scenario_id,scenario_type,fund_id,manager_id,strategy,baseline_score,scenario_score,baseline_tvpi,scenario_tvpi,haircut,official_eligibility,affected_ids,evidence_id
w70_30,weight_policy,FUND_SYNTH_000478,MANAGER_SYNTH_00120,buyout,75.593220339,80.00000000004,2.1889085787,2.1889085787,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000478:w70_30
w70_30,weight_policy,FUND_SYNTH_000479,MANAGER_SYNTH_00120,private_credit,100.0,100.0,1.48362754346,1.48362754346,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000479:w70_30
w70_30,weight_policy,FUND_SYNTH_000482,MANAGER_SYNTH_00121,venture,13.0769230769,14.615384615405,1.23970340831,1.23970340831,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000482:w70_30
w70_30,weight_policy,FUND_SYNTH_000483,MANAGER_SYNTH_00121,secondaries,42.1052631579,39.47368421051,1.42896999809,1.42896999809,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000483:w70_30
w70_30,weight_policy,FUND_SYNTH_000484,MANAGER_SYNTH_00121,private_credit,63.5,64.5,1.53743589744,1.53743589744,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000484:w70_30
w70_30,weight_policy,FUND_SYNTH_000486,MANAGER_SYNTH_00122,buyout,59.4871794872,61.28205128205999,1.69739358627,1.69739358627,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000486:w70_30
w70_30,weight_policy,FUND_SYNTH_000487,MANAGER_SYNTH_00122,venture,77.1428571429,75.71428571431,3.04579768495,3.04579768495,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000487:w70_30
w70_30,weight_policy,FUND_SYNTH_000490,MANAGER_SYNTH_00123,venture,37.8571428571,38.214285714279995,1.65326165616,1.65326165616,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000490:w70_30
w70_30,weight_policy,FUND_SYNTH_000491,MANAGER_SYNTH_00123,buyout,13.8461538462,12.307692307686999,1.12694885893,1.12694885893,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000491:w70_30
w70_30,weight_policy,FUND_SYNTH_000492,MANAGER_SYNTH_00123,buyout,93.5593220339,93.05084745761,2.18071101031,2.18071101031,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000492:w70_30
w70_30,weight_policy,FUND_SYNTH_000494,MANAGER_SYNTH_00124,growth,83.3333333333,83.3333333333,2.35328161171,2.35328161171,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000494:w70_30
w70_30,weight_policy,FUND_SYNTH_000495,MANAGER_SYNTH_00124,buyout,78.9655172414,76.89655172412,1.98613209498,1.98613209498,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000495:w70_30
w70_30,weight_policy,FUND_SYNTH_000496,MANAGER_SYNTH_00124,buyout,54.8275862069,57.93103448272,1.97440701538,1.97440701538,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000496:w70_30
w70_30,weight_policy,FUND_SYNTH_000500,MANAGER_SYNTH_00125,buyout,76.6101694915,74.40677966102999,1.9837386245,1.9837386245,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000500:w70_30
w70_30,weight_policy,FUND_SYNTH_000501,MANAGER_SYNTH_00126,buyout,43.5897435897,44.87179487175,1.44419982177,1.44419982177,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000501:w70_30
w70_30,weight_policy,FUND_SYNTH_000503,MANAGER_SYNTH_00126,private_credit,78.5,77.0,1.56740759512,1.56740759512,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000503:w70_30
w70_30,weight_policy,FUND_SYNTH_000504,MANAGER_SYNTH_00126,secondaries,67.3684210526,66.31578947365,1.63301742586,1.63301742586,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000504:w70_30
w70_30,weight_policy,FUND_SYNTH_000505,MANAGER_SYNTH_00127,buyout,80.3389830508,80.16949152546,2.07360082176,2.07360082176,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000505:w70_30
w70_30,weight_policy,FUND_SYNTH_000509,MANAGER_SYNTH_00128,real_estate,78.5185185185,79.25925925927999,1.98918297995,1.98918297995,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000509:w70_30
w70_30,weight_policy,FUND_SYNTH_000512,MANAGER_SYNTH_00128,real_estate,45.3333333333,43.999999999989996,1.19624266609,1.19624266609,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000512:w70_30
w70_30,weight_policy,FUND_SYNTH_000513,MANAGER_SYNTH_00129,buyout,67.8947368421,70.0,1.76908506486,1.76908506486,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000513:w70_30
w70_30,weight_policy,FUND_SYNTH_000514,MANAGER_SYNTH_00129,buyout,0.677966101695,0.508474576272,1.06249572299,1.06249572299,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000514:w70_30
w70_30,weight_policy,FUND_SYNTH_000515,MANAGER_SYNTH_00129,buyout,79.4736842105,78.68421052632999,1.78307985501,1.78307985501,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000515:w70_30
w70_30,weight_policy,FUND_SYNTH_000516,MANAGER_SYNTH_00129,venture,80.7142857143,79.28571428571,3.31817775793,3.31817775793,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000516:w70_30
w70_30,weight_policy,FUND_SYNTH_000518,MANAGER_SYNTH_00130,buyout,73.2203389831,71.01694915252999,1.959351039,1.959351039,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000518:w70_30
w70_30,weight_policy,FUND_SYNTH_000521,MANAGER_SYNTH_00131,buyout,94.8717948718,94.8717948718,2.08523020818,2.08523020818,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000521:w70_30
w70_30,weight_policy,FUND_SYNTH_000522,MANAGER_SYNTH_00131,infrastructure,81.3333333333,79.3333333333,1.5394574861,1.5394574861,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000522:w70_30
w70_30,weight_policy,FUND_SYNTH_000524,MANAGER_SYNTH_00131,real_estate,20.7407407407,21.111111111089997,1.28231397838,1.28231397838,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000524:w70_30
w70_30,weight_policy,FUND_SYNTH_000525,MANAGER_SYNTH_00132,growth,24.0,24.66666666669,1.50250803421,1.50250803421,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000525:w70_30
w70_30,weight_policy,FUND_SYNTH_000526,MANAGER_SYNTH_00132,venture,37.6923076923,36.923076923089994,1.45162204278,1.45162204278,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000526:w70_30
w70_30,weight_policy,FUND_SYNTH_000528,MANAGER_SYNTH_00132,real_estate,33.3333333333,35.18518518515,1.58169347052,1.58169347052,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000528:w70_30
w70_30,weight_policy,FUND_SYNTH_000529,MANAGER_SYNTH_00133,secondaries,21.0526315789,21.0526315789,1.39337239647,1.39337239647,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000529:w70_30
w70_30,weight_policy,FUND_SYNTH_000532,MANAGER_SYNTH_00133,growth,60.8333333333,61.249999999989996,2.22096183143,2.22096183143,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000532:w70_30
w70_30,weight_policy,FUND_SYNTH_000533,MANAGER_SYNTH_00134,real_estate,28.0,26.0,1.13649472643,1.13649472643,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000533:w70_30
w70_30,weight_policy,FUND_SYNTH_000535,MANAGER_SYNTH_00134,venture,54.6153846154,51.53846153846,1.58229051164,1.58229051164,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000535:w70_30
w70_30,weight_policy,FUND_SYNTH_000537,MANAGER_SYNTH_00135,infrastructure,80.0,80.0,1.68348440796,1.68348440796,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000537:w70_30
w70_30,weight_policy,FUND_SYNTH_000538,MANAGER_SYNTH_00135,private_credit,66.5,70.5,1.62583548408,1.62583548408,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000538:w70_30
w70_30,weight_policy,FUND_SYNTH_000542,MANAGER_SYNTH_00136,buyout,8.81355932203,7.4576271186489995,1.15792449163,1.15792449163,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000542:w70_30
w70_30,weight_policy,FUND_SYNTH_000544,MANAGER_SYNTH_00136,private_credit,91.0344827586,90.68965517243001,1.38379337002,1.38379337002,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000544:w70_30
w70_30,weight_policy,FUND_SYNTH_000545,MANAGER_SYNTH_00137,real_estate,31.8518518519,28.518518518519997,1.27851823872,1.27851823872,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000545:w70_30
w70_30,weight_policy,FUND_SYNTH_000546,MANAGER_SYNTH_00137,growth,64.0,64.66666666668999,1.74723890719,1.74723890719,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000546:w70_30
w70_30,weight_policy,FUND_SYNTH_000547,MANAGER_SYNTH_00137,buyout,15.8620689655,16.206896551699998,1.45399683017,1.45399683017,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000547:w70_30
w70_30,weight_policy,FUND_SYNTH_000548,MANAGER_SYNTH_00137,buyout,10.6896551724,9.31034482759,1.20195210877,1.20195210877,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000548:w70_30
w70_30,weight_policy,FUND_SYNTH_000550,MANAGER_SYNTH_00138,private_credit,49.6551724138,45.86206896550999,1.24400820846,1.24400820846,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000550:w70_30
w70_30,weight_policy,FUND_SYNTH_000551,MANAGER_SYNTH_00138,buyout,56.9230769231,58.71794871795999,1.69511043987,1.69511043987,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000551:w70_30
w70_30,weight_policy,FUND_SYNTH_000554,MANAGER_SYNTH_00139,real_estate,80.7407407407,80.00000000002,1.9729065102,1.9729065102,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000554:w70_30
w70_30,weight_policy,FUND_SYNTH_000557,MANAGER_SYNTH_00140,real_estate,0.0,0.0,1.05361471553,1.05361471553,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000557:w70_30
w70_30,weight_policy,FUND_SYNTH_000558,MANAGER_SYNTH_00140,real_estate,38.5714285714,30.714285714292,1.13423951825,1.13423951825,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000558:w70_30
w70_30,weight_policy,FUND_SYNTH_000559,MANAGER_SYNTH_00140,buyout,33.8461538462,36.92307692304,1.43358035616,1.43358035616,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000559:w70_30
w70_30,weight_policy,FUND_SYNTH_000563,MANAGER_SYNTH_00141,growth,52.0,54.0,1.69329159213,1.69329159213,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000563:w70_30
w70_30,weight_policy,FUND_SYNTH_000564,MANAGER_SYNTH_00141,infrastructure,38.6666666667,40.666666666699996,1.45769003174,1.45769003174,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000564:w70_30
w70_30,weight_policy,FUND_SYNTH_000566,MANAGER_SYNTH_00142,private_credit,29.0,29.25,1.24567509209,1.24567509209,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000566:w70_30
w70_30,weight_policy,FUND_SYNTH_000569,MANAGER_SYNTH_00143,infrastructure,18.6666666667,20.666666666691,1.23099140481,1.23099140481,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000569:w70_30
w70_30,weight_policy,FUND_SYNTH_000571,MANAGER_SYNTH_00143,growth,61.6666666667,60.83333333331999,2.10883011884,2.10883011884,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000571:w70_30
w70_30,weight_policy,FUND_SYNTH_000573,MANAGER_SYNTH_00144,real_estate,45.9259259259,45.55555555551,1.5822643236,1.5822643236,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000573:w70_30
w70_30,weight_policy,FUND_SYNTH_000574,MANAGER_SYNTH_00144,infrastructure,51.4285714286,49.285714285679994,1.32946819851,1.32946819851,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000574:w70_30
w70_30,weight_policy,FUND_SYNTH_000575,MANAGER_SYNTH_00144,infrastructure,71.4285714286,78.57142857142,1.57538241162,1.57538241162,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000575:w70_30
w70_30,weight_policy,FUND_SYNTH_000576,MANAGER_SYNTH_00144,private_credit,70.0,68.75,1.49612739327,1.49612739327,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000576:w70_30
w70_30,weight_policy,FUND_SYNTH_000578,MANAGER_SYNTH_00145,fund_of_funds,30.6666666667,31.33333333332,1.407824358,1.407824358,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000578:w70_30
w70_30,weight_policy,FUND_SYNTH_000579,MANAGER_SYNTH_00145,buyout,11.3793103448,13.27586206898,1.46491750157,1.46491750157,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000579:w70_30
w70_30,weight_policy,FUND_SYNTH_000580,MANAGER_SYNTH_00145,buyout,8.62068965517,8.62068965517,1.22849689532,1.22849689532,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000580:w70_30
w70_30,weight_policy,FUND_SYNTH_000581,MANAGER_SYNTH_00146,private_credit,71.5,73.0,1.59902462553,1.59902462553,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000581:w70_30
w70_30,weight_policy,FUND_SYNTH_000582,MANAGER_SYNTH_00146,buyout,3.05084745763,2.711864406781,1.09338335824,1.09338335824,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000582:w70_30
w70_30,weight_policy,FUND_SYNTH_000583,MANAGER_SYNTH_00146,growth,6.66666666667,6.66666666667,1.08190449853,1.08190449853,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000583:w70_30
w70_30,weight_policy,FUND_SYNTH_000584,MANAGER_SYNTH_00146,infrastructure,80.0,83.33333333331,1.57455137124,1.57455137124,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000584:w70_30
w70_30,weight_policy,FUND_SYNTH_000585,MANAGER_SYNTH_00147,buyout,1.53846153846,1.79487179487,1.03738957995,1.03738957995,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000585:w70_30
w70_30,weight_policy,FUND_SYNTH_000587,MANAGER_SYNTH_00147,venture,16.9230769231,16.538461538459998,1.23507190669,1.23507190669,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000587:w70_30
w70_30,weight_policy,FUND_SYNTH_000592,MANAGER_SYNTH_00148,venture,44.2857142857,43.92857142855,1.7831423605,1.7831423605,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000592:w70_30
w70_30,weight_policy,FUND_SYNTH_000594,MANAGER_SYNTH_00149,venture,76.1538461538,75.38461538458999,2.21923703945,2.21923703945,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000594:w70_30
w70_30,weight_policy,FUND_SYNTH_000596,MANAGER_SYNTH_00149,infrastructure,62.6666666667,65.33333333332,1.66907554397,1.66907554397,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000596:w70_30
w70_30,weight_policy,FUND_SYNTH_000597,MANAGER_SYNTH_00150,secondaries,8.0,9.33333333331,1.0618803726,1.0618803726,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000597:w70_30
w70_30,weight_policy,FUND_SYNTH_000599,MANAGER_SYNTH_00150,venture,87.8571428571,90.00000000002,4.25347901093,4.25347901093,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000599:w70_30
w70_30,weight_policy,FUND_SYNTH_000601,MANAGER_SYNTH_00151,infrastructure,21.3333333333,15.999999999989999,1.06502780217,1.06502780217,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000601:w70_30
w70_30,weight_policy,FUND_SYNTH_000602,MANAGER_SYNTH_00151,venture,2.30769230769,2.692307692305,0.932932263815,0.932932263815,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000602:w70_30
w70_30,weight_policy,FUND_SYNTH_000605,MANAGER_SYNTH_00152,venture,6.42857142857,5.714285714291,0.328575218891,0.328575218891,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000605:w70_30
w70_30,weight_policy,FUND_SYNTH_000606,MANAGER_SYNTH_00152,growth,65.0,65.41666666668999,2.222610801,2.222610801,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000606:w70_30
w70_30,weight_policy,FUND_SYNTH_000607,MANAGER_SYNTH_00152,private_credit,55.5,56.0,1.42881413524,1.42881413524,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000607:w70_30
w70_30,weight_policy,FUND_SYNTH_000610,MANAGER_SYNTH_00153,infrastructure,100.0,100.0,1.84282761622,1.84282761622,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000610:w70_30
w70_30,weight_policy,FUND_SYNTH_000611,MANAGER_SYNTH_00153,private_credit,36.5517241379,40.34482758619,1.24917300695,1.24917300695,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000611:w70_30
w70_30,weight_policy,FUND_SYNTH_000612,MANAGER_SYNTH_00153,venture,90.0,89.61538461536,2.5288877577,2.5288877577,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000612:w70_30
w70_30,weight_policy,FUND_SYNTH_000613,MANAGER_SYNTH_00154,infrastructure,64.0,61.333333333309994,1.39078734496,1.39078734496,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000613:w70_30
w70_30,weight_policy,FUND_SYNTH_000616,MANAGER_SYNTH_00154,private_credit,31.0344827586,34.48275862069,1.24723723481,1.24723723481,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000616:w70_30
w70_30,weight_policy,FUND_SYNTH_000617,MANAGER_SYNTH_00155,buyout,90.1694915254,89.66101694913999,2.1544764556,2.1544764556,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000617:w70_30
w70_30,weight_policy,FUND_SYNTH_000618,MANAGER_SYNTH_00155,private_credit,98.5,98.25,1.77686507937,1.77686507937,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000618:w70_30
w70_30,weight_policy,FUND_SYNTH_000621,MANAGER_SYNTH_00156,private_credit,18.5,18.25,1.14134542706,1.14134542706,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000621:w70_30
w70_30,weight_policy,FUND_SYNTH_000622,MANAGER_SYNTH_00156,venture,65.7142857143,65.35714285712,2.65214450007,2.65214450007,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000622:w70_30
w70_30,weight_policy,FUND_SYNTH_000626,MANAGER_SYNTH_00157,private_credit,30.3448275862,29.655172413829998,1.22805914972,1.22805914972,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000626:w70_30
w70_30,weight_policy,FUND_SYNTH_000627,MANAGER_SYNTH_00157,real_estate,22.6666666667,25.333333333310996,1.17759253386,1.17759253386,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000627:w70_30
w70_30,weight_policy,FUND_SYNTH_000628,MANAGER_SYNTH_00157,venture,72.3076923077,71.53846153848998,2.16130380276,2.16130380276,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000628:w70_30
w70_30,weight_policy,FUND_SYNTH_000629,MANAGER_SYNTH_00158,real_estate,45.1851851852,47.7777777778,1.62116272314,1.62116272314,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000629:w70_30
w70_30,weight_policy,FUND_SYNTH_000630,MANAGER_SYNTH_00158,fund_of_funds,0.0,0.0,0.762646850885,0.762646850885,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000630:w70_30
w70_30,weight_policy,FUND_SYNTH_000631,MANAGER_SYNTH_00158,buyout,49.4915254237,46.44067796609,1.7182821119,1.7182821119,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000631:w70_30
w70_30,weight_policy,FUND_SYNTH_000632,MANAGER_SYNTH_00158,private_credit,76.5517241379,75.51724137929,1.35490055116,1.35490055116,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000632:w70_30
w70_30,weight_policy,FUND_SYNTH_000633,MANAGER_SYNTH_00159,real_estate,34.6666666667,32.666666666699996,1.17222028471,1.17222028471,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000633:w70_30
w70_30,weight_policy,FUND_SYNTH_000636,MANAGER_SYNTH_00159,buyout,44.7457627119,42.03389830504,1.64173674275,1.64173674275,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000636:w70_30
w70_30,weight_policy,FUND_SYNTH_000637,MANAGER_SYNTH_00160,real_estate,92.0,94.0,1.41414458757,1.41414458757,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000637:w70_30
w70_30,weight_policy,FUND_SYNTH_000638,MANAGER_SYNTH_00160,secondaries,85.3333333333,83.99999999999,1.45574321221,1.45574321221,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000638:w70_30
w70_30,weight_policy,FUND_SYNTH_000639,MANAGER_SYNTH_00160,buyout,100.0,100.0,2.28611287498,2.28611287498,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000639:w70_30
w70_30,weight_policy,FUND_SYNTH_000641,MANAGER_SYNTH_00161,buyout,36.3636363636,36.363636363599994,1.77778672464,1.77778672464,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000641:w70_30
w70_30,weight_policy,FUND_SYNTH_000642,MANAGER_SYNTH_00161,growth,32.5,35.833333333309994,1.96457073761,1.96457073761,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000642:w70_30
w70_30,weight_policy,FUND_SYNTH_000643,MANAGER_SYNTH_00161,growth,49.3333333333,48.66666666668,1.6623475002,1.6623475002,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000643:w70_30
w70_30,weight_policy,FUND_SYNTH_000650,MANAGER_SYNTH_00163,real_estate,21.4814814815,18.88888888887,1.12740056758,1.12740056758,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000650:w70_30
w70_30,weight_policy,FUND_SYNTH_000654,MANAGER_SYNTH_00164,secondaries,64.0,64.66666666668999,1.41700917247,1.41700917247,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000654:w70_30
w70_30,weight_policy,FUND_SYNTH_000656,MANAGER_SYNTH_00164,secondaries,32.6315789474,33.68421052635,1.43334167431,1.43334167431,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000656:w70_30
w70_30,weight_policy,FUND_SYNTH_000657,MANAGER_SYNTH_00165,real_estate,33.3333333333,36.66666666668,1.20157870997,1.20157870997,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000657:w70_30
w70_30,weight_policy,FUND_SYNTH_000658,MANAGER_SYNTH_00165,fund_of_funds,40.0,36.66666666669,1.39735414737,1.39735414737,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000658:w70_30
w70_30,weight_policy,FUND_SYNTH_000659,MANAGER_SYNTH_00165,venture,11.8518518519,12.592592592583,0.385755076776,0.385755076776,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000659:w70_30
w70_30,weight_policy,FUND_SYNTH_000660,MANAGER_SYNTH_00165,venture,27.4074074074,27.03703703701,1.31194212496,1.31194212496,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000660:w70_30
w70_30,weight_policy,FUND_SYNTH_000662,MANAGER_SYNTH_00166,private_credit,27.5,23.75,1.12157071406,1.12157071406,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000662:w70_30
w70_30,weight_policy,FUND_SYNTH_000663,MANAGER_SYNTH_00166,buyout,50.1694915254,48.64406779663,1.77012812622,1.77012812622,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000663:w70_30
w70_30,weight_policy,FUND_SYNTH_000664,MANAGER_SYNTH_00166,buyout,70.7692307692,71.02564102567,1.7442820801,1.7442820801,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000664:w70_30
w70_30,weight_policy,FUND_SYNTH_000666,MANAGER_SYNTH_00167,secondaries,46.6666666667,46.666666666699996,1.28454919871,1.28454919871,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000666:w70_30
w70_30,weight_policy,FUND_SYNTH_000667,MANAGER_SYNTH_00167,buyout,46.4406779661,48.81355932200999,1.92872834334,1.92872834334,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000667:w70_30
w70_30,weight_policy,FUND_SYNTH_000671,MANAGER_SYNTH_00168,fund_of_funds,17.3333333333,17.99999999999,1.24750170248,1.24750170248,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000671:w70_30
w70_30,weight_policy,FUND_SYNTH_000672,MANAGER_SYNTH_00168,venture,84.2857142857,86.42857142855,4.19288616129,4.19288616129,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000672:w70_30
w70_30,weight_policy,FUND_SYNTH_000674,MANAGER_SYNTH_00169,real_estate,32.3076923077,31.923076923059998,1.41750094702,1.41750094702,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000674:w70_30
w70_30,weight_policy,FUND_SYNTH_000676,MANAGER_SYNTH_00169,real_estate,96.1538461538,96.15384615379999,2.30252723486,2.30252723486,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000676:w70_30
w70_30,weight_policy,FUND_SYNTH_000677,MANAGER_SYNTH_00170,private_credit,78.0,79.75,1.6379645074,1.6379645074,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000677:w70_30
w70_30,weight_policy,FUND_SYNTH_000679,MANAGER_SYNTH_00170,infrastructure,25.3333333333,27.333333333299997,1.28370273794,1.28370273794,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000679:w70_30
w70_30,weight_policy,FUND_SYNTH_000680,MANAGER_SYNTH_00170,secondaries,70.5263157895,75.26315789472,1.77208698184,1.77208698184,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000680:w70_30
w70_30,weight_policy,FUND_SYNTH_000681,MANAGER_SYNTH_00171,growth,26.6666666667,26.250000000009997,1.84946588184,1.84946588184,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000681:w70_30
w70_30,weight_policy,FUND_SYNTH_000685,MANAGER_SYNTH_00172,real_estate,10.3703703704,9.629629629627,1.01329643787,1.01329643787,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000685:w70_30
w70_30,weight_policy,FUND_SYNTH_000689,MANAGER_SYNTH_00173,private_credit,57.1428571429,62.49999999998,1.36718395499,1.36718395499,0.0,same_as_baseline,[],SCENARIO:fund:FUND_SYNTH_000689:w70_30
