cashflow_id,position_id,deal_id,scenario_id,cashflow_date,cashflow_type,amount,currency,origin_type,assumption_id
PCF_990C607F84311CF89219,POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,2029-06-30,future_distribution,260.84700564,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_9FAB064FE5C043A34676,POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,2029-09-30,future_distribution,187.88388607,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_50FF1DE232370E7664F4,POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,2029-12-30,future_distribution,135.28771729,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_684366BB6902904B5F10,POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,2030-03-30,future_distribution,97.38506530,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_F2754B647CE0177C17B9,POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,2030-06-30,future_distribution,70.14488998,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_1355F2DDEE1185C96E5C,POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,2030-09-30,future_distribution,50.52423157,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_6C396E7A17271173C276,POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,2030-12-30,future_distribution,36.38049063,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_5974F0932144947C56C1,POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,2031-03-30,future_distribution,26.18801268,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_8E446555C32F35997F17,POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,2031-06-30,future_distribution,18.86280265,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_F75185679EB79A9FA73D,POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,2031-09-30,future_distribution,45.28857387,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_0C6E1544F7BB6AC9BAF2,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2026-12-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_BASE_V1
PCF_6205149A160AD346567F,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2027-03-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_BASE_V1
PCF_696F9EBD552853FCC2F6,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2027-06-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_BASE_V1
PCF_C60B72DC519D2E43B412,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2027-09-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_BASE_V1
PCF_FB3A2C101DFCC75ABE33,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2027-12-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_BASE_V1
PCF_3A09E43D2ED1434BDD49,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2028-03-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_BASE_V1
PCF_FFF9242915D6DBBBF23E,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2028-06-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_BASE_V1
PCF_FBBD4D68F470A4984D3C,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2028-09-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_BASE_V1
PCF_664733504A8A43678C80,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2028-12-30,future_distribution,5228.27471299,USD,FORECAST,FORECAST_BASE_V1
PCF_21CFAD7E9E42D646EE7A,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2029-03-30,future_distribution,3996.32809585,USD,FORECAST,FORECAST_BASE_V1
PCF_73DE2BD3F0299DD7FD40,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2029-06-30,future_distribution,3055.95544121,USD,FORECAST,FORECAST_BASE_V1
PCF_F01C81F6D2CA6624CD74,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2029-09-30,future_distribution,2336.86109715,USD,FORECAST,FORECAST_BASE_V1
PCF_B632E3D5AF8564C6F071,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2029-12-30,future_distribution,1786.59949958,USD,FORECAST,FORECAST_BASE_V1
PCF_D226D15E150103C90564,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2030-03-30,future_distribution,1365.62024150,USD,FORECAST,FORECAST_BASE_V1
PCF_568BB306D8E13B9B5907,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2030-06-30,future_distribution,1044.27727343,USD,FORECAST,FORECAST_BASE_V1
PCF_04C648B35A10727B8CA3,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2030-09-30,future_distribution,798.54925304,USD,FORECAST,FORECAST_BASE_V1
PCF_6D3D932CDC348E5E41EC,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2030-12-30,future_distribution,610.51454775,USD,FORECAST,FORECAST_BASE_V1
PCF_671505AD0091DD7EBD5F,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2031-03-30,future_distribution,466.65804190,USD,FORECAST,FORECAST_BASE_V1
PCF_C1183635CE9C0C4037CF,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2031-06-30,future_distribution,356.84912453,USD,FORECAST,FORECAST_BASE_V1
PCF_68B06071B7371FDF8CEF,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2031-09-30,future_distribution,1091.51701025,USD,FORECAST,FORECAST_BASE_V1
PCF_C98E70CD6D435B3329FE,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2026-12-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_31AD2E31265665272A8F,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2027-03-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_80B14B4CE9A73B28DA51,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2027-06-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_260E574FC5C60F0CD95A,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2027-09-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_9773F28B92283912320B,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2027-12-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_38B2A2F43E298AC4D688,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2028-03-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_B8AD2559F7293EA0F6F0,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2028-06-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_C0C52A8C9FACC3209CC9,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2028-09-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_D8E36FA2E3B4FA633C1F,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2029-12-30,future_distribution,3072.81282696,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_1EE7786BCC0208620160,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2030-03-30,future_distribution,2458.25026157,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_A32673B04DB5C77A6F72,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2030-06-30,future_distribution,1966.60020925,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_E27318119E9EE76323A7,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2030-09-30,future_distribution,1573.28016740,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_B7C50274F8289C814A20,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2030-12-30,future_distribution,1258.62413392,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_63C09A8A978784D99EDE,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2031-03-30,future_distribution,1006.89930714,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_FED24AC272E26F36B51F,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2031-06-30,future_distribution,805.51944571,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_7FF2A8092239EE76BFF7,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2031-09-30,future_distribution,3222.07778284,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_0FD859771287D394CA4C,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2026-12-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_13369D9009961D701474,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2027-03-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_378079C7A62D4C4E6C83,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2027-06-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_07AD99C4F75FEC4CE994,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2027-09-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_89BA5CD0DE347847C335,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2027-12-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_D4A6292492C0B82177CE,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2028-03-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_BEB91345FCC96495BA36,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2028-06-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_3AC7F6CF723C669F47BD,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2028-09-30,future_capital_call,-642.02099300,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_AEA801BC12BC080FE3BA,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2028-12-30,future_distribution,7249.30599587,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_3A0230A002565BC26013,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2029-03-30,future_distribution,5218.31657687,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_D59E3C11A69BA2FA3FA0,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2029-06-30,future_distribution,3758.66916616,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_CAA7A0D63125DE93906B,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2029-09-30,future_distribution,2707.30870627,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_25C9CF5CFD112EF8DD85,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2029-12-30,future_distribution,1949.42537396,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_BBD65D4810C74D81EB8E,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2030-03-30,future_distribution,1403.26794732,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_BAD5B3FE29AE412845D1,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2030-06-30,future_distribution,1010.75124281,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_AF2AE92A887B3370CA52,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2030-09-30,future_distribution,728.02779882,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_E3A0FB0133E0E1377C0A,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2030-12-30,future_distribution,524.22387616,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_2357A3D2AD57BCF9F8B1,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2031-03-30,future_distribution,377.35559025,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_B7CFA68EFFA3EED691FB,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2031-06-30,future_distribution,271.80313821,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_ED5E9FB7730BBBEBFB48,POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2031-09-30,future_distribution,652.58470479,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_3CEE2A47C03749F27F2E,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2026-12-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_BASE_V1
PCF_368280680709D6097387,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2027-03-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_BASE_V1
PCF_AC8C8AF97EB43A2BF077,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2027-06-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_BASE_V1
PCF_F2DDFC8C8CFE9304A350,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2027-09-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_BASE_V1
PCF_EB000B114D7D655C611F,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2027-12-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_BASE_V1
PCF_7BCEE9070E89D15ACFF0,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2028-03-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_BASE_V1
PCF_0A2D87289AB5F61AD36D,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2028-06-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_BASE_V1
PCF_6EF1739B3775462786EA,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2028-09-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_BASE_V1
PCF_26E3C837E7E0D25ABAF7,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2028-12-30,future_distribution,22608.44014956,USD,FORECAST,FORECAST_BASE_V1
PCF_AF9704045CE4725B98FC,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2029-03-30,future_distribution,17281.17773698,USD,FORECAST,FORECAST_BASE_V1
PCF_1D94FA37DE78E779DA50,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2029-06-30,future_distribution,13214.75811525,USD,FORECAST,FORECAST_BASE_V1
PCF_20E1C3041947EE52D561,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2029-09-30,future_distribution,10105.20432707,USD,FORECAST,FORECAST_BASE_V1
PCF_2B830C3863E3FDA61667,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2029-12-30,future_distribution,7725.72790736,USD,FORECAST,FORECAST_BASE_V1
PCF_59EFDE83D0C7E4AADACC,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2030-03-30,future_distribution,5905.30245481,USD,FORECAST,FORECAST_BASE_V1
PCF_74B32235DB6F7A21AC03,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2030-06-30,future_distribution,4515.73062470,USD,FORECAST,FORECAST_BASE_V1
PCF_8ADC009E4ACB0556569C,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2030-09-30,future_distribution,3453.13779114,USD,FORECAST,FORECAST_BASE_V1
PCF_5458A414014496A31F7F,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2030-12-30,future_distribution,2640.02608334,USD,FORECAST,FORECAST_BASE_V1
PCF_04E476262C30F859A8C7,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2031-03-30,future_distribution,2017.95257323,USD,FORECAST,FORECAST_BASE_V1
PCF_2792E2FA16CEAB713264,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2031-06-30,future_distribution,1543.10982441,USD,FORECAST,FORECAST_BASE_V1
PCF_4FC404C412D266EE3011,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2031-09-30,future_distribution,4720.00771827,USD,FORECAST,FORECAST_BASE_V1
PCF_6AE1867097EF8812DB46,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2026-12-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_DDF1CA2ECEDA48C3BFA7,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2027-03-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_E42F8892AB9F40F23EA1,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2027-06-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_E92755D6E00BFE24EA2D,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2027-09-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_FAA0FDEDB6A4EC46B98F,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2027-12-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_DB91AB9CDF0E987171E5,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2028-03-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_7426176DE92A2EC0C8DF,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2028-06-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_F7688712861A2E1467E2,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2028-09-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_EB56B37FF995A77F38EE,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2029-12-30,future_distribution,15160.39320832,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_E452CEADEBC2DB646316,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2030-03-30,future_distribution,12128.31456666,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_823F140FB37E4D5FC4E9,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2030-06-30,future_distribution,9702.65165332,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_ADF2046F799AB2B85BD5,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2030-09-30,future_distribution,7762.12132266,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_92D1EB1E3163834B590E,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2030-12-30,future_distribution,6209.69705813,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_5D82AA4D6EF27E707036,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2031-03-30,future_distribution,4967.75764650,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_7A1E46FB45277CE04EC6,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2031-06-30,future_distribution,3974.20611720,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_4C93984E1FED04061724,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2031-09-30,future_distribution,15896.82446881,USD,FORECAST,FORECAST_DOWNSIDE_V1
PCF_ADDBE2554F7FBAB1E366,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2026-12-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_66ACDD22168E7B683B95,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2027-03-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_0A3333F978D0EDD55414,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2027-06-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_7931024A2A8B352D1686,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2027-09-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_63F73D3241B4829ADFBA,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2027-12-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_E3D997D2ED1C003CA181,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2028-03-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_ECD0DB330B8CF4258F5C,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2028-06-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_BF8B2649C1FE7E053617,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2028-09-30,future_capital_call,-7415.13910000,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_A14C98FBA9542AC7FBEB,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2028-12-30,future_distribution,29606.29716763,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_BAE076F8F24F7142236F,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2029-03-30,future_distribution,21311.69954442,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_D5EA85C82DD6AF2A6B57,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2029-06-30,future_distribution,15350.47304550,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_7A26D13B89AFDBBE282C,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2029-09-30,future_distribution,11056.69785882,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_D23576D723F409A284BF,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2029-12-30,future_distribution,7961.48858394,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_E38E0B931C8A5BE7E203,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2030-03-30,future_distribution,5730.97174789,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_404C2F38026809312E33,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2030-06-30,future_distribution,4127.92640761,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_D31128E5BE10BDF2404B,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2030-09-30,future_distribution,2973.27873461,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_CA764C3988236A2D637D,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2030-12-30,future_distribution,2140.93981809,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_68470483255E46FB77B5,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2031-03-30,future_distribution,1541.12707467,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_4F3CAB2E953EFD7D0FB7,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2031-06-30,future_distribution,1110.04894612,USD,FORECAST,FORECAST_UPSIDE_V1
PCF_E8F4B0179B6D5461A347,POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,upside,2031-09-30,future_distribution,2665.16777027,USD,FORECAST,FORECAST_UPSIDE_V1
