position_id,deal_id,scenario_id,quarter,step_date,opening_nav,growth_amount,capital_call,capitalized_call,fee_expense,distribution,ending_nav,ending_unfunded,currency,origin_type
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,base,17,2030-12-30,165.21270801,3.20063461,0.00000000,0.00000000,0.00000000,42.10333565,126.31000696,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,base,18,2031-03-30,126.31000696,2.41983410,0.00000000,0.00000000,0.00000000,32.18246026,96.54738079,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,base,19,2031-06-30,96.54738079,1.89114797,0.00000000,0.00000000,0.00000000,24.60963219,73.82889658,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,base,20,2031-09-30,73.82889658,1.44614351,0.00000000,0.00000000,0.00000000,75.27504009,0.00000000,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,1,2026-12-30,769.95298960,0.00000000,35.87528987,34.08152538,1.79376449,0.00000000,804.03451498,251.12702913,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,2,2027-03-30,804.03451498,0.00000000,35.87528987,34.08152538,1.79376449,0.00000000,838.11604036,215.25173925,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,3,2027-06-30,838.11604036,0.00000000,35.87528987,34.08152538,1.79376449,0.00000000,872.19756574,179.37644938,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,4,2027-09-30,872.19756574,0.00000000,35.87528988,34.08152538,1.79376449,0.00000000,906.27909113,143.50115950,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,5,2027-12-30,906.27909113,0.00000000,35.87528988,34.08152538,1.79376449,0.00000000,940.36061651,107.62586963,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,6,2028-03-30,940.36061651,0.00000000,35.87528988,34.08152538,1.79376449,0.00000000,974.44214189,71.75057975,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,7,2028-06-30,974.44214189,0.00000000,35.87528988,34.08152538,1.79376449,0.00000000,1008.52366727,35.87528988,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,8,2028-09-30,1008.52366727,0.00000000,35.87528988,34.08152538,1.79376449,0.00000000,1042.60519265,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,9,2028-12-30,1042.60519265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1042.60519265,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,10,2029-03-30,1042.60519265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1042.60519265,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,11,2029-06-30,1042.60519265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1042.60519265,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,12,2029-09-30,1042.60519265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1042.60519265,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,13,2029-12-30,1042.60519265,0.00000000,0.00000000,0.00000000,0.00000000,208.52103853,834.08415412,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,14,2030-03-30,834.08415412,0.00000000,0.00000000,0.00000000,0.00000000,166.81683082,667.26732330,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,15,2030-06-30,667.26732330,0.00000000,0.00000000,0.00000000,0.00000000,133.45346466,533.81385864,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,16,2030-09-30,533.81385864,0.00000000,0.00000000,0.00000000,0.00000000,106.76277173,427.05108691,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,17,2030-12-30,427.05108691,0.00000000,0.00000000,0.00000000,0.00000000,85.41021738,341.64086953,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,18,2031-03-30,341.64086953,0.00000000,0.00000000,0.00000000,0.00000000,68.32817391,273.31269562,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,19,2031-06-30,273.31269562,0.00000000,0.00000000,0.00000000,0.00000000,54.66253912,218.65015650,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,downside,20,2031-09-30,218.65015650,0.00000000,0.00000000,0.00000000,0.00000000,218.65015650,0.00000000,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,1,2026-12-30,1058.68536070,30.33927019,35.87528987,34.08152538,1.79376449,0.00000000,1123.10615627,251.12702913,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,2,2027-03-30,1123.10615627,31.82675853,35.87528987,34.08152538,1.79376449,0.00000000,1189.01444018,215.25173925,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,3,2027-06-30,1189.01444018,34.45399030,35.87528987,34.08152538,1.79376449,0.00000000,1257.54995586,179.37644938,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,4,2027-09-30,1257.54995586,36.43993926,35.87528988,34.08152538,1.79376449,0.00000000,1328.07142050,143.50115950,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,5,2027-12-30,1328.07142050,38.05919979,35.87528988,34.08152538,1.79376449,0.00000000,1400.21214567,107.62586963,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,6,2028-03-30,1400.21214567,40.12657225,35.87528988,34.08152538,1.79376449,0.00000000,1474.42024330,71.75057975,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,7,2028-06-30,1474.42024330,42.72417478,35.87528988,34.08152538,1.79376449,0.00000000,1551.22594346,35.87528988,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,8,2028-09-30,1551.22594346,44.94976831,35.87528988,34.08152538,1.79376449,0.00000000,1630.25723715,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,9,2028-12-30,1630.25723715,46.71908825,0.00000000,0.00000000,0.00000000,503.09289762,1173.88342778,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,10,2029-03-30,1173.88342778,33.26569282,0.00000000,0.00000000,0.00000000,362.14473618,845.00438442,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,11,2029-06-30,845.00438442,24.48563439,0.00000000,0.00000000,0.00000000,260.84700564,608.64301316,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,12,2029-09-30,608.64301316,17.63660706,0.00000000,0.00000000,0.00000000,187.88388607,438.39573416,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,13,2029-12-30,438.39573416,12.56332346,0.00000000,0.00000000,0.00000000,135.28771729,315.67134033,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,14,2030-03-30,315.67134033,8.94554399,0.00000000,0.00000000,0.00000000,97.38506530,227.23181902,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,15,2030-06-30,227.23181902,6.58448091,0.00000000,0.00000000,0.00000000,70.14488998,163.67140996,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,16,2030-09-30,163.67140996,4.74269528,0.00000000,0.00000000,0.00000000,50.52423157,117.88987366,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,17,2030-12-30,117.88987366,3.37842844,0.00000000,0.00000000,0.00000000,36.38049063,84.88781147,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,18,2031-03-30,84.88781147,2.40556412,0.00000000,0.00000000,0.00000000,26.18801268,61.10536292,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,19,2031-06-30,61.10536292,1.77064593,0.00000000,0.00000000,0.00000000,18.86280265,44.01320619,0.00000000,USD,DERIVED
POS_BC8C03B81492D1FB1E28,DEAL_INTEGRATED_DEMO,upside,20,2031-09-30,44.01320619,1.27536767,0.00000000,0.00000000,0.00000000,45.28857387,0.00000000,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,1,2026-12-30,13105.88073500,253.89775375,642.02099300,609.91994335,32.10104965,0.00000000,13969.69843210,4494.14695100,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,2,2027-03-30,13969.69843210,267.63004287,642.02099300,609.91994335,32.10104965,0.00000000,14847.24841832,3852.12595800,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,3,2027-06-30,14847.24841832,290.82450020,642.02099300,609.91994335,32.10104965,0.00000000,15747.99286187,3210.10496500,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,4,2027-09-30,15747.99286187,308.46807598,642.02099300,609.91994335,32.10104965,0.00000000,16666.38088119,2568.08397200,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,5,2027-12-30,16666.38088119,322.87465104,642.02099300,609.91994335,32.10104965,0.00000000,17599.17547558,1926.06297900,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,6,2028-03-30,17599.17547558,340.94550465,642.02099300,609.91994335,32.10104965,0.00000000,18550.04092358,1284.04198600,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,7,2028-06-30,18550.04092358,363.35395140,642.02099300,609.91994335,32.10104965,0.00000000,19523.31481833,642.02099300,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,8,2028-09-30,19523.31481833,382.41821745,642.02099300,609.91994335,32.10104965,0.00000000,20515.65297913,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,9,2028-12-30,20515.65297913,397.44587284,0.00000000,0.00000000,0.00000000,5228.27471299,15684.82413898,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,10,2029-03-30,15684.82413898,300.48824441,0.00000000,0.00000000,0.00000000,3996.32809585,11988.98428754,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,11,2029-06-30,11988.98428754,234.83747729,0.00000000,0.00000000,0.00000000,3055.95544121,9167.86632362,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,12,2029-09-30,9167.86632362,179.57806499,0.00000000,0.00000000,0.00000000,2336.86109715,7010.58329146,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,13,2029-12-30,7010.58329146,135.81470686,0.00000000,0.00000000,0.00000000,1786.59949958,5359.79849874,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,14,2030-03-30,5359.79849874,102.68246727,0.00000000,0.00000000,0.00000000,1365.62024150,4096.86072451,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,15,2030-06-30,4096.86072451,80.24836919,0.00000000,0.00000000,0.00000000,1044.27727343,3132.83182028,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,16,2030-09-30,3132.83182028,61.36519190,0.00000000,0.00000000,0.00000000,798.54925304,2395.64775913,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,17,2030-12-30,2395.64775913,46.41043186,0.00000000,0.00000000,0.00000000,610.51454775,1831.54364324,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,18,2031-03-30,1831.54364324,35.08852436,0.00000000,0.00000000,0.00000000,466.65804190,1399.97412570,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,19,2031-06-30,1399.97412570,27.42237241,0.00000000,0.00000000,0.00000000,356.84912453,1070.54737358,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,base,20,2031-09-30,1070.54737358,20.96963667,0.00000000,0.00000000,0.00000000,1091.51701025,0.00000000,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,1,2026-12-30,10484.70458800,0.00000000,642.02099300,609.91994335,32.10104965,0.00000000,11094.62453135,4494.14695100,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,2,2027-03-30,11094.62453135,0.00000000,642.02099300,609.91994335,32.10104965,0.00000000,11704.54447470,3852.12595800,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,3,2027-06-30,11704.54447470,0.00000000,642.02099300,609.91994335,32.10104965,0.00000000,12314.46441805,3210.10496500,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,4,2027-09-30,12314.46441805,0.00000000,642.02099300,609.91994335,32.10104965,0.00000000,12924.38436140,2568.08397200,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,5,2027-12-30,12924.38436140,0.00000000,642.02099300,609.91994335,32.10104965,0.00000000,13534.30430475,1926.06297900,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,6,2028-03-30,13534.30430475,0.00000000,642.02099300,609.91994335,32.10104965,0.00000000,14144.22424810,1284.04198600,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,7,2028-06-30,14144.22424810,0.00000000,642.02099300,609.91994335,32.10104965,0.00000000,14754.14419145,642.02099300,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,8,2028-09-30,14754.14419145,0.00000000,642.02099300,609.91994335,32.10104965,0.00000000,15364.06413480,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,9,2028-12-30,15364.06413480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,15364.06413480,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,10,2029-03-30,15364.06413480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,15364.06413480,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,11,2029-06-30,15364.06413480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,15364.06413480,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,12,2029-09-30,15364.06413480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,15364.06413480,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,13,2029-12-30,15364.06413480,0.00000000,0.00000000,0.00000000,0.00000000,3072.81282696,12291.25130784,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,14,2030-03-30,12291.25130784,0.00000000,0.00000000,0.00000000,0.00000000,2458.25026157,9833.00104627,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,15,2030-06-30,9833.00104627,0.00000000,0.00000000,0.00000000,0.00000000,1966.60020925,7866.40083702,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,16,2030-09-30,7866.40083702,0.00000000,0.00000000,0.00000000,0.00000000,1573.28016740,6293.12066961,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,17,2030-12-30,6293.12066961,0.00000000,0.00000000,0.00000000,0.00000000,1258.62413392,5034.49653569,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,18,2031-03-30,5034.49653569,0.00000000,0.00000000,0.00000000,0.00000000,1006.89930714,4027.59722855,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,19,2031-06-30,4027.59722855,0.00000000,0.00000000,0.00000000,0.00000000,805.51944571,3222.07778284,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,downside,20,2031-09-30,3222.07778284,0.00000000,0.00000000,0.00000000,0.00000000,3222.07778284,0.00000000,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,1,2026-12-30,14416.46880850,413.13987952,642.02099300,609.91994335,32.10104965,0.00000000,15439.52863137,4494.14695100,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,2,2027-03-30,15439.52863137,437.52778558,642.02099300,609.91994335,32.10104965,0.00000000,16486.97636030,3852.12595800,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,3,2027-06-30,16486.97636030,477.74198896,642.02099300,609.91994335,32.10104965,0.00000000,17574.63829261,3210.10496500,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,4,2027-09-30,17574.63829261,509.25909455,642.02099300,609.91994335,32.10104965,0.00000000,18693.81733052,2568.08397200,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,5,2027-12-30,18693.81733052,535.71797243,642.02099300,609.91994335,32.10104965,0.00000000,19839.45524630,1926.06297900,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,6,2028-03-30,19839.45524630,568.54908501,642.02099300,609.91994335,32.10104965,0.00000000,21017.92427466,1284.04198600,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,7,2028-06-30,21017.92427466,609.03495750,642.02099300,609.91994335,32.10104965,0.00000000,22236.87917551,642.02099300,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,8,2028-09-30,22236.87917551,644.35653048,642.02099300,609.91994335,32.10104965,0.00000000,23491.15564934,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,9,2028-12-30,23491.15564934,673.19767023,0.00000000,0.00000000,0.00000000,7249.30599587,16915.04732369,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,10,2029-03-30,16915.04732369,479.34126587,0.00000000,0.00000000,0.00000000,5218.31657687,12176.07201269,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,11,2029-06-30,12176.07201269,352.82520785,0.00000000,0.00000000,0.00000000,3758.66916616,8770.22805438,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,12,2029-09-30,8770.22805438,254.13429987,0.00000000,0.00000000,0.00000000,2707.30870627,6317.05364797,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,13,2029-12-30,6317.05364797,181.03093190,0.00000000,0.00000000,0.00000000,1949.42537396,4548.65920591,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,14,2030-03-30,4548.65920591,128.90061849,0.00000000,0.00000000,0.00000000,1403.26794732,3274.29187708,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,15,2030-06-30,3274.29187708,94.87893229,0.00000000,0.00000000,0.00000000,1010.75124281,2358.41956656,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,16,2030-09-30,2358.41956656,68.33976285,0.00000000,0.00000000,0.00000000,728.02779882,1698.73153058,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,17,2030-12-30,1698.73153058,48.68138996,0.00000000,0.00000000,0.00000000,524.22387616,1223.18904438,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,18,2031-03-30,1223.18904438,34.66292312,0.00000000,0.00000000,0.00000000,377.35559025,880.49637725,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,19,2031-06-30,880.49637725,25.51408344,0.00000000,0.00000000,0.00000000,271.80313821,634.20732248,0.00000000,USD,DERIVED
POS_759DB0D2AC8193AC62DD,DEAL_INTEGRATED_DEMO,upside,20,2031-09-30,634.20732248,18.37738231,0.00000000,0.00000000,0.00000000,652.58470479,0.00000000,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,1,2026-12-30,24308.63610200,470.92661896,7415.13910000,7044.38214500,370.75695500,0.00000000,31823.94486596,51905.97370000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,2,2027-03-30,31823.94486596,609.67985603,7415.13910000,7044.38214500,370.75695500,0.00000000,39478.00686698,44490.83460000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,3,2027-06-30,39478.00686698,773.28615325,7415.13910000,7044.38214500,370.75695500,0.00000000,47295.67516524,37075.69550000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,4,2027-09-30,47295.67516524,926.41684869,7415.13910000,7044.38214500,370.75695500,0.00000000,55266.47415893,29660.55640000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,5,2027-12-30,55266.47415893,1070.66697235,7415.13910000,7044.38214500,370.75695500,0.00000000,63381.52327628,22245.41730000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,6,2028-03-30,63381.52327628,1227.87828719,7415.13910000,7044.38214500,370.75695500,0.00000000,71653.78370847,14830.27820000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,7,2028-06-30,71653.78370847,1403.53789787,7415.13910000,7044.38214500,370.75695500,0.00000000,80101.70375133,7415.13910000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,8,2028-09-30,80101.70375133,1569.01382007,7415.13910000,7044.38214500,370.75695500,0.00000000,88715.09971640,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,9,2028-12-30,88715.09971640,1718.66088186,0.00000000,0.00000000,0.00000000,22608.44014956,67825.32044869,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,10,2029-03-30,67825.32044869,1299.39049921,0.00000000,0.00000000,0.00000000,17281.17773698,51843.53321093,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,11,2029-06-30,51843.53321093,1015.49925007,0.00000000,0.00000000,0.00000000,13214.75811525,39644.27434575,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,12,2029-09-30,39644.27434575,776.54296253,0.00000000,0.00000000,0.00000000,10105.20432707,30315.61298121,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,13,2029-12-30,30315.61298121,587.29864822,0.00000000,0.00000000,0.00000000,7725.72790736,23177.18372208,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,14,2030-03-30,23177.18372208,444.02609715,0.00000000,0.00000000,0.00000000,5905.30245481,17715.90736442,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,15,2030-06-30,17715.90736442,347.01513436,0.00000000,0.00000000,0.00000000,4515.73062470,13547.19187409,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,16,2030-09-30,13547.19187409,265.35929048,0.00000000,0.00000000,0.00000000,3453.13779114,10359.41337342,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,17,2030-12-30,10359.41337342,200.69095995,0.00000000,0.00000000,0.00000000,2640.02608334,7920.07825003,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,18,2031-03-30,7920.07825003,151.73204289,0.00000000,0.00000000,0.00000000,2017.95257323,6053.85771969,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,19,2031-06-30,6053.85771969,118.58157794,0.00000000,0.00000000,0.00000000,1543.10982441,4629.32947322,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,base,20,2031-09-30,4629.32947322,90.67824504,0.00000000,0.00000000,0.00000000,4720.00771827,0.00000000,0.00000000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,1,2026-12-30,19446.90888160,0.00000000,7415.13910000,7044.38214500,370.75695500,0.00000000,26491.29102660,51905.97370000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,2,2027-03-30,26491.29102660,0.00000000,7415.13910000,7044.38214500,370.75695500,0.00000000,33535.67317160,44490.83460000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,3,2027-06-30,33535.67317160,0.00000000,7415.13910000,7044.38214500,370.75695500,0.00000000,40580.05531660,37075.69550000,USD,DERIVED
POS_3F7F05AC9AC73D2299D8,DEAL_INTEGRATED_DEMO,downside,4,2027-09-30,40580.05531660,0.00000000,7415.13910000,7044.38214500,370.75695500,0.00000000,47624.43746160,29660.55640000,USD,DERIVED
