check_id,scope,record_id,fund_id,rule,status,actual_value,expected_value,difference,notes
REC_DE830ADD406311C328B3,FUND_PERIOD,FPRINT_FF96919049103E1F10A7,FUND_0579,FINANCIAL_IDENTITIES,PASS,0.0000000009,<=0.005,0.0000000009,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_171B5D7295660F3FB4A8,FUND_PERIOD,FPRINT_BB4B848C0A48E2A213B4,FUND_0580,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_29F2D5B1521B9A59C736,FUND_PERIOD,FPRINT_C30CA452D57B8DB8C049,FUND_0581,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F56D7A238ADD458A74A9,FUND_PERIOD,FPRINT_B029F93B3B8E27C31941,FUND_0582,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7C309B28D77325F8059E,FUND_PERIOD,FPRINT_2D7DFE99957FA6B6C45A,FUND_0583,FINANCIAL_IDENTITIES,PASS,0.0000000065,<=0.005,0.0000000065,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5240A402429C571328E5,FUND_PERIOD,FPRINT_FE5D54DF345CED53525F,FUND_0584,FINANCIAL_IDENTITIES,PASS,0.0000000261,<=0.005,0.0000000261,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2EEE5191D5D2DE892950,FUND_PERIOD,FPRINT_48477AB4354A947A8C80,FUND_0585,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_060D7AA3DF9D8FE296DD,FUND_PERIOD,FPRINT_331828A9F7CAB0AF6C8B,FUND_0586,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_93BB6492AEA3F67EE2F1,FUND_PERIOD,FPRINT_E0B4830CF299DE55E100,FUND_0587,FINANCIAL_IDENTITIES,PASS,0.0000000014,<=0.005,0.0000000014,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7040B7309B5EE09FBA3C,FUND_PERIOD,FPRINT_87923722DDA8B2FAB54A,FUND_0588,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_467949BC0E18771BFAFD,FUND_PERIOD,FPRINT_8B283356A12BC1AAD811,FUND_0589,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_714591D791D2D6C68D52,FUND_PERIOD,FPRINT_36134038B949767A226E,FUND_0590,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8D51400CE28EF1B39428,FUND_PERIOD,FPRINT_4AC0ABED76FF0E2E4F9B,FUND_0591,FINANCIAL_IDENTITIES,PASS,0.0000000013,<=0.005,0.0000000013,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2DDE7385F5C9BE1C0A4C,FUND_PERIOD,FPRINT_D56B646C44B3CD2E8924,FUND_0592,FINANCIAL_IDENTITIES,PASS,0.0000000484,<=0.005,0.0000000484,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_804D52E357FF9B7199BA,FUND_PERIOD,FPRINT_9A9367B99303E56C4FF5,FUND_0593,FINANCIAL_IDENTITIES,PASS,0.0000000373,<=0.005,0.0000000373,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E546562CD2582DD01C4F,FUND_PERIOD,FPRINT_5FE658AB9EA5F7B276C4,FUND_0594,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D80C09FE7111BF4C2670,FUND_PERIOD,FPRINT_5DFB2DBA4EC11A67727E,FUND_0595,FINANCIAL_IDENTITIES,PASS,0.0000000130,<=0.005,0.0000000130,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A64E8D69225160D50DFA,FUND_PERIOD,FPRINT_AAA04DB54AD6C6AD2ECC,FUND_0596,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_6D7517C78A2E7CBBD4BC,FUND_PERIOD,FPRINT_BAE80F2448577A1ADE50,FUND_0597,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D13716C480B3513DA301,FUND_PERIOD,FPRINT_9A275ABFB24D4DE2D820,FUND_0598,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8992EAF1CBAAF544DFDE,FUND_PERIOD,FPRINT_3E7944ACB1EB70FE8156,FUND_0599,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_0DDAB54D2EA590766C81,FUND_PERIOD,FPRINT_2E4A34A904255BA5DE63,FUND_0600,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_AF329A5294C142160AD5,FUND_PERIOD,FPRINT_4D10F1E3C9C07B37D87F,FUND_0601,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8AEDC5EA406CB9BA2393,FUND_PERIOD,FPRINT_EC405F1C50C1F85F04DF,FUND_0602,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A9CF814D4584E3460730,FUND_PERIOD,FPRINT_EFAAB2A4FC2621F920A2,FUND_0603,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_74809FA00F066D899938,FUND_PERIOD,FPRINT_9FDB14C34D5319C56BF3,FUND_0604,FINANCIAL_IDENTITIES,PASS,0.0000000001,<=0.005,0.0000000001,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_02706CE142DF78467D86,FUND_PERIOD,FPRINT_D9C2534A2A23D86C73E0,FUND_0605,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4CE722B89F98AEA400E8,FUND_PERIOD,FPRINT_012E5E00236B8150D474,FUND_0606,FINANCIAL_IDENTITIES,PASS,0.0000000130,<=0.005,0.0000000130,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C47747452C4FBA38717B,FUND_PERIOD,FPRINT_65AF1A1A2741308B9732,FUND_0607,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DE91098D09D4349B5FE3,FUND_PERIOD,FPRINT_36D0A6A3644E629E1055,FUND_0608,FINANCIAL_IDENTITIES,PASS,0.0000000214,<=0.005,0.0000000214,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_550714C31E6681A5F919,FUND_PERIOD,FPRINT_7231C8FAC8E9B0ACE7BA,FUND_0609,FINANCIAL_IDENTITIES,PASS,0.0000000130,<=0.005,0.0000000130,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C24998D65C96696F7621,FUND_PERIOD,FPRINT_180878DB58F460B90E17,FUND_0610,FINANCIAL_IDENTITIES,PASS,0.0000000135,<=0.005,0.0000000135,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_246B9110E74A499DB14C,FUND_PERIOD,FPRINT_CC105F194740FE928EE8,FUND_0611,FINANCIAL_IDENTITIES,PASS,0.0000000191,<=0.005,0.0000000191,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_87E588A027CD559A298F,FUND_PERIOD,FPRINT_62B4E426C1353CB8B418,FUND_0612,FINANCIAL_IDENTITIES,PASS,0.0000000233,<=0.005,0.0000000233,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A7CFC50750172BA4AA77,FUND_PERIOD,FPRINT_88B5011D2879874B5DA1,FUND_0613,FINANCIAL_IDENTITIES,PASS,0.0000000196,<=0.005,0.0000000196,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F6FB6A6B8FB024B0CF45,FUND_PERIOD,FPRINT_D808FB34F6583E9B4107,FUND_0614,FINANCIAL_IDENTITIES,PASS,0.0000000009,<=0.005,0.0000000009,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3725EAA4941BEEB004A8,FUND_PERIOD,FPRINT_3E7E2A4FAEF8D63D4CB0,FUND_0615,FINANCIAL_IDENTITIES,PASS,0.0000000447,<=0.005,0.0000000447,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_894D2C8F2F987CEF9858,FUND_PERIOD,FPRINT_B87926FF877290F48C68,FUND_0616,FINANCIAL_IDENTITIES,PASS,0.0000010300,<=0.005,0.0000010300,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_34954CA42AB15148010E,FUND_PERIOD,FPRINT_E660F73F7FBBF5E9B9A9,FUND_0617,FINANCIAL_IDENTITIES,PASS,0.0000000056,<=0.005,0.0000000056,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_29C4ECD7F549DC205D4D,FUND_PERIOD,FPRINT_C034602EFB27F1A15998,FUND_0618,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_873FFB5C4F754A07F028,FUND_PERIOD,FPRINT_95A83F5A1EA3B32D2ECF,FUND_0619,FINANCIAL_IDENTITIES,PASS,0.0000000326,<=0.005,0.0000000326,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F1A4C6DDBABA64CA0FF1,FUND_PERIOD,FPRINT_F7374BE5D8B5C5E2F467,FUND_0620,FINANCIAL_IDENTITIES,PASS,0.0000000326,<=0.005,0.0000000326,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5AE24EF7DFE794AF9E49,FUND_PERIOD,FPRINT_C804C9D329066A4406F2,FUND_0621,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_90AAC7D77F99CC16E578,FUND_PERIOD,FPRINT_663A0F24AFC0C173BE36,FUND_0622,FINANCIAL_IDENTITIES,PASS,0.0000000298,<=0.005,0.0000000298,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9A6DD137F16F1F170759,FUND_PERIOD,FPRINT_1594478A16DBCC934C96,FUND_0623,FINANCIAL_IDENTITIES,PASS,0.0000000065,<=0.005,0.0000000065,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_310F59001F587EA62A2E,FUND_PERIOD,FPRINT_C16BB891D29CFA66FD3A,FUND_0624,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_AEFCE45BB6CF5DC33CD8,FUND_PERIOD,FPRINT_D88F4C16321E1F20CBB6,FUND_0625,FINANCIAL_IDENTITIES,PASS,0.0000000098,<=0.005,0.0000000098,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_65C3A3B7A9D577F84F37,FUND_PERIOD,FPRINT_919373D319EAE52FE01D,FUND_0626,FINANCIAL_IDENTITIES,PASS,0.0000000289,<=0.005,0.0000000289,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_1751D316D9D6AC1B1247,FUND_PERIOD,FPRINT_C5FACC4574414914C152,FUND_0627,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A4FE3288FD142F8B02AB,FUND_PERIOD,FPRINT_1420B55A0FFEB5591E47,FUND_0628,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DF3CBD4676D6B9D767BE,FUND_PERIOD,FPRINT_67DF6951421996F79D2A,FUND_0629,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_216A454C46D04860B908,FUND_PERIOD,FPRINT_8865EC8AE5394D4F69C5,FUND_0630,FINANCIAL_IDENTITIES,PASS,0.0000000345,<=0.005,0.0000000345,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_ED121DA5944002B48CB7,FUND_PERIOD,FPRINT_19DE0AB9DBCF9A522636,FUND_0631,FINANCIAL_IDENTITIES,PASS,0.0000000335,<=0.005,0.0000000335,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_FAD6F9CCF0EFE7B0EF8C,FUND_PERIOD,FPRINT_5BF1E9301D67575A3BAB,FUND_0632,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A68361EA57CD0A872408,FUND_PERIOD,FPRINT_97663E8BAF9A133D3B27,FUND_0633,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_EEF4324DE73778CD745A,FUND_PERIOD,FPRINT_3E2ECA7926764B7B5403,FUND_0634,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_486411CAB4003F977FC4,FUND_PERIOD,FPRINT_2BE2383118DD31E80D15,FUND_0635,FINANCIAL_IDENTITIES,PASS,0.0000000242,<=0.005,0.0000000242,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4FB59ED11CAEC433BA41,FUND_PERIOD,FPRINT_B4E8C73B1324F852D69B,FUND_0636,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B083B4ADA443EACC5F48,FUND_PERIOD,FPRINT_2F33A1600259D597350D,FUND_0637,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B0FA5C434970D83A9C58,FUND_PERIOD,FPRINT_B2DFDF5F8FFBF3875ADE,FUND_0638,FINANCIAL_IDENTITIES,PASS,0.0000000438,<=0.005,0.0000000438,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A0EEEE80D6E3F959F209,FUND_PERIOD,FPRINT_C0FBF44BA30D38A98447,FUND_0639,FINANCIAL_IDENTITIES,PASS,0.0000000764,<=0.005,0.0000000764,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_FDD3A3223D9C6AC57D9F,FUND_PERIOD,FPRINT_91ABF2FD1D807BF5193E,FUND_0640,FINANCIAL_IDENTITIES,PASS,0.0000000001,<=0.005,0.0000000001,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_EA99C7A09BDCC72F91C1,FUND_PERIOD,FPRINT_B5AE881061E653C817C0,FUND_0641,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4523FFDDE8C768EF4C9F,FUND_PERIOD,FPRINT_01B85657C4890D60E440,FUND_0642,FINANCIAL_IDENTITIES,PASS,0.0000000419,<=0.005,0.0000000419,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_368781D1B0F479843BDE,FUND_PERIOD,FPRINT_42595109B8440B89FB7B,FUND_0643,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_40A125651EAF764E3C3C,FUND_PERIOD,FPRINT_C105E6DAF40A7839BF63,FUND_0644,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_412BEBFACE55A6E41B18,FUND_PERIOD,FPRINT_7EB012110A9AA0ACD7BD,FUND_0645,FINANCIAL_IDENTITIES,PASS,0.0000000051,<=0.005,0.0000000051,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_649768B75BF1EA34FEAB,FUND_PERIOD,FPRINT_EAC3C47FC189BD89D545,FUND_0646,FINANCIAL_IDENTITIES,PASS,0.0000000056,<=0.005,0.0000000056,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2C0A5FEA66BE0724EABA,FUND_PERIOD,FPRINT_8448CBC10BF34F9DD2DC,FUND_0647,FINANCIAL_IDENTITIES,PASS,0.0000000130,<=0.005,0.0000000130,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_345BBDED68B290E130C4,FUND_PERIOD,FPRINT_078F5E23D02DC4FDD54B,FUND_0648,FINANCIAL_IDENTITIES,PASS,0.0000000400,<=0.005,0.0000000400,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_275C66474CBC23C99AB0,FUND_PERIOD,FPRINT_E013BE10238A4E2A43F5,FUND_0649,FINANCIAL_IDENTITIES,PASS,0.0000000205,<=0.005,0.0000000205,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E1CB4C6D8099CE8DC2DD,FUND_PERIOD,FPRINT_E81C051AE6ED1A98C974,FUND_0650,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_08DFFB44B135772F2517,FUND_PERIOD,FPRINT_D14C713D392B44884BD2,FUND_0651,FINANCIAL_IDENTITIES,PASS,0.0000000065,<=0.005,0.0000000065,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_73F1A50C4FDB52CF3DAA,FUND_PERIOD,FPRINT_BC71E08C4AB65A53EA3C,FUND_0652,FINANCIAL_IDENTITIES,PASS,0.0000000373,<=0.005,0.0000000373,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_BE3D826221D1435155C9,FUND_PERIOD,FPRINT_E4C46E966286DC6C41AE,FUND_0653,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F344EEE2249413ED162B,FUND_PERIOD,FPRINT_CADFBD634B7B6DD5316C,FUND_0654,FINANCIAL_IDENTITIES,PASS,0.0000009770,<=0.005,0.0000009770,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7A5AFBF7E4342503908D,FUND_PERIOD,FPRINT_9B56A1B8E72CAFB552E3,FUND_0655,FINANCIAL_IDENTITIES,PASS,0.0000000251,<=0.005,0.0000000251,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D58C65FCFEBEB778D744,FUND_PERIOD,FPRINT_B3FDED494646E1F02EB3,FUND_0656,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_74CDEB23077D32473B5C,FUND_PERIOD,FPRINT_E9A9E44D1E35E51281D4,FUND_0657,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_978F36AFE273E08A4381,FUND_PERIOD,FPRINT_1F59D53655349C265F6F,FUND_0658,FINANCIAL_IDENTITIES,PASS,0.0000000093,<=0.005,0.0000000093,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_570BF423837B03B93111,FUND_PERIOD,FPRINT_C6FD5248948564862B8A,FUND_0659,FINANCIAL_IDENTITIES,PASS,0.0000000023,<=0.005,0.0000000023,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_CD4AA456E11DDF54D34C,FUND_PERIOD,FPRINT_1DC73AFCE0C50972726A,FUND_0660,FINANCIAL_IDENTITIES,PASS,0.0000000261,<=0.005,0.0000000261,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_42DCD2A6DB14302C4C54,FUND_PERIOD,FPRINT_571E2D0CCC80A6F6F5AA,FUND_0661,FINANCIAL_IDENTITIES,PASS,0.0000000182,<=0.005,0.0000000182,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D17A3F3C964D9F4F3CF9,FUND_PERIOD,FPRINT_0D8A5717D1CE726F12AA,FUND_0662,FINANCIAL_IDENTITIES,PASS,0.0000000056,<=0.005,0.0000000056,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_0D457E38384F7C3242FC,FUND_PERIOD,FPRINT_2A164695D8A646915706,FUND_0663,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4B09384C4D10BD6B9270,FUND_PERIOD,FPRINT_C3692029E2B61C8E73B3,FUND_0664,FINANCIAL_IDENTITIES,PASS,0.0000000093,<=0.005,0.0000000093,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_CFD1FDB672CE8580CE73,FUND_PERIOD,FPRINT_3B580C7EEE04884E542A,FUND_0665,FINANCIAL_IDENTITIES,PASS,0.0000010114,<=0.005,0.0000010114,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5ED9308723E9988A01A1,FUND_PERIOD,FPRINT_DB0AA8A0D25F455F04EF,FUND_0666,FINANCIAL_IDENTITIES,PASS,0.0000000056,<=0.005,0.0000000056,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2DDA8F9F4E3E79E55F13,FUND_PERIOD,FPRINT_9FD23DF95F3183C7E70D,FUND_0667,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3426406288410DB98069,FUND_PERIOD,FPRINT_BE82105F5CB9BECEC174,FUND_0668,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8337E6197E86FB326932,FUND_PERIOD,FPRINT_42EFF862A77FF837F371,FUND_0669,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7640C8A0764A4B5626E8,FUND_PERIOD,FPRINT_C77CEFC969CA82D436A8,FUND_0670,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_937E6AD683CDCC7180D9,FUND_PERIOD,FPRINT_BB1A0D5AC6EEB8E2C339,FUND_0671,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_0F2F5823FE13B8E96992,FUND_PERIOD,FPRINT_DC2E85FF795DB4259971,FUND_0672,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B4D0A3E3590E4C12A452,FUND_PERIOD,FPRINT_12A9384A2E599BCE94BA,FUND_0673,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_42FAE29B4E0D4F18B6D5,FUND_PERIOD,FPRINT_8D5537ABBE5AFE868F4F,FUND_0674,FINANCIAL_IDENTITIES,PASS,0.0000000484,<=0.005,0.0000000484,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4FDA0BB4CB8F1AC4F88F,FUND_PERIOD,FPRINT_A6A83C832935BDBB8195,FUND_0675,FINANCIAL_IDENTITIES,PASS,0.0000000373,<=0.005,0.0000000373,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4057E86AE18846444CD7,FUND_PERIOD,FPRINT_1CF0F09F320FECB4AD4C,FUND_0676,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_297A1AF228F20BA0B1D2,FUND_PERIOD,FPRINT_621557DEE9E44113E220,FUND_0677,FINANCIAL_IDENTITIES,PASS,0.0000000354,<=0.005,0.0000000354,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DA3A45CF4BA2E4034ED6,FUND_PERIOD,FPRINT_E2074B5F5255D71AF238,FUND_0678,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_CF13ECD85E2D125C0D3B,FUND_PERIOD,FPRINT_EB8A7DABA1A10F29A659,FUND_0679,FINANCIAL_IDENTITIES,PASS,0.0000000261,<=0.005,0.0000000261,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C7F1917DBA0E6137B85C,FUND_PERIOD,FPRINT_7D2C75DDDC6A8B0F97F0,FUND_0680,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_FCF5C0AE8E35174843EF,FUND_PERIOD,FPRINT_7AAF55A0AA3B01987DB9,FUND_0681,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_0E2D5ACBBCCB3E1B304B,FUND_PERIOD,FPRINT_1A743099F1CBAC5B3F38,FUND_0682,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E9993C3C084A23426A16,FUND_PERIOD,FPRINT_01148E099B39056B6564,FUND_0683,FINANCIAL_IDENTITIES,PASS,0.0000000391,<=0.005,0.0000000391,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F4ED4EC4AFBCD079B809,FUND_PERIOD,FPRINT_C6151A7B31995A024B9B,FUND_0684,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_79E95119004CF13B5967,FUND_PERIOD,FPRINT_EDA614366C67F361FA80,FUND_0685,FINANCIAL_IDENTITIES,PASS,0.0000009974,<=0.005,0.0000009974,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_1BD1380B1551210B04E8,FUND_PERIOD,FPRINT_14B594B4004D44ECAEAE,FUND_0686,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_38EFBDF8285734178554,FUND_PERIOD,FPRINT_F9AC65DFD736C7B29089,FUND_0687,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8E23DA41FFA0EA35F4F5,FUND_PERIOD,FPRINT_A4BED14F2BF90F666487,FUND_0688,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_85DF0D2442B5806CD155,FUND_PERIOD,FPRINT_84F56D193B3AEC93B048,FUND_0689,FINANCIAL_IDENTITIES,PASS,0.0000000335,<=0.005,0.0000000335,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_1566048DF408C66D8C4F,FUND_PERIOD,FPRINT_A316B229A5E255A7B14D,FUND_0690,FINANCIAL_IDENTITIES,PASS,0.0000000335,<=0.005,0.0000000335,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C13898BE9C4298EFC5CB,FUND_PERIOD,FPRINT_E437C6AF49746E565E02,FUND_0691,FINANCIAL_IDENTITIES,PASS,0.0000000001,<=0.005,0.0000000001,"DPI, RVPI, TVPI, and commitment identities are checked together."
