target_id,target_kind,canonical_name,printed_name_primary,legal_name,company_entity_id,investee_fund_id,parent_target_id,sector,canonical_sector,sub_sector,country,identity_status,identity_confidence,identity_confidence_basis,identity_confidence_reason,provenance_type,synthetic_parameter_set_id,record_status,created_at
TARGET_GENERATED_71708B8ADDE4AA04E2BD,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_71850A32D0D3B5A2013F,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_719AA49BC2FF01A0D02B,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_71A23AAB99FB3234E758,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_71C8E1635EF94261EAF2,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_71EA97C7755EC8AE3157,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_71F58D5B18F50F117A95,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_72020C3C127F68F7E2C1,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_720F3DD3DFEA70423383,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7212B6FC81A3F4BD98CD,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7224005E0250A79100ED,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_72261CD5740898BE4953,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7239D86E405B5182CA28,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7239E3D8E3BDF6964FE7,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_725C64500E66E8D3B24A,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7291EF1A7A3A3C611565,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_72939C20BBDD052E512C,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_72A9227B33980C8CA127,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_72E29C9CF23F8DB5F71A,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_72EE50DB0D43348ECCFF,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7300CCA1DD8010ABC468,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_730C69025C41695AE10C,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_731180667218779C2EDF,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_73403587772D55635176,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_735F5F5C99333AA7E0F2,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_73727BEA51821FD49137,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_73867AE56D71B7CBCA00,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_73985F29AD533D2AF488,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_73ADA857A229FAB077F9,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_73DFC9733322724018DA,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_73E7692BA2659DC4FDF7,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_73FFB10CB8D13FDAB649,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7407544B76D112DC8065,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_740B2A27B046971C8FAA,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_741F32FCA34347998811,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7424996C04C87C6AFFF2,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7433D50E88289C5240B8,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7441F4BB683CEEAE7A4D,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_744211D0E3DBD8F9FE2B,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_747304BBAABF263779B7,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7489691D4AE8BCF5CF36,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_74BCAFE8299E9AC37C37,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_74C8E8ADE6A5C8ECB85E,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7520B536DBFA807BF7E1,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7524DA0E3461B1CD183D,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_75693DE9BE58224FABCF,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_756B9DFFB2DD9D632601,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_758EB5F4EDC2C0C24FD7,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_759D3FDDCDFC26D0D011,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_75B3F557EB03CDDE9237,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_75CB45338454946FB60E,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_75EC9DC10D988801D32A,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_75F9C69E59AF8F09562F,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_760539B1075E8CD7184F,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_76272525DA6ADFB76583,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7634F6B5A34C737160C1,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_765D539717C5F83AD8B8,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_765E151D2FD03BB5DDBB,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_766B9B57070F4CE319A0,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_768272F02EF207FD59EB,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7697D6816D1A5BB1D5BA,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_769D81A212D580C86C96,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_76CA36CEC60656CAD8F8,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_76E0B226A9E847024693,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7703C1BA9D7491FC893F,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7705B56C85BF254FF0F2,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7714F740C69A799282B6,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_772F5A93067960CFA207,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7745CB860543ED17F01B,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_774BD3428C757622D413,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_776A7F5B0DBD36142C8D,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7776E74430BA70BB3653,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_777A92C7EE169FFE10B0,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7789A63988F6E069E1AD,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_779123BF568BB2D14F51,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_77C521D04BDACBDF80C4,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_77D74E16CE1DAC3097DB,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_77E9A98393383BBD2BE0,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_77F01428995C42132C64,PORTFOLIO_COMPANY,Illustrative Healthcare Holding 2,Illustrative Healthcare Holding 2,,,,,Healthcare,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_780E39B2C1D001E3846A,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7815F15B4300A5036B48,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_7856ADF2FD5055072B05,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_786948F78CC927461372,PORTFOLIO_COMPANY,Illustrative Technology Holding 1,Illustrative Technology Holding 1,,,,,Technology,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_78A2DE217CFC1266A6F3,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
TARGET_GENERATED_78AB93830A685D063E81,PORTFOLIO_COMPANY,Illustrative Industrials Holding 3,Illustrative Industrials Holding 3,,,,,Industrials,,,United States,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,INTEGRATED_COMPLETION_V1,ACTIVE,
