"file_id","fund_id","fund_name_raw","fund_name_standardized","manager_id","manager_name","lp_name","share_class","perspective","source_page","context_version","context_source"
"SRC137","FUND_0238","RCG Longview Debt Fund IV, L.P.","RCG Longview Debt Fund IV, L.P.","","Olshan Properties","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0239","RCG Longview Debt Fund V, L.P.","RCG Longview Debt Fund V, L.P.","","Olshan Properties","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0240","RCG Longview Equity Fund, L.P.","RCG Longview Equity Fund, L.P.","","Olshan Properties","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0241","RREEF America REIT II, Inc.","RREEF America REIT II, Inc.","","RREEF America L.L.C.","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0242","Senior Housing Partnership Fund IV, L.P.","Senior Housing Partnership Fund IV, L.P.","","","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0243","Silverpeak Legacy Pension Partners II, L.P.","Silverpeak Legacy Pension Partners II, L.P.","","Silverpeak Real Estate Partners","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0244","Silverpeak Legacy Pension Partners III, L.P.","Silverpeak Legacy Pension Partners III, L.P.","","Silverpeak Real Estate Partners","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0245","Silverpeak Legacy/PSERS, L.P.","Silverpeak Legacy/PSERS, L.P.","","Silverpeak Real Estate Partners","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0247","Stockbridge Real Estate Fund II - Senior Note","Stockbridge Real Estate Fund II - Senior Note","","Stockbridge Capital Group","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0248","Stockbridge Real Estate Fund II, LP","Stockbridge Real Estate Fund II, LP","","Stockbridge Capital Group","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0249","Stockbridge Real Estate Fund III, LP","Stockbridge Real Estate Fund III, LP","","Stockbridge Capital Group","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0250","Stockbridge Real Estate Fund, L.P.","Stockbridge Real Estate Fund, L.P.","","Stockbridge Capital Group","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0251","Strategic Partners Value Enhancement Fund LP","Strategic Partners Value Enhancement Fund LP","","Strategic Capital Partners","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0252","UBS (US) Trumbull Property Fund, L.P.","UBS (US) Trumbull Property Fund, L.P.","","UBS Realty Investors LLC","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0254","Westbrook Real Estate Fund I","Westbrook Real Estate Fund I","","Westbrook Partners","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0255","Whitehall Street III & IV","Whitehall Street III & IV","","Goldman Sachs","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0256","Whitehall Street V & VI","Whitehall Street V & VI","","Goldman Sachs","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0257","Whitehall Street V-S & VI-S","Whitehall Street V-S & VI-S","","Goldman Sachs","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0258","Whitehall Street VII & VIII","Whitehall Street VII & VIII","","Goldman Sachs","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC137","FUND_0259","William E Simon & Sons","William E Simon & Sons","","William E. Simon & Sons, L.L.C.","Pennsylvania Public School Employees' Retirement System (PSERS)","","lp_position","3","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC247","FUND_0246","Starwood Real Estate Income Trust, Inc.","Starwood Real Estate Income Trust, Inc.","MGR_0004","Starwood REIT Advisors, L.L.C.","","","fund_total","1","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC462","FUND_0156","Global Infrastructure Partners II-C, L.P.","Global Infrastructure Partners II-C, L.P.","","Global Infrastructure Partners","Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund","","lp_position","1","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
"SRC463","FUND_0157","ANTIN INFRASTRUCTURE PARTNERS II LP","ANTIN INFRASTRUCTURE PARTNERS II LP","","Antin Infrastructure Partners","Northumberland County Council acting in its capacity as the administering authority for the Northumberland County Council Pension Fund","","lp_position","1","2026-08-17.r1-consolidated","ledgers/working/round01/TEST-30/r1-consolidated.csv"
