population,fund_id,manager_id,manager_name,fund_period_id,strategy,currency,vintage_year,vintage_bucket,as_of_date,measurement_basis,paid_in,distributions,nav,dpi,rvpi,tvpi,nav_dependence,tvpi_percentile,dpi_percentile,peer_count,peer_manager_count,peer_fund_ids,fund_score,nav_haircut,scenario_tvpi,scenario_score,evidence_ids,status,score_balanced_50_50,score_value_70_30
fixture,FUND_SYNTH_000410,MANAGER_SYNTH_00103,Synthetic Alternatives Manager 0103,FP_FUND_SYNTH_000410_20260630,fund_of_funds,USD,2016,2015,2026-06-30,synthetic_basis_unspecified,975.13,1253.31,139.26,1.28527478387,0.142811727667,1.42808651154,0.10000215429,40,66.6666666667,15,15,"[""FUND_SYNTH_000010"",""FUND_SYNTH_000014"",""FUND_SYNTH_000068"",""FUND_SYNTH_000128"",""FUND_SYNTH_000156"",""FUND_SYNTH_000213"",""FUND_SYNTH_000266"",""FUND_SYNTH_000382"",""FUND_SYNTH_000389"",""FUND_SYNTH_000578"",""FUND_SYNTH_000630"",""FUND_SYNTH_000658"",""FUND_SYNTH_000671"",""FUND_SYNTH_000725"",""FUND_SYNTH_000766""]",50.6666666667,0.2,1.39952416601,46.6666666667,"[""SYNTH:FUND_SYNTH_000410:FP_FUND_SYNTH_000410_20260630""]",RANKABLE_FUND,53.3333333333,48
fixture,FUND_SYNTH_000411,MANAGER_SYNTH_00103,Synthetic Alternatives Manager 0103,FP_FUND_SYNTH_000411_20260630,fund_of_funds,USD,2014,2010,2026-06-30,synthetic_basis_unspecified,439.89,753.89,83.77,1.71381481734,0.190433972129,1.90424878947,0.100004775207,,,2,2,"[""FUND_SYNTH_000488"",""FUND_SYNTH_000603""]",,0.2,1.86616199504,,"[""SYNTH:FUND_SYNTH_000411:FP_FUND_SYNTH_000411_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000413,MANAGER_SYNTH_00104,Synthetic Alternatives Manager 0104,FP_FUND_SYNTH_000413_20260630,real_estate,USD,2016,2015,2026-06-30,synthetic_basis_unspecified,338.21,634.07,70.45,1.87478194021,0.208302533929,2.08308447414,0.0999971611878,85.1851851852,88.8888888889,27,26,"[""FUND_SYNTH_000076"",""FUND_SYNTH_000092"",""FUND_SYNTH_000112"",""FUND_SYNTH_000130"",""FUND_SYNTH_000184"",""FUND_SYNTH_000192"",""FUND_SYNTH_000212"",""FUND_SYNTH_000238"",""FUND_SYNTH_000261"",""FUND_SYNTH_000300"",""FUND_SYNTH_000310"",""FUND_SYNTH_000391"",""FUND_SYNTH_000403"",""FUND_SYNTH_000429"",""FUND_SYNTH_000509"",""FUND_SYNTH_000524"",""FUND_SYNTH_000528"",""FUND_SYNTH_000545"",""FUND_SYNTH_000554"",""FUND_SYNTH_000573"",""FUND_SYNTH_000629"",""FUND_SYNTH_000650"",""FUND_SYNTH_000674"",""FUND_SYNTH_000676"",""FUND_SYNTH_000685"",""FUND_SYNTH_000723"",""FUND_SYNTH_000747""]",86.6666666667,0.2,2.04142396736,86.6666666667,"[""SYNTH:FUND_SYNTH_000413:FP_FUND_SYNTH_000413_20260630""]",RANKABLE_FUND,87.037037037,86.2962962963
fixture,FUND_SYNTH_000414,MANAGER_SYNTH_00104,Synthetic Alternatives Manager 0104,FP_FUND_SYNTH_000414_20260630,growth,USD,2020,2020,2026-06-30,synthetic_basis_unspecified,209.89,184.11,205.26,0.877173757683,0.977940826147,1.85511458383,0.527159257262,86.6666666667,86.6666666667,15,15,"[""FUND_SYNTH_000316"",""FUND_SYNTH_000337"",""FUND_SYNTH_000424"",""FUND_SYNTH_000434"",""FUND_SYNTH_000525"",""FUND_SYNTH_000546"",""FUND_SYNTH_000563"",""FUND_SYNTH_000583"",""FUND_SYNTH_000643"",""FUND_SYNTH_000703"",""FUND_SYNTH_000713"",""FUND_SYNTH_000730"",""FUND_SYNTH_000738"",""FUND_SYNTH_000778"",""FUND_SYNTH_000795""]",86.6666666667,0.2,1.6595264186,62.6666666667,"[""SYNTH:FUND_SYNTH_000414:FP_FUND_SYNTH_000414_20260630""]",RANKABLE_FUND,86.6666666667,86.6666666667
fixture,FUND_SYNTH_000415,MANAGER_SYNTH_00104,Synthetic Alternatives Manager 0104,FP_FUND_SYNTH_000415_20260630,infrastructure,USD,2016,2015,2026-06-30,synthetic_basis_unspecified,1262.1,1944.86,239.58,1.54097139688,0.189826479677,1.73079787655,0.10967570636,93.3333333333,93.3333333333,15,14,"[""FUND_SYNTH_000066"",""FUND_SYNTH_000088"",""FUND_SYNTH_000122"",""FUND_SYNTH_000123"",""FUND_SYNTH_000139"",""FUND_SYNTH_000180"",""FUND_SYNTH_000296"",""FUND_SYNTH_000298"",""FUND_SYNTH_000537"",""FUND_SYNTH_000564"",""FUND_SYNTH_000596"",""FUND_SYNTH_000610"",""FUND_SYNTH_000704"",""FUND_SYNTH_000750"",""FUND_SYNTH_000773""]",93.3333333333,0.2,1.69283258062,89.3333333333,"[""SYNTH:FUND_SYNTH_000415:FP_FUND_SYNTH_000415_20260630""]",RANKABLE_FUND,93.3333333333,93.3333333333
fixture,FUND_SYNTH_000419,MANAGER_SYNTH_00105,Synthetic Alternatives Manager 0105,FP_FUND_SYNTH_000419_20260630,growth,USD,2015,2015,2026-06-30,synthetic_basis_unspecified,609.45,557.38,72.99,0.91456231028,0.119763721388,1.03432603167,0.115789139712,4.16666666667,4.16666666667,24,24,"[""FUND_SYNTH_000024"",""FUND_SYNTH_000044"",""FUND_SYNTH_000150"",""FUND_SYNTH_000154"",""FUND_SYNTH_000174"",""FUND_SYNTH_000189"",""FUND_SYNTH_000248"",""FUND_SYNTH_000284"",""FUND_SYNTH_000304"",""FUND_SYNTH_000312"",""FUND_SYNTH_000344"",""FUND_SYNTH_000396"",""FUND_SYNTH_000452"",""FUND_SYNTH_000456"",""FUND_SYNTH_000494"",""FUND_SYNTH_000532"",""FUND_SYNTH_000571"",""FUND_SYNTH_000606"",""FUND_SYNTH_000642"",""FUND_SYNTH_000681"",""FUND_SYNTH_000724"",""FUND_SYNTH_000739"",""FUND_SYNTH_000765"",""FUND_SYNTH_000777""]",4.16666666667,0.2,1.01037328739,4.16666666667,"[""SYNTH:FUND_SYNTH_000419:FP_FUND_SYNTH_000419_20260630""]",RANKABLE_FUND,4.16666666667,4.16666666667
fixture,FUND_SYNTH_000420,MANAGER_SYNTH_00105,Synthetic Alternatives Manager 0105,FP_FUND_SYNTH_000420_20260630,buyout,USD,2023,2020,2026-06-30,synthetic_basis_unspecified,368.52,111.55,452.86,0.302697275589,1.22886139151,1.5315586671,0.802359986535,51.2820512821,17.9487179487,39,35,"[""FUND_SYNTH_000012"",""FUND_SYNTH_000019"",""FUND_SYNTH_000065"",""FUND_SYNTH_000067"",""FUND_SYNTH_000114"",""FUND_SYNTH_000125"",""FUND_SYNTH_000131"",""FUND_SYNTH_000138"",""FUND_SYNTH_000163"",""FUND_SYNTH_000193"",""FUND_SYNTH_000198"",""FUND_SYNTH_000217"",""FUND_SYNTH_000219"",""FUND_SYNTH_000241"",""FUND_SYNTH_000288"",""FUND_SYNTH_000289"",""FUND_SYNTH_000307"",""FUND_SYNTH_000336"",""FUND_SYNTH_000385"",""FUND_SYNTH_000439"",""FUND_SYNTH_000486"",""FUND_SYNTH_000491"",""FUND_SYNTH_000501"",""FUND_SYNTH_000513"",""FUND_SYNTH_000515"",""FUND_SYNTH_000521"",""FUND_SYNTH_000551"",""FUND_SYNTH_000559"",""FUND_SYNTH_000585"",""FUND_SYNTH_000639"",""FUND_SYNTH_000664"",""FUND_SYNTH_000701"",""FUND_SYNTH_000708"",""FUND_SYNTH_000721"",""FUND_SYNTH_000726"",""FUND_SYNTH_000760"",""FUND_SYNTH_000792"",""FUND_SYNTH_000793"",""FUND_SYNTH_000794""]",37.9487179487,0.2,1.2857863888,24.1025641026,"[""SYNTH:FUND_SYNTH_000420:FP_FUND_SYNTH_000420_20260630""]",RANKABLE_FUND,34.6153846154,41.2820512821
fixture,FUND_SYNTH_000421,MANAGER_SYNTH_00106,Synthetic Alternatives Manager 0106,FP_FUND_SYNTH_000421_20260630,infrastructure,EUR,2017,2015,2026-06-30,synthetic_basis_unspecified,434.53,429.93,90.87,0.989413849447,0.209122500173,1.19853634962,0.17448156682,,,5,5,"[""FUND_SYNTH_000021"",""FUND_SYNTH_000173"",""FUND_SYNTH_000499"",""FUND_SYNTH_000729"",""FUND_SYNTH_000790""]",,0.2,1.15671184958,,"[""SYNTH:FUND_SYNTH_000421:FP_FUND_SYNTH_000421_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000422,MANAGER_SYNTH_00106,Synthetic Alternatives Manager 0106,FP_FUND_SYNTH_000422_20260630,venture,USD,2016,2015,2026-06-30,synthetic_basis_unspecified,324.19,936.62,168.11,2.889108239,0.518553934421,3.40766217342,0.152172929132,85.7142857143,100,28,25,"[""FUND_SYNTH_000003"",""FUND_SYNTH_000004"",""FUND_SYNTH_000037"",""FUND_SYNTH_000038"",""FUND_SYNTH_000119"",""FUND_SYNTH_000196"",""FUND_SYNTH_000204"",""FUND_SYNTH_000239"",""FUND_SYNTH_000282"",""FUND_SYNTH_000308"",""FUND_SYNTH_000324"",""FUND_SYNTH_000329"",""FUND_SYNTH_000334"",""FUND_SYNTH_000347"",""FUND_SYNTH_000353"",""FUND_SYNTH_000430"",""FUND_SYNTH_000487"",""FUND_SYNTH_000490"",""FUND_SYNTH_000516"",""FUND_SYNTH_000592"",""FUND_SYNTH_000599"",""FUND_SYNTH_000605"",""FUND_SYNTH_000622"",""FUND_SYNTH_000659"",""FUND_SYNTH_000660"",""FUND_SYNTH_000672"",""FUND_SYNTH_000720"",""FUND_SYNTH_000770""]",91.4285714286,0.2,3.30395138653,85,"[""SYNTH:FUND_SYNTH_000422:FP_FUND_SYNTH_000422_20260630""]",RANKABLE_FUND,92.8571428571,90
fixture,FUND_SYNTH_000423,MANAGER_SYNTH_00106,Synthetic Alternatives Manager 0106,FP_FUND_SYNTH_000423_20260630,fund_of_funds,EUR,2023,2020,2026-06-30,synthetic_basis_unspecified,404.28,119.93,492.35,0.296650836054,1.21784406847,1.51449490452,0.804125563468,,,1,1,"[""FUND_SYNTH_000126""]",,0.2,1.27092609083,,"[""SYNTH:FUND_SYNTH_000423:FP_FUND_SYNTH_000423_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000424,MANAGER_SYNTH_00106,Synthetic Alternatives Manager 0106,FP_FUND_SYNTH_000424_20260630,growth,USD,2020,2020,2026-06-30,synthetic_basis_unspecified,248.41,188.21,209.83,0.757658709392,0.844692242663,1.60235095206,0.527158074565,33.3333333333,80,15,15,"[""FUND_SYNTH_000316"",""FUND_SYNTH_000337"",""FUND_SYNTH_000414"",""FUND_SYNTH_000434"",""FUND_SYNTH_000525"",""FUND_SYNTH_000546"",""FUND_SYNTH_000563"",""FUND_SYNTH_000583"",""FUND_SYNTH_000643"",""FUND_SYNTH_000703"",""FUND_SYNTH_000713"",""FUND_SYNTH_000730"",""FUND_SYNTH_000738"",""FUND_SYNTH_000778"",""FUND_SYNTH_000795""]",52,0.2,1.43341250352,48,"[""SYNTH:FUND_SYNTH_000424:FP_FUND_SYNTH_000424_20260630""]",RANKABLE_FUND,56.6666666667,47.3333333333
fixture,FUND_SYNTH_000429,MANAGER_SYNTH_00108,Synthetic Alternatives Manager 0108,FP_FUND_SYNTH_000429_20260630,real_estate,USD,2019,2015,2026-06-30,synthetic_basis_unspecified,474.07,518.27,356.75,1.09323517624,0.75252599827,1.84576117451,0.407704966744,70.3703703704,44.4444444444,27,26,"[""FUND_SYNTH_000076"",""FUND_SYNTH_000092"",""FUND_SYNTH_000112"",""FUND_SYNTH_000130"",""FUND_SYNTH_000184"",""FUND_SYNTH_000192"",""FUND_SYNTH_000212"",""FUND_SYNTH_000238"",""FUND_SYNTH_000261"",""FUND_SYNTH_000300"",""FUND_SYNTH_000310"",""FUND_SYNTH_000391"",""FUND_SYNTH_000403"",""FUND_SYNTH_000413"",""FUND_SYNTH_000509"",""FUND_SYNTH_000524"",""FUND_SYNTH_000528"",""FUND_SYNTH_000545"",""FUND_SYNTH_000554"",""FUND_SYNTH_000573"",""FUND_SYNTH_000629"",""FUND_SYNTH_000650"",""FUND_SYNTH_000674"",""FUND_SYNTH_000676"",""FUND_SYNTH_000685"",""FUND_SYNTH_000723"",""FUND_SYNTH_000747""]",60,0.2,1.69525597486,53.3333333333,"[""SYNTH:FUND_SYNTH_000429:FP_FUND_SYNTH_000429_20260630""]",RANKABLE_FUND,57.4074074074,62.5925925926
fixture,FUND_SYNTH_000430,MANAGER_SYNTH_00108,Synthetic Alternatives Manager 0108,FP_FUND_SYNTH_000430_20260630,venture,USD,2016,2015,2026-06-30,synthetic_basis_unspecified,98.87,86.33,15.49,0.873166784667,0.15667037524,1.02983715991,0.152131211943,25,25,28,25,"[""FUND_SYNTH_000003"",""FUND_SYNTH_000004"",""FUND_SYNTH_000037"",""FUND_SYNTH_000038"",""FUND_SYNTH_000119"",""FUND_SYNTH_000196"",""FUND_SYNTH_000204"",""FUND_SYNTH_000239"",""FUND_SYNTH_000282"",""FUND_SYNTH_000308"",""FUND_SYNTH_000324"",""FUND_SYNTH_000329"",""FUND_SYNTH_000334"",""FUND_SYNTH_000347"",""FUND_SYNTH_000353"",""FUND_SYNTH_000422"",""FUND_SYNTH_000487"",""FUND_SYNTH_000490"",""FUND_SYNTH_000516"",""FUND_SYNTH_000592"",""FUND_SYNTH_000599"",""FUND_SYNTH_000605"",""FUND_SYNTH_000622"",""FUND_SYNTH_000659"",""FUND_SYNTH_000660"",""FUND_SYNTH_000672"",""FUND_SYNTH_000720"",""FUND_SYNTH_000770""]",25,0.2,0.998503084859,25,"[""SYNTH:FUND_SYNTH_000430:FP_FUND_SYNTH_000430_20260630""]",RANKABLE_FUND,25,25
fixture,FUND_SYNTH_000432,MANAGER_SYNTH_00108,Synthetic Alternatives Manager 0108,FP_FUND_SYNTH_000432_20260630,secondaries,USD,2015,2015,2026-06-30,synthetic_basis_unspecified,563.53,893.82,95.77,1.58610899154,0.169946586695,1.75605557823,0.0967774532887,78.9473684211,89.4736842105,19,18,"[""FUND_SYNTH_000069"",""FUND_SYNTH_000146"",""FUND_SYNTH_000172"",""FUND_SYNTH_000206"",""FUND_SYNTH_000269"",""FUND_SYNTH_000297"",""FUND_SYNTH_000317"",""FUND_SYNTH_000436"",""FUND_SYNTH_000451"",""FUND_SYNTH_000459"",""FUND_SYNTH_000483"",""FUND_SYNTH_000504"",""FUND_SYNTH_000529"",""FUND_SYNTH_000656"",""FUND_SYNTH_000680"",""FUND_SYNTH_000706"",""FUND_SYNTH_000754"",""FUND_SYNTH_000755"",""FUND_SYNTH_000796""]",83.1578947368,0.2,1.72206626089,83.1578947368,"[""SYNTH:FUND_SYNTH_000432:FP_FUND_SYNTH_000432_20260630""]",RANKABLE_FUND,84.2105263158,82.1052631579
fixture,FUND_SYNTH_000433,MANAGER_SYNTH_00109,Synthetic Alternatives Manager 0109,FP_FUND_SYNTH_000433_20260630,venture,USD,2022,2020,2026-06-30,synthetic_basis_unspecified,74.55,35.43,97.9,0.475251509054,1.31321260899,1.78846411804,0.734268356709,50,38.4615384615,26,24,"[""FUND_SYNTH_000054"",""FUND_SYNTH_000060"",""FUND_SYNTH_000102"",""FUND_SYNTH_000104"",""FUND_SYNTH_000115"",""FUND_SYNTH_000116"",""FUND_SYNTH_000233"",""FUND_SYNTH_000246"",""FUND_SYNTH_000264"",""FUND_SYNTH_000286"",""FUND_SYNTH_000338"",""FUND_SYNTH_000366"",""FUND_SYNTH_000461"",""FUND_SYNTH_000467"",""FUND_SYNTH_000470"",""FUND_SYNTH_000482"",""FUND_SYNTH_000526"",""FUND_SYNTH_000535"",""FUND_SYNTH_000587"",""FUND_SYNTH_000594"",""FUND_SYNTH_000602"",""FUND_SYNTH_000612"",""FUND_SYNTH_000628"",""FUND_SYNTH_000744"",""FUND_SYNTH_000769"",""FUND_SYNTH_000791""]",45.3846153846,0.2,1.52582159624,40.7692307692,"[""SYNTH:FUND_SYNTH_000433:FP_FUND_SYNTH_000433_20260630""]",RANKABLE_FUND,44.2307692308,46.5384615385
fixture,FUND_SYNTH_000434,MANAGER_SYNTH_00109,Synthetic Alternatives Manager 0109,FP_FUND_SYNTH_000434_20260630,growth,USD,2023,2020,2026-06-30,synthetic_basis_unspecified,489.57,151.56,636.04,0.309577792757,1.29918091386,1.60875870662,0.807567293042,40,26.6666666667,15,15,"[""FUND_SYNTH_000316"",""FUND_SYNTH_000337"",""FUND_SYNTH_000414"",""FUND_SYNTH_000424"",""FUND_SYNTH_000525"",""FUND_SYNTH_000546"",""FUND_SYNTH_000563"",""FUND_SYNTH_000583"",""FUND_SYNTH_000643"",""FUND_SYNTH_000703"",""FUND_SYNTH_000713"",""FUND_SYNTH_000730"",""FUND_SYNTH_000738"",""FUND_SYNTH_000778"",""FUND_SYNTH_000795""]",34.6666666667,0.2,1.34892252385,22.6666666667,"[""SYNTH:FUND_SYNTH_000434:FP_FUND_SYNTH_000434_20260630""]",RANKABLE_FUND,33.3333333333,36
fixture,FUND_SYNTH_000435,MANAGER_SYNTH_00109,Synthetic Alternatives Manager 0109,FP_FUND_SYNTH_000435_20260630,private_credit,EUR,2014,2010,2026-06-30,synthetic_basis_unspecified,322.62,332.61,27.3,1.03096522224,0.0846196763995,1.11558489864,0.0758522964074,,,2,2,"[""FUND_SYNTH_000475"",""FUND_SYNTH_000711""]",,0.2,1.09866096336,,"[""SYNTH:FUND_SYNTH_000435:FP_FUND_SYNTH_000435_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000436,MANAGER_SYNTH_00109,Synthetic Alternatives Manager 0109,FP_FUND_SYNTH_000436_20260630,secondaries,USD,2017,2015,2026-06-30,synthetic_basis_unspecified,1045.74,1342.27,260.48,1.2835599671,0.24908677109,1.53264673819,0.162520667603,52.6315789474,52.6315789474,19,18,"[""FUND_SYNTH_000069"",""FUND_SYNTH_000146"",""FUND_SYNTH_000172"",""FUND_SYNTH_000206"",""FUND_SYNTH_000269"",""FUND_SYNTH_000297"",""FUND_SYNTH_000317"",""FUND_SYNTH_000432"",""FUND_SYNTH_000451"",""FUND_SYNTH_000459"",""FUND_SYNTH_000483"",""FUND_SYNTH_000504"",""FUND_SYNTH_000529"",""FUND_SYNTH_000656"",""FUND_SYNTH_000680"",""FUND_SYNTH_000706"",""FUND_SYNTH_000754"",""FUND_SYNTH_000755"",""FUND_SYNTH_000796""]",52.6315789474,0.2,1.48282938398,49.4736842105,"[""SYNTH:FUND_SYNTH_000436:FP_FUND_SYNTH_000436_20260630""]",RANKABLE_FUND,52.6315789474,52.6315789474
fixture,FUND_SYNTH_000437,MANAGER_SYNTH_00110,Synthetic Alternatives Manager 0110,FP_FUND_SYNTH_000437_20260630,secondaries,USD,2022,2020,2026-06-30,synthetic_basis_unspecified,320.18,107.11,271.23,0.334530576551,0.847117246549,1.1816478231,0.716894856478,26.6666666667,40,15,15,"[""FUND_SYNTH_000132"",""FUND_SYNTH_000135"",""FUND_SYNTH_000137"",""FUND_SYNTH_000153"",""FUND_SYNTH_000157"",""FUND_SYNTH_000265"",""FUND_SYNTH_000301"",""FUND_SYNTH_000378"",""FUND_SYNTH_000444"",""FUND_SYNTH_000597"",""FUND_SYNTH_000638"",""FUND_SYNTH_000654"",""FUND_SYNTH_000666"",""FUND_SYNTH_000749"",""FUND_SYNTH_000757""]",32,0.2,1.01222437379,16,"[""SYNTH:FUND_SYNTH_000437:FP_FUND_SYNTH_000437_20260630""]",RANKABLE_FUND,33.3333333333,30.6666666667
fixture,FUND_SYNTH_000438,MANAGER_SYNTH_00110,Synthetic Alternatives Manager 0110,FP_FUND_SYNTH_000438_20260630,private_credit,USD,2020,2020,2026-06-30,synthetic_basis_unspecified,460.64,309.36,316.63,0.671587356721,0.68736974644,1.35895710316,0.505806802026,75.8620689655,86.2068965517,29,26,"[""FUND_SYNTH_000017"",""FUND_SYNTH_000020"",""FUND_SYNTH_000042"",""FUND_SYNTH_000062"",""FUND_SYNTH_000090"",""FUND_SYNTH_000142"",""FUND_SYNTH_000143"",""FUND_SYNTH_000164"",""FUND_SYNTH_000202"",""FUND_SYNTH_000216"",""FUND_SYNTH_000223"",""FUND_SYNTH_000228"",""FUND_SYNTH_000236"",""FUND_SYNTH_000244"",""FUND_SYNTH_000277"",""FUND_SYNTH_000343"",""FUND_SYNTH_000352"",""FUND_SYNTH_000479"",""FUND_SYNTH_000544"",""FUND_SYNTH_000550"",""FUND_SYNTH_000611"",""FUND_SYNTH_000616"",""FUND_SYNTH_000626"",""FUND_SYNTH_000632"",""FUND_SYNTH_000689"",""FUND_SYNTH_000692"",""FUND_SYNTH_000707"",""FUND_SYNTH_000768"",""FUND_SYNTH_000786""]",80,0.2,1.22148315387,51.0344827586,"[""SYNTH:FUND_SYNTH_000438:FP_FUND_SYNTH_000438_20260630""]",RANKABLE_FUND,81.0344827586,78.9655172414
fixture,FUND_SYNTH_000439,MANAGER_SYNTH_00110,Synthetic Alternatives Manager 0110,FP_FUND_SYNTH_000439_20260630,buyout,USD,2020,2020,2026-06-30,synthetic_basis_unspecified,530.58,473.06,501.07,0.891590335105,0.944381620114,1.83597195522,0.51437693121,82.0512820513,87.1794871795,39,35,"[""FUND_SYNTH_000012"",""FUND_SYNTH_000019"",""FUND_SYNTH_000065"",""FUND_SYNTH_000067"",""FUND_SYNTH_000114"",""FUND_SYNTH_000125"",""FUND_SYNTH_000131"",""FUND_SYNTH_000138"",""FUND_SYNTH_000163"",""FUND_SYNTH_000193"",""FUND_SYNTH_000198"",""FUND_SYNTH_000217"",""FUND_SYNTH_000219"",""FUND_SYNTH_000241"",""FUND_SYNTH_000288"",""FUND_SYNTH_000289"",""FUND_SYNTH_000307"",""FUND_SYNTH_000336"",""FUND_SYNTH_000385"",""FUND_SYNTH_000420"",""FUND_SYNTH_000486"",""FUND_SYNTH_000491"",""FUND_SYNTH_000501"",""FUND_SYNTH_000513"",""FUND_SYNTH_000515"",""FUND_SYNTH_000521"",""FUND_SYNTH_000551"",""FUND_SYNTH_000559"",""FUND_SYNTH_000585"",""FUND_SYNTH_000639"",""FUND_SYNTH_000664"",""FUND_SYNTH_000701"",""FUND_SYNTH_000708"",""FUND_SYNTH_000721"",""FUND_SYNTH_000726"",""FUND_SYNTH_000760"",""FUND_SYNTH_000792"",""FUND_SYNTH_000793"",""FUND_SYNTH_000794""]",84.1025641026,0.2,1.6470956312,71.7948717949,"[""SYNTH:FUND_SYNTH_000439:FP_FUND_SYNTH_000439_20260630""]",RANKABLE_FUND,84.6153846154,83.5897435897
fixture,FUND_SYNTH_000440,MANAGER_SYNTH_00110,Synthetic Alternatives Manager 0110,FP_FUND_SYNTH_000440_20260630,venture,USD,2014,2010,2026-06-30,synthetic_basis_unspecified,204.42,497.15,89.23,2.43200273946,0.436503277566,2.86850601702,0.152170947167,,,4,4,"[""FUND_SYNTH_000009"",""FUND_SYNTH_000194"",""FUND_SYNTH_000565"",""FUND_SYNTH_000727""]",,0.2,2.78120536151,,"[""SYNTH:FUND_SYNTH_000440:FP_FUND_SYNTH_000440_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000443,MANAGER_SYNTH_00111,Synthetic Alternatives Manager 0111,FP_FUND_SYNTH_000443_20260630,fund_of_funds,EUR,2018,2015,2026-06-30,synthetic_basis_unspecified,463.17,396.39,161.77,0.85581967744,0.349267007794,1.20508668523,0.289827289666,,,3,3,"[""FUND_SYNTH_000070"",""FUND_SYNTH_000235"",""FUND_SYNTH_000625""]",,0.2,1.13523328368,,"[""SYNTH:FUND_SYNTH_000443:FP_FUND_SYNTH_000443_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000444,MANAGER_SYNTH_00111,Synthetic Alternatives Manager 0111,FP_FUND_SYNTH_000444_20260630,secondaries,USD,2023,2020,2026-06-30,synthetic_basis_unspecified,458.21,109.5,447.55,0.238973396478,0.976735557932,1.21570895441,0.803428776591,40,13.3333333333,15,15,"[""FUND_SYNTH_000132"",""FUND_SYNTH_000135"",""FUND_SYNTH_000137"",""FUND_SYNTH_000153"",""FUND_SYNTH_000157"",""FUND_SYNTH_000265"",""FUND_SYNTH_000301"",""FUND_SYNTH_000378"",""FUND_SYNTH_000437"",""FUND_SYNTH_000597"",""FUND_SYNTH_000638"",""FUND_SYNTH_000654"",""FUND_SYNTH_000666"",""FUND_SYNTH_000749"",""FUND_SYNTH_000757""]",29.3333333333,0.2,1.02036184282,5.33333333333,"[""SYNTH:FUND_SYNTH_000444:FP_FUND_SYNTH_000444_20260630""]",RANKABLE_FUND,26.6666666667,32
fixture,FUND_SYNTH_000448,MANAGER_SYNTH_00112,Synthetic Alternatives Manager 0112,FP_FUND_SYNTH_000448_20260630,real_estate,USD,2014,2010,2026-06-30,synthetic_basis_unspecified,1323.89,1763.37,195.93,1.33196111459,0.147995679399,1.47995679399,0.1,,,4,4,"[""FUND_SYNTH_000077"",""FUND_SYNTH_000161"",""FUND_SYNTH_000609"",""FUND_SYNTH_000797""]",,0.2,1.45035765811,,"[""SYNTH:FUND_SYNTH_000448:FP_FUND_SYNTH_000448_20260630""]",PEERS_INSUFFICIENT,,
fixture,FUND_SYNTH_000449,MANAGER_SYNTH_00113,Synthetic Alternatives Manager 0113,FP_FUND_SYNTH_000449_20260630,buyout,USD,2019,2015,2026-06-30,synthetic_basis_unspecified,538.72,559.5,376.7,1.03857291357,0.69925007425,1.73782298782,0.402371288186,38.9830508475,11.8644067797,59,53,"[""FUND_SYNTH_000001"",""FUND_SYNTH_000006"",""FUND_SYNTH_000046"",""FUND_SYNTH_000048"",""FUND_SYNTH_000049"",""FUND_SYNTH_000074"",""FUND_SYNTH_000087"",""FUND_SYNTH_000089"",""FUND_SYNTH_000124"",""FUND_SYNTH_000129"",""FUND_SYNTH_000148"",""FUND_SYNTH_000179"",""FUND_SYNTH_000225"",""FUND_SYNTH_000230"",""FUND_SYNTH_000242"",""FUND_SYNTH_000274"",""FUND_SYNTH_000291"",""FUND_SYNTH_000299"",""FUND_SYNTH_000315"",""FUND_SYNTH_000323"",""FUND_SYNTH_000342"",""FUND_SYNTH_000351"",""FUND_SYNTH_000357"",""FUND_SYNTH_000361"",""FUND_SYNTH_000362"",""FUND_SYNTH_000370"",""FUND_SYNTH_000376"",""FUND_SYNTH_000384"",""FUND_SYNTH_000387"",""FUND_SYNTH_000400"",""FUND_SYNTH_000402"",""FUND_SYNTH_000455"",""FUND_SYNTH_000463"",""FUND_SYNTH_000466"",""FUND_SYNTH_000478"",""FUND_SYNTH_000492"",""FUND_SYNTH_000495"",""FUND_SYNTH_000496"",""FUND_SYNTH_000500"",""FUND_SYNTH_000505"",""FUND_SYNTH_000514"",""FUND_SYNTH_000518"",""FUND_SYNTH_000542"",""FUND_SYNTH_000547"",""FUND_SYNTH_000548"",""FUND_SYNTH_000579"",""FUND_SYNTH_000580"",""FUND_SYNTH_000582"",""FUND_SYNTH_000617"",""FUND_SYNTH_000631"",""FUND_SYNTH_000636"",""FUND_SYNTH_000663"",""FUND_SYNTH_000667"",""FUND_SYNTH_000702"",""FUND_SYNTH_000736"",""FUND_SYNTH_000743"",""FUND_SYNTH_000753"",""FUND_SYNTH_000756"",""FUND_SYNTH_000772""]",28.1355932203,0.2,1.59797297297,24.0677966102,"[""SYNTH:FUND_SYNTH_000449:FP_FUND_SYNTH_000449_20260630""]",RANKABLE_FUND,25.4237288136,30.8474576271
