holding_id,document_id,source_page,source_table,holding_label,subject_type,resolved_entity_id,resolved_entity_kind,as_of_date,currency,fair_value,market_value,cost,notional_amount,quantity,portfolio_weight,interest_rate,maturity_date_raw,asset_class_evidence,value_scope_evidence,metric_categories,source_observation_ids,collision_note,proposed_target_action,proposed_target_kind,proposed_instrument_kind,owner_entity_id_if_accepted,owner_entity_kind_if_accepted,owner_candidates,owner_evidence_name,owner_status,owner_reason,position_status,primary_refusal_code,semantic_risks
d3a45b6590bbe8ad5f57,SRC407,3,Consolidated Schedule of Investments,"Carlyle Partners V, L.P.",fund,FUND_0406,fund,2025-12-31,USD,40382.000000,,53331.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,693f358558f7f524977e;f0a6726c9a7bd757b51c,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
d4698555af310cc2601b,SRC407,3,Consolidated Schedule of Investments,"Crestview Partners II, L.P.",fund,FUND_0452,fund,2025-12-31,USD,562657.000000,,739246.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,cc44d7d09011dbe6a7c5;d084646709e827da40fb,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
d5f25cf71169d50680bf,SRC407,3,Consolidated Schedule of Investments,"Cerberus Institutional Partners, L.P. - Series Four",fund,FUND_0423,fund,2025-12-31,USD,39671.000000,,705459.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,094c512897047e11a971;ebba9f2d093757489f4f,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
db31bd5dd80b5cc5f72d,SRC407,3,Consolidated Schedule of Investments,Endless Fund IV A LP,fund,FUND_0480,fund,2025-12-31,USD,3123494.000000,,4287294.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,7962f6b9b15586ea6cf7;9ac6605b53c8ab736a91,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
dc032f2152bec0ca2573,SRC407,3,Consolidated Schedule of Investments,"Corsair V Financial Services Capital Partners, L.P.",fund,FUND_0449,fund,2025-12-31,USD,2754001.000000,,2107343.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,9490c154db8ac8f8de5d;ae80b826e939e1904666,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
df7044c8d570930ed2fd,SRC407,3,Consolidated Schedule of Investments,"CHP III, L.P.",fund,FUND_0426,fund,2025-12-31,USD,27627.000000,,215716.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,91216c173317b895533d;9fe5052981b95cb8d546,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
e8d2b58967ff46af0822,SRC407,3,Consolidated Schedule of Investments,CVC European Equity Partners V (A) L.P.,fund,FUND_0462,fund,2025-12-31,USD,248008.000000,,212127.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,cd50f5358ffe676bccdf;eb22a5123c5570d30e07,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
e8fd2c6f68d01a32c69d,SRC407,3,Consolidated Schedule of Investments,EQT VII (No.1) Limited Partnership,fund,FUND_0490,fund,2025-12-31,USD,462571.000000,,790194.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,3d96ad9166e936572bc9;56707315cb67a62f0123,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
ee3396303d15acf4e321,SRC407,3,Consolidated Schedule of Investments,"Golden Gate Capital Opportunity Fund-A, LP",fund,FUND_0534,fund,2025-12-31,USD,5272573.000000,,3924392.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,05e16393149dbd5bad94;a074ed4b1f06b196ee43,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
f09b23455b1a6f5f7541,SRC407,3,Consolidated Schedule of Investments,Five Arrows Florence Continuation Fund SCSp,fund,FUND_0500,fund,2025-12-31,USD,11648324.000000,,8412875.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,4febe0a0f82fabb7a136;920f0813c92a6027aad5,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
002fdca3f58c92f1838a,SRC407,4,Consolidated Schedule of Investments,HPE Continuation Fund I C.V.,fund,FUND_0635,fund,2025-12-31,USD,4171136.000000,,3486120.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,4b44f9a7f80835871150;bacf3ec5a6fe4a80c00e,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
0196561b136c4c6bbbb9,SRC407,4,Consolidated Schedule of Investments,"HCI Equity Partners IV, L.P.",fund,FUND_0615,fund,2025-12-31,USD,692879.000000,,1826863.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,0679925d3d699f378b47;a0a6a82140269612723c,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
06f59ae1a697e1505801,SRC407,4,Consolidated Schedule of Investments,"Heartwood Partners II, LP",fund,FUND_0617,fund,2025-12-31,USD,701002.000000,,2175569.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,92d1ce11cdc1a057282e;bfca79c6337ab551e9cd,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
073f3c44fc6bfa1d6d9b,SRC407,4,Consolidated Schedule of Investments,"Insight Venture Partners (Cayman) IX, L.P.",fund,FUND_0654,fund,2025-12-31,USD,1412455.000000,,1278549.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,1af6f0761169a8dbfd2c;4bd654f067a01123db53,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
0aaaf0ad826d5c6d529c,SRC407,4,Consolidated Schedule of Investments,"Green Equity Investors V, L.P.",fund,FUND_0544,fund,2025-12-31,USD,10273.000000,,3144333.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,561125d40587266a9c1a;7df7442aa69b63b89dfe,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
0b15ae04db376889a9da,SRC407,4,Consolidated Schedule of Investments,"Green Equity Investors CF IV-A, L.P.",fund,FUND_0540,fund,2025-12-31,USD,2915020.000000,,2808180.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,087f42cb59f4abfa5852;2fd939f91815b70d094e,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
0fb45f79c17ffedb612d,SRC407,4,Consolidated Schedule of Investments,"Insight Venture Partners Coinvestment Fund II, L.P.",fund,FUND_0658,fund,2025-12-31,USD,925525.000000,,560617.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,02c91dde81c5bce35c1b;f16c769cf07ceb31bbb8,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
130cea9a08a2750c667b,SRC407,4,Consolidated Schedule of Investments,"Gryphon Mezzanine Partners, L.P.",fund,FUND_0558,fund,2025-12-31,USD,1705155.000000,,1506034.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,7178a08bbb92394e4fb3;9ee411f3d645121cfbe2,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
16c07c8f920bde5d7bc2,SRC407,4,Consolidated Schedule of Investments,"H&F Clyde 2, L.P.",fund,FUND_0572,fund,2025-12-31,USD,2039793.000000,,1736074.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,7f2c109ed376fb79dd69;a235c4fe1a1c9567844c,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
18592a138cd030104ca5,SRC407,4,Consolidated Schedule of Investments,"Insight Venture Partners (Cayman) VIII, L.P.",fund,FUND_0655,fund,2025-12-31,USD,1960926.000000,,1281697.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,3fef5507152529803676;ba96fd3c58f86accc846,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
1a2a23a1a59f53ba1dd6,SRC407,4,Consolidated Schedule of Investments,"H.I.G. Bayside Debt & LBO Fund II, L.P.",fund,FUND_0576,fund,2025-12-31,USD,737760.000000,,656010.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,d117b9cd42d96c35ed8f;e46aad94bdf24b0dc6b6,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
1a8e14be60afce3a3bec,SRC407,4,Consolidated Schedule of Investments,"H.I.G. Growth Buyouts & Equity Fund II, L.P.",fund,FUND_0579,fund,2025-12-31,USD,1172094.000000,,1921678.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,0a98b55a091309f05d2a;82573575bd7313e81a96,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
1bc800bb457c5e6b12d8,SRC407,4,Consolidated Schedule of Investments,"Insight Partners Continuation Fund, L.P.",fund,FUND_0653,fund,2025-12-31,USD,10183585.000000,,6309960.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,b5b438ade5029dda3505;cfebdf2564f74b8a00df,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
1eb1323dfe2537a6e2d7,SRC407,4,Consolidated Schedule of Investments,"H&F Executives IX, L.P.",fund,FUND_0573,fund,2025-12-31,USD,4189932.000000,,2211213.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,41b51a8a2b9f9942211b;fe5abf7b138447e2e6c0,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
202f49e921ae304a55c5,SRC407,4,Consolidated Schedule of Investments,"Green Equity Investors VI, L.P.",fund,FUND_0545,fund,2025-12-31,USD,1068691.000000,,1751245.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,143b9b0e0db35dc3a77a;2a543d01651c6c19c50b,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
2a32a07e0256da654f31,SRC407,4,Consolidated Schedule of Investments,"Green Equity Investors Side VI, L.P.",fund,FUND_0543,fund,2025-12-31,USD,1339192.000000,,2357922.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,5b7bc08de16d77d254c7;cff76eae6a2fd2f3ddc8,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
2b2b1a132243b410a029,SRC407,4,Consolidated Schedule of Investments,"GSO Private Investors Offshore II, L.P.",fund,FUND_0568,fund,2025-12-31,USD,35956.000000,,197243.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,2624fcb001e1fca6cd8a;f66426374c4b78d63886,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
3074dc2e9f284f463daf,SRC407,4,Consolidated Schedule of Investments,"Insight Venture Partners Growth-Buyout Coinvestment Fund, L.P.",fund,FUND_0661,fund,2025-12-31,USD,18780.000000,,36679.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,2b3faecf3b73c41aab7e;8510919853d061a0265b,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
33a92f311387ba15de81,SRC407,4,Consolidated Schedule of Investments,Hg Genesis 7 C L.P.,fund,FUND_0626,fund,2025-12-31,USD,577114.000000,,475927.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,acbd132166610ac80bd4;c613b764489c5fc4b370,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
347935aaccefd87a4546,SRC407,4,Consolidated Schedule of Investments,Hamilton Lane-Carpenters Partnership Fund V L.P.,fund,FUND_0584,fund,2025-12-31,USD,9759183.000000,,7756399.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,5ad6cf2932fba935cd9f;62db45ba5546814963ef,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
3691eadc398772084a11,SRC407,4,Consolidated Schedule of Investments,"Insight Venture Partners IX, L.P.",fund,FUND_0662,fund,2025-12-31,USD,35502.000000,,32683.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,7b9d5b97165913d99432;8f2a7a7bbd171af398cb,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
374b7835b800af04c2be,SRC407,4,Consolidated Schedule of Investments,"Green Equity Investors VIII, L.P.",fund,FUND_0547,fund,2025-12-31,USD,1208512.000000,,742906.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,729e5ec20d4618a52502;f6ae99048874729eacb7,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
37aca5fcdaa95c0a4a42,SRC407,4,Consolidated Schedule of Investments,"Insight Venture Partners Coinvestment Fund III, L.P.",fund,FUND_0659,fund,2025-12-31,USD,133681.000000,,118917.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,e708fa2be8af7052d373;f84050cca6e34903834e,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
3cb8a81df45bea3bc494,SRC407,4,Consolidated Schedule of Investments,"Insight Partners Continuation Fund (Cayman), L.P.",fund,FUND_0652,fund,2025-12-31,USD,6205231.000000,,5437544.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,6cbf93be1724ba2fcb3f;8a2b7fb454a94fc1c842,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
425e42e6ce8db9a582e1,SRC407,4,Consolidated Schedule of Investments,"Halifax Capital Partners IV, L.P.",fund,FUND_0581,fund,2025-12-31,USD,12255507.000000,,8352428.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,5cffdb6148073c44f5d6;e8e4352fea6670c05f04,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
4afe9953d74f57c2d031,SRC407,4,Consolidated Schedule of Investments,"Hildred Perennial Partners I, LP",fund,FUND_0631,fund,2025-12-31,USD,33173306.000000,,22833984.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,0286b198225056089753;d58e0c325fc8c8d681a1,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
4f87941ae84f33225e59,SRC407,4,Consolidated Schedule of Investments,"Green Equity Investors CF II, L.P.",fund,FUND_0538,fund,2025-12-31,USD,1980786.000000,,1185423.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,576233b7e2806d6591cd;84c159d01145ebcda9ac,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
5b2ad0a9cbd82457122d,SRC407,4,Consolidated Schedule of Investments,"Gryphon Partners V, L.P.",fund,FUND_0563,fund,2025-12-31,USD,19227651.000000,,16199716.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,009deda586cbb358f39e;4cbf4e18f4d36feb76a7,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
65410c2792aa3682eae1,SRC407,4,Consolidated Schedule of Investments,"Gryphon Partners V-A, L.P.",fund,FUND_0564,fund,2025-12-31,USD,2199019.000000,,1869056.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,35e6719dab7ffa2d62b7;93cff1fe3d5dd29c827b,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
6632cbe3cea956f4504a,SRC407,4,Consolidated Schedule of Investments,"Gryphon Partners VI, L.P.",fund,FUND_0565,fund,2025-12-31,USD,22010355.000000,,19676305.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,45476320cc20f1aecac2;f955c00d0fedb4517850,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
672ab28a3c5f3b13ae81,SRC407,4,Consolidated Schedule of Investments,"HFCP VII (Parallel-A), L.P.",fund,FUND_0625,fund,2025-12-31,USD,134598.000000,,913751.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,5d18b82eebdee4c73a38;97fe1e016d4579a928b0,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
6970ec09ed3c736f38a5,SRC407,4,Consolidated Schedule of Investments,"HCI Equity Partners EV I, L.P.",fund,FUND_0614,fund,2025-12-31,USD,1409208.000000,,1154353.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,3fec5264f89bde9a2c46;822ce6fd542db5c4a3de,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
78731acbc922d8bfe85f,SRC407,4,Consolidated Schedule of Investments,"Insight Venture Partners VIII, L.P.",fund,FUND_0665,fund,2025-12-31,USD,2988784.000000,,2024605.000000,,,,,,Private Equity Investments,| single_holding,cost|fair_value,07c196c46dc331d4a24a;5fc952168adc3a0c2c8d,,TARGET_RESOLVED,FUND,FUND_INTEREST,OWNER_POMONA_INVESTMENT_FUND,fund,OWNER_POMONA_INVESTMENT_FUND,Pomona Investment Fund,OWNER_RESOLVED,OWNMAP008: The schedule directly names Pomona Investment Fund as the reporting fund. No fund_master link is asserted because the current fund master has no reviewed Pomona row.,PUBLISHED,,
