fund_period_id,fund_id,lp_id,lp_name,share_class_name,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,effective_date,perspective,currency,commitment,paid_in_capital_itd,distributions_itd,nav,unfunded_commitment,recallable_distributions_itd,dpi,rvpi,tvpi,reported_irr,calculated_irr,beginning_nav,contributions_period,distributions_period,realized_gain_period,unrealized_gain_period,net_income_period,management_fee_period,other_expenses_period,ending_nav,period_return,benchmark_return,fund_size,vintage_year,strategy,sub_strategy,provenance_type,source_document_id,source_page,source_anchor,formula_id,input_observation_ids,synthetic_parameter_set_id,defect_expected,record_status,reported_irr_fee_basis,reported_irr_method,period_return_fee_basis,period_return_method,sector,canonical_asset_class,canonical_strategy,canonical_sub_strategy,canonical_sector
FP_02e29f1dac55cb14,FUND_0598,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,,,15100000,42800000,,,,,1.31,0.1521,,,,,,,,,,,,,,2021,,,EXTRACTED,SRC058,3,Separate Accounts / Harrison Street Life Science Core / Fair Market Value,,417a95dc5d8510b81169 | 9ca5efff8a6945bc1f95 | abc860c7ee4f546752b4 | c698a4ee95083eed84a5,,,ACTIVE,unstated,,,,,real_estate,,,
FP_89d6be6ccd720f5e,FUND_0599,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,138100000,200000,109500000,,,,,0.8,-0.1289,,,,,,,,,,,,,,2021,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Harrison Street Life Science Non-Core / Capital Commitment,,58d05dbe881df0b95f87 | 6bbf4d147348c48e86db | 752d95e9fa8470d349b0 | af3cc05f85d3f1877eaf | cc83af811e1c9df7f016 | f10b9f532e8def227ce7,,,ACTIVE,unstated,,,,,real_estate,,,
FP_66a90d994742f0db,FUND_0600,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,,,0,38000000,,,,,0.99,-0.0144,,,,,,,,,,,,,,2023,,,EXTRACTED,SRC058,3,Separate Accounts / Harrison Street Life Science SMA Account / Fair Market Value,,3252b3aed21e3a4fcb98 | 788d143eaf3c739b479b | a0afac2f20d32c151f15 | d0e12958df0095ab23ad,,,ACTIVE,unstated,,,,,real_estate,,,
FP_fff1aa8f85886191,FUND_0601,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,150000000,126400000,44300000,96000000,,,,,1.11,0.0922,,,,,,,,,,,,,,2022,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Harrison Street Real Estate Partners IX / Capital Commitment,,25bca069518d1674c019 | 4e30f31397c94c7cc116 | 5931ae0265a3fbf287c3 | c8177cf9a5336bb4eafe | db223b36402145bc019d | e3d04a756a6022f2337b,,,ACTIVE,unstated,,,,,real_estate,,,
FP_7246eb8ace56968e,FUND_0602,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,115000000,108500000,126700000,38400000,,,,,1.52,0.0894,,,,,,,,,,,,,,2015,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Harrison Street Real Estate Partners V-A / Capital Commitment,,009889ac67c9cd58e2fb | 57e3accde4e7286a99fa | 5db99c4ae21e4ad5099e | 9222853721f2d918116b | ddda2650fad10287ac46 | e8064d029856252cff4d,,,ACTIVE,unstated,,,,,real_estate,,,
FP_8e93036c12627a99,FUND_0603,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,35000000,36100000,52900000,11200000,,,,,1.78,0.1062,,,,,,,,,,,,,,2015,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Harrison Street REP V Co-Investment / Capital Commitment,,212bfaf1e807a2260f7f | 56aae505276a3fbbbcd6 | aa91440717dca3f2f0b0 | cacb74e360a70488ab43 | ce7ccfcdb931ae2ba052 | d4b1fe9541a028caf0d6,,,ACTIVE,unstated,,,,,real_estate,,,
FP_d3d7e99eac3a599e,FUND_0604,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,150000000,136800000,18000000,132300000,,,,,1.1,0.036,,,,,,,,,,,,,,2020,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Harrison Street REP VIII / Capital Commitment,,084d280128f6b16d70cf | 34f448a92e546761a3b7 | 3ff9106ff14fbb2401b9 | 9e18b6cf41222da0fbeb | b6beac2cb93ac3f65b29 | b74411873a4fe6cdcc7c,,,ACTIVE,unstated,,,,,real_estate,,,
FP_7cd9c547e86740c1,FUND_0605,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,150000000,100100000,400000,104500000,,,,,1.05,,,,,,,,,,,,,,,2021,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Harrison Street SIF Co-Investment I / Capital Commitment,,636107baa7a0b40d7938 | 922c9bc118053baa8ec3 | d2bbe34c870594e1371b | dfa5236cfeefefa38e6b | f994836f57d51c830a83,,,ACTIVE,,,,,,,,,
FP_21d76e346e7a32d1,FUND_0606,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,200000000,202600000,3700000,222000000,,,,,1.11,,,,,,,,,,,,,,,2021,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Harrison Street Social Infrastructure Fund / Capital Commitment,,2ea38f8a5de9d0754ec7 | 815b3be7fb2d24bed5f4 | b9393a20bee79179fb19 | c1a8397a5f0a95f06e57 | ea3ce6ba20dd37faffde,,,ACTIVE,,,,,,,,,
FP_76559329a4acf5d2,FUND_0607,,,,as_of,"December 31, 2020",day,2020-12-31,,,,,fund_total,USD,50000000,,,36967937,,,0,0.72,0.72,-0.0725,,,,,,,,,,,-0.0814,,,,Energy,,EXTRACTED,SRC457,10,Investment Detail / Harvest MLP / Commitment,,006b916ee98d23bbb379 | 0f80c09c7b5673ab775b | 36c7c3355941f5ac3d95 | 64340c5011cc1f9c4d98 | 9741878a0b61feb03caf | 9bc163b58b9723558b34 | fb1a3e76184ef189a611,,,ACTIVE,unstated,,net,modified_dietz,,natural_resources,energy,,
FP_61dfc839f40fdd2b,FUND_0611,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,276700000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,"Real Assets Ending Market Value & Performance Summary (By Partnership) / HC Green Development Fund, L.P. / Ending Market Value (MM)",,dd59a0a5a1b025da5cf2,,,ACTIVE,,,,,,real_assets,,,
FP_8b715a9206d14a3d,FUND_0612,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,476000000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / HC LTH LLC / Ending Market Value (MM),,1d04cd279f0f777cb745,,,ACTIVE,,,,,,real_assets,,,
FP_f40e23293c4e4a4d,FUND_0613,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,134700000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,"Real Assets Ending Market Value & Performance Summary (By Partnership) / HCB Interests II, L.P. / Ending Market Value (MM)",,a198b25c8c05b813ef86,,,ACTIVE,,,,,,real_assets,,,
FP_046ea28c687cbbf2,FUND_0616,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,1000000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,"Real Assets Ending Market Value & Performance Summary (By Partnership) / Hearthstone Housing Partners II, LLC / Ending Market Value (MM)",,5796567f0752cc73eea8,,,ACTIVE,,,,,,real_assets,,,
FP_6ef6bd7cd816890b,FUND_0618,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,150000000,156400000,30600000,155500000,,,,,1.19,0.0311,,,,,,,,,,,,,,2018,,,EXTRACTED,SRC058,2,"Real Estate Portfolio / Heitman America Real Estate Trust, L.P. / Capital Commitment",,58d171526b6b5332ca90 | e18f6d5750f171288151 | e21ea1238b586a3c2b6b | e91041a69fbd52c9a6a7 | f2729f7835743e470f66 | f4fb6150860bc43c53c4,,,ACTIVE,unstated,,,,,real_estate,,,
FP_d785131a53a98c58,FUND_0624,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,132700000,101900000,215300000,106700000,,,,,3.16,0.0739,,,,,,,,,,,,,,2005,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Heritage Fields Capital / Capital Commitment,,0a59ad40503a23c82c93 | 62b2dee14d5e3180b1f1 | 69e3e51f5b0fb409a22d | 796bc60f867311e5599f | 9453e0fd3276051f7075 | fa5be0847d973cd95bdc,,,ACTIVE,unstated,,,,,real_estate,,,
FP_3e7b22129cbb2755,FUND_0628,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,100000000,135500000,100200000,12500000,,,,,0.83,-0.057,,,,,,,,,,,,,,2010,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Highstar Capital Fund IV / Capital Commitment,,12a19de1a357e63cfda1 | 2396361307f25f98f2cd | 300e9f8249267733ff0f | 330c605d8d8fa369e25d | 60d0a4b1bc2ab61b142c | 67cb34a8336f0b8aabde,,,ACTIVE,net,,,,,,,,
FP_b59a4a3230c0ab87,FUND_0632,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,3500000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,"Real Assets Ending Market Value & Performance Summary (By Partnership) / Hines European Development Fund, L.P. / Ending Market Value (MM)",,cdc51e94cc00c446da37,,,ACTIVE,,,,,,real_assets,,,
FP_6d450d0561dd1224,FUND_0633,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,95600000,69700000,0,,,,,0.73,-0.0462,,,,,,,,,,,,,,2007,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Hines US Office Value Add Fund II / Capital Commitment,,0b9db2c0b4bebfcce01b | 5d45bc7ef2d6845a78d6 | 634796c167733b2c3a06 | b4de4dac074a16f7c798 | ee1769d5c767985fedf7 | f2dd82ae1fdeee8ef933,,,ACTIVE,unstated,,,,,real_estate,,,
FP_11792179a3edf2fc,FUND_0634,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,100000000,107900000,18500000,105900000,,,,,1.15,0.044,,,,,,,,,,,,,,2016,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Homestead Capital USA Farmland Fund II / Capital Commitment,,081fabd47913565c2205 | 72d91907eecc18a6a2e8 | 8dab4f92ec4f7e4505d1 | 962720c64768af1fa99e | b1b4a31a86ff6542c325 | fd0883c95d29265b471b,,,ACTIVE,net,,,,,,,,
FP_7021876b147cf5df,FUND_0638,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,769300000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,"Real Assets Ending Market Value & Performance Summary (By Partnership) / IFM Global Infrastructure (U.S), L.P. / Ending Market Value (MM)",,3a5c18dbaa6d83c234f5,,,ACTIVE,,,,,,real_assets,,,
FP_7d644d0d71242e21,FUND_0639,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,528900000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / IIF Hedged LP / Ending Market Value (MM),,92178168d4a61d7f36bd,,,ACTIVE,,,,,,real_assets,,,
FP_3affd4bc0d488336,FUND_0640,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,102200000,40700000,6000000,,,,,0.46,-0.0656,,,,,,,,,,,,,,2007,,,EXTRACTED,SRC058,1,Real Estate Portfolio / IL & FS India Realty Fund / Capital Commitment,,1671357ea6da27186227 | 25d909f7845e69c19df2 | 70b788b4155515e2fbcf | 9493c710e27f0456df48 | 9d08aafb180bb4251b48 | e7e5f23279fedc201b63,,,ACTIVE,unstated,,,,,real_estate,,,
FP_0901e093db9d35a8,FUND_0641,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,100600000,53300000,1500000,,,,,0.54,-0.0892,,,,,,,,,,,,,,2008,,,EXTRACTED,SRC058,1,Real Estate Portfolio / IL & FS India Realty Fund II / Capital Commitment,,260aebb3fa1e1730baab | 3fe9766e291047a1ed60 | 6d14cc9b018f2c6ae2f4 | 9686d089087f321bb0d2 | 973e035117ebb6d7b8f1 | f74593ad561772ea8e2c,,,ACTIVE,unstated,,,,,real_estate,,,
FP_cf83706bf3048633,FUND_0642,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,5144200000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / IMI - Base / Ending Market Value (MM),,3d061cf4a4677e521191,,,ACTIVE,,,,,,real_assets,,,
FP_ea087d5d3044b90e,FUND_0643,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,7097600000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / IMP - Base / Ending Market Value (MM),,4f02f936c43e74f04fab,,,ACTIVE,,,,,,real_assets,,,
FP_5e468294e9d18a12,FUND_0644,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,154800000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / IMP - DT 2012 and Beyond / Ending Market Value (MM),,598a8af45ef20f732857,,,ACTIVE,,,,,,real_assets,,,
FP_459c382b130fbf31,FUND_0645,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,728600000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / IMP - ICMI / Ending Market Value (MM),,fb6c6c2a3b4aa6eb5781,,,ACTIVE,,,,,,real_assets,,,
FP_9c9dc021e01e88cc,FUND_0646,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,150400000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / IMP Abaca / Ending Market Value (MM),,74dd094af4b315470a0c,,,ACTIVE,,,,,,real_assets,,,
FP_22a75eb786c98ad9,FUND_0647,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,540800000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / IMP DT 2020 / Ending Market Value (MM),,c3ec74ffdc66247a7fb7,,,ACTIVE,,,,,,real_assets,,,
FP_da0976dedbbb5f86,FUND_0648,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,61400000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,"Real Assets Ending Market Value & Performance Summary (By Partnership) / IMP Fairmont Residential Owner, LLC / Ending Market Value (MM)",,50fd5d7d1becf2ac044f,,,ACTIVE,,,,,,real_assets,,,
FP_13e37436b6a03176,FUND_0666,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,4509800000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,"Real Assets Ending Market Value & Performance Summary (By Partnership) / Institutional Logistics Partners, LLC / Ending Market Value (MM)",,21b33055bb0b26dcd7fd,,,ACTIVE,,,,,,real_assets,,,
FP_d2ba1a9f24d5213a,FUND_0667,LP_0034,,,as_of,"September 30, 2022",day,2022-09-30,,,,,lp_position,USD,50000000,52100000,56800000,5500000,,,,,1.2,0.059,,,,,,,,,,,,,,2013,,,EXTRACTED,SRC060,1,Alternatives Portfolio / International Infrastructure Finance Company Fund / Capital Commitment,,3f3453d5c220539e5c7e | 43e655dfe96b3dbad060 | 485144456a54b70b79d5 | 529a93cc5d67e9a4b33e | b077f5c0b0b294373a11 | b3f809650fed70badd35,,,ACTIVE,net,,,,,,,,
FP_17ad2183569cd1ef,FUND_0671,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,200000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Ivy Investment Vehicle LDC (SWPM) / Ending Market Value (MM),,9d7ca1f3fa4d88c63e3c,,,ACTIVE,,,,,,real_assets,,,
FP_63b20e40ddbfd5f7,FUND_0672,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,87000000,105000000,165900000,0,,,,,1.58,0.1391,,,,,,,,,,,,,,1997,,,EXTRACTED,SRC058,1,Real Estate Portfolio / JER Real Estate Partners / Capital Commitment,,0606888c108ca6c298a0 | 198785a8276cccd55b34 | 75aaf89ca2182182c2c7 | 8d8415c1b0e09f8c1099 | 9e2163969febf7763ced | d1e233b7f54dc03c1bf1,,,ACTIVE,unstated,,,,,real_estate,,,
FP_a5b1bc983d89aba6,FUND_0673,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,108300000,157900000,0,,,,,1.46,0.1105,,,,,,,,,,,,,,1999,,,EXTRACTED,SRC058,1,Real Estate Portfolio / JER Real Estate Partners II / Capital Commitment,,568e18adc759944dd484 | 5e1ff803930b776834ba | 625734827e8d68e7f581 | 8928d12cab5ccaf089f0 | 93e8e90803a150864b16 | d44ab6a9505b6e98da2b,,,ACTIVE,unstated,,,,,real_estate,,,
FP_91996de10b54c09e,FUND_0676,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,300000000,263900000,81300000,233300000,,,,,1.19,0.0261,,,,,,,,,,,,,,2017,,,EXTRACTED,SRC058,2,Real Estate Portfolio / JP Morgan Strategic Property Fund / Capital Commitment,,0b348ec4d5fcbe583ad3 | 1602d2de1c9d89ec92b6 | 446b8180d8d10712cda3 | 773a1ec5b4c66499a1a0 | ab43686873c92cf4ec13 | ded597962b3ff060f6a7,,,ACTIVE,unstated,,,,,real_estate,,,
FP_44616a7ebd30b865,FUND_0680,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,112200000,141000000,0,,,,,1.26,0.0366,,,,,,,,,,,,,,2006,,,EXTRACTED,SRC058,1,"Real Estate Portfolio / KeyStone Industrial Fund, LP / Capital Commitment",,1c338d449ab31c1477fe | 28f5f75b5e19f9bf8539 | 2c5f8051287549cfdec0 | 3a221e3251e29448304b | 4d6d0553e945f52af155 | d0df77cfb06bf20f06a2,,,ACTIVE,unstated,,,,,real_estate,,,
FP_8916027f5b373233,FUND_0681,,,,as_of,"December 31, 2020",day,2020-12-31,,,,,fund_total,USD,50000000,,,4097462,7621860,,1.11,0.07,1.18,0.1183,,,,,,,,,,,0.0617,,,,Opportunistic,,EXTRACTED,SRC457,9,"Investment Detail / Kildare European Partners I, L.P. / Commitment",,1769d8648cee963ee9b1 | 247a02ebe068afa6b575 | 3cd3affda77d238f8548 | 41c94c6d74af07ea00ca | 6d4c8310e1b228fd0d0e | 847ecc2953ed0b87ddf7 | 8d1fb2e1a038c2196a01 | a5564430421758fa925b,,,ACTIVE,unstated,,net,modified_dietz,,real_estate,opportunistic,,
FP_7f8d1ab06b944116,FUND_0682,,,,as_of,"December 31, 2020",day,2020-12-31,,,,,fund_total,USD,40000000,,,19292242,12510603,,0.41,0.68,1.09,0.0808,,,,,,,,,,,0.1139,,,,Opportunistic,,EXTRACTED,SRC457,9,"Investment Detail / Kildare European Partners II, L.P. / Commitment",,0e82e7847fe028b2d12c | 22eb75ba75b948869336 | 279d448faca11bdf6463 | 57bbdc11fdac5968bab9 | 6aaeb8b325b5af7fd5b0 | 9b87632e58048b48a0c0 | c53f60abfaa7750f4645 | cb44d73ee35bb9e09885,,,ACTIVE,unstated,,net,modified_dietz,,real_estate,opportunistic,,
FP_b7a378d62c15ed10,FUND_0687,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,92000000,206000000,0,,,,,2.24,0.2698,,,,,,,,,,,,,,2008,,,EXTRACTED,SRC058,1,"Real Estate Portfolio / KTR Industrial Fund II, LP / Capital Commitment",,5589272ac36080f7fdfe | abb755a1a8ebe9d13364 | c01d4bdd2b5be02ad09c | c4d8cb24045bc7b169c4 | d9c65894a6abdf9bb527 | ef882e8542b11951012c,,,ACTIVE,unstated,,,,,real_estate,,,
FP_3a96c03dcffa472f,FUND_0688,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,45500000,70700000,0,,,,,1.56,0.4016,,,,,,,,,,,,,,2013,,,EXTRACTED,SRC058,2,Real Estate Portfolio / KTR Industrial Fund III / Capital Commitment,,1731fa227572f3d9c660 | 28cc3eb096b9f48e0c22 | 2e125e361c2a2796da2e | 8c8bf228dab668a6f2f6 | c277e7a78e3f8f0f3a9a | dab37ebe5a98c418e917,,,ACTIVE,unstated,,,,,real_estate,,,
FP_1dc0a3b0075ab3ab,FUND_0690,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,139300000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Land Management Company Resmark / Ending Market Value (MM),,037c532e3a8ed3453c8a,,,ACTIVE,,,,,,real_assets,,,
FP_cc6b1e93af07da46,FUND_0691,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,95300000,100500000,11000000,,,,,1.17,0.0589,,,,,,,,,,,,,,2014,,,EXTRACTED,SRC058,2,"Real Estate Portfolio / Landmark Real Estate Partners VII, L.P. / Capital Commitment",,13a578ab6ecf3a4e0ece | 1a8fb71206881f142a83 | 4abdb87f207a586dde04 | 61bde2df56d5e7ae47e5 | d2997515e85a68f30922 | edd18bdd65384de38d60,,,ACTIVE,unstated,,,,,real_estate,,,
FP_53da71a59454d61b,FUND_0692,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,,,1625600000,310000000,,,,,,0.1241,,,,,,,,,,,,,,1985,,,EXTRACTED,SRC058,3,REITS / LaSalle REIT / Fair Market Value,,31fdb0b5c86e2c03185f | 32de41b8c5244e149015 | 3eeea861bef84740851f,,,ACTIVE,unstated,,,,,real_estate,,,
FP_b222cac46b8b31a5,FUND_0693,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,,,0,539200000,,,,,1.06,0.0226,,,,,,,,,,,,,,2019,,,EXTRACTED,SRC058,3,Separate Accounts / LBA Core Industrial / Fair Market Value,,235e799d81fb7e08da8e | 28a1c2d43b9b96cd08f4 | 4de4544c15398563f7ac | d6da00ded762a6bb9743,,,ACTIVE,unstated,,,,,real_estate,,,
FP_67c3f12abbd2ad55,FUND_0694,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,200000000,143100000,0,137000000,,,,,0.96,-0.0289,,,,,,,,,,,,,,2021,,,EXTRACTED,SRC058,2,Real Estate Portfolio / LBA Logistics Value Fund IX / Capital Commitment,,241c9a4107760f46fd15 | 518aa3eb5c41bddef3d0 | 672e2a4fdf357d74e905 | b3952f2e14d016cf0dd5 | c927a07eeb9d4f25a179 | cf0595427791c5b69791,,,ACTIVE,unstated,,,,,real_estate,,,
FP_d6d3647140e54863,FUND_0695,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,,,0,-100000,,,,,0,,,,,,,,,,,,,,,2024,,,EXTRACTED,SRC058,3,"Separate Accounts / LBA Logistics Value Fund X, LP / Fair Market Value",,5cc0d4d8949bd52de088 | ae042a661d132690c03e | ea7e430674e30b08f33c,,,ACTIVE,,,,,,real_estate,,,
FP_dcb9fe6fb27858a7,FUND_0699,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,257000000,99000000,400000,177800000,,,,,1.8,,,,,,,,,,,,,,,2022,,,EXTRACTED,SRC058,2,Real Estate Portfolio / Lincoln CIP Industrial Value Add / Capital Commitment,,2b470ebd1895bc117cdd | 44ba9c47a903c7c568d0 | 9a206ab98b59b5396f88 | a1212890980addf3475b | c3466c79cb65337b3252,,,ACTIVE,,,,,,real_estate,,,
FP_70a020c5e141f9e6,FUND_0700,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,,,96300000,0,,,,,1.83,0.1608,,,,,,,,,,,,,,2000,,,EXTRACTED,SRC058,3,Separate Accounts / Lincoln Holdings / Fair Market Value,,6eb07bfd102b455c51bf | 77fd67066989d6ea61f8 | 8a4c9d2069cf11529b83 | a208a2c35fec3c4c58bf,,,ACTIVE,unstated,,,,,real_estate,,,
FP_9bb1fca7bcd9dd32,FUND_0701,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,,,190900000,44300000,,,,,1.01,0.0031,,,,,,,,,,,,,,2005,,,EXTRACTED,SRC058,3,Separate Accounts / Lincoln Non Mandate / Fair Market Value,,0abc3b492d29569f66f0 | 0cd626ac37da595657e2 | 8555d3bd433634b1fe5f | fb17e4400ac34a106a59,,,ACTIVE,unstated,,,,,real_estate,,,
FP_fb248f2eed730fdb,FUND_0702,LP_0021,,,as_of,"June 30, 2023",day,2023-06-30,,,,,lp_position,USD,,,,44300000,,,,,,,,,,,,,,,,,,,,,,,EXTRACTED,SRC063,2,Real Assets Ending Market Value & Performance Summary (By Partnership) / Lincoln Timber L.P. / Ending Market Value (MM),,dcdb58df0b1a63a99e23,,,ACTIVE,,,,,,real_assets,,,
FP_287636da76a8d030,FUND_0703,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,100000000,113500000,65900000,3300000,,,,,0.61,-0.0769,,,,,,,,,,,,,,2007,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Lion Mexico Fund / Capital Commitment,,0480c4a7baf789dbe931 | 29048b422d81a05de102 | 419bdde36b9c9c73a771 | 9b8720a543da895a26fa | c46e119810d8e724544b | cf04a3076348c9f8a5c5,,,ACTIVE,unstated,,,,,real_estate,,,
FP_0077763c3eb44e3f,FUND_0705,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,,,520500000,4200000,,,,,1.18,0.1241,,,,,,,,,,,,,,2006,,,EXTRACTED,SRC058,3,Separate Accounts / Lionstone CFO ONE / Fair Market Value,,0010336be03a2abb2545 | 2ef87b41b27e26943f90 | 62357473a8a48ca32ecb | 722611a8fe7af21d503a,,,ACTIVE,unstated,,,,,real_estate,,,
FP_1e0180202d94429b,FUND_0706,LP_0034,,,as_of,"Dec 31, 2024",day,2024-12-31,,,,,lp_position,USD,,,37000000,0,,,,,1.45,0.2207,,,,,,,,,,,,,,2011,,,EXTRACTED,SRC058,3,Separate Accounts / Lionstone CFO One Non Mandate / Fair Market Value,,168cedcd04b77e44eb07 | 317c91b7bedb3691f0b1 | 73323171cb239cd2d970 | a7aeef9a4f0c37deac26,,,ACTIVE,unstated,,,,,real_estate,,,
