analysis_result_id,entity_id,as_of_date,metric_id,value_numeric,unit,formula_id,input_record_ids,benchmark_id,provenance_type,quality_population,notes
ANL_FUND_0531_20220930_TVPI,FUND_0531,2022-09-30,tvpi,1.0540540541,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_1356cf9d4933b848,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0549_20241231_DPI,FUND_0549,2024-12-31,dpi,1.2396039604,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_852c612a015316f0,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0549_20241231_RVPI,FUND_0549,2024-12-31,rvpi,0.0118811881,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_852c612a015316f0,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0549_20241231_TVPI,FUND_0549,2024-12-31,tvpi,1.2514851485,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_852c612a015316f0,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0569_20241231_DPI,FUND_0569,2024-12-31,dpi,0.023,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_0215883003d5d0f0,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0569_20241231_RVPI,FUND_0569,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_0215883003d5d0f0,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0569_20241231_TVPI,FUND_0569,2024-12-31,tvpi,0.023,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_0215883003d5d0f0,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0570_20241231_DPI,FUND_0570,2024-12-31,dpi,1.0701754386,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_e495c5599bc7d079,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0570_20241231_RVPI,FUND_0570,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_e495c5599bc7d079,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0570_20241231_TVPI,FUND_0570,2024-12-31,tvpi,1.0701754386,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_e495c5599bc7d079,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0588_20241231_DPI,FUND_0588,2024-12-31,dpi,2.776523702,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_ca375368572070f9,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0588_20241231_RVPI,FUND_0588,2024-12-31,rvpi,0.0361173815,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_ca375368572070f9,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0588_20241231_TVPI,FUND_0588,2024-12-31,tvpi,2.8126410835,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_ca375368572070f9,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0589_20241231_DPI,FUND_0589,2024-12-31,dpi,0.1614285714,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_e3164d8e7884636a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0589_20241231_RVPI,FUND_0589,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_e3164d8e7884636a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0589_20241231_TVPI,FUND_0589,2024-12-31,tvpi,0.1614285714,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_e3164d8e7884636a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0590_20241231_DPI,FUND_0590,2024-12-31,dpi,1.6800894855,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_e7f95a0854accc5c,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0590_20241231_RVPI,FUND_0590,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_e7f95a0854accc5c,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0590_20241231_TVPI,FUND_0590,2024-12-31,tvpi,1.6800894855,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_e7f95a0854accc5c,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0596_20241231_DPI,FUND_0596,2024-12-31,dpi,0.089539749,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_a727845dcc6a7978,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0596_20241231_RVPI,FUND_0596,2024-12-31,rvpi,0.7430962343,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_a727845dcc6a7978,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0596_20241231_TVPI,FUND_0596,2024-12-31,tvpi,0.8326359833,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_a727845dcc6a7978,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0597_20241231_DPI,FUND_0597,2024-12-31,dpi,0.2352201258,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_649966da6fec3712,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0597_20241231_RVPI,FUND_0597,2024-12-31,rvpi,1.0742138365,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_649966da6fec3712,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0597_20241231_TVPI,FUND_0597,2024-12-31,tvpi,1.3094339623,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_649966da6fec3712,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0599_20241231_DPI,FUND_0599,2024-12-31,dpi,0.0014482259,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_d1eb7edc75fd4579,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0599_20241231_RVPI,FUND_0599,2024-12-31,rvpi,0.792903693,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_d1eb7edc75fd4579,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0599_20241231_TVPI,FUND_0599,2024-12-31,tvpi,0.7943519189,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_d1eb7edc75fd4579,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0601_20241231_DPI,FUND_0601,2024-12-31,dpi,0.3504746835,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_d640a6343160b3a2,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0601_20241231_RVPI,FUND_0601,2024-12-31,rvpi,0.7594936709,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_d640a6343160b3a2,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0601_20241231_TVPI,FUND_0601,2024-12-31,tvpi,1.1099683544,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_d640a6343160b3a2,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0602_20241231_DPI,FUND_0602,2024-12-31,dpi,1.1677419355,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_0dc34535a138c3f5,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0602_20241231_RVPI,FUND_0602,2024-12-31,rvpi,0.3539170507,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_0dc34535a138c3f5,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0602_20241231_TVPI,FUND_0602,2024-12-31,tvpi,1.5216589862,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_0dc34535a138c3f5,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0603_20241231_DPI,FUND_0603,2024-12-31,dpi,1.4653739612,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_6474caf0460b9c13,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0603_20241231_RVPI,FUND_0603,2024-12-31,rvpi,0.3102493075,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_6474caf0460b9c13,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0603_20241231_TVPI,FUND_0603,2024-12-31,tvpi,1.7756232687,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_6474caf0460b9c13,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0604_20241231_DPI,FUND_0604,2024-12-31,dpi,0.1315789474,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_41915dc65e565e15,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0604_20241231_RVPI,FUND_0604,2024-12-31,rvpi,0.9671052632,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_41915dc65e565e15,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0604_20241231_TVPI,FUND_0604,2024-12-31,tvpi,1.0986842105,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_41915dc65e565e15,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0605_20220930_DPI,FUND_0605,2022-09-30,dpi,0.003996004,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_571909171075d4fc,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0605_20220930_RVPI,FUND_0605,2022-09-30,rvpi,1.043956044,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_571909171075d4fc,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0605_20220930_TVPI,FUND_0605,2022-09-30,tvpi,1.047952048,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_571909171075d4fc,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0606_20220930_DPI,FUND_0606,2022-09-30,dpi,0.0182625864,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_6ae8b91a39a12a03,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0606_20220930_RVPI,FUND_0606,2022-09-30,rvpi,1.0957551826,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_6ae8b91a39a12a03,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0606_20220930_TVPI,FUND_0606,2022-09-30,tvpi,1.114017769,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_6ae8b91a39a12a03,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0618_20241231_DPI,FUND_0618,2024-12-31,dpi,0.1956521739,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_38e8dc710c8627ff,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0618_20241231_RVPI,FUND_0618,2024-12-31,rvpi,0.9942455243,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_38e8dc710c8627ff,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0618_20241231_TVPI,FUND_0618,2024-12-31,tvpi,1.1898976982,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_38e8dc710c8627ff,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0624_20241231_DPI,FUND_0624,2024-12-31,dpi,2.1128557409,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_75285947f40ea5de,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0624_20241231_RVPI,FUND_0624,2024-12-31,rvpi,1.0471050049,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_75285947f40ea5de,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0624_20241231_TVPI,FUND_0624,2024-12-31,tvpi,3.1599607458,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_75285947f40ea5de,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0628_20220930_DPI,FUND_0628,2022-09-30,dpi,0.7394833948,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_fdfb2ba50c277172,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0628_20220930_RVPI,FUND_0628,2022-09-30,rvpi,0.0922509225,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_fdfb2ba50c277172,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0628_20220930_TVPI,FUND_0628,2022-09-30,tvpi,0.8317343173,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_fdfb2ba50c277172,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0633_20241231_DPI,FUND_0633,2024-12-31,dpi,0.7290794979,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_2e7ce207cba6c21b,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0633_20241231_RVPI,FUND_0633,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_2e7ce207cba6c21b,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0633_20241231_TVPI,FUND_0633,2024-12-31,tvpi,0.7290794979,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_2e7ce207cba6c21b,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0634_20220930_DPI,FUND_0634,2022-09-30,dpi,0.171455051,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_84189b11a6e0f382,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0634_20220930_RVPI,FUND_0634,2022-09-30,rvpi,0.9814643188,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_84189b11a6e0f382,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0634_20220930_TVPI,FUND_0634,2022-09-30,tvpi,1.1529193698,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_84189b11a6e0f382,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0640_20241231_DPI,FUND_0640,2024-12-31,dpi,0.3982387476,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_2d1fd7466ff96275,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0640_20241231_RVPI,FUND_0640,2024-12-31,rvpi,0.0587084149,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_2d1fd7466ff96275,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0640_20241231_TVPI,FUND_0640,2024-12-31,tvpi,0.4569471624,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_2d1fd7466ff96275,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0641_20241231_DPI,FUND_0641,2024-12-31,dpi,0.5298210736,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_c9f91e22c17b1040,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0641_20241231_RVPI,FUND_0641,2024-12-31,rvpi,0.0149105368,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_c9f91e22c17b1040,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0641_20241231_TVPI,FUND_0641,2024-12-31,tvpi,0.5447316103,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_c9f91e22c17b1040,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0667_20220930_DPI,FUND_0667,2022-09-30,dpi,1.0902111324,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_5ccd55a0ce0b335e,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0667_20220930_RVPI,FUND_0667,2022-09-30,rvpi,0.1055662188,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_5ccd55a0ce0b335e,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0667_20220930_TVPI,FUND_0667,2022-09-30,tvpi,1.1957773512,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_5ccd55a0ce0b335e,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0672_20241231_DPI,FUND_0672,2024-12-31,dpi,1.58,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_6d1db6bea7058922,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0672_20241231_RVPI,FUND_0672,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_6d1db6bea7058922,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0672_20241231_TVPI,FUND_0672,2024-12-31,tvpi,1.58,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_6d1db6bea7058922,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0673_20241231_DPI,FUND_0673,2024-12-31,dpi,1.4579870729,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_80ef60aa7a9c7145,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0673_20241231_RVPI,FUND_0673,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_80ef60aa7a9c7145,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0673_20241231_TVPI,FUND_0673,2024-12-31,tvpi,1.4579870729,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_80ef60aa7a9c7145,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0676_20241231_DPI,FUND_0676,2024-12-31,dpi,0.3080712391,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_02401df6f1b960e6,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0676_20241231_RVPI,FUND_0676,2024-12-31,rvpi,0.8840469875,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_02401df6f1b960e6,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0676_20241231_TVPI,FUND_0676,2024-12-31,tvpi,1.1921182266,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_02401df6f1b960e6,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0680_20241231_DPI,FUND_0680,2024-12-31,dpi,1.256684492,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_f549f35b1e7819ff,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
ANL_FUND_0680_20241231_RVPI,FUND_0680,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_f549f35b1e7819ff,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV."
