fund_id,fund_name,legal_name,fund_manager_id,fund_manager_name,strategy,sub_strategy,vintage_year,domicile,base_currency,fund_size,fund_size_currency,first_close_date,final_close_date,termination_date,fund_status,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status,created_at
FUND_0370,"BP ACE EV, L.P.",,,Berkshire Partners LLC,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,2,"Consolidated Schedule of Investments / BP ACE EV, L.P. / Cost",,ACTIVE,
FUND_0371,"BP Natural Gas Opportunity Partners II, L.P.",,,BP Energy Partners,Energy,,,,,,,,,,,EXTRACTED,SRC457,10,"Investment Detail / BP Natural Gas Opportunity Partners II, L.P. / 3 Year",,ACTIVE,
FUND_0372,"BP Natural Gas Opportunity Partners, L.P.",,,BP Energy Partners,Energy,,,,,,,,,,,EXTRACTED,SRC457,10,"Investment Detail / BP Natural Gas Opportunity Partners, L.P. / 1 Year",,ACTIVE,
FUND_0373,"BPEA EQT Mid-Market Growth Partnership, SCSp",,,EQT Private Capital Asia,Primary Investments,,,,,,,,,,,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / BPEA EQT Mid-Market Growth Partnership, SCSp / Cost",,ACTIVE,
FUND_0374,"BPEA Private Equity Fund VI, L.P.",,,EQT Private Capital Asia,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,2,"Consolidated Schedule of Investments / BPEA Private Equity Fund VI, L.P. / Cost",,ACTIVE,
FUND_0375,Brazil Real Estate Opportunities II,,,GTIS Partners,,,2011,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Brazil Real Estate Opportunities II / Capital Commitment,,ACTIVE,
FUND_0376,"Brentwood Associates Private Equity V, L.P.",,,Brentwood Associates,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,2,"Consolidated Schedule of Investments / Brentwood Associates Private Equity V, L.P. / Cost",,ACTIVE,
FUND_0377,Bridgepoint Europe IV 'A' L.P.,,,Bridgepoint Advisers II Limited,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,2,Consolidated Schedule of Investments / Bridgepoint Europe IV 'A' L.P. / Cost,,ACTIVE,
FUND_0378,Bridgepoint Europe IV 'E' L.P.,,,Bridgepoint Advisers II Limited,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / Bridgepoint Europe IV 'E' L.P. / Cost,,ACTIVE,
FUND_0379,Bridgepoint Europe Portfolio IV LP,,,Bridgepoint Advisers II Limited,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / Bridgepoint Europe Portfolio IV LP / Cost,,ACTIVE,
FUND_0380,Brookfield Agriculture Fund II,,,Brookfield Asset Management,,,2015,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Brookfield Agriculture Fund II / Capital Commitment,,ACTIVE,
FUND_0381,Brookfield Infrastructure Fund III,,,Brookfield Asset Management,,,2016,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Brookfield Infrastructure Fund III / Capital Commitment,,ACTIVE,
FUND_0382,Brookfield Infrastructure Fund IV,,,Brookfield Asset Management,,,2019,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Brookfield Infrastructure Fund IV / Capital Commitment,,ACTIVE,
FUND_0383,Brookfield Infrastructure Fund V,,,Brookfield Asset Management,,,2022,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Brookfield Infrastructure Fund V / Capital Commitment,,ACTIVE,
FUND_0384,Brookfield Super Core Infrastructure Partners Project Aether,,,Brookfield Asset Management,,,2020,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Brookfield Super Core Infrastructure Partners Project Aether / Capital Commitment,,ACTIVE,
FUND_0385,Brookfield Super-Core Infrastructure Partners,,,Brookfield Asset Management,,,2021,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Brookfield Super-Core Infrastructure Partners / Capital Commitment,,ACTIVE,
FUND_0386,Brookfield Super-Core Infrastructure Partners Project Kepler,,,Brookfield Asset Management,,,2020,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Brookfield Super-Core Infrastructure Partners Project Kepler / Capital Commitment,,ACTIVE,
FUND_0387,Brookfield Super-Core Infrastructure Partners Project Volta,,,Brookfield Asset Management,,,2020,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Brookfield Super-Core Infrastructure Partners Project Volta / Capital Commitment,,ACTIVE,
FUND_0388,Brookfield Timberlands Fund V,,,Brookfield Asset Management,,,2012,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Brookfield Timberlands Fund V / Capital Commitment,,ACTIVE,
FUND_0389,"BSV Opportunities B, FCRE",,,"Big Sur Ventures, SGEIC, S.A.",Direct Investments/Co-Investments,,,,,,,,,,,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / BSV Opportunities B, FCRE / Cost",,ACTIVE,
FUND_0390,Buchanan Fund V,,,Buchanan Street Partners,,,2007,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Buchanan Fund V / Capital Commitment,,ACTIVE,
FUND_0391,CalEast Canada Limited Partnership,,,"LaSalle Investment Management, Inc.",,,,,,,,,,,,EXTRACTED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / CalEast Canada Limited Partnership / Ending Market Value (MM),,ACTIVE,
FUND_0392,"CalEast Industrial Investors, LLC",,,"LaSalle Investment Management, Inc.",,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / CalEast Industrial Investors, LLC / 1-Yr Total Return",,ACTIVE,
FUND_0393,"CalEast Solstice, LLC",,,"LaSalle Investment Management, Inc.",,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / CalEast Solstice, LLC / 1-Yr Total Return",,ACTIVE,
FUND_0394,CalWest CalPERS GIP,,,RREEF,,,,,,,,,,,,EXTRACTED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / CalWest CalPERS GIP / 1-Yr Total Return,,ACTIVE,
FUND_0395,"Camden Partners Strategic Fund VI, L.P.",,,"Camden Partners Holdings, LLC",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Camden Partners Strategic Fund VI, L.P. / Cost",,ACTIVE,
FUND_0396,Cameron Village,,,,,,2004,,,,,,,,,EXTRACTED,SRC058,3,Separate Accounts / Cameron Village / Fair Market Value,,ACTIVE,
FUND_0397,"Canyon Catalyst Fund II, LLC",,,Canyon Partners Real Estate LLC,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / Canyon Catalyst Fund II, LLC / 1-Yr Total Return",,ACTIVE,
FUND_0398,Canyon Johnson Urban Fund III,,,Canyon Partners Real Estate LLC,,,2010,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Canyon Johnson Urban Fund III / Capital Commitment,,ACTIVE,
FUND_0399,Capiton VI GmbH & Co. Beteiligungs KG,,,Capiton AG,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / Capiton VI GmbH & Co. Beteiligungs KG / Cost,,ACTIVE,
FUND_0400,Capvis Equity IV L.P.,,,Capvis AG,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / Capvis Equity IV L.P. / Cost,,ACTIVE,
FUND_0401,Capvis Equity V L.P.,,,Capvis AG,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / Capvis Equity V L.P. / Cost,,ACTIVE,
FUND_0402,"Carlyle Credit Opportunities Fund (Parallel), L.P.",,,The Carlyle Group,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Carlyle Credit Opportunities Fund (Parallel), L.P. / Cost",,ACTIVE,
FUND_0403,"Carlyle Europe Partners IV, L.P.",,,The Carlyle Group,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Carlyle Europe Partners IV, L.P. / Cost",,ACTIVE,
FUND_0404,"Carlyle Europe Partners V - EU, S.C.Sp.",,,The Carlyle Group,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Carlyle Europe Partners V - EU, S.C.Sp. / Cost",,ACTIVE,
FUND_0405,"Carlyle Infrastructure Partners, L.P.",,,The Carlyle Group,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / Carlyle Infrastructure Partners, L.P. / Ending Market Value (MM)",,ACTIVE,
FUND_0406,"Carlyle Partners V, L.P.",,,The Carlyle Group,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Carlyle Partners V, L.P. / Cost",,ACTIVE,
FUND_0407,"Carlyle Partners VII, L.P.",,,The Carlyle Group,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Carlyle Partners VII, L.P. / Cost",,ACTIVE,
FUND_0408,"Carlyle Partners VIII, L.P.",,,The Carlyle Group,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Carlyle Partners VIII, L.P. / Cost",,ACTIVE,
FUND_0409,"Carlyle Property Investors, L.P.",,,The Carlyle Group,,,2023,,,,,,,,,EXTRACTED,SRC058,2,"Real Estate Portfolio / Carlyle Property Investors, L.P. / Capital Commitment",,ACTIVE,
FUND_0410,"Carlyle US Equity Opportunity Fund II, L.P.",,,The Carlyle Group,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Carlyle US Equity Opportunity Fund II, L.P. / Cost",,ACTIVE,
FUND_0411,"CB Offshore CF I, Limited Partnership",,,Charlesbank Capital Partners LLC,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / CB Offshore CF I, Limited Partnership / Cost",,ACTIVE,
FUND_0412,CBRE Strategic Partners US Value Fund 5,,,CBRE Investment Management,,,2008,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / CBRE Strategic Partners US Value Fund 5 / Capital Commitment,,ACTIVE,
FUND_0413,CBRE Strategic Partners US Value Fund 6,,,CBRE Investment Management,,,2012,,,,,,,,,EXTRACTED,SRC058,2,Real Estate Portfolio / CBRE Strategic Partners US Value Fund 6 / Capital Commitment,,ACTIVE,
FUND_0414,CCF II Industrial,,,,,,,,,,,,,,,EXTRACTED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / CCF II Industrial / 1-Yr Total Return,,ACTIVE,
FUND_0415,CCF III Industrial,,,,,,,,,,,,,,,EXTRACTED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / CCF III Industrial / 1-Yr Total Return,,ACTIVE,
FUND_0416,"CCF III, LLC",,,Canyon Partners Real Estate,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / CCF III, LLC / 1-Yr Total Return",,ACTIVE,
FUND_0417,CCP 2020,,,,,,,,,,,,,,,EXTRACTED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / CCP 2020 / 1-Yr Total Return,,ACTIVE,
FUND_0418,CCP Climb LP,,,,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / CCP Climb LP / Cost,,ACTIVE,
FUND_0419,CCP Strider LP,,,,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / CCP Strider LP / Cost,,ACTIVE,
FUND_0420,"CD&R Value Building Partners I, L.P.",,,"Clayton, Dubilier & Rice",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / CD&R Value Building Partners I, L.P. / Cost",,ACTIVE,
FUND_0421,"CDRF8 Private Investors, LLC",,,"Clayton, Dubilier & Rice",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / CDRF8 Private Investors, LLC / Cost",,ACTIVE,
FUND_0422,"Centerbridge Seaport Acquisition Fund, L.P.",,,"Centerbridge Partners, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Centerbridge Seaport Acquisition Fund, L.P. / Cost",,ACTIVE,
FUND_0423,"Cerberus Institutional Partners, L.P. - Series Four",,,"Cerberus Capital Management, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Cerberus Institutional Partners, L.P. - Series Four / Cost",,ACTIVE,
FUND_0424,"Charlesbank Equity Fund VIII, Limited Partnership",,,Charlesbank Capital Partners,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Charlesbank Equity Fund VIII, Limited Partnership / Cost",,ACTIVE,
FUND_0425,Charterhouse Capital Partners IX,,,Charterhouse Capital Partners LLP,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / Charterhouse Capital Partners IX / Fair Value,,ACTIVE,
FUND_0426,"CHP III, L.P.",,,,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / CHP III, L.P. / Cost",,ACTIVE,
FUND_0427,"CI Capital Investors III, L.P.",,,CI Capital Partners LLC,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / CI Capital Investors III, L.P. / Cost",,ACTIVE,
FUND_0428,"CIM Fund III, L.P.",,,CIM Group,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / CIM Fund III, L.P. / 1-Yr Total Return",,ACTIVE,
FUND_0429,"CIM Infrastructure Fund, L.P.",,,CIM Group,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / CIM Infrastructure Fund, L.P. / 1-Yr Total Return",,ACTIVE,
FUND_0431,Clarion (Non Mandate),,,Clarion Partners,,,2016,,,,,,,,,EXTRACTED,SRC058,3,Separate Accounts / Clarion (Non Mandate) / Fair Market Value,,ACTIVE,
FUND_0432,Clarion Columbia Office Properties,,,Clarion Partners,,,2006,,,,,,,,,EXTRACTED,SRC058,3,Separate Accounts / Clarion Columbia Office Properties / Fair Market Value,,ACTIVE,
FUND_0433,Clarion Holding,,,Clarion Partners,,,2000,,,,,,,,,EXTRACTED,SRC058,3,Separate Accounts / Clarion Holding / Fair Market Value,,ACTIVE,
FUND_0434,"Clayton, Dubilier & Rice Fund IX, L.P.",,,"Clayton, Dubilier & Rice",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Clayton, Dubilier & Rice Fund IX, L.P. / Cost",,ACTIVE,
FUND_0435,"Clayton, Dubilier & Rice Fund X, L.P.",,,"Clayton, Dubilier & Rice",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Clayton, Dubilier & Rice Fund X, L.P. / Cost",,ACTIVE,
FUND_0436,"Clearlake Capital Partners III, L.P.",,,"Clearlake Capital Group, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Clearlake Capital Partners III, L.P. / Cost",,ACTIVE,
FUND_0437,"Clearlake Capital Partners IV, L.P.",,,"Clearlake Capital Group, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Clearlake Capital Partners IV, L.P. / Cost",,ACTIVE,
FUND_0438,"Clearlake Capital Partners VI, L.P.",,,"Clearlake Capital Group, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Clearlake Capital Partners VI, L.P. / Cost",,ACTIVE,
FUND_0439,"Clearlake Capital Partners VII (USTE), L.P.",,,"Clearlake Capital Group, L.P.",Primary Investments,,,,,,,,,,,EXTRACTED,SRC407,1,"Consolidated Schedule of Investments / Clearlake Capital Partners VII (USTE), L.P. / Cost",,ACTIVE,
FUND_0440,"Clearlake Opportunities Partners (P-Offshore), L.P.",,,"Clearlake Capital Group, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Clearlake Opportunities Partners (P-Offshore), L.P. / Cost",,ACTIVE,
FUND_0441,Cliffwood,,,Cliffwood Partners LLC,,,2001,,,,,,,,,EXTRACTED,SRC058,3,REITS / Cliffwood / Fair Market Value,,ACTIVE,
FUND_0442,Clift,,,,,,2004,,,,,,,,,EXTRACTED,SRC058,1,Real Estate Portfolio / Clift / Capital Commitment,,ACTIVE,
FUND_0443,Cohen & Steers,,,"Cohen & Steers Capital Management, Inc.",,,2000,,,,,,,,,EXTRACTED,SRC058,3,REITS / Cohen & Steers / Fair Market Value,,ACTIVE,
FUND_0444,"Coller International Partners VI, L.P.",,,Coller Capital,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Coller International Partners VI, L.P. / Cost",,ACTIVE,
FUND_0445,"Comvest Capital III International (Cayman), L.P.",,,Comvest Partners,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Comvest Capital III International (Cayman), L.P. / Cost",,ACTIVE,
FUND_0446,"Concession Investment Holdings, LLC",,,IFM Investors Pty Ltd,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / Concession Investment Holdings, LLC / 1-Yr Total Return",,ACTIVE,
FUND_0447,Core Property Index Trust,,,"IDR Investment Management, LLC",,,,,,,,,,,,EXTRACTED,SRC063,1,Real Assets Ending Market Value & Performance Summary (By Partnership) / Core Property Index Trust / Ending Market Value (MM),,ACTIVE,
FUND_0448,"Corsair IV Financial Services Capital Partners, L.P.",,,Corsair Capital,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Corsair IV Financial Services Capital Partners, L.P. / Cost",,ACTIVE,
FUND_0449,"Corsair V Financial Services Capital Partners, L.P.",,,Corsair Capital,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Corsair V Financial Services Capital Partners, L.P. / Cost",,ACTIVE,
FUND_0450,"Court Square Capital Partners (Offshore) III, L.P.",,,"Court Square Capital Management, L.P.",Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Court Square Capital Partners (Offshore) III, L.P. / Cost",,ACTIVE,
FUND_0451,"CP VII Investors, L.P.",,,,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / CP VII Investors, L.P. / Cost",,ACTIVE,
FUND_0452,"Crestview Partners II, L.P.",,,Crestview Partners,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / Crestview Partners II, L.P. / Cost",,ACTIVE,
FUND_0453,"Crow Holdings Realty Fund VII, LP",,,Crow Holdings Capital,,,,,,,,,,,,EXTRACTED,SRC457,11,"Management Fees / Crow Holdings Realty Fund VII, LP / Q4 2020 QTD",,ACTIVE,
FUND_0454,"Crow Holdings Realty Partners IX, L.P.",,,Crow Holdings Capital,Value-Added,,,,,,,,,,,EXTRACTED,SRC457,3,"Year-to-Date Commitments / Commitment / Crow Holdings Realty Partners IX, L.P.",,ACTIVE,
FUND_0455,"Crow Holdings Realty Partners VII, L.P.",,,Crow Holdings Capital,Value Add,,,,,,,,,,,EXTRACTED,SRC457,9,"Investment Detail / Crow Holdings Realty Partners VII, L.P. / 1 Year",,ACTIVE,
FUND_0456,"Crow Retail Fund II, L.P.",,,Crow Holdings Capital,Value Add,,,,,,,,,,,EXTRACTED,SRC457,9,"Investment Detail / Crow Retail Fund II, L.P. / 1 Year",,ACTIVE,
FUND_0457,Cube Infrastructure Fund III,,,Cube Infrastructure Managers,,,2021,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Cube Infrastructure Fund III / Capital Commitment,,ACTIVE,
FUND_0458,Cube Salem Co-Investment,,,Cube Infrastructure Managers,,,2022,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Cube Salem Co-Investment / Capital Commitment,,ACTIVE,
FUND_0459,CVC Capital Partners VI (A) L.P.,,,CVC Capital Partners,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / CVC Capital Partners VI (A) L.P. / Cost,,ACTIVE,
FUND_0460,CVC Capital Partners VI (B) L.P.,,,CVC Capital Partners,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / CVC Capital Partners VI (B) L.P. / Cost,,ACTIVE,
FUND_0461,CVC Capital Partners VII (A) L.P.,,,CVC Capital Partners,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / CVC Capital Partners VII (A) L.P. / Cost,,ACTIVE,
FUND_0462,CVC European Equity Partners V (A) L.P.,,,CVC Capital Partners,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / CVC European Equity Partners V (A) L.P. / Cost,,ACTIVE,
FUND_0463,CVC European Equity Partners V (C) L.P.,,,CVC Capital Partners,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / CVC European Equity Partners V (C) L.P. / Cost,,ACTIVE,
FUND_0464,"DB SAF C Strategic Partners, LP",,,DigitalBridge,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / DB SAF C Strategic Partners, LP / Ending Market Value (MM)",,ACTIVE,
FUND_0465,"DCM V, L.P.",,,DCM Ventures,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / DCM V, L.P. / Cost",,ACTIVE,
FUND_0466,"DCM VI, L.P.",,,DCM Ventures,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,"Consolidated Schedule of Investments / DCM VI, L.P. / Cost",,ACTIVE,
FUND_0467,"DCP C Strategic Partners, LP",,,DigitalBridge,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / DCP C Strategic Partners, LP / 1-Yr Total Return",,ACTIVE,
FUND_0468,Digital Colony Partners,,,"Digital Colony Management, LLC",,,2018,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / Digital Colony Partners / Capital Commitment,,ACTIVE,
FUND_0469,"DigitalBridge Partners II, LP",,,DigitalBridge Investment Management,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / DigitalBridge Partners II, LP / 1-Yr Total Return",,ACTIVE,
FUND_0470,"DigitalBridge Strategic Assets Fund, LP",,,DigitalBridge Investment Management,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / DigitalBridge Strategic Assets Fund, LP / Ending Market Value (MM)",,ACTIVE,
FUND_0471,"DivcoWest Fund IV REIT, L.P.",,,DivcoWest,,,2014,,,,,,,,,EXTRACTED,SRC058,2,"Real Estate Portfolio / DivcoWest Fund IV REIT, L.P. / Capital Commitment",,ACTIVE,
FUND_0472,DivcoWest Fund V,,,DivcoWest,,,2016,,,,,,,,,EXTRACTED,SRC058,2,Real Estate Portfolio / DivcoWest Fund V / Capital Commitment,,ACTIVE,
FUND_0473,DivcoWest Real Estate Fund VI,,,DivcoWest,,,2019,,,,,,,,,EXTRACTED,SRC058,2,Real Estate Portfolio / DivcoWest Real Estate Fund VI / Capital Commitment,,ACTIVE,
FUND_0474,"DW Life Sciences Partners, LLC",,,Divco West Real Estate Services LLC,,,,,,,,,,,,EXTRACTED,SRC063,1,"Real Assets Ending Market Value & Performance Summary (By Partnership) / DW Life Sciences Partners, LLC / 1-Yr Total Return",,ACTIVE,
FUND_0475,DW-Columbia Perfco LP,,,,,,2019,,,,,,,,,EXTRACTED,SRC058,3,Separate Accounts / DW-Columbia Perfco LP / Fair Market Value,,ACTIVE,
FUND_0476,"Edgewood Partners, L.P.",,,Hamilton Lane,Opportunistic,,,,,,,,,,,EXTRACTED,SRC457,9,"Investment Detail / Edgewood Partners, L.P. / 1 Year",,ACTIVE,
FUND_0477,EMR Capital Resources Fund II,,,EMR Capital,,,2016,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / EMR Capital Resources Fund II / Capital Commitment,,ACTIVE,
FUND_0478,EnCap Flatrock Midstream Fund III,,,EnCap Flatrock Midstream,,,2014,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / EnCap Flatrock Midstream Fund III / Capital Commitment,,ACTIVE,
FUND_0479,EnCap Flatrock Midstream Fund IV,,,EnCap Flatrock Midstream,,,2018,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / EnCap Flatrock Midstream Fund IV / Capital Commitment,,ACTIVE,
FUND_0480,Endless Fund IV A LP,,,Endless LLP,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / Endless Fund IV A LP / Cost,,ACTIVE,
FUND_0481,EnerVest Energy Institutional Fund XIV,,,"EnerVest, Ltd.",,,2015,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / EnerVest Energy Institutional Fund XIV / Capital Commitment,,ACTIVE,
FUND_0482,"EnerVest Energy Institutional Fund XIV-A, L.P.",,,"EnerVest, Ltd.",,,,,,,,,,,,EXTRACTED,SRC457,11,"Management Fees / EnerVest Energy Institutional Fund XIV-A, L.P. / Q4 2020 QTD",,ACTIVE,
FUND_0483,"EnerVest Fund XIV, L.P.",,,"EnerVest, Ltd.",Energy,,,,,,,,,,,EXTRACTED,SRC457,10,"Investment Detail / EnerVest Fund XIV, L.P. / 1 Year",,ACTIVE,
FUND_0484,EQT Infrastructure Fund V,,,EQT,,,2020,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / EQT Infrastructure Fund V / Capital Commitment,,ACTIVE,
FUND_0485,EQT Infrastructure Fund V Co-Investment,,,EQT,,,2021,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / EQT Infrastructure Fund V Co-Investment / Capital Commitment,,ACTIVE,
FUND_0486,EQT Infrastructure III,,,EQT,,,2017,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / EQT Infrastructure III / Capital Commitment,,ACTIVE,
FUND_0487,EQT Infrastructure IV - USD Fund,,,EQT,,,2018,,,,,,,,,EXTRACTED,SRC060,1,Alternatives Portfolio / EQT Infrastructure IV - USD Fund / Capital Commitment,,ACTIVE,
FUND_0488,EQT INFRASTRUCTURE IV CO-INVESTMENT A SCSP,,,EQT,,,,,,,,,,,,EXTRACTED,SRC356,5,Economically Targeted Investments / EQT INFRASTRUCTURE IV CO-INVESTMENT A SCSP / Market Value,,ACTIVE,
FUND_0489,EQT IX (No.2) EUR SCSp,,,EQT,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / EQT IX (No.2) EUR SCSp / Cost,,ACTIVE,
FUND_0490,EQT VII (No.1) Limited Partnership,,,EQT,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / EQT VII (No.1) Limited Partnership / Cost,,ACTIVE,
FUND_0491,EQT VIII (No.1) SCSp,,,EQT,Secondary Investments,,,,,,,,,,,EXTRACTED,SRC407,3,Consolidated Schedule of Investments / EQT VIII (No.1) SCSp / Cost,,ACTIVE,
