lineage_id,record_type,record_id,field_name,value_raw,normalized_value,provenance_type,origin_type,source_holding_id,source_observation_id,source_document_id,source_sha256,source_page,source_table,source_row_label,source_column_label,source_occurrence,evidence_quote,definition_keys,pair_id,pair_status,adjudication_status,source_agents,source_review_decision_id,formula_id,parent_lineage_ids,matrix_rule_id,confidence_level,confidence_basis,effective_date,available_at,synthetic_parameter_set_id,notes
HFL_8D4EA78ABA55C1064D93,POSITION,POS_SOURCE_9C8757418AB3786CA226,fair_value,"5,612,000",5612000,EXTRACTED,DIRECT_SOURCE,219c703d0cc8bc55572a,9b1c171138788d8c4bcf,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,Madison Dearborn Capital Partners VII,Fair Value,1,"Madison Dearborn Capital Partners VII(f)(g) North America 03/31/2022 5,365,107 5,612,000",,PAIR_97F6D09BD51ADA6788030C38,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8D6B4E001D2AF10BFA96,POSITION,POS_SOURCE_F75A3570CAFA3CDE03FC,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,94b8a227b0992f2c6f57,27fb7b6fe5f4a9fc989b,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,4,Consolidated Schedule of Investments,"Harvest Partners Structured Capital Fund, L.P.",Fair Value,1,"Harvest Partners Structured Capital Fund, L.P.(f)(g) North America 12/30/2022 9,682,077 5,685,715",,PAIR_56BA4124B5246C42F5CD7D59,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8D75E124EF8E81168575,POSITION,POS_SOURCE_A14B2290F599C82E8F50,cost,"1,134,916",1134916,EXTRACTED,DIRECT_SOURCE,8da6e3319859d7a14614,e730bffe3eef4486da7d,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,2,Consolidated Schedule of Investments,"Audax Mezzanine Fund III, L.P.",Cost,1,"Audax Mezzanine Fund III, L.P. North America 09/30/2016 1,134,916 189,412",,PAIR_87958619BED3AB0B8F05073A,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8D7C09704FEA959C9B76,POSITION,POS_SOURCE_6E849D7805C2DE1E3901,fair_value,"35,385",35385,EXTRACTED,DIRECT_SOURCE,b23f5347002905149afa,e781f77b260e913279b5,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,Providence Equity Partners VI L.P.,Fair Value,1,"Providence Equity Partners VI L.P.(d)(f)(g) North America 12/30/2016 3,459,611 35,385",,PAIR_68AE7D7AE5256938F78CFE3D,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8D893F84DBD3ACB6B5CA,INSTRUMENT,INSTR_SOURCE_0EF37677E1DE303CB912,instrument_kind,Private Equity Investments,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,c15c916873c2236c1fe5,593fc10ec8ef36cd6f9b,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,4,Consolidated Schedule of Investments,"Green Equity Investors VII, L.P.",Cost,1,"Green Equity Investors VII, L.P.(d)(f)(g) North America 03/28/2024 700,729 772,269",,PAIR_F6FD777DB3FE97104A675B91,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8DB16B457793BF228E56,TARGET,TARGET_PRI_3D1DA66A7F9B9565F44E,target_kind,program_related_investment,OTHER,DERIVED,MATRIX_NORMALIZATION,c1abaaf05b3a322161d5,1dd1b7b0e967296bb359,SRC373,8975f55541fe0b27e768395c4b453b9debbcca6e6e4eb30ce03f9a8adf817747,116,Summary of Program-Related Investments (continued),"THE WILDERNESS LAND TRUST - TO ENABLE THE WILDERNESS LAND TRUST TO PURCHASE THE 160-ACRE CHURCH CREEK INHOLDING PROPERTY LOCATED IN THE VENTANA WILDERNESS IN MONTEREY COUNTY, CALIFORNIA.",Amount,1,"325,000",,PAIR_1B6ED09860449A41193FD141,A_ONLY,VERIFIED_ONE_SIDED,A,,,,NORMALIZED_HOLDING_CLASS_V2,MEDIUM,The source names a program-related investment counterparty but the entity registry has no settled identity.,,,,
HFL_8DD6D9A1A9A6AA9E0C5F,INSTRUMENT,INSTR_SOURCE_672A1C857F95D04AA176,instrument_kind,Private Equity Investments,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,26ddec856100cb000982,105e5c535f9b9979e4c4,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,"Oaktree Private Investment Fund 2010, L.P.",Cost,1,"Oaktree Private Investment Fund 2010, L.P.(d)(f) North America 06/30/2015 45,196 14,515",,PAIR_1B6A2751237045A6D51E3130,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8DDD68FA2044577C3079,POSITION,POS_SOURCE_441C8A13014A5D690FC8,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,866e6ab9d2c79157c8b6,469fe450581320fc4d9d,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,"Littlejohn Fund IV, L.P.",Fair Value,1,"Littlejohn Fund IV, L.P.(f)(g) North America 12/31/2015 1,732,114 92,751",,PAIR_4DC222AD12E5FC2EA339FA7C,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8DF1DC38021BD108A4A5,POSITION,POS_SOURCE_111A33E4603758AE8EC6,fair_value,"169,369",169369,EXTRACTED,DIRECT_SOURCE,056786ccfd4460a01777,759d4b5a8dc49d38ee01,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,3,Consolidated Schedule of Investments,"Clearlake Capital Partners III, L.P.",Fair Value,1,"Clearlake Capital Partners III, L.P.(f)(g) North America 09/30/2022 126,092 169,369",,PAIR_CFA3BC9BBA159657F6F84288,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8E0973A2A12FBF2A195E,TARGET,TARGET_FUND_0744,target_kind,fund,FUND,DERIVED,MATRIX_NORMALIZATION,4f9ac45b34891da9e7de,1aed6f8a2cf70f98dd2f,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,"MDCP Insurance SPV, L.P.",Cost,1,"MDCP Insurance SPV, L.P.(f)(g) North America 05/09/2023 1,726,467 2,864,077",,PAIR_B10B3A09B484160A811475A9,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8E17246C59A1D52ACE43,POSITION,POS_SOURCE_E2B63D0D46ECDB5F480E,cost,"2,154",2154,EXTRACTED,DIRECT_SOURCE,fd50793f6fbc566d4a1e,7408e1701048f4bbe925,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,2,Consolidated Schedule of Investments,"Audax Private Equity Fund, L.P.",Cost,1,"Audax Private Equity Fund, L.P.(d) North America 12/31/2018 2,154 1,427",,PAIR_3ED72F3B0B01099189D234BB,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8E1C3E219F246014FC04,TARGET,TARGET_DEBT_16865901C0C9EDC152A2,target_kind,investment,UNRESOLVED,DERIVED,MATRIX_NORMALIZATION,4a207818915b10d61255,205f198cc258d074f437,SRC192,b3af59d56f279544cb25facf64f5998fc8108300a745dd3fa7a91a63ab855230,5,Largest Debt Securities Holdings,FNMA Single Family Mortgage 3.0% 1/2022,Par Value,1,"35,940,000 37,249,844",,PAIR_5DDAA51056CB76D6A142B2F0,CONTEXT_CONFLICT,RESOLVED,B,,,,NORMALIZED_HOLDING_CLASS_V2,LOW,The printed row is a security title; the current company alias is not treated as issuer identity.,,,,
HFL_8E20793D2106BD50B2E0,TARGET,TARGET_FUND_0953,target_kind,fund,FUND,DERIVED,MATRIX_NORMALIZATION,940ec0bd0a04c8404f5d,b5f465b06af06b0b6b15,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,1,Consolidated Schedule of Investments,"Thoma Bravo Explore Fund II-A, L.P.",Cost,1,"Thoma Bravo Explore Fund II-A, L.P.(d)(f) North America 02/03/2022 1,311,644 1,225,081",,PAIR_3B0E16D60C9D2F934BF2E2EB,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8E4A929FA4F10E1F7BB9,POSITION,POS_SOURCE_A237C4738F1753F459D3,cost,"3,446,346",3446346,EXTRACTED,DIRECT_SOURCE,9ada9a987a68762dfba4,749fae4f49f90d5b2654,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,3,Consolidated Schedule of Investments,"Charlesbank Equity Fund VIII, Limited Partnership",Cost,1,"Charlesbank Equity Fund VIII, Limited Partnership(d)(f)(g) North America 03/31/2022 3,446,346 3,826,925",,PAIR_A959C7A481D313C70C26701F,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8E5CBE22A2CDF3CD73C0,POSITION,POS_SOURCE_B00B4CCA8FB19BDBA4AB,cost,"48,075,551",48075551,EXTRACTED,DIRECT_SOURCE,e35490ca68880dca11c1,d4fe9728901e8be292fa,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,"PA Middle Market Fund, LP",Cost,1,"PA Middle Market Fund, LP(d)(f)(g) North America 12/31/2024 48,075,551 51,660,376",,PAIR_B5A60147F4A3DB8B73AFAE6A,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8E6CC010291D389304D7,POSITION,POS_SOURCE_A194A91C734BB31D7E98,fair_value,"795,304",795304,EXTRACTED,DIRECT_SOURCE,4b3b6b841284fc175874,fbed163fd3435adc35c7,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,"Parthenon Investors III, L.P.",Fair Value,1,"Parthenon Investors III, L.P.(d)(f)(g) North America 12/31/2018 512,940 795,304",,PAIR_833443CE497E6789841835EA,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8E6E9E725C30C8E8478C,INSTRUMENT,INSTR_SOURCE_8EFBE6EF0C319697601A,instrument_kind,Private Equity Investments,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,2a5d723287d600a06517,d87ac12694d6b538e0ed,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,Investindustrial VII L.P.,Fair Value,1,"Investindustrial VII L.P.(d)(f)(g) Europe 09/30/2025 $ 1,289,610 $ 1,621,266",,PAIR_CDA158FAFDEC8D780945615D,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8E6EEF6BED8D8E2AAC8F,TARGET,TARGET_FUND_0734,target_kind,fund,FUND,DERIVED,MATRIX_NORMALIZATION,78ab23cc391aa98b5b34,d3947c2e466430fb5e7a,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,Lovell Minnick Equity Partners III LP,Fair Value,1,"Lovell Minnick Equity Partners III LP(d)(f) North America 06/30/2021 777,423 188,855",,PAIR_8F755024D381ADEE97770F70,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8E71A6EBC705A7A8BAD6,POSITION,POS_SOURCE_B51F1FFF4E238A479671,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,52e2b2b7831ee9212a24,8a776a5192cb79f13d1e,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,Triton Fund IV L.P.,Cost,1,"Triton Fund IV L.P.(d)(f)(g) Europe 06/30/2023 11,707,936 21,486,573",,PAIR_E6941B5AAA3950D4AC08D63B,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8EA1839A3615DBA0E3F7,POSITION,POS_SOURCE_5D4AF9205DE811BAC979,owner_id,Permanent University Fund,OWNER_FUND_1060,DERIVED,SOURCE_REVIEW,1032f5583b7a423765b4,ae8551a4d7325ce23847,SRC356,bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5,5,Economically Targeted Investments,AUSTIN VENTURES IX LP,Market Value,1,"AUSTIN VENTURES IX LP $ 16,094",SCOPE:PROPORTIONATE SHARE,PAIR_EC7379AC5DE56DF3E74F3CD0,VALUE_CONFLICT,RESOLVED,A+B+ADJUDICATOR,OWNMAP005,,,HOLDING_OWNER_MAP_V1,HIGH,fact_observation:cb8b983be1fc5e33904a portfolio_name=Permanent University Fund; reviewed exact-name link to fund_master FUND_1060,,,,
HFL_8EAC41A6BCD493F8FDAF,POSITION,POS_SOURCE_488862E61447C77BB7F1,fair_value,"585,719",585719,EXTRACTED,DIRECT_SOURCE,b81e0887b6dad83fd4fa,c1461b4ede98c18da79d,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,4,Consolidated Schedule of Investments,"Gridiron Capital Fund II, L.P.",Fair Value,1,"Gridiron Capital Fund II, L.P.(d)(f)(g) North America 12/31/2019 1,889,628 585,719",,PAIR_CF487EC63363C9F3E1E0AC40,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8ED390138D7C574A24A6,POSITION,POS_SOURCE_E2BB0B36EDFC293F2EF9,fair_value,"2,110,716",2110716,EXTRACTED,DIRECT_SOURCE,09824390de87e1c24a5f,ea99fe09a4a47ce8ccb0,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,"Madison Dearborn Capital Partners VIII-A, L.P.",Fair Value,1,"Madison Dearborn Capital Partners VIII-A, L.P.(f)(g) North America 03/28/2024 1,583,136 2,110,716",,PAIR_C117E437E039B6F30C49A617,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8ED9F513CDBDA84D10FC,TARGET,TARGET_FUND_0909,target_kind,fund,FUND,DERIVED,MATRIX_NORMALIZATION,86ee9aa4f040e8de0f46,aba2b61e0f80158757ad,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,1,Consolidated Schedule of Investments,"Sorenson Capital Partners IV-B, L.P.",Cost,1,"Sorenson Capital Partners IV-B, L.P.(d)(f)(g) North America 01/11/2022 6,411,105 8,263,584",,PAIR_57DC39E7D1228715CA806128,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8EDD160B8EC3D618D152,POSITION,POS_SOURCE_D32C71EB910F0DB35CD3,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,4d8e32d5ec4ce8df8af5,1fb85ee5c3376efd7a6d,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,3,Consolidated Schedule of Investments,"Clearlake Capital Partners IV, L.P.",Cost,1,"Clearlake Capital Partners IV, L.P.(f)(g) North America 12/31/2019 2,362,246 1,697,701",,PAIR_46F5C2D47BD10068A46A1EFF,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8EDE741A6717DED37769,INSTRUMENT,INSTR_SOURCE_CF4AF00A37D91B405AD6,instrument_kind,Private Equity Investments,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,2fb7335fd2cd7949b1ce,06c113b8a8717bc960be,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,1,Consolidated Schedule of Investments,"ABRY Senior Equity V, L.P.",Cost,1,"ABRY Senior Equity V, L.P.(f)(g) North America 03/28/2024 1,400,921 1,676,078",,PAIR_9CAD99AC13AAFD737DB0FED1,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8EE39D83578D9C5211B0,POSITION,POS_SOURCE_E2BB0B36EDFC293F2EF9,cost,"1,583,136",1583136,EXTRACTED,DIRECT_SOURCE,09824390de87e1c24a5f,fd144c6cfb76d1ce8513,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,"Madison Dearborn Capital Partners VIII-A, L.P.",Cost,1,"Madison Dearborn Capital Partners VIII-A, L.P.(f)(g) North America 03/28/2024 1,583,136 2,110,716",,PAIR_9EA338CCEE7D3B6E843F77D4,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8F01FFAC9C96661D5DA8,POSITION,POS_SOURCE_3E96674CF8FBE9897135,owner_id,Pomona Investment Fund,OWNER_POMONA_INVESTMENT_FUND,DERIVED,SOURCE_REVIEW,99763f261501a52f4964,2d7e1d8a422a07e3250f,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,2,Consolidated Schedule of Investments,"BC XI Private Investor, L.P.",Cost,1,"BC XI Private Investor, L.P.(d)(f)(g) North America 04/10/2020 818,258 959,355",,PAIR_49E001BEBB94688E8B95F414,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,OWNMAP008,,,HOLDING_OWNER_MAP_V1,HIGH,fact_observation:0fce24830edcfb6ccc78 evidence_quote=Pomona Investment Fund,,,,
HFL_8F166290D899326510D8,TARGET,TARGET_FUND_0886,target_kind,fund,FUND,DERIVED,MATRIX_NORMALIZATION,b403b804fc136553c335,964be37a18f53a111611,SRC356,bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5,5,Economically Targeted Investments,SCF-VII LP,Market Value,1,"SCF-VII LP 3,269,994",SCOPE:PROPORTIONATE SHARE,PAIR_2E3B54F3F31693142595EC88,CLASSIFICATION_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8F2A46626E0097AE272E,POSITION,POS_SOURCE_97136C8149A5394A3361,cost,"2,129,340",2129340,EXTRACTED,DIRECT_SOURCE,bcb67b082eec26ac1064,b4e01e4f79408b7133b3,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,"New Mountain Partners V, L.P.",Cost,1,"New Mountain Partners V, L.P.(f)(g) North America 03/31/2023 2,129,340 2,197,986",,PAIR_68D8749B35873FE2D921569D,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8F30DFE10EB8E15C3436,TARGET,TARGET_FUND_0609,target_kind,fund,FUND,DERIVED,MATRIX_NORMALIZATION,ef017d9856111220be9e,564452f4df95e835d399,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,4,Consolidated Schedule of Investments,"Harvest Partners Structured Capital Fund III, L.P.",Fair Value,1,"Harvest Partners Structured Capital Fund III, L.P.(f)(g) North America 12/30/2022 16,876,032 20,311,989",,PAIR_D853591742C0F2CDB9095A21,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8F49E842B910323ECEDB,POSITION,POS_SOURCE_A64D1AC34DC6EC1192FF,fair_value,"848,647",848647,EXTRACTED,DIRECT_SOURCE,0528007aeec98c5cf0cc,cedf11f4b17c5088f1bb,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,"Samson Brunello 1, L.P.",Fair Value,1,"Samson Brunello 1, L.P.(g) North America 06/28/2024 542,879 848,647",,PAIR_75BE931E855A39CC9AAB2C74,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8F6D908018B9802E97F7,POSITION,POS_SOURCE_4145C773AA46BAB75451,position_class,fund,FUND_INTEREST,DERIVED,MATRIX_NORMALIZATION,dc032f2152bec0ca2573,9490c154db8ac8f8de5d,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,3,Consolidated Schedule of Investments,"Corsair V Financial Services Capital Partners, L.P.",Cost,1,"Corsair V Financial Services Capital Partners, L.P.(d)(f)(g) North America 12/31/2024 2,107,343 2,754,001",,PAIR_05A28BC8A2867A514A37D4AD,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8F74126E1D5BD71EE4EE,POSITION,POS_SOURCE_E3411EEB30B2791E50C4,cost,"2,175,569",2175569,EXTRACTED,DIRECT_SOURCE,06f59ae1a697e1505801,92d1ce11cdc1a057282e,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,4,Consolidated Schedule of Investments,"Heartwood Partners II, LP",Cost,1,"Heartwood Partners II, LP(f)(g) North America 12/31/2024 2,175,569 701,002",,PAIR_3393EF74BB8DF19CB892AA18,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8F7B9CF3C04FC412C1AB,POSITION,POS_SOURCE_F3E5B3DE8F5BD9DE03CD,cost,"2,973,298",2973298,EXTRACTED,DIRECT_SOURCE,940cc54cd89fb67bd5fc,1edc9ae84dd5fdfb60eb,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,1,Consolidated Schedule of Investments,"VSS Structured Capital Parallel III, L.P.",Cost,1,"VSS Structured Capital Parallel III, L.P.(d)(f) North America 01/26/2018 2,973,298 2,810,624",,PAIR_0F639BC35B295D5A5A86CF0A,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8FC7786E09BCAE5FE329,POSITION,POS_SOURCE_D5868E25C3BCF6CF66BD,owner_id,Pomona Investment Fund,OWNER_POMONA_INVESTMENT_FUND,DERIVED,SOURCE_REVIEW,df7044c8d570930ed2fd,91216c173317b895533d,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,3,Consolidated Schedule of Investments,"CHP III, L.P.",Cost,1,"CHP III, L.P.(d) North America 09/29/2017 215,716 27,627",,PAIR_457445A60C9EA37B4364C11A,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,OWNMAP008,,,HOLDING_OWNER_MAP_V1,HIGH,fact_observation:0fce24830edcfb6ccc78 evidence_quote=Pomona Investment Fund,,,,
HFL_8FD1925FBF6D0BB85CD4,TARGET,TARGET_FUND_0981,target_kind,fund,FUND,DERIVED,MATRIX_NORMALIZATION,6d1c14b1db19c1642072,daa73f21b7d577a9c826,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,6,Consolidated Schedule of Investments,"Vector Capital V, L.P.",Fair Value,1,"Vector Capital V, L.P.(d)(f)(g) North America 02/25/2025 24,391,588 25,994,513",,PAIR_6907DC39D31E7A1EF4BF7FD4,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a fund.,,,,
HFL_8FD6258EE1A3554DA890,POSITION,POS_SOURCE_5CCC36106E4444A3ABD6,fair_value,"35,530",35530,EXTRACTED,DIRECT_SOURCE,83aeef10b786e4cca3a2,acc35bf1f51652261f79,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,"Marlin Equity III, L.P.",Fair Value,1,"Marlin Equity III, L.P.(d)(f) North America 06/30/2021 29,533 35,530",,PAIR_06FD824F38A992441E0C3D4E,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
HFL_8FFB3B9C1F2624A1783F,INSTRUMENT,INSTR_SOURCE_738B33622DEC3E719894,instrument_kind,Private Equity,OTHER_EQUITY,DERIVED,MATRIX_NORMALIZATION,b9eb781920a63f50f63f,78d8439fdf29f1f07397,SRC356,bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5,5,Economically Targeted Investments,DIRECT INVESTMENT #3,Market Value,1,"DIRECT INVESTMENT #3 17,068,007",SCOPE:PROPORTIONATE SHARE,PAIR_010DDD5DDE837A4EF945035D,CLASSIFICATION_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,NORMALIZED_HOLDING_CLASS_V2,HIGH,Reviewed source identity resolves the held name to a company.,,,,
HFL_8FFC9858055D0B4D9B60,POSITION,POS_SOURCE_270023085BBC84979C58,fair_value,"9,516,275",9516275,EXTRACTED,DIRECT_SOURCE,bac1814185b8ff07b211,bee92c1d1029e781d628,SRC407,42fd3fd5192cd82559b79a6adfdcdbf321ee96ab2925a30c3f3513e2aabdc3b6,5,Consolidated Schedule of Investments,PEP VIII Antares Co-Investment L.P.,Fair Value,1,"PEP VIII Antares Co-Investment L.P.(d)(g) North America 03/28/2024 9,158,173 9,516,275",,PAIR_36B47A5EFA0583EA172506C2,CONTEXT_CONFLICT,RESOLVED,A+B+ADJUDICATOR,,,,,HIGH,Accepted source observation,,,,
