observation_id,fund_id,lp_id,lp_name,share_class_name,file_id,metric_id,date_role,date_raw,date_precision,as_of_date,report_date,period_start_date,period_end_date,cashflow_date,effective_date,due_date,maturity_date,value_raw,value_numeric,value_text,currency,unit,perspective,measure_basis,fee_basis,provenance_type,source_page,source_anchor,extractor_version,formula_id,synthetic_parameter_set_id,imputation_method,confidence,record_status
4d62c47854f705ec833f,FUND_0485,,,,SRC060,fund_economics_observation.nav,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$91.0,91,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure Fund V Co-Investment / Fair Market Value,2026-08-22.2,,,,,ACTIVE
62c86482f11ddfe8a92b,FUND_0485,,,,SRC060,fund_economics_observation.paid_in_capital,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$90.7,90.7,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure Fund V Co-Investment / Total Capital Contributed,2026-08-22.2,,,,,ACTIVE
c418dfa3cabf2eca40f1,FUND_0485,,,,SRC060,fund_economics_observation.distribution,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$0.3,0.3,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure Fund V Co-Investment / Total Capital Distributed,2026-08-22.2,,,,,ACTIVE
ecf57d6ad2c3d0838b3f,FUND_0485,,,,SRC060,fund_economics_observation.tvpi,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,1.01x,1.01,,,x,fund_total,ratio,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure Fund V Co-Investment / Total Value Multiple,2026-08-22.2,,,,,ACTIVE
51d604b26965c9fa653c,FUND_0486,,,,SRC060,fund_economics_observation.commitment,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$159.4,159.4,,USD,currency,fund_total,static,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure III / Capital Commitment,2026-08-22.2,,,,,ACTIVE
156dfcf564687c2e6690,FUND_0486,,,,SRC060,fund_economics_observation.nav,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$83.2,83.2,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure III / Fair Market Value,2026-08-22.2,,,,,ACTIVE
6b96c1c9ed498f8a2ec8,FUND_0486,,,,SRC060,fund_economics_observation.irr,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,20.6%,20.6,,,%,fund_total,rate,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure III / IRR,2026-08-22.2,,,,,ACTIVE
a4a0dd197fa70966fdc0,FUND_0486,,,,SRC060,fund_economics_observation.paid_in_capital,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$195.6,195.6,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure III / Total Capital Contributed,2026-08-22.2,,,,,ACTIVE
69a106236fab07f97e55,FUND_0486,,,,SRC060,fund_economics_observation.distribution,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$272.9,272.9,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure III / Total Capital Distributed,2026-08-22.2,,,,,ACTIVE
cb1305774a2d0ae78c81,FUND_0486,,,,SRC060,fund_economics_observation.tvpi,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,1.82x,1.82,,,x,fund_total,ratio,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure III / Total Value Multiple,2026-08-22.2,,,,,ACTIVE
df5c33e776a79e1639b5,FUND_0487,,,,SRC060,fund_economics_observation.commitment,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$290.0,290,,USD,currency,fund_total,static,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure IV - USD Fund / Capital Commitment,2026-08-22.2,,,,,ACTIVE
61f3fcf9f2e290d7d63f,FUND_0487,,,,SRC060,fund_economics_observation.nav,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$267.3,267.3,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure IV - USD Fund / Fair Market Value,2026-08-22.2,,,,,ACTIVE
97c9bd4326c6f9768209,FUND_0487,,,,SRC060,fund_economics_observation.irr,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,10.3%,10.3,,,%,fund_total,rate,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure IV - USD Fund / IRR,2026-08-22.2,,,,,ACTIVE
b099f9671d4ac3096e10,FUND_0487,,,,SRC060,fund_economics_observation.paid_in_capital,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$243.2,243.2,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure IV - USD Fund / Total Capital Contributed,2026-08-22.2,,,,,ACTIVE
2c3a9cc8c175a19dae1d,FUND_0487,,,,SRC060,fund_economics_observation.distribution,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$32.1,32.1,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure IV - USD Fund / Total Capital Distributed,2026-08-22.2,,,,,ACTIVE
16570098a392614e0ca2,FUND_0487,,,,SRC060,fund_economics_observation.tvpi,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,1.23x,1.23,,,x,fund_total,ratio,,EXTRACTED,1,Alternatives Portfolio / EQT Infrastructure IV - USD Fund / Total Value Multiple,2026-08-22.2,,,,,ACTIVE
166ae85c8427ffaab1aa,FUND_0524,,,,SRC060,fund_economics_observation.commitment,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$50.0,50,,USD,currency,fund_total,static,,EXTRACTED,1,Alternatives Portfolio / GIP Aquarius Fund / Capital Commitment,2026-08-22.2,,,,,ACTIVE
4305ee76799c2b4ad129,FUND_0524,,,,SRC060,fund_economics_observation.nav,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$59.1,59.1,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Alternatives Portfolio / GIP Aquarius Fund / Fair Market Value,2026-08-22.2,,,,,ACTIVE
087e7f47f2ce23c6d274,FUND_0524,,,,SRC060,fund_economics_observation.paid_in_capital,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$51.7,51.7,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / GIP Aquarius Fund / Total Capital Contributed,2026-08-22.2,,,,,ACTIVE
534ceea62a66572508bb,FUND_0524,,,,SRC060,fund_economics_observation.distribution,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$0.0,0,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / GIP Aquarius Fund / Total Capital Distributed,2026-08-22.2,,,,,ACTIVE
21dc81e9fff2c5b5a61f,FUND_0524,,,,SRC060,fund_economics_observation.tvpi,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,1.14x,1.14,,,x,fund_total,ratio,,EXTRACTED,1,Alternatives Portfolio / GIP Aquarius Fund / Total Value Multiple,2026-08-22.2,,,,,ACTIVE
34ff575330f1f55ba664,FUND_0527,,,,SRC060,fund_economics_observation.commitment,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$200.0,200,,USD,currency,fund_total,static,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners Capital Solutions Fund / Capital Commitment,2026-08-22.2,,,,,ACTIVE
52a0aa95f0e1d8711f0c,FUND_0527,,,,SRC060,fund_economics_observation.nav,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$156.0,156,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners Capital Solutions Fund / Fair Market Value,2026-08-22.2,,,,,ACTIVE
89056ec7d94a1047e6f3,FUND_0527,,,,SRC060,fund_economics_observation.irr,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,6.5%,6.5,,,%,fund_total,rate,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners Capital Solutions Fund / IRR,2026-08-22.2,,,,,ACTIVE
38b553d86ffe399220e7,FUND_0527,,,,SRC060,fund_economics_observation.paid_in_capital,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$250.3,250.3,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners Capital Solutions Fund / Total Capital Contributed,2026-08-22.2,,,,,ACTIVE
a5434ab4b16d7feaf394,FUND_0527,,,,SRC060,fund_economics_observation.distribution,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$149.5,149.5,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners Capital Solutions Fund / Total Capital Distributed,2026-08-22.2,,,,,ACTIVE
dd1682f0056874a71db5,FUND_0527,,,,SRC060,fund_economics_observation.tvpi,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,1.22x,1.22,,,x,fund_total,ratio,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners Capital Solutions Fund / Total Value Multiple,2026-08-22.2,,,,,ACTIVE
c134fc7e68d3485d8b38,FUND_0529,,,,SRC060,fund_economics_observation.commitment,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$150.0,150,,USD,currency,fund_total,static,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners II / Capital Commitment,2026-08-22.2,,,,,ACTIVE
9eff4939828babdcd300,FUND_0529,,,,SRC060,fund_economics_observation.nav,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$71.2,71.2,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners II / Fair Market Value,2026-08-22.2,,,,,ACTIVE
2a0a1a8550f033217190,FUND_0529,,,,SRC060,fund_economics_observation.irr,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,15.9%,15.9,,,%,fund_total,rate,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners II / IRR,2026-08-22.2,,,,,ACTIVE
f394ad2a17667376a938,FUND_0529,,,,SRC060,fund_economics_observation.paid_in_capital,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$173.8,173.8,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners II / Total Capital Contributed,2026-08-22.2,,,,,ACTIVE
dea709039eee0a591a1d,FUND_0529,,,,SRC060,fund_economics_observation.distribution,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$251.7,251.7,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners II / Total Capital Distributed,2026-08-22.2,,,,,ACTIVE
762c0cf8a69f0611c3a0,FUND_0529,,,,SRC060,fund_economics_observation.tvpi,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,1.86x,1.86,,,x,fund_total,ratio,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners II / Total Value Multiple,2026-08-22.2,,,,,ACTIVE
d9008ec95205e8155292,FUND_0530,,,,SRC060,fund_economics_observation.commitment,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$400.0,400,,USD,currency,fund_total,static,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners III / Capital Commitment,2026-08-22.2,,,,,ACTIVE
80f16bb8f6a5782fa541,FUND_0530,,,,SRC060,fund_economics_observation.nav,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$436.4,436.4,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners III / Fair Market Value,2026-08-22.2,,,,,ACTIVE
1e6d101762c2e18c8e6c,FUND_0530,,,,SRC060,fund_economics_observation.irr,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,10.9%,10.9,,,%,fund_total,rate,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners III / IRR,2026-08-22.2,,,,,ACTIVE
4cfa0ec487cd6dd65d09,FUND_0530,,,,SRC060,fund_economics_observation.paid_in_capital,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$391.1,391.1,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners III / Total Capital Contributed,2026-08-22.2,,,,,ACTIVE
f5849abdf05041596376,FUND_0530,,,,SRC060,fund_economics_observation.distribution,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$138.0,138,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners III / Total Capital Distributed,2026-08-22.2,,,,,ACTIVE
8ec8054d6e9c752b1891,FUND_0530,,,,SRC060,fund_economics_observation.tvpi,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,1.47x,1.47,,,x,fund_total,ratio,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners III / Total Value Multiple,2026-08-22.2,,,,,ACTIVE
2bd0d3be43a9bb782c20,FUND_0531,,,,SRC060,fund_economics_observation.commitment,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$400.0,400,,USD,currency,fund_total,static,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners IV / Capital Commitment,2026-08-22.2,,,,,ACTIVE
db8409ab025958e87815,FUND_0531,,,,SRC060,fund_economics_observation.nav,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$268.9,268.9,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners IV / Fair Market Value,2026-08-22.2,,,,,ACTIVE
076ff7bbf07d6465179d,FUND_0531,,,,SRC060,fund_economics_observation.irr,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,6.3%,6.3,,,%,fund_total,rate,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners IV / IRR,2026-08-22.2,,,,,ACTIVE
fd1d0aefacd3fbc5b15d,FUND_0531,,,,SRC060,fund_economics_observation.paid_in_capital,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$255.3,255.3,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners IV / Total Capital Contributed,2026-08-22.2,,,,,ACTIVE
591f4d9c0a284b6f5ad2,FUND_0531,,,,SRC060,fund_economics_observation.distribution,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$0.2,0.2,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners IV / Total Capital Distributed,2026-08-22.2,,,,,ACTIVE
70af76f924c843e60826,FUND_0531,,,,SRC060,fund_economics_observation.tvpi,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,1.05x,1.05,,,x,fund_total,ratio,,EXTRACTED,1,Alternatives Portfolio / Global Infrastructure Partners IV / Total Value Multiple,2026-08-22.2,,,,,ACTIVE
f994836f57d51c830a83,FUND_0605,,,,SRC060,fund_economics_observation.commitment,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$150.0,150,,USD,currency,fund_total,static,,EXTRACTED,1,Alternatives Portfolio / Harrison Street SIF Co-Investment I / Capital Commitment,2026-08-22.2,,,,,ACTIVE
922c9bc118053baa8ec3,FUND_0605,,,,SRC060,fund_economics_observation.nav,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$104.5,104.5,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Alternatives Portfolio / Harrison Street SIF Co-Investment I / Fair Market Value,2026-08-22.2,,,,,ACTIVE
d2bbe34c870594e1371b,FUND_0605,,,,SRC060,fund_economics_observation.paid_in_capital,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$100.1,100.1,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Harrison Street SIF Co-Investment I / Total Capital Contributed,2026-08-22.2,,,,,ACTIVE
636107baa7a0b40d7938,FUND_0605,,,,SRC060,fund_economics_observation.distribution,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$0.4,0.4,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Harrison Street SIF Co-Investment I / Total Capital Distributed,2026-08-22.2,,,,,ACTIVE
dfa5236cfeefefa38e6b,FUND_0605,,,,SRC060,fund_economics_observation.tvpi,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,1.05x,1.05,,,x,fund_total,ratio,,EXTRACTED,1,Alternatives Portfolio / Harrison Street SIF Co-Investment I / Total Value Multiple,2026-08-22.2,,,,,ACTIVE
ea3ce6ba20dd37faffde,FUND_0606,,,,SRC060,fund_economics_observation.commitment,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$200.0,200,,USD,currency,fund_total,static,,EXTRACTED,1,Alternatives Portfolio / Harrison Street Social Infrastructure Fund / Capital Commitment,2026-08-22.2,,,,,ACTIVE
b9393a20bee79179fb19,FUND_0606,,,,SRC060,fund_economics_observation.nav,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$222.0,222,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Alternatives Portfolio / Harrison Street Social Infrastructure Fund / Fair Market Value,2026-08-22.2,,,,,ACTIVE
c1a8397a5f0a95f06e57,FUND_0606,,,,SRC060,fund_economics_observation.paid_in_capital,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$202.6,202.6,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Harrison Street Social Infrastructure Fund / Total Capital Contributed,2026-08-22.2,,,,,ACTIVE
815b3be7fb2d24bed5f4,FUND_0606,,,,SRC060,fund_economics_observation.distribution,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$3.7,3.7,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Harrison Street Social Infrastructure Fund / Total Capital Distributed,2026-08-22.2,,,,,ACTIVE
2ea38f8a5de9d0754ec7,FUND_0606,,,,SRC060,fund_economics_observation.tvpi,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,1.11x,1.11,,,x,fund_total,ratio,,EXTRACTED,1,Alternatives Portfolio / Harrison Street Social Infrastructure Fund / Total Value Multiple,2026-08-22.2,,,,,ACTIVE
60d0a4b1bc2ab61b142c,FUND_0628,,,,SRC060,fund_economics_observation.commitment,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$100.0,100,,USD,currency,fund_total,static,,EXTRACTED,1,Alternatives Portfolio / Highstar Capital Fund IV / Capital Commitment,2026-08-22.2,,,,,ACTIVE
300e9f8249267733ff0f,FUND_0628,,,,SRC060,fund_economics_observation.nav,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$12.5,12.5,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Alternatives Portfolio / Highstar Capital Fund IV / Fair Market Value,2026-08-22.2,,,,,ACTIVE
67cb34a8336f0b8aabde,FUND_0628,,,,SRC060,fund_economics_observation.irr,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,-5.7%,-5.7,,,%,fund_total,rate,,EXTRACTED,1,Alternatives Portfolio / Highstar Capital Fund IV / IRR,2026-08-22.2,,,,,ACTIVE
330c605d8d8fa369e25d,FUND_0628,,,,SRC060,fund_economics_observation.paid_in_capital,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$135.5,135.5,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Highstar Capital Fund IV / Total Capital Contributed,2026-08-22.2,,,,,ACTIVE
12a19de1a357e63cfda1,FUND_0628,,,,SRC060,fund_economics_observation.distribution,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$100.2,100.2,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Highstar Capital Fund IV / Total Capital Distributed,2026-08-22.2,,,,,ACTIVE
2396361307f25f98f2cd,FUND_0628,,,,SRC060,fund_economics_observation.tvpi,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,0.83x,0.83,,,x,fund_total,ratio,,EXTRACTED,1,Alternatives Portfolio / Highstar Capital Fund IV / Total Value Multiple,2026-08-22.2,,,,,ACTIVE
b1b4a31a86ff6542c325,FUND_0634,,,,SRC060,fund_economics_observation.commitment,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$100.0,100,,USD,currency,fund_total,static,,EXTRACTED,1,Alternatives Portfolio / Homestead Capital USA Farmland Fund II / Capital Commitment,2026-08-22.2,,,,,ACTIVE
081fabd47913565c2205,FUND_0634,,,,SRC060,fund_economics_observation.nav,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$105.9,105.9,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Alternatives Portfolio / Homestead Capital USA Farmland Fund II / Fair Market Value,2026-08-22.2,,,,,ACTIVE
8dab4f92ec4f7e4505d1,FUND_0634,,,,SRC060,fund_economics_observation.irr,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,4.4%,4.4,,,%,fund_total,rate,,EXTRACTED,1,Alternatives Portfolio / Homestead Capital USA Farmland Fund II / IRR,2026-08-22.2,,,,,ACTIVE
fd0883c95d29265b471b,FUND_0634,,,,SRC060,fund_economics_observation.paid_in_capital,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$107.9,107.9,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Homestead Capital USA Farmland Fund II / Total Capital Contributed,2026-08-22.2,,,,,ACTIVE
962720c64768af1fa99e,FUND_0634,,,,SRC060,fund_economics_observation.distribution,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$18.5,18.5,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / Homestead Capital USA Farmland Fund II / Total Capital Distributed,2026-08-22.2,,,,,ACTIVE
72d91907eecc18a6a2e8,FUND_0634,,,,SRC060,fund_economics_observation.tvpi,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,1.15x,1.15,,,x,fund_total,ratio,,EXTRACTED,1,Alternatives Portfolio / Homestead Capital USA Farmland Fund II / Total Value Multiple,2026-08-22.2,,,,,ACTIVE
b3f809650fed70badd35,FUND_0667,,,,SRC060,fund_economics_observation.commitment,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$50.0,50,,USD,currency,fund_total,static,,EXTRACTED,1,Alternatives Portfolio / International Infrastructure Finance Company Fund / Capital Commitment,2026-08-22.2,,,,,ACTIVE
43e655dfe96b3dbad060,FUND_0667,,,,SRC060,fund_economics_observation.nav,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$5.5,5.5,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Alternatives Portfolio / International Infrastructure Finance Company Fund / Fair Market Value,2026-08-22.2,,,,,ACTIVE
485144456a54b70b79d5,FUND_0667,,,,SRC060,fund_economics_observation.irr,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,5.9%,5.9,,,%,fund_total,rate,,EXTRACTED,1,Alternatives Portfolio / International Infrastructure Finance Company Fund / IRR,2026-08-22.2,,,,,ACTIVE
b077f5c0b0b294373a11,FUND_0667,,,,SRC060,fund_economics_observation.paid_in_capital,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$52.1,52.1,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / International Infrastructure Finance Company Fund / Total Capital Contributed,2026-08-22.2,,,,,ACTIVE
529a93cc5d67e9a4b33e,FUND_0667,,,,SRC060,fund_economics_observation.distribution,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$56.8,56.8,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / International Infrastructure Finance Company Fund / Total Capital Distributed,2026-08-22.2,,,,,ACTIVE
3f3453d5c220539e5c7e,FUND_0667,,,,SRC060,fund_economics_observation.tvpi,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,1.20x,1.2,,,x,fund_total,ratio,,EXTRACTED,1,Alternatives Portfolio / International Infrastructure Finance Company Fund / Total Value Multiple,2026-08-22.2,,,,,ACTIVE
78fe48f29141d67e9f57,FUND_0735,,,,SRC060,fund_economics_observation.commitment,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$100.0,100,,USD,currency,fund_total,static,,EXTRACTED,1,Alternatives Portfolio / LS Power Equity Partners III / Capital Commitment,2026-08-22.2,,,,,ACTIVE
64d88aa9922daa870003,FUND_0735,,,,SRC060,fund_economics_observation.nav,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$106.9,106.9,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Alternatives Portfolio / LS Power Equity Partners III / Fair Market Value,2026-08-22.2,,,,,ACTIVE
04d4c3f1a59f869a5673,FUND_0735,,,,SRC060,fund_economics_observation.irr,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,19.2%,19.2,,,%,fund_total,rate,,EXTRACTED,1,Alternatives Portfolio / LS Power Equity Partners III / IRR,2026-08-22.2,,,,,ACTIVE
44e88072b215cb344848,FUND_0735,,,,SRC060,fund_economics_observation.paid_in_capital,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$96.9,96.9,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / LS Power Equity Partners III / Total Capital Contributed,2026-08-22.2,,,,,ACTIVE
182c09aff261c9a830a3,FUND_0735,,,,SRC060,fund_economics_observation.distribution,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$91.1,91.1,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / LS Power Equity Partners III / Total Capital Distributed,2026-08-22.2,,,,,ACTIVE
18a849d26db9ca07f43a,FUND_0735,,,,SRC060,fund_economics_observation.tvpi,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,2.04x,2.04,,,x,fund_total,ratio,,EXTRACTED,1,Alternatives Portfolio / LS Power Equity Partners III / Total Value Multiple,2026-08-22.2,,,,,ACTIVE
bbd61b5904ebabe582e2,FUND_0736,,,,SRC060,fund_economics_observation.commitment,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$200.0,200,,USD,currency,fund_total,static,,EXTRACTED,1,Alternatives Portfolio / LS Power Equity Partners IV / Capital Commitment,2026-08-22.2,,,,,ACTIVE
30ddaa4efccb50b87933,FUND_0736,,,,SRC060,fund_economics_observation.nav,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$227.2,227.2,,USD,currency,fund_total,point_in_time,,EXTRACTED,1,Alternatives Portfolio / LS Power Equity Partners IV / Fair Market Value,2026-08-22.2,,,,,ACTIVE
a26f2ede8f2e2a3cb3ea,FUND_0736,,,,SRC060,fund_economics_observation.irr,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,49.8%,49.8,,,%,fund_total,rate,,EXTRACTED,1,Alternatives Portfolio / LS Power Equity Partners IV / IRR,2026-08-22.2,,,,,ACTIVE
60fe21f252ddeedcb319,FUND_0736,,,,SRC060,fund_economics_observation.paid_in_capital,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$106.3,106.3,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / LS Power Equity Partners IV / Total Capital Contributed,2026-08-22.2,,,,,ACTIVE
5ffd14e0081f150678f8,FUND_0736,,,,SRC060,fund_economics_observation.distribution,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,$6.7,6.7,,USD,currency,fund_total,inception_to_date,,EXTRACTED,1,Alternatives Portfolio / LS Power Equity Partners IV / Total Capital Distributed,2026-08-22.2,,,,,ACTIVE
5c0cddf14a626ccc6ee8,FUND_0736,,,,SRC060,fund_economics_observation.tvpi,as_of,"September 30, 2022",day,2022-09-30,,,,,,,,2.20x,2.2,,,x,fund_total,ratio,,EXTRACTED,1,Alternatives Portfolio / LS Power Equity Partners IV / Total Value Multiple,2026-08-22.2,,,,,ACTIVE
