file_id,filename,txt_filename,doc_type,pages,native_pages,ocr_pages,empty_pages,chars,seconds,error
SRC362,Financials_Emory_University_FY2025_Audited.pdf,Financials_Emory_University_FY2025_Audited.txt,Financials,119,119,0,0,361302,64.6,
SRC363,Performance_University_of_Michigan_Endowment_Fund_Profile_Jun2024.pdf,Performance_University_of_Michigan_Endowment_Fund_Profile_Jun2024.txt,Performance,2,2,0,0,4867,4.4,
SRC364,Financials_Cornell_University_FY2025_Consolidated.pdf,Financials_Cornell_University_FY2025_Consolidated.txt,Financials,51,51,0,0,116586,31.5,
SRC365,Financials_University_of_Washington_Annual_Report_FY2025.pdf,Financials_University_of_Washington_Annual_Report_FY2025.txt,Financials,90,89,1,0,287109,81.2,
SRC367,Regulatory_Ford_Foundation_Form_990PF_2024.pdf,Regulatory_Ford_Foundation_Form_990PF_2024.txt,Foundations_Annual,1345,1345,0,0,2491035,132.5,
SRC368,Financials_MacArthur_Foundation_Dec2024_Audited.pdf,Financials_MacArthur_Foundation_Dec2024_Audited.txt,Financials,29,29,0,0,59414,14.6,
SRC369,Financials_Kresge_Foundation_Dec2023_Audited.pdf,Financials_Kresge_Foundation_Dec2023_Audited.txt,Financials,22,22,0,0,45778,14.6,
SRC370,Financials_Kresge_Foundation_Dec2021_Audited.pdf,Financials_Kresge_Foundation_Dec2021_Audited.txt,Financials,22,22,0,0,43253,17.4,
SRC371,Regulatory_Sloan_Foundation_Form_990PF_2024.pdf,Regulatory_Sloan_Foundation_Form_990PF_2024.txt,Foundations_Annual,149,149,0,0,288417,23.5,
SRC372,Regulatory_Hewlett_Foundation_Form_990PF_2023.pdf,Regulatory_Hewlett_Foundation_Form_990PF_2023.txt,Foundations_Annual,1141,1141,0,0,1204529,107.3,
SRC373,Regulatory_Packard_Foundation_Form_990PF_2023.pdf,Regulatory_Packard_Foundation_Form_990PF_2023.txt,Foundations_Annual,188,188,0,0,416548,31.3,
SRC375,Performance_UVIMCO_Long_Term_Pool_Annual_Report_2025_Highlights.pdf,Performance_UVIMCO_Long_Term_Pool_Annual_Report_2025_Highlights.txt,Institutional_Report,2,2,0,0,6647,2.5,
SRC376,Financials_Gates_Foundation_Consolidated_Dec2024.pdf,Financials_Gates_Foundation_Consolidated_Dec2024.txt,Financials,20,20,0,0,42147,9.4,
SRC377,Financials_Gates_Foundation_Trust_Dec2016.pdf,Financials_Gates_Foundation_Trust_Dec2016.txt,Financials,13,13,0,0,25702,8.2,
SRC378,Financials_Duke_Endowment_Annual_Report_2024.pdf,Financials_Duke_Endowment_Annual_Report_2024.txt,Financials,26,26,0,0,50322,14.0,
SRC379,Financials_Duke_Endowment_Annual_Report_2023.pdf,Financials_Duke_Endowment_Annual_Report_2023.txt,Financials,24,24,0,0,55770,320.6,
SRC380,Financials_J_Paul_Getty_Trust_FY2023_Audited.pdf,Financials_J_Paul_Getty_Trust_FY2023_Audited.txt,Financials,27,27,0,0,62472,12.4,
SRC381,Financials_J_Paul_Getty_Trust_FY2022_Audited.pdf,Financials_J_Paul_Getty_Trust_FY2022_Audited.txt,Financials,28,28,0,0,62692,11.8,
SRC382,Financials_J_Paul_Getty_Trust_FY2009_Audited.pdf,Financials_J_Paul_Getty_Trust_FY2009_Audited.txt,Financials,24,24,0,0,53816,4.2,
SRC383,Performance_University_of_California_Annual_Endowment_Report_FY2025.pdf,Performance_University_of_California_Annual_Endowment_Report_FY2025.txt,Institutional_Report,42,42,0,0,95581,15.6,
SRC384,Performance_UC_Regents_Chief_Investment_Officer_Report_May2025.pdf,Performance_UC_Regents_Chief_Investment_Officer_Report_May2025.txt,Quarterly_Report,4,4,0,0,10635,1.2,
SRC385,Performance_University_of_California_Annual_Endowment_Report_FY2015.pdf,Performance_University_of_California_Annual_Endowment_Report_FY2015.txt,Institutional_Report,80,80,0,0,170894,39.6,
SRC386,Financials_University_of_Notre_Dame_FY2025_Consolidated.pdf,Financials_University_of_Notre_Dame_FY2025_Consolidated.txt,Financials,42,42,0,0,90162,12.6,
SRC387,Financials_Washington_University_StLouis_FY2025_Consolidated.pdf,Financials_Washington_University_StLouis_FY2025_Consolidated.txt,Financials,36,36,0,0,85377,12.1,
SRC388,Financials_University_of_Notre_Dame_FY2024_Consolidated.pdf,Financials_University_of_Notre_Dame_FY2024_Consolidated.txt,Financials,42,42,0,0,92484,25.3,
SRC389,Performance_University_of_South_Carolina_Foundations_Endowment_Report_FY2025.pdf,Performance_University_of_South_Carolina_Foundations_Endowment_Report_FY2025.txt,Institutional_Report,6,6,0,0,4940,1.8,
SRC390,Financials_FAU_Foundation_FY2024_Board_Audit_Committee.pdf,Financials_FAU_Foundation_FY2024_Board_Audit_Committee.txt,Financials,44,44,0,0,96138,10.7,
SRC391,Financials_University_of_Minnesota_Foundation_FY2025_Audited.pdf,Financials_University_of_Minnesota_Foundation_FY2025_Audited.txt,Financials,56,56,0,0,149307,23.9,
SRC392,Financials_Ohio_State_University_Foundation_FY2024_Audited.pdf,Financials_Ohio_State_University_Foundation_FY2024_Audited.txt,Financials,43,42,0,1,85197,18.4,
SRC393,Financials_Georgia_Tech_Foundation_FY2025_Consolidated.pdf,Financials_Georgia_Tech_Foundation_FY2025_Consolidated.txt,Financials,40,40,0,0,94605,13.9,
SRC394,Financials_NC_State_University_Foundation_FY2023_Audited.pdf,Financials_NC_State_University_Foundation_FY2023_Audited.txt,Financials,33,33,0,0,65667,6.6,
SRC395,Performance_UWM_Foundation_Annual_Report_2024.pdf,Performance_UWM_Foundation_Annual_Report_2024.txt,Institutional_Report,14,14,0,0,20466,6.8,
SRC396,Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.pdf,Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.txt,Financials,157,157,0,0,674334,61.1,
SRC397,Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025.pdf,Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025.txt,Financials,264,261,0,3,997962,134.7,
SRC398,Schedule_Inv_BlackRock_Direct_Lending_Corp_ARS_FY2025.pdf,Schedule_Inv_BlackRock_Direct_Lending_Corp_ARS_FY2025.txt,Financials,126,126,0,0,562727,116.6,
SRC399,Schedule_Inv_BlackRock_Private_Credit_Fund_ARS_FY2025.pdf,Schedule_Inv_BlackRock_Private_Credit_Fund_ARS_FY2025.txt,Financials,186,186,0,0,844262,145.5,
SRC400,Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025.pdf,Financials_Cohen_Steers_Income_Opportunities_REIT_ARS_FY2025.txt,Financials,160,160,0,0,603976,111.2,
SRC401,Financials_Apollo_Realty_Income_Solutions_ARS_FY2025.pdf,Financials_Apollo_Realty_Income_Solutions_ARS_FY2025.txt,Financials,114,114,0,0,564654,60.0,
SRC402,Schedule_Inv_Venture_Lending_Leasing_IX_ARS_FY2025.pdf,Schedule_Inv_Venture_Lending_Leasing_IX_ARS_FY2025.txt,Financials,60,60,0,0,262299,64.1,
SRC403,Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025.pdf,Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025.txt,Financials,128,128,0,0,536674,55.4,
SRC404,Schedule_Inv_Cliffwater_Corporate_Lending_Fund_Annual_FY2026Mar.pdf,Schedule_Inv_Cliffwater_Corporate_Lending_Fund_Annual_FY2026Mar.txt,Financials,227,227,0,0,784112,57.7,
SRC405,Schedule_Inv_Cliffwater_Enhanced_Lending_Fund_Annual_FY2026Mar.pdf,Schedule_Inv_Cliffwater_Enhanced_Lending_Fund_Annual_FY2026Mar.txt,Financials,93,93,0,0,281550,14.6,
SRC406,Schedule_Inv_Pomona_Investment_Fund_SemiAnnual_Sep2025.pdf,Schedule_Inv_Pomona_Investment_Fund_SemiAnnual_Sep2025.txt,Financials,31,31,0,0,100286,18.0,
SRC407,Schedule_Inv_Pomona_Investment_Fund_Holdings_Dec2025.pdf,Schedule_Inv_Pomona_Investment_Fund_Holdings_Dec2025.txt,Schedule_Inv,11,11,0,0,49887,12.4,
SRC408,Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2024Mar.pdf,Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2024Mar.txt,Financials,128,127,0,1,347810,36.3,
SRC409,Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2023Mar.pdf,Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2023Mar.txt,Financials,124,123,0,1,327973,41.8,
SRC410,Schedule_Inv_AMG_Pantheon_Credit_Solutions_SemiAnnual_Sep2024.pdf,Schedule_Inv_AMG_Pantheon_Credit_Solutions_SemiAnnual_Sep2024.txt,Financials,28,27,0,1,68489,13.9,
SRC411,Financials_Hamilton_Lane_Private_Assets_Fund_Annual_FY2022Mar.pdf,Financials_Hamilton_Lane_Private_Assets_Fund_Annual_FY2022Mar.txt,Financials,44,43,0,1,138920,11.9,
SRC412,DDQ_Hamilton_Lane_Global_Private_Assets_Fund_May2025.pdf,DDQ_Hamilton_Lane_Global_Private_Assets_Fund_May2025.txt,DDQ,37,37,0,0,119769,18.4,
SRC413,Schedule_Inv_StepStone_Private_Markets_SPRIM_Annual_FY2026Mar.pdf,Schedule_Inv_StepStone_Private_Markets_SPRIM_Annual_FY2026Mar.txt,Financials,58,58,0,0,226491,27.5,
SRC414,Financials_Partners_Group_Private_Equity_Limited_Annual_2024.pdf,Financials_Partners_Group_Private_Equity_Limited_Annual_2024.txt,Financials,95,95,0,0,255569,44.0,
SRC415,Schedule_Inv_Bow_River_Capital_Evergreen_Fund_Annual_FY2025Mar.pdf,Schedule_Inv_Bow_River_Capital_Evergreen_Fund_Annual_FY2025Mar.txt,Financials,53,53,0,0,212087,16.0,
SRC416,Performance_Bow_River_Capital_Evergreen_Fund_Factsheet_Dec2025.pdf,Performance_Bow_River_Capital_Evergreen_Fund_Factsheet_Dec2025.txt,Performance,4,4,0,0,12774,1.1,
SRC417,Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2025Apr.pdf,Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2025Apr.txt,Financials,51,50,0,1,158215,14.8,
SRC418,Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2021Apr.pdf,Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2021Apr.txt,Financials,44,42,0,2,137731,32.4,
SRC419,Schedule_Inv_Variant_Alternative_Lending_Fund_Annual_FY2025Apr.pdf,Schedule_Inv_Variant_Alternative_Lending_Fund_Annual_FY2025Apr.txt,Financials,35,34,0,1,107936,11.0,
SRC420,Schedule_Inv_Apollo_S3_Private_Markets_Fund_NCSR_FY2025Mar.pdf,Schedule_Inv_Apollo_S3_Private_Markets_Fund_NCSR_FY2025Mar.txt,Financials,64,63,1,0,171282,50.9,
SRC421,PPM_Apollo_S3_Private_Markets_Fund_Prospectus.pdf,PPM_Apollo_S3_Private_Markets_Fund_Prospectus.txt,PPM,135,134,0,1,508852,64.5,
SRC422,Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.pdf,Financials_Ares_Industrial_Real_Estate_Income_Trust_ARS_FY2025.txt,Financials,158,158,0,0,675455,113.9,
SRC423,Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.pdf,Financials_IPC_Alternative_Real_Estate_Income_Trust_ARS_FY2025.txt,Financials,161,161,0,0,743369,50.2,
SRC424,Schedule_Inv_Invesco_Commercial_Real_Estate_Finance_Trust_ARS_FY2025.pdf,Schedule_Inv_Invesco_Commercial_Real_Estate_Finance_Trust_ARS_FY2025.txt,Financials,132,130,0,2,518816,62.0,
SRC425,Financials_XPLR_Infrastructure_LP_ARS_FY2025.pdf,Financials_XPLR_Infrastructure_LP_ARS_FY2025.txt,Financials,88,88,0,0,395288,53.5,
SRC426,Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf,Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.txt,Financials,113,113,0,0,274330,54.3,
SRC427,Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf,Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.txt,Financials,115,115,0,0,280048,24.3,
SRC428,Financials_KPMG_Private_Equity_Illustrative_Jan2024_FY2023.pdf,Financials_KPMG_Private_Equity_Illustrative_Jan2024_FY2023.txt,Financials,42,42,0,0,109539,8.6,
SRC429,Financials_KPMG_Private_Equity_Illustrative_Nov2016_FY2016.pdf,Financials_KPMG_Private_Equity_Illustrative_Nov2016_FY2016.txt,Financials,48,48,0,0,104832,10.0,
SRC430,Financials_KPMG_PE_And_Venture_Capital_Illustrative_Dec2015.pdf,Financials_KPMG_PE_And_Venture_Capital_Illustrative_Dec2015.txt,Financials,36,36,0,0,91490,12.2,
SRC431,Financials_KPMG_Cayman_Private_Equity_Illustrative_FY2022.pdf,Financials_KPMG_Cayman_Private_Equity_Illustrative_FY2022.txt,Financials,40,40,0,0,108714,17.1,
SRC432,Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2025.pdf,Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2025.txt,Financials,105,105,0,0,269069,39.3,
SRC433,Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2022.pdf,Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2022.txt,Financials,101,101,0,0,254799,28.2,
SRC434,Financials_KPMG_Luxembourg_RAIF_Illustrative_Annual_Report_2021.pdf,Financials_KPMG_Luxembourg_RAIF_Illustrative_Annual_Report_2021.txt,Financials,88,87,0,1,192258,48.0,
SRC435,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2024.pdf,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2024.txt,Financials,88,86,0,2,250258,25.0,
SRC436,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2023.pdf,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2023.txt,Financials,90,88,0,2,254571,45.6,
SRC437,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2022.pdf,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2022.txt,Financials,87,85,0,2,243928,38.9,
SRC438,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2021.pdf,Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2021.txt,Financials,87,84,0,3,241064,44.9,
SRC439,Financials_PwC_Luxembourg_GAAP_Investment_Funds_Illustrative_Annual_Report.pdf,Financials_PwC_Luxembourg_GAAP_Investment_Funds_Illustrative_Annual_Report.txt,Financials,142,141,0,1,257251,41.9,
SRC440,Financials_PwC_Investment_Property_IFRS_Illustrative_Consolidated_2024.pdf,Financials_PwC_Investment_Property_IFRS_Illustrative_Consolidated_2024.txt,Financials,99,99,0,0,254241,44.9,
SRC441,Financials_Deloitte_Luxembourg_GAAP_Illustrative_Annual_Accounts_Nov2020.pdf,Financials_Deloitte_Luxembourg_GAAP_Illustrative_Annual_Accounts_Nov2020.txt,Financials,124,124,0,0,238977,53.6,
SRC442,Financials_BDO_IFRS_Illustrative_A_Layout_FY2025.pdf,Financials_BDO_IFRS_Illustrative_A_Layout_FY2025.txt,Financials,288,288,0,0,459844,80.5,
SRC443,Financials_GrantThornton_IFRS_Example_Consolidated_FY2024.pdf,Financials_GrantThornton_IFRS_Example_Consolidated_FY2024.txt,Financials,120,117,0,3,360279,56.5,
SRC444,Financials_RicheyMay_Hedge_Fund_Template_2019.pdf,Financials_RicheyMay_Hedge_Fund_Template_2019.txt,Financials,30,30,0,0,72554,16.2,
SRC445,Financials_RicheyMay_Hedge_Fund_Template_2020.pdf,Financials_RicheyMay_Hedge_Fund_Template_2020.txt,Financials,29,29,0,0,90332,11.2,
SRC446,Financials_RicheyMay_Hedge_Fund_Template_2025.pdf,Financials_RicheyMay_Hedge_Fund_Template_2025.txt,Financials,31,31,0,0,85407,13.8,
SRC447,Financials_RicheyMay_Private_Equity_Template_2016.pdf,Financials_RicheyMay_Private_Equity_Template_2016.txt,Financials,22,22,0,0,32716,10.0,
SRC448,Financials_RicheyMay_Private_Equity_Template_2020.pdf,Financials_RicheyMay_Private_Equity_Template_2020.txt,Financials,24,24,0,0,63321,7.9,
SRC449,Financials_RicheyMay_PE_And_VC_Template_2025.pdf,Financials_RicheyMay_PE_And_VC_Template_2025.txt,Financials,29,29,0,0,75399,7.6,
SRC450,Financials_RicheyMay_SPV_Template_2025.pdf,Financials_RicheyMay_SPV_Template_2025.txt,Financials,24,24,0,0,61233,5.8,
SRC451,Financials_RicheyMay_Digital_Asset_Fund_Template_2025.pdf,Financials_RicheyMay_Digital_Asset_Fund_Template_2025.txt,Financials,49,49,0,0,182418,14.6,
SRC452,Performance_Dallas_Police_Fire_Meketa_Private_Markets_Q4_2023.pdf,Performance_Dallas_Police_Fire_Meketa_Private_Markets_Q4_2023.txt,Quarterly_Report,28,28,0,0,8770,2.6,
SRC453,Performance_Austin_Firefighters_Meketa_Report_2Q2025.pdf,Performance_Austin_Firefighters_Meketa_Report_2Q2025.txt,Quarterly_Report,109,109,0,0,113346,19.3,
SRC454,Performance_Austin_Firefighters_Meketa_Report_4Q2024.pdf,Performance_Austin_Firefighters_Meketa_Report_4Q2024.txt,Quarterly_Report,107,107,0,0,104442,23.3,
SRC455,Performance_NMERB_NEPC_Private_Equity_Q1_2016.pdf,Performance_NMERB_NEPC_Private_Equity_Q1_2016.txt,Quarterly_Report,17,17,0,0,33143,3.7,
SRC456,Performance_NMERB_Private_Equity_Q3_2013.pdf,Performance_NMERB_Private_Equity_Q3_2013.txt,Quarterly_Report,23,23,0,0,47644,7.1,
SRC457,Performance_NMERB_Real_Estate_Natural_Resources_Q4_2020.pdf,Performance_NMERB_Real_Estate_Natural_Resources_Q4_2020.txt,Quarterly_Report,16,16,0,0,39854,4.7,
SRC458,Performance_Nebraska_Investment_Council_Private_Equity_Q2_2025.pdf,Performance_Nebraska_Investment_Council_Private_Equity_Q2_2025.txt,Quarterly_Report,20,20,0,0,24374,5.4,
SRC459,Performance_San_Jose_Police_Fire_Private_Markets_Q4_2015.pdf,Performance_San_Jose_Police_Fire_Private_Markets_Q4_2015.txt,Quarterly_Report,19,19,0,0,28075,5.3,
SRC460,Capital_Call_ABC_Fund_LP_TrustAlta_Sample_Notice.pdf,Capital_Call_ABC_Fund_LP_TrustAlta_Sample_Notice.txt,Cash_Flow_Notice,1,1,0,0,1193,0.3,
SRC462,PCAP_Global_Infrastructure_Partners_II_C_Northumberland_FOI_Mar2017.pdf,PCAP_Global_Infrastructure_Partners_II_C_Northumberland_FOI_Mar2017.txt,PCAP,2,2,0,0,2772,0.8,
SRC463,PCAP_Antin_Infrastructure_Partners_II_Northumberland_FOI_Mar2017.pdf,PCAP_Antin_Infrastructure_Partners_II_Northumberland_FOI_Mar2017.txt,PCAP,2,2,0,0,2965,0.8,
SRC464,Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019.pdf,Quarterly_Report_Pantheon_Infrastructure_And_PE_Portfolio_Northumberland_FOI_2019.txt,Institutional_Report,111,108,0,3,287774,47.9,
SRC465,Performance_Milwaukee_CMERS_Investment_Committee_Packet_Sep2024.pdf,Performance_Milwaukee_CMERS_Investment_Committee_Packet_Sep2024.txt,Institutional_Report,209,208,1,0,282297,118.1,
SRC467,Performance_CalSTRS_Private_Equity_Portfolio_FYE2024.pdf,Performance_CalSTRS_Private_Equity_Portfolio_FYE2024.txt,Performance,9,9,0,0,53769,7.1,
SRC468,Fee_Report_LACERA_Total_Fund_Investment_Cost_FY2023.pdf,Fee_Report_LACERA_Total_Fund_Investment_Cost_FY2023.txt,Fee_Report,40,40,0,0,127084,23.4,
SRC469,Fee_Report_CalPERS_AIV_Fee_Expense_Disclosure_2019.pdf,Fee_Report_CalPERS_AIV_Fee_Expense_Disclosure_2019.txt,Fee_Report,9,9,0,0,55466,14.5,
SRC470,Performance_OCERS_Meketa_Portfolio_Summary_Q1_2025.pdf,Performance_OCERS_Meketa_Portfolio_Summary_Q1_2025.txt,Quarterly_Report,38,38,0,0,84422,15.1,
SRC473,Distribution_CalPERS_Private_Equity_Cash_Flow_Examples_2015.pdf,Distribution_CalPERS_Private_Equity_Cash_Flow_Examples_2015.txt,Cash_Flow_Notice,13,13,0,0,9565,4.3,
SRC474,Financials_London_Pensions_Fund_Authority_Accounts_FY2025.pdf,Financials_London_Pensions_Fund_Authority_Accounts_FY2025.txt,Financials,45,45,0,0,93895,9.8,
SRC475,Performance_PA_SERS_Real_Estate_Quarterly_Q4_2022.pdf,Performance_PA_SERS_Real_Estate_Quarterly_Q4_2022.txt,Quarterly_Report,26,26,0,0,28509,4.5,
SRC476,Performance_NMERB_Private_Equity_Q2_2018.pdf,Performance_NMERB_Private_Equity_Q2_2018.txt,Quarterly_Report,19,19,0,0,44245,9.3,
SRC477,Schedule_Inv_New_Mexico_SIC_Investment_Holdings_Sep2022.pdf,Schedule_Inv_New_Mexico_SIC_Investment_Holdings_Sep2022.txt,Schedule_Inv,69,69,0,0,152220,16.1,
SRC479,Financials_Partners_Group_Global_MultiAsset_Fund_Annual_Report.pdf,Financials_Partners_Group_Global_MultiAsset_Fund_Annual_Report.txt,Financials,35,35,0,0,75150,6.5,
SRC480,Performance_PMRS_Pennsylvania_Marquette_Quarterly_Jun2021.pdf,Performance_PMRS_Pennsylvania_Marquette_Quarterly_Jun2021.txt,Quarterly_Report,66,66,0,0,54209,11.0,
SRC481,Schedule_Inv_Calamos_Aksia_Private_Equity_Alternatives_Fund_SemiAnnual.pdf,Schedule_Inv_Calamos_Aksia_Private_Equity_Alternatives_Fund_SemiAnnual.txt,Financials,34,34,0,0,100345,12.0,
SRC482,Financials_Copenhagen_Infrastructure_Partners_Annual2023.pdf,Financials_Copenhagen_Infrastructure_Partners_Annual2023.txt,Financials,52,52,0,0,120305,19.3,
SRC483,Financials_International_Public_Partnerships_Annual2023.pdf,Financials_International_Public_Partnerships_Annual2023.txt,Financials,64,64,0,0,406574,54.0,
SRC499,Regulatory_SEC_Form_13F_Institutional_Manager_Holdings.pdf,Regulatory_SEC_Form_13F_Institutional_Manager_Holdings.txt,Schedule_Inv,14,14,0,0,28124,3.7,
SRC501,Regulatory_SEC_Form_N_PORT_Monthly_Portfolio_Holdings.pdf,Regulatory_SEC_Form_N_PORT_Monthly_Portfolio_Holdings.txt,Schedule_Inv,19,19,0,0,41249,3.9,
SRC555,Valuation_IPEV_Guidelines_December_2018.pdf,Valuation_IPEV_Guidelines_December_2018.txt,Valuation,70,70,0,0,169057,56.3,
SRC556,Valuation_IPEV_Guidelines_December_2015.pdf,Valuation_IPEV_Guidelines_December_2015.txt,Valuation,57,57,0,0,146851,28.7,
SRC563,Fee_Report_INREV_Management_Fees_And_Terms_Study_2016.pdf,Fee_Report_INREV_Management_Fees_And_Terms_Study_2016.txt,Fee_Report,51,51,0,0,36798,11.4,
SRC564,Fee_Report_INREV_Management_Fees_And_Terms_Study_2011.pdf,Fee_Report_INREV_Management_Fees_And_Terms_Study_2011.txt,Fee_Report,38,38,0,0,58667,15.5,
SRC587,Valuation_AIMA_Guide_To_Sound_Practices_Valuation_2018_Summary.pdf,Valuation_AIMA_Guide_To_Sound_Practices_Valuation_2018_Summary.txt,Valuation,4,4,0,0,10832,2.6,
SRC594,Performance_UTIMCO_PUF_GEF_Investment_Performance_FY2025_Aug31.pdf,Performance_UTIMCO_PUF_GEF_Investment_Performance_FY2025_Aug31.txt,Performance,5,5,0,0,8594,2.8,
SRC595,Financials_ICG_plc_Auditors_Report_FY2025_Mar31.pdf,Financials_ICG_plc_Auditors_Report_FY2025_Mar31.txt,Financials,78,78,0,0,235358,24.6,
SRC596,Performance_Future_Fund_Portfolio_Update_30Jun2025.pdf,Performance_Future_Fund_Portfolio_Update_30Jun2025.txt,Performance,9,9,0,0,10444,5.0,
SRC597,Financials_Partners_Group_Holding_Annual_Report_2024_CHF.pdf,Financials_Partners_Group_Holding_Annual_Report_2024_CHF.txt,Financials,188,187,1,0,525990,114.8,
SRC598,Performance_GPIF_Japan_Annual_Report_FY2024_Mar31.pdf,Performance_GPIF_Japan_Annual_Report_FY2024_Mar31.txt,Institutional_Report,116,116,0,0,394165,60.0,
SRC599,Performance_Maryland_SRPS_Meketa_Report_2025Q2_Redacted.pdf,Performance_Maryland_SRPS_Meketa_Report_2025Q2_Redacted.txt,Quarterly_Report,64,64,0,0,68079,12.7,
SRC600,Performance_Oklahoma_TRS_Meketa_Private_Markets_2025Q4.pdf,Performance_Oklahoma_TRS_Meketa_Private_Markets_2025Q4.txt,Quarterly_Report,62,62,0,0,47212,11.9,
SRC601,Financials_Texas_TRS_Annual_Comprehensive_Financial_Report_FY2025_Aug31.pdf,Financials_Texas_TRS_Annual_Comprehensive_Financial_Report_FY2025_Aug31.txt,Financials,204,204,0,0,434842,75.4,
SRC602,Performance_CalSTRS_Meketa_Private_Equity_Executive_Summary_Sep2025.pdf,Performance_CalSTRS_Meketa_Private_Equity_Executive_Summary_Sep2025.txt,Institutional_Report,11,11,0,0,10265,2.0,
SRC603,Performance_Quincy_Retirement_System_Board_Meeting_Materials_May2025.pdf,Performance_Quincy_Retirement_System_Board_Meeting_Materials_May2025.txt,Institutional_Report,69,69,0,0,88757,9.9,
SRC604,Financials_Partners_Group_Global_Value_SICAV_Annual_Report_2025.pdf,Financials_Partners_Group_Global_Value_SICAV_Annual_Report_2025.txt,Financials,83,83,0,0,1285228,16.0,
SRC605,Performance_abrdn_Private_Equity_Opportunities_Trust_Annual_Report_FY2023_Sep30.pdf,Performance_abrdn_Private_Equity_Opportunities_Trust_Annual_Report_FY2023_Sep30.txt,Financials,65,65,0,0,361023,93.4,
SRC606,Performance_Antares_Private_Credit_Fund_Quarterly_Update_1Q2026.pdf,Performance_Antares_Private_Credit_Fund_Quarterly_Update_1Q2026.txt,Quarterly_Report,8,8,0,0,41340,2.6,
SRC607,Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.pdf,Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.txt,Subscription,43,39,4,0,94080,123.5,
SRC608,Subscription_PA_SERS_Insight_Venture_Partners_VIII_Closing_Binder_Redacted.pdf,Subscription_PA_SERS_Insight_Venture_Partners_VIII_Closing_Binder_Redacted.txt,Subscription,72,71,1,0,151971,35.5,
SRC609,Financials_Maryland_SRPS_CAFR_FY2013_Jun30.pdf,Financials_Maryland_SRPS_CAFR_FY2013_Jun30.txt,Financials,125,125,0,0,320654,58.4,
SRC610,Financials_KPERS_Kansas_CAFR_FY2004_Jun30.pdf,Financials_KPERS_Kansas_CAFR_FY2004_Jun30.txt,Financials,108,103,1,4,219581,64.5,
SRC611,Financials_Arkansas_Teacher_Retirement_System_Annual_Report_FY2004_Jun30.pdf,Financials_Arkansas_Teacher_Retirement_System_Annual_Report_FY2004_Jun30.txt,Financials,69,68,1,0,121063,40.5,
SRC612,LPA_PA_SERS_Harvest_MLP_Real_Asset_Management_Agreement_Redacted.pdf,LPA_PA_SERS_Harvest_MLP_Real_Asset_Management_Agreement_Redacted.txt,LPA,48,48,0,0,113374,19.9,
