cashflow_id,fund_id,lp_id,lp_name,share_class_name,file_id,cashflow_event_id,date_role,date_raw,date_precision,cashflow_date,report_date,due_date,cashflow_type,amount,currency,amount_base_currency,base_currency,fx_rate,recallable_amount,provenance_type,source_page,source_anchor,synthetic_parameter_set_id,defect_expected,record_status
CFINT_766E71DA0A1B4B0CFF60,FUND_0583,,,,,EVTINT_AC631F01AFECB0D63FAD,cashflow,2011-09-05,day,2011-09-05,,,capital_call,-34959958.320513,USD,-34959958.320513,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_3D39D0692C9F28008CAF,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_BFE53BDD5A9F65DBDF30,FUND_0583,,,,,EVTINT_D0C5C4D9BEE90D68CE38,cashflow,2015-11-29,day,2015-11-29,,,distribution,69787196.794123,USD,69787196.794123,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_3D39D0692C9F28008CAF,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_9F57957E1BE2370389D9,FUND_0583,,,,,EVTINT_B085E8BA25F0684F1045,cashflow,2020-02-22,day,2020-02-22,,,distribution,97702075.511773,USD,97702075.511773,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_3D39D0692C9F28008CAF,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_B9C34B644DB092467391,FUND_0583,,,,,EVTINT_412EB5CD133BA18084A8,cashflow,2023-11-06,day,2023-11-06,,,distribution,111659514.870597,USD,111659514.870597,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_3D39D0692C9F28008CAF,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_5AD3FE6195FB5AB32D3C,FUND_0584,,,,,EVTINT_EF7E9DF98E62309FECD7,cashflow,2012-10-05,day,2012-10-05,,,capital_call,-134215528.146440,USD,-134215528.146440,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_AE4CBC5C61932A58DF6E,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_0BFE7BAEA8DC0402A07B,FUND_0584,,,,,EVTINT_BAFBC4E3800E99B842F7,cashflow,2014-08-22,day,2014-08-22,,,capital_call,-134215528.146440,USD,-134215528.146440,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_AE4CBC5C61932A58DF6E,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_939BD7B2A5535F0ADEEC,FUND_0584,,,,,EVTINT_C0C6944650703CDDA14E,cashflow,2016-07-08,day,2016-07-08,,,capital_call,-111846273.455366,USD,-111846273.455366,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_AE4CBC5C61932A58DF6E,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_89B624CF917F491E6526,FUND_0584,,,,,EVTINT_CF948830A86C791AD1C0,cashflow,2018-05-26,day,2018-05-26,,,capital_call,-67107764.073219,USD,-67107764.073219,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_AE4CBC5C61932A58DF6E,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_D0CDE67E68FADF9AB641,FUND_0584,,,,,EVTINT_23585B425DDC43BF13F3,cashflow,2020-09-17,day,2020-09-17,,,distribution,69717250.645794,USD,69717250.645794,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_AE4CBC5C61932A58DF6E,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_E1C9369B78E7F67280D1,FUND_0584,,,,,EVTINT_21897B360E7A05283BD8,cashflow,2023-01-09,day,2023-01-09,,,distribution,97604150.904112,USD,97604150.904112,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_AE4CBC5C61932A58DF6E,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_33E0D0FF5CA5593B72CA,FUND_0584,,,,,EVTINT_E2BB253E5448DD15337C,cashflow,2025-01-18,day,2025-01-18,,,distribution,111547601.033272,USD,111547601.033272,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_AE4CBC5C61932A58DF6E,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_8A3FA5085B71AE8A2938,FUND_0585,,,,,EVTINT_44E625DFAE7388314832,cashflow,2024-02-28,day,2024-02-28,,,capital_call,-30348284.816217,USD,-30348284.816217,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_276647256C03E0FAE099,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_DC00018F9374F45D8C69,FUND_0585,,,,,EVTINT_B3118B9924F3E2CA99CB,cashflow,2024-06-24,day,2024-06-24,,,capital_call,-30348284.816217,USD,-30348284.816217,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_276647256C03E0FAE099,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_FDC804658FF53DF32557,FUND_0585,,,,,EVTINT_97C5503C2D97762F3476,cashflow,2024-10-19,day,2024-10-19,,,capital_call,-25290237.346847,USD,-25290237.346847,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_276647256C03E0FAE099,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_4B80EF96D17D88509CA4,FUND_0585,,,,,EVTINT_D96B33F6DEC5BA9CC858,cashflow,2025-02-12,day,2025-02-12,,,capital_call,-15174142.408108,USD,-15174142.408108,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_276647256C03E0FAE099,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_2C3F51FE821AD04B1A77,FUND_0585,,,,,EVTINT_135BCD85F52BF95881E3,cashflow,2025-07-06,day,2025-07-06,,,distribution,252902.373468,USD,252902.373468,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_276647256C03E0FAE099,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_CD04DFA1AE25CCA96F0A,FUND_0585,,,,,EVTINT_3B61E1BEEF9E9B542255,cashflow,2025-11-26,day,2025-11-26,,,distribution,354063.322856,USD,354063.322856,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_276647256C03E0FAE099,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_F11CD2E87DB1E8C250A9,FUND_0585,,,,,EVTINT_3524184DB172218D08CF,cashflow,2026-04-01,day,2026-04-01,,,distribution,404643.797550,USD,404643.797550,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_276647256C03E0FAE099,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_C28CC61082B1415D40BE,FUND_0586,,,,,EVTINT_95A2A6095C08F61285C0,cashflow,2013-09-17,day,2013-09-17,,,capital_call,-14700000.000000,USD,-14700000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B58010327C1F0DB1E301,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_4B3592BCEF4059D6FB1B,FUND_0586,,,,,EVTINT_8A34398CFA243D867457,cashflow,2015-06-18,day,2015-06-18,,,capital_call,-14700000.000000,USD,-14700000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B58010327C1F0DB1E301,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_52052431A54DBE0793FF,FUND_0586,,,,,EVTINT_27F107CDD48806915D61,cashflow,2017-03-18,day,2017-03-18,,,capital_call,-12250000.000000,USD,-12250000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B58010327C1F0DB1E301,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_544858DF960687BB44F5,FUND_0586,,,,,EVTINT_C39057AFE28CA57186C4,cashflow,2018-12-17,day,2018-12-17,,,capital_call,-7350000.000000,USD,-7350000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B58010327C1F0DB1E301,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_83F94FED618C3AF122E4,FUND_0586,,,,,EVTINT_A880C73034B97F911B2C,cashflow,2021-02-10,day,2021-02-10,,,distribution,19355000.000000,USD,19355000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B58010327C1F0DB1E301,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_5392104D6022EBA8C807,FUND_0586,,,,,EVTINT_D46C50A629F6D550D66D,cashflow,2023-04-07,day,2023-04-07,,,distribution,27097000.000000,USD,27097000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B58010327C1F0DB1E301,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_5D137DCF64FFE8B766AF,FUND_0586,,,,,EVTINT_7E0302AEB6FE0F3DC135,cashflow,2025-02-23,day,2025-02-23,,,distribution,30968000.000000,USD,30968000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B58010327C1F0DB1E301,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_42923784C20C3183C7D0,FUND_0587,,,,,EVTINT_DAE4FD3334D1365CC331,cashflow,2021-04-24,day,2021-04-24,,,capital_call,-8498718.614912,USD,-8498718.614912,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_4A2256C58F9229C12E8B,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_3882BA5E14D3A43074DB,FUND_0587,,,,,EVTINT_6B2AEBE11D1495318361,cashflow,2022-01-08,day,2022-01-08,,,capital_call,-8498718.614912,USD,-8498718.614912,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_4A2256C58F9229C12E8B,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_2C77C9542AA5EF988C72,FUND_0587,,,,,EVTINT_2D25D69E7C313487EB79,cashflow,2022-09-24,day,2022-09-24,,,capital_call,-7082265.512427,USD,-7082265.512427,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_4A2256C58F9229C12E8B,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_3AAE4CF3317BE54DC208,FUND_0587,,,,,EVTINT_D4FC770A570682FC36BC,cashflow,2023-06-10,day,2023-06-10,,,capital_call,-4249359.307457,USD,-4249359.307457,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_4A2256C58F9229C12E8B,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_4E3097A161902E15BBF4,FUND_0587,,,,,EVTINT_20026B4697F78D741199,cashflow,2024-04-24,day,2024-04-24,,,distribution,3541132.756214,USD,3541132.756214,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_4A2256C58F9229C12E8B,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_0BA45987F11D4269AE0F,FUND_0587,,,,,EVTINT_415D4AE96643BC938333,cashflow,2025-03-08,day,2025-03-08,,,distribution,4957585.858699,USD,4957585.858699,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_4A2256C58F9229C12E8B,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_0C4034EB51D98D7B1ED4,FUND_0587,,,,,EVTINT_37B2B7CC3F17F4B2BD3C,cashflow,2025-12-12,day,2025-12-12,,,distribution,5665812.409941,USD,5665812.409941,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_4A2256C58F9229C12E8B,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_220A46821C0485A4B6B7,FUND_0588,,,,,EVTINT_4294BA7D28C149F2ED22,cashflow,1994-10-04,day,1994-10-04,,,capital_call,-12436200.000000,USD,-12436200.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_CC65C3CF0FEDE4694451,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_BDBA5BA7105D5A466E26,FUND_0588,,,,,EVTINT_53812904B08860A30713,cashflow,1999-02-06,day,1999-02-06,,,capital_call,-12436200.000000,USD,-12436200.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_CC65C3CF0FEDE4694451,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_EEB1D846A5BDDF1407C0,FUND_0588,,,,,EVTINT_B043CDC499169C42ED3F,cashflow,2003-06-11,day,2003-06-11,,,capital_call,-10363500.000000,USD,-10363500.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_CC65C3CF0FEDE4694451,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_D6D27EEA0057F4875330,FUND_0588,,,,,EVTINT_9EABA4EACED8385570B1,cashflow,2007-10-14,day,2007-10-14,,,capital_call,-6218100.000000,USD,-6218100.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_CC65C3CF0FEDE4694451,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_830B5355C7E6F2E75EA3,FUND_0588,,,,,EVTINT_6055827D84E40562A955,cashflow,2013-02-17,day,2013-02-17,,,distribution,28774503.386004,USD,28774503.386004,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_CC65C3CF0FEDE4694451,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_03CB73EFD6490DB035CF,FUND_0588,,,,,EVTINT_6BFFD9CC24E2AF1B8845,cashflow,2018-06-23,day,2018-06-23,,,distribution,40284304.740406,USD,40284304.740406,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_CC65C3CF0FEDE4694451,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_C617B3388413A903FB92,FUND_0588,,,,,EVTINT_D62D22C71673C008824C,cashflow,2023-02-25,day,2023-02-25,,,distribution,46039205.417608,USD,46039205.417608,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_CC65C3CF0FEDE4694451,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_25706B0EFFFB614ED77E,FUND_0589,,,,,EVTINT_6FF896BD4BCDCE3FD2D0,cashflow,1997-07-24,day,1997-07-24,,,capital_call,-21000000.000000,USD,-21000000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_49623535559EF43E261C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_BA676EBB73FB323523A4,FUND_0589,,,,,EVTINT_1A07F4104D0A63530A33,cashflow,2001-07-09,day,2001-07-09,,,capital_call,-21000000.000000,USD,-21000000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_49623535559EF43E261C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_BFB6E70CFCC7BB71D302,FUND_0589,,,,,EVTINT_3DDB2C915EC88D6DBAE6,cashflow,2005-06-24,day,2005-06-24,,,capital_call,-17500000.000000,USD,-17500000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_49623535559EF43E261C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_2BC9058B722FBC18AC8E,FUND_0589,,,,,EVTINT_EFCB4980C6644A0DABEB,cashflow,2009-06-09,day,2009-06-09,,,capital_call,-10500000.000000,USD,-10500000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_49623535559EF43E261C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_5765840E303D80F36336,FUND_0589,,,,,EVTINT_BABA7783D927BB35484B,cashflow,2014-04-24,day,2014-04-24,,,distribution,2825000.000000,USD,2825000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_49623535559EF43E261C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_5F4CF2862B152B287426,FUND_0589,,,,,EVTINT_19F5D2CA67E750DAE7F1,cashflow,2019-03-09,day,2019-03-09,,,distribution,3955000.000000,USD,3955000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_49623535559EF43E261C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_C0BB17A612FA9835B3E7,FUND_0589,,,,,EVTINT_A9C516A5AC25A8AC508E,cashflow,2023-06-13,day,2023-06-13,,,distribution,4520000.000000,USD,4520000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_49623535559EF43E261C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_978CCDA14A57554A3F9C,FUND_0590,,,,,EVTINT_7324C4FE98F82CA3D1F4,cashflow,2000-05-30,day,2000-05-30,,,capital_call,-26820000.000000,USD,-26820000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_474E9EAAB9ECD3CE04DC,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_73CC38B02736C6E5580E,FUND_0590,,,,,EVTINT_0D2BAE91A3D78150F87F,cashflow,2003-12-25,day,2003-12-25,,,capital_call,-26820000.000000,USD,-26820000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_474E9EAAB9ECD3CE04DC,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_2F9B85C6DCA0DADD5F55,FUND_0590,,,,,EVTINT_11084FD9540330A5D4B2,cashflow,2007-07-20,day,2007-07-20,,,capital_call,-22350000.000000,USD,-22350000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_474E9EAAB9ECD3CE04DC,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_CEEC8D2BEB08D2F9C5A5,FUND_0590,,,,,EVTINT_439B69053A4381AC9DBB,cashflow,2011-02-13,day,2011-02-13,,,capital_call,-13410000.000000,USD,-13410000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_474E9EAAB9ECD3CE04DC,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_625A9A5C1704BE87B23E,FUND_0590,,,,,EVTINT_05D441ABA828D2A50E52,cashflow,2015-07-06,day,2015-07-06,,,distribution,37550000.000000,USD,37550000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_474E9EAAB9ECD3CE04DC,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_58D594078F4978150BFC,FUND_0590,,,,,EVTINT_269855D38A21D45FC64B,cashflow,2019-11-27,day,2019-11-27,,,distribution,52570000.000000,USD,52570000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_474E9EAAB9ECD3CE04DC,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_E9B6F56F741B87944A19,FUND_0590,,,,,EVTINT_D0854A954F672BBF0B3E,cashflow,2023-10-01,day,2023-10-01,,,distribution,60080000.000000,USD,60080000.000000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_474E9EAAB9ECD3CE04DC,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_59A3EE88B9409695825E,FUND_0591,,,,,EVTINT_923D5A74EA0E986C8A9B,cashflow,2016-07-23,day,2016-07-23,,,capital_call,-7679117.418000,USD,-7679117.418000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B82C036FDFBA128CDF12,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_F04F2FFB7637704A3A69,FUND_0591,,,,,EVTINT_AD89296C24416A33C04D,cashflow,2017-12-02,day,2017-12-02,,,capital_call,-7679117.418000,USD,-7679117.418000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B82C036FDFBA128CDF12,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_47385E8108FE6730FCE1,FUND_0591,,,,,EVTINT_F87F15C242F8C6A5ACAE,cashflow,2019-04-12,day,2019-04-12,,,capital_call,-6399264.515000,USD,-6399264.515000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B82C036FDFBA128CDF12,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_15C88394CFB2D7AB0265,FUND_0591,,,,,EVTINT_B82FCE46B6DC7550360F,cashflow,2020-08-21,day,2020-08-21,,,capital_call,-3839558.709000,USD,-3839558.709000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B82C036FDFBA128CDF12,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_7A45D70E9719DC3E7029,FUND_0591,,,,,EVTINT_2E3EE6731A5DEC8B8600,cashflow,2022-04-24,day,2022-04-24,,,distribution,1279852.903000,USD,1279852.903000,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B82C036FDFBA128CDF12,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_585A69F7968E98F82285,FUND_0591,,,,,EVTINT_B1E9FA85B885015ECDC0,cashflow,2023-12-26,day,2023-12-26,,,distribution,1791794.064200,USD,1791794.064200,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B82C036FDFBA128CDF12,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_5ED9C3E5BA3BFFE396DE,FUND_0591,,,,,EVTINT_1663E887D7065A5F850B,cashflow,2025-06-13,day,2025-06-13,,,distribution,2047764.644800,USD,2047764.644800,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_B82C036FDFBA128CDF12,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_CB1CAF44B5B3DED8658C,FUND_0592,,,,,EVTINT_FED2CFE272A104220F4B,cashflow,2018-06-18,day,2018-06-18,,,capital_call,-106878105.305675,USD,-106878105.305675,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_204ED91E9E2ED031F69C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_00038D8D70A4107FD519,FUND_0592,,,,,EVTINT_2FAA437A0CD794572BAD,cashflow,2019-07-24,day,2019-07-24,,,capital_call,-106878105.305675,USD,-106878105.305675,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_204ED91E9E2ED031F69C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_4C93A42D484436E6F6B8,FUND_0592,,,,,EVTINT_F456805066F6CE2ED0F8,cashflow,2020-08-29,day,2020-08-29,,,capital_call,-89065087.754729,USD,-89065087.754729,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_204ED91E9E2ED031F69C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_A264E73EE609671E84C7,FUND_0592,,,,,EVTINT_5FFDE8ABB5EF172A6372,cashflow,2021-10-04,day,2021-10-04,,,capital_call,-53439052.652838,USD,-53439052.652838,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_204ED91E9E2ED031F69C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_91A536CADE7173FBEDF2,FUND_0592,,,,,EVTINT_234C090562F53EA80592,cashflow,2023-02-10,day,2023-02-10,,,distribution,40410220.217192,USD,40410220.217192,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_204ED91E9E2ED031F69C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_C306FD74558CE148D9A9,FUND_0592,,,,,EVTINT_FAC4193BA02C0DDC77FD,cashflow,2024-06-18,day,2024-06-18,,,distribution,56574308.304069,USD,56574308.304069,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_204ED91E9E2ED031F69C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_0BB5384B1864DD1C42F9,FUND_0592,,,,,EVTINT_05BE657362F0C69A61F0,cashflow,2025-08-25,day,2025-08-25,,,distribution,64656352.347507,USD,64656352.347507,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_204ED91E9E2ED031F69C,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_E9B9D8B3BEEBEEB3827D,FUND_0593,,,,,EVTINT_7C74B487679FE0BA03DB,cashflow,2007-01-23,day,2007-01-23,,,capital_call,-156726010.867503,USD,-156726010.867503,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_642E31ECB21D45816AF0,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_FB0E55221F53159180FE,FUND_0593,,,,,EVTINT_DDB41932AD0F51658880,cashflow,2009-09-20,day,2009-09-20,,,capital_call,-156726010.867503,USD,-156726010.867503,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_642E31ECB21D45816AF0,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_8FAFFAE9364C7068AD45,FUND_0593,,,,,EVTINT_F64A8172A87A6A4D2879,cashflow,2012-05-19,day,2012-05-19,,,capital_call,-130605009.056252,USD,-130605009.056252,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_642E31ECB21D45816AF0,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_04BEFD234191AB5A6D06,FUND_0593,,,,,EVTINT_AF782604534BB547E350,cashflow,2015-01-15,day,2015-01-15,,,capital_call,-78363005.433752,USD,-78363005.433752,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_642E31ECB21D45816AF0,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_6D417D2E7F4C46334AC4,FUND_0593,,,,,EVTINT_DDE62C3461C1648DF266,cashflow,2018-04-24,day,2018-04-24,,,distribution,118215987.149252,USD,118215987.149252,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_642E31ECB21D45816AF0,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_A435714EB17BE74F9294,FUND_0593,,,,,EVTINT_768EB96837A475440D7D,cashflow,2021-08-01,day,2021-08-01,,,distribution,165502382.008953,USD,165502382.008953,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_642E31ECB21D45816AF0,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_1A55E5B77B0AE375E715,FUND_0593,,,,,EVTINT_1B038C97E9C7DF8C6E1A,cashflow,2024-06-12,day,2024-06-12,,,distribution,189145579.438803,USD,189145579.438803,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_642E31ECB21D45816AF0,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_65CA1F357EC4CC15F35D,FUND_0594,,,,,EVTINT_1D1F87F53813D822A3FE,cashflow,2017-07-06,day,2017-07-06,,,capital_call,-143105557.147215,USD,-143105557.147215,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_2D5B517DF0EA8D9C8579,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_0C4F0BFB99157215339E,FUND_0594,,,,,EVTINT_4FA7140F796E6C0E4EA9,cashflow,2018-09-28,day,2018-09-28,,,capital_call,-143105557.147215,USD,-143105557.147215,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_2D5B517DF0EA8D9C8579,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_7D549D41C277BC8ECB9B,FUND_0594,,,,,EVTINT_F11AB59C90AB806F1255,cashflow,2019-12-21,day,2019-12-21,,,capital_call,-119254630.956013,USD,-119254630.956013,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_2D5B517DF0EA8D9C8579,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
CFINT_405FEA9A117A1EE2387C,FUND_0594,,,,,EVTINT_2ED9969E434F17F33A92,cashflow,2021-03-14,day,2021-03-14,,,capital_call,-71552778.573608,USD,-71552778.573608,USD,1.0000000000,0.000000,SYNTHETIC,,generated from FPRINT_2D5B517DF0EA8D9C8579,INTEGRATED_COMPLETION_V1,FALSE,ACTIVE
