wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,sector,canonical_asset_class,canonical_strategy,canonical_sub_strategy,canonical_sector,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,method_qualifier,fee_basis,definition_keys,value_scope,beginning_capital,ending_capital,cash,total_assets,total_liabilities,net_assets,partners_capital,net_investment_income,investment_fair_value,investment_cost,fund_expense,interest_expense,realized_gain_loss,unrealized_gain_loss,commitment,paid_in_capital,contribution,distribution,unfunded_commitment,management_fee,observation_ids,observation_count,unparsed_values,scale_note,collision_note,qualifier_note
cd195a6ee62692132c48,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,"11 Investments—land, buildings, and equipment",1,(c) Fair Market Value,asset_class,9f135c9876266f43c58b,,"11 Investments—land, buildings, and equipment",,,,,,,,,,,,,End of year,,,,,absolute,1,,,,unstated,,,,,,,,,12255750,,,,,,,,,,,,1ca8601d790df0cb311e,1,,,,
a135be544fa5e430ecf1,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,"11 Investments—land, buildings, and equipment: basis",1,,asset_class,2ca5ec7771f3888b2b0f,,"11 Investments—land, buildings, and equipment: basis",,,,,,,,,,,,,End of year,,,,,absolute,1,,,,,,,,,,,,,,12255750,,,,,,,,,,,40e3f505d8ae2b1833dc,1,,,,
c0fdd2e5a0dadce63265,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,13 Investments—other (attach schedule),1,(a) Book Value,asset_class,a630d33a0dfb6e1f4e88,,13 Investments—other (attach schedule),,,,,,,,,,,,,Beginning of year,,,,,absolute,1,,,,,,,,,,,,,,7463724188,,,,,,,,,,,b11834573c84c01a1642,1,,,,
59981b0325c18f41a334,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,13 Investments—other (attach schedule),1,(b) Book Value,asset_class,a630d33a0dfb6e1f4e88,,13 Investments—other (attach schedule),,,,,,,,,,,,,End of year,,,,,absolute,1,,,,,,,,,,,,,,7739175439,,,,,,,,,,,c89c4c627d9430a9c780,1,,,,
41bdd35977a10e99c692,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,13 Investments—other (attach schedule),1,(c) Fair Market Value,asset_class,a630d33a0dfb6e1f4e88,,13 Investments—other (attach schedule),,,,,,,,,,,,,End of year,,,,,absolute,1,,,,unstated,,,,,,,,,7739175439,,,,,,,,,,,,1904b258c8ef7ae1027d,1,,,,
daca820e20c8edcf4427,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,15 Other assets (describe (SEE STATEMENT) ),1,(a) Book Value,other_printed_scope,12d1f352ee06bb2eacd0,,15 Other assets (describe (SEE STATEMENT) ),,,,,,,,,,,,,Beginning of year,,,,,absolute,1,,,,,,,,,,,,,,106826354,,,,,,,,,,,18c9e762c6bc2e37f734,1,,,,
1ef94d07502093a0d23a,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,15 Other assets (describe (SEE STATEMENT) ),1,(b) Book Value,other_printed_scope,12d1f352ee06bb2eacd0,,15 Other assets (describe (SEE STATEMENT) ),,,,,,,,,,,,,End of year,,,,,absolute,1,,,,,,,,,,,,,,92104710,,,,,,,,,,,3acebba7c7606af8d347,1,,,,
b53eb8f68ef580827420,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,15 Other assets (describe (SEE STATEMENT) ),1,(c) Fair Market Value,other_printed_scope,12d1f352ee06bb2eacd0,,15 Other assets (describe (SEE STATEMENT) ),,,,,,,,,,,,,End of year,,,,,absolute,1,,,,unstated,,,,,,,,,92104710,,,,,,,,,,,,33bf48ce10790873defb,1,,,,
45d719cdfab66929707f,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,"16 Total assets (to be completed by all filers—see the instructions. Also, see page 1, item I)",1,(a) Book Value,other_printed_scope,fca11d124801f19c4bd4,,"16 Total assets (to be completed by all filers—see the instructions. Also, see page 1, item I)",,,,,,,,,,,,,Beginning of year,,,,,absolute,1,,,,,,,,8263286693,,,,,,,,,,,,,,,,,429c9d0efa9d3209404a,1,,,,
911eb28fc94a1f9ed5fb,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,"16 Total assets (to be completed by all filers—see the instructions. Also, see page 1, item I)",1,(b) Book Value,other_printed_scope,fca11d124801f19c4bd4,,"16 Total assets (to be completed by all filers—see the instructions. Also, see page 1, item I)",,,,,,,,,,,,,End of year,,,,,absolute,1,,,,,,,,8324855767,,,,,,,,,,,,,,,,,26f2876bdfe2b5538b03,1,,,,
40043b48a9df7b3d5fc1,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,"16 Total assets (to be completed by all filers—see the instructions. Also, see page 1, item I)",1,(c) Fair Market Value,other_printed_scope,fca11d124801f19c4bd4,,"16 Total assets (to be completed by all filers—see the instructions. Also, see page 1, item I)",,,,,,,,,,,,,End of year,,,,,absolute,1,,,,,,,,8324855767,,,,,,,,,,,,,,,,,422aad502bf996765500,1,,,,
a943f47f093ab30593da,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,2 Savings and temporary cash investments,1,(a) Book Value,other_printed_scope,2caac7efd0539fb3617f,,2 Savings and temporary cash investments,,,,,,,,,,,,,Beginning of year,,,,,absolute,1,,,,,,,41991578,,,,,,,,,,,,,,,,,,9efd210782ad2619b65a,1,,,,
7bf913ab23e010b8acfb,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,2 Savings and temporary cash investments,1,(b) Book Value,other_printed_scope,2caac7efd0539fb3617f,,2 Savings and temporary cash investments,,,,,,,,,,,,,End of year,,,,,absolute,1,,,,,,,81123991,,,,,,,,,,,,,,,,,,3a1fd8a643f96d443da8,1,,,,
38ace95649bc8c98e7d7,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,2 Savings and temporary cash investments,1,(c) Fair Market Value,other_printed_scope,2caac7efd0539fb3617f,,2 Savings and temporary cash investments,,,,,,,,,,,,,End of year,,,,,absolute,1,,,,,,,81123991,,,,,,,,,,,,,,,,,,01e7c0a0405514a08b64,1,,,,
84ced45d2c05554dc680,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,23 Total liabilities (add lines 17 through 22),1,(a) Book Value,other_printed_scope,5de31e0dbe63ebc421a6,,23 Total liabilities (add lines 17 through 22),,,,,,,,,,,,,Beginning of year,,,,,absolute,1,,,,,,,,,295031516,,,,,,,,,,,,,,,,1454de7ec19d03a72e7d,1,,,,
c36b674d5b0a59a5b3c4,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,23 Total liabilities (add lines 17 through 22),1,(b) Book Value,other_printed_scope,5de31e0dbe63ebc421a6,,23 Total liabilities (add lines 17 through 22),,,,,,,,,,,,,End of year,,,,,absolute,1,,,,,,,,,304542146,,,,,,,,,,,,,,,,9757a1ca8caee909a63f,1,,,,
d7e9f4fa0e41c0d7dd4e,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,24 Net assets without donor restrictions,1,(a) Book Value,other_printed_scope,5e707687d40f382f4838,,24 Net assets without donor restrictions,,,,,,,,,,,,,Beginning of year,,,,,absolute,1,,,,,,,,,,7968255177,,,,,,,,,,,,,,,5b8199fcd3800face8c0,1,,,,
d3b05d4cb7de28a79665,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,24 Net assets without donor restrictions,1,(b) Book Value,other_printed_scope,5e707687d40f382f4838,,24 Net assets without donor restrictions,,,,,,,,,,,,,End of year,,,,,absolute,1,,,,,,,,,,8020313621,,,,,,,,,,,,,,,3e5ca26113ac0e531623,1,,,,
4fd01ad33d9327b564bc,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,29 Total net assets or fund balances (see instructions),1,(a) Book Value,other_printed_scope,3d6a8421b220e4851361,,29 Total net assets or fund balances (see instructions),,,,,,,,,,,,,Beginning of year,,,,,absolute,1,,,,,,,,,,7968255177,,,,,,,,,,,,,,,22e3dcaff6d4b93b75a1,1,,,,
878062f1084b62ce9607,SRC373,07-institutional-mission,Foundations_Annual,17f06ae2c0e0f0f7b1f5,2,Part II,Balance Sheets,29 Total net assets or fund balances (see instructions),1,(b) Book Value,other_printed_scope,3d6a8421b220e4851361,,29 Total net assets or fund balances (see instructions),,,,,,,,,,,,,End of year,,,,,absolute,1,,,,,,,,,,8020313621,,,,,,,,,,,,,,,b64ac30957938a2e263c,1,,,,
5be06e49c334f27f503f,SRC373,07-institutional-mission,Foundations_Annual,aa25e452709f4d9dd126,20,Part I,"Part I, Line 11 Other income",(1) PROGRAM RELATED INVESTMENT,1,,other_printed_scope,1bf3a90b39573b5e7b6f,,PROGRAM RELATED INVESTMENT,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,807515,,,,,,,,,,,,,ae40f001d82a192b54d0,1,,,,
5bbd78deb79b5d2b0448,SRC373,07-institutional-mission,Foundations_Annual,aa25e452709f4d9dd126,20,Part I,"Part I, Line 11 Other income",(2) MISCELLANEOUS INCOME,1,,other_printed_scope,83a63c62f1404c0cd68d,,MISCELLANEOUS INCOME,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,20474,,,,,,,,,,,,,1403c7edc6e85f61d331,1,,,,
6e35c1f064c707563c9f,SRC373,07-institutional-mission,Foundations_Annual,aa25e452709f4d9dd126,20,Part I,"Part I, Line 11 Other income",(3) OTHER INCOME FROM K-1 PASS THRU,1,,other_printed_scope,d92de891e08dab9d389e,,OTHER INCOME FROM K-1 PASS THRU,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,62100135,,,,,,,,,,,,,699be4f5c0f0874a677c,1,,,,
d7d907275b18b1a674b1,SRC373,07-institutional-mission,Foundations_Annual,aa25e452709f4d9dd126,20,Part I,"Part I, Line 11 Other income",TOTAL,1,,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,62928124,,,,,,,,,,,,,0088fc90b6ed33f02f1f,1,,,,
38e4cb882933f2a7135d,SRC373,07-institutional-mission,Foundations_Annual,d70275bf59b6f2b3144b,21,Part I,"Part I, Line 16a Legal fees",(1) LEGAL FEES,1,(a) Revenue and expenses,other_printed_scope,7f779d24cc21b588632f,,LEGAL FEES,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,945901,,,,,,,,,,cbbffa7d0bb44fb800ed,1,,,,
be0e1b1137e88071d019,SRC373,07-institutional-mission,Foundations_Annual,d70275bf59b6f2b3144b,21,Part I,"Part I, Line 16a Legal fees",(1) LEGAL FEES,1,(b) Net investment income,other_printed_scope,7f779d24cc21b588632f,,LEGAL FEES,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,224386,,,,,,,,,,5c7be97d91a86f4ebc42,1,,,,
30f1d49f7631d3dc3fbd,SRC373,07-institutional-mission,Foundations_Annual,d70275bf59b6f2b3144b,21,Part I,"Part I, Line 16a Legal fees",(1) LEGAL FEES,1,(d) Charitable disbursements,other_printed_scope,7f779d24cc21b588632f,,LEGAL FEES,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,898869,,,,,,,,,,01442b76a23ff9b4c685,1,,,,
46f52a17b473b24f7408,SRC373,07-institutional-mission,Foundations_Annual,d70275bf59b6f2b3144b,21,Part I,"Part I, Line 16a Legal fees",TOTAL,1,(a) Revenue and expenses,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,945901,,,,,,,,,,f753231bbda92df7d926,1,,,,
9127eb71029bf4851d65,SRC373,07-institutional-mission,Foundations_Annual,d70275bf59b6f2b3144b,21,Part I,"Part I, Line 16a Legal fees",TOTAL,1,(b) Net investment income,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,224386,,,,,,,,,,0c5c2f13d35be02ee7f4,1,,,,
f29a1350cbbde5239bd6,SRC373,07-institutional-mission,Foundations_Annual,d70275bf59b6f2b3144b,21,Part I,"Part I, Line 16a Legal fees",TOTAL,1,(c) Adjusted net income,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,0,,,,,,,,,,7df945e67887a2413638,1,,,,
fab864af188f5db31062,SRC373,07-institutional-mission,Foundations_Annual,d70275bf59b6f2b3144b,21,Part I,"Part I, Line 16a Legal fees",TOTAL,1,(d) Charitable disbursements,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,898869,,,,,,,,,,c22a078fd9b88b7e8443,1,,,,
856b618d805746b3add3,SRC373,07-institutional-mission,Foundations_Annual,3c5f3333cc6e149fd3df,22,Part I,"Part I, Line 16b Accounting fees",(1) ACCOUNTING FEES,1,(a) Revenue and expenses,other_printed_scope,f632c1fe104e0c52e43e,,ACCOUNTING FEES,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,666725,,,,,,,,,,00460b76e294bb02e22b,1,,,,
fed88244340af4d8ef59,SRC373,07-institutional-mission,Foundations_Annual,3c5f3333cc6e149fd3df,22,Part I,"Part I, Line 16b Accounting fees",(1) ACCOUNTING FEES,1,(b) Net investment income,other_printed_scope,f632c1fe104e0c52e43e,,ACCOUNTING FEES,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,332761,,,,,,,,,,cfe7e64c19ccf83f2530,1,,,,
79853a2b809cdefed066,SRC373,07-institutional-mission,Foundations_Annual,3c5f3333cc6e149fd3df,22,Part I,"Part I, Line 16b Accounting fees",(1) ACCOUNTING FEES,1,(d) Charitable disbursements,other_printed_scope,f632c1fe104e0c52e43e,,ACCOUNTING FEES,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,316416,,,,,,,,,,bec4699ed986e1056fd2,1,,,,
dc3a26d1a6caf630f84d,SRC373,07-institutional-mission,Foundations_Annual,3c5f3333cc6e149fd3df,22,Part I,"Part I, Line 16b Accounting fees",TOTAL,1,(a) Revenue and expenses,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,666725,,,,,,,,,,a52dfc71e95e17c6977b,1,,,,
dd0bac3ba44fa27d829a,SRC373,07-institutional-mission,Foundations_Annual,3c5f3333cc6e149fd3df,22,Part I,"Part I, Line 16b Accounting fees",TOTAL,1,(b) Net investment income,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,332761,,,,,,,,,,919cd40329993f3a920d,1,,,,
d35e20488df466bee998,SRC373,07-institutional-mission,Foundations_Annual,3c5f3333cc6e149fd3df,22,Part I,"Part I, Line 16b Accounting fees",TOTAL,1,(c) Adjusted net income,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,0,,,,,,,,,,bacf5341f08c696bf599,1,,,,
eaeff37871f2792943f4,SRC373,07-institutional-mission,Foundations_Annual,3c5f3333cc6e149fd3df,22,Part I,"Part I, Line 16b Accounting fees",TOTAL,1,(d) Charitable disbursements,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,316416,,,,,,,,,,a741c163364b05bc4513,1,,,,
46d497626ed403607413,SRC373,07-institutional-mission,Foundations_Annual,a8c980f695a69f7b698c,23,Part I,"Part I, Line 16c Other professional fees",(1) OTHER PROFESSIONAL FEES,1,(a) Revenue and expenses,other_printed_scope,bf9388137bc605e9e504,,OTHER PROFESSIONAL FEES,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,13017723,,,,,,,,,,d77046188934413e5347,1,,,,
cf7968f1a289829d5890,SRC373,07-institutional-mission,Foundations_Annual,a8c980f695a69f7b698c,23,Part I,"Part I, Line 16c Other professional fees",(1) OTHER PROFESSIONAL FEES,1,(b) Net investment income,other_printed_scope,bf9388137bc605e9e504,,OTHER PROFESSIONAL FEES,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,1690679,,,,,,,,,,f8e0365fe36c26afc194,1,,,,
a354c2a54ed4230f512c,SRC373,07-institutional-mission,Foundations_Annual,a8c980f695a69f7b698c,23,Part I,"Part I, Line 16c Other professional fees",(1) OTHER PROFESSIONAL FEES,1,(d) Charitable disbursements,other_printed_scope,bf9388137bc605e9e504,,OTHER PROFESSIONAL FEES,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,11989678,,,,,,,,,,e647518be71674c7a2f3,1,,,,
2936d044ba9408f39f08,SRC373,07-institutional-mission,Foundations_Annual,a8c980f695a69f7b698c,23,Part I,"Part I, Line 16c Other professional fees",TOTAL,1,(a) Revenue and expenses,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,13017723,,,,,,,,,,caeefd845fc2450dd64c,1,,,,
0799c35305213942b5fc,SRC373,07-institutional-mission,Foundations_Annual,a8c980f695a69f7b698c,23,Part I,"Part I, Line 16c Other professional fees",TOTAL,1,(b) Net investment income,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,1690679,,,,,,,,,,ce23e8ea5a85b52dcfe1,1,,,,
646270800ea7f72362a3,SRC373,07-institutional-mission,Foundations_Annual,a8c980f695a69f7b698c,23,Part I,"Part I, Line 16c Other professional fees",TOTAL,1,(c) Adjusted net income,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,0,,,,,,,,,,686fe24c5f7431508074,1,,,,
14d32d6f49491db81ddb,SRC373,07-institutional-mission,Foundations_Annual,a8c980f695a69f7b698c,23,Part I,"Part I, Line 16c Other professional fees",TOTAL,1,(d) Charitable disbursements,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,11989678,,,,,,,,,,9c6f606402d0d7149a39,1,,,,
60b5968ace5f50809e0c,SRC373,07-institutional-mission,Foundations_Annual,e9a76dffabbf4009a86e,24,Part I,"Part I, Line 18 Taxes",(1) UNRELATED BUSINESS INCOME TAXES,1,,other_printed_scope,b4951a9b6a874326e811,,UNRELATED BUSINESS INCOME TAXES,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,8666258,,,,,,,,,,ed07336b9a906d7dd28e,1,,,,
f64b7c972b15763b7ab0,SRC373,07-institutional-mission,Foundations_Annual,e9a76dffabbf4009a86e,24,Part I,"Part I, Line 18 Taxes",(2) SECTION 4940 EXCISE TAX,1,,other_printed_scope,0c06f996de14fea0e6eb,,SECTION 4940 EXCISE TAX,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,3494717,,,,,,,,,,d1544e05dbae7dc75aa5,1,,,,
ccf5cb90869f9e0fd2af,SRC373,07-institutional-mission,Foundations_Annual,e9a76dffabbf4009a86e,24,Part I,"Part I, Line 18 Taxes",(3) SECTION 4960 EXCISE TAX,1,,other_printed_scope,fcc9578d65ed49f3efbe,,SECTION 4960 EXCISE TAX,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,578817,,,,,,,,,,13abcaa89352ba72e6a1,1,,,,
26484a9da90478d97f57,SRC373,07-institutional-mission,Foundations_Annual,e9a76dffabbf4009a86e,24,Part I,"Part I, Line 18 Taxes",(4) FOREIGN TAXES,1,,other_printed_scope,c30af6052ad8bc75a6ec,,FOREIGN TAXES,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,4529490,,,,,,,,,,c1fcb9124f7a1864d931,1,,,,
7e3e35ff581249cb4552,SRC373,07-institutional-mission,Foundations_Annual,e9a76dffabbf4009a86e,24,Part I,"Part I, Line 18 Taxes",TOTAL,1,(a) Revenue and expenses,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,12739792,,,,,,,,,,2b7456e5a3bc8d0a2611,1,,,,
1ccddbd1d8b44a8feeb9,SRC373,07-institutional-mission,Foundations_Annual,e9a76dffabbf4009a86e,24,Part I,"Part I, Line 18 Taxes",TOTAL,1,(b) Net investment income,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,4529490,,,,,,,,,,4b2886cd8ffeeb754c1e,1,,,,
cae708cdf2a3a3dce7ee,SRC373,07-institutional-mission,Foundations_Annual,e9a76dffabbf4009a86e,24,Part I,"Part I, Line 18 Taxes",TOTAL,1,(c) Adjusted net income,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,0,,,,,,,,,,b469f08fb0aee6319476,1,,,,
a1379763f55ddd38f70b,SRC373,07-institutional-mission,Foundations_Annual,e9a76dffabbf4009a86e,24,Part I,"Part I, Line 18 Taxes",TOTAL,1,(d) Charitable disbursements,other_printed_scope,a7be96a1b6cf55bb2770,,TOTAL,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,0,,,,,,,,,,3799e166fc3c346e2040,1,,,,
76781950f29d500b49fd,SRC373,07-institutional-mission,Foundations_Annual,ea7cb3fcf087e66df177,25,Part I,"Part I, Line 19 Depreciation and depletion",(1) DEPRECIATION,1,Depreciation this year,other_printed_scope,56533f8849be527dbf7f,,DEPRECIATION,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,2471222,,,,,,,,,,7345f973e2ff16540744,1,,,,
6ac5dcd9f426d2540609,SRC373,07-institutional-mission,Foundations_Annual,ea7cb3fcf087e66df177,25,Part I,"Part I, Line 19 Depreciation and depletion",(1) DEPRECIATION,1,Net investment income,other_printed_scope,56533f8849be527dbf7f,,DEPRECIATION,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,135308,,,,,,,,,,e473bb8f4b59d725bbcc,1,,,,
abadf17720a608a838e7,SRC373,07-institutional-mission,Foundations_Annual,ea7cb3fcf087e66df177,25,Part I,"Part I, Line 19 Depreciation and depletion",Total,1,Depreciation this year,other_printed_scope,6e8e0d3968051636faf5,,Total,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,2471222,,,,,,,,,,0997c242cf9ccc7d40a4,1,,,,
61c09d507a41bd1bac00,SRC373,07-institutional-mission,Foundations_Annual,ea7cb3fcf087e66df177,25,Part I,"Part I, Line 19 Depreciation and depletion",Total,1,Net investment income,other_printed_scope,6e8e0d3968051636faf5,,Total,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,135308,,,,,,,,,,aba53f8705f64f401e0e,1,,,,
4c810f12f6d286b165da,SRC373,07-institutional-mission,Foundations_Annual,6f66ce63480b23029cb6,26,Part I,"Part I, Line 23 Other expenses",(1) TEMPORARY STAFFING,1,(a) Revenue and expenses,other_printed_scope,b7b796dae1ab6333bcfe,,TEMPORARY STAFFING,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,1905655,,,,,,,,,,97610817c04e71ba4ab0,1,,,,
c138ce23c89ccd22b8fd,SRC373,07-institutional-mission,Foundations_Annual,6f66ce63480b23029cb6,26,Part I,"Part I, Line 23 Other expenses",(1) TEMPORARY STAFFING,1,(d) Charitable disbursements,other_printed_scope,b7b796dae1ab6333bcfe,,TEMPORARY STAFFING,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,1856346,,,,,,,,,,4f4e9770d3ef4fecd65c,1,,,,
fdb2e6107a41813e3018,SRC373,07-institutional-mission,Foundations_Annual,6f66ce63480b23029cb6,26,Part I,"Part I, Line 23 Other expenses",(2) RECRUITMENT AND TRAINING,1,(a) Revenue and expenses,other_printed_scope,42e25f2b6e3372c47257,,RECRUITMENT AND TRAINING,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,684781,,,,,,,,,,784a42dd70d180aff377,1,,,,
dfe5289ab37b5a37efdb,SRC373,07-institutional-mission,Foundations_Annual,6f66ce63480b23029cb6,26,Part I,"Part I, Line 23 Other expenses",(2) RECRUITMENT AND TRAINING,1,(b) Net investment income,other_printed_scope,42e25f2b6e3372c47257,,RECRUITMENT AND TRAINING,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,73963,,,,,,,,,,0b5a8b7383bb2ba86ea0,1,,,,
ff3963243e796e5afb73,SRC373,07-institutional-mission,Foundations_Annual,6f66ce63480b23029cb6,26,Part I,"Part I, Line 23 Other expenses",(2) RECRUITMENT AND TRAINING,1,(d) Charitable disbursements,other_printed_scope,42e25f2b6e3372c47257,,RECRUITMENT AND TRAINING,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,698670,,,,,,,,,,48375544a53e268b5f93,1,,,,
293e31df88a9fb607cb5,SRC373,07-institutional-mission,Foundations_Annual,6f66ce63480b23029cb6,26,Part I,"Part I, Line 23 Other expenses",(3) COMPUTER AND SOFTWARE,1,(a) Revenue and expenses,other_printed_scope,cd8af7129c5ffa5c50a6,,COMPUTER AND SOFTWARE,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,1824735,,,,,,,,,,69318b6928e213701ae4,1,,,,
9e7da1959c5845af26f3,SRC373,07-institutional-mission,Foundations_Annual,6f66ce63480b23029cb6,26,Part I,"Part I, Line 23 Other expenses",(3) COMPUTER AND SOFTWARE,1,(b) Net investment income,other_printed_scope,cd8af7129c5ffa5c50a6,,COMPUTER AND SOFTWARE,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,672959,,,,,,,,,,7cbc006a879b6affba88,1,,,,
a8d814b7c20209e2c46c,SRC373,07-institutional-mission,Foundations_Annual,6f66ce63480b23029cb6,26,Part I,"Part I, Line 23 Other expenses",(3) COMPUTER AND SOFTWARE,1,(d) Charitable disbursements,other_printed_scope,cd8af7129c5ffa5c50a6,,COMPUTER AND SOFTWARE,,,,,,,,,,,,,,,,,,absolute,1,,,,,,,,,,,,,,,1229179,,,,,,,,,,09860c35009e1082829b,1,,,,
