target_id,target_kind,canonical_name,printed_name_primary,legal_name,company_entity_id,investee_fund_id,parent_target_id,sector,canonical_sector,sub_sector,country,identity_status,identity_confidence,identity_confidence_basis,identity_confidence_reason,provenance_type,synthetic_parameter_set_id,record_status,created_at
TARGET_FUND_0546,FUND,"Green Equity Investors VII, L.P.","Green Equity Investors VII, L.P.",,,FUND_0546,,,,,,RESOLVED,HIGH,fact_holding:c15c916873c2236c1fe5; dim_entity:FUND_0546,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0547,FUND,"Green Equity Investors VIII, L.P.","Green Equity Investors VIII, L.P.",,,FUND_0547,,,,,,RESOLVED,HIGH,fact_holding:374b7835b800af04c2be; dim_entity:FUND_0547,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0553,FUND,"Gridiron Capital Fund II, L.P.","Gridiron Capital Fund II, L.P.",,,FUND_0553,,,,,,RESOLVED,HIGH,fact_holding:b81e0887b6dad83fd4fa; dim_entity:FUND_0553,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0554,FUND,"Gridiron Energy Feeder I, L.P.","Gridiron Energy Feeder I, L.P.",,,FUND_0554,,,,,,RESOLVED,HIGH,fact_holding:85f941ea73c40d27801e; dim_entity:FUND_0554,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0555,FUND,"Gryphon Co-Invest Fund IV, L.P.","Gryphon Co-Invest Fund IV, L.P.",,,FUND_0555,,,,,,RESOLVED,HIGH,fact_holding:cc1022922cbbafa47624; dim_entity:FUND_0555,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0556,FUND,"Gryphon Heritage Partners, L.P.","Gryphon Heritage Partners, L.P.",,,FUND_0556,,,,,,RESOLVED,HIGH,fact_holding:8e1b9a32c00c21af56fc; dim_entity:FUND_0556,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0557,FUND,"Gryphon Mezzanine Partners II, L.P.","Gryphon Mezzanine Partners II, L.P.",,,FUND_0557,,,,,,RESOLVED,HIGH,fact_holding:a94740c3df6ad39ca66a; dim_entity:FUND_0557,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0558,FUND,"Gryphon Mezzanine Partners, L.P.","Gryphon Mezzanine Partners, L.P.",,,FUND_0558,,,,,,RESOLVED,HIGH,fact_holding:130cea9a08a2750c667b; dim_entity:FUND_0558,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0559,FUND,"Gryphon Odin CV, L.P.","Gryphon Odin CV, L.P.",,,FUND_0559,,,,,,RESOLVED,HIGH,fact_holding:cf64ec04f5dc18b3f452; dim_entity:FUND_0559,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0560,FUND,"Gryphon Odin CV-A, L.P.","Gryphon Odin CV-A, L.P.",,,FUND_0560,,,,,,RESOLVED,HIGH,fact_holding:f085701b254ae079eff8; dim_entity:FUND_0560,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0561,FUND,"Gryphon Partners 3.5, L.P.","Gryphon Partners 3.5, L.P.",,,FUND_0561,,,,,,RESOLVED,HIGH,fact_holding:c200c3108ac70989772c; dim_entity:FUND_0561,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0562,FUND,"Gryphon Partners IV, L.P.","Gryphon Partners IV, L.P.",,,FUND_0562,,,,,,RESOLVED,HIGH,fact_holding:e68145b21d97d001c6a7; dim_entity:FUND_0562,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0563,FUND,"Gryphon Partners V, L.P.","Gryphon Partners V, L.P.",,,FUND_0563,,,,,,RESOLVED,HIGH,fact_holding:5b2ad0a9cbd82457122d; dim_entity:FUND_0563,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0564,FUND,"Gryphon Partners V-A, L.P.","Gryphon Partners V-A, L.P.",,,FUND_0564,,,,,,RESOLVED,HIGH,fact_holding:65410c2792aa3682eae1; dim_entity:FUND_0564,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0565,FUND,"Gryphon Partners VI, L.P.","Gryphon Partners VI, L.P.",,,FUND_0565,,,,,,RESOLVED,HIGH,fact_holding:6632cbe3cea956f4504a; dim_entity:FUND_0565,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0566,FUND,"Gryphon Partners VI-A, L.P.","Gryphon Partners VI-A, L.P.",,,FUND_0566,,,,,,RESOLVED,HIGH,fact_holding:1180409fdce343a57e78; dim_entity:FUND_0566,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0567,FUND,GSO Capital Opportunities Overseas Fund L.P.,GSO Capital Opportunities Overseas Fund L.P.,,,FUND_0567,,,,,,RESOLVED,HIGH,fact_holding:7bfd6e8ba6ca65a3ac47; dim_entity:FUND_0567,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0568,FUND,"GSO Private Investors Offshore II, L.P.","GSO Private Investors Offshore II, L.P.",,,FUND_0568,,,,,,RESOLVED,HIGH,fact_holding:2b2b1a132243b410a029; dim_entity:FUND_0568,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0571,FUND,"H&F Arrow 2, L.P.","H&F Arrow 2, L.P.",,,FUND_0571,,,,,,RESOLVED,HIGH,fact_holding:997be84f54794467e2d1; dim_entity:FUND_0571,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0572,FUND,"H&F Clyde 2, L.P.","H&F Clyde 2, L.P.",,,FUND_0572,,,,,,RESOLVED,HIGH,fact_holding:16c07c8f920bde5d7bc2; dim_entity:FUND_0572,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0573,FUND,"H&F Executives IX, L.P.","H&F Executives IX, L.P.",,,FUND_0573,,,,,,RESOLVED,HIGH,fact_holding:1eb1323dfe2537a6e2d7; dim_entity:FUND_0573,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0574,FUND,"H&F Executives VIII, L.P.","H&F Executives VIII, L.P.",,,FUND_0574,,,,,,RESOLVED,HIGH,fact_holding:8bedc5801c96cbc7069b; dim_entity:FUND_0574,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0575,FUND,"H.I.G. Advantage Buyout Fund, L.P.","H.I.G. Advantage Buyout Fund, L.P.",,,FUND_0575,,,,,,RESOLVED,HIGH,fact_holding:ceb6c537d33cefab15d4; dim_entity:FUND_0575,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0576,FUND,"H.I.G. Bayside Debt & LBO Fund II, L.P.","H.I.G. Bayside Debt & LBO Fund II, L.P.",,,FUND_0576,,,,,,RESOLVED,HIGH,fact_holding:1a2a23a1a59f53ba1dd6; dim_entity:FUND_0576,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0577,FUND,"H.I.G. Capital Partners IV, L.P.","H.I.G. Capital Partners IV, L.P.",,,FUND_0577,,,,,,RESOLVED,HIGH,fact_holding:f6fec21df4ca15f95ca5; dim_entity:FUND_0577,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0578,FUND,"H.I.G. Capital Partners V, L.P.","H.I.G. Capital Partners V, L.P.",,,FUND_0578,,,,,,RESOLVED,HIGH,fact_holding:e04f9bd29ce59eb3c988; dim_entity:FUND_0578,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0579,FUND,"H.I.G. Growth Buyouts & Equity Fund II, L.P.","H.I.G. Growth Buyouts & Equity Fund II, L.P.",,,FUND_0579,,,,,,RESOLVED,HIGH,fact_holding:1a8e14be60afce3a3bec; dim_entity:FUND_0579,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0581,FUND,"Halifax Capital Partners IV, L.P.","Halifax Capital Partners IV, L.P.",,,FUND_0581,,,,,,RESOLVED,HIGH,fact_holding:425e42e6ce8db9a582e1; dim_entity:FUND_0581,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0582,FUND,"Halifax Capital Partners V, L.P.","Halifax Capital Partners V, L.P.",,,FUND_0582,,,,,,RESOLVED,HIGH,fact_holding:ce72a738d92067b83913; dim_entity:FUND_0582,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0583,FUND,Hamilton Lane-Carpenters Partnership Fund IV L.P.,Hamilton Lane-Carpenters Partnership Fund IV L.P.,,,FUND_0583,,,,,,RESOLVED,HIGH,fact_holding:bd7e2a9add069d9fcd2a; dim_entity:FUND_0583,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0584,FUND,Hamilton Lane-Carpenters Partnership Fund V L.P.,Hamilton Lane-Carpenters Partnership Fund V L.P.,,,FUND_0584,,,,,,RESOLVED,HIGH,fact_holding:347935aaccefd87a4546; dim_entity:FUND_0584,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0592,FUND,HANNATHON CIV LP,HANNATHON CIV LP,,,FUND_0592,,,,,,RESOLVED,HIGH,fact_holding:eb0e7335faf7e86898d6; dim_entity:FUND_0592,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0608,FUND,"Harvest Partners Structured Capital Fund II, L.P.","Harvest Partners Structured Capital Fund II, L.P.",,,FUND_0608,,,,,,RESOLVED,HIGH,fact_holding:b5b3fdf2d9a46f76310d; dim_entity:FUND_0608,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0609,FUND,"Harvest Partners Structured Capital Fund III, L.P.","Harvest Partners Structured Capital Fund III, L.P.",,,FUND_0609,,,,,,RESOLVED,HIGH,fact_holding:ef017d9856111220be9e; dim_entity:FUND_0609,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0610,FUND,"Harvest Partners Structured Capital Fund, L.P.","Harvest Partners Structured Capital Fund, L.P.",,,FUND_0610,,,,,,RESOLVED,HIGH,fact_holding:94b8a227b0992f2c6f57; dim_entity:FUND_0610,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0614,FUND,"HCI Equity Partners EV I, L.P.","HCI Equity Partners EV I, L.P.",,,FUND_0614,,,,,,RESOLVED,HIGH,fact_holding:6970ec09ed3c736f38a5; dim_entity:FUND_0614,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0615,FUND,"HCI Equity Partners IV, L.P.","HCI Equity Partners IV, L.P.",,,FUND_0615,,,,,,RESOLVED,HIGH,fact_holding:0196561b136c4c6bbbb9; dim_entity:FUND_0615,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0617,FUND,"Heartwood Partners II, LP","Heartwood Partners II, LP",,,FUND_0617,,,,,,RESOLVED,HIGH,fact_holding:06f59ae1a697e1505801; dim_entity:FUND_0617,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0619,FUND,"Hellman & Friedman Capital Partners IX (Parallel), L.P.","Hellman & Friedman Capital Partners IX (Parallel), L.P.",,,FUND_0619,,,,,,RESOLVED,HIGH,fact_holding:ec173e57624ac4167cf5; dim_entity:FUND_0619,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0620,FUND,"Hellman & Friedman Capital Partners VII (Parallel), L.P.","Hellman & Friedman Capital Partners VII (Parallel), L.P.",,,FUND_0620,,,,,,RESOLVED,HIGH,fact_holding:dd80ee78ac5293a2f3d2; dim_entity:FUND_0620,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0621,FUND,"Hellman & Friedman Capital Partners VII, L.P.","Hellman & Friedman Capital Partners VII, L.P.",,,FUND_0621,,,,,,RESOLVED,HIGH,fact_holding:c68b53278e7472f1a9fb; dim_entity:FUND_0621,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0622,FUND,"Hellman & Friedman Capital Partners X (Parallel), L.P.","Hellman & Friedman Capital Partners X (Parallel), L.P.",,,FUND_0622,,,,,,RESOLVED,HIGH,fact_holding:0dc079303f7951edef41; dim_entity:FUND_0622,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0623,FUND,"Hellman & Friedman Capital Partners XI (Parallel), L.P.","Hellman & Friedman Capital Partners XI (Parallel), L.P.",,,FUND_0623,,,,,,RESOLVED,HIGH,fact_holding:10d1d6dcc3dc69e0df05; dim_entity:FUND_0623,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0625,FUND,"HFCP VII (Parallel-A), L.P.","HFCP VII (Parallel-A), L.P.",,,FUND_0625,,,,,,RESOLVED,HIGH,fact_holding:672ab28a3c5f3b13ae81; dim_entity:FUND_0625,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0626,FUND,Hg Genesis 7 C L.P.,Hg Genesis 7 C L.P.,,,FUND_0626,,,,,,RESOLVED,HIGH,fact_holding:33a92f311387ba15de81; dim_entity:FUND_0626,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0627,FUND,Hg Genesis 7 E L.P.,Hg Genesis 7 E L.P.,,,FUND_0627,,,,,,RESOLVED,HIGH,fact_holding:9fd69a7c72218bd8a638; dim_entity:FUND_0627,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0629,FUND,"HighVista Private Equity VIII (Offshore), L.P.","HighVista Private Equity VIII (Offshore), L.P.",,,FUND_0629,,,,,,RESOLVED,HIGH,fact_holding:101ebc20ed4288ee5d00; dim_entity:FUND_0629,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0631,FUND,"Hildred Perennial Partners I, LP","Hildred Perennial Partners I, LP",,,FUND_0631,,,,,,RESOLVED,HIGH,fact_holding:4afe9953d74f57c2d031; dim_entity:FUND_0631,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0635,FUND,HPE Continuation Fund I C.V.,HPE Continuation Fund I C.V.,,,FUND_0635,,,,,,RESOLVED,HIGH,fact_holding:002fdca3f58c92f1838a; dim_entity:FUND_0635,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0636,FUND,"Icon Partners II, L.P.","Icon Partners II, L.P.",,,FUND_0636,,,,,,RESOLVED,HIGH,fact_holding:be65aac71630fa3a5c13; dim_entity:FUND_0636,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0637,FUND,"Icon Partners III, L.P.","Icon Partners III, L.P.",,,FUND_0637,,,,,,RESOLVED,HIGH,fact_holding:f7b9494337eeae986f0e; dim_entity:FUND_0637,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0649,FUND,Insight Equity I LP,Insight Equity I LP,,,FUND_0649,,,,,,RESOLVED,HIGH,fact_holding:814b54b190b97fe50835; dim_entity:FUND_0649,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0650,FUND,Insight Equity II LP,Insight Equity II LP,,,FUND_0650,,,,,,RESOLVED,HIGH,fact_holding:8e64655798565077480d; dim_entity:FUND_0650,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0651,FUND,"Insight Partners (Cayman) XII Buyout Annex Fund, L.P.","Insight Partners (Cayman) XII Buyout Annex Fund, L.P.",,,FUND_0651,,,,,,RESOLVED,HIGH,fact_holding:4ebbc5a999908b875982; dim_entity:FUND_0651,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0652,FUND,"Insight Partners Continuation Fund (Cayman), L.P.","Insight Partners Continuation Fund (Cayman), L.P.",,,FUND_0652,,,,,,RESOLVED,HIGH,fact_holding:3cb8a81df45bea3bc494; dim_entity:FUND_0652,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0653,FUND,"Insight Partners Continuation Fund, L.P.","Insight Partners Continuation Fund, L.P.",,,FUND_0653,,,,,,RESOLVED,HIGH,fact_holding:1bc800bb457c5e6b12d8; dim_entity:FUND_0653,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0654,FUND,"Insight Venture Partners (Cayman) IX, L.P.","Insight Venture Partners (Cayman) IX, L.P.",,,FUND_0654,,,,,,RESOLVED,HIGH,fact_holding:073f3c44fc6bfa1d6d9b; dim_entity:FUND_0654,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0655,FUND,"Insight Venture Partners (Cayman) VIII, L.P.","Insight Venture Partners (Cayman) VIII, L.P.",,,FUND_0655,,,,,,RESOLVED,HIGH,fact_holding:18592a138cd030104ca5; dim_entity:FUND_0655,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0656,FUND,"Insight Venture Partners (Cayman) X, L.P.","Insight Venture Partners (Cayman) X, L.P.",,,FUND_0656,,,,,,RESOLVED,HIGH,fact_holding:8f08c28cfc71447b6bfe; dim_entity:FUND_0656,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0657,FUND,"Insight Venture Partners Coinvestment Fund (Delaware) III, L.P.","Insight Venture Partners Coinvestment Fund (Delaware) III, L.P.",,,FUND_0657,,,,,,RESOLVED,HIGH,fact_holding:df88009a574fb32d2da5; dim_entity:FUND_0657,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0658,FUND,"Insight Venture Partners Coinvestment Fund II, L.P.","Insight Venture Partners Coinvestment Fund II, L.P.",,,FUND_0658,,,,,,RESOLVED,HIGH,fact_holding:0fb45f79c17ffedb612d; dim_entity:FUND_0658,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0659,FUND,"Insight Venture Partners Coinvestment Fund III, L.P.","Insight Venture Partners Coinvestment Fund III, L.P.",,,FUND_0659,,,,,,RESOLVED,HIGH,fact_holding:37aca5fcdaa95c0a4a42; dim_entity:FUND_0659,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0660,FUND,"Insight Venture Partners Growth-Buyout Coinvestment Fund (Cayman), L.P.","Insight Venture Partners Growth-Buyout Coinvestment Fund (Cayman), L.P.",,,FUND_0660,,,,,,RESOLVED,HIGH,fact_holding:809a4aa2cb442dbcb65c; dim_entity:FUND_0660,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0661,FUND,"Insight Venture Partners Growth-Buyout Coinvestment Fund, L.P.","Insight Venture Partners Growth-Buyout Coinvestment Fund, L.P.",,,FUND_0661,,,,,,RESOLVED,HIGH,fact_holding:3074dc2e9f284f463daf; dim_entity:FUND_0661,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0662,FUND,"Insight Venture Partners IX, L.P.","Insight Venture Partners IX, L.P.",,,FUND_0662,,,,,,RESOLVED,HIGH,fact_holding:3691eadc398772084a11; dim_entity:FUND_0662,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0663,FUND,"Insight Venture Partners VII, L.P.","Insight Venture Partners VII, L.P.",,,FUND_0663,,,,,,RESOLVED,HIGH,fact_holding:8664791cbb8d76abc28f; dim_entity:FUND_0663,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0664,FUND,"Insight Venture Partners VIII (Co-Investors), L.P.","Insight Venture Partners VIII (Co-Investors), L.P.",,,FUND_0664,,,,,,RESOLVED,HIGH,fact_holding:79e0aa23576cad68d0c8; dim_entity:FUND_0664,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0665,FUND,"Insight Venture Partners VIII, L.P.","Insight Venture Partners VIII, L.P.",,,FUND_0665,,,,,,RESOLVED,HIGH,fact_holding:78731acbc922d8bfe85f; dim_entity:FUND_0665,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0668,FUND,"Investcorp Aspen Offshore Fund, L.P.","Investcorp Aspen Offshore Fund, L.P.",,,FUND_0668,,,,,,RESOLVED,HIGH,fact_holding:3692cf482bfc7c3fc190; dim_entity:FUND_0668,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0669,FUND,Investindustrial VII L.P.,Investindustrial VII L.P.,,,FUND_0669,,,,,,RESOLVED,HIGH,fact_holding:2a5d723287d600a06517; dim_entity:FUND_0669,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0670,FUND,"Ironsides Offshore Direct Investment Fund V, L.P.","Ironsides Offshore Direct Investment Fund V, L.P.",,,FUND_0670,,,,,,RESOLVED,HIGH,fact_holding:9b0d5ed8a2fda41d0307; dim_entity:FUND_0670,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0675,FUND,"JLL Partners Fund VII Secondary (A), L.P.","JLL Partners Fund VII Secondary (A), L.P.",,,FUND_0675,,,,,,RESOLVED,HIGH,fact_holding:50dfea1ac296f2abf5a0; dim_entity:FUND_0675,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0677,FUND,JPMorgan US Government Money Market Fund,JPMorgan US Government Money Market Fund,,,FUND_0677,,,,,,RESOLVED,HIGH,fact_holding:eff881837b0ad968c69b; dim_entity:FUND_0677,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0678,FUND,"Kelso Investment Associates IX, L.P.","Kelso Investment Associates IX, L.P.",,,FUND_0678,,,,,,RESOLVED,HIGH,fact_holding:2639c572ad931ce31bd8; dim_entity:FUND_0678,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0679,FUND,"Kelso Investment Associates VIII, L.P.","Kelso Investment Associates VIII, L.P.",,,FUND_0679,,,,,,RESOLVED,HIGH,fact_holding:30fad502b78311e61cf3; dim_entity:FUND_0679,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0683,FUND,KKR Americas Fund XII L.P.,KKR Americas Fund XII L.P.,,,FUND_0683,,,,,,RESOLVED,HIGH,fact_holding:9ea699e41e20739cbd89; dim_entity:FUND_0683,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0684,FUND,KKR Asian Fund II TE Blocker L.P.,KKR Asian Fund II TE Blocker L.P.,,,FUND_0684,,,,,,RESOLVED,HIGH,fact_holding:a78c63b9ffe04abd7618; dim_entity:FUND_0684,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0685,FUND,KKR European Fund V (USD) SCSp,KKR European Fund V (USD) SCSp,,,FUND_0685,,,,,,RESOLVED,HIGH,fact_holding:d636b187bb27f4c5fa3c; dim_entity:FUND_0685,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0686,FUND,KKR North America Fund XI L.P.,KKR North America Fund XI L.P.,,,FUND_0686,,,,,,RESOLVED,HIGH,fact_holding:5412ab60280fc1de10f1; dim_entity:FUND_0686,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0689,FUND,"L Catterton IX, L.P.","L Catterton IX, L.P.",,,FUND_0689,,,,,,RESOLVED,HIGH,fact_holding:bd4629bb85151e0adb2c; dim_entity:FUND_0689,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0696,FUND,"Lee Equity Partners Fund II, L.P.","Lee Equity Partners Fund II, L.P.",,,FUND_0696,,,,,,RESOLVED,HIGH,fact_holding:cc0e8e7cee23974b8e1d; dim_entity:FUND_0696,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0697,FUND,"Lightspeed Venture Partners IX, L.P.","Lightspeed Venture Partners IX, L.P.",,,FUND_0697,,,,,,RESOLVED,HIGH,fact_holding:73bc2d98881bafa101bd; dim_entity:FUND_0697,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0704,FUND,"Lion/Simba Investors, L.P.","Lion/Simba Investors, L.P.",,,FUND_0704,,,,,,RESOLVED,HIGH,fact_holding:54d7941b72bd87f03b61; dim_entity:FUND_0704,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0708,FUND,"Littlejohn Fund IV, L.P.","Littlejohn Fund IV, L.P.",,,FUND_0708,,,,,,RESOLVED,HIGH,fact_holding:866e6ab9d2c79157c8b6; dim_entity:FUND_0708,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0709,FUND,"Littlejohn Fund V, L.P.","Littlejohn Fund V, L.P.",,,FUND_0709,,,,,,RESOLVED,HIGH,fact_holding:d07b3edd86f4f1e40b20; dim_entity:FUND_0709,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0734,FUND,Lovell Minnick Equity Partners III LP,Lovell Minnick Equity Partners III LP,,,FUND_0734,,,,,,RESOLVED,HIGH,fact_holding:78ab23cc391aa98b5b34; dim_entity:FUND_0734,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0738,FUND,Madison Dearborn Capital Partners VII,Madison Dearborn Capital Partners VII,,,FUND_0738,,,,,,RESOLVED,HIGH,fact_holding:219c703d0cc8bc55572a; dim_entity:FUND_0738,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0739,FUND,"Madison Dearborn Capital Partners VIII-A, L.P.","Madison Dearborn Capital Partners VIII-A, L.P.",,,FUND_0739,,,,,,RESOLVED,HIGH,fact_holding:09824390de87e1c24a5f; dim_entity:FUND_0739,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0743,FUND,"Marlin Equity III, L.P.","Marlin Equity III, L.P.",,,FUND_0743,,,,,,RESOLVED,HIGH,fact_holding:83aeef10b786e4cca3a2; dim_entity:FUND_0743,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0744,FUND,"MDCP Insurance SPV, L.P.","MDCP Insurance SPV, L.P.",,,FUND_0744,,,,,,RESOLVED,HIGH,fact_holding:4f9ac45b34891da9e7de; dim_entity:FUND_0744,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0745,FUND,"Merit Mezzanine Fund VI, L.P.","Merit Mezzanine Fund VI, L.P.",,,FUND_0745,,,,,,RESOLVED,HIGH,fact_holding:4293003c8fe8d555afe4; dim_entity:FUND_0745,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
TARGET_FUND_0746,FUND,Mid Europa Fund V LP,Mid Europa Fund V LP,,,FUND_0746,,,,,,RESOLVED,HIGH,fact_holding:59645b4efbc61af71516; dim_entity:FUND_0746,Reviewed source identity resolves the held name to a fund.,DERIVED,,ACTIVE,
