analysis_result_id,entity_id,as_of_date,metric_id,value_numeric,unit,formula_id,input_record_ids,benchmark_id,provenance_type,quality_population,notes,input_fee_basis,input_method
ANL_POSITION_FUND_0605_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0605_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.047952048,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_7cd9c547e86740c1,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0606_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0606_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,0.0182625864,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_21d76e346e7a32d1,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0606_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0606_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,1.0957551826,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_21d76e346e7a32d1,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0606_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0606_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.114017769,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_21d76e346e7a32d1,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0618_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0618_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,0.1956521739,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_6ef6bd7cd816890b,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0618_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0618_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0.9942455243,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_6ef6bd7cd816890b,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0618_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0618_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,1.1898976982,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_6ef6bd7cd816890b,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0624_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0624_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,2.1128557409,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_d785131a53a98c58,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0624_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0624_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,1.0471050049,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_d785131a53a98c58,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0624_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0624_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,3.1599607458,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_d785131a53a98c58,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0628_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0628_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,0.7394833948,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_3e7b22129cbb2755,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0628_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0628_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,0.0922509225,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_3e7b22129cbb2755,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0628_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0628_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,0.8317343173,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_3e7b22129cbb2755,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0633_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0633_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,0.7290794979,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_6d450d0561dd1224,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0633_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0633_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_6d450d0561dd1224,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0633_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0633_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,0.7290794979,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_6d450d0561dd1224,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0634_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0634_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,0.171455051,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_11792179a3edf2fc,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0634_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0634_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,0.9814643188,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_11792179a3edf2fc,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0634_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0634_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.1529193698,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_11792179a3edf2fc,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0640_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0640_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,0.3982387476,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_3affd4bc0d488336,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0640_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0640_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0.0587084149,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_3affd4bc0d488336,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0640_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0640_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,0.4569471624,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_3affd4bc0d488336,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0641_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0641_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,0.5298210736,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_0901e093db9d35a8,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0641_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0641_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0.0149105368,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_0901e093db9d35a8,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0641_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0641_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,0.5447316103,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_0901e093db9d35a8,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0667_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_DPI,POSITION_FUND_0667_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,dpi,1.0902111324,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_d2ba1a9f24d5213a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0667_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_RVPI,POSITION_FUND_0667_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,rvpi,0.1055662188,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_d2ba1a9f24d5213a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0667_LP_0034_UNNAMED_LP_ALL_CLASSES_20220930_TVPI,POSITION_FUND_0667_LP_0034_UNNAMED_LP_ALL_CLASSES,2022-09-30,tvpi,1.1957773512,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_d2ba1a9f24d5213a,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",net,unstated
ANL_POSITION_FUND_0672_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0672_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,1.58,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_63b20e40ddbfd5f7,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0672_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0672_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_63b20e40ddbfd5f7,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0672_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0672_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,1.58,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_63b20e40ddbfd5f7,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0673_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0673_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,1.4579870729,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_a5b1bc983d89aba6,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0673_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0673_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_a5b1bc983d89aba6,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0673_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0673_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,1.4579870729,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_a5b1bc983d89aba6,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0676_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0676_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,0.3080712391,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_91996de10b54c09e,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0676_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0676_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0.8840469875,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_91996de10b54c09e,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0676_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0676_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,1.1921182266,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_91996de10b54c09e,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0680_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0680_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,1.256684492,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_44616a7ebd30b865,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0680_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0680_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_44616a7ebd30b865,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0680_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0680_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,1.256684492,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_44616a7ebd30b865,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0687_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0687_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,2.2391304348,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_b7a378d62c15ed10,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0687_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0687_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_b7a378d62c15ed10,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0687_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0687_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,2.2391304348,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_b7a378d62c15ed10,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0688_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0688_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,1.5538461538,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_3a96c03dcffa472f,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0688_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0688_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_3a96c03dcffa472f,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0688_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0688_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,1.5538461538,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_3a96c03dcffa472f,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0691_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0691_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,1.0545645331,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_cc6b1e93af07da46,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0691_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0691_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0.1154249738,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_cc6b1e93af07da46,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0691_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0691_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,1.1699895068,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_cc6b1e93af07da46,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0694_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0694_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,0,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_67c3f12abbd2ad55,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0694_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0694_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0.9573724668,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_67c3f12abbd2ad55,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0694_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0694_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,0.9573724668,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_67c3f12abbd2ad55,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0699_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0699_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,0.004040404,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_dcb9fe6fb27858a7,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0699_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0699_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,1.795959596,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_dcb9fe6fb27858a7,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0699_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_TVPI,POSITION_FUND_0699_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,tvpi,1.8,multiple,TVPI_VALUE_OVER_PAID_IN_V1,FP_dcb9fe6fb27858a7,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0703_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_DPI,POSITION_FUND_0703_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,dpi,0.5806167401,multiple,DPI_DISTRIBUTIONS_OVER_PAID_IN_V1,FP_287636da76a8d030,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
ANL_POSITION_FUND_0703_LP_0034_UNNAMED_LP_ALL_CLASSES_20241231_RVPI,POSITION_FUND_0703_LP_0034_UNNAMED_LP_ALL_CLASSES,2024-12-31,rvpi,0.0290748899,multiple,RVPI_NAV_OVER_PAID_IN_V1,FP_287636da76a8d030,,EXTRACTED,ERROR_SEVERITY_APPROVED;run_id=EXTRACTED_QC_V1;approved=268;reviewed=269,"Period components recomputed from paid-in capital, distributions, and NAV.",unstated,unstated
