fund_id,standardized_fund_name,observation_rows,source_files,vintage_year,vintage_year_status,vintage_year_variants,vintage_year_filled_rows,vintage_year_blank_rows,vintage_year_source_files,strategy,strategy_status,strategy_variants,strategy_filled_rows,strategy_blank_rows,strategy_source_files,asset_class,asset_class_status,asset_class_variants,asset_class_filled_rows,asset_class_blank_rows,asset_class_source_files,geography,geography_status,geography_variants,geography_filled_rows,geography_blank_rows,geography_source_files,merge_note
FUND_0449,"Corsair V Financial Services Capital Partners, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0450,"Court Square Capital Partners (Offshore) III, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0451,"CP VII Investors, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0452,"Crestview Partners II, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0453,"Crow Holdings Realty Fund VII, LP",3,SRC457,,none,,0,3,,,none,,0,3,,Real Estate,unique,Real Estate,3,0,SRC457,,none,,0,3,,
FUND_0454,"Crow Holdings Realty Partners IX, L.P.",5,SRC457,,none,,0,5,,Value Add,unique_canonical,Value Add | Value-Added,5,0,SRC457,Real Estate,unique,Real Estate,5,0,SRC457,North America,unique,North America,1,4,SRC457,
FUND_0455,"Crow Holdings Realty Partners VII, L.P.",12,SRC457,,none,,0,12,,Value Add,unique,Value Add,12,0,SRC457,Real Estate,unique,Real Estate,12,0,SRC457,,none,,0,12,,
FUND_0456,"Crow Retail Fund II, L.P.",15,SRC457,,none,,0,15,,Value Add,unique,Value Add,12,3,SRC457,Real Estate,unique,Real Estate,15,0,SRC457,,none,,0,15,,
FUND_0457,Cube Infrastructure Fund III,5,SRC060,2021,unique,2021,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0458,Cube Salem Co-Investment,5,SRC060,2022,unique,2022,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0459,CVC Capital Partners VI (A) L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0460,CVC Capital Partners VI (B) L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0461,CVC Capital Partners VII (A) L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0462,CVC European Equity Partners V (A) L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0463,CVC European Equity Partners V (C) L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0464,"DB SAF C Strategic Partners, LP",1,SRC063,,none,,0,1,,,none,,0,1,,Real Assets,unique,Real Assets,1,0,SRC063,,none,,0,1,,
FUND_0465,"DCM V, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Rest of World,unique,Rest of World,2,0,SRC407,
FUND_0466,"DCM VI, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0467,"DCP C Strategic Partners, LP",2,SRC063,,none,,0,2,,,none,,0,2,,Real Assets,unique,Real Assets,2,0,SRC063,,none,,0,2,,
FUND_0468,Digital Colony Partners,6,SRC060,2018,unique,2018,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0469,"DigitalBridge Partners II, LP",2,SRC063,,none,,0,2,,,none,,0,2,,Real Assets,unique,Real Assets,2,0,SRC063,,none,,0,2,,
FUND_0470,"DigitalBridge Strategic Assets Fund, LP",1,SRC063,,none,,0,1,,,none,,0,1,,Real Assets,unique,Real Assets,1,0,SRC063,,none,,0,1,,
FUND_0471,"DivcoWest Fund IV REIT, L.P.",6,SRC058,2014,unique,2014,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0472,DivcoWest Fund V,6,SRC058,2016,unique,2016,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0473,DivcoWest Real Estate Fund VI,6,SRC058,2019,unique,2019,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0474,"DW Life Sciences Partners, LLC",2,SRC063,,none,,0,2,,,none,,0,2,,Real Assets,unique,Real Assets,2,0,SRC063,,none,,0,2,,
FUND_0475,DW-Columbia Perfco LP,4,SRC058,2019,unique,2019,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0476,"Edgewood Partners, L.P.",15,SRC457,,none,,0,15,,Opportunistic,unique,Opportunistic,12,3,SRC457,Real Estate,unique,Real Estate,15,0,SRC457,,none,,0,15,,
FUND_0477,EMR Capital Resources Fund II,6,SRC060,2016,unique,2016,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0478,EnCap Flatrock Midstream Fund III,6,SRC060,2014,unique,2014,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0479,EnCap Flatrock Midstream Fund IV,6,SRC060,2018,unique,2018,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0480,Endless Fund IV A LP,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0481,EnerVest Energy Institutional Fund XIV,6,SRC060,2015,unique,2015,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0482,"EnerVest Energy Institutional Fund XIV-A, L.P.",3,SRC457,,none,,0,3,,,none,,0,3,,Natural Resources,unique,Natural Resources,3,0,SRC457,,none,,0,3,,
FUND_0483,"EnerVest Fund XIV, L.P.",13,SRC457,,none,,0,13,,Energy,unique,Energy,13,0,SRC457,Natural Resources,unique,Natural Resources,13,0,SRC457,,none,,0,13,,
FUND_0484,EQT Infrastructure Fund V,5,SRC060,2020,unique,2020,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0485,EQT Infrastructure Fund V Co-Investment,5,SRC060,2021,unique,2021,5,0,SRC060,,none,,0,5,,,none,,0,5,,,none,,0,5,,
FUND_0486,EQT Infrastructure III,6,SRC060,2017,unique,2017,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0487,EQT Infrastructure IV - USD Fund,6,SRC060,2018,unique,2018,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0488,EQT INFRASTRUCTURE IV CO-INVESTMENT A SCSP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0489,EQT IX (No.2) EUR SCSp,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0490,EQT VII (No.1) Limited Partnership,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0491,EQT VIII (No.1) SCSp,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0492,EQT VIII (No.2) SCSp,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0493,"Equistone Partners Europe Fund IV ""E"" L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0494,ESCALATE CAPITAL I LP,1,SRC356,,none,,0,1,,,none,,0,1,,Private Equity,unique,Private Equity,1,0,SRC356,,none,,0,1,,
FUND_0495,Eurazeo Capital Secondary Fund 2025 SCSp,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0496,Europe Fund III,6,SRC058,2007,unique,2007,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0497,European Investors Global REIT,3,SRC058,2006,unique,2006,3,0,SRC058,,none,,0,3,,Real Estate,unique,Real Estate,3,0,SRC058,,none,,0,3,,
FUND_0498,"Fidelity Government Portfolio, Class I",2,SRC407,,none,,0,2,,Money Market Funds,unique,Money Market Funds,2,0,SRC407,Short-Term Investments,unique,Short-Term Investments,2,0,SRC407,,none,,0,2,,
FUND_0499,Fifth Cinven Fund (No.3) Limited Partnership,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0500,Five Arrows Florence Continuation Fund SCSp,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0501,"Five Point Energy Fund I, L.P.",16,SRC457,,none,,0,16,,Energy,unique,Energy,13,3,SRC457,Natural Resources,unique,Natural Resources,16,0,SRC457,,none,,0,16,,
FUND_0502,"Five Point Energy Fund II, L.P.",15,SRC457,,none,,0,15,,Energy,unique,Energy,12,3,SRC457,Natural Resources,unique,Natural Resources,15,0,SRC457,,none,,0,15,,
FUND_0503,"Five Point Energy Fund III, L.P.",13,SRC457,,none,,0,13,,Energy,unique,Energy,10,3,SRC457,Natural Resources,unique,Natural Resources,13,0,SRC457,,none,,0,13,,
FUND_0504,Fortress Fund III PIK Notes,6,SRC058,2009,unique,2009,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0505,Fortress II,6,SRC058,2003,unique,2003,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0506,Fortress III,6,SRC058,2004,unique,2004,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0507,Fortress Residential Inv. Deutschland,6,SRC058,2005,unique,2005,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0508,Fortress V,6,SRC058,2007,unique,2007,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0509,"Francisco Partners II, L.P.",1,SRC407,,none,,0,1,,Secondary Investments,unique,Secondary Investments,1,0,SRC407,Private Equity Investments,unique,Private Equity Investments,1,0,SRC407,North America,unique,North America,1,0,SRC407,
FUND_0510,Frontenac XI Private Capital (M) Limited Partnership,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0511,"FS Equity Partners CV1, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0512,FSN Capital IV L.P.,2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,Europe,unique,Europe,2,0,SRC407,
FUND_0513,FSP - Base,5,SRC063,,none,,0,5,,,none,,0,5,,Real Assets,unique,Real Assets,5,0,SRC063,,none,,0,5,,
FUND_0514,FSP - DT 2012 and Beyond,3,SRC063,,none,,0,3,,,none,,0,3,,Real Assets,unique,Real Assets,3,0,SRC063,,none,,0,3,,
FUND_0515,"General Atlantic Investment Partners 2013, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0516,"Genstar Capital Partners VIII BL (EU), L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0517,"Genstar Capital Partners XI, L.P.",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0518,"Genstar VIII Opportunities Fund I (EU), L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0519,GESD Investors II Liquidating Trust,1,SRC407,,none,,0,1,,Secondary Investments,unique,Secondary Investments,1,0,SRC407,Private Equity Investments,unique,Private Equity Investments,1,0,SRC407,North America,unique,North America,1,0,SRC407,
FUND_0520,GI Partners Fund II,6,SRC058,2006,unique,2006,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0521,GI Partners Fund III,6,SRC058,2008,unique,2008,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0522,GID Mainstay Fund,6,SRC058,2021,unique,2021,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0524,"GIP Aquarius Fund, SCSp",7,SRC060 | SRC063,2021,unique,2021,5,2,SRC060,,none,,0,7,,Real Assets,unique,Real Assets,2,5,SRC063,,none,,0,7,,
FUND_0525,"GIP IV Gutenberg Co-Invest, SCSP",1,SRC063,,none,,0,1,,,none,,0,1,,Real Assets,unique,Real Assets,1,0,SRC063,,none,,0,1,,
FUND_0526,"GIP IV Seaway Co-Invest 2, L.P.",1,SRC063,,none,,0,1,,,none,,0,1,,Real Assets,unique,Real Assets,1,0,SRC063,,none,,0,1,,
FUND_0527,Global Infrastructure Partners Capital Solutions Fund,6,SRC060,2014,unique,2014,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0529,"Global Infrastructure Partners II, L.P. (GIP II)",11,SRC060 | SRC063,2012,unique,2012,6,5,SRC060,,none,,0,11,,Real Assets,unique,Real Assets,5,6,SRC063,,none,,0,11,,
FUND_0530,Global Infrastructure Partners III,6,SRC060,2016,unique,2016,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0531,Global Infrastructure Partners IV,6,SRC060,2018,unique,2018,6,0,SRC060,,none,,0,6,,,none,,0,6,,,none,,0,6,,
FUND_0532,"Global Infrastructure Partners IV-A/B, L.P.",2,SRC063,,none,,0,2,,,none,,0,2,,Real Assets,unique,Real Assets,2,0,SRC063,,none,,0,2,,
FUND_0533,"Golden Gate Capital Opportunity Fund, LP",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0534,"Golden Gate Capital Opportunity Fund-A, LP",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0535,Golden Reef Infrastructure Trust,4,SRC063,,none,,0,4,,,none,,0,4,,Real Assets,unique,Real Assets,4,0,SRC063,,none,,0,4,,
FUND_0536,Gotham Office Realty Partnership,2,SRC063,,none,,0,2,,,none,,0,2,,Real Assets,unique,Real Assets,2,0,SRC063,,none,,0,2,,
FUND_0537,"Great Hill Equity Partners IV, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0538,"Green Equity Investors CF II, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0539,"Green Equity Investors CF IV J, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0540,"Green Equity Investors CF IV-A, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0541,"Green Equity Investors CF, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0542,"Green Equity Investors Side IX, L.P.",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0543,"Green Equity Investors Side VI, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0544,"Green Equity Investors V, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0545,"Green Equity Investors VI, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0546,"Green Equity Investors VII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0547,"Green Equity Investors VIII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0548,"Greenfield Acquisition Partners V, L.P.",16,SRC457,,none,,0,16,,Opportunistic,unique,Opportunistic,14,2,SRC457,Real Estate,unique,Real Estate,16,0,SRC457,,none,,0,16,,
FUND_0549,Greenfield Partners III,6,SRC058,2003,unique,2003,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0550,Greystar Residential,4,SRC058,2001,unique,2001,4,0,SRC058,,none,,0,4,,Real Estate,unique,Real Estate,4,0,SRC058,,none,,0,4,,
FUND_0551,GRI - Base,5,SRC063,,none,,0,5,,,none,,0,5,,Real Assets,unique,Real Assets,5,0,SRC063,,none,,0,5,,
FUND_0552,GRI - DT 2012 and Beyond,3,SRC063,,none,,0,3,,,none,,0,3,,Real Assets,unique,Real Assets,3,0,SRC063,,none,,0,3,,
FUND_0553,"Gridiron Capital Fund II, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0554,"Gridiron Energy Feeder I, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0555,"Gryphon Co-Invest Fund IV, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0556,"Gryphon Heritage Partners, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0557,"Gryphon Mezzanine Partners II, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0558,"Gryphon Mezzanine Partners, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0559,"Gryphon Odin CV, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0560,"Gryphon Odin CV-A, L.P.",2,SRC407,,none,,0,2,,Early Secondary Investments,unique,Early Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0561,"Gryphon Partners 3.5, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0562,"Gryphon Partners IV, L.P.",4,SRC407,,none,,0,4,,,none,Early Secondary Investments | Secondary Investments,4,0,SRC407,Private Equity Investments,unique,Private Equity Investments,4,0,SRC407,North America,unique,North America,4,0,SRC407,"distinct: two SOI headings, 2016 early secondary and 2020 secondary"
FUND_0563,"Gryphon Partners V, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0564,"Gryphon Partners V-A, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0565,"Gryphon Partners VI, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0566,"Gryphon Partners VI-A, L.P.",2,SRC407,,none,,0,2,,Early Secondary Investments,unique,Early Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0567,GSO Capital Opportunities Overseas Fund L.P.,1,SRC407,,none,,0,1,,Secondary Investments,unique,Secondary Investments,1,0,SRC407,Private Equity Investments,unique,Private Equity Investments,1,0,SRC407,North America,unique,North America,1,0,SRC407,
FUND_0568,"GSO Private Investors Offshore II, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0569,"Guggenheim Structured Real Estate II, L.P.",5,SRC058,2006,unique,2006,5,0,SRC058,,none,,0,5,,Real Estate,unique,Real Estate,5,0,SRC058,,none,,0,5,,
FUND_0570,"Guggenheim Structured Real Estate, L.P.",6,SRC058,2006,unique,2006,6,0,SRC058,,none,,0,6,,Real Estate,unique,Real Estate,6,0,SRC058,,none,,0,6,,
FUND_0571,"H&F Arrow 2, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0572,"H&F Clyde 2, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0573,"H&F Executives IX, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0574,"H&F Executives VIII, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0575,"H.I.G. Advantage Buyout Fund, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0576,"H.I.G. Bayside Debt & LBO Fund II, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0577,"H.I.G. Capital Partners IV, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0578,"H.I.G. Capital Partners V, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0579,"H.I.G. Growth Buyouts & Equity Fund II, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0580,Halderman Farmland Separate Account,16,SRC457,,none,,0,16,,Agriculture,unique,Agriculture,14,2,SRC457,Natural Resources,unique,Natural Resources,16,0,SRC457,,none,,0,16,,
FUND_0581,"Halifax Capital Partners IV, L.P.",2,SRC407,,none,,0,2,,Secondary Investments,unique,Secondary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
FUND_0582,"Halifax Capital Partners V, L.P.",2,SRC407,,none,,0,2,,Primary Investments,unique,Primary Investments,2,0,SRC407,Private Equity Investments,unique,Private Equity Investments,2,0,SRC407,North America,unique,North America,2,0,SRC407,
