check_id,scope,record_id,fund_id,rule,status,actual_value,expected_value,difference,notes
REC_9E1BC0925B3CF89BE85D,FUND_PERIOD,FPRINT_43FD89D73C8CE5830125,FUND_0575,FINANCIAL_IDENTITIES,PASS,0.0000000373,<=0.005,0.0000000373,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5A465729BCAB79626EA2,FUND_PERIOD,FPRINT_9FFD8C5D4B47C770B8DB,FUND_0576,FINANCIAL_IDENTITIES,PASS,0.0000010207,<=0.005,0.0000010207,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_36087AF5AEB94B5D472E,FUND_PERIOD,FPRINT_7D9DFC7E2CB5E5CDB9C2,FUND_0577,FINANCIAL_IDENTITIES,PASS,0.0000000587,<=0.005,0.0000000587,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_35A25ABBFE2AFCC13E73,FUND_PERIOD,FPRINT_31AFC329D29821C289BC,FUND_0578,FINANCIAL_IDENTITIES,PASS,0.0000000317,<=0.005,0.0000000317,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D218B189139DC39D1D4A,FUND_PERIOD,FPRINT_54228718A13E79D0B26C,FUND_0579,FINANCIAL_IDENTITIES,PASS,0.0000000009,<=0.005,0.0000000009,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_89EAC7853679085B97C7,FUND_PERIOD,FPRINT_1543C61784AB4657034E,FUND_0580,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_11FAA0D29D82B17C00DF,FUND_PERIOD,FPRINT_565931AE5A7E45C2D1CD,FUND_0581,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_60539EBD541151D45234,FUND_PERIOD,FPRINT_67FD72C08342FD719580,FUND_0582,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2EABCA6000D1BF9CA012,FUND_PERIOD,FPRINT_3D39D0692C9F28008CAF,FUND_0583,FINANCIAL_IDENTITIES,PASS,0.0000000065,<=0.005,0.0000000065,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4ABEB49EBB194DC7B33B,FUND_PERIOD,FPRINT_AE4CBC5C61932A58DF6E,FUND_0584,FINANCIAL_IDENTITIES,PASS,0.0000000261,<=0.005,0.0000000261,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8224C53FBF440B985701,FUND_PERIOD,FPRINT_276647256C03E0FAE099,FUND_0585,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_88DA60E0208002C34051,FUND_PERIOD,FPRINT_B58010327C1F0DB1E301,FUND_0586,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_294D8C27148AA69C02AC,FUND_PERIOD,FPRINT_4A2256C58F9229C12E8B,FUND_0587,FINANCIAL_IDENTITIES,PASS,0.0000000014,<=0.005,0.0000000014,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E91ABBD48EFC30E9188F,FUND_PERIOD,FPRINT_CC65C3CF0FEDE4694451,FUND_0588,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_CBED41E0F4489E28B903,FUND_PERIOD,FPRINT_49623535559EF43E261C,FUND_0589,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7E3A5AE7FDD600215273,FUND_PERIOD,FPRINT_474E9EAAB9ECD3CE04DC,FUND_0590,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_92E0D0B6B4E00AD2BB78,FUND_PERIOD,FPRINT_B82C036FDFBA128CDF12,FUND_0591,FINANCIAL_IDENTITIES,PASS,0.0000000013,<=0.005,0.0000000013,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E2A06CD1C2C5CD1C1B70,FUND_PERIOD,FPRINT_204ED91E9E2ED031F69C,FUND_0592,FINANCIAL_IDENTITIES,PASS,0.0000000484,<=0.005,0.0000000484,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_0AAE4E7985D811EA4A6A,FUND_PERIOD,FPRINT_642E31ECB21D45816AF0,FUND_0593,FINANCIAL_IDENTITIES,PASS,0.0000000373,<=0.005,0.0000000373,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_6A60DE012EFE646A512B,FUND_PERIOD,FPRINT_2D5B517DF0EA8D9C8579,FUND_0594,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_43711830BB99588CE5FA,FUND_PERIOD,FPRINT_0FAFAE01E28C257B1CF1,FUND_0595,FINANCIAL_IDENTITIES,PASS,0.0000000130,<=0.005,0.0000000130,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_0F712EFDC18116E5C43B,FUND_PERIOD,FPRINT_43C671F96985F32E80AD,FUND_0596,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9ABF14D29F38F2EA3047,FUND_PERIOD,FPRINT_8B5C07EEB0C28CE746CF,FUND_0597,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DBC94AD818FE391B0343,FUND_PERIOD,FPRINT_2F4E55E382C3065A62E5,FUND_0598,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3FB63B35233C067984DE,FUND_PERIOD,FPRINT_52C4D49C797FC6B6DEC5,FUND_0599,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2E804C5B0071E8FC41A2,FUND_PERIOD,FPRINT_00CAC25879E7A3629021,FUND_0600,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DB74FBC17CCABCC66844,FUND_PERIOD,FPRINT_61A9506C1C02F1885E9F,FUND_0601,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F3F352287C1B678CFE2A,FUND_PERIOD,FPRINT_CD9C6B0240ADFB01553E,FUND_0602,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_689C71E5CCA8A5D7C273,FUND_PERIOD,FPRINT_B9985690A03D22484F24,FUND_0603,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3EF753F5A69ECCFDE58B,FUND_PERIOD,FPRINT_9CB721FD4D8A0A494444,FUND_0604,FINANCIAL_IDENTITIES,PASS,0.0000000001,<=0.005,0.0000000001,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C0A24624C7BA8E6F2120,FUND_PERIOD,FPRINT_F88A3317DAABF431C006,FUND_0605,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_89D39ECEFD277F38B205,FUND_PERIOD,FPRINT_63D1A222E51C8D33F6E1,FUND_0606,FINANCIAL_IDENTITIES,PASS,0.0000000130,<=0.005,0.0000000130,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_FB7A65B6568C92C37878,FUND_PERIOD,FPRINT_09FF791754AEC1AC6B9F,FUND_0607,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_EF708CF14A0540A8BD23,FUND_PERIOD,FPRINT_1D938BFAD228042C6D30,FUND_0608,FINANCIAL_IDENTITIES,PASS,0.0000000214,<=0.005,0.0000000214,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_30B53B5B850579ECFCAD,FUND_PERIOD,FPRINT_A8DBE92BF8D9E8B7BD42,FUND_0609,FINANCIAL_IDENTITIES,PASS,0.0000000130,<=0.005,0.0000000130,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_397A27F259B3DD5479BA,FUND_PERIOD,FPRINT_09A73A7F776F7FE53EB4,FUND_0610,FINANCIAL_IDENTITIES,PASS,0.0000000135,<=0.005,0.0000000135,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_ED2D6A45905E3D4CFF5B,FUND_PERIOD,FPRINT_F0CB84F69978D65FDF3A,FUND_0611,FINANCIAL_IDENTITIES,PASS,0.0000000191,<=0.005,0.0000000191,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_15794B9D91F41B0A4025,FUND_PERIOD,FPRINT_78FC68CFAEF66DC81E3F,FUND_0612,FINANCIAL_IDENTITIES,PASS,0.0000000233,<=0.005,0.0000000233,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4446EB4E5EE432956E71,FUND_PERIOD,FPRINT_A31E53F7603E918E65A3,FUND_0613,FINANCIAL_IDENTITIES,PASS,0.0000000196,<=0.005,0.0000000196,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7B9AF6569F1467CFD1E1,FUND_PERIOD,FPRINT_D5483F441771696B877A,FUND_0614,FINANCIAL_IDENTITIES,PASS,0.0000000009,<=0.005,0.0000000009,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_1FA59C33ACF46145E228,FUND_PERIOD,FPRINT_BA09523A0F5FDBAD8F15,FUND_0615,FINANCIAL_IDENTITIES,PASS,0.0000000447,<=0.005,0.0000000447,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_AE232128903A2B1DCAB6,FUND_PERIOD,FPRINT_45F5AC844F165E876DA9,FUND_0616,FINANCIAL_IDENTITIES,PASS,0.0000010300,<=0.005,0.0000010300,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_844EE39894B59A2CF069,FUND_PERIOD,FPRINT_230EA14D69BAC52024EB,FUND_0617,FINANCIAL_IDENTITIES,PASS,0.0000000056,<=0.005,0.0000000056,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_37BDD01AD04FF2D0E8C3,FUND_PERIOD,FPRINT_00EBE087165DAEC9B1E6,FUND_0618,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DC007789541BBA6151F3,FUND_PERIOD,FPRINT_C63913CE66F4175F280D,FUND_0619,FINANCIAL_IDENTITIES,PASS,0.0000000326,<=0.005,0.0000000326,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_182622A949DF719A6CFE,FUND_PERIOD,FPRINT_5DF00825201ECE82EEAC,FUND_0620,FINANCIAL_IDENTITIES,PASS,0.0000000326,<=0.005,0.0000000326,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_12D4AFF3B2671C8996CD,FUND_PERIOD,FPRINT_C0C7573F6942289C4B89,FUND_0621,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_EA1AC6FDC63E9B07F405,FUND_PERIOD,FPRINT_1D75CE6929C7D8805CCE,FUND_0622,FINANCIAL_IDENTITIES,PASS,0.0000000298,<=0.005,0.0000000298,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5736AE141C87F0CF8012,FUND_PERIOD,FPRINT_A4C80EA792A898068A53,FUND_0623,FINANCIAL_IDENTITIES,PASS,0.0000000065,<=0.005,0.0000000065,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_269821E7E6C12D68C2AD,FUND_PERIOD,FPRINT_AF71FE5A5B07312A2E4F,FUND_0624,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B5E4ED8B0F53BFFC716D,FUND_PERIOD,FPRINT_C09BB108F81FA485683F,FUND_0625,FINANCIAL_IDENTITIES,PASS,0.0000000098,<=0.005,0.0000000098,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_6AB99CBED69C39E3AD8C,FUND_PERIOD,FPRINT_14D7EE966010FF5C2F0E,FUND_0626,FINANCIAL_IDENTITIES,PASS,0.0000000289,<=0.005,0.0000000289,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8CF5B6D063D537816D4E,FUND_PERIOD,FPRINT_4E0DA01221384727105E,FUND_0627,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_CEFC05B5D405F5F2C7C1,FUND_PERIOD,FPRINT_B093E54E8C08E068E63F,FUND_0628,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D8D7B40FD5B8073E622F,FUND_PERIOD,FPRINT_AC1C5759250E5A4353F9,FUND_0629,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2E7B133424C293D12BA1,FUND_PERIOD,FPRINT_EBE68D885A6CAFD2D926,FUND_0630,FINANCIAL_IDENTITIES,PASS,0.0000000345,<=0.005,0.0000000345,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_1F5B526D9AE99B547BCE,FUND_PERIOD,FPRINT_E3BC8BCD86F9072F10F9,FUND_0631,FINANCIAL_IDENTITIES,PASS,0.0000000335,<=0.005,0.0000000335,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A9007010236EC0598F3F,FUND_PERIOD,FPRINT_937A9A77A630A8042545,FUND_0632,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_DEDA08CE9ABF64E5204C,FUND_PERIOD,FPRINT_2D07B6BDDCDE6EEF4AE4,FUND_0633,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9C2045D1F626854D3B59,FUND_PERIOD,FPRINT_ED66951691F34C3B042F,FUND_0634,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A92BFE3A551E95CF326E,FUND_PERIOD,FPRINT_17BE87FF4C1A528E698F,FUND_0635,FINANCIAL_IDENTITIES,PASS,0.0000000242,<=0.005,0.0000000242,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_A6BA5687E9C43471A4FC,FUND_PERIOD,FPRINT_35AE1854DE21CD88C6D2,FUND_0636,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B758EF7758EF2E736406,FUND_PERIOD,FPRINT_C5F8D1846509D3FB7309,FUND_0637,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_68602FD80C93A50F8D94,FUND_PERIOD,FPRINT_9B7CC22273DAD5CA6F36,FUND_0638,FINANCIAL_IDENTITIES,PASS,0.0000000438,<=0.005,0.0000000438,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_417B8243A305AB849119,FUND_PERIOD,FPRINT_11678C27E29BB6A212CD,FUND_0639,FINANCIAL_IDENTITIES,PASS,0.0000000764,<=0.005,0.0000000764,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C5227FA58BF7455ADE13,FUND_PERIOD,FPRINT_44BDD59245EBC81060C2,FUND_0640,FINANCIAL_IDENTITIES,PASS,0.0000000001,<=0.005,0.0000000001,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_9487D1CC90D16324832C,FUND_PERIOD,FPRINT_61437315E7A906A49191,FUND_0641,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_369259C2A427B9A2FA5E,FUND_PERIOD,FPRINT_6B29F360DE6A1E015BFD,FUND_0642,FINANCIAL_IDENTITIES,PASS,0.0000000419,<=0.005,0.0000000419,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E8218E4DAD75B1EF7608,FUND_PERIOD,FPRINT_4C865C852848EBAB21A0,FUND_0643,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_8DA0756F963F3387E14E,FUND_PERIOD,FPRINT_3B77CD5178C524436EF8,FUND_0644,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_63E4C944491F1FC3A7BD,FUND_PERIOD,FPRINT_CE73D60C75FB8BC1F6C5,FUND_0645,FINANCIAL_IDENTITIES,PASS,0.0000000051,<=0.005,0.0000000051,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B0E14477D10FF19D5D79,FUND_PERIOD,FPRINT_3AD75D504A823903344F,FUND_0646,FINANCIAL_IDENTITIES,PASS,0.0000000056,<=0.005,0.0000000056,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E25C18FBAA7899C497B6,FUND_PERIOD,FPRINT_607797BE2C1E0D90B4E8,FUND_0647,FINANCIAL_IDENTITIES,PASS,0.0000000130,<=0.005,0.0000000130,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F53290A94E2CD7DE1314,FUND_PERIOD,FPRINT_2FB8BA69597A869E3134,FUND_0648,FINANCIAL_IDENTITIES,PASS,0.0000000400,<=0.005,0.0000000400,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_16C7AFF45C0AEBA9F0F3,FUND_PERIOD,FPRINT_FC64BD73C0ACD0DD302A,FUND_0649,FINANCIAL_IDENTITIES,PASS,0.0000000205,<=0.005,0.0000000205,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C9FC684493DC5A332DCA,FUND_PERIOD,FPRINT_46348FD8D868D1850411,FUND_0650,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_614634BE2093FAC7DD24,FUND_PERIOD,FPRINT_24C316CF8D9C71BABB13,FUND_0651,FINANCIAL_IDENTITIES,PASS,0.0000000065,<=0.005,0.0000000065,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7569D8E69A8714BEF1CA,FUND_PERIOD,FPRINT_87F4A62A646F3059DF73,FUND_0652,FINANCIAL_IDENTITIES,PASS,0.0000000373,<=0.005,0.0000000373,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E8A2E9B414812534B028,FUND_PERIOD,FPRINT_F3EB19CCAC75AE446324,FUND_0653,FINANCIAL_IDENTITIES,PASS,0.0000000186,<=0.005,0.0000000186,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5C388D51F6693C179DD9,FUND_PERIOD,FPRINT_32061F910447FCD7E2C5,FUND_0654,FINANCIAL_IDENTITIES,PASS,0.0000009770,<=0.005,0.0000009770,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_C0A82AE810D54800852C,FUND_PERIOD,FPRINT_DDEC11E6AD09BA721627,FUND_0655,FINANCIAL_IDENTITIES,PASS,0.0000000251,<=0.005,0.0000000251,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_172EDCED51F118749A6F,FUND_PERIOD,FPRINT_F16F01E70D519F219F22,FUND_0656,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_7227008AA3F9AC38D891,FUND_PERIOD,FPRINT_9AA245BC60C4FF24506E,FUND_0657,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_5C65304FD30DCAD13F01,FUND_PERIOD,FPRINT_21BF2CF195FFB405B68B,FUND_0658,FINANCIAL_IDENTITIES,PASS,0.0000000093,<=0.005,0.0000000093,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_FB931EBF0B5C34BCF64C,FUND_PERIOD,FPRINT_7CBB7D2DC421D4139054,FUND_0659,FINANCIAL_IDENTITIES,PASS,0.0000000023,<=0.005,0.0000000023,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E17EEAE9ECC15010A3A1,FUND_PERIOD,FPRINT_105759501E40130F1CBE,FUND_0660,FINANCIAL_IDENTITIES,PASS,0.0000000261,<=0.005,0.0000000261,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_1164FAA7FEDE4B578563,FUND_PERIOD,FPRINT_F0EBF3614E73E5555A3C,FUND_0661,FINANCIAL_IDENTITIES,PASS,0.0000000182,<=0.005,0.0000000182,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_6857640E55A7FA798A3F,FUND_PERIOD,FPRINT_33A7DDA6D1BBBA0F323E,FUND_0662,FINANCIAL_IDENTITIES,PASS,0.0000000056,<=0.005,0.0000000056,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_BB5BF1972A900BC4A676,FUND_PERIOD,FPRINT_35DF4188C97EBAB5DEA9,FUND_0663,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4A26409743AADB85C85B,FUND_PERIOD,FPRINT_3905958BCB04F637A2B2,FUND_0664,FINANCIAL_IDENTITIES,PASS,0.0000000093,<=0.005,0.0000000093,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_54337D0F28A708627FB1,FUND_PERIOD,FPRINT_5DF538CEC25D86FD8B5C,FUND_0665,FINANCIAL_IDENTITIES,PASS,0.0000010114,<=0.005,0.0000010114,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_2CCCF5D601F46A9E4A70,FUND_PERIOD,FPRINT_E21A9A99467D4F4E0334,FUND_0666,FINANCIAL_IDENTITIES,PASS,0.0000000056,<=0.005,0.0000000056,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4A7380BF0B3ADDCBA194,FUND_PERIOD,FPRINT_28825D3B4F9A3649808F,FUND_0667,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_53451C4BDFBFA1293D11,FUND_PERIOD,FPRINT_A5B0D88D88C3E6ECBEAE,FUND_0668,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_54FD5E80981E1578E8B9,FUND_PERIOD,FPRINT_C7CA0B8CEC27611FBC1E,FUND_0669,FINANCIAL_IDENTITIES,PASS,0.0000000037,<=0.005,0.0000000037,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E06758D5CC2E92C9B0BD,FUND_PERIOD,FPRINT_B4D5B60FA01B3A2C4A3E,FUND_0670,FINANCIAL_IDENTITIES,PASS,0.0000000019,<=0.005,0.0000000019,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F66188E450D1F74BB263,FUND_PERIOD,FPRINT_A8DC59BD49679314B13C,FUND_0671,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_6A97366C970AC4F0445A,FUND_PERIOD,FPRINT_673AA9C1976F2856BE8C,FUND_0672,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_77790F504295C8F51C80,FUND_PERIOD,FPRINT_082D6A0BB3E9A84D0D32,FUND_0673,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_64B3A7D3F9BF169AEE2E,FUND_PERIOD,FPRINT_FCC15B376E88F58AB54A,FUND_0674,FINANCIAL_IDENTITIES,PASS,0.0000000484,<=0.005,0.0000000484,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4F27D79EF6E8D809143F,FUND_PERIOD,FPRINT_3090C6A6B9F9E591F332,FUND_0675,FINANCIAL_IDENTITIES,PASS,0.0000000373,<=0.005,0.0000000373,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_F2E6C3EF7A8A254D89F2,FUND_PERIOD,FPRINT_F9E7007805FD77D60050,FUND_0676,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3AC9F0604352FCD79441,FUND_PERIOD,FPRINT_5AFDBAD9C61A0AC9BAA0,FUND_0677,FINANCIAL_IDENTITIES,PASS,0.0000000354,<=0.005,0.0000000354,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_FBB65C5372CC9E53BE75,FUND_PERIOD,FPRINT_5498D14C5C8BC77FDB3C,FUND_0678,FINANCIAL_IDENTITIES,PASS,0.0000000224,<=0.005,0.0000000224,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3D75B1F25151B21C506F,FUND_PERIOD,FPRINT_3E9BEA21FFDA8FF7856D,FUND_0679,FINANCIAL_IDENTITIES,PASS,0.0000000261,<=0.005,0.0000000261,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_3033BD70273DE208C9DB,FUND_PERIOD,FPRINT_C2EC92FA2DFA49D19847,FUND_0680,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_6C1F325A98C47D3A44D3,FUND_PERIOD,FPRINT_3A941E420CC3F8AFDB27,FUND_0681,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_D2EF2BD5DDF70668F57F,FUND_PERIOD,FPRINT_6C9F912FADFA783E09D6,FUND_0682,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_6B2249CD422D9957A61F,FUND_PERIOD,FPRINT_FBA7C2C570A31687CE78,FUND_0683,FINANCIAL_IDENTITIES,PASS,0.0000000391,<=0.005,0.0000000391,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_E1D62A3AD239FCB217C9,FUND_PERIOD,FPRINT_62DB487BE9FF631A6F85,FUND_0684,FINANCIAL_IDENTITIES,PASS,0.0000000075,<=0.005,0.0000000075,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_CFCBBA9003818D01C5F8,FUND_PERIOD,FPRINT_BC1B1EE76EFD8AECA3B3,FUND_0685,FINANCIAL_IDENTITIES,PASS,0.0000009974,<=0.005,0.0000009974,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_B187AFFE8FFE34F1FE63,FUND_PERIOD,FPRINT_0BC7FD51B4C1203BCF1E,FUND_0686,FINANCIAL_IDENTITIES,PASS,0.0000000149,<=0.005,0.0000000149,"DPI, RVPI, TVPI, and commitment identities are checked together."
REC_4920CC6E6CB8A3C752B6,FUND_PERIOD,FPRINT_DAFDCEFFAA5D1C2C50E4,FUND_0687,FINANCIAL_IDENTITIES,PASS,0.0000000000,<=0.005,0.0000000000,"DPI, RVPI, TVPI, and commitment identities are checked together."
