target_id,target_kind,canonical_name,printed_name_primary,legal_name,company_entity_id,investee_fund_id,parent_target_id,sector,canonical_sector,sub_sector,country,identity_status,identity_confidence,identity_confidence_basis,identity_confidence_reason,provenance_type,synthetic_parameter_set_id,record_status,created_at
TARGET_COMPANY_SYNTH_000489_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000489-04,Synthetic Portfolio Company 000489-04,,COMPANY_SYNTH_000489_04,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000489_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000489-05,Synthetic Portfolio Company 000489-05,,COMPANY_SYNTH_000489_05,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000489_06,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000489-06,Synthetic Portfolio Company 000489-06,,COMPANY_SYNTH_000489_06,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000489_07,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000489-07,Synthetic Portfolio Company 000489-07,,COMPANY_SYNTH_000489_07,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000489_08,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000489-08,Synthetic Portfolio Company 000489-08,,COMPANY_SYNTH_000489_08,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000490_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000490-01,Synthetic Portfolio Company 000490-01,,COMPANY_SYNTH_000490_01,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000490_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000490-02,Synthetic Portfolio Company 000490-02,,COMPANY_SYNTH_000490_02,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000490_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000490-03,Synthetic Portfolio Company 000490-03,,COMPANY_SYNTH_000490_03,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000490_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000490-04,Synthetic Portfolio Company 000490-04,,COMPANY_SYNTH_000490_04,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000490_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000490-05,Synthetic Portfolio Company 000490-05,,COMPANY_SYNTH_000490_05,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000490_06,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000490-06,Synthetic Portfolio Company 000490-06,,COMPANY_SYNTH_000490_06,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000490_07,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000490-07,Synthetic Portfolio Company 000490-07,,COMPANY_SYNTH_000490_07,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000490_08,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000490-08,Synthetic Portfolio Company 000490-08,,COMPANY_SYNTH_000490_08,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000491_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000491-01,Synthetic Portfolio Company 000491-01,,COMPANY_SYNTH_000491_01,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000491_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000491-02,Synthetic Portfolio Company 000491-02,,COMPANY_SYNTH_000491_02,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000491_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000491-03,Synthetic Portfolio Company 000491-03,,COMPANY_SYNTH_000491_03,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000491_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000491-04,Synthetic Portfolio Company 000491-04,,COMPANY_SYNTH_000491_04,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000491_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000491-05,Synthetic Portfolio Company 000491-05,,COMPANY_SYNTH_000491_05,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000491_06,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000491-06,Synthetic Portfolio Company 000491-06,,COMPANY_SYNTH_000491_06,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000491_07,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000491-07,Synthetic Portfolio Company 000491-07,,COMPANY_SYNTH_000491_07,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000492_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000492-01,Synthetic Portfolio Company 000492-01,,COMPANY_SYNTH_000492_01,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000492_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000492-02,Synthetic Portfolio Company 000492-02,,COMPANY_SYNTH_000492_02,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000492_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000492-03,Synthetic Portfolio Company 000492-03,,COMPANY_SYNTH_000492_03,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000492_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000492-04,Synthetic Portfolio Company 000492-04,,COMPANY_SYNTH_000492_04,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000493_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000493-01,Synthetic Portfolio Company 000493-01,,COMPANY_SYNTH_000493_01,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000493_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000493-02,Synthetic Portfolio Company 000493-02,,COMPANY_SYNTH_000493_02,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000493_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000493-03,Synthetic Portfolio Company 000493-03,,COMPANY_SYNTH_000493_03,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000493_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000493-04,Synthetic Portfolio Company 000493-04,,COMPANY_SYNTH_000493_04,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000494_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000494-01,Synthetic Portfolio Company 000494-01,,COMPANY_SYNTH_000494_01,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000494_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000494-02,Synthetic Portfolio Company 000494-02,,COMPANY_SYNTH_000494_02,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000494_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000494-03,Synthetic Portfolio Company 000494-03,,COMPANY_SYNTH_000494_03,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000494_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000494-04,Synthetic Portfolio Company 000494-04,,COMPANY_SYNTH_000494_04,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000494_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000494-05,Synthetic Portfolio Company 000494-05,,COMPANY_SYNTH_000494_05,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000494_06,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000494-06,Synthetic Portfolio Company 000494-06,,COMPANY_SYNTH_000494_06,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000494_07,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000494-07,Synthetic Portfolio Company 000494-07,,COMPANY_SYNTH_000494_07,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000494_08,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000494-08,Synthetic Portfolio Company 000494-08,,COMPANY_SYNTH_000494_08,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000495_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000495-01,Synthetic Portfolio Company 000495-01,,COMPANY_SYNTH_000495_01,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000495_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000495-02,Synthetic Portfolio Company 000495-02,,COMPANY_SYNTH_000495_02,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000495_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000495-03,Synthetic Portfolio Company 000495-03,,COMPANY_SYNTH_000495_03,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000495_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000495-04,Synthetic Portfolio Company 000495-04,,COMPANY_SYNTH_000495_04,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000495_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000495-05,Synthetic Portfolio Company 000495-05,,COMPANY_SYNTH_000495_05,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000496_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000496-01,Synthetic Portfolio Company 000496-01,,COMPANY_SYNTH_000496_01,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000496_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000496-02,Synthetic Portfolio Company 000496-02,,COMPANY_SYNTH_000496_02,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000496_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000496-03,Synthetic Portfolio Company 000496-03,,COMPANY_SYNTH_000496_03,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000496_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000496-04,Synthetic Portfolio Company 000496-04,,COMPANY_SYNTH_000496_04,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000496_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000496-05,Synthetic Portfolio Company 000496-05,,COMPANY_SYNTH_000496_05,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000496_06,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000496-06,Synthetic Portfolio Company 000496-06,,COMPANY_SYNTH_000496_06,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000497_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000497-01,Synthetic Portfolio Company 000497-01,,COMPANY_SYNTH_000497_01,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000497_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000497-02,Synthetic Portfolio Company 000497-02,,COMPANY_SYNTH_000497_02,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000497_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000497-03,Synthetic Portfolio Company 000497-03,,COMPANY_SYNTH_000497_03,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000498_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000498-01,Synthetic Portfolio Company 000498-01,,COMPANY_SYNTH_000498_01,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000498_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000498-02,Synthetic Portfolio Company 000498-02,,COMPANY_SYNTH_000498_02,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000498_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000498-03,Synthetic Portfolio Company 000498-03,,COMPANY_SYNTH_000498_03,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000498_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000498-04,Synthetic Portfolio Company 000498-04,,COMPANY_SYNTH_000498_04,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000498_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000498-05,Synthetic Portfolio Company 000498-05,,COMPANY_SYNTH_000498_05,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000498_06,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000498-06,Synthetic Portfolio Company 000498-06,,COMPANY_SYNTH_000498_06,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000499_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000499-01,Synthetic Portfolio Company 000499-01,,COMPANY_SYNTH_000499_01,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000499_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000499-02,Synthetic Portfolio Company 000499-02,,COMPANY_SYNTH_000499_02,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000499_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000499-03,Synthetic Portfolio Company 000499-03,,COMPANY_SYNTH_000499_03,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000499_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000499-04,Synthetic Portfolio Company 000499-04,,COMPANY_SYNTH_000499_04,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000499_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000499-05,Synthetic Portfolio Company 000499-05,,COMPANY_SYNTH_000499_05,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000499_06,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000499-06,Synthetic Portfolio Company 000499-06,,COMPANY_SYNTH_000499_06,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000499_07,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000499-07,Synthetic Portfolio Company 000499-07,,COMPANY_SYNTH_000499_07,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000500_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000500-01,Synthetic Portfolio Company 000500-01,,COMPANY_SYNTH_000500_01,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000500_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000500-02,Synthetic Portfolio Company 000500-02,,COMPANY_SYNTH_000500_02,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000500_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000500-03,Synthetic Portfolio Company 000500-03,,COMPANY_SYNTH_000500_03,,,Business Services,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000500_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000500-04,Synthetic Portfolio Company 000500-04,,COMPANY_SYNTH_000500_04,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000500_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000500-05,Synthetic Portfolio Company 000500-05,,COMPANY_SYNTH_000500_05,,,Consumer,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000500_06,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000500-06,Synthetic Portfolio Company 000500-06,,COMPANY_SYNTH_000500_06,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000501_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000501-01,Synthetic Portfolio Company 000501-01,,COMPANY_SYNTH_000501_01,,,Healthcare,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000501_02,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000501-02,Synthetic Portfolio Company 000501-02,,COMPANY_SYNTH_000501_02,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000501_03,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000501-03,Synthetic Portfolio Company 000501-03,,COMPANY_SYNTH_000501_03,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000501_04,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000501-04,Synthetic Portfolio Company 000501-04,,COMPANY_SYNTH_000501_04,,,Energy Transition,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000501_05,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000501-05,Synthetic Portfolio Company 000501-05,,COMPANY_SYNTH_000501_05,,,Software,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
TARGET_COMPANY_SYNTH_000502_01,PORTFOLIO_COMPANY,Synthetic Portfolio Company 000502-01,Synthetic Portfolio Company 000502-01,,COMPANY_SYNTH_000502_01,,,Industrials,,,North America,RESOLVED,HIGH,generated holding identity,The generated holding supplies one explicit portfolio company identity or name.,SYNTHETIC,SYNTH_ASSUMED_DEMO_V1,ACTIVE,
