cashflow_id,fund_id,lp_id,lp_name,share_class_name,file_id,cashflow_event_id,date_role,date_raw,date_precision,cashflow_date,report_date,due_date,cashflow_type,amount,currency,amount_base_currency,base_currency,fx_rate,recallable_amount,provenance_type,source_page,source_anchor,synthetic_parameter_set_id,defect_expected,record_status
CF_FUND_SYNTH_000505_016,FUND_SYNTH_000505,,,,,CFE_FUND_SYNTH_000505_016,cashflow,2021-04-23,day,2021-04-23,2021-04-13,2021-04-23,capital_call,-37.28,USD,-37.28,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000547_009,FUND_SYNTH_000547,,,,,CFE_FUND_SYNTH_000547_009,cashflow,2021-04-23,day,2021-04-23,2021-04-13,2021-04-23,capital_call,-18.64,USD,-18.64,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000740_003,FUND_SYNTH_000740,,,,,CFE_FUND_SYNTH_000740_003,cashflow,2021-04-23,day,2021-04-23,2021-04-13,2021-04-23,capital_call,-46.31,GBP,-46.31,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000480_014,FUND_SYNTH_000480,,,,,CFE_FUND_SYNTH_000480_014,cashflow,2021-04-24,day,2021-04-24,2021-04-14,2021-04-24,capital_call,-24.90,EUR,-24.90,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000480_LP_SYNTH_000480_01_014,FUND_SYNTH_000480,LP_SYNTH_000480_01,Synthetic Institutional LP 0480-01,,,CFE_FUND_SYNTH_000480_LP_SYNTH_000480_01_014,cashflow,2021-04-24,day,2021-04-24,2021-04-14,2021-04-24,capital_call,-3.49,EUR,-3.49,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000480_LP_SYNTH_000480_02_014,FUND_SYNTH_000480,LP_SYNTH_000480_02,Synthetic Institutional LP 0480-02,,,CFE_FUND_SYNTH_000480_LP_SYNTH_000480_02_014,cashflow,2021-04-24,day,2021-04-24,2021-04-14,2021-04-24,capital_call,-2.24,EUR,-2.24,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000599_009,FUND_SYNTH_000599,,,,,CFE_FUND_SYNTH_000599_009,cashflow,2021-04-24,day,2021-04-24,2021-04-14,2021-04-24,capital_call,-8.90,USD,-8.90,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000089_007,FUND_SYNTH_000089,,,,,CFE_FUND_SYNTH_000089_007,cashflow,2021-04-25,day,2021-04-25,2021-04-15,2021-04-25,capital_call,-28.13,USD,-28.13,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000315_009,FUND_SYNTH_000315,,,,,CFE_FUND_SYNTH_000315_009,cashflow,2021-04-25,day,2021-04-25,2021-04-15,2021-04-25,capital_call,-4.64,USD,-4.64,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000389_007,FUND_SYNTH_000389,,,,,CFE_FUND_SYNTH_000389_007,cashflow,2021-04-25,day,2021-04-25,2021-04-15,2021-04-25,capital_call,-28.42,USD,-28.42,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000396_015,FUND_SYNTH_000396,,,,,CFE_FUND_SYNTH_000396_015,cashflow,2021-04-25,day,2021-04-25,2021-04-15,2021-04-25,capital_call,-9.79,USD,-9.79,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000128_003,FUND_SYNTH_000128,,,,,CFE_FUND_SYNTH_000128_003,cashflow,2021-04-26,day,2021-04-26,2021-04-16,2021-04-26,capital_call,-37.34,USD,-37.34,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000128_LP_SYNTH_000128_01_003,FUND_SYNTH_000128,LP_SYNTH_000128_01,Synthetic Institutional LP 0128-01,,,CFE_FUND_SYNTH_000128_LP_SYNTH_000128_01_003,cashflow,2021-04-26,day,2021-04-26,2021-04-16,2021-04-26,capital_call,-5.23,USD,-5.23,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000128_LP_SYNTH_000128_02_003,FUND_SYNTH_000128,LP_SYNTH_000128_02,Synthetic Institutional LP 0128-02,,,CFE_FUND_SYNTH_000128_LP_SYNTH_000128_02_003,cashflow,2021-04-26,day,2021-04-26,2021-04-16,2021-04-26,capital_call,-3.36,USD,-3.36,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000361_010,FUND_SYNTH_000361,,,,,CFE_FUND_SYNTH_000361_010,cashflow,2021-04-26,day,2021-04-26,2021-04-16,2021-04-26,capital_call,-41.37,USD,-41.37,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000596_011,FUND_SYNTH_000596,,,,,CFE_FUND_SYNTH_000596_011,cashflow,2021-04-26,day,2021-04-26,2021-04-16,2021-04-26,capital_call,-11.00,USD,-11.00,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000683_012,FUND_SYNTH_000683,,,,,CFE_FUND_SYNTH_000683_012,cashflow,2021-04-26,day,2021-04-26,2021-04-16,2021-04-26,capital_call,-18.30,EUR,-18.30,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000695_013,FUND_SYNTH_000695,,,,,CFE_FUND_SYNTH_000695_013,cashflow,2021-04-26,day,2021-04-26,2021-04-16,2021-04-26,capital_call,-10.33,USD,-10.33,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000258_004,FUND_SYNTH_000258,,,,,CFE_FUND_SYNTH_000258_004,cashflow,2021-04-27,day,2021-04-27,2021-04-17,2021-04-27,capital_call,-44.30,USD,-44.30,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000579_008,FUND_SYNTH_000579,,,,,CFE_FUND_SYNTH_000579_008,cashflow,2021-04-27,day,2021-04-27,2021-04-17,2021-04-27,capital_call,-25.49,USD,-25.49,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000598_003,FUND_SYNTH_000598,,,,,CFE_FUND_SYNTH_000598_003,cashflow,2021-04-27,day,2021-04-27,2021-04-17,2021-04-27,capital_call,-45.70,USD,-45.70,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000750_010,FUND_SYNTH_000750,,,,,CFE_FUND_SYNTH_000750_010,cashflow,2021-04-27,day,2021-04-27,2021-04-17,2021-04-27,capital_call,-24.53,USD,-24.53,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000037_006,FUND_SYNTH_000037,,,,,CFE_FUND_SYNTH_000037_006,cashflow,2021-04-28,day,2021-04-28,2021-04-18,2021-04-28,capital_call,-8.13,USD,-8.13,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000087_011,FUND_SYNTH_000087,,,,,CFE_FUND_SYNTH_000087_011,cashflow,2021-04-28,day,2021-04-28,2021-04-18,2021-04-28,capital_call,-12.26,USD,-12.26,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000208_007,FUND_SYNTH_000208,,,,,CFE_FUND_SYNTH_000208_007,cashflow,2021-04-28,day,2021-04-28,2021-04-18,2021-04-28,capital_call,-25.22,USD,-25.22,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000208_LP_SYNTH_000208_01_007,FUND_SYNTH_000208,LP_SYNTH_000208_01,Synthetic Institutional LP 0208-01,,,CFE_FUND_SYNTH_000208_LP_SYNTH_000208_01_007,cashflow,2021-04-28,day,2021-04-28,2021-04-18,2021-04-28,capital_call,-3.53,USD,-3.53,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000208_LP_SYNTH_000208_02_007,FUND_SYNTH_000208,LP_SYNTH_000208_02,Synthetic Institutional LP 0208-02,,,CFE_FUND_SYNTH_000208_LP_SYNTH_000208_02_007,cashflow,2021-04-28,day,2021-04-28,2021-04-18,2021-04-28,capital_call,-2.27,USD,-2.27,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000277_002,FUND_SYNTH_000277,,,,,CFE_FUND_SYNTH_000277_002,cashflow,2021-04-28,day,2021-04-28,2021-04-18,2021-04-28,capital_call,-35.99,USD,-35.99,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000436_013,FUND_SYNTH_000436,,,,,CFE_FUND_SYNTH_000436_013,cashflow,2021-04-28,day,2021-04-28,2021-04-18,2021-04-28,capital_call,-25.34,USD,-25.34,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000479_003,FUND_SYNTH_000479,,,,,CFE_FUND_SYNTH_000479_003,cashflow,2021-04-28,day,2021-04-28,2021-04-18,2021-04-28,capital_call,-42.95,USD,-42.95,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000484_009,FUND_SYNTH_000484,,,,,CFE_FUND_SYNTH_000484_009,cashflow,2021-04-28,day,2021-04-28,2021-04-18,2021-04-28,capital_call,-8.07,USD,-8.07,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000275_005,FUND_SYNTH_000275,,,,,CFE_FUND_SYNTH_000275_005,cashflow,2021-04-29,day,2021-04-29,2021-04-19,2021-04-29,capital_call,-20.19,USD,-20.19,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000439_004,FUND_SYNTH_000439,,,,,CFE_FUND_SYNTH_000439_004,cashflow,2021-04-29,day,2021-04-29,2021-04-19,2021-04-29,capital_call,-58.04,USD,-58.04,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000456_011,FUND_SYNTH_000456,,,,,CFE_FUND_SYNTH_000456_011,cashflow,2021-04-29,day,2021-04-29,2021-04-19,2021-04-29,capital_call,-13.15,USD,-13.15,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000456_LP_SYNTH_000456_01_011,FUND_SYNTH_000456,LP_SYNTH_000456_01,Synthetic Institutional LP 0456-01,,,CFE_FUND_SYNTH_000456_LP_SYNTH_000456_01_011,cashflow,2021-04-29,day,2021-04-29,2021-04-19,2021-04-29,capital_call,-1.84,USD,-1.84,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000456_LP_SYNTH_000456_02_011,FUND_SYNTH_000456,LP_SYNTH_000456_02,Synthetic Institutional LP 0456-02,,,CFE_FUND_SYNTH_000456_LP_SYNTH_000456_02_011,cashflow,2021-04-29,day,2021-04-29,2021-04-19,2021-04-29,capital_call,-1.18,USD,-1.18,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000496_006,FUND_SYNTH_000496,,,,,CFE_FUND_SYNTH_000496_006,cashflow,2021-04-29,day,2021-04-29,2021-04-19,2021-04-29,capital_call,-26.91,USD,-26.91,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000496_LP_SYNTH_000496_01_006,FUND_SYNTH_000496,LP_SYNTH_000496_01,Synthetic Institutional LP 0496-01,,,CFE_FUND_SYNTH_000496_LP_SYNTH_000496_01_006,cashflow,2021-04-29,day,2021-04-29,2021-04-19,2021-04-29,capital_call,-3.77,USD,-3.77,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000496_LP_SYNTH_000496_02_006,FUND_SYNTH_000496,LP_SYNTH_000496_02,Synthetic Institutional LP 0496-02,,,CFE_FUND_SYNTH_000496_LP_SYNTH_000496_02_006,cashflow,2021-04-29,day,2021-04-29,2021-04-19,2021-04-29,capital_call,-2.42,USD,-2.42,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000564_008,FUND_SYNTH_000564,,,,,CFE_FUND_SYNTH_000564_008,cashflow,2021-04-29,day,2021-04-29,2021-04-19,2021-04-29,capital_call,-52.78,USD,-52.78,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000754_009,FUND_SYNTH_000754,,,,,CFE_FUND_SYNTH_000754_009,cashflow,2021-04-29,day,2021-04-29,2021-04-19,2021-04-29,capital_call,-38.59,USD,-38.59,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000790_009,FUND_SYNTH_000790,,,,,CFE_FUND_SYNTH_000790_009,cashflow,2021-04-29,day,2021-04-29,2021-04-19,2021-04-29,capital_call,-27.98,EUR,-27.98,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000066_009,FUND_SYNTH_000066,,,,,CFE_FUND_SYNTH_000066_009,cashflow,2021-04-30,day,2021-04-30,2021-04-20,2021-04-30,capital_call,-31.40,USD,-31.40,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000256_012,FUND_SYNTH_000256,,,,,CFE_FUND_SYNTH_000256_012,cashflow,2021-04-30,day,2021-04-30,2021-04-20,2021-04-30,capital_call,-6.36,GBP,-6.36,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000256_LP_SYNTH_000256_01_012,FUND_SYNTH_000256,LP_SYNTH_000256_01,Synthetic Institutional LP 0256-01,,,CFE_FUND_SYNTH_000256_LP_SYNTH_000256_01_012,cashflow,2021-04-30,day,2021-04-30,2021-04-20,2021-04-30,capital_call,-0.89,GBP,-0.89,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000256_LP_SYNTH_000256_02_012,FUND_SYNTH_000256,LP_SYNTH_000256_02,Synthetic Institutional LP 0256-02,,,CFE_FUND_SYNTH_000256_LP_SYNTH_000256_02_012,cashflow,2021-04-30,day,2021-04-30,2021-04-20,2021-04-30,capital_call,-0.57,GBP,-0.57,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000521_004,FUND_SYNTH_000521,,,,,CFE_FUND_SYNTH_000521_004,cashflow,2021-04-30,day,2021-04-30,2021-04-20,2021-04-30,capital_call,-93.24,USD,-93.24,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000529_013,FUND_SYNTH_000529,,,,,CFE_FUND_SYNTH_000529_013,cashflow,2021-04-30,day,2021-04-30,2021-04-20,2021-04-30,capital_call,-9.02,USD,-9.02,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000736_005,FUND_SYNTH_000736,,,,,CFE_FUND_SYNTH_000736_005,cashflow,2021-04-30,day,2021-04-30,2021-04-20,2021-04-30,capital_call,-57.41,USD,-57.41,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000736_LP_SYNTH_000736_01_005,FUND_SYNTH_000736,LP_SYNTH_000736_01,Synthetic Institutional LP 0736-01,,,CFE_FUND_SYNTH_000736_LP_SYNTH_000736_01_005,cashflow,2021-04-30,day,2021-04-30,2021-04-20,2021-04-30,capital_call,-8.04,USD,-8.04,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000736_LP_SYNTH_000736_02_005,FUND_SYNTH_000736,LP_SYNTH_000736_02,Synthetic Institutional LP 0736-02,,,CFE_FUND_SYNTH_000736_LP_SYNTH_000736_02_005,cashflow,2021-04-30,day,2021-04-30,2021-04-20,2021-04-30,capital_call,-5.17,USD,-5.17,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000280_002,FUND_SYNTH_000280,,,,,CFE_FUND_SYNTH_000280_002,cashflow,2021-05-01,day,2021-05-01,2021-04-21,2021-05-01,capital_call,-45.77,EUR,-45.77,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000280_LP_SYNTH_000280_01_002,FUND_SYNTH_000280,LP_SYNTH_000280_01,Synthetic Institutional LP 0280-01,,,CFE_FUND_SYNTH_000280_LP_SYNTH_000280_01_002,cashflow,2021-05-01,day,2021-05-01,2021-04-21,2021-05-01,capital_call,-6.41,EUR,-6.41,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000280_LP_SYNTH_000280_02_002,FUND_SYNTH_000280,LP_SYNTH_000280_02,Synthetic Institutional LP 0280-02,,,CFE_FUND_SYNTH_000280_LP_SYNTH_000280_02_002,cashflow,2021-05-01,day,2021-05-01,2021-04-21,2021-05-01,capital_call,-4.12,EUR,-4.12,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000299_012,FUND_SYNTH_000299,,,,,CFE_FUND_SYNTH_000299_012,cashflow,2021-05-01,day,2021-05-01,2021-04-21,2021-05-01,capital_call,-20.00,USD,-20.00,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000316_004,FUND_SYNTH_000316,,,,,CFE_FUND_SYNTH_000316_004,cashflow,2021-05-01,day,2021-05-01,2021-04-21,2021-05-01,capital_call,-21.92,USD,-21.92,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000499_008,FUND_SYNTH_000499,,,,,CFE_FUND_SYNTH_000499_008,cashflow,2021-05-01,day,2021-05-01,2021-04-21,2021-05-01,capital_call,-26.67,EUR,-26.67,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000788_009,FUND_SYNTH_000788,,,,,CFE_FUND_SYNTH_000788_009,cashflow,2021-05-01,day,2021-05-01,2021-04-21,2021-05-01,capital_call,-16.97,USD,-16.97,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000253_009,FUND_SYNTH_000253,,,,,CFE_FUND_SYNTH_000253_009,cashflow,2021-05-02,day,2021-05-02,2021-04-22,2021-05-02,capital_call,-23.95,GBP,-23.95,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000429_006,FUND_SYNTH_000429,,,,,CFE_FUND_SYNTH_000429_006,cashflow,2021-05-02,day,2021-05-02,2021-04-22,2021-05-02,capital_call,-20.13,USD,-20.13,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000466_005,FUND_SYNTH_000466,,,,,CFE_FUND_SYNTH_000466_005,cashflow,2021-05-02,day,2021-05-02,2021-04-22,2021-05-02,capital_call,-40.62,USD,-40.62,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000485_007,FUND_SYNTH_000485,,,,,CFE_FUND_SYNTH_000485_007,cashflow,2021-05-02,day,2021-05-02,2021-04-22,2021-05-02,capital_call,-20.55,GBP,-20.55,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000672_006,FUND_SYNTH_000672,,,,,CFE_FUND_SYNTH_000672_006,cashflow,2021-05-02,day,2021-05-02,2021-04-22,2021-05-02,capital_call,-19.93,USD,-19.93,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000672_LP_SYNTH_000672_01_006,FUND_SYNTH_000672,LP_SYNTH_000672_01,Synthetic Institutional LP 0672-01,,,CFE_FUND_SYNTH_000672_LP_SYNTH_000672_01_006,cashflow,2021-05-02,day,2021-05-02,2021-04-22,2021-05-02,capital_call,-2.79,USD,-2.79,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000672_LP_SYNTH_000672_02_006,FUND_SYNTH_000672,LP_SYNTH_000672_02,Synthetic Institutional LP 0672-02,,,CFE_FUND_SYNTH_000672_LP_SYNTH_000672_02_006,cashflow,2021-05-02,day,2021-05-02,2021-04-22,2021-05-02,capital_call,-1.79,USD,-1.79,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000652_008,FUND_SYNTH_000652,,,,,CFE_FUND_SYNTH_000652_008,cashflow,2021-05-03,day,2021-05-03,2021-04-23,2021-05-03,capital_call,-43.09,EUR,-43.09,EUR,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000687_008,FUND_SYNTH_000687,,,,,CFE_FUND_SYNTH_000687_008,cashflow,2021-05-03,day,2021-05-03,2021-04-23,2021-05-03,capital_call,-19.95,CAD,-19.95,CAD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000783_008,FUND_SYNTH_000783,,,,,CFE_FUND_SYNTH_000783_008,cashflow,2021-05-03,day,2021-05-03,2021-04-23,2021-05-03,capital_call,-36.88,USD,-36.88,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000067_006,FUND_SYNTH_000067,,,,,CFE_FUND_SYNTH_000067_006,cashflow,2021-05-04,day,2021-05-04,2021-04-24,2021-05-04,capital_call,-31.96,USD,-31.96,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000336_003,FUND_SYNTH_000336,,,,,CFE_FUND_SYNTH_000336_003,cashflow,2021-05-04,day,2021-05-04,2021-04-24,2021-05-04,capital_call,-144.98,USD,-144.98,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000336_LP_SYNTH_000336_01_003,FUND_SYNTH_000336,LP_SYNTH_000336_01,Synthetic Institutional LP 0336-01,,,CFE_FUND_SYNTH_000336_LP_SYNTH_000336_01_003,cashflow,2021-05-04,day,2021-05-04,2021-04-24,2021-05-04,capital_call,-20.30,USD,-20.30,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000336_LP_SYNTH_000336_02_003,FUND_SYNTH_000336,LP_SYNTH_000336_02,Synthetic Institutional LP 0336-02,,,CFE_FUND_SYNTH_000336_LP_SYNTH_000336_02_003,cashflow,2021-05-04,day,2021-05-04,2021-04-24,2021-05-04,capital_call,-13.05,USD,-13.05,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000042_004,FUND_SYNTH_000042,,,,,CFE_FUND_SYNTH_000042_004,cashflow,2021-05-05,day,2021-05-05,2021-04-25,2021-05-05,capital_call,-83.81,USD,-83.81,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000527_018,FUND_SYNTH_000527,,,,,CFE_FUND_SYNTH_000527_018,cashflow,2021-05-05,day,2021-05-05,2021-04-25,2021-05-05,capital_call,-7.66,GBP,-7.66,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000527_CLASS_A_018,FUND_SYNTH_000527,,,Class A,,CFE_FUND_SYNTH_000527_CLASS_A_018,cashflow,2021-05-05,day,2021-05-05,2021-04-25,2021-05-05,capital_call,-4.75,GBP,-4.75,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000527_CLASS_B_018,FUND_SYNTH_000527,,,Class B,,CFE_FUND_SYNTH_000527_CLASS_B_018,cashflow,2021-05-05,day,2021-05-05,2021-04-25,2021-05-05,capital_call,-2.91,GBP,-2.91,GBP,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000793_004,FUND_SYNTH_000793,,,,,CFE_FUND_SYNTH_000793_004,cashflow,2021-05-05,day,2021-05-05,2021-04-25,2021-05-05,capital_call,-66.68,USD,-66.68,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
CF_FUND_SYNTH_000132_004,FUND_SYNTH_000132,,,,,CFE_FUND_SYNTH_000132_004,cashflow,2021-05-06,day,2021-05-06,2021-04-26,2021-05-06,capital_call,-12.41,USD,-12.41,USD,1.00000000,0.00,SYNTHETIC,,,SYNTH_ASSUMED_DEMO_V1,false,ACTIVE
