observation_id,document_id,route,canonical_doc_type,product_tier,page_id,source_page,source_structure_type,source_section,source_table,source_row_label,source_column_label,source_occurrence,record_family,metric_id,metric_category,metric_name,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,manager_alias_id,manager_entity_id,investor_alias_id,investor_entity_id,portfolio_name,asset_class,strategy,geography,vintage_year,horizon,date_precision,as_of_date_raw,as_of_date,period_start_raw,period_start,period_end_raw,period_end,value_kind,value_raw,value_numeric,value_text,value_sign,currency,unit,unit_scale,unit_scale_multiplier,currency_scale_raw,term_category,basis_raw,condition_raw,evidence_quote,evidence_class,adjudication_status,source_agents,extractor_model,contract_version,notes,definition_keys,method,fee_basis,value_scope,canonical_measure_id,mapping_rule_id,sector,canonical_asset_class,canonical_strategy,canonical_sub_strategy,canonical_sector,is_monetary,lineage_pair_id,lineage_pair_status,lineage_a_row_number,lineage_b_row_number,lineage_difference_fields,lineage_resolution_decision,lineage_resolution_reason,lineage_source_sha256,effective_vintage_year,vintage_year_origin,vintage_year_source_observation_id,vintage_year_source_document_id,vintage_year_source_page,vintage_year_source_quote,effective_strategy,strategy_origin,strategy_source_observation_id,strategy_source_document_id,strategy_source_page,strategy_source_quote,effective_asset_class,asset_class_origin,asset_class_source_observation_id,asset_class_source_document_id,asset_class_source_page,asset_class_source_quote,effective_geography,geography_origin,geography_source_observation_id,geography_source_document_id,geography_source_page,geography_source_quote,promotion_status,fund_period_ids,quality_status,failed_quality_rules,analysis_result_ids
d0ae1a01e6154724b579,SRC457,04-quarterly-report,Quarterly_Report,CORE,a66a6a9b51730cefd4c7,11,TABLE,Management Fees,Management Fees,"Sares-Regis Multifamily Value-Add Fund III, L.P.",Since Inception through Q3 2020,1,fund_economics_observation,fund_economics_observation.fee,fee,Management Fees,fund,21a70a837a19d1471aab,FUND_1049,"Sares-Regis Multifamily Value-Add Fund III, L.P.","Sares-Regis Multifamily Value-Add Fund III, L.P.","Sares Regis Multifamily Investment Management, LLC",,,,,,Real Estate,,,,Since Inception through Q3 2020,day,"December 31, 2020",2020-12-31,,,,,number,"1,395,972",1395972,,positive,USD,,absolute,1,$,,,,"Sares-Regis Multifamily Value-Add Fund III, L.P. 1,395,972 143,750 1,539,722",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,real_estate,,,,true,PAIR_F620E6D688D27C2E3579B363,CLASSIFICATION_CONFLICT,1145,1376,source_section|subject_type|asset_class|currency_scale|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Value Add,INHERITED_FROM_SAME_FUND,29d8ba83146890b757ff,SRC457,9,"Sares Regis Multifamily Value-Add Fund III, L.P. 50,000,000 27,550,922 22,570,165 6.62% 4.64% N/A N/A N/A (0.87%) 0.66% 3/22/2019 1.01 1.01 0.00 0.45",Real Estate,PRINTED_ON_ROW,d0ae1a01e6154724b579,SRC457,11,"Sares-Regis Multifamily Value-Add Fund III, L.P. 1,395,972 143,750 1,539,722",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
cf3f8d2da6610078ff4e,SRC457,04-quarterly-report,Quarterly_Report,CORE,a66a6a9b51730cefd4c7,11,TABLE,Management Fees,Management Fees,"Sares-Regis Multifamily Value-Add Fund III, L.P.",Since Inception through Q4 2020,1,fund_economics_observation,fund_economics_observation.fee,fee,Management Fees,fund,21a70a837a19d1471aab,FUND_1049,"Sares-Regis Multifamily Value-Add Fund III, L.P.","Sares-Regis Multifamily Value-Add Fund III, L.P.","Sares Regis Multifamily Investment Management, LLC",,,,,,Real Estate,,,,Since Inception through Q4 2020,day,"December 31, 2020",2020-12-31,,,,,number,"1,539,722",1539722,,positive,USD,,absolute,1,$,,,,"Sares-Regis Multifamily Value-Add Fund III, L.P. 1,395,972 143,750 1,539,722",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,real_estate,,,,true,PAIR_9D1AC34A9FBDA329636222C7,CLASSIFICATION_CONFLICT,1146,1377,source_section|subject_type|asset_class|currency_scale|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Value Add,INHERITED_FROM_SAME_FUND,29d8ba83146890b757ff,SRC457,9,"Sares Regis Multifamily Value-Add Fund III, L.P. 50,000,000 27,550,922 22,570,165 6.62% 4.64% N/A N/A N/A (0.87%) 0.66% 3/22/2019 1.01 1.01 0.00 0.45",Real Estate,PRINTED_ON_ROW,cf3f8d2da6610078ff4e,SRC457,11,"Sares-Regis Multifamily Value-Add Fund III, L.P. 1,395,972 143,750 1,539,722",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
ebbc74d905d00b0f8357,SRC457,04-quarterly-report,Quarterly_Report,CORE,a66a6a9b51730cefd4c7,11,TABLE,Management Fees,Management Fees,"TPG Real Estate Partners III, L.P.",Q4 2020 QTD,1,fund_economics_observation,fund_economics_observation.fee,fee,Management Fees,fund,3a5215518d9ef6bca500,FUND_0970,"TPG Real Estate Partners III, L.P.","TPG Real Estate Partners III, L.P.","TPG Capital Advisors, LLC",,,,,,Real Estate,,,,Q4 2020 QTD,day,"December 31, 2020",2020-12-31,,,,,number,"110,679",110679,,positive,USD,,absolute,1,$,,,,"TPG Real Estate Partners III, L.P. 1,054,793 110,679 1,165,472",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,real_estate,,,,true,PAIR_F62F1BDED92C8976C16EA276,CLASSIFICATION_CONFLICT,1147,1378,source_section|subject_type|asset_class|currency_scale|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Opportunistic,INHERITED_FROM_SAME_FUND,1ad664235fbb54831958,SRC457,9,"TPG Real Estate Partners III, L.P. 40,000,000 30,626,333 9,075,705 9.83% 7.07% N/A N/A N/A (18.72%) (4.84%) 9/17/2019 0.97 0.97 0.00 0.23",Real Estate,PRINTED_ON_ROW,ebbc74d905d00b0f8357,SRC457,11,"TPG Real Estate Partners III, L.P. 1,054,793 110,679 1,165,472",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
799a42750e326dad281b,SRC457,04-quarterly-report,Quarterly_Report,CORE,a66a6a9b51730cefd4c7,11,TABLE,Management Fees,Management Fees,"TPG Real Estate Partners III, L.P.",Since Inception through Q3 2020,1,fund_economics_observation,fund_economics_observation.fee,fee,Management Fees,fund,3a5215518d9ef6bca500,FUND_0970,"TPG Real Estate Partners III, L.P.","TPG Real Estate Partners III, L.P.","TPG Capital Advisors, LLC",,,,,,Real Estate,,,,Since Inception through Q3 2020,day,"December 31, 2020",2020-12-31,,,,,number,"1,054,793",1054793,,positive,USD,,absolute,1,$,,,,"TPG Real Estate Partners III, L.P. 1,054,793 110,679 1,165,472",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,real_estate,,,,true,PAIR_52E358256F998C46BA59647C,CLASSIFICATION_CONFLICT,1148,1379,source_section|subject_type|asset_class|currency_scale|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Opportunistic,INHERITED_FROM_SAME_FUND,1ad664235fbb54831958,SRC457,9,"TPG Real Estate Partners III, L.P. 40,000,000 30,626,333 9,075,705 9.83% 7.07% N/A N/A N/A (18.72%) (4.84%) 9/17/2019 0.97 0.97 0.00 0.23",Real Estate,PRINTED_ON_ROW,799a42750e326dad281b,SRC457,11,"TPG Real Estate Partners III, L.P. 1,054,793 110,679 1,165,472",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
867b422184365eb35f68,SRC457,04-quarterly-report,Quarterly_Report,CORE,a66a6a9b51730cefd4c7,11,TABLE,Management Fees,Management Fees,"TPG Real Estate Partners III, L.P.",Since Inception through Q4 2020,1,fund_economics_observation,fund_economics_observation.fee,fee,Management Fees,fund,3a5215518d9ef6bca500,FUND_0970,"TPG Real Estate Partners III, L.P.","TPG Real Estate Partners III, L.P.","TPG Capital Advisors, LLC",,,,,,Real Estate,,,,Since Inception through Q4 2020,day,"December 31, 2020",2020-12-31,,,,,number,"1,165,472",1165472,,positive,USD,,absolute,1,$,,,,"TPG Real Estate Partners III, L.P. 1,054,793 110,679 1,165,472",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,real_estate,,,,true,PAIR_A1F1A4A7F80182C3A76C790E,CLASSIFICATION_CONFLICT,1149,1380,source_section|subject_type|asset_class|currency_scale|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Opportunistic,INHERITED_FROM_SAME_FUND,1ad664235fbb54831958,SRC457,9,"TPG Real Estate Partners III, L.P. 40,000,000 30,626,333 9,075,705 9.83% 7.07% N/A N/A N/A (18.72%) (4.84%) 9/17/2019 0.97 0.97 0.00 0.23",Real Estate,PRINTED_ON_ROW,867b422184365eb35f68,SRC457,11,"TPG Real Estate Partners III, L.P. 1,054,793 110,679 1,165,472",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
846a2e0df1bd4d6e9244,SRC457,04-quarterly-report,Quarterly_Report,CORE,a66a6a9b51730cefd4c7,11,TABLE,Management Fees,Management Fees,U.S. Value Income REIT Strategy,Since Inception through Q3 2020,1,fund_economics_observation,fund_economics_observation.fee,fee,Management Fees,fund,d13d66b6dec67cec44d5,FUND_0978,U.S. Value Income REIT Strategy,U.S. Value Income REIT Strategy,,,,,,,Real Estate,,,,Since Inception through Q3 2020,day,"December 31, 2020",2020-12-31,,,,,number,"6,905,447",6905447,,positive,USD,,absolute,1,$,,,,"U.S. Value Income REIT Strategy 6,905,447 - 6,905,447",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,real_estate,,,,true,PAIR_2CBD3057F11B54BDA179DB36,CLASSIFICATION_CONFLICT,1150,1381,source_section|subject_type|asset_class|currency_scale|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Public Real Estate,INHERITED_FROM_SAME_FUND,1cfd94f64312d8ddff94,SRC457,9,"U.S. Value Income REIT Strategy $160,000,000 - $282,792,164 12.78% (9.02%) 2.64% 3.94% 5.99% 9.69% 6.57% 7/1/2011 1.70 1.70 0.00 1.04",Real Estate,PRINTED_ON_ROW,846a2e0df1bd4d6e9244,SRC457,11,"U.S. Value Income REIT Strategy 6,905,447 - 6,905,447",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
8c513319872f6dff165f,SRC457,04-quarterly-report,Quarterly_Report,CORE,a66a6a9b51730cefd4c7,11,TABLE,Management Fees,Management Fees,U.S. Value Income REIT Strategy,Since Inception through Q4 2020,1,fund_economics_observation,fund_economics_observation.fee,fee,Management Fees,fund,d13d66b6dec67cec44d5,FUND_0978,U.S. Value Income REIT Strategy,U.S. Value Income REIT Strategy,,,,,,,Real Estate,,,,Since Inception through Q4 2020,day,"December 31, 2020",2020-12-31,,,,,number,"6,905,447",6905447,,positive,USD,,absolute,1,$,,,,"U.S. Value Income REIT Strategy 6,905,447 - 6,905,447",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,real_estate,,,,true,PAIR_4BE55E05A0A26FEFB3F17937,CLASSIFICATION_CONFLICT,1151,1382,source_section|subject_type|asset_class|currency_scale|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Public Real Estate,INHERITED_FROM_SAME_FUND,1cfd94f64312d8ddff94,SRC457,9,"U.S. Value Income REIT Strategy $160,000,000 - $282,792,164 12.78% (9.02%) 2.64% 3.94% 5.99% 9.69% 6.57% 7/1/2011 1.70 1.70 0.00 1.04",Real Estate,PRINTED_ON_ROW,8c513319872f6dff165f,SRC457,11,"U.S. Value Income REIT Strategy 6,905,447 - 6,905,447",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
5c9da67717f6bbb35438,SRC457,04-quarterly-report,Quarterly_Report,CORE,a66a6a9b51730cefd4c7,11,TABLE,Management Fees,Management Fees,"Water Property Investor II, L.P.",Q4 2020 QTD,1,fund_economics_observation,fund_economics_observation.fee,fee,Management Fees,fund,7583e07ff445ca9059f6,FUND_0999,"Water Property Investor II, L.P.","Water Property Investor II, L.P.","Water Asset Management, LLC",,,,,,Natural Resources,,,,Q4 2020 QTD,day,"December 31, 2020",2020-12-31,,,,,number,"112,500",112500,,positive,USD,,absolute,1,$,,,,"Water Property Investor II, L.P. 1,399,007 112,500 1,511,507",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,natural_resources,,,,true,PAIR_6BE0DF3756DE5D29592A582F,CLASSIFICATION_CONFLICT,1152,1383,source_section|subject_type|asset_class|currency_scale|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Water,INHERITED_FROM_SAME_FUND,1f8a1d222442c127b638,SRC457,10,"Water Property Investor II, L.P. 30,000,000 10,322,141 21,968,345 0.40% 1.60% 5.18% N/A N/A 4.33% 4.44% 6/16/2017 1.16 1.12 0.04 0.66",Natural Resources,PRINTED_ON_ROW,5c9da67717f6bbb35438,SRC457,11,"Water Property Investor II, L.P. 1,399,007 112,500 1,511,507",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
9150302f2292be101291,SRC457,04-quarterly-report,Quarterly_Report,CORE,a66a6a9b51730cefd4c7,11,TABLE,Management Fees,Management Fees,"Water Property Investor II, L.P.",Since Inception through Q3 2020,1,fund_economics_observation,fund_economics_observation.fee,fee,Management Fees,fund,7583e07ff445ca9059f6,FUND_0999,"Water Property Investor II, L.P.","Water Property Investor II, L.P.","Water Asset Management, LLC",,,,,,Natural Resources,,,,Since Inception through Q3 2020,day,"December 31, 2020",2020-12-31,,,,,number,"1,399,007",1399007,,positive,USD,,absolute,1,$,,,,"Water Property Investor II, L.P. 1,399,007 112,500 1,511,507",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,natural_resources,,,,true,PAIR_CE8BB3ADFE20751CA5789A64,CLASSIFICATION_CONFLICT,1153,1384,source_section|subject_type|asset_class|currency_scale|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Water,INHERITED_FROM_SAME_FUND,1f8a1d222442c127b638,SRC457,10,"Water Property Investor II, L.P. 30,000,000 10,322,141 21,968,345 0.40% 1.60% 5.18% N/A N/A 4.33% 4.44% 6/16/2017 1.16 1.12 0.04 0.66",Natural Resources,PRINTED_ON_ROW,9150302f2292be101291,SRC457,11,"Water Property Investor II, L.P. 1,399,007 112,500 1,511,507",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
206c36d668dc04f55652,SRC457,04-quarterly-report,Quarterly_Report,CORE,a66a6a9b51730cefd4c7,11,TABLE,Management Fees,Management Fees,"Water Property Investor II, L.P.",Since Inception through Q4 2020,1,fund_economics_observation,fund_economics_observation.fee,fee,Management Fees,fund,7583e07ff445ca9059f6,FUND_0999,"Water Property Investor II, L.P.","Water Property Investor II, L.P.","Water Asset Management, LLC",,,,,,Natural Resources,,,,Since Inception through Q4 2020,day,"December 31, 2020",2020-12-31,,,,,number,"1,511,507",1511507,,positive,USD,,absolute,1,$,,,,"Water Property Investor II, L.P. 1,399,007 112,500 1,511,507",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,natural_resources,,,,true,PAIR_6CE036900F90640696E3C5A7,CLASSIFICATION_CONFLICT,1154,1385,source_section|subject_type|asset_class|currency_scale|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Water,INHERITED_FROM_SAME_FUND,1f8a1d222442c127b638,SRC457,10,"Water Property Investor II, L.P. 30,000,000 10,322,141 21,968,345 0.40% 1.60% 5.18% N/A N/A 4.33% 4.44% 6/16/2017 1.16 1.12 0.04 0.66",Natural Resources,PRINTED_ON_ROW,206c36d668dc04f55652,SRC457,11,"Water Property Investor II, L.P. 1,399,007 112,500 1,511,507",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
ead152629d1699d4d4bd,SRC457,04-quarterly-report,Quarterly_Report,CORE,a66a6a9b51730cefd4c7,11,TABLE,Management Fees,Management Fees,"Water Property Investor, L.P.",Q4 2020 QTD,1,fund_economics_observation,fund_economics_observation.fee,fee,Management Fees,fund,c481a4b45f0550ad8375,FUND_1000,"Water Property Investor, L.P.","Water Property Investor, L.P.","Water Asset Management, LLC",,,,,,Natural Resources,,,,Q4 2020 QTD,day,"December 31, 2020",2020-12-31,,,,,number,"82,050",82050,,positive,USD,,absolute,1,$,,,,"Water Property Investor, L.P. 3,165,307 82,050 3,247,356",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,natural_resources,,,,true,PAIR_4D9C3A18129150DA675DB895,CLASSIFICATION_CONFLICT,1155,1386,source_section|subject_type|asset_class|currency_scale|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Water,INHERITED_FROM_SAME_FUND,006726a9da6db08dafbb,SRC457,10,"Water Property Investor, L.P. $30,000,000 $584,546 $45,550,458 3.56% 3.35% 16.43% 10.72% N/A 8.05% 8.65% 12/12/2014 1.57 1.51 0.06 1.01",Natural Resources,PRINTED_ON_ROW,ead152629d1699d4d4bd,SRC457,11,"Water Property Investor, L.P. 3,165,307 82,050 3,247,356",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
a9b40c8eeded23d6dce6,SRC457,04-quarterly-report,Quarterly_Report,CORE,a66a6a9b51730cefd4c7,11,TABLE,Management Fees,Management Fees,"Water Property Investor, L.P.",Since Inception through Q3 2020,1,fund_economics_observation,fund_economics_observation.fee,fee,Management Fees,fund,c481a4b45f0550ad8375,FUND_1000,"Water Property Investor, L.P.","Water Property Investor, L.P.","Water Asset Management, LLC",,,,,,Natural Resources,,,,Since Inception through Q3 2020,day,"December 31, 2020",2020-12-31,,,,,number,"3,165,307",3165307,,positive,USD,,absolute,1,$,,,,"Water Property Investor, L.P. 3,165,307 82,050 3,247,356",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,natural_resources,,,,true,PAIR_C43C14B046CAA8282C50979A,CLASSIFICATION_CONFLICT,1156,1387,source_section|subject_type|asset_class|currency_scale|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Water,INHERITED_FROM_SAME_FUND,006726a9da6db08dafbb,SRC457,10,"Water Property Investor, L.P. $30,000,000 $584,546 $45,550,458 3.56% 3.35% 16.43% 10.72% N/A 8.05% 8.65% 12/12/2014 1.57 1.51 0.06 1.01",Natural Resources,PRINTED_ON_ROW,a9b40c8eeded23d6dce6,SRC457,11,"Water Property Investor, L.P. 3,165,307 82,050 3,247,356",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
5e0e186dbb0a144ab964,SRC457,04-quarterly-report,Quarterly_Report,CORE,a66a6a9b51730cefd4c7,11,TABLE,Management Fees,Management Fees,"Water Property Investor, L.P.",Since Inception through Q4 2020,1,fund_economics_observation,fund_economics_observation.fee,fee,Management Fees,fund,c481a4b45f0550ad8375,FUND_1000,"Water Property Investor, L.P.","Water Property Investor, L.P.","Water Asset Management, LLC",,,,,,Natural Resources,,,,Since Inception through Q4 2020,day,"December 31, 2020",2020-12-31,,,,,number,"3,247,356",3247356,,positive,USD,,absolute,1,$,,,,"Water Property Investor, L.P. 3,165,307 82,050 3,247,356",actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,natural_resources,,,,true,PAIR_919FB18124C44F9E8388C63F,CLASSIFICATION_CONFLICT,1157,1388,source_section|subject_type|asset_class|currency_scale|metric_name|evidence_quote,MERGE,"subject_type classifies what subject_name names: a named vehicle ('... , L.P.', an SMA, an LLC) is fund; a total or subtotal line is the owner's aggregate, so portfolio; an index is benchmark. A whole schedule typed investment means the label was not read. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,Water,INHERITED_FROM_SAME_FUND,006726a9da6db08dafbb,SRC457,10,"Water Property Investor, L.P. $30,000,000 $584,546 $45,550,458 3.56% 3.35% 16.43% 10.72% N/A 8.05% 8.65% 12/12/2014 1.57 1.51 0.06 1.01",Natural Resources,PRINTED_ON_ROW,5e0e186dbb0a144ab964,SRC457,11,"Water Property Investor, L.P. 3,165,307 82,050 3,247,356",,MISSING,,,,,PROMOTED_OBSERVATION,,NOT_CHECKED,,
05a500077876770a11fa,SRC457,04-quarterly-report,Quarterly_Report,CORE,87e05c8688e67ded19d8,12,TABLE,Summary of Portfolio Cash Flows – Private Investments,Summary of Portfolio Cash Flows – Private Investments,Q1 2008,Contributions,1,fund_economics_observation,fund_economics_observation.contribution,contribution,Contributions,portfolio,9d9f71d69413eb2862fd,,Private Investments,,,,,,,,,,,,Q1 2008,day,"December 31, 2020",2020-12-31,,,,,number,(9.00),-9,,negative,USD,,millions,1000000,$ Millions,,,,Q1 2008 (9.00) - (9.00) 9.18 1.02x 2.38% 0.00x 1.02x,actual,RESOLVED,A+B+ADJUDICATOR,claude-fable-5+claude-opus-5,2026-08-22.2,,,,,,,,,,,,,true,PAIR_CB746DF22724AC69C8B50EBD,CLASSIFICATION_CONFLICT,1158,1389,source_section|subject_type|subject_name|as_of_date|horizon|evidence_quote,MERGE,"Family follows the table: this fund-by-fund schedule prints capital-account columns (Commitment, Unfunded, Market Value, PIC) beside the multiples and the SI IRR, so the extractor chooser makes the whole table fund_economics_observation, every column in it. A period label is never a subject_name; the quarter belongs in horizon. evidence_quote takes the full printed line over the bare value: the line proves this number, the bare digits prove only that they occur somewhere on the page.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,,MISSING,,,,,,MISSING,,,,,,MISSING,,,,,NON_FUND_GRAIN,,NOT_CHECKED,,
50015627b420e45cf218,SRC457,04-quarterly-report,Quarterly_Report,CORE,87e05c8688e67ded19d8,12,TABLE,Summary of Portfolio Cash Flows – Private Investments,Summary of Portfolio Cash Flows – Private Investments,Q1 2008,DPI,1,fund_economics_observation,fund_economics_observation.dpi,dpi,DPI,portfolio,9d9f71d69413eb2862fd,,Private Investments,,,,,,,,,,,,Q1 2008,day,"December 31, 2020",2020-12-31,,,,,multiple,0.00x,0,,positive,,x,absolute,1,,,,,Q1 2008 (9.00) - (9.00) 9.18 1.02x 2.38% 0.00x 1.02x,actual,ADDED,ADJUDICATOR,claude-opus-5,2026-08-22.2,,,,,,,,,,,,,false,,ADJUDICATOR_ADD,,,,ADD,"Recovered from page-012.png: the schedule prints eight value columns and both lanes took only the three cash-flow ones, leaving Reported Market Value, TVPI, IRR, DPI and RVPI unread on all 52 quarters. The table is fund_economics_observation because it prints contributed, distributed and remaining value with the multiples and IRR beside them, and every one of these categories is allowed there. The transcription is checked against the printed arithmetic: DPI plus RVPI equals TVPI on every row.",8783ef3e2dc6cf061218360ff1c3db121d172543d661901b2d74131021935dc1,,MISSING,,,,,,MISSING,,,,,,MISSING,,,,,,MISSING,,,,,NON_FUND_GRAIN,,NOT_CHECKED,,
