"observation_id","route","file_id","source_page","source_table","source_row_label","source_column_label","source_occurrence","record_family","metric_category","metric_value_raw","unit","pair_id","pair_status","difference_fields","a_row_number","b_row_number","resolution_row_number","resolution_decision","resolution_reason","final_row_number","source_agents","adjudication_status","source_sha256","source_pdf_path","records_a_path","records_b_path","pair_index_path","resolution_path","records_final_path"
"923f4a4e27a4f8ea9756","02-performance","SRC060","1","Alternatives Portfolio","QLCP Co-Investment Fund","Total Value Multiple","1","fund_economics_observation","tvpi","1.84x","x","PAIR_D895D16522EDBF8E2003A388","CLASSIFICATION_CONFLICT","source_section|subject_type","298","298","297","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","298","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"e5c43e2992f8f66fd3c8","02-performance","SRC060","2","Alternatives Portfolio","Quantum Energy Partners VIII","Capital Commitment","1","fund_economics_observation","commitment","$200.0","","PAIR_305925CFAC87CC9255DA95C2","CLASSIFICATION_CONFLICT","source_section|subject_type","299","299","298","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","299","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"0059be7a3a08e1996aa8","02-performance","SRC060","2","Alternatives Portfolio","Quantum Energy Partners VIII","Fair Market Value","1","fund_economics_observation","nav","$9.0","","PAIR_7284C5DBBA6A504F9D9ADC54","CLASSIFICATION_CONFLICT","source_section|subject_type","300","300","299","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","300","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"03b3ebb040afeee58b1f","02-performance","SRC060","2","Alternatives Portfolio","Quantum Energy Partners VIII","Total Capital Contributed","1","fund_economics_observation","paid_in_capital","$9.9","","PAIR_851021D6A81967BABE7EAD28","CLASSIFICATION_CONFLICT","source_section|subject_type","301","301","300","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","301","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"0dddbf707468ef4fbaca","02-performance","SRC060","2","Alternatives Portfolio","Quantum Energy Partners VIII","Total Capital Distributed","1","fund_economics_observation","distribution","$0.0","","PAIR_0AB4EB6FE568C6ECC8C99B11","CLASSIFICATION_CONFLICT","source_section|subject_type","302","302","301","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","302","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"cd24b011e0f847e1c79c","02-performance","SRC060","2","Alternatives Portfolio","Quantum Energy Partners VIII","Total Value Multiple","1","fund_economics_observation","tvpi","0.91x","x","PAIR_375FF82946182CDBDB8D0C50","CLASSIFICATION_CONFLICT","source_section|subject_type","303","303","302","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","303","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"6a00aefb445a6cbcbe55","02-performance","SRC060","2","Alternatives Portfolio","Quantum Energy Partners VIII Co-Investment Fund","Capital Commitment","1","fund_economics_observation","commitment","$40.0","","PAIR_E34C60056FF0FCCE3EF40A68","CLASSIFICATION_CONFLICT","source_section|subject_type","304","304","303","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","304","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"3fe2aa1524bd892f55cf","02-performance","SRC060","2","Alternatives Portfolio","Quantum Energy Partners VIII Co-Investment Fund","Fair Market Value","1","fund_economics_observation","nav","$2.0","","PAIR_B5DCC639CB05286D5E079639","CLASSIFICATION_CONFLICT","source_section|subject_type","305","305","304","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","305","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"b3e7233b403f7370d2a6","02-performance","SRC060","2","Alternatives Portfolio","Quantum Energy Partners VIII Co-Investment Fund","Total Capital Contributed","1","fund_economics_observation","paid_in_capital","$2.0","","PAIR_944D81DE80BC3B0673B3693D","CLASSIFICATION_CONFLICT","source_section|subject_type","306","306","305","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","306","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"b070069f0d32b919de63","02-performance","SRC060","2","Alternatives Portfolio","Quantum Energy Partners VIII Co-Investment Fund","Total Capital Distributed","1","fund_economics_observation","distribution","$0.0","","PAIR_4DCB92C68C693BE4F01590AE","CLASSIFICATION_CONFLICT","source_section|subject_type","307","307","306","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","307","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"efedb0093a7842d3eaa5","02-performance","SRC060","2","Alternatives Portfolio","Quantum Energy Partners VIII Co-Investment Fund","Total Value Multiple","1","fund_economics_observation","tvpi","0.99x","x","PAIR_A804C87818C0DC4B4C05A1FE","CLASSIFICATION_CONFLICT","source_section|subject_type","308","308","307","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","308","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"466ac95df6b2a375b779","02-performance","SRC060","2","Alternatives Portfolio","Reservoir Resource Partners","Capital Commitment","1","fund_economics_observation","commitment","$100.0","","PAIR_9CCD353EA28ECD3E0E71D92E","CLASSIFICATION_CONFLICT","source_section|subject_type","309","309","308","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","309","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"02eaa41eee98a93482f9","02-performance","SRC060","2","Alternatives Portfolio","Reservoir Resource Partners","Fair Market Value","1","fund_economics_observation","nav","$0.0","","PAIR_1D5F5E8BF5AF5F681E9D7E60","CLASSIFICATION_CONFLICT","source_section|subject_type","310","310","309","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","310","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"ab91cc6e5b24dc162750","02-performance","SRC060","2","Alternatives Portfolio","Reservoir Resource Partners","IRR","1","fund_economics_observation","irr","9.1%","%","PAIR_ED63220AE5952EBBFB29D118","CLASSIFICATION_CONFLICT","source_section|subject_type","311","311","310","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","311","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"6de44d6f5289cbf85a76","02-performance","SRC060","2","Alternatives Portfolio","Reservoir Resource Partners","Total Capital Contributed","1","fund_economics_observation","paid_in_capital","$34.8","","PAIR_4021E345A98B44852D512573","CLASSIFICATION_CONFLICT","source_section|subject_type","312","312","311","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","312","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"0ccb6cc2c71cf82d60c0","02-performance","SRC060","2","Alternatives Portfolio","Reservoir Resource Partners","Total Capital Distributed","1","fund_economics_observation","distribution","$39.4","","PAIR_D57D2AB71EEBD7F8570927F8","CLASSIFICATION_CONFLICT","source_section|subject_type","313","313","312","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","313","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"ab3d23787305a5e2c696","02-performance","SRC060","2","Alternatives Portfolio","Reservoir Resource Partners","Total Value Multiple","1","fund_economics_observation","tvpi","1.13x","x","PAIR_188778B1CE3A6DB9A4B05B3C","CLASSIFICATION_CONFLICT","source_section|subject_type","314","314","313","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","314","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"e6801960b82fe439b6fd","02-performance","SRC060","2","Alternatives Portfolio","SailingStone Global Natural Resources Portfolio","Capital Commitment","1","fund_economics_observation","commitment","$250.0","","PAIR_4D9F53D0FE97581163D7EA8D","CLASSIFICATION_CONFLICT","source_section|subject_type","315","315","314","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","315","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"72dbe3c8355c77b78a5d","02-performance","SRC060","2","Alternatives Portfolio","SailingStone Global Natural Resources Portfolio","Fair Market Value","1","fund_economics_observation","nav","$0.0","","PAIR_19FA61C4AE61AF56D1E5E98C","CLASSIFICATION_CONFLICT","source_section|subject_type","316","316","315","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","316","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"a4cb5637f2a143292a3c","02-performance","SRC060","2","Alternatives Portfolio","SailingStone Global Natural Resources Portfolio","IRR","1","fund_economics_observation","irr","-23.0%","%","PAIR_FA43C03A81CC2B4615F54F12","CLASSIFICATION_CONFLICT","source_section|subject_type","317","317","316","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","317","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"8a64cbbab8b6f44079a4","02-performance","SRC060","2","Alternatives Portfolio","SailingStone Global Natural Resources Portfolio","Total Capital Contributed","1","fund_economics_observation","paid_in_capital","$250.0","","PAIR_BBD60882429E0CB7C15D33F8","CLASSIFICATION_CONFLICT","source_section|subject_type","318","318","317","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","318","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"33ffa8dfab0066a6404c","02-performance","SRC060","2","Alternatives Portfolio","SailingStone Global Natural Resources Portfolio","Total Capital Distributed","1","fund_economics_observation","distribution","$55.7","","PAIR_A51B4BD2F362F321A6EC5B9B","CLASSIFICATION_CONFLICT","source_section|subject_type","319","319","318","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","319","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"3c6a7ff12d9c3c2e3dd7","02-performance","SRC060","2","Alternatives Portfolio","SailingStone Global Natural Resources Portfolio","Total Value Multiple","1","fund_economics_observation","tvpi","0.22x","x","PAIR_9FD9C394C93558E224D8C668","CLASSIFICATION_CONFLICT","source_section|subject_type","320","320","319","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","320","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
"5e750c0b4ed2e02c1890","02-performance","SRC060","2","Alternatives Portfolio","Sheridan Production Partners I-B","Capital Commitment","1","fund_economics_observation","commitment","$10.5","","PAIR_1C05930355F8F3C367B4DCEA","CLASSIFICATION_CONFLICT","source_section|subject_type","321","321","320","ACCEPT_B","Convention, applied once to all 465 pairs that differ on source_section and subject_type only (every other field byte-identical). source_section: 'Alternatives Portfolio' is the section heading printed above the table on both pages, so the populated side is right and A's blank is wrong. subject_type: every row label is a named partnership vehicle, so 'fund', not A's 'investment'. Values confirmed against page-001.png and page-002.png.","321","B","RESOLVED","716b2b3028d4222c5bd8dbe183698cc7ea61e5f7a4d37e799da36d64c0e2dac3","data/documents/pdf/Performance_Oregon_PERS_Alternatives_Portfolio_Q3_2022.pdf","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-a.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-b.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/pair-index.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/resolution.csv","ledgers/working/pdf-extraction-csv/02-performance/SRC060/records-final.csv"
