"work_order","file_id","filename","page_count","canonical_doc_type","source_header_doc_type","route","product_tier","routing_status","routing_reason","issuer","source_sha256","txt_path","pdf_path","image_dir","grid_path"
"87","SRC437","Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2022.pdf","87","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","PricewaterhouseCoopers (Cayman Islands)","e7171053cecfaf371afc10813f8cc032fd88714d5cfb6c27f161c76d57fc90b0","data/documents/txt/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2022.txt","data/documents/pdf/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2022.pdf","data/documents/images/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2022","data/documents/grids/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2022.csv"
"88","SRC438","Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2021.pdf","87","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","PricewaterhouseCoopers (Cayman Islands)","bec7aceb5b541b36fa639503f32fc7212cbb2138c5e46b2136eb3814da3e75ea","data/documents/txt/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2021.txt","data/documents/pdf/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2021.pdf","data/documents/images/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2021","data/documents/grids/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2021.csv"
"89","SRC105","Financials_Tetragon_Financial_Group_Annual2025.pdf","88","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Tetragon Financial Group Limited","85afb5e59e3d87e3c10e003e9cd42948db35161201b053d5f621d09d2dfd2c59","data/documents/txt/Financials_Tetragon_Financial_Group_Annual2025.txt","data/documents/pdf/Financials_Tetragon_Financial_Group_Annual2025.pdf","data/documents/images/Financials_Tetragon_Financial_Group_Annual2025","data/documents/grids/Financials_Tetragon_Financial_Group_Annual2025.csv"
"90","SRC425","Financials_XPLR_Infrastructure_LP_ARS_FY2025.pdf","88","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","XPLR Infrastructure, LP","a3e8c2a0a50a4b87f49bafe0a26fa6483a46db129ba337fed688116efc5bf571","data/documents/txt/Financials_XPLR_Infrastructure_LP_ARS_FY2025.txt","data/documents/pdf/Financials_XPLR_Infrastructure_LP_ARS_FY2025.pdf","data/documents/images/Financials_XPLR_Infrastructure_LP_ARS_FY2025","data/documents/grids/Financials_XPLR_Infrastructure_LP_ARS_FY2025.csv"
"91","SRC434","Financials_KPMG_Luxembourg_RAIF_Illustrative_Annual_Report_2021.pdf","88","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","KPMG Luxembourg","5ac926a3a0abc5a38919bf76d08ad2ce8fd7a5ac5f74050d081a2c18877c1019","data/documents/txt/Financials_KPMG_Luxembourg_RAIF_Illustrative_Annual_Report_2021.txt","data/documents/pdf/Financials_KPMG_Luxembourg_RAIF_Illustrative_Annual_Report_2021.pdf","data/documents/images/Financials_KPMG_Luxembourg_RAIF_Illustrative_Annual_Report_2021","data/documents/grids/Financials_KPMG_Luxembourg_RAIF_Illustrative_Annual_Report_2021.csv"
"92","SRC435","Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2024.pdf","88","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","PricewaterhouseCoopers (Cayman Islands)","e3fa65c7342ff1a53d20f0d67b25f1f8ba663a068d2f1df8c63bb601b60b6310","data/documents/txt/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2024.txt","data/documents/pdf/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2024.pdf","data/documents/images/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2024","data/documents/grids/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2024.csv"
"93","SRC365","Financials_University_of_Washington_Annual_Report_FY2025.pdf","90","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","University of Washington","8663daa2b3cc6cd4334d102f90c1a9673175d4c6bc16a7570082cf18c3aca137","data/documents/txt/Financials_University_of_Washington_Annual_Report_FY2025.txt","data/documents/pdf/Financials_University_of_Washington_Annual_Report_FY2025.pdf","data/documents/images/Financials_University_of_Washington_Annual_Report_FY2025","data/documents/grids/Financials_University_of_Washington_Annual_Report_FY2025.csv"
"94","SRC436","Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2023.pdf","90","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","PricewaterhouseCoopers (Cayman Islands)","21ecf9a6e94ddae5136d6e8054a046888c55b081807f7bd09a00ebd6abbe65e9","data/documents/txt/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2023.txt","data/documents/pdf/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2023.pdf","data/documents/images/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2023","data/documents/grids/Financials_PwC_Cayman_IFRS_Investment_Funds_Illustrative_2023.csv"
"95","SRC088","Financials_PwC_Investment_Fund_Illustrative_2025.pdf","91","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","PricewaterhouseCoopers (PwC)","b9d247eaa9dcd4a1b9cdd8b475790dd5cb2da7abbe7d08ffd5e4822037f3857c","data/documents/txt/Financials_PwC_Investment_Fund_Illustrative_2025.txt","data/documents/pdf/Financials_PwC_Investment_Fund_Illustrative_2025.pdf","data/documents/images/Financials_PwC_Investment_Fund_Illustrative_2025","data/documents/grids/Financials_PwC_Investment_Fund_Illustrative_2025.csv"
"96","SRC405","Schedule_Inv_Cliffwater_Enhanced_Lending_Fund_Annual_FY2026Mar.pdf","93","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Cliffwater Enhanced Lending Fund (CELFX)","f5cada55d63bfa1697d890a619d8ba7a05009265146bb7a96aa447fc769b66f9","data/documents/txt/Schedule_Inv_Cliffwater_Enhanced_Lending_Fund_Annual_FY2026Mar.txt","data/documents/pdf/Schedule_Inv_Cliffwater_Enhanced_Lending_Fund_Annual_FY2026Mar.pdf","data/documents/images/Schedule_Inv_Cliffwater_Enhanced_Lending_Fund_Annual_FY2026Mar","data/documents/grids/Schedule_Inv_Cliffwater_Enhanced_Lending_Fund_Annual_FY2026Mar.csv"
"97","SRC414","Financials_Partners_Group_Private_Equity_Limited_Annual_2024.pdf","95","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Partners Group Private Equity Limited","e0d3fc1540eb4ad994f4d457965a6196699b9a938d36e8f62b821197a1b212c7","data/documents/txt/Financials_Partners_Group_Private_Equity_Limited_Annual_2024.txt","data/documents/pdf/Financials_Partners_Group_Private_Equity_Limited_Annual_2024.pdf","data/documents/images/Financials_Partners_Group_Private_Equity_Limited_Annual_2024","data/documents/grids/Financials_Partners_Group_Private_Equity_Limited_Annual_2024.csv"
"98","SRC278","Financials_Apollo_Realty_Income_Solutions_Annual_Report_FY2023.pdf","96","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Apollo Realty Income Solutions, Inc.","5a89a2730cc8cc67f5d30d7d156746dc88af4e186a489147c9373b6e337f5218","data/documents/txt/Financials_Apollo_Realty_Income_Solutions_Annual_Report_FY2023.txt","data/documents/pdf/Financials_Apollo_Realty_Income_Solutions_Annual_Report_FY2023.pdf","data/documents/images/Financials_Apollo_Realty_Income_Solutions_Annual_Report_FY2023","data/documents/grids/Financials_Apollo_Realty_Income_Solutions_Annual_Report_FY2023.csv"
"99","SRC440","Financials_PwC_Investment_Property_IFRS_Illustrative_Consolidated_2024.pdf","99","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","PricewaterhouseCoopers Global","e0583fc6d48a9b1f64ee2ae5f6007327e268365aad578d31e4c745c1b386c29f","data/documents/txt/Financials_PwC_Investment_Property_IFRS_Illustrative_Consolidated_2024.txt","data/documents/pdf/Financials_PwC_Investment_Property_IFRS_Illustrative_Consolidated_2024.pdf","data/documents/images/Financials_PwC_Investment_Property_IFRS_Illustrative_Consolidated_2024","data/documents/grids/Financials_PwC_Investment_Property_IFRS_Illustrative_Consolidated_2024.csv"
"100","SRC433","Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2022.pdf","101","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","KPMG International Standards Group","a2d37ccc9083a4050dad3fb799947e68247eda036041e08104ec7237ce6273ec","data/documents/txt/Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2022.txt","data/documents/pdf/Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2022.pdf","data/documents/images/Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2022","data/documents/grids/Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2022.csv"
"101","SRC298","Financials_Princess_Private_Equity_Holding_Annual_Report_FY2023.pdf","104","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Princess Private Equity Holding Limited (Partners Group)","bad96f3d2cbf617019ed3439f73a097d2e5d173c354bde25cda8debf9d840f5a","data/documents/txt/Financials_Princess_Private_Equity_Holding_Annual_Report_FY2023.txt","data/documents/pdf/Financials_Princess_Private_Equity_Holding_Annual_Report_FY2023.pdf","data/documents/images/Financials_Princess_Private_Equity_Holding_Annual_Report_FY2023","data/documents/grids/Financials_Princess_Private_Equity_Holding_Annual_Report_FY2023.csv"
"102","SRC432","Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2025.pdf","105","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","KPMG International Standards Group","96dc709dc36d3d5c28c0b785ac3754d04200616659e9886edbb87ab77b05fd2f","data/documents/txt/Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2025.txt","data/documents/pdf/Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2025.pdf","data/documents/images/Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2025","data/documents/grids/Financials_KPMG_IFRS_Investment_Funds_Illustrative_Disclosures_FY2025.csv"
"103","SRC610","Financials_KPERS_Kansas_CAFR_FY2004_Jun30.pdf","108","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Kansas Public Employees Retirement System","9c615fcc06b1afae649af0b129a90f1e6e5ae272886219e5f8b578ed9212b976","data/documents/txt/Financials_KPERS_Kansas_CAFR_FY2004_Jun30.txt","data/documents/pdf/Financials_KPERS_Kansas_CAFR_FY2004_Jun30.pdf","data/documents/images/Financials_KPERS_Kansas_CAFR_FY2004_Jun30","data/documents/grids/Financials_KPERS_Kansas_CAFR_FY2004_Jun30.csv"
"104","SRC110","Financials_BlueCrest_AllBlue_Fund_2013.pdf","110","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","BlueCrest AllBlue Fund Limited","07d75e990c28f0af6af995d0358a8940406dd85cf4337886277ad5a1fc4d38e1","data/documents/txt/Financials_BlueCrest_AllBlue_Fund_2013.txt","data/documents/pdf/Financials_BlueCrest_AllBlue_Fund_2013.pdf","data/documents/images/Financials_BlueCrest_AllBlue_Fund_2013","data/documents/grids/Financials_BlueCrest_AllBlue_Fund_2013.csv"
"105","SRC242","Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2022.pdf","113","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Sixth Street Specialty Lending, Inc. (TSLX)","4a32538695819af22be0b24df8eb670cb1c322b32e2afaa74921a0294742e7a1","data/documents/txt/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2022.txt","data/documents/pdf/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2022.pdf","data/documents/images/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2022","data/documents/grids/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2022.csv"
"106","SRC286","Schedule_Inv_Apollo_Realty_Income_Solutions_Annual_Report_FY2024.pdf","113","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","Apollo Realty Income Solutions, Inc.","6b9d57285460e85cc261de901db7fbbbd4a4d11f18e145ebe7a0601af7b6ec7d","data/documents/txt/Schedule_Inv_Apollo_Realty_Income_Solutions_Annual_Report_FY2024.txt","data/documents/pdf/Schedule_Inv_Apollo_Realty_Income_Solutions_Annual_Report_FY2024.pdf","data/documents/images/Schedule_Inv_Apollo_Realty_Income_Solutions_Annual_Report_FY2024","data/documents/grids/Schedule_Inv_Apollo_Realty_Income_Solutions_Annual_Report_FY2024.csv"
"107","SRC426","Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf","113","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","KPMG LLP (US)","1a65003c6819d1002a7810501ae094560a88d895511ede3fe7c9b8d2a0d1cd46","data/documents/txt/Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.txt","data/documents/pdf/Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.pdf","data/documents/images/Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022","data/documents/grids/Financials_KPMG_Hedge_Funds_Illustrative_Jan2023_FY2022.csv"
"108","SRC401","Financials_Apollo_Realty_Income_Solutions_ARS_FY2025.pdf","114","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Apollo Realty Income Solutions, Inc.","6af5484a74ab16da5a228bf11e15dbbac545b247ad1334dc40ad8cb8813259e8","data/documents/txt/Financials_Apollo_Realty_Income_Solutions_ARS_FY2025.txt","data/documents/pdf/Financials_Apollo_Realty_Income_Solutions_ARS_FY2025.pdf","data/documents/images/Financials_Apollo_Realty_Income_Solutions_ARS_FY2025","data/documents/grids/Financials_Apollo_Realty_Income_Solutions_ARS_FY2025.csv"
"109","SRC427","Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf","115","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","KPMG LLP (US)","5e3feebd47957179bfa1309a9a168224d06c8813b3e40054914cfbe8e66e54a5","data/documents/txt/Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.txt","data/documents/pdf/Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.pdf","data/documents/images/Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024","data/documents/grids/Financials_KPMG_Hedge_Funds_Illustrative_Dec2024_FY2024.csv"
"110","SRC066","Performance_HVPE_Annual_Report.pdf","116","Financials","Performance","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","HarbourVest Global Private Equity Limited","14d587fc081287a590ed1af3ac078c30f5857390893cc02ab65713a20ffd7c40","data/documents/txt/Performance_HVPE_Annual_Report.txt","data/documents/pdf/Performance_HVPE_Annual_Report.pdf","data/documents/images/Performance_HVPE_Annual_Report","data/documents/grids/Performance_HVPE_Annual_Report.csv"
"111","SRC092","Financials_KPMG_Alternative_Investment_Fund_Illustrative_2015.pdf","116","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","KPMG LLP","e566bdf7c387180a66ab815347eec3dd7cdbd602412c0985f445029f73614520","data/documents/txt/Financials_KPMG_Alternative_Investment_Fund_Illustrative_2015.txt","data/documents/pdf/Financials_KPMG_Alternative_Investment_Fund_Illustrative_2015.pdf","data/documents/images/Financials_KPMG_Alternative_Investment_Fund_Illustrative_2015","data/documents/grids/Financials_KPMG_Alternative_Investment_Fund_Illustrative_2015.csv"
"112","SRC221","Financials_IMRF_Illinois_ACFR_2023.pdf","116","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Illinois Municipal Retirement Fund (IMRF)","79ab003921a489c4627fb7c89da1986297ca0933419426d3986cd018429706aa","data/documents/txt/Financials_IMRF_Illinois_ACFR_2023.txt","data/documents/pdf/Financials_IMRF_Illinois_ACFR_2023.pdf","data/documents/images/Financials_IMRF_Illinois_ACFR_2023","data/documents/grids/Financials_IMRF_Illinois_ACFR_2023.csv"
"113","SRC113","Financials_KPMG_HedgeFund_Illustrative_2025.pdf","118","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","KPMG LLP","2475c6ce71cd07fcd0e2f10692a65cec8b252edb80456d550c4ccd78705f16dd","data/documents/txt/Financials_KPMG_HedgeFund_Illustrative_2025.txt","data/documents/pdf/Financials_KPMG_HedgeFund_Illustrative_2025.pdf","data/documents/images/Financials_KPMG_HedgeFund_Illustrative_2025","data/documents/grids/Financials_KPMG_HedgeFund_Illustrative_2025.csv"
"114","SRC207","Financials_Michigan_MSERS_ACFR_FY2025.pdf","118","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Michigan Office of the Auditor General / Michigan State Employees' Retirement System (SMRS)","05a94e08d6ed3faaa6f5dd5bc1d750158c1c16b076a831ce46312eeb3a80aff9","data/documents/txt/Financials_Michigan_MSERS_ACFR_FY2025.txt","data/documents/pdf/Financials_Michigan_MSERS_ACFR_FY2025.pdf","data/documents/images/Financials_Michigan_MSERS_ACFR_FY2025","data/documents/grids/Financials_Michigan_MSERS_ACFR_FY2025.csv"
"115","SRC200","Financials_Massachusetts_PRIT_ACFR_FY2024.pdf","119","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Massachusetts Pension Reserves Investment Management Board (PRIM/PRIT Fund)","b12c825c1de401e66bc3d4da87adba7092c6e183fbf094774b95dd34b82de834","data/documents/txt/Financials_Massachusetts_PRIT_ACFR_FY2024.txt","data/documents/pdf/Financials_Massachusetts_PRIT_ACFR_FY2024.pdf","data/documents/images/Financials_Massachusetts_PRIT_ACFR_FY2024","data/documents/grids/Financials_Massachusetts_PRIT_ACFR_FY2024.csv"
"116","SRC362","Financials_Emory_University_FY2025_Audited.pdf","119","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Emory University","b44f6eb06029f3b9ea6a4487708d37fc8b31053c1a26d58a6823896bd483d59a","data/documents/txt/Financials_Emory_University_FY2025_Audited.txt","data/documents/pdf/Financials_Emory_University_FY2025_Audited.pdf","data/documents/images/Financials_Emory_University_FY2025_Audited","data/documents/grids/Financials_Emory_University_FY2025_Audited.csv"
"117","SRC443","Financials_GrantThornton_IFRS_Example_Consolidated_FY2024.pdf","120","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Grant Thornton International","7641839091c698a7f32ceee837438c017e01e5f37ed316f3497652da4c87366b","data/documents/txt/Financials_GrantThornton_IFRS_Example_Consolidated_FY2024.txt","data/documents/pdf/Financials_GrantThornton_IFRS_Example_Consolidated_FY2024.pdf","data/documents/images/Financials_GrantThornton_IFRS_Example_Consolidated_FY2024","data/documents/grids/Financials_GrantThornton_IFRS_Example_Consolidated_FY2024.csv"
"118","SRC266","Financials_Brookfield_REIT_Annual_Report_FY2024.pdf","121","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Brookfield Real Estate Income Trust Inc.","aa938f153139c289ae75252897df2f1ea69bd6f34fac8490963167c1a60348ae","data/documents/txt/Financials_Brookfield_REIT_Annual_Report_FY2024.txt","data/documents/pdf/Financials_Brookfield_REIT_Annual_Report_FY2024.pdf","data/documents/images/Financials_Brookfield_REIT_Annual_Report_FY2024","data/documents/grids/Financials_Brookfield_REIT_Annual_Report_FY2024.csv"
"119","SRC267","Financials_Brookfield_REIT_Annual_Report_FY2023.pdf","122","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Brookfield Real Estate Income Trust Inc.","b05ad85ab065af4cfcb8f89b08d8312a82fb2d30e111cfb2409fb84f5af1e2c5","data/documents/txt/Financials_Brookfield_REIT_Annual_Report_FY2023.txt","data/documents/pdf/Financials_Brookfield_REIT_Annual_Report_FY2023.pdf","data/documents/images/Financials_Brookfield_REIT_Annual_Report_FY2023","data/documents/grids/Financials_Brookfield_REIT_Annual_Report_FY2023.csv"
"120","SRC310","Financials_Cordiant_Digital_Infrastructure_Annual_Report_FY2025_Mar.pdf","122","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Cordiant Digital Infrastructure Limited","496b9414bcc705b0250cbf24aabb36f5e35c04a46b230734d97aff351a2331ea","data/documents/txt/Financials_Cordiant_Digital_Infrastructure_Annual_Report_FY2025_Mar.txt","data/documents/pdf/Financials_Cordiant_Digital_Infrastructure_Annual_Report_FY2025_Mar.pdf","data/documents/images/Financials_Cordiant_Digital_Infrastructure_Annual_Report_FY2025_Mar","data/documents/grids/Financials_Cordiant_Digital_Infrastructure_Annual_Report_FY2025_Mar.csv"
"121","SRC409","Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2023Mar.pdf","124","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","AMG Pantheon Fund, LLC","e86d0f49a8887a2753bc662ac6a7a8f2996fb300191002ace0f1c51b7813177a","data/documents/txt/Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2023Mar.txt","data/documents/pdf/Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2023Mar.pdf","data/documents/images/Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2023Mar","data/documents/grids/Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2023Mar.csv"
"122","SRC441","Financials_Deloitte_Luxembourg_GAAP_Illustrative_Annual_Accounts_Nov2020.pdf","124","Financials","Financials","01-financials","REFERENCE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Deloitte Luxembourg","1629e84e4bbc1cdc84c299534bfafd48b71ca572ca3b2dc63fe4bdc6617ef6b9","data/documents/txt/Financials_Deloitte_Luxembourg_GAAP_Illustrative_Annual_Accounts_Nov2020.txt","data/documents/pdf/Financials_Deloitte_Luxembourg_GAAP_Illustrative_Annual_Accounts_Nov2020.pdf","data/documents/images/Financials_Deloitte_Luxembourg_GAAP_Illustrative_Annual_Accounts_Nov2020","data/documents/grids/Financials_Deloitte_Luxembourg_GAAP_Illustrative_Annual_Accounts_Nov2020.csv"
"123","SRC609","Financials_Maryland_SRPS_CAFR_FY2013_Jun30.pdf","125","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Maryland State Retirement and Pension System (copy held by Maryland State Archives)","b47672f6902a027b1b57d8c0834a49d78e7a0383e65fb56f8dd3374ad20ae19b","data/documents/txt/Financials_Maryland_SRPS_CAFR_FY2013_Jun30.txt","data/documents/pdf/Financials_Maryland_SRPS_CAFR_FY2013_Jun30.pdf","data/documents/images/Financials_Maryland_SRPS_CAFR_FY2013_Jun30","data/documents/grids/Financials_Maryland_SRPS_CAFR_FY2013_Jun30.csv"
"124","SRC109","Financials_PershingSquareHoldings_Annual2025.pdf","126","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Pershing Square Holdings, Ltd.","9cd5b25df4854833bb61ff012c690005661053cdc8fb28e6622e85a44e5ddfa0","data/documents/txt/Financials_PershingSquareHoldings_Annual2025.txt","data/documents/pdf/Financials_PershingSquareHoldings_Annual2025.pdf","data/documents/images/Financials_PershingSquareHoldings_Annual2025","data/documents/grids/Financials_PershingSquareHoldings_Annual2025.csv"
"125","SRC398","Schedule_Inv_BlackRock_Direct_Lending_Corp_ARS_FY2025.pdf","126","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","BlackRock Direct Lending Corp.","64f382c1e929aecf9b7e9a5e7fea8371568ef6ce65e9dc133c0096f608f80cbd","data/documents/txt/Schedule_Inv_BlackRock_Direct_Lending_Corp_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_BlackRock_Direct_Lending_Corp_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_BlackRock_Direct_Lending_Corp_ARS_FY2025","data/documents/grids/Schedule_Inv_BlackRock_Direct_Lending_Corp_ARS_FY2025.csv"
"126","SRC265","Financials_Brookfield_REIT_Annual_Report_FY2025.pdf","128","Financials","Financials","01-financials","CORE","MATCH","SOURCE_LEDGER_MATCHES_TXT_HEADER","Brookfield Real Estate Income Trust Inc.","6db654fea3ddd172c946b7a1ddddb5bd9b3e913578758aa8157915e5422f6dd0","data/documents/txt/Financials_Brookfield_REIT_Annual_Report_FY2025.txt","data/documents/pdf/Financials_Brookfield_REIT_Annual_Report_FY2025.pdf","data/documents/images/Financials_Brookfield_REIT_Annual_Report_FY2025","data/documents/grids/Financials_Brookfield_REIT_Annual_Report_FY2025.csv"
"127","SRC403","Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025.pdf","128","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","CNL Strategic Residential Credit, Inc.","04ab575223d80ee20c6b519eb95190aa23e38a1b70bac6032a5cf124aa4c9184","data/documents/txt/Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025.txt","data/documents/pdf/Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025.pdf","data/documents/images/Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025","data/documents/grids/Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025.csv"
"128","SRC408","Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2024Mar.pdf","128","Financials","Schedule_Inv","01-financials","CORE","RATIFIED_HEADER_OVERRIDE","SOURCE_LEDGER_ADJUDICATION_SUPERSEDES_STALE_TXT_HEADER","AMG Pantheon Fund, LLC","80355ea3161280a6275b13e55456fe5b4271f6aeda328143a337a608b8f1f64e","data/documents/txt/Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2024Mar.txt","data/documents/pdf/Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2024Mar.pdf","data/documents/images/Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2024Mar","data/documents/grids/Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2024Mar.csv"
