observation_id,fund_id,document_id,source_page,source_table,field,printed_value,inherited_value,rule,source_observation_id,source_document_id,source_evidence_page,source_evidence_table,source_evidence_quote,source_printed_value
e5501b700f13f02af511,FUND_0456,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,0292ae48e73ec3744e1f,SRC457,9,Investment Detail,"Crow Retail Fund II, L.P. 30,000,000 8,758,236 21,119,432 0.36% (9.15%) 2.11% N/A N/A 2.11% (0.52%) 3/28/2018 0.99 0.95 0.04 0.74",Value Add
4c0a12499857f69aa407,FUND_1033,SRC457,11,Management Fees,strategy,,Timber,strategy_status=unique,0db65b3cf00b89887969,SRC457,10,Investment Detail,"Eastern Timberland Opportunities II, L.P. 45,000,000 - 50,273,292 0.93% 0.73% 3.54% 4.02% N/A 6.22% 6.25% 8/8/2014 1.40 1.12 0.28 1.00",Timber
4b4277c1699f4cccece2,FUND_1033,SRC457,11,Management Fees,strategy,,Timber,strategy_status=unique,0db65b3cf00b89887969,SRC457,10,Investment Detail,"Eastern Timberland Opportunities II, L.P. 45,000,000 - 50,273,292 0.93% 0.73% 3.54% 4.02% N/A 6.22% 6.25% 8/8/2014 1.40 1.12 0.28 1.00",Timber
9bf73d92c419e56672aa,FUND_1033,SRC457,11,Management Fees,strategy,,Timber,strategy_status=unique,0db65b3cf00b89887969,SRC457,10,Investment Detail,"Eastern Timberland Opportunities II, L.P. 45,000,000 - 50,273,292 0.93% 0.73% 3.54% 4.02% N/A 6.22% 6.25% 8/8/2014 1.40 1.12 0.28 1.00",Timber
d428bcf03e71a3b924e0,FUND_1034,SRC457,11,Management Fees,strategy,,Timber,strategy_status=unique,166a46a8a543603d7db3,SRC457,10,Investment Detail,"Eastern Timberland Opportunities III, L.P. 50,000,000 36,536,869 13,083,932 1.02% 4.24% N/A N/A N/A 5.68% N/A 6/29/2020 0.99 0.97 0.02 0.27",Timber
2272e5cfd04f592678a4,FUND_1034,SRC457,11,Management Fees,strategy,,Timber,strategy_status=unique,166a46a8a543603d7db3,SRC457,10,Investment Detail,"Eastern Timberland Opportunities III, L.P. 50,000,000 36,536,869 13,083,932 1.02% 4.24% N/A N/A N/A 5.68% N/A 6/29/2020 0.99 0.97 0.02 0.27",Timber
f7fcceba2419105c93ae,FUND_1034,SRC457,11,Management Fees,strategy,,Timber,strategy_status=unique,166a46a8a543603d7db3,SRC457,10,Investment Detail,"Eastern Timberland Opportunities III, L.P. 50,000,000 36,536,869 13,083,932 1.02% 4.24% N/A N/A N/A 5.68% N/A 6/29/2020 0.99 0.97 0.02 0.27",Timber
b6150b00041ec3b08dfb,FUND_1035,SRC457,11,Management Fees,strategy,,Timber,strategy_status=unique,1e2882bcdfff68047023,SRC457,10,Investment Detail,"Ecosystem Investment Partners II, L.P. 30,000,000 - 25,425,456 0.48% (0.04%) 3.04% 5.19% 7.13% 3.19% 8.14% 3/28/2011 1.51 0.84 0.67 1.01",Timber
b4628179faf5c1f13b5f,FUND_1035,SRC457,11,Management Fees,strategy,,Timber,strategy_status=unique,1e2882bcdfff68047023,SRC457,10,Investment Detail,"Ecosystem Investment Partners II, L.P. 30,000,000 - 25,425,456 0.48% (0.04%) 3.04% 5.19% 7.13% 3.19% 8.14% 3/28/2011 1.51 0.84 0.67 1.01",Timber
5501d99bdc1686c84ebc,FUND_1035,SRC457,11,Management Fees,strategy,,Timber,strategy_status=unique,1e2882bcdfff68047023,SRC457,10,Investment Detail,"Ecosystem Investment Partners II, L.P. 30,000,000 - 25,425,456 0.48% (0.04%) 3.04% 5.19% 7.13% 3.19% 8.14% 3/28/2011 1.51 0.84 0.67 1.01",Timber
822db6a40c2866fa5e0e,FUND_1036,SRC457,11,Management Fees,strategy,,Timber,strategy_status=unique,0a33884d5f74d3d7105a,SRC457,10,Investment Detail,"Ecosystem Investment Partners III, L.P. 50,000,000 10,908,265 32,031,599 0.45% 7.28% 12.39% (0.15%) N/A (15.32%) 9.13% 7/14/2015 1.20 0.82 0.38 0.78",Timber
a74c758fd4bbd2f3fc98,FUND_1036,SRC457,11,Management Fees,strategy,,Timber,strategy_status=unique,0a33884d5f74d3d7105a,SRC457,10,Investment Detail,"Ecosystem Investment Partners III, L.P. 50,000,000 10,908,265 32,031,599 0.45% 7.28% 12.39% (0.15%) N/A (15.32%) 9.13% 7/14/2015 1.20 0.82 0.38 0.78",Timber
ea90dda711e5a95c30de,FUND_1036,SRC457,11,Management Fees,strategy,,Timber,strategy_status=unique,0a33884d5f74d3d7105a,SRC457,10,Investment Detail,"Ecosystem Investment Partners III, L.P. 50,000,000 10,908,265 32,031,599 0.45% 7.28% 12.39% (0.15%) N/A (15.32%) 9.13% 7/14/2015 1.20 0.82 0.38 0.78",Timber
d4829cc2e64baaad15ca,FUND_1037,SRC457,11,Management Fees,strategy,,Timber,strategy_status=unique,2178ff73f94dbed728b3,SRC457,10,Investment Detail,"Ecosystem Investment Partners IV, L.P. 50,000,000 42,950,000 7,078,107 31.41% 6.27% N/A N/A N/A 2.94% 6.90% 9/27/2019 1.05 1.00 0.05 0.14",Timber
d9cfc38b7d9d12a35f58,FUND_1037,SRC457,11,Management Fees,strategy,,Timber,strategy_status=unique,2178ff73f94dbed728b3,SRC457,10,Investment Detail,"Ecosystem Investment Partners IV, L.P. 50,000,000 42,950,000 7,078,107 31.41% 6.27% N/A N/A N/A 2.94% 6.90% 9/27/2019 1.05 1.00 0.05 0.14",Timber
5d5aeeda46e08dc21e65,FUND_1037,SRC457,11,Management Fees,strategy,,Timber,strategy_status=unique,2178ff73f94dbed728b3,SRC457,10,Investment Detail,"Ecosystem Investment Partners IV, L.P. 50,000,000 42,950,000 7,078,107 31.41% 6.27% N/A N/A N/A 2.94% 6.90% 9/27/2019 1.05 1.00 0.05 0.14",Timber
9b60439464d79e35d59b,FUND_0476,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,03bdf8683f89987da43c,SRC457,9,Investment Detail,"Edgewood Partners, L.P. $99,500,000 $61,412,664 $51,856,061 3.86% (16.71%) 6.29% N/A N/A 37.36% 17.23% 2/15/2017 1.33 1.33 0.00 0.39",Opportunistic
82b4e69e6017993027a0,FUND_0476,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,03bdf8683f89987da43c,SRC457,9,Investment Detail,"Edgewood Partners, L.P. $99,500,000 $61,412,664 $51,856,061 3.86% (16.71%) 6.29% N/A N/A 37.36% 17.23% 2/15/2017 1.33 1.33 0.00 0.39",Opportunistic
6e4059c5443872cdf2c2,FUND_0476,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,03bdf8683f89987da43c,SRC457,9,Investment Detail,"Edgewood Partners, L.P. $99,500,000 $61,412,664 $51,856,061 3.86% (16.71%) 6.29% N/A N/A 37.36% 17.23% 2/15/2017 1.33 1.33 0.00 0.39",Opportunistic
c36d0499151e9c948d3c,FUND_0501,SRC457,11,Management Fees,strategy,,Energy,strategy_status=unique,031791726633455bec11,SRC457,10,Investment Detail,"Five Point Energy Fund I, L.P. 50,000,000 2,753,557 71,937,812 10.55% (21.04%) 16.97% 15.70% N/A 12.67% 18.70% 6/12/2014 1.78 1.34 0.44 1.07",Energy
a7c5e9357fc019b69322,FUND_0501,SRC457,11,Management Fees,strategy,,Energy,strategy_status=unique,031791726633455bec11,SRC457,10,Investment Detail,"Five Point Energy Fund I, L.P. 50,000,000 2,753,557 71,937,812 10.55% (21.04%) 16.97% 15.70% N/A 12.67% 18.70% 6/12/2014 1.78 1.34 0.44 1.07",Energy
749e34446f891e969f4a,FUND_0501,SRC457,11,Management Fees,strategy,,Energy,strategy_status=unique,031791726633455bec11,SRC457,10,Investment Detail,"Five Point Energy Fund I, L.P. 50,000,000 2,753,557 71,937,812 10.55% (21.04%) 16.97% 15.70% N/A 12.67% 18.70% 6/12/2014 1.78 1.34 0.44 1.07",Energy
fc8355c790fc04e78832,FUND_0502,SRC457,11,Management Fees,strategy,,Energy,strategy_status=unique,14e62518130ac236217c,SRC457,10,Investment Detail,"Five Point Energy Fund II, L.P. 40,000,000 9,127,052 33,956,971 4.34% (25.31%) 15.76% N/A N/A 31.07% 16.95% 9/29/2017 1.26 1.09 0.17 0.78",Energy
696072d70f907bac8968,FUND_0502,SRC457,11,Management Fees,strategy,,Energy,strategy_status=unique,14e62518130ac236217c,SRC457,10,Investment Detail,"Five Point Energy Fund II, L.P. 40,000,000 9,127,052 33,956,971 4.34% (25.31%) 15.76% N/A N/A 31.07% 16.95% 9/29/2017 1.26 1.09 0.17 0.78",Energy
0ea0e905d746301531fa,FUND_0502,SRC457,11,Management Fees,strategy,,Energy,strategy_status=unique,14e62518130ac236217c,SRC457,10,Investment Detail,"Five Point Energy Fund II, L.P. 40,000,000 9,127,052 33,956,971 4.34% (25.31%) 15.76% N/A N/A 31.07% 16.95% 9/29/2017 1.26 1.09 0.17 0.78",Energy
c2d3ee310e44284d7432,FUND_0503,SRC457,11,Management Fees,strategy,,Energy,strategy_status=unique,070d5121dd12c9004b8d,SRC457,10,Investment Detail,"Five Point Energy Fund III, L.P. 50,000,000 47,601,216 2,449,635 343.46% 395.72% N/A N/A N/A 431.02% N/A 6/25/2020 1.02 1.02 0.00 0.05",Energy
0892e7a0e02091d3f037,FUND_0503,SRC457,11,Management Fees,strategy,,Energy,strategy_status=unique,070d5121dd12c9004b8d,SRC457,10,Investment Detail,"Five Point Energy Fund III, L.P. 50,000,000 47,601,216 2,449,635 343.46% 395.72% N/A N/A N/A 431.02% N/A 6/25/2020 1.02 1.02 0.00 0.05",Energy
62c19d02d84d56305429,FUND_0503,SRC457,11,Management Fees,strategy,,Energy,strategy_status=unique,070d5121dd12c9004b8d,SRC457,10,Investment Detail,"Five Point Energy Fund III, L.P. 50,000,000 47,601,216 2,449,635 343.46% 395.72% N/A N/A N/A 431.02% N/A 6/25/2020 1.02 1.02 0.00 0.05",Energy
5437e4d3ab693b5bf015,FUND_1038,SRC457,11,Management Fees,strategy,,Agriculture,strategy_status=unique,25e1f6d0572daa671483,SRC457,10,Investment Detail,"Folium Agriculture Fund I, L.P. 30,000,000 2,368,544 29,151,994 6.18% 4.86% 2.80% N/A N/A 2.80% 2.80% 12/12/2017 1.06 1.03 0.03 0.94",Agriculture
9d5a4361e8ec3c94c819,FUND_1038,SRC457,11,Management Fees,strategy,,Agriculture,strategy_status=unique,25e1f6d0572daa671483,SRC457,10,Investment Detail,"Folium Agriculture Fund I, L.P. 30,000,000 2,368,544 29,151,994 6.18% 4.86% 2.80% N/A N/A 2.80% 2.80% 12/12/2017 1.06 1.03 0.03 0.94",Agriculture
71210eea26aeb259c9a8,FUND_1038,SRC457,11,Management Fees,strategy,,Agriculture,strategy_status=unique,25e1f6d0572daa671483,SRC457,10,Investment Detail,"Folium Agriculture Fund I, L.P. 30,000,000 2,368,544 29,151,994 6.18% 4.86% 2.80% N/A N/A 2.80% 2.80% 12/12/2017 1.06 1.03 0.03 0.94",Agriculture
c2e3b981b491d638f414,FUND_0548,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,073c47a137479cfb6eda,SRC457,9,Investment Detail,"Greenfield Acquisition Partners V, L.P. 25,000,000 350,000 189,563 (2.02%) (25.86%) (11.36%) (5.30%) (3.97%) (0.69%) 8.33% 4/4/2008 1.37 0.01 1.37 0.99",Opportunistic
90058403419deadcb230,FUND_0548,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,073c47a137479cfb6eda,SRC457,9,Investment Detail,"Greenfield Acquisition Partners V, L.P. 25,000,000 350,000 189,563 (2.02%) (25.86%) (11.36%) (5.30%) (3.97%) (0.69%) 8.33% 4/4/2008 1.37 0.01 1.37 0.99",Opportunistic
08626e846803ab3ee62f,FUND_1039,SRC457,11,Management Fees,vintage_year,,2008,vintage_year_status=unique,07b0e432b5917be1e9b6,SRC058,1,Real Estate Portfolio,2008Guggenheim Structured Real Estate III $150.0 $150.0 $122.5 $0.0 0.82x -4.98%,2008
60dc919f3aef049e0e91,FUND_1039,SRC457,11,Management Fees,vintage_year,,2008,vintage_year_status=unique,07b0e432b5917be1e9b6,SRC058,1,Real Estate Portfolio,2008Guggenheim Structured Real Estate III $150.0 $150.0 $122.5 $0.0 0.82x -4.98%,2008
b7819242d4b1989c0d23,FUND_0580,SRC457,11,Management Fees,strategy,,Agriculture,strategy_status=unique,08a8f0a8ab2bd6dac218,SRC457,10,Investment Detail,"Halderman Farmland Separate Account 75,000,000 17,710,012 66,156,094 0.00% 4.09% 4.47% 3.04% 3.77% 3.64% 3.50% 5/10/2013 1.13 0.99 0.14 0.89",Agriculture
7ce21c62047ecac97096,FUND_0580,SRC457,11,Management Fees,strategy,,Agriculture,strategy_status=unique,08a8f0a8ab2bd6dac218,SRC457,10,Investment Detail,"Halderman Farmland Separate Account 75,000,000 17,710,012 66,156,094 0.00% 4.09% 4.47% 3.04% 3.77% 3.64% 3.50% 5/10/2013 1.13 0.99 0.14 0.89",Agriculture
d807be46148bc65684f0,FUND_0586,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,01de593c6fe02e1781d4,SRC457,9,Investment Detail,"Hammes Partners II, L.P. 50,000,000 3,071,131 5,175,249 36.75% 48.06% 40.13% 27.31% N/A 26.72% 23.86% 7/16/2015 1.67 0.10 1.58 1.09",Value Add
06aa6770234fa6d25374,FUND_0586,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,01de593c6fe02e1781d4,SRC457,9,Investment Detail,"Hammes Partners II, L.P. 50,000,000 3,071,131 5,175,249 36.75% 48.06% 40.13% 27.31% N/A 26.72% 23.86% 7/16/2015 1.67 0.10 1.58 1.09",Value Add
2f4a247b248fe88586c1,FUND_0586,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,01de593c6fe02e1781d4,SRC457,9,Investment Detail,"Hammes Partners II, L.P. 50,000,000 3,071,131 5,175,249 36.75% 48.06% 40.13% 27.31% N/A 26.72% 23.86% 7/16/2015 1.67 0.10 1.58 1.09",Value Add
1f77ddf64c7c3fc43c2d,FUND_0587,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,1fab799b815af5fc332f,SRC457,9,Investment Detail,"Hammes Partners III, L.P. 30,000,000 19,414,145 6,396,230 22.67% 26.25% (0.63%) N/A N/A (0.94%) 16.01% 10/12/2018 1.11 0.60 0.50 0.35",Value Add
295a4abc766f4a300ba4,FUND_0587,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,1fab799b815af5fc332f,SRC457,9,Investment Detail,"Hammes Partners III, L.P. 30,000,000 19,414,145 6,396,230 22.67% 26.25% (0.63%) N/A N/A (0.94%) 16.01% 10/12/2018 1.11 0.60 0.50 0.35",Value Add
0dc958c22a1a16686c52,FUND_0587,SRC457,11,Management Fees,strategy,,Value Add,strategy_status=unique,1fab799b815af5fc332f,SRC457,9,Investment Detail,"Hammes Partners III, L.P. 30,000,000 19,414,145 6,396,230 22.67% 26.25% (0.63%) N/A N/A (0.94%) 16.01% 10/12/2018 1.11 0.60 0.50 0.35",Value Add
9eae855fcd4b0630597c,FUND_0591,SRC457,11,Management Fees,strategy,,Agriculture,strategy_status=unique,2525305566c97f695cef,SRC457,10,Investment Detail,"Hancock GLC Farms, LLC 26,119,447 360,229 38,365,346 9.85% 6.56% 10.09% 6.40% 7.76% 7.72% 7.72% 8/17/2012 1.68 1.49 0.20 0.99",Agriculture
3d5f8b569dba0c611b73,FUND_0591,SRC457,11,Management Fees,strategy,,Agriculture,strategy_status=unique,2525305566c97f695cef,SRC457,10,Investment Detail,"Hancock GLC Farms, LLC 26,119,447 360,229 38,365,346 9.85% 6.56% 10.09% 6.40% 7.76% 7.72% 7.72% 8/17/2012 1.68 1.49 0.20 0.99",Agriculture
cb638af219ce352ef785,FUND_0591,SRC457,11,Management Fees,strategy,,Agriculture,strategy_status=unique,2525305566c97f695cef,SRC457,10,Investment Detail,"Hancock GLC Farms, LLC 26,119,447 360,229 38,365,346 9.85% 6.56% 10.09% 6.40% 7.76% 7.72% 7.72% 8/17/2012 1.68 1.49 0.20 0.99",Agriculture
047d127fa5868d356ddc,FUND_0607,SRC457,11,Management Fees,strategy,,Energy,strategy_status=unique,006b916ee98d23bbb379,SRC457,10,Investment Detail,"Harvest MLP 50,000,000 - 36,967,937 22.51% (25.18%) (10.08%) N/A N/A (8.14%) (7.25%) 7/7/2016 0.72 0.72 0.00 1.03",Energy
75e1a245c01ca65afa84,FUND_0607,SRC457,11,Management Fees,strategy,,Energy,strategy_status=unique,006b916ee98d23bbb379,SRC457,10,Investment Detail,"Harvest MLP 50,000,000 - 36,967,937 22.51% (25.18%) (10.08%) N/A N/A (8.14%) (7.25%) 7/7/2016 0.72 0.72 0.00 1.03",Energy
60694448117b0a681eaf,FUND_0607,SRC457,11,Management Fees,strategy,,Energy,strategy_status=unique,006b916ee98d23bbb379,SRC457,10,Investment Detail,"Harvest MLP 50,000,000 - 36,967,937 22.51% (25.18%) (10.08%) N/A N/A (8.14%) (7.25%) 7/7/2016 0.72 0.72 0.00 1.03",Energy
a891de63b83e47351c5d,FUND_0681,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,0da1002a21d793badaf7,SRC457,9,Investment Detail,"Kildare European Partners I, L.P. 50,000,000 7,621,860 4,097,462 9.63% (27.21%) (2.12%) 4.01% N/A 6.17% 11.83% 5/6/2014 1.18 0.07 1.11 1.16",Opportunistic
d0c3fac250bbb219110a,FUND_0681,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,0da1002a21d793badaf7,SRC457,9,Investment Detail,"Kildare European Partners I, L.P. 50,000,000 7,621,860 4,097,462 9.63% (27.21%) (2.12%) 4.01% N/A 6.17% 11.83% 5/6/2014 1.18 0.07 1.11 1.16",Opportunistic
4fc20f091c53a07f631e,FUND_0681,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,0da1002a21d793badaf7,SRC457,9,Investment Detail,"Kildare European Partners I, L.P. 50,000,000 7,621,860 4,097,462 9.63% (27.21%) (2.12%) 4.01% N/A 6.17% 11.83% 5/6/2014 1.18 0.07 1.11 1.16",Opportunistic
8f3b71bbbe09a8c33d8b,FUND_0682,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,0e82e7847fe028b2d12c,SRC457,9,Investment Detail,"Kildare European Partners II, L.P. 40,000,000 12,510,603 19,292,242 5.03% 10.27% 21.51% N/A N/A 11.39% 8.08% 10/8/2018 1.09 0.68 0.41 0.71",Opportunistic
bdf0cc51307f52c60f47,FUND_0682,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,0e82e7847fe028b2d12c,SRC457,9,Investment Detail,"Kildare European Partners II, L.P. 40,000,000 12,510,603 19,292,242 5.03% 10.27% 21.51% N/A N/A 11.39% 8.08% 10/8/2018 1.09 0.68 0.41 0.71",Opportunistic
7bbb978f6218285e2839,FUND_0682,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,0e82e7847fe028b2d12c,SRC457,9,Investment Detail,"Kildare European Partners II, L.P. 40,000,000 12,510,603 19,292,242 5.03% 10.27% 21.51% N/A N/A 11.39% 8.08% 10/8/2018 1.09 0.68 0.41 0.71",Opportunistic
b00e1d31dfa3950bdd11,FUND_1040,SRC457,11,Management Fees,strategy,,Energy,strategy_status=unique,0614f3ae8dee188dc76e,SRC457,10,Investment Detail,"Lime Rock Resources III, L.P. 34,250,000 494,340 14,207,667 (7.97%) (43.59%) (24.43%) (7.52%) N/A (16.40%) (10.10%) 1/23/2014 0.60 0.40 0.20 1.05",Energy
85337a5cd8c8fffbb7c9,FUND_1040,SRC457,11,Management Fees,strategy,,Energy,strategy_status=unique,0614f3ae8dee188dc76e,SRC457,10,Investment Detail,"Lime Rock Resources III, L.P. 34,250,000 494,340 14,207,667 (7.97%) (43.59%) (24.43%) (7.52%) N/A (16.40%) (10.10%) 1/23/2014 0.60 0.40 0.20 1.05",Energy
44b7ef12c0d3dc1d5b29,FUND_0718,SRC457,11,Management Fees,vintage_year,,2010,vintage_year_status=unique,514d2355e618d5b73779,SRC058,1,Real Estate Portfolio,2010Lone Star Fund VII $200.0 $196.8 $339.8 $0.0 1.73x 47.67%,2010
44b7ef12c0d3dc1d5b29,FUND_0718,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,12eaeaf9fe73898146c2,SRC457,9,Investment Detail,"Lone Star Fund VII (U.S.), L.P. 50,000,000 3,081,775 336,542 5.52% 21.77% (19.82%) (26.75%) (16.57%) (0.31%) 46.48% 6/15/2011 1.71 0.01 1.70 0.99",Opportunistic
14aa0ff46bd953eb4a49,FUND_0718,SRC457,11,Management Fees,vintage_year,,2010,vintage_year_status=unique,514d2355e618d5b73779,SRC058,1,Real Estate Portfolio,2010Lone Star Fund VII $200.0 $196.8 $339.8 $0.0 1.73x 47.67%,2010
14aa0ff46bd953eb4a49,FUND_0718,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,12eaeaf9fe73898146c2,SRC457,9,Investment Detail,"Lone Star Fund VII (U.S.), L.P. 50,000,000 3,081,775 336,542 5.52% 21.77% (19.82%) (26.75%) (16.57%) (0.31%) 46.48% 6/15/2011 1.71 0.01 1.70 0.99",Opportunistic
4566452c09364001e11c,FUND_0720,SRC457,11,Management Fees,vintage_year,,2013,vintage_year_status=unique,0537336b80b25b69df99,SRC058,2,Real Estate Portfolio,2013Lone Star Fund VIII $178.7 $175.4 $185.7 $12.3 1.13x 5.90%,2013
4566452c09364001e11c,FUND_0720,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,1d2897460f8af99b3052,SRC457,9,Investment Detail,"Lone Star Fund VIII (U.S.), L.P. 50,000,000 4,991,318 12,321,186 0.52% (13.67%) (6.35%) (6.90%) 3.37% (7.07%) 9.30% 9/9/2013 1.19 0.25 0.94 0.98",Opportunistic
d84ab601d0e863db55e2,FUND_0720,SRC457,11,Management Fees,vintage_year,,2013,vintage_year_status=unique,0537336b80b25b69df99,SRC058,2,Real Estate Portfolio,2013Lone Star Fund VIII $178.7 $175.4 $185.7 $12.3 1.13x 5.90%,2013
d84ab601d0e863db55e2,FUND_0720,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,1d2897460f8af99b3052,SRC457,9,Investment Detail,"Lone Star Fund VIII (U.S.), L.P. 50,000,000 4,991,318 12,321,186 0.52% (13.67%) (6.35%) (6.90%) 3.37% (7.07%) 9.30% 9/9/2013 1.19 0.25 0.94 0.98",Opportunistic
2ef90d2e7c0541e20f15,FUND_0720,SRC457,11,Management Fees,vintage_year,,2013,vintage_year_status=unique,0537336b80b25b69df99,SRC058,2,Real Estate Portfolio,2013Lone Star Fund VIII $178.7 $175.4 $185.7 $12.3 1.13x 5.90%,2013
2ef90d2e7c0541e20f15,FUND_0720,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,1d2897460f8af99b3052,SRC457,9,Investment Detail,"Lone Star Fund VIII (U.S.), L.P. 50,000,000 4,991,318 12,321,186 0.52% (13.67%) (6.35%) (6.90%) 3.37% (7.07%) 9.30% 9/9/2013 1.19 0.25 0.94 0.98",Opportunistic
c6f9463c587fdd3249f9,FUND_0721,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,169eb1f1c5560bdc6656,SRC457,9,Investment Detail,"Lone Star Fund X (U.S.), L.P. 50,000,000 7,327,823 45,721,314 13.83% 17.66% 37.13% N/A N/A 37.13% 13.45% 12/15/2017 1.28 1.07 0.21 0.85",Opportunistic
36a1b3ef54f4c2d783ba,FUND_0721,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,169eb1f1c5560bdc6656,SRC457,9,Investment Detail,"Lone Star Fund X (U.S.), L.P. 50,000,000 7,327,823 45,721,314 13.83% 17.66% 37.13% N/A N/A 37.13% 13.45% 12/15/2017 1.28 1.07 0.21 0.85",Opportunistic
d4fd0b1538bd5d400c98,FUND_0721,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,169eb1f1c5560bdc6656,SRC457,9,Investment Detail,"Lone Star Fund X (U.S.), L.P. 50,000,000 7,327,823 45,721,314 13.83% 17.66% 37.13% N/A N/A 37.13% 13.45% 12/15/2017 1.28 1.07 0.21 0.85",Opportunistic
e3d9abcde67cfe4e3905,FUND_0722,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,01c45199060eb405cd0c,SRC457,9,Investment Detail,"Lone Star Fund XI, L.P. 50,000,000 45,564,748 1,250,218 (9.31%) (62.96%) N/A N/A N/A (51.90%) (56.83%) 5/9/2019 0.53 0.28 0.24 0.09",Opportunistic
9dfe49963f9737856880,FUND_0722,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,01c45199060eb405cd0c,SRC457,9,Investment Detail,"Lone Star Fund XI, L.P. 50,000,000 45,564,748 1,250,218 (9.31%) (62.96%) N/A N/A N/A (51.90%) (56.83%) 5/9/2019 0.53 0.28 0.24 0.09",Opportunistic
7d85e2253528375a4db3,FUND_0722,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,01c45199060eb405cd0c,SRC457,9,Investment Detail,"Lone Star Fund XI, L.P. 50,000,000 45,564,748 1,250,218 (9.31%) (62.96%) N/A N/A N/A (51.90%) (56.83%) 5/9/2019 0.53 0.28 0.24 0.09",Opportunistic
3980709814ac620e7a67,FUND_0726,SRC457,11,Management Fees,vintage_year,,2010,vintage_year_status=unique,0906d285c292a234b3d9,SRC058,1,Real Estate Portfolio,2010Lone Star Real Estate Fund II $200.0 $199.4 $299.1 $0.3 1.5x 26.11%,2010
3980709814ac620e7a67,FUND_0726,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,0288bfc806cbf7a038f3,SRC457,9,Investment Detail,"Lone Star Real Estate Fund II (U.S.), L.P. 25,000,000 2,847,542 675,429 5.29% (7.79%) 0.40% 3.77% 12.71% 16.71% 24.75% 5/15/2011 1.48 0.03 1.45 1.00",Opportunistic
c40612798013839bb137,FUND_0726,SRC457,11,Management Fees,vintage_year,,2010,vintage_year_status=unique,0906d285c292a234b3d9,SRC058,1,Real Estate Portfolio,2010Lone Star Real Estate Fund II $200.0 $199.4 $299.1 $0.3 1.5x 26.11%,2010
c40612798013839bb137,FUND_0726,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,0288bfc806cbf7a038f3,SRC457,9,Investment Detail,"Lone Star Real Estate Fund II (U.S.), L.P. 25,000,000 2,847,542 675,429 5.29% (7.79%) 0.40% 3.77% 12.71% 16.71% 24.75% 5/15/2011 1.48 0.03 1.45 1.00",Opportunistic
9f07fda6954211cf0856,FUND_0726,SRC457,11,Management Fees,vintage_year,,2010,vintage_year_status=unique,0906d285c292a234b3d9,SRC058,1,Real Estate Portfolio,2010Lone Star Real Estate Fund II $200.0 $199.4 $299.1 $0.3 1.5x 26.11%,2010
9f07fda6954211cf0856,FUND_0726,SRC457,11,Management Fees,strategy,,Opportunistic,strategy_status=unique,0288bfc806cbf7a038f3,SRC457,9,Investment Detail,"Lone Star Real Estate Fund II (U.S.), L.P. 25,000,000 2,847,542 675,429 5.29% (7.79%) 0.40% 3.77% 12.71% 16.71% 24.75% 5/15/2011 1.48 0.03 1.45 1.00",Opportunistic
c6f1be6550d0802f63cd,FUND_0730,SRC457,11,Management Fees,vintage_year,,2016,vintage_year_status=unique,0f6bb855073ad9dc66f2,SRC058,2,Real Estate Portfolio,2016Lone Star Real Estate Fund V $277.9 $91.8 $44.8 $22.2 0.73x -12.38%,2016
