population,fund_id,manager_id,manager_name,strategy,sub_strategy,vintage_year,currency,as_of_date,current_status,v1_status,v1_fund_score,v1_tvpi_percentile,v1_dpi_percentile,dpi,rvpi,tvpi,xirr,xirr_status,xirr_basis,realized_share,nav_reliance,ks_pme,direct_alpha,benchmark_id,benchmark_status,distribution_recency_months,distribution_velocity_1y,cash_conversion_status,call_50_months,call_75_months,company_hhi,top_company_share,top3_company_share,sector_hhi,top_sector_share,top_sector,geography_hhi,geography_status,holdings_status,holdings_report_date_basis,economic_loss_status,management_fee_rate,waterfall_type,term_status,size_step_up,size_predecessor_fund_id,size_step_status,strict_20_10_eligible,reference_peer_count,reference_peer_manager_count,size_peer_count,size_peer_manager_count,tvpi_peer_median,tvpi_peer_q25,tvpi_peer_q75,tvpi_robust_z,tvpi_size_percentile,dpi_peer_median,dpi_peer_q25,dpi_peer_q75,dpi_robust_z,dpi_size_percentile,trailing_1y_xirr,trailing_1y_status,trailing_3y_xirr,trailing_3y_status,trailing_5y_xirr,trailing_5y_status,trailing_10y_xirr,trailing_10y_status,age_3_status,age_3_date,age_3_lag_days,age_3_tvpi,age_3_dpi,age_3_tvpi_percentile,age_3_dpi_percentile,age_5_status,age_5_date,age_5_lag_days,age_5_tvpi,age_5_dpi,age_5_tvpi_percentile,age_5_dpi_percentile,age_7_status,age_7_date,age_7_lag_days,age_7_tvpi,age_7_dpi,age_7_tvpi_percentile,age_7_dpi_percentile,age_10_status,age_10_date,age_10_lag_days,age_10_tvpi,age_10_dpi,age_10_tvpi_percentile,age_10_dpi_percentile,capital_recovery_status,paid_in,distributions,remaining_nav,capital_still_to_return,nav_needed_for_capital_multiple,nav_haircut_to_capital,benchmark_capital,benchmark_distributions,benchmark_excess_value,nav_needed_to_match_benchmark,nav_haircut_to_match_benchmark,benchmark_recomputed_pme,benchmark_terminal_id,benchmark_terminal_date,direct_alpha_continuous
fixture,FUND_SYNTH_000673,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,private_credit,direct_lending,2013,EUR,,NO_COMMON_DATE_RECORD,,,,,,,,,RETURN_UNAVAILABLE,unstated,,,,,,NO_CURRENT_PERIOD,,,NO_CURRENT_PERIOD,,,,,,,,,,UNKNOWN,HOLDINGS_UNAVAILABLE,,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,,,,,,,,,,,,,,,,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,AVAILABLE,2016-09-30,46,1.130286,0.0,,,AVAILABLE,2018-09-30,46,1.22735,0.098083,,,AVAILABLE,2020-09-30,46,1.307829,0.259995,,,AVAILABLE,2023-09-30,46,1.413831,0.719181,,,CURRENT_DATA_UNAVAILABLE,,,,,,,,,,,,,,,
fixture,FUND_SYNTH_000674,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,real_estate,value_add,2018,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,32.3076923077,30.7692307692,34.6153846154,1.006683,0.410818,1.417501,0.0633678403,AVAILABLE,unstated,0.7101817210048103,0.28981827899518975,0.3246752422,-0.1837411509,BM_SYNTH_LISTED_REAL_ESTATE,AVAILABLE,3.383983572895277,0.5252567742840116,AVAILABLE,6.570841889117043,11.40041067761807,0.2530560562529054,0.29249818876374895,0.777909504050583,0.40293657450239273,0.5487057893696898,Business Services,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,0.8376226361438931,FUND_SYNTH_000676,AVAILABLE,true,26,26,7,7,1.5898165623599998,1.2970884554425,1.891132646585,-0.37564679957362407,,1.13717356226,0.93767772788625,1.6491524206125,-0.2778278541543547,,0.07836589846151515,AVAILABLE,0.05371513915589768,AVAILABLE,0.05416938324494677,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2021-09-30,46,1.178942,0.008835,34.61538461538461,69.23076923076923,AVAILABLE,2023-09-30,46,1.290221,0.227339,34.61538461538461,53.84615384615385,AVAILABLE,2025-09-30,46,1.384382,0.704394,33.333333333333336,57.142857142857146,FUND_TOO_YOUNG,,,,,,,RETURNED_IN_CASH,369.58,372.05,151.83,0.0,0.0,1.0,2347.2892705058184,610.2767123467598,-1585.1825581590585,1737.0125581590587,-10.440509505098193,0.32467524217095456,BMR_LISTED_REAL_ESTATE_Q0090,2026-06-30,-0.20302375728640212
fixture,FUND_SYNTH_000675,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,buyout,middle_market,2022,GBP,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,0.317596,0.79822,1.115815,0.0348171593,AVAILABLE,unstated,0.28463099735017194,0.7153690026498281,,,,BENCHMARK_CURRENCY_UNSUPPORTED,6.965092402464066,0.14085048394423286,AVAILABLE,6.702258726899384,8.903490759753593,0.5036661387518294,0.542814359459353,1.0,0.5036661387518294,0.542814359459353,Industrials,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,5,5,1,1,1.54663981153,1.48796477005,1.5565284365,-11.85722978982126,,0.40833379756,0.310532203932,0.589044544752,-0.5356440215591398,,0.03082181540078041,AVAILABLE,0.04375524793988821,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2025-03-31,45,1.083952,0.135663,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,317.92,100.97,253.77,216.95000000000002,0.8549079875477795,0.14509201245222048,,,,,,,,,
fixture,FUND_SYNTH_000676,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,real_estate,value_add,2015,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,96.1538461538,96.1538461538,96.1538461538,2.072273,0.230255,2.302527,0.1157001071,AVAILABLE,unstated,0.8999991302759635,0.10000086972403657,0.4193715073,-0.1160598465,BM_SYNTH_LISTED_REAL_ESTATE,AVAILABLE,0.7885010266940452,0.8560005063718458,AVAILABLE,11.433264887063656,27.66324435318275,0.33473741082758734,0.356235867107323,1.0,0.33473741082758734,0.356235867107323,Industrials,1.0000000000000004,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,26,26,7,7,1.5898165623599998,1.2970884554425,1.891132646585,1.5537041295899459,,1.13717356226,0.93767772788625,1.6491524206125,1.9909260181302133,,0.1431787317916871,AVAILABLE,0.09564910288648128,AVAILABLE,0.08082292000628997,AVAILABLE,0.11265381063202914,AVAILABLE,AVAILABLE,2018-03-31,48,1.403489,0.0,92.3076923076923,34.61538461538461,AVAILABLE,2020-03-31,48,1.663549,0.126182,92.3076923076923,30.76923076923077,AVAILABLE,2022-03-31,48,1.885954,0.26578,90.47619047619048,9.523809523809524,AVAILABLE,2025-03-31,48,2.185197,1.259813,,,RETURNED_IN_CASH,499.36,1034.81,114.98,0.0,0.0,1.0,5471.906150843984,2179.7815301643545,-3177.144620679629,3292.124620679629,-27.632150118973986,0.4193715072782109,BMR_LISTED_REAL_ESTATE_Q0090,2026-06-30,-0.12336591829685255
fixture,FUND_SYNTH_000677,MANAGER_SYNTH_00170,Synthetic Alternatives Manager 0170,private_credit,direct_lending,2018,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,78.0,85.0,67.5,1.194444,0.443521,1.637965,0.095077243,AVAILABLE,unstated,0.7292243998530934,0.2707756001469066,0.816654594,-0.0379786679,BM_SYNTH_HIGH_YIELD_CREDIT,AVAILABLE,0.8213552361396304,0.3364548816212842,AVAILABLE,6.11088295687885,12.09034907597536,0.5999502524626703,0.7235511713933416,1.0,0.5999502524626703,0.7235511713933416,Software,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,40,38,12,11,1.33381963185,1.17869974942,1.5718818784875,1.039772115996903,83.33333333333333,1.0237899551149998,0.85556486522075,1.2663448839975,0.5902460768485855,75.0,0.13692344629077327,AVAILABLE,0.08960881862256391,AVAILABLE,0.08435065539091675,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2021-06-30,46,1.258391,0.040282,90.0,90.0,AVAILABLE,2023-06-30,46,1.430478,0.263761,90.0,67.5,AVAILABLE,2025-06-30,46,1.572257,1.002871,92.10526315789474,100.0,FUND_TOO_YOUNG,,,,,,,RETURNED_IN_CASH,365.71,436.82,162.2,0.0,0.0,1.0,982.5192224703135,640.1788366777356,-180.14038579257794,342.3403857925779,-1.1106065708543644,0.8166545939532284,BMR_HIGH_YIELD_CREDIT_Q0090,2026-06-30,-0.03871865382216174
fixture,FUND_SYNTH_000678,MANAGER_SYNTH_00170,Synthetic Alternatives Manager 0170,secondaries,lp_led,2025,USD,2026-06-30,AVAILABLE,,,,,0.067061,1.104521,1.171581,0.221337872,AVAILABLE,unstated,0.057239377646666985,0.942760622353333,1.2416056133,0.3178999804,BM_SYNTH_PUBLIC_EQUITY,AVAILABLE,0.5256673511293635,0.2646864686468647,AVAILABLE,3.2197125256673513,6.308008213552362,0.2824176673078812,0.37074795599071364,0.8730695467851015,0.4058923674028362,0.5023215907943879,Industrials,1.0000000000000004,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,0.9524896958894953,FUND_SYNTH_000680,AVAILABLE,,,,,,,,,,,,,,,,0.3035158697264609,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,179.39,12.03,198.14,167.35999999999999,0.8446552942363985,0.1553447057636015,169.55188617850428,12.376573629365295,40.96468745086099,157.175312549139,0.20674617669759254,1.2416056133267273,BMR_PUBLIC_EQUITY_Q0090,2026-06-30,0.27603954579556134
fixture,FUND_SYNTH_000679,MANAGER_SYNTH_00170,Synthetic Alternatives Manager 0170,infrastructure,core_plus,2023,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,25.3333333333,33.3333333333,13.3333333333,0.248735,1.034967,1.283703,0.1238910779,AVAILABLE,unstated,0.1937639650619541,0.806236034938046,1.6974145212,0.2770744375,BM_SYNTH_LISTED_INFRASTRUCTURE,AVAILABLE,3.515400410677618,0.20400539357633898,AVAILABLE,6.570841889117043,6.570841889117043,0.5092720831802765,0.5680884835353103,1.0,0.5092720831802765,0.5680884835353103,Software,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,15,14,4,4,1.39078734496,1.2180329425449998,1.541490106685,-0.45199882956583703,,0.507082235879,0.3134942493545,0.655640104013,-1.005690239736622,,0.09061673427118323,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,383.5,95.39,396.91,288.11,0.7258824418633947,0.2741175581366053,281.93648146494786,81.65307768973338,196.62659622478554,200.28340377521448,0.4953934046125962,1.6974145211826068,BMR_LISTED_INFRASTRUCTURE_Q0090,2026-06-30,0.24457186626776264
fixture,FUND_SYNTH_000680,MANAGER_SYNTH_00170,Synthetic Alternatives Manager 0170,secondaries,lp_led,2018,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,70.5263157895,89.4736842105,42.1052631579,1.263006,0.509081,1.772087,0.102891498,AVAILABLE,unstated,0.7127222636454398,0.2872777363545603,1.1348640249,0.0221466536,BM_SYNTH_PUBLIC_EQUITY,AVAILABLE,3.909650924024641,0.2037037037037037,AVAILABLE,6.242299794661191,20.139630390143736,0.5002477397775343,0.5111296850255147,1.0,0.5002477397775343,0.5111296850255147,Consumer,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,19,18,6,6,1.52087509944,1.3969470400950001,1.7030654150200002,1.2216001578080533,,1.2835599671,1.0073327121805,1.50337494823,-0.05308105844795777,,0.15080584000002795,AVAILABLE,0.09039682927123842,AVAILABLE,0.08247997725189256,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2021-03-31,45,1.317142,0.015404,89.47368421052632,68.42105263157895,AVAILABLE,2023-03-31,45,1.510313,0.075829,89.47368421052632,15.789473684210526,AVAILABLE,2025-03-31,45,1.675789,0.90153,87.5,100.0,FUND_TOO_YOUNG,,,,,,,RETURNED_IN_CASH,446.53,563.97,227.32,0.0,0.0,1.0,645.2329607874947,504.93167489754575,87.01871411005106,140.30128588994893,0.38280271911864805,1.1348640249311603,BMR_PUBLIC_EQUITY_Q0090,2026-06-30,0.021904978160039727
fixture,FUND_SYNTH_000681,MANAGER_SYNTH_00171,Synthetic Alternatives Manager 0171,growth,growth_equity,2018,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,26.6666666667,25.0,29.1666666667,1.290386,0.55908,1.849466,0.1004744933,AVAILABLE,unstated,0.6977073141981494,0.30229268580185065,4.1651138588,0.2586169094,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,0.6899383983572895,0.5792709283896066,AVAILABLE,6.04517453798768,18.20123203285421,0.35201231126391236,0.42591148372002335,1.0,0.35201231126391236,0.42591148372002335,Consumer,0.9999999999999998,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,FUND_SYNTH_000683,FUND_SIZE_CURRENCY_MISMATCH,true,24,24,8,8,1.990559289215,1.8555922974849999,2.2931425719150003,-0.35098014050566667,,1.7124518261850001,1.2539971840150002,2.0276080293975003,-0.8263242490858415,,0.08690209510286069,AVAILABLE,0.07352931209767627,AVAILABLE,0.07509933247420544,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2020-12-31,46,1.349326,0.0,41.666666666666664,41.666666666666664,AVAILABLE,2022-12-31,46,1.54976,0.235884,37.5,66.66666666666667,AVAILABLE,2024-12-31,46,1.726019,0.499182,37.5,33.333333333333336,FUND_TOO_YOUNG,,,,,,,RETURNED_IN_CASH,183.48,236.76,102.58,0.0,0.0,1.0,80.25223897026393,231.67971273612153,254.00747376585758,0.0,1.0,4.1651138588167695,BMR_SMALL_CAP_EQUITY_Q0090,2026-06-30,0.23001342710705033
fixture,FUND_SYNTH_000682,MANAGER_SYNTH_00171,Synthetic Alternatives Manager 0171,real_estate,value_add,2016,GBP,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,0.79108,0.087896,0.878976,-0.0194927635,AVAILABLE,unstated,0.9000023468118561,0.0999976531881439,,,,BENCHMARK_CURRENCY_UNSUPPORTED,3.679671457905544,0.6663836411236114,AVAILABLE,11.039014373716633,27.039014373716633,0.2174626948123996,0.2741140577329265,0.737620276930298,0.3457545254297435,0.4001408120159587,Business Services,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,4,4,1,1,1.980324082955,1.8535098151949998,2.01352519395,-18.305727116900567,,1.416856711255,1.364505585605,1.5027797101525002,-5.561939740276368,,-0.05682853147055652,AVAILABLE,-0.025304507250089123,AVAILABLE,-0.01750389635583307,AVAILABLE,-0.016833564274947532,AVAILABLE,AVAILABLE,2019-03-31,45,0.933933,0.0,,,AVAILABLE,2021-03-31,45,0.925719,0.099138,,,AVAILABLE,2023-03-31,45,0.909258,0.28219,,,AVAILABLE,2026-03-31,45,0.881307,0.79108,,,NAV_BELOW_CAPITAL_GAP,484.78,383.5,42.61,101.27999999999997,2.3769068293827735,-1.3769068293827735,,,,,,,,,
fixture,FUND_SYNTH_000683,MANAGER_SYNTH_00171,Synthetic Alternatives Manager 0171,growth,growth_equity,2017,EUR,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,1.460504,0.320931,1.781435,0.0997368572,AVAILABLE,unstated,0.8198471536993555,0.18015284630064463,,,,BENCHMARK_CURRENCY_UNSUPPORTED,0.919917864476386,0.6333897479887789,AVAILABLE,8.706365503080082,13.930184804928132,0.5000010020607779,0.5007078350012204,1.0,0.5000010020607779,0.5007078350012204,Industrials,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,4,4,1,1,1.701595920825,1.5217430899800002,2.08458442403,0.18021713451406268,,1.3950534798,1.24760677328125,1.758127155215,0.18020577206948202,,0.14461729256496633,AVAILABLE,0.08835497861535734,AVAILABLE,0.08031769423656307,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2020-09-30,46,1.290339,0.031016,,,AVAILABLE,2022-09-30,46,1.488516,0.211484,,,AVAILABLE,2024-09-30,46,1.651543,0.681404,,,FUND_TOO_YOUNG,,,,,,,RETURNED_IN_CASH,638.3,932.24,204.85,0.0,0.0,1.0,,,,,,,,,
fixture,FUND_SYNTH_000684,MANAGER_SYNTH_00171,Synthetic Alternatives Manager 0171,real_estate,value_add,2023,GBP,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,0.282112,1.158234,1.440347,0.1520959393,AVAILABLE,unstated,0.19586425804042384,0.8041357419595762,,,,BENCHMARK_CURRENCY_UNSUPPORTED,0.919917864476386,0.1281652284623002,AVAILABLE,2.529774127310062,4.59958932238193,0.2800209619903397,0.3840482962790968,0.8525570325651595,0.2800209619903397,0.3840482962790968,Business Services,1.0000000000000004,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,0.9491219493851766,FUND_SYNTH_000682,AVAILABLE,false,5,5,1,1,1.57925669836,1.42899431331,1.74738672075,-0.5572672667339021,,0.53937835943,0.345323154663,0.760069144339,-0.837884554604376,,0.10967402889938166,AVAILABLE,0.17599490629573114,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2026-03-31,66,1.411201,0.236259,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,297.47,83.92,344.54,213.55,0.619811923143902,0.380188076856098,,,,,,,,,
fixture,FUND_SYNTH_000685,MANAGER_SYNTH_00172,Synthetic Alternatives Manager 0172,real_estate,value_add,2017,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,10.3703703704,7.40740740741,14.8148148148,0.845578,0.167718,1.013296,0.0021532818,AVAILABLE,unstated,0.8344827586206897,0.16551724137931034,0.2279120272,-0.2226003396,BM_SYNTH_LISTED_REAL_ESTATE,AVAILABLE,0.919917864476386,0.7035705326532319,AVAILABLE,17.182751540041068,25.75770020533881,0.211309104882663,0.2416107382550336,0.6786912751677853,0.211309104882663,0.2416107382550336,Industrials,1.0000000000000004,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,27,26,8,7,1.59221033817,1.379456416825,1.9395814904050002,-1.2600085930325438,,1.15065832074,0.950200657604,1.687790363515,-0.6345306658313512,,0.0036268045435536673,AVAILABLE,0.003243858065164195,AVAILABLE,0.004377391146811418,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2020-06-30,57,0.987364,0.0,7.407407407407407,33.333333333333336,AVAILABLE,2022-06-30,57,1.003846,0.112516,7.407407407407407,14.814814814814815,AVAILABLE,2024-06-30,57,1.010037,0.299393,9.090909090909092,13.636363636363637,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,426.43,360.58,71.52,65.85000000000002,0.9207214765100675,0.07927852348993247,3238.4492978746093,666.5615445821229,-2500.3677532924867,2571.887753292486,-34.960399235073915,0.22791202723677811,BMR_LISTED_REAL_ESTATE_Q0090,2026-06-30,-0.2518006974048609
fixture,FUND_SYNTH_000686,MANAGER_SYNTH_00172,Synthetic Alternatives Manager 0172,secondaries,lp_led,2013,USD,,NO_COMMON_DATE_RECORD,,,,,,,,,RETURN_UNAVAILABLE,unstated,,,,,,NO_CURRENT_PERIOD,,,NO_CURRENT_PERIOD,,,,,,,,,,UNKNOWN,HOLDINGS_UNAVAILABLE,,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,,,,,,,,,,,,,,,,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,AVAILABLE,2016-03-31,45,1.10496,0.0,41.666666666666664,50.0,AVAILABLE,2018-03-31,45,1.190674,0.034935,33.333333333333336,8.333333333333334,AVAILABLE,2020-03-31,45,1.260611,0.247307,33.333333333333336,33.333333333333336,AVAILABLE,2023-03-31,45,1.35161,0.805028,33.333333333333336,50.0,CURRENT_DATA_UNAVAILABLE,,,,,,,,,,,,,,,
fixture,FUND_SYNTH_000687,MANAGER_SYNTH_00172,Synthetic Alternatives Manager 0172,infrastructure,core_plus,2019,CAD,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,0.96559,0.68239,1.64798,0.098307922,AVAILABLE,unstated,0.5859236489330494,0.4140763510669507,,,,BENCHMARK_CURRENCY_UNSUPPORTED,0.29568788501026694,0.4086434817978442,AVAILABLE,11.071868583162217,20.993839835728952,0.2606617075295111,0.33551010349926075,0.7945108427796945,0.40375784149485017,0.5487617052735339,Industrials,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,1,1,0,0,1.29064112955,1.29064112955,1.29064112955,,,0.906731220407,0.906731220407,0.906731220407,,,0.07971091436386663,AVAILABLE,0.07076376507142698,AVAILABLE,0.08025634591068122,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2021-12-31,46,1.290777,0.024767,,,AVAILABLE,2023-12-31,46,1.463699,0.303905,,,AVAILABLE,2025-12-31,46,1.612709,0.665763,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,475.74,459.37,324.64,16.370000000000005,0.05042508624938395,0.9495749137506161,,,,,,,,,
fixture,FUND_SYNTH_000688,MANAGER_SYNTH_00172,Synthetic Alternatives Manager 0172,buyout,middle_market,2019,GBP,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,0.796546,0.536306,1.332852,0.0541359199,AVAILABLE,unstated,0.5976251979001751,0.402374802099825,,,,BENCHMARK_CURRENCY_UNSUPPORTED,1.1498973305954825,0.2682256069778038,AVAILABLE,6.439425051334703,17.905544147843944,0.5065359553237729,0.557166228333575,1.0,0.5065359553237729,0.557166228333575,Software,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,5,5,1,1,1.80984869681,1.76240656502,2.12720675607,-1.013775483444884,,1.22406657603,1.08161332673,1.8322893083,-1.6882255981813912,,0.061963363289884124,AVAILABLE,0.04656767191754106,AVAILABLE,0.050334458522896065,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2021-12-31,46,1.138402,0.007588,,,AVAILABLE,2023-12-31,46,1.236384,0.130087,,,AVAILABLE,2025-12-31,46,1.314627,0.74036,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,900.4,717.21,482.89,183.18999999999994,0.37936175940690414,0.6206382405930959,,,,,,,,,
fixture,FUND_SYNTH_000689,MANAGER_SYNTH_00173,Synthetic Alternatives Manager 0173,private_credit,direct_lending,2023,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,57.1428571429,78.5714285714,25.0,0.27498,1.092204,1.367184,0.1068273842,AVAILABLE,unstated,0.20112844341188185,0.798871556588118,0.8083452752,-0.0669014994,BM_SYNTH_HIGH_YIELD_CREDIT,AVAILABLE,1.051334702258727,0.16973723950468136,AVAILABLE,0.0,2.595482546201232,0.5722536867525112,0.6900706273369339,1.0,0.5722536867525112,0.6900706273369339,Industrials,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,28,26,8,8,1.247870827685,1.209081256195,1.35591468916,1.064890762870916,,0.424631867944,0.3042592371715,0.6252974606795,-0.6218646737068065,,0.08376781818838404,AVAILABLE,0.14708061180779117,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2025-12-31,46,1.321626,0.150921,96.0,72.0,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,110.19,30.3,120.35,79.89,0.663813876194433,0.336186123805567,191.55488374488078,34.49248521569092,-36.71239852918987,157.06239852918986,-0.3050469341852087,0.8083452751949427,BMR_HIGH_YIELD_CREDIT_Q0090,2026-06-30,-0.06924450964517725
fixture,FUND_SYNTH_000690,MANAGER_SYNTH_00173,Synthetic Alternatives Manager 0173,private_credit,direct_lending,2023,EUR,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,0.259787,1.031895,1.291682,0.0915730789,AVAILABLE,unstated,0.2011232691004164,0.7988767308995837,,,,BENCHMARK_CURRENCY_UNSUPPORTED,1.215605749486653,0.16134214465661398,AVAILABLE,2.1683778234086244,2.1683778234086244,0.5202594216916642,0.6006464646464647,1.0,0.5202594216916642,0.6006464646464647,Industrials,1.0,AVAILABLE_CONSTANT,AVAILABLE,MATCHING_FIXTURE_FUND_REPORT,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,1,1,0,0,1.27385555924,1.27385555924,1.27385555924,,,0.368983169447,0.368983169447,0.368983169447,,,0.06846219345470045,AVAILABLE,0.10817387035266537,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2025-12-31,46,1.255701,0.141255,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,DEPENDS_ON_REMAINING_VALUE,239.85,62.31,247.5,177.54,0.7173333333333333,0.28266666666666673,,,,,,,,,
