entity_level,entity_id,strategy,sub_strategy,field_name,status,reason,population
fund,FUND_SYNTH_000357,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000357,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000357,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000357,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000357,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000357,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000357,buyout,middle_market,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000358,infrastructure,core_plus,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000358,infrastructure,core_plus,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000358,infrastructure,core_plus,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000358,infrastructure,core_plus,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000358,infrastructure,core_plus,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000358,infrastructure,core_plus,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000358,infrastructure,core_plus,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000359,growth,growth_equity,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000359,growth,growth_equity,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000359,growth,growth_equity,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000359,growth,growth_equity,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000359,growth,growth_equity,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000359,growth,growth_equity,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000359,growth,growth_equity,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000360,private_credit,direct_lending,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000360,private_credit,direct_lending,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000360,private_credit,direct_lending,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000360,private_credit,direct_lending,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000360,private_credit,direct_lending,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000360,private_credit,direct_lending,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000360,private_credit,direct_lending,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000361,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000361,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000361,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000361,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000361,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000361,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000361,buyout,middle_market,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000362,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000362,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000362,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000362,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000362,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000362,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000362,buyout,middle_market,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000363,venture,early_stage,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000363,venture,early_stage,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000363,venture,early_stage,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000363,venture,early_stage,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000363,venture,early_stage,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000363,venture,early_stage,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000363,venture,early_stage,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000364,growth,growth_equity,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000364,growth,growth_equity,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000364,growth,growth_equity,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000364,growth,growth_equity,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000364,growth,growth_equity,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000364,growth,growth_equity,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000364,growth,growth_equity,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000365,buyout,middle_market,current_period,UNKNOWN,NO_COMMON_DATE_RECORD,fixture
fund,FUND_SYNTH_000365,buyout,middle_market,xirr,UNKNOWN,RETURN_UNAVAILABLE,fixture
fund,FUND_SYNTH_000365,buyout,middle_market,holdings,UNKNOWN,HOLDINGS_UNAVAILABLE,fixture
fund,FUND_SYNTH_000365,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000365,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000365,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000365,buyout,middle_market,strategy_pme,UNKNOWN,NO_CURRENT_PERIOD,fixture
fund,FUND_SYNTH_000366,venture,early_stage,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000366,venture,early_stage,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000366,venture,early_stage,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000366,venture,early_stage,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000366,venture,early_stage,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000366,venture,early_stage,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000366,venture,early_stage,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000367,infrastructure,core_plus,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000367,infrastructure,core_plus,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000367,infrastructure,core_plus,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000367,infrastructure,core_plus,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000367,infrastructure,core_plus,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000367,infrastructure,core_plus,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000367,infrastructure,core_plus,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000368,real_estate,value_add,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000368,real_estate,value_add,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000368,real_estate,value_add,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000368,real_estate,value_add,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000368,real_estate,value_add,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000368,real_estate,value_add,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000368,real_estate,value_add,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000369,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000369,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000369,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000369,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000369,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000369,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000369,buyout,middle_market,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000370,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000370,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000370,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000370,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000370,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000370,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000370,buyout,middle_market,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000371,venture,early_stage,current_period,UNKNOWN,NO_COMMON_DATE_RECORD,fixture
fund,FUND_SYNTH_000371,venture,early_stage,xirr,UNKNOWN,RETURN_UNAVAILABLE,fixture
fund,FUND_SYNTH_000371,venture,early_stage,holdings,UNKNOWN,HOLDINGS_UNAVAILABLE,fixture
fund,FUND_SYNTH_000371,venture,early_stage,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000371,venture,early_stage,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000371,venture,early_stage,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000371,venture,early_stage,strategy_pme,UNKNOWN,NO_CURRENT_PERIOD,fixture
fund,FUND_SYNTH_000372,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000372,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000372,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000372,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000372,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000372,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000372,buyout,middle_market,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000373,private_credit,direct_lending,current_period,UNKNOWN,NO_COMMON_DATE_RECORD,fixture
fund,FUND_SYNTH_000373,private_credit,direct_lending,xirr,UNKNOWN,RETURN_UNAVAILABLE,fixture
fund,FUND_SYNTH_000373,private_credit,direct_lending,holdings,UNKNOWN,HOLDINGS_UNAVAILABLE,fixture
fund,FUND_SYNTH_000373,private_credit,direct_lending,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000373,private_credit,direct_lending,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000373,private_credit,direct_lending,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000373,private_credit,direct_lending,strategy_pme,UNKNOWN,NO_CURRENT_PERIOD,fixture
fund,FUND_SYNTH_000374,fund_of_funds,diversified,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000374,fund_of_funds,diversified,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000374,fund_of_funds,diversified,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000374,fund_of_funds,diversified,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000374,fund_of_funds,diversified,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000374,fund_of_funds,diversified,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000374,fund_of_funds,diversified,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000375,infrastructure,core_plus,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000375,infrastructure,core_plus,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000375,infrastructure,core_plus,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000375,infrastructure,core_plus,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000375,infrastructure,core_plus,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000375,infrastructure,core_plus,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000375,infrastructure,core_plus,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000376,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000376,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000376,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000376,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000376,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000376,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000376,buyout,middle_market,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000377,growth,growth_equity,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000377,growth,growth_equity,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000377,growth,growth_equity,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000377,growth,growth_equity,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000377,growth,growth_equity,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000377,growth,growth_equity,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000377,growth,growth_equity,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000378,secondaries,lp_led,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000378,secondaries,lp_led,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000378,secondaries,lp_led,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000378,secondaries,lp_led,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000378,secondaries,lp_led,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000378,secondaries,lp_led,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000378,secondaries,lp_led,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000379,venture,early_stage,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000379,venture,early_stage,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000379,venture,early_stage,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000379,venture,early_stage,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000379,venture,early_stage,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000379,venture,early_stage,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000379,venture,early_stage,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000380,fund_of_funds,diversified,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000380,fund_of_funds,diversified,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000380,fund_of_funds,diversified,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000380,fund_of_funds,diversified,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000380,fund_of_funds,diversified,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000380,fund_of_funds,diversified,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000380,fund_of_funds,diversified,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000381,venture,early_stage,current_period,UNKNOWN,NO_COMMON_DATE_RECORD,fixture
fund,FUND_SYNTH_000381,venture,early_stage,xirr,UNKNOWN,RETURN_UNAVAILABLE,fixture
fund,FUND_SYNTH_000381,venture,early_stage,holdings,UNKNOWN,HOLDINGS_UNAVAILABLE,fixture
fund,FUND_SYNTH_000381,venture,early_stage,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000381,venture,early_stage,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000381,venture,early_stage,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000381,venture,early_stage,strategy_pme,UNKNOWN,NO_CURRENT_PERIOD,fixture
fund,FUND_SYNTH_000382,fund_of_funds,diversified,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000382,fund_of_funds,diversified,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000382,fund_of_funds,diversified,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000382,fund_of_funds,diversified,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000382,fund_of_funds,diversified,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000382,fund_of_funds,diversified,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000382,fund_of_funds,diversified,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000383,private_credit,direct_lending,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000383,private_credit,direct_lending,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000383,private_credit,direct_lending,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000383,private_credit,direct_lending,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000383,private_credit,direct_lending,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000383,private_credit,direct_lending,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000383,private_credit,direct_lending,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000384,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000384,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000384,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000384,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000384,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000384,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000384,buyout,middle_market,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000385,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000385,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000385,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000385,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000385,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000385,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000385,buyout,middle_market,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000386,infrastructure,core_plus,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000386,infrastructure,core_plus,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000386,infrastructure,core_plus,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000386,infrastructure,core_plus,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000386,infrastructure,core_plus,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000386,infrastructure,core_plus,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000386,infrastructure,core_plus,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000387,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000387,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000387,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000387,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000387,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000387,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000387,buyout,middle_market,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000388,secondaries,lp_led,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000388,secondaries,lp_led,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000388,secondaries,lp_led,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000388,secondaries,lp_led,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000388,secondaries,lp_led,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000388,secondaries,lp_led,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000388,secondaries,lp_led,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000389,fund_of_funds,diversified,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000389,fund_of_funds,diversified,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000389,fund_of_funds,diversified,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000389,fund_of_funds,diversified,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000389,fund_of_funds,diversified,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000389,fund_of_funds,diversified,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000389,fund_of_funds,diversified,strategy_pme,AVAILABLE,,fixture
fund,FUND_SYNTH_000390,buyout,middle_market,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000390,buyout,middle_market,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000390,buyout,middle_market,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000390,buyout,middle_market,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000390,buyout,middle_market,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
fund,FUND_SYNTH_000390,buyout,middle_market,geography_concentration,AVAILABLE_CONSTANT,PARENT_FIXTURE_GEOGRAPHY_IS_NORTH_AMERICA,fixture
fund,FUND_SYNTH_000390,buyout,middle_market,strategy_pme,UNKNOWN,BENCHMARK_CURRENCY_UNSUPPORTED,fixture
fund,FUND_SYNTH_000391,real_estate,value_add,current_period,AVAILABLE,,fixture
fund,FUND_SYNTH_000391,real_estate,value_add,xirr,AVAILABLE,,fixture
fund,FUND_SYNTH_000391,real_estate,value_add,holdings,AVAILABLE,,fixture
fund,FUND_SYNTH_000391,real_estate,value_add,base_terms,AVAILABLE,,fixture
fund,FUND_SYNTH_000391,real_estate,value_add,economic_loss,UNSUPPORTED_DEFINITION,SNAPSHOT_COST_IS_NOT_INVESTED_COST_LEDGER,fixture
