fund_term_id,fund_id,lp_id,lp_name,share_class_name,perspective,term_scope,overrides_fund_term_id,effective_date,effective_end_date,management_fee_rate,management_fee_basis,carry_rate,hurdle_rate,catch_up_rate,catch_up_present,waterfall_type,fund_term_years,extension_years,preferred_return_compounding,expense_cap_rate,maximum_offering,currency,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status
FT_FUND_SYNTH_000376_LP_SYNTH_000376_02_OVERRIDE_V1,FUND_SYNTH_000376,LP_SYNTH_000376_02,Synthetic Institutional LP 0376-02,,lp_position,lp_override,FT_FUND_SYNTH_000376_V1,2016-03-31,,0.01300000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000376_V1,FUND_SYNTH_000376,,,,fund_total,base_fund,,2016-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000377_V1,FUND_SYNTH_000377,,,,fund_total,base_fund,,2025-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000378_V1,FUND_SYNTH_000378,,,,fund_total,base_fund,,2023-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000379_V1,FUND_SYNTH_000379,,,,fund_total,base_fund,,2025-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000380_V1,FUND_SYNTH_000380,,,,fund_total,base_fund,,2025-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000381_V1,FUND_SYNTH_000381,,,,fund_total,base_fund,,2013-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000382_V1,FUND_SYNTH_000382,,,,fund_total,base_fund,,2017-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000383_V1,FUND_SYNTH_000383,,,,fund_total,base_fund,,2017-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000384_LP_SYNTH_000384_01_OVERRIDE_V1,FUND_SYNTH_000384,LP_SYNTH_000384_01,Synthetic Institutional LP 0384-01,,lp_position,lp_override,FT_FUND_SYNTH_000384_V1,2015-09-30,,0.01550000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000384_LP_SYNTH_000384_02_OVERRIDE_V1,FUND_SYNTH_000384,LP_SYNTH_000384_02,Synthetic Institutional LP 0384-02,,lp_position,lp_override,FT_FUND_SYNTH_000384_V1,2015-09-30,,0.01300000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000384_V1,FUND_SYNTH_000384,,,,fund_total,base_fund,,2015-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000385_V1,FUND_SYNTH_000385,,,,fund_total,base_fund,,2023-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000386_V1,FUND_SYNTH_000386,,,,fund_total,base_fund,,2024-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000387_V1,FUND_SYNTH_000387,,,,fund_total,base_fund,,2016-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000388_V1,FUND_SYNTH_000388,,,,fund_total,base_fund,,2025-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000389_V1,FUND_SYNTH_000389,,,,fund_total,base_fund,,2019-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000390_V1,FUND_SYNTH_000390,,,,fund_total,base_fund,,2025-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,GBP,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000391_CLASS_A_OVERRIDE_V1,FUND_SYNTH_000391,,,Class A,share_class,share_class_override,FT_FUND_SYNTH_000391_V1,2017-03-31,,0.01800000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000391_CLASS_B_OVERRIDE_V1,FUND_SYNTH_000391,,,Class B,share_class,share_class_override,FT_FUND_SYNTH_000391_V1,2017-03-31,,0.01400000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000391_V1,FUND_SYNTH_000391,,,,fund_total,base_fund,,2017-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000392_LP_SYNTH_000392_01_OVERRIDE_V1,FUND_SYNTH_000392,LP_SYNTH_000392_01,Synthetic Institutional LP 0392-01,,lp_position,lp_override,FT_FUND_SYNTH_000392_V1,2019-12-31,,0.01550000,committed_capital_then_nav,,,,,,,,,,,GBP,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000392_LP_SYNTH_000392_02_OVERRIDE_V1,FUND_SYNTH_000392,LP_SYNTH_000392_02,Synthetic Institutional LP 0392-02,,lp_position,lp_override,FT_FUND_SYNTH_000392_V1,2019-12-31,,0.01300000,committed_capital_then_nav,,,,,,,,,,,GBP,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000392_V1,FUND_SYNTH_000392,,,,fund_total,base_fund,,2019-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,GBP,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000393_V1,FUND_SYNTH_000393,,,,fund_total,base_fund,,2024-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000394_V1,FUND_SYNTH_000394,,,,fund_total,base_fund,,2021-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000395_V1,FUND_SYNTH_000395,,,,fund_total,base_fund,,2025-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000396_V1,FUND_SYNTH_000396,,,,fund_total,base_fund,,2017-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000397_V1,FUND_SYNTH_000397,,,,fund_total,base_fund,,2022-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000398_V1,FUND_SYNTH_000398,,,,fund_total,base_fund,,2025-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,EUR,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000399_V1,FUND_SYNTH_000399,,,,fund_total,base_fund,,2012-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000400_LP_SYNTH_000400_01_OVERRIDE_V1,FUND_SYNTH_000400,LP_SYNTH_000400_01,Synthetic Institutional LP 0400-01,,lp_position,lp_override,FT_FUND_SYNTH_000400_V1,2019-12-31,,0.01550000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000400_LP_SYNTH_000400_02_OVERRIDE_V1,FUND_SYNTH_000400,LP_SYNTH_000400_02,Synthetic Institutional LP 0400-02,,lp_position,lp_override,FT_FUND_SYNTH_000400_V1,2019-12-31,,0.01300000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000400_V1,FUND_SYNTH_000400,,,,fund_total,base_fund,,2019-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000401_V1,FUND_SYNTH_000401,,,,fund_total,base_fund,,2023-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,GBP,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000402_V1,FUND_SYNTH_000402,,,,fund_total,base_fund,,2015-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000403_V1,FUND_SYNTH_000403,,,,fund_total,base_fund,,2016-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000404_V1,FUND_SYNTH_000404,,,,fund_total,base_fund,,2015-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,EUR,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000405_V1,FUND_SYNTH_000405,,,,fund_total,base_fund,,2018-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,EUR,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000406_V1,FUND_SYNTH_000406,,,,fund_total,base_fund,,2014-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000407_V1,FUND_SYNTH_000407,,,,fund_total,base_fund,,2017-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000408_LP_SYNTH_000408_01_OVERRIDE_V1,FUND_SYNTH_000408,LP_SYNTH_000408_01,Synthetic Institutional LP 0408-01,,lp_position,lp_override,FT_FUND_SYNTH_000408_V1,2025-09-30,,0.01550000,committed_capital_then_nav,,,,,,,,,,,EUR,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000408_LP_SYNTH_000408_02_OVERRIDE_V1,FUND_SYNTH_000408,LP_SYNTH_000408_02,Synthetic Institutional LP 0408-02,,lp_position,lp_override,FT_FUND_SYNTH_000408_V1,2025-09-30,,0.01300000,committed_capital_then_nav,,,,,,,,,,,EUR,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000408_V1,FUND_SYNTH_000408,,,,fund_total,base_fund,,2025-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,EUR,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000409_V1,FUND_SYNTH_000409,,,,fund_total,base_fund,,2012-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000410_V1,FUND_SYNTH_000410,,,,fund_total,base_fund,,2016-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000411_V1,FUND_SYNTH_000411,,,,fund_total,base_fund,,2014-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000412_V1,FUND_SYNTH_000412,,,,fund_total,base_fund,,2025-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000413_V1,FUND_SYNTH_000413,,,,fund_total,base_fund,,2016-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000414_V1,FUND_SYNTH_000414,,,,fund_total,base_fund,,2020-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000415_V1,FUND_REAL_COLLISION_000415,,,,fund_total,base_fund,,2016-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000416_LP_SYNTH_000416_01_OVERRIDE_V1,FUND_SYNTH_000416,LP_SYNTH_000416_01,Synthetic Institutional LP 0416-01,,lp_position,lp_override,FT_FUND_SYNTH_000416_V1,2012-12-31,,0.01550000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000416_LP_SYNTH_000416_02_OVERRIDE_V1,FUND_SYNTH_000416,LP_SYNTH_000416_02,Synthetic Institutional LP 0416-02,,lp_position,lp_override,FT_FUND_SYNTH_000416_V1,2012-12-31,,0.01300000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000416_V1,FUND_SYNTH_000416,,,,fund_total,base_fund,,2012-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000417_V1,FUND_SYNTH_000417,,,,fund_total,base_fund,,2012-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,EUR,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000418_V1,FUND_SYNTH_000418,,,,fund_total,base_fund,,2012-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000419_V1,FUND_REAL_COLLISION_000419,,,,fund_total,base_fund,,2015-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000420_V1,FUND_SYNTH_000420,,,,fund_total,base_fund,,2023-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000421_V1,FUND_SYNTH_000421,,,,fund_total,base_fund,,2017-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,EUR,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000422_V1,FUND_SYNTH_000422,,,,fund_total,base_fund,,2016-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000423_V1,FUND_SYNTH_000423,,,,fund_total,base_fund,,2023-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,EUR,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000424_LP_SYNTH_000424_01_OVERRIDE_V1,FUND_SYNTH_000424,LP_SYNTH_000424_01,Synthetic Institutional LP 0424-01,,lp_position,lp_override,FT_FUND_SYNTH_000424_V1,2020-03-31,,0.01550000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000424_LP_SYNTH_000424_02_OVERRIDE_V1,FUND_SYNTH_000424,LP_SYNTH_000424_02,Synthetic Institutional LP 0424-02,,lp_position,lp_override,FT_FUND_SYNTH_000424_V1,2020-03-31,,0.01300000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000424_V1,FUND_SYNTH_000424,,,,fund_total,base_fund,,2020-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000425_CLASS_A_OVERRIDE_V1,FUND_SYNTH_000425,,,Class A,share_class,share_class_override,FT_FUND_SYNTH_000425_V1,2025-09-30,,0.01800000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000425_CLASS_B_OVERRIDE_V1,FUND_SYNTH_000425,,,Class B,share_class,share_class_override,FT_FUND_SYNTH_000425_V1,2025-09-30,,0.01400000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000425_V1,FUND_SYNTH_000425,,,,fund_total,base_fund,,2025-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000426_V1,FUND_SYNTH_000426,,,,fund_total,base_fund,,2025-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000427_V1,FUND_SYNTH_000427,,,,fund_total,base_fund,,2025-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000428_V1,FUND_SYNTH_000428,,,,fund_total,base_fund,,2025-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000429_V1,FUND_SYNTH_000429,,,,fund_total,base_fund,,2019-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000430_V1,FUND_SYNTH_000430,,,,fund_total,base_fund,,2016-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000431_V1,FUND_SYNTH_000431,,,,fund_total,base_fund,,2013-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000432_LP_SYNTH_000432_01_OVERRIDE_V1,FUND_SYNTH_000432,LP_SYNTH_000432_01,Synthetic Institutional LP 0432-01,,lp_position,lp_override,FT_FUND_SYNTH_000432_V1,2015-12-31,,0.01550000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000432_LP_SYNTH_000432_02_OVERRIDE_V1,FUND_SYNTH_000432,LP_SYNTH_000432_02,Synthetic Institutional LP 0432-02,,lp_position,lp_override,FT_FUND_SYNTH_000432_V1,2015-12-31,,0.01300000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000432_V1,FUND_SYNTH_000432,,,,fund_total,base_fund,,2015-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000433_V1,FUND_SYNTH_000433,,,,fund_total,base_fund,,2022-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000434_V1,FUND_SYNTH_000434,,,,fund_total,base_fund,,2023-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000435_V1,FUND_SYNTH_000435,,,,fund_total,base_fund,,2014-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,EUR,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000436_V1,FUND_SYNTH_000436,,,,fund_total,base_fund,,2017-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000437_V1,FUND_SYNTH_000437,,,,fund_total,base_fund,,2022-12-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000438_V1,FUND_SYNTH_000438,,,,fund_total,base_fund,,2020-09-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000439_V1,FUND_SYNTH_000439,,,,fund_total,base_fund,,2020-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000440_LP_SYNTH_000440_01_OVERRIDE_V1,FUND_SYNTH_000440,LP_SYNTH_000440_01,Synthetic Institutional LP 0440-01,,lp_position,lp_override,FT_FUND_SYNTH_000440_V1,2014-03-31,,0.01550000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000440_LP_SYNTH_000440_02_OVERRIDE_V1,FUND_SYNTH_000440,LP_SYNTH_000440_02,Synthetic Institutional LP 0440-02,,lp_position,lp_override,FT_FUND_SYNTH_000440_V1,2014-03-31,,0.01300000,committed_capital_then_nav,,,,,,,,,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000440_V1,FUND_SYNTH_000440,,,,fund_total,base_fund,,2014-03-31,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,deal_by_deal,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
FT_FUND_SYNTH_000441_V1,FUND_SYNTH_000441,,,,fund_total,base_fund,,2012-06-30,,0.01800000,committed_capital_then_nav,0.20000000,0.08000000,1.00000000,true,whole_fund,10,2,annual,,,USD,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE
