fund_id,fund_name,legal_name,fund_manager_id,fund_manager_name,strategy,sub_strategy,vintage_year,domicile,base_currency,fund_size,fund_size_currency,first_close_date,final_close_date,termination_date,fund_status,provenance_type,source_document_id,source_page,source_anchor,synthetic_parameter_set_id,record_status,created_at
FUND_SYNTH_000403,Synthetic Real Estate Fund 0403,"Synthetic Real Estate Fund 0403, L.P.",MANAGER_SYNTH_00101,Synthetic Alternatives Manager 0101,real_estate,value_add,2016,"Delaware, US",USD,371.24,USD,2016-08-15,2020-12-31,2028-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000404,Synthetic Buyout Fund 0404,"Synthetic Buyout Fund 0404, L.P.",MANAGER_SYNTH_00101,Synthetic Alternatives Manager 0101,buyout,middle_market,2015,"Delaware, US",EUR,588.29,EUR,2015-08-15,2020-06-30,2027-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000405,Synthetic Private Credit Fund 0405,"Synthetic Private Credit Fund 0405, L.P.",MANAGER_SYNTH_00102,Synthetic Alternatives Manager 0102,private_credit,direct_lending,2018,"Delaware, US",EUR,704.77,EUR,2018-05-15,2021-12-31,2030-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000406,Synthetic Growth Fund 0406,"Synthetic Growth Fund 0406, L.P.",MANAGER_SYNTH_00102,Synthetic Alternatives Manager 0102,growth,growth_equity,2014,"Delaware, US",USD,540.97,USD,2014-08-15,2019-12-31,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000407,Synthetic Private Credit Fund 0407,"Synthetic Private Credit Fund 0407, L.P.",MANAGER_SYNTH_00102,Synthetic Alternatives Manager 0102,private_credit,direct_lending,2017,"Delaware, US",USD,669.83,USD,2017-08-15,2021-06-30,2029-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000408,Synthetic Buyout Fund 0408,"Synthetic Buyout Fund 0408, L.P.",MANAGER_SYNTH_00102,Synthetic Alternatives Manager 0102,buyout,middle_market,2025,"Delaware, US",EUR,316.43,EUR,2025-08-15,2026-06-30,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000409,Synthetic Real Estate Fund 0409,"Synthetic Real Estate Fund 0409, L.P.",MANAGER_SYNTH_00103,Synthetic Alternatives Manager 0103,real_estate,value_add,2012,"Delaware, US",USD,321.93,USD,2012-05-15,2017-12-31,2024-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000410,Synthetic Fund Of Funds Fund 0410,"Synthetic Fund Of Funds Fund 0410, L.P.",MANAGER_SYNTH_00103,Synthetic Alternatives Manager 0103,fund_of_funds,diversified,2016,"Delaware, US",USD,1090.23,USD,2016-02-15,2020-09-30,2028-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000411,Synthetic Fund Of Funds Fund 0411,"Synthetic Fund Of Funds Fund 0411, L.P.",MANAGER_SYNTH_00103,Synthetic Alternatives Manager 0103,fund_of_funds,diversified,2014,"Delaware, US",USD,502.40,USD,2014-02-15,2019-06-30,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000412,Synthetic Fund Of Funds Fund 0412,"Synthetic Fund Of Funds Fund 0412, L.P.",MANAGER_SYNTH_00103,Synthetic Alternatives Manager 0103,fund_of_funds,diversified,2025,"Delaware, US",USD,782.40,USD,2025-11-15,2026-06-30,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000413,Synthetic Real Estate Fund 0413,"Synthetic Real Estate Fund 0413, L.P.",MANAGER_SYNTH_00104,Synthetic Alternatives Manager 0104,real_estate,value_add,2016,"Delaware, US",USD,362.09,USD,2016-11-15,2021-03-31,2028-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000414,Synthetic Growth Fund 0414,"Synthetic Growth Fund 0414, L.P.",MANAGER_SYNTH_00104,Synthetic Alternatives Manager 0104,growth,growth_equity,2020,"Delaware, US",USD,312.11,USD,2020-05-15,2022-12-31,2032-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000416,Synthetic Venture Fund 0416,"Synthetic Venture Fund 0416, L.P.",MANAGER_SYNTH_00104,Synthetic Alternatives Manager 0104,venture,early_stage,2012,"Delaware, US",USD,292.95,USD,2012-11-15,2018-03-31,2024-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000417,Synthetic Infrastructure Fund 0417,"Synthetic Infrastructure Fund 0417, L.P.",MANAGER_SYNTH_00105,Synthetic Alternatives Manager 0105,infrastructure,core_plus,2012,"Delaware, US",EUR,802.89,EUR,2012-08-15,2017-12-31,2024-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000418,Synthetic Fund Of Funds Fund 0418,"Synthetic Fund Of Funds Fund 0418, L.P.",MANAGER_SYNTH_00105,Synthetic Alternatives Manager 0105,fund_of_funds,diversified,2012,"Delaware, US",USD,1257.44,USD,2012-05-15,2017-12-31,2024-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000420,Synthetic Buyout Fund 0420,"Synthetic Buyout Fund 0420, L.P.",MANAGER_SYNTH_00105,Synthetic Alternatives Manager 0105,buyout,middle_market,2023,"Delaware, US",USD,639.10,USD,2023-05-15,2024-09-30,2035-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000421,Synthetic Infrastructure Fund 0421,"Synthetic Infrastructure Fund 0421, L.P.",MANAGER_SYNTH_00106,Synthetic Alternatives Manager 0106,infrastructure,core_plus,2017,"Delaware, US",EUR,509.54,EUR,2017-05-15,2021-06-30,2029-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000422,,"Synthetic Venture Fund 0422, L.P.",MANAGER_SYNTH_00106,Synthetic Alternatives Manager 0106,venture,early_stage,2016,"Delaware, US",USD,361.23,USD,2016-11-15,2021-03-31,2028-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000423,Synthetic Fund Of Funds Fund 0423,"Synthetic Fund Of Funds Fund 0423, L.P.",MANAGER_SYNTH_00106,Synthetic Alternatives Manager 0106,fund_of_funds,diversified,2023,"Delaware, US",EUR,679.20,EUR,2023-11-15,2024-12-31,2035-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000424,Synthetic Growth Fund 0424,"Synthetic Growth Fund 0424, L.P.",MANAGER_SYNTH_00106,Synthetic Alternatives Manager 0106,growth,growth_equity,2020,"Delaware, US",USD,372.91,USD,2020-02-15,2022-12-31,2032-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000425,Synthetic Private Credit Fund 0425,"Synthetic Private Credit Fund 0425, L.P.",MANAGER_SYNTH_00107,Synthetic Alternatives Manager 0107,private_credit,direct_lending,2025,"Delaware, US",USD,619.06,USD,2025-08-15,2026-06-30,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000426,Synthetic Growth Fund 0426,"Synthetic Growth Fund 0426, L.P.",MANAGER_SYNTH_00107,Synthetic Alternatives Manager 0107,growth,growth_equity,2025,"Delaware, US",USD,795.92,USD,2025-05-15,2026-03-31,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000427,Synthetic Fund Of Funds Fund 0427,"Synthetic Fund Of Funds Fund 0427, L.P.",MANAGER_SYNTH_00107,Synthetic Alternatives Manager 0107,fund_of_funds,diversified,2025,"Delaware, US",USD,195.45,USD,2025-11-15,2026-06-30,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000428,Synthetic Secondaries Fund 0428,"Synthetic Secondaries Fund 0428, L.P.",MANAGER_SYNTH_00107,Synthetic Alternatives Manager 0107,secondaries,lp_led,2025,"Delaware, US",USD,761.27,USD,2025-02-15,2025-12-31,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000429,Synthetic Real Estate Fund 0429,"Synthetic Real Estate Fund 0429, L.P.",MANAGER_SYNTH_00108,Synthetic Alternatives Manager 0108,real_estate,value_add,2019,"Delaware, US",USD,656.94,USD,2019-02-15,2022-06-30,2031-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000430,Synthetic Venture Fund 0430,"Synthetic Venture Fund 0430, L.P.",MANAGER_SYNTH_00108,Synthetic Alternatives Manager 0108,venture,early_stage,2016,"Delaware, US",USD,105.35,USD,2016-08-15,2020-12-31,2028-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000431,Synthetic Fund Of Funds Fund 0431,"Synthetic Fund Of Funds Fund 0431, L.P.",MANAGER_SYNTH_00108,Synthetic Alternatives Manager 0108,fund_of_funds,diversified,2013,"Delaware, US",USD,430.63,USD,2013-08-15,2018-12-31,2025-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000432,Synthetic Secondaries Fund 0432,"Synthetic Secondaries Fund 0432, L.P.",MANAGER_SYNTH_00108,Synthetic Alternatives Manager 0108,secondaries,lp_led,2015,"Delaware, US",USD,588.51,USD,2015-11-15,2020-06-30,2027-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000433,Synthetic Venture Fund 0433,"Synthetic Venture Fund 0433, L.P.",MANAGER_SYNTH_00109,Synthetic Alternatives Manager 0109,venture,early_stage,2022,"Delaware, US",USD,112.88,USD,2022-05-15,2024-03-31,2034-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000434,Synthetic Growth Fund 0434,"Synthetic Growth Fund 0434, L.P.",MANAGER_SYNTH_00109,Synthetic Alternatives Manager 0109,growth,growth_equity,2023,"Delaware, US",USD,901.44,USD,2023-08-15,2024-09-30,2035-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000435,Synthetic Private Credit Fund 0435,"Synthetic Private Credit Fund 0435, L.P.",MANAGER_SYNTH_00109,Synthetic Alternatives Manager 0109,private_credit,direct_lending,2014,"Delaware, US",EUR,360.61,EUR,2014-11-15,2019-12-31,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000436,Synthetic Secondaries Fund 0436,"Synthetic Secondaries Fund 0436, L.P.",MANAGER_SYNTH_00109,Synthetic Alternatives Manager 0109,secondaries,lp_led,2017,"Delaware, US",USD,1120.76,USD,2017-11-15,2021-09-30,2029-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000437,Synthetic Secondaries Fund 0437,"Synthetic Secondaries Fund 0437, L.P.",MANAGER_SYNTH_00110,Synthetic Alternatives Manager 0110,secondaries,lp_led,2022,"Delaware, US",USD,505.51,USD,2022-11-15,2024-06-30,2034-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000438,Synthetic Private Credit Fund 0438,"Synthetic Private Credit Fund 0438, L.P.",MANAGER_SYNTH_00110,Synthetic Alternatives Manager 0110,private_credit,direct_lending,2020,"Delaware, US",USD,714.28,USD,2020-08-15,2023-03-31,2032-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000439,Synthetic Buyout Fund 0439,"Synthetic Buyout Fund 0439, L.P.",MANAGER_SYNTH_00110,Synthetic Alternatives Manager 0110,buyout,middle_market,2020,"Delaware, US",USD,702.67,USD,2020-05-15,2022-12-31,2032-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000440,Synthetic Venture Fund 0440,"Synthetic Venture Fund 0440, L.P.",MANAGER_SYNTH_00110,Synthetic Alternatives Manager 0110,venture,early_stage,2014,"Delaware, US",USD,219.70,USD,2014-02-15,2019-06-30,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000441,Synthetic Fund Of Funds Fund 0441,"Synthetic Fund Of Funds Fund 0441, L.P.",MANAGER_SYNTH_00111,Synthetic Alternatives Manager 0111,fund_of_funds,diversified,2012,"Delaware, US",USD,879.17,USD,2012-05-15,2017-12-31,2024-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000442,Synthetic Secondaries Fund 0442,"Synthetic Secondaries Fund 0442, L.P.",MANAGER_SYNTH_00111,Synthetic Alternatives Manager 0111,secondaries,lp_led,2013,"Delaware, US",EUR,358.81,EUR,2013-08-15,2018-12-31,2025-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000443,,"Synthetic Fund Of Funds Fund 0443, L.P.",MANAGER_SYNTH_00111,Synthetic Alternatives Manager 0111,fund_of_funds,diversified,2018,"Delaware, US",EUR,550.78,EUR,2018-05-15,2021-12-31,2030-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000444,Synthetic Secondaries Fund 0444,"Synthetic Secondaries Fund 0444, L.P.",MANAGER_SYNTH_00111,Synthetic Alternatives Manager 0111,secondaries,lp_led,2023,"Delaware, US",USD,931.26,USD,2023-02-15,2024-06-30,2035-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000445,Synthetic Growth Fund 0445,"Synthetic Growth Fund 0445, L.P.",MANAGER_SYNTH_00112,Synthetic Alternatives Manager 0112,growth,growth_equity,2013,"Delaware, US",USD,373.10,USD,2013-08-15,2018-12-31,2025-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000446,Synthetic Venture Fund 0446,"Synthetic Venture Fund 0446, L.P.",MANAGER_SYNTH_00112,Synthetic Alternatives Manager 0112,venture,early_stage,2013,"Delaware, US",USD,166.83,USD,2013-05-15,2018-12-31,2025-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000447,Synthetic Buyout Fund 0447,"Synthetic Buyout Fund 0447, L.P.",MANAGER_SYNTH_00112,Synthetic Alternatives Manager 0112,buyout,middle_market,2024,"Delaware, US",USD,1165.19,USD,2024-02-15,2024-12-31,2036-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000448,Synthetic Real Estate Fund 0448,"Synthetic Real Estate Fund 0448, L.P.",MANAGER_SYNTH_00112,Synthetic Alternatives Manager 0112,real_estate,value_add,2014,"Delaware, US",USD,1337.26,USD,2014-08-15,2019-12-31,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000449,Synthetic Buyout Fund 0449,"Synthetic Buyout Fund 0449, L.P.",MANAGER_SYNTH_00113,Synthetic Alternatives Manager 0113,buyout,middle_market,2019,"Delaware, US",USD,737.56,USD,2019-05-15,2022-06-30,2031-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000450,Synthetic Growth Fund 0450,"Synthetic Growth Fund 0450, L.P.",MANAGER_SYNTH_00113,Synthetic Alternatives Manager 0113,growth,growth_equity,2025,"Delaware, US",EUR,343.92,EUR,2025-02-15,2025-12-31,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000451,Synthetic Secondaries Fund 0451,"Synthetic Secondaries Fund 0451, L.P.",MANAGER_SYNTH_00113,Synthetic Alternatives Manager 0113,secondaries,lp_led,2017,"Delaware, US",USD,716.30,USD,2017-05-15,2021-06-30,2029-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000452,Synthetic Growth Fund 0452,"Synthetic Growth Fund 0452, L.P.",MANAGER_SYNTH_00113,Synthetic Alternatives Manager 0113,growth,growth_equity,2017,"Delaware, US",USD,332.72,USD,2017-11-15,2021-09-30,2029-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000453,Synthetic Buyout Fund 0453,"Synthetic Buyout Fund 0453, L.P.",MANAGER_SYNTH_00114,Synthetic Alternatives Manager 0114,buyout,middle_market,2024,"Delaware, US",USD,509.50,USD,2024-05-15,2025-03-31,2036-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000454,Synthetic Buyout Fund 0454,"Synthetic Buyout Fund 0454, L.P.",MANAGER_SYNTH_00114,Synthetic Alternatives Manager 0114,buyout,middle_market,2013,"Delaware, US",GBP,706.12,GBP,2013-05-15,2018-12-31,2025-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000455,Synthetic Buyout Fund 0455,"Synthetic Buyout Fund 0455, L.P.",MANAGER_SYNTH_00114,Synthetic Alternatives Manager 0114,buyout,middle_market,2017,"Delaware, US",USD,1009.52,USD,2017-02-15,2021-03-31,2029-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000456,,"Synthetic Growth Fund 0456, L.P.",MANAGER_SYNTH_00114,Synthetic Alternatives Manager 0114,growth,growth_equity,2017,"Delaware, US",USD,388.41,USD,2017-05-15,2021-06-30,2029-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000457,Synthetic Growth Fund 0457,"Synthetic Growth Fund 0457, L.P.",MANAGER_SYNTH_00115,Synthetic Alternatives Manager 0115,growth,growth_equity,2025,"Delaware, US",USD,376.77,USD,2025-02-15,2025-12-31,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000458,Synthetic Buyout Fund 0458,"Synthetic Buyout Fund 0458, L.P.",MANAGER_SYNTH_00115,Synthetic Alternatives Manager 0115,buyout,middle_market,2025,"Delaware, US",GBP,465.60,GBP,2025-08-15,2026-06-30,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000459,Synthetic Secondaries Fund 0459,"Synthetic Secondaries Fund 0459, L.P.",MANAGER_SYNTH_00115,Synthetic Alternatives Manager 0115,secondaries,lp_led,2015,"Delaware, US",USD,923.76,USD,2015-11-15,2020-06-30,2027-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000460,Synthetic Secondaries Fund 0460,"Synthetic Secondaries Fund 0460, L.P.",MANAGER_SYNTH_00115,Synthetic Alternatives Manager 0115,secondaries,lp_led,2025,"Delaware, US",USD,369.10,USD,2025-05-15,2026-03-31,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000461,Synthetic Venture Fund 0461,"Synthetic Venture Fund 0461, L.P.",MANAGER_SYNTH_00116,Synthetic Alternatives Manager 0116,venture,early_stage,2023,"Delaware, US",USD,351.21,USD,2023-02-15,2024-06-30,2035-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000462,Synthetic Private Credit Fund 0462,"Synthetic Private Credit Fund 0462, L.P.",MANAGER_SYNTH_00116,Synthetic Alternatives Manager 0116,private_credit,direct_lending,2015,"Delaware, US",GBP,773.98,GBP,2015-11-15,2020-06-30,2027-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000463,Synthetic Buyout Fund 0463,"Synthetic Buyout Fund 0463, L.P.",MANAGER_SYNTH_00116,Synthetic Alternatives Manager 0116,buyout,middle_market,2015,"Delaware, US",USD,226.13,USD,2015-11-15,2020-06-30,2027-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000464,Synthetic Private Credit Fund 0464,"Synthetic Private Credit Fund 0464, L.P.",MANAGER_SYNTH_00116,Synthetic Alternatives Manager 0116,private_credit,direct_lending,2018,"Delaware, US",USD,560.08,USD,2018-02-15,2021-09-30,2030-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000465,Synthetic Venture Fund 0465,"Synthetic Venture Fund 0465, L.P.",MANAGER_SYNTH_00117,Synthetic Alternatives Manager 0117,venture,early_stage,2021,"Delaware, US",EUR,187.73,EUR,2021-05-15,2023-06-30,2033-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000466,,"Synthetic Buyout Fund 0466, L.P.",MANAGER_SYNTH_00117,Synthetic Alternatives Manager 0117,buyout,middle_market,2019,"Delaware, US",USD,706.69,USD,2019-08-15,2022-09-30,2031-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000467,Synthetic Venture Fund 0467,"Synthetic Venture Fund 0467, L.P.",MANAGER_SYNTH_00117,Synthetic Alternatives Manager 0117,venture,early_stage,2020,"Delaware, US",USD,108.88,USD,2020-11-15,2023-03-31,2032-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000468,Synthetic Buyout Fund 0468,"Synthetic Buyout Fund 0468, L.P.",MANAGER_SYNTH_00117,Synthetic Alternatives Manager 0117,buyout,middle_market,2014,"Delaware, US",USD,681.97,USD,2014-05-15,2019-09-30,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000469,Synthetic Infrastructure Fund 0469,"Synthetic Infrastructure Fund 0469, L.P.",MANAGER_SYNTH_00118,Synthetic Alternatives Manager 0118,infrastructure,core_plus,2022,"Delaware, US",USD,1072.84,USD,2022-11-15,2024-06-30,2034-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000470,Synthetic Venture Fund 0470,"Synthetic Venture Fund 0470, L.P.",MANAGER_SYNTH_00118,Synthetic Alternatives Manager 0118,venture,early_stage,2021,"Delaware, US",USD,305.36,USD,2021-02-15,2023-06-30,2033-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000471,Synthetic Buyout Fund 0471,"Synthetic Buyout Fund 0471, L.P.",MANAGER_SYNTH_00118,Synthetic Alternatives Manager 0118,buyout,middle_market,2013,"Delaware, US",USD,507.11,USD,2013-05-15,2018-12-31,2025-12-31,liquidated,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000472,Synthetic Fund Of Funds Fund 0472,"Synthetic Fund Of Funds Fund 0472, L.P.",MANAGER_SYNTH_00118,Synthetic Alternatives Manager 0118,fund_of_funds,diversified,2023,"Delaware, US",USD,2158.09,USD,2023-08-15,2024-09-30,2035-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000473,Synthetic Venture Fund 0473,"Synthetic Venture Fund 0473, L.P.",MANAGER_SYNTH_00119,Synthetic Alternatives Manager 0119,venture,early_stage,2025,"Delaware, US",USD,578.31,USD,2025-05-15,2026-03-31,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000474,Synthetic Growth Fund 0474,"Synthetic Growth Fund 0474, L.P.",MANAGER_SYNTH_00119,Synthetic Alternatives Manager 0119,growth,growth_equity,2025,"Delaware, US",USD,260.60,USD,2025-02-15,2025-12-31,2037-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
FUND_SYNTH_000475,Synthetic Private Credit Fund 0475,"Synthetic Private Credit Fund 0475, L.P.",MANAGER_SYNTH_00119,Synthetic Alternatives Manager 0119,private_credit,direct_lending,2014,"Delaware, US",EUR,980.70,EUR,2014-11-15,2019-12-31,2026-12-31,active,SYNTHETIC,,,,SYNTH_ASSUMED_DEMO_V1,ACTIVE,2026-06-30T00:00:00Z
