wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,meeting_count,vote_count,engagement_count,coverage,score,target,aum,observation_ids,observation_count,unparsed_values,scale_note,collision_note
32174896b04ec00a2fcd,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sub theme (NZ Super Fund),Energy Transition,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,48,,,,,4911a47580e79dc00c7e,1,,,
2c84ab422eadd8e80395,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sub theme (NZ Super Fund),Just Transition,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,9,,,,,5712abebec19bb2e798d,1,,,
14268eea405321d2a086,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sub theme (NZ Super Fund),Net zero strategy,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,65,,,,,5159a859ba2106f6c565,1,,,
a1838504ab0f23fbdc16,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate engagement breakdown by sub theme (NZ Super Fund),Resilience and Adaptation,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,46,,,,,ea1bd26cac7b446f5b34,1,,,
b587ca7b247d65cde529,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate milestone breakdown by sub theme (NZ Super Fund),Climate Change Lobbying,2,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,1,,,,,ea3422bb6ae7a8d58080,1,,,
1e2d9df5a05428b6b434,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate milestone breakdown by sub theme (NZ Super Fund),Disclosure and Transparency,2,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,6,,,,,dfbc09cdb984032447e0,1,,,
2839f8f86f79d78e1f23,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate milestone breakdown by sub theme (NZ Super Fund),Emissions Management,2,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,7,,,,,9663dfa9c9ec1254c00e,1,,,
fe7c11f91f460898cb4b,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate milestone breakdown by sub theme (NZ Super Fund),Energy Transition,2,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,1,,,,,3fba03fa4cf4ccd075e1,1,,,
03b6072d5baa502e26e0,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate milestone breakdown by sub theme (NZ Super Fund),Net zero strategy,2,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,4,,,,,f6b597014582cb18c322,1,,,
4622409b70711d9d68e5,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Climate milestone breakdown by sub theme (NZ Super Fund),Resilience and Adaptation,2,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,2,,,,,215b5fa5104245e6c5a7,1,,,
82dd2aea5a7783b3f862,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Progress on NZ Super Fund engagement objectives,Complete,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,22,,,,,3f0bb34dd490b6231333,1,,,
eecb0cddbd0962718b05,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Progress on NZ Super Fund engagement objectives,Not progressing,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,124,,,,,bc19a24bd65de21ea533,1,,,
98a8b1c87bcee4f5f9d2,SRC339,07-institutional-mission,Stewardship_Proxy_Report,d83e0b8318d2e4b8d85b,16,Engage,Progress on NZ Super Fund engagement objectives,Progressing,1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,163,,,,,2ae85e8fe52ad844377d,1,,,
d0c5418bb2b7f56ab645,SRC339,07-institutional-mission,Stewardship_Proxy_Report,9935a13b1337280b3268,18,Engage,NZX50 CLIMATE CHANGE ENGAGEMENT,"In the 2024 calendar year, we engaged with 10 companies (including seven in the 2024/25 financial year).",1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,2024 calendar year,,,,,,absolute,1,,,10,,,,,5e5bb6d18292dce42aba,1,,,
5d6f7ea77a8b32662b91,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0682127b2633381f5d1b,19,Engage,Key policy activities in the 2024/25 financial year included,It was signed by more than 530 investors representing $29 trillion in assets under management.,1,,other_printed_scope,25fea398f583232f85ed,,2024 Global Investor Statement to Governments on the Climate Crisis,,,,,,,,November 2024,2024-11-30,,,,absolute,1,,,,530,,,,a058e7eecf379c5132e0,1,,,
0e7b3939f1b701730695,SRC339,07-institutional-mission,Stewardship_Proxy_Report,0682127b2633381f5d1b,19,Engage,Key policy activities in the 2024/25 financial year included,It was signed by more than 530 investors representing $29 trillion in assets under management.,2,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,November 2024,,,,,USD,trillions,1000000000000,,,,,,,29,4906590079f19a68fa40,1,,,
d6a05d7888788b28d9b1,SRC339,07-institutional-mission,Stewardship_Proxy_Report,7c27a5d60ecee08fcdd0,23,Vote,Voting statistics 2024/25,Number of distinct company meetings voted at,1,Global,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,Global,,2024/25 financial year,,,,,,absolute,1,1500,,,,,,,1ef4f0bd29812e279b14,1,,,
746355dead3a8ab1a601,SRC339,07-institutional-mission,Stewardship_Proxy_Report,7c27a5d60ecee08fcdd0,23,Vote,Voting statistics 2024/25,Number of distinct company meetings voted at,1,New Zealand,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,New Zealand,,2024/25 financial year,,,,,,absolute,1,48,,,,,,,43bad79ad4145cb94a76,1,,,
11b91b9c5520cb840946,SRC339,07-institutional-mission,Stewardship_Proxy_Report,7c27a5d60ecee08fcdd0,23,Vote,Voting statistics 2024/25,Number of management-sponsored proposals,1,Global,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,Global,,2024/25 financial year,,,,,,absolute,1,,16359,,,,,,7666c16f60be0ec7d8e4,1,,,
325b997e290854371ec7,SRC339,07-institutional-mission,Stewardship_Proxy_Report,7c27a5d60ecee08fcdd0,23,Vote,Voting statistics 2024/25,Number of management-sponsored proposals,1,New Zealand,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,New Zealand,,2024/25 financial year,,,,,,absolute,1,,172,,,,,,04a4d4da518be7d28799,1,,,
74cea61deb5db53a81ce,SRC339,07-institutional-mission,Stewardship_Proxy_Report,7c27a5d60ecee08fcdd0,23,Vote,Voting statistics 2024/25,Number of shareholder-sponsored proposals,1,Global,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,Global,,2024/25 financial year,,,,,,absolute,1,,619,,,,,,7be8523687579340e4c0,1,,,
e85583d17ead3f7277d8,SRC339,07-institutional-mission,Stewardship_Proxy_Report,7c27a5d60ecee08fcdd0,23,Vote,Voting statistics 2024/25,Number of shareholder-sponsored proposals,1,New Zealand,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,New Zealand,,2024/25 financial year,,,,,,absolute,1,,1,,,,,,0fe000112123268e7458,1,,,
56d2146fafc08b873cf4,SRC339,07-institutional-mission,Stewardship_Proxy_Report,7c27a5d60ecee08fcdd0,23,Vote,Voting statistics 2024/25,Percentage of votes cast in line with management’s recommendations,1,Global,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,Global,,2024/25 financial year,,,,,,absolute,1,,,,,81,,,1fa8697cb9a5b775727f,1,,,
c06a6af0d381bf430653,SRC339,07-institutional-mission,Stewardship_Proxy_Report,7c27a5d60ecee08fcdd0,23,Vote,Voting statistics 2024/25,Percentage of votes cast in line with management’s recommendations,1,New Zealand,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,New Zealand,,2024/25 financial year,,,,,,absolute,1,,,,,95,,,0176fce5ca0770202b61,1,,,
a2734470fd28b77e3c89,SRC339,07-institutional-mission,Stewardship_Proxy_Report,2d4999fffb78ab076833,25,Measure and Report,Measure and Report,2024 PRI assessment,1,,other_printed_scope,962982634b8dfceb8604,,2024 PRI assessment,,,,,,,,,,,2024-12-31,,absolute,1,,,,,96,,,d4704ffd5a761dd74c1b,1,,,
5f91095188de04ffa255,SRC339,07-institutional-mission,Stewardship_Proxy_Report,2d4999fffb78ab076833,25,Measure and Report,Measure and Report,2024 PRI assessment,2,,other_printed_scope,962982634b8dfceb8604,,2024 PRI assessment,,,,,,,,,,,2024-12-31,,absolute,1,,,,,77,,,072a0757aa7bbf51d0de,1,,,
ee0805b1c61a5e1f86ae,SRC339,07-institutional-mission,Stewardship_Proxy_Report,2d4999fffb78ab076833,25,Measure and Report,Measure and Report,2024 PRI assessment,3,,other_printed_scope,962982634b8dfceb8604,,2024 PRI assessment,,,,,,,,,,,2024-12-31,,absolute,1,,,,,77,,,8bd3f396ea3ca4fef01e,1,,,
dff438115fcc381cb214,SRC339,07-institutional-mission,Stewardship_Proxy_Report,2d4999fffb78ab076833,25,Measure and Report,Measure and Report,2024 PRI assessment,4,,other_printed_scope,962982634b8dfceb8604,,2024 PRI assessment,,,,,,,,,,,2024-12-31,,absolute,1,,,,,64,,,26b41dfdbd41ede609ab,1,,,
23aa1e1621925e14624c,SRC339,07-institutional-mission,Stewardship_Proxy_Report,2d4999fffb78ab076833,25,Measure and Report,Measure and Report,GSR scoreboard (GlobalSWF),1,,other_printed_scope,e85bba735c1e18878c5e,,NZ Super Fund,,,,,,,,,,,,,absolute,1,,,,,100,,,567fe37b30949cbcf79d,1,,,
8c4ab352c7dd5e9c0838,SRC339,07-institutional-mission,Stewardship_Proxy_Report,2d4999fffb78ab076833,25,Measure and Report,Measure and Report,Impact investments,1,,other_printed_scope,57f110e75c0870ab79ed,,NZ Super Fund impact investments,,,,,,,,30 June 2025,2025-06-30,,,USD,billions,1000000000,,,,,,,2.7,918a365c436d38dd1c30,1,,,
e9a6e6c722e92019d84b,SRC339,07-institutional-mission,Stewardship_Proxy_Report,5d883c937d16e4ee4b52,27,Leadership,Leadership and peak bodies,Principles for Responsible Investment (PRI),1,,other_printed_scope,1fb23b1cbea250ec2595,,Principles for Responsible Investment (PRI),,,,,,,,,,,,,absolute,1,,,,5000,,,,2d071f8cc6065f43c251,1,,,
4ae40bc680b5951c4f87,SRC339,07-institutional-mission,Stewardship_Proxy_Report,5d883c937d16e4ee4b52,27,Leadership,Leadership and peak bodies,Responsible Investment Association of Australasia (RIAA),1,,other_printed_scope,3ccbb79a84b52d6e9e1e,,Responsible Investment Association of Australasia (RIAA),,,,,,,,,,,,,absolute,1,,,,500,,,,176d6670d4777e2b649f,1,,,
ea8f2d62552be9f47b3f,SRC339,07-institutional-mission,Stewardship_Proxy_Report,5d883c937d16e4ee4b52,27,Leadership,Leadership and peak bodies,Responsible Investment Association of Australasia (RIAA),2,,other_printed_scope,3ccbb79a84b52d6e9e1e,,Responsible Investment Association of Australasia (RIAA),,,,,,,,,,,,USD,trillions,1000000000000,,,,,,,83,2619d6dffb1515923ce4,1,,,
1790ce746876c85dcf9c,SRC339,07-institutional-mission,Stewardship_Proxy_Report,db3c970bf3c4d47e00d8,28,Leadership,Collaborations on climate change,Climate Action 100+,1,,other_printed_scope,0de2599f7d461c0806ab,,Climate Action 100+,,,,,,,,,,,,,absolute,1,,,,170,,,,85b5b75de4e2daf440ae,1,,,
44c728b82572c609c473,SRC339,07-institutional-mission,Stewardship_Proxy_Report,db3c970bf3c4d47e00d8,28,Leadership,Collaborations on climate change,Net Zero Asset Owners Commitment (Paris Aligned Asset Owner Commitment),1,,other_printed_scope,d4fec3cc4f02a7105235,,Net Zero Asset Owners Commitment,,,,,,,,,,,,,absolute,1,,,,,,2050,,45e3ae9c51127384d991,1,,,
6d919325c44447a0299c,SRC339,07-institutional-mission,Stewardship_Proxy_Report,db3c970bf3c4d47e00d8,28,Leadership,Collaborations on climate change,Net Zero Asset Owners Commitment (Paris Aligned Asset Owner Commitment),2,,other_printed_scope,d4fec3cc4f02a7105235,,Net Zero Asset Owners Commitment,,,,,,,,,,,,,absolute,1,,,,57,,,,d6ec94581782f978efe4,1,,,
410dcde087d4d95146a2,SRC339,07-institutional-mission,Stewardship_Proxy_Report,db3c970bf3c4d47e00d8,28,Leadership,Collaborations on climate change,Net Zero Asset Owners Commitment (Paris Aligned Asset Owner Commitment),3,,other_printed_scope,d4fec3cc4f02a7105235,,Net Zero Asset Owners Commitment,,,,,,,,,,,,USD,trillions,1000000000000,,,,,,,3.3,109e1a6d50126511ba3e,1,,,
2b4352f8db2c88d4813a,SRC339,07-institutional-mission,Stewardship_Proxy_Report,db3c970bf3c4d47e00d8,28,Leadership,Leadership and peak bodies,Australian Council of Superannuation Investors (ACSI),1,,other_printed_scope,6d4e3c7ea60fc15c5e46,,Australian Council of Superannuation Investors (ACSI),,,,,,,,,,,,USD,trillions,1000000000000,,,,,,,1.9,25c90c5151047cf16480,1,,,
bf4b2343f1fe3ca9ce6a,SRC339,07-institutional-mission,Stewardship_Proxy_Report,421e8cd3196fbbb38cb5,29,Leadership,Collaborations on other ESG issues,Investor Mining and Tailings Initiative (IMTSI),1,,other_printed_scope,773add16c92373ec8724,,Investor Mining and Tailings Initiative (IMTSI),,,,,,,,,,,,,absolute,1,,,,100,,,,480b1bdecae372ff260e,1,,,
ce50668f03145fb608a5,SRC339,07-institutional-mission,Stewardship_Proxy_Report,421e8cd3196fbbb38cb5,29,Leadership,Collaborations on other ESG issues,Investor Mining and Tailings Initiative (IMTSI),2,,other_printed_scope,f8cad5573ec737b8c55d,,Global Tailings Portal,,,,,,,,,,,,,absolute,1,,,,1950,,,,a3f1d0b84e3c891609e2,1,,,
d49f5646ded1ce6d4879,SRC339,07-institutional-mission,Stewardship_Proxy_Report,421e8cd3196fbbb38cb5,29,Leadership,Collaborations on other ESG issues,Investor Mining and Tailings Initiative (IMTSI),3,,other_printed_scope,3421c06f93f71330501c,,Global Industry Standard on Tailings Management (GISTM),,,,,,,,January 2024,2024-01-31,,,,absolute,1,,,,77,,,,8b8bdb822dcd42f23fbd,1,,,
