wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,beginning_capital,ending_capital,cash,total_assets,total_liabilities,net_assets,partners_capital,net_investment_income,investment_fair_value,investment_cost,fund_expense,interest_expense,realized_gain_loss,unrealized_gain_loss,commitment,paid_in_capital,contribution,distribution,unfunded_commitment,management_fee,observation_ids,observation_count,unparsed_values,scale_note,collision_note
2bd03b275e9e99ec4336,SRC152,01-financials,Financials,41c5d38bb9947d487142,4,Notes to Financial Statements (continued),Investments measured at the NAV,Total investments measured at the NAV,1,,reporting_entity,a36755fddfd57f426f08,PLAN_0055,Total investments measured at the NAV,Total investments measured at the NAV,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,29712564,,,,,,,,,,,,1db17621fb46333f0964,1,,,
e9a4d45f6974f069b48b,SRC152,01-financials,Financials,41c5d38bb9947d487142,4,Notes to Financial Statements (continued),Investments measured at the NAV,Venture capital,1,,asset_class,b23d63f14630cf6b17c1,,Venture capital,,,Alternative investments,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,965638,,,,,,,,,,,,1f9ab1adbf8e60475313,1,,,
fe6ace99cd538de8e4b5,SRC152,01-financials,Financials,41c5d38bb9947d487142,4,Notes to Financial Statements (continued),Investments measured at the NAV,Venture capital,1,,asset_class,b23d63f14630cf6b17c1,,Venture capital,,,Alternative investments,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,985995,,,,,,,,,,324830,,18722a1bbda17bbc3ab2;7546ce620440c0405a61,2,,,
1a9f90c3828533f0f7c7,SRC152,01-financials,Financials,41c5d38bb9947d487142,4,Notes to Financial Statements (continued),Investments measured at the NAV,Venture capital,2,,asset_class,b23d63f14630cf6b17c1,,Venture capital,,,Alternative investments,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,,,,,,,,,,,422282,,ad818a8212bb807697d5,1,,,
ec800f03f25e1cff4d06,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,A,1,,other_printed_scope,0e02a8942ef46c03973e,,A,,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,238902,,,,,,,,,,,,d98e5848a1cf3a2fba11,1,,,
a798f25e2e0978f245c1,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,A,1,,other_printed_scope,0e02a8942ef46c03973e,,A,,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,414985,,,,,,,,,,,,51f57906f75b3fd885cb,1,,,
a88b0cb926d1adc3f5a5,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,AA,1,,other_printed_scope,18b6a8ede12e5452012f,,AA,,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,153353,,,,,,,,,,,,dcdee47221628b81c7af,1,,,
c3c9e3697ba87ce9c3cc,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,AA,1,,other_printed_scope,18b6a8ede12e5452012f,,AA,,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,210405,,,,,,,,,,,,253e211930fb3759a0e8,1,,,
97a77afe314408cbf743,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,AAA,1,,other_printed_scope,86ca3b019e7ab87bac1c,,AAA,,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,638124,,,,,,,,,,,,0ee03ead53dfb8baf285,1,,,
49e34248f32f55a81f3e,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,AAA,1,,other_printed_scope,86ca3b019e7ab87bac1c,,AAA,,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,797203,,,,,,,,,,,,aeb1543308eb6678a212,1,,,
097648eb5779ac6633f7,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,BB and Below,1,,other_printed_scope,fd81fe0c5ce395e0059c,,BB and Below,,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,254925,,,,,,,,,,,,ca510acc5e39ab51f3b2,1,,,
a3b869f565b9072cac20,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,BB and Below,1,,other_printed_scope,fd81fe0c5ce395e0059c,,BB and Below,,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,431513,,,,,,,,,,,,ed687e61c072c20e48ee,1,,,
75d56144ad3e70179c9d,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,BBB,1,,other_printed_scope,b9d0f784348b139a1284,,BBB,,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,455746,,,,,,,,,,,,0a97bced9a14941aebf6,1,,,
2de195a849b5af641e8d,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,BBB,1,,other_printed_scope,b9d0f784348b139a1284,,BBB,,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,739916,,,,,,,,,,,,be59a6d48a8b6250de09,1,,,
cd58302117e8d2ea9180,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,Collective trust funds,1,,asset_class,c997a4b778b99776e0fb,,Collective trust funds,,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,4632435,,,,,,,,,,,,4ed050927094f66cf0a1,1,,,
8893cffd4c5b3a05f5b8,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,Collective trust funds,1,,asset_class,c997a4b778b99776e0fb,,Collective trust funds,,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,4476419,,,,,,,,,,,,d0b30d6570189690a889,1,,,
c7e8a94efc319867d8e6,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,NR,1,,other_printed_scope,3f88312fbabc08160d37,,NR,,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,10592798,,,,,,,,,,,,7d47808a9b4681d4740e,1,,,
37d3abf98e0b93c801b7,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,NR,1,,other_printed_scope,3f88312fbabc08160d37,,NR,,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,11419428,,,,,,,,,,,,6bab13702df054242420,1,,,
38a6d2802a719356802c,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,PSERS Short Term Investment Fund assets,1,,fund,4baf73d382658528de9a,FUND_0832,PSERS Short Term Investment Fund assets,PSERS Short-Term Investment Fund,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,4572545,,,,,,,,,,,,303dbadf91812a4c17ac,1,,,
74285618664443f0a0ae,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,PSERS Short Term Investment Fund assets,1,,fund,4baf73d382658528de9a,FUND_0832,PSERS Short Term Investment Fund assets,PSERS Short-Term Investment Fund,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,5718223,,,,,,,,,,,,c91805a4a64754d6e88a,1,,,
5bdbeb1e294bae9694fa,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,Total Exposed to Credit Risk,1,,reporting_entity,11655c0f1106be8a0167,PLAN_0049,Total Exposed to Credit Risk,Total Exposed to Credit Risk,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,12333848,,,,,,,,,,,,3bf663a67f0222d6c0f6,1,,,
f25b1ce04a5f46cdb057,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,Total Exposed to Credit Risk,1,,reporting_entity,11655c0f1106be8a0167,PLAN_0049,Total Exposed to Credit Risk,Total Exposed to Credit Risk,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,14013450,,,,,,,,,,,,c4403d2a155ac72e82ec,1,,,
d6899e8e4569b070f9c7,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,Total Fixed Income and Short-Term Investments,1,,reporting_entity,6dabad0192b98c63bb60,PLAN_0050,Total Fixed Income and Short-Term Investments,Total Fixed Income and Short-Term Investments,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,13665669,,,,,,,,,,,,b21b99e0121a35dd1ab4,1,,,
b5a5c2556549fea92a65,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,Total Fixed Income and Short-Term Investments,1,,reporting_entity,6dabad0192b98c63bb60,PLAN_0050,Total Fixed Income and Short-Term Investments,Total Fixed Income and Short-Term Investments,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,15544722,,,,,,,,,,,,7fc427109ac48fe14ae1,1,,,
215f43b87e3bbf981368,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,US Government Guaranteed,1,,other_printed_scope,b14c59040ae9b8de8f5b,,US Government Guaranteed,,,,,,,,"June 30, 2016",2016-06-30,,,USD,thousands,1000,,,,,,,,,1331821,,,,,,,,,,,,b29581c900788d166e61,1,,,
ff45edadc7cfc8c7bf6c,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),UNTITLED_TABLE_1,US Government Guaranteed,1,,other_printed_scope,b14c59040ae9b8de8f5b,,US Government Guaranteed,,,,,,,,"June 30, 2017",2017-06-30,,,USD,thousands,1000,,,,,,,,,1531272,,,,,,,,,,,,b121b43b4aa9f3a26cdd,1,,,
b2369b03d54675b336d0,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),i. Deposits,These deposits,1,,other_printed_scope,7edf04823659bb3538fa,,These deposits,,,,,,,,"June 30, 2016",2016-06-30,,,USD,absolute,1,,,104205000,,,,,,,,,,,,,,,,,,1cf9a6a9f7da954d75c4,1,,,
4a0d94ed7fe8efb4618c,SRC152,01-financials,Financials,dba67346cacf4d44e7fa,5,Notes to Financial Statements (continued),i. Deposits,These deposits,1,,other_printed_scope,7edf04823659bb3538fa,,These deposits,,,,,,,,"June 30, 2017",2017-06-30,,,USD,absolute,1,,,129996000,,,,,,,,,,,,,,,,,,0442004d7cbc40f5624a,1,,,
5fa1f1f66c3caebeca02,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Fair value presented in statement of financial position,1,Derivative assets,reporting_entity,af4bff7d044dd4b37dc0,PLAN_0023,Fair value presented in statement of financial position,Fair value presented in statement of financial position,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,167897,,,,,,,,,,,,92fbe0d7710ff9668c16,1,,,
92aa7513b8595e08423e,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Fair value presented in statement of financial position,1,Derivative liabilities,reporting_entity,af4bff7d044dd4b37dc0,PLAN_0023,Fair value presented in statement of financial position,Fair value presented in statement of financial position,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,-38991,,,,,,,,,,,,b496da3bafaf61dd0f2a,1,,,
f39dd65e4d64d5bf3acf,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Fair value presented in statement of financial position,2,Derivative assets,reporting_entity,af4bff7d044dd4b37dc0,PLAN_0023,Fair value presented in statement of financial position,Fair value presented in statement of financial position,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,48813,,,,,,,,,,,,5d55bf1a2360db9f04fc,1,,,
03d8cd3051940cbca4d8,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Fair value presented in statement of financial position,2,Derivative liabilities,reporting_entity,af4bff7d044dd4b37dc0,PLAN_0023,Fair value presented in statement of financial position,Fair value presented in statement of financial position,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,-18254,,,,,,,,,,,,f9ac48c0340acf2fff87,1,,,
d225e635875ad343bfab,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Forward contracts,1,Derivative assets,asset_class,16de0842018362e4871a,,Forward contracts,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,468325,,,,,,,,,,,,17e7e0b520a0d9b51f3e,1,,,
777327afd363ce41f6f7,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Forward contracts,1,Derivative liabilities,asset_class,16de0842018362e4871a,,Forward contracts,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,-326764,,,,,,,,,,,,1ab7107082ea7cf4656d,1,,,
1c354e37f30cc6ea52ca,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Forward contracts,2,Derivative assets,asset_class,16de0842018362e4871a,,Forward contracts,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,204587,,,,,,,,,,,,60f278f6d91073eaee32,1,,,
07fbe76a75fd06f448b7,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Forward contracts,2,Derivative liabilities,asset_class,16de0842018362e4871a,,Forward contracts,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,-152388,,,,,,,,,,,,3d16457158dc41a5e690,1,,,
2f70f40eb6b4ab77ad4d,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Futures,1,Derivative assets,asset_class,0cf85fad2a05f93a5b93,,Futures,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,1206,,,,,,,,,,,,522773b0d991bb70f119,1,,,
a1c1c8572b1a21ccd054,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Futures,1,Derivative liabilities,asset_class,0cf85fad2a05f93a5b93,,Futures,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,-12438,,,,,,,,,,,,23c417a7c7a4b251b0e1,1,,,
98f6a5625e33dd4ee7a5,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Futures,2,Derivative assets,asset_class,0cf85fad2a05f93a5b93,,Futures,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,1544,,,,,,,,,,,,2a0cd620c6bd219bd54d,1,,,
c6dcc4df65a5b0ca573d,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Futures,2,Derivative liabilities,asset_class,0cf85fad2a05f93a5b93,,Futures,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,-8099,,,,,,,,,,,,3db928bad37d61d20c3a,1,,,
24c364f04c9a77fd66b3,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Options,1,Derivative assets,asset_class,df332d348e043dd74f30,,Options,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,369,,,,,,,,,,,,2850e1f07548fd341ee4,1,,,
910627c157210d4f3c10,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Options,1,Derivative liabilities,asset_class,df332d348e043dd74f30,,Options,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,-325,,,,,,,,,,,,c09dd12533bb41d73fe9,1,,,
fd8ad733b1115075da2d,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Options,2,Derivative assets,asset_class,df332d348e043dd74f30,,Options,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,1262,,,,,,,,,,,,2b33dbb284f6f242455b,1,,,
e4814151aaddf33e5a6e,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Options,2,Derivative liabilities,asset_class,df332d348e043dd74f30,,Options,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,-605,,,,,,,,,,,,27f415e15eda119367c1,1,,,
ef6c8b5c21d41bb95906,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Swaps,1,Derivative assets,asset_class,9365fc1d1e955c711c8b,,Swaps,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,5908,,,,,,,,,,,,ebb5f4f28d7e00d60c8e,1,,,
9f67a6804db789a0f0a5,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Swaps,1,Derivative liabilities,asset_class,9365fc1d1e955c711c8b,,Swaps,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,-7150,,,,,,,,,,,,20ae05efd6f8c0ae6166,1,,,
defb6fc3149d767046c8,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Swaps,2,Derivative assets,asset_class,9365fc1d1e955c711c8b,,Swaps,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,1214,,,,,,,,,,,,2f92bead54938663e5c7,1,,,
3ec2f0906535f5395589,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Swaps,2,Derivative liabilities,asset_class,9365fc1d1e955c711c8b,,Swaps,,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,-5237,,,,,,,,,,,,60359e3aa580a4613424,1,,,
6141c330282e95839255,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Total,1,Derivative assets,reporting_entity,8e7d0894430552742a55,PLAN_0046,Total,Total,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,475808,,,,,,,,,,,,0159dec766d322b2e954,1,,,
0d442d498edf75c70d30,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Total,1,Derivative liabilities,reporting_entity,8e7d0894430552742a55,PLAN_0046,Total,Total,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,,,,,,,-346677,,,,,,,,,,,,20697c63e2378e17ab51,1,,,
9fb80cff9656a25afc31,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Total,2,Derivative assets,reporting_entity,8e7d0894430552742a55,PLAN_0046,Total,Total,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,208607,,,,,,,,,,,,08ee25ff6dad7b59d9a7,1,,,
3e5ea1e84621c998cb5e,SRC377,01-financials,Financials,9720e366256a7219690c,11,Notes to Financial Statements,"The fair values of forward contracts, futures, options, and swaps as of December 31, 2016 and 2015 are as follows",Total,2,Derivative liabilities,reporting_entity,8e7d0894430552742a55,PLAN_0046,Total,Total,,,,,,,"December 31, 2015",2015-12-31,,,USD,thousands,1000,,,,,,,,,-166329,,,,,,,,,,,,23a68259d6d32491b9ac,1,,,
82fa18284742bb80d553,SRC377,01-financials,Financials,429dd471f4d5a4718bc9,13,(8) Conditional Pledge Receivable,Berkshire Hathaway “B” shares contributed,August 2006 – July 2011,1,,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,,,,,August 2006 – July 2011,"December 31, 2016",2016-12-31,2006-08-31,2011-07-31,USD,thousands,1000,,,,,,,,,,,,,,,,,9516582,,,,ebb08e006c3ab512a81d,1,,,
b77c43ebfacdf47f91d2,SRC377,01-financials,Financials,429dd471f4d5a4718bc9,13,(8) Conditional Pledge Receivable,Berkshire Hathaway “B” shares contributed,July 2012,1,,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,,,,,July 2012,"December 31, 2016",2016-12-31,,2012-07-31,USD,thousands,1000,,,,,,,,,,,,,,,,,1515851,,,,33341f0e0ef538a385b5,1,,,
6ffaa67e7cdc7c761324,SRC377,01-financials,Financials,429dd471f4d5a4718bc9,13,(8) Conditional Pledge Receivable,Berkshire Hathaway “B” shares contributed,July 2013,1,,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,,,,,July 2013,"December 31, 2016",2016-12-31,,2013-07-31,USD,thousands,1000,,,,,,,,,,,,,,,,,2013559,,,,f54d5fa7982d3b0c5b60,1,,,
c631fef2f313aba0ce76,SRC377,01-financials,Financials,429dd471f4d5a4718bc9,13,(8) Conditional Pledge Receivable,Berkshire Hathaway “B” shares contributed,July 2014,1,,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,,,,,July 2014,"December 31, 2016",2016-12-31,,2014-07-31,USD,thousands,1000,,,,,,,,,,,,,,,,,2139199,,,,446140ff4de7161802c3,1,,,
3d9bfd8fad2a0e92a6a9,SRC377,01-financials,Financials,429dd471f4d5a4718bc9,13,(8) Conditional Pledge Receivable,Berkshire Hathaway “B” shares contributed,July 2015,1,,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,,,,,July 2015,"December 31, 2016",2016-12-31,,2015-07-31,USD,thousands,1000,,,,,,,,,,,,,,,,,2154350,,,,aee41a3f8136bb07a259,1,,,
29fcf163ba08986b4699,SRC377,01-financials,Financials,429dd471f4d5a4718bc9,13,(8) Conditional Pledge Receivable,Berkshire Hathaway “B” shares contributed,July 2016,1,,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,,,,,July 2016,"December 31, 2016",2016-12-31,,2016-07-31,USD,thousands,1000,,,,,,,,,,,,,,,,,2173415,,,,c56be7c53281add85244,1,,,
1df87bb540179ec7054b,SRC377,01-financials,Financials,429dd471f4d5a4718bc9,13,(8) Conditional Pledge Receivable,Berkshire Hathaway “B” shares contributed,Total to date,1,,investment,e5dff1f31c2583128f28,CO_0005,Berkshire Hathaway “B” shares,Berkshire Hathaway “B” shares,,,,,,Total to date,"December 31, 2016",2016-12-31,2006-08-31,2016-07-31,USD,thousands,1000,,,,,,,,,,,,,,,,,19512956,,,,7a6b27a29fddb776a652,1,,,
931941fcdda3b33183c2,SRC377,01-financials,Financials,5be7034a390e09137c2e,3,Statements of Financial Position,Statements of Financial Position,Cash,1,,asset_class,c7c23a14591c1ccff9ce,,Cash,,,,,,,,"December 31, 2015",2015-12-31,,,,thousands,1000,,,307916,,,,,,,,,,,,,,,,,,eded1700c5397a606bdc,1,,,
f937c1eed280a1dee7eb,SRC377,01-financials,Financials,5be7034a390e09137c2e,3,Statements of Financial Position,Statements of Financial Position,Cash,1,,asset_class,c7c23a14591c1ccff9ce,,Cash,,,,,,,,"December 31, 2016",2016-12-31,,,USD,thousands,1000,,,197115,,,,,,,,,,,,,,,,,,78dd41acaa11bb88a55c,1,,,
94bfb218eebf602cc379,SRC377,01-financials,Financials,5be7034a390e09137c2e,3,Statements of Financial Position,Statements of Financial Position,Investments,1,,asset_class,63548d717523e760553d,,Investments,,,,,,,,"December 31, 2015",2015-12-31,,,,thousands,1000,,,,,,,,,39175276,,,,,,,,,,,,011bf9408c50b4d60bed,1,,,
850702a4465cc06675b0,SRC377,01-financials,Financials,5be7034a390e09137c2e,3,Statements of Financial Position,Statements of Financial Position,Investments,1,,asset_class,63548d717523e760553d,,Investments,,,,,,,,"December 31, 2016",2016-12-31,,,,thousands,1000,,,,,,,,,40171396,,,,,,,,,,,,a257d0b0908d2d310614,1,,,
10d16ff0a3a9cbd49614,SRC377,01-financials,Financials,5be7034a390e09137c2e,3,Statements of Financial Position,Statements of Financial Position,Net assets – unrestricted,1,,reporting_entity,890f7cecdd4822462f54,PLAN_0031,Net assets – unrestricted,Net assets – unrestricted,,,,,,,"December 31, 2015",2015-12-31,,,,thousands,1000,,,,,,39514534,,,,,,,,,,,,,,,d6b7099f5c4d054028ef,1,,,
70a37065596fbddab389,SRC377,01-financials,Financials,5be7034a390e09137c2e,3,Statements of Financial Position,Statements of Financial Position,Net assets – unrestricted,1,,reporting_entity,890f7cecdd4822462f54,PLAN_0031,Net assets – unrestricted,Net assets – unrestricted,,,,,,,"December 31, 2016",2016-12-31,,,,thousands,1000,,,,,,40316940,,,,,,,,,,,,,,,10bfc6378f74b60b8901,1,,,
7a4016a08e1d09de8d2f,SRC377,01-financials,Financials,5be7034a390e09137c2e,3,Statements of Financial Position,Statements of Financial Position,Total assets,1,,reporting_entity,d46d69c8b54a3f0a11df,PLAN_0047,Total assets,Total assets,,,,,,,"December 31, 2015",2015-12-31,,,,thousands,1000,,,,39637444,,,,,,,,,,,,,,,,,105609f95361a6fc251c,1,,,
