wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,quantity,cost,fair_value,market_value,notional,portfolio_weight,interest_rate,maturity_date,observation_ids,observation_count,unparsed_values,scale_note,collision_note
038f18c72c87b6e23725,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"Clearlake Capital Partners VI, L.P.",1,,fund,416f631a930eac6e1fb6,FUND_0438,"Clearlake Capital Partners VI, L.P.","Clearlake Capital Partners VI, L.P.","Clearlake Capital Group, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2093257,2039174,,,,,,0d9a67b67c799dbd9e75;53f9b219546db2708371,2,,,
7389e22f2a63f78eeb20,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"Clearlake Opportunities Partners (P-Offshore), L.P.",1,,fund,50a3f0600cc4ad2fb6a9,FUND_0440,"Clearlake Opportunities Partners (P-Offshore), L.P.","Clearlake Opportunities Partners (P-Offshore), L.P.","Clearlake Capital Group, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,654760,663189,,,,,,0d22383966a52b1a2226;5353bb5bbabf9fca8737,2,,,
02d02e8ff27037d69bf3,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"Coller International Partners VI, L.P.",1,,fund,9dcebbcf67c7cbfacee7,FUND_0444,"Coller International Partners VI, L.P.","Coller International Partners VI, L.P.",Coller Capital,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,318530,121202,,,,,,aad22d1a23a756d19299;c5172398b30949a9205b,2,,,
c11319238dda570e657a,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"Comvest Capital III International (Cayman), L.P.",1,,fund,5a492ad64dfa7f657950,FUND_0445,"Comvest Capital III International (Cayman), L.P.","Comvest Capital III International (Cayman), L.P.",Comvest Partners,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1611792,188271,,,,,,943d7c957540a86339c0;063668db3948816166cf,2,,,
6e78d669d51af89de91d,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"Corsair IV Financial Services Capital Partners, L.P.",1,,fund,77b85effcb64627e53c5,FUND_0448,"Corsair IV Financial Services Capital Partners, L.P.","Corsair IV Financial Services Capital Partners, L.P.",Corsair Capital,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,398241,1346189,,,,,,4d50fb05bb4c61ecbf8a;a37d877b5d3531d91192,2,,,
fb956e12b8f0071d3e88,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"Corsair V Financial Services Capital Partners, L.P.",1,,fund,12a6dc30eadf626da845,FUND_0449,"Corsair V Financial Services Capital Partners, L.P.","Corsair V Financial Services Capital Partners, L.P.",Corsair Capital,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2107343,2754001,,,,,,9490c154db8ac8f8de5d;ae80b826e939e1904666,2,,,
22a0c989c13f4949033b,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"Court Square Capital Partners (Offshore) III, L.P.",1,,fund,acc67babe7767f1ea6ef,FUND_0450,"Court Square Capital Partners (Offshore) III, L.P.","Court Square Capital Partners (Offshore) III, L.P.","Court Square Capital Management, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,648937,550501,,,,,,347f8c20fc0ea0156209;59a80b3574a34aee5325,2,,,
aafea73535c1096c84bd,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"Crestview Partners II, L.P.",1,,fund,f669cbc2391c1a89ebb2,FUND_0452,"Crestview Partners II, L.P.","Crestview Partners II, L.P.",Crestview Partners,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,739246,562657,,,,,,cc44d7d09011dbe6a7c5;d084646709e827da40fb,2,,,
c59d59507566acb3cd88,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"DCM V, L.P.",1,,fund,71acd7d12ca8df6336e9,FUND_0465,"DCM V, L.P.","DCM V, L.P.",DCM Ventures,Private Equity Investments,Secondary Investments,Rest of World,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1151030,5094,,,,,,ceb78d15793f8e64e2c3;8181b08e6d9f2281c709,2,,,
c36348a9df47d77e844d,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"DCM VI, L.P.",1,,fund,89e9696a80957c901f3e,FUND_0466,"DCM VI, L.P.","DCM VI, L.P.",DCM Ventures,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1582190,232235,,,,,,977f0d8df469c6a29533;c3ca4d69aba7d35c8725,2,,,
146e5bc6a9e98d55c67e,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,EQT IX (No.2) EUR SCSp,1,,fund,b635f9a8b631aa112aa7,FUND_0489,EQT IX (No.2) EUR SCSp,EQT IX (No.2) EUR SCSp,EQT,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1149904,1795036,,,,,,92dffb088c52695e0d95;b42b5c23c552572eaa60,2,,,
599385fc2eb922d5907a,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,EQT VII (No.1) Limited Partnership,1,,fund,07e514b690cb2e4ae757,FUND_0490,EQT VII (No.1) Limited Partnership,EQT VII (No.1) Limited Partnership,EQT,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,790194,462571,,,,,,3d96ad9166e936572bc9;56707315cb67a62f0123,2,,,
3e923a412c4c28a51189,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,EQT VIII (No.1) SCSp,1,,fund,680468980b112151ab3e,FUND_0491,EQT VIII (No.1) SCSp,EQT VIII (No.1) SCSp,EQT,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,947020,1046029,,,,,,5d04dab31f387fb4c3df;9303e015787b0be464ed,2,,,
dd453f02c381aee8ba5f,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,EQT VIII (No.2) SCSp,1,,fund,72e428e255de2e958fcc,FUND_0492,EQT VIII (No.2) SCSp,EQT VIII (No.2) SCSp,EQT,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,709265,871493,,,,,,d211a15910455e9f9063;0a3a340a3e1a854564dd,2,,,
b1015e3165acd81e0d30,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,Endless Fund IV A LP,1,,fund,f0954560764f4f663082,FUND_0480,Endless Fund IV A LP,Endless Fund IV A LP,Endless LLP,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,4287294,3123494,,,,,,7962f6b9b15586ea6cf7;9ac6605b53c8ab736a91,2,,,
16f2874e99bd6768a86a,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"Equistone Partners Europe Fund IV ""E"" L.P.",1,,fund,b421c9460df762bfc6aa,FUND_0493,"Equistone Partners Europe Fund IV ""E"" L.P.","Equistone Partners Europe Fund IV ""E"" L.P.",Equistone Partners Europe Limited,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,443182,133480,,,,,,31c5aeeb60a46e4c0b99;5444beec7eaaa900b103,2,,,
8aa9b14ba0308f44d32a,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,Eurazeo Capital Secondary Fund 2025 SCSp,1,,fund,820228b661619a272b47,FUND_0495,Eurazeo Capital Secondary Fund 2025 SCSp,Eurazeo Capital Secondary Fund 2025 SCSp,Eurazeo,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,75564251,97240301,,,,,,dcc47bf06fc062c2e753;fe555fe515f912ef727e,2,,,
ac2a52c453ff317a222f,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"FS Equity Partners CV1, L.P.",1,,fund,b13efbb283a32ace6ee2,FUND_0511,"FS Equity Partners CV1, L.P.","FS Equity Partners CV1, L.P.",Freeman Spogli Management Co LP,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,15405988,18334566,,,,,,15be5e3339f51f95fb1d;f3de962b06553c3fbdf1,2,,,
cb0ee76cb3cb84068c71,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,FSN Capital IV L.P.,1,,fund,5533dd5231005fa404e7,FUND_0512,FSN Capital IV L.P.,FSN Capital IV L.P.,FSN Capital GP IV Limited,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,127408,29138,,,,,,569a15e691fe1726422a;5e0f361ef57c974b7046,2,,,
f075ecf5c0e5d77788eb,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,Fifth Cinven Fund (No.3) Limited Partnership,1,,fund,794e35ea5739bb6f8f33,FUND_0499,Fifth Cinven Fund (No.3) Limited Partnership,Fifth Cinven Fund (No.3) Limited Partnership,Cinven Capital Management (V) Limited Partnership Incorporated,Private Equity Investments,Secondary Investments,Europe,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2025627,1614981,,,,,,89bd4bac5deb42382c1a;97e8be356385925cfca3,2,,,
35ec41d8ac774f7122e5,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,Five Arrows Florence Continuation Fund SCSp,1,,fund,cd1cacc6dea091af7f2e,FUND_0500,Five Arrows Florence Continuation Fund SCSp,Five Arrows Florence Continuation Fund SCSp,Five Arrows Managers SA,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,8412875,11648324,,,,,,4febe0a0f82fabb7a136;920f0813c92a6027aad5,2,,,
c63223f8efda65f31dcf,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"Francisco Partners II, L.P.",1,,fund,f5a3adba7b23be539ddc,FUND_0509,"Francisco Partners II, L.P.","Francisco Partners II, L.P.","Francisco Partners Management, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,106495,,,,,,,37f1f6637b24d660ba0d,1,,,
deba0594b488ac58de56,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,Frontenac XI Private Capital (M) Limited Partnership,1,,fund,b80203bb0434ebfddbe9,FUND_0510,Frontenac XI Private Capital (M) Limited Partnership,Frontenac XI Private Capital (M) Limited Partnership,Frontenac Company LLC,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,4342764,6218845,,,,,,1a23235583ad109395a2;b73f1d6103831f4bf2c4,2,,,
53f676a7fb5200ed63c6,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,GESD Investors II Liquidating Trust,1,,fund,e27422b3396fc1568145,FUND_0519,GESD Investors II Liquidating Trust,GESD Investors II Liquidating Trust,GESD Capital Partners,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,,4516,,,,,,173eb65c9923cd710873,1,,,
0ff388eb9b30d3c333b0,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"General Atlantic Investment Partners 2013, L.P.",1,,fund,5f0b496f94d778bd84b8,FUND_0515,"General Atlantic Investment Partners 2013, L.P.","General Atlantic Investment Partners 2013, L.P.","General Atlantic GP 2013, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1832272,1722680,,,,,,f123bd454d2cfcfb25f7;045186863709d9c9b91b,2,,,
5af63aac93a6daec93ed,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"Genstar Capital Partners VIII BL (EU), L.P.",1,,fund,b5f1d175583bd93107a4,FUND_0516,"Genstar Capital Partners VIII BL (EU), L.P.","Genstar Capital Partners VIII BL (EU), L.P.",Genstar Capital,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1511649,2553625,,,,,,c48b68699d11d2458c7d;3a5e787bdfa6682dabeb,2,,,
d8e2ae10242db412c313,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"Genstar VIII Opportunities Fund I (EU), L.P.",1,,fund,505ba61999fde63f7583,FUND_0518,"Genstar VIII Opportunities Fund I (EU), L.P.","Genstar VIII Opportunities Fund I (EU), L.P.",Genstar Capital,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1044363,1526569,,,,,,5cb1360b1d9ad94dbf8f;129fc4bf901672fe156c,2,,,
90d100f6afbd0b37675f,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"Golden Gate Capital Opportunity Fund, LP",1,,fund,f8c51e88f1ba845b0fdc,FUND_0533,"Golden Gate Capital Opportunity Fund, LP","Golden Gate Capital Opportunity Fund, LP",Golden Gate Capital,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1798999,2417025,,,,,,254a406a0aeeb7080fd6;4d0eb0a3ab630148309d,2,,,
67a8ba08daad96deb2a8,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"Golden Gate Capital Opportunity Fund-A, LP",1,,fund,9ba33a1b042e1d011b33,FUND_0534,"Golden Gate Capital Opportunity Fund-A, LP","Golden Gate Capital Opportunity Fund-A, LP",Golden Gate Capital,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,3924392,5272573,,,,,,a074ed4b1f06b196ee43;05e16393149dbd5bad94,2,,,
2300f77ca8747b380860,SRC407,06-statements-and-economics,Schedule_Inv,1e5c26773e67be0fd0d3,3,,Consolidated Schedule of Investments,"Great Hill Equity Partners IV, L.P.",1,,fund,eafc45b035703d5c63a5,FUND_0537,"Great Hill Equity Partners IV, L.P.","Great Hill Equity Partners IV, L.P.","Great Hill Partners GP IV, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1440901,1323798,,,,,,0cf35c7c174141875ae1;1992f456cf78b8c804e4,2,,,
4878436ab24f2f2d6c07,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,GSO Capital Opportunities Overseas Fund L.P.,1,,fund,cc97357a1520877d6e8b,FUND_0567,GSO Capital Opportunities Overseas Fund L.P.,GSO Capital Opportunities Overseas Fund L.P.,GSO Capital Partners LP,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,234409,,,,,,,2584a88da1c1d7b00bbd,1,,,
13a2421fb74bf063be33,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"GSO Private Investors Offshore II, L.P.",1,,fund,9ee7087183a3e6d96f7a,FUND_0568,"GSO Private Investors Offshore II, L.P.","GSO Private Investors Offshore II, L.P.",GSO Capital Partners LP,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,197243,35956,,,,,,2624fcb001e1fca6cd8a;f66426374c4b78d63886,2,,,
dddb6ae14689ceb0d4e9,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Green Equity Investors CF II, L.P.",1,,fund,96abfeba677f4b3c3447,FUND_0538,"Green Equity Investors CF II, L.P.","Green Equity Investors CF II, L.P.","Leonard Green & Partners, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1185423,1980786,,,,,,84c159d01145ebcda9ac;576233b7e2806d6591cd,2,,,
8f05c4fec7963138c231,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Green Equity Investors CF IV J, L.P.",1,,fund,3adb49b5cf489e4b6932,FUND_0539,"Green Equity Investors CF IV J, L.P.","Green Equity Investors CF IV J, L.P.","Leonard Green & Partners, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2081072,1963119,,,,,,89e212f9f1b4f75b6d16;a54664ff7f09a319ec14,2,,,
de3f7cb9dd8d47225a25,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Green Equity Investors CF IV-A, L.P.",1,,fund,4cb273b72b71eef081e4,FUND_0540,"Green Equity Investors CF IV-A, L.P.","Green Equity Investors CF IV-A, L.P.","Leonard Green & Partners, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2808180,2915020,,,,,,087f42cb59f4abfa5852;2fd939f91815b70d094e,2,,,
721dda6e52f5bebc8728,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Green Equity Investors CF, L.P.",1,,fund,212797ae0447fbd66f76,FUND_0541,"Green Equity Investors CF, L.P.","Green Equity Investors CF, L.P.","Leonard Green & Partners, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,3369690,2651987,,,,,,23beb300440f3ece369d;dd7affa84855d818f064,2,,,
9680e55bd68ba2921292,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Green Equity Investors Side VI, L.P.",1,,fund,d721c23dc6d3078427f9,FUND_0543,"Green Equity Investors Side VI, L.P.","Green Equity Investors Side VI, L.P.","Leonard Green & Partners, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2357922,1339192,,,,,,cff76eae6a2fd2f3ddc8;5b7bc08de16d77d254c7,2,,,
66380abf8859cdc47f18,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Green Equity Investors V, L.P.",1,,fund,91f02a7b1a2c7d5a3fac,FUND_0544,"Green Equity Investors V, L.P.","Green Equity Investors V, L.P.","Leonard Green & Partners, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,3144333,10273,,,,,,561125d40587266a9c1a;7df7442aa69b63b89dfe,2,,,
0200b54de74bbd958356,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Green Equity Investors VI, L.P.",1,,fund,7b65bbde17ce7ab8bd7e,FUND_0545,"Green Equity Investors VI, L.P.","Green Equity Investors VI, L.P.","Leonard Green & Partners, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1751245,1068691,,,,,,143b9b0e0db35dc3a77a;2a543d01651c6c19c50b,2,,,
0f0354668856946cecc5,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Green Equity Investors VII, L.P.",1,,fund,4c03f32773ffe3859c96,FUND_0546,"Green Equity Investors VII, L.P.","Green Equity Investors VII, L.P.","Leonard Green & Partners, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,700729,772269,,,,,,593fc10ec8ef36cd6f9b;715a34127777a7e2aa09,2,,,
85a061c4061e6b6e9b67,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Green Equity Investors VIII, L.P.",1,,fund,655d60af4b66131798ca,FUND_0547,"Green Equity Investors VIII, L.P.","Green Equity Investors VIII, L.P.","Leonard Green & Partners, L.P.",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,742906,1208512,,,,,,729e5ec20d4618a52502;f6ae99048874729eacb7,2,,,
487dd38154c53a2146d6,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Gridiron Capital Fund II, L.P.",1,,fund,43323e0a0b94d24b9ad1,FUND_0553,"Gridiron Capital Fund II, L.P.","Gridiron Capital Fund II, L.P.","Gridiron Capital, LLC",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1889628,585719,,,,,,6a647e3b9c325ec9cb6b;c1461b4ede98c18da79d,2,,,
2c377eba889ee4521b3c,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Gridiron Energy Feeder I, L.P.",1,,fund,bf8b1b093bb3af9d6fbd,FUND_0554,"Gridiron Energy Feeder I, L.P.","Gridiron Energy Feeder I, L.P.","Gridiron Energy Feeder GP, LLC",Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,965481,4631483,,,,,,dea5b05861fefbbad8d8;0b3b63d6a99de9c7df0d,2,,,
45a66dc50913b909bc4b,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Gryphon Co-Invest Fund IV, L.P.",1,,fund,13e3e90806a7b1a2532a,FUND_0555,"Gryphon Co-Invest Fund IV, L.P.","Gryphon Co-Invest Fund IV, L.P.",Gryphon Investors,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,294786,185105,,,,,,321cfda5f11c93d782a4;9393a7814732e99c00bc,2,,,
e4c2168545bfa36b40f3,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Gryphon Heritage Partners, L.P.",1,,fund,79f67d3df0b5a99e5772,FUND_0556,"Gryphon Heritage Partners, L.P.","Gryphon Heritage Partners, L.P.",Gryphon Investors,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,6563507,7135049,,,,,,9404cf7395791bed09dd;cd33d8532953d2f98c99,2,,,
e1499166866946583f0a,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Gryphon Mezzanine Partners II, L.P.",1,,fund,9e9c9cbbcc9bc07784a5,FUND_0557,"Gryphon Mezzanine Partners II, L.P.","Gryphon Mezzanine Partners II, L.P.",Gryphon Investors,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,9691140,9268455,,,,,,b0a668eca56f78fa0138;beb31984185777e02437,2,,,
c3e7df4d9f4dff143a81,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Gryphon Mezzanine Partners, L.P.",1,,fund,693cb4c0c8fcb6f453be,FUND_0558,"Gryphon Mezzanine Partners, L.P.","Gryphon Mezzanine Partners, L.P.",Gryphon Investors,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1506034,1705155,,,,,,7178a08bbb92394e4fb3;9ee411f3d645121cfbe2,2,,,
987152cee08b2d079cd8,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Gryphon Odin CV, L.P.",1,,fund,4040b73af5c7ce2ec564,FUND_0559,"Gryphon Odin CV, L.P.","Gryphon Odin CV, L.P.",Gryphon Investors,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,2657232,5837012,,,,,,16d842c631d5e3eaf748;3ef7813e9ef9b5fc7678,2,,,
7acad06469c409874beb,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Gryphon Partners 3.5, L.P.",1,,fund,6a06bea211108762a019,FUND_0561,"Gryphon Partners 3.5, L.P.","Gryphon Partners 3.5, L.P.",Gryphon Investors,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,163282,15191,,,,,,a8720569ece8c8e60dc6;1266b68e015ec88cf1e6,2,,,
554c0f9984d9678e2031,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Gryphon Partners IV, L.P.",1,,fund,da5f46a602e5933ae8b1,FUND_0562,"Gryphon Partners IV, L.P.","Gryphon Partners IV, L.P.",Gryphon Investors,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,9800185,10730708,,,,,,75f41f677ca05dd0ef19;8c2025d647f359f6392a,2,,,
2d2df29a312448fde6ef,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Gryphon Partners V, L.P.",1,,fund,0db08ebda84830bad02d,FUND_0563,"Gryphon Partners V, L.P.","Gryphon Partners V, L.P.",Gryphon Investors,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,16199716,19227651,,,,,,4cbf4e18f4d36feb76a7;009deda586cbb358f39e,2,,,
fcc0205ac6a7e517c07c,SRC407,06-statements-and-economics,Schedule_Inv,e2f98530b052d9f339f7,4,,Consolidated Schedule of Investments,"Gryphon Partners V-A, L.P.",1,,fund,b88d67e8243ea12cc053,FUND_0564,"Gryphon Partners V-A, L.P.","Gryphon Partners V-A, L.P.",Gryphon Investors,Private Equity Investments,Secondary Investments,North America,,,"December 31, 2025",2025-12-31,,,USD,absolute,1,,1869056,2199019,,,,,,93cff1fe3d5dd29c827b;35e6719dab7ffa2d62b7,2,,,
