wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,return,irr,alpha,pme,direct_alpha,sharpe_ratio,tracking_error,yield,aum,fair_value,observation_ids,observation_count,unparsed_values,scale_note,collision_note
3c7029645c00cf3ba8b6,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Fixed Income Policy Benchmark,1,,benchmark,87b2346d216c9c0ce158,,Fixed Income Policy Benchmark,,,,,,,25 Year,"March 31, 2025",2025-03-31,,,,absolute,1,5.1,,,,,,,,,,b7affdf5e70bfa7a6d0b,1,,,
363128454153ba9021ad,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Fixed Income Policy Benchmark,1,,benchmark,87b2346d216c9c0ce158,,Fixed Income Policy Benchmark,,,,,,,3 Year,"March 31, 2025",2025-03-31,,,,absolute,1,2.8,,,,,,,,,,73c550b7b87725143730,1,,,
a8a459c8d151a61aa027,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Fixed Income Policy Benchmark,1,,benchmark,87b2346d216c9c0ce158,,Fixed Income Policy Benchmark,,,,,,,30 Year,"March 31, 2025",2025-03-31,,,,absolute,1,5.6,,,,,,,,,,9672d0ee36347ccd3de2,1,,,
6e55893d2a597ee4f9e0,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Fixed Income Policy Benchmark,1,,benchmark,87b2346d216c9c0ce158,,Fixed Income Policy Benchmark,,,,,,,5 Year,"March 31, 2025",2025-03-31,,,,absolute,1,1.5,,,,,,,,,,9adbccdeee3f763fef9e,1,,,
3e4dd8b0613ac671143e,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Fixed Income Policy Benchmark,1,,benchmark,87b2346d216c9c0ce158,,Fixed Income Policy Benchmark,,,,,,,Fiscal YTD 9 Months,"March 31, 2025",2025-03-31,,,,absolute,1,4.8,,,,,,,,,,11a66d47cd9c1767f049,1,,,
f310f1bafdc873fc182a,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Credit,1,,asset_class,28244b72b54ac615d435,,Private Credit,,,Private Assets,,,,,"March 31, 2025",2025-03-31,,,USD,millions,1000000,,,,,,,,,,871,291e2e01b91e249065eb,1,,,
2c258620258aa5593a6f,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Credit,1,,asset_class,28244b72b54ac615d435,,Private Credit,,,Private Assets,,,,1 Year,"March 31, 2025",2025-03-31,,,,absolute,1,7.8,,,,,,,,,,6f8349864662d2158440,1,,,
f2cb0767ce2d4043b206,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Credit,1,,asset_class,28244b72b54ac615d435,,Private Credit,,,Private Assets,,,,3 Year,"March 31, 2025",2025-03-31,,,,absolute,1,6.7,,,,,,,,,,0ae2cbc2e3341bf0329b,1,,,
6a852e527a51a05dddb2,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Credit,1,,asset_class,28244b72b54ac615d435,,Private Credit,,,Private Assets,,,,Fiscal YTD 9 Months,"March 31, 2025",2025-03-31,,,,absolute,1,6.3,,,,,,,,,,85745e9263cf202273eb,1,,,
c682c3ebc15f29249277,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Credit Policy Benchmark,1,,benchmark,df78c04904b7440e8b71,,Private Credit Policy Benchmark,,,Private Assets,,,,1 Year,"March 31, 2025",2025-03-31,,,,absolute,1,8.4,,,,,,,,,,81791cb939d83d64a76a,1,,,
250df916ad723b5a66a2,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Credit Policy Benchmark,1,,benchmark,df78c04904b7440e8b71,,Private Credit Policy Benchmark,,,Private Assets,,,,3 Year,"March 31, 2025",2025-03-31,,,,absolute,1,8,,,,,,,,,,67ec698b8bb2b0a99bf3,1,,,
24ac27774b0554220e20,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Credit Policy Benchmark,1,,benchmark,df78c04904b7440e8b71,,Private Credit Policy Benchmark,,,Private Assets,,,,Fiscal YTD 9 Months,"March 31, 2025",2025-03-31,,,,absolute,1,6.3,,,,,,,,,,28c6c5edf3714a31e336,1,,,
9b78b9b62c4c70f8bfb7,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,1,,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,Private Assets,,,,,"March 31, 2025",2025-03-31,,,USD,millions,1000000,,,,,,,,,,5832,91f6cbe907301bafc9f3,1,,,
d160c15368f91dab6bdf,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,1,,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,Private Assets,,,,1 Year,"March 31, 2025",2025-03-31,,,,absolute,1,6.2,,,,,,,,,,fa7b1d8e188a78b07668,1,,,
9924f61f6db660f57c6d,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,1,,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,Private Assets,,,,10 Year,"March 31, 2025",2025-03-31,,,,absolute,1,17.2,,,,,,,,,,07e12eefd5ebdd5d7de7,1,,,
65c4f097b166cc4e55df,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,1,,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,Private Assets,,,,15 Year,"March 31, 2025",2025-03-31,,,,absolute,1,17,,,,,,,,,,5aae9aaf6b7a5fa77d25,1,,,
17c5850c2236c85c362e,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,1,,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,Private Assets,,,,20 Year,"March 31, 2025",2025-03-31,,,,absolute,1,14,,,,,,,,,,66ab6257fedee2d4962b,1,,,
692fe89996a1857451b8,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,1,,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,Private Assets,,,,25 Year,"March 31, 2025",2025-03-31,,,,absolute,1,12.1,,,,,,,,,,60f2c01512552df8f070,1,,,
fd35bcffb4f355f2eca5,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,1,,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,Private Assets,,,,3 Year,"March 31, 2025",2025-03-31,,,,absolute,1,-1.4,,,,,,,,,,52cee7e1b8cc4527b736,1,,,
358e503cc52f6334f4ee,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,1,,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,Private Assets,,,,30 Year,"March 31, 2025",2025-03-31,,,,absolute,1,19,,,,,,,,,,df54bfc9e2646214dcde,1,,,
6bd91f9cd9616a8a0540,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,1,,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,Private Assets,,,,5 Year,"March 31, 2025",2025-03-31,,,,absolute,1,12.9,,,,,,,,,,ba51d8081d7e053edb3b,1,,,
bba582ac699e72fa55cb,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,1,,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,Private Assets,,,,Fiscal YTD 9 Months,"March 31, 2025",2025-03-31,,,,absolute,1,3.2,,,,,,,,,,df30a4c4224223fdc408,1,,,
b9b593a19c715892d00f,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,1,,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,Private Assets,,,,1 Year,"March 31, 2025",2025-03-31,,,,absolute,1,9.8,,,,,,,,,,5329187e1277ad288e59,1,,,
64cd4dd48f33f72ca384,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,1,,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,Private Assets,,,,10 Year,"March 31, 2025",2025-03-31,,,,absolute,1,16.4,,,,,,,,,,5584740520ef665a27da,1,,,
f4bc4cc4888137e299d9,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,1,,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,Private Assets,,,,15 Year,"March 31, 2025",2025-03-31,,,,absolute,1,16.4,,,,,,,,,,15dfa948db6e024d2bf7,1,,,
b97db28b46b156bc9db0,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,1,,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,Private Assets,,,,20 Year,"March 31, 2025",2025-03-31,,,,absolute,1,13.4,,,,,,,,,,2365921b25b8b59c9793,1,,,
3ce4550f2c8dc932dc82,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,1,,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,Private Assets,,,,25 Year,"March 31, 2025",2025-03-31,,,,absolute,1,10.2,,,,,,,,,,c20e35103b6d1d0d3767,1,,,
f6c91b2deccb5fea99a8,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,1,,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,Private Assets,,,,3 Year,"March 31, 2025",2025-03-31,,,,absolute,1,11.3,,,,,,,,,,db14024c6591d4994d35,1,,,
9342a7cd4e2d85e6f724,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,1,,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,Private Assets,,,,30 Year,"March 31, 2025",2025-03-31,,,,absolute,1,13.7,,,,,,,,,,21f3adba050f661303c9,1,,,
0cd73e27425c45b6c607,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,1,,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,Private Assets,,,,5 Year,"March 31, 2025",2025-03-31,,,,absolute,1,21.2,,,,,,,,,,6a2c4f75b732703d73be,1,,,
24274e3e165a82e4a1ec,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,1,,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,Private Assets,,,,Fiscal YTD 9 Months,"March 31, 2025",2025-03-31,,,,absolute,1,6.2,,,,,,,,,,46c942b26dccabaf921b,1,,,
4a8774cbfa905c448969,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,1,,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,,"March 31, 2025",2025-03-31,,,USD,millions,1000000,,,,,,,,,,10571,420668d562fb693b0c0b,1,,,
38228ce05318a287a689,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,1,,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,1 Year,"March 31, 2025",2025-03-31,,,,absolute,1,6.9,,,,,,,,,,b475d5497a3fa0f75c21,1,,,
ec5fc53948afd9009227,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,1,,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,10 Year,"March 31, 2025",2025-03-31,,,,absolute,1,8.8,,,,,,,,,,e96965adc4a2473671e2,1,,,
2782d0c6748b2a1d3130,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,1,,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,15 Year,"March 31, 2025",2025-03-31,,,,absolute,1,9.4,,,,,,,,,,c7b07ddaea525245cead,1,,,
164d41c4d7444d8c4507,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,1,,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,20 Year,"March 31, 2025",2025-03-31,,,,absolute,1,8,,,,,,,,,,e02ef48e866e52824232,1,,,
bd1473480f2b38932f27,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,1,,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,25 Year,"March 31, 2025",2025-03-31,,,,absolute,1,5.6,,,,,,,,,,1a92f17a6557ee0001f6,1,,,
93526891676f3218c7a2,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,1,,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,3 Year,"March 31, 2025",2025-03-31,,,,absolute,1,7.2,,,,,,,,,,4a841102548343661ea6,1,,,
ca34ad187c8bf942622e,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,1,,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,30 Year,"March 31, 2025",2025-03-31,,,,absolute,1,8.7,,,,,,,,,,9eaf924f9563059ce168,1,,,
0bccf3511d67b7d1d9a8,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,1,,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,5 Year,"March 31, 2025",2025-03-31,,,,absolute,1,15.2,,,,,,,,,,c8b15cd4527fca708bf0,1,,,
7ecbba232a7e44bc675a,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,1,,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,Fiscal YTD 9 Months,"March 31, 2025",2025-03-31,,,,absolute,1,3.5,,,,,,,,,,fb2c25b462027c308e7c,1,,,
004d88f036091f567ecc,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity Policy Benchmark,1,,benchmark,a8f85af8920f8b48ffb5,,Public Equity Policy Benchmark,,,,,,,1 Year,"March 31, 2025",2025-03-31,,,,absolute,1,6.2,,,,,,,,,,3536954612ba0575a57a,1,,,
62a047b202123bf4433f,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity Policy Benchmark,1,,benchmark,a8f85af8920f8b48ffb5,,Public Equity Policy Benchmark,,,,,,,10 Year,"March 31, 2025",2025-03-31,,,,absolute,1,8.4,,,,,,,,,,1048d586a414e7823a4b,1,,,
285522a9cf923c4c2b72,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity Policy Benchmark,1,,benchmark,a8f85af8920f8b48ffb5,,Public Equity Policy Benchmark,,,,,,,15 Year,"March 31, 2025",2025-03-31,,,,absolute,1,8.7,,,,,,,,,,7e35268043fa0b76b1ee,1,,,
57df9a056e878a7428ff,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity Policy Benchmark,1,,benchmark,a8f85af8920f8b48ffb5,,Public Equity Policy Benchmark,,,,,,,20 Year,"March 31, 2025",2025-03-31,,,,absolute,1,7.8,,,,,,,,,,bc2a95998e8b7d241008,1,,,
f6812b9cf62ed55faebf,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity Policy Benchmark,1,,benchmark,a8f85af8920f8b48ffb5,,Public Equity Policy Benchmark,,,,,,,25 Year,"March 31, 2025",2025-03-31,,,,absolute,1,6.1,,,,,,,,,,b2a99c5997f38ce5a7cb,1,,,
8c55aa21ca7363663787,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity Policy Benchmark,1,,benchmark,a8f85af8920f8b48ffb5,,Public Equity Policy Benchmark,,,,,,,3 Year,"March 31, 2025",2025-03-31,,,,absolute,1,6.2,,,,,,,,,,f316375df15ec3ce5821,1,,,
568c061c313496b0f6dc,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity Policy Benchmark,1,,benchmark,a8f85af8920f8b48ffb5,,Public Equity Policy Benchmark,,,,,,,30 Year,"March 31, 2025",2025-03-31,,,,absolute,1,9.3,,,,,,,,,,33c61b48d3ac640d656c,1,,,
735d0be4b04f6ca12c83,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity Policy Benchmark,1,,benchmark,a8f85af8920f8b48ffb5,,Public Equity Policy Benchmark,,,,,,,5 Year,"March 31, 2025",2025-03-31,,,,absolute,1,14.7,,,,,,,,,,e2b7b8e8ee5b1359549b,1,,,
94fdbe88fa90477f6e9f,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity Policy Benchmark,1,,benchmark,a8f85af8920f8b48ffb5,,Public Equity Policy Benchmark,,,,,,,Fiscal YTD 9 Months,"March 31, 2025",2025-03-31,,,,absolute,1,3.6,,,,,,,,,,ad3f19c2dac7178d4b26,1,,,
78ea8d99b8876caec9bd,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Assets,1,,asset_class,694e1c9c41c37809e2f2,,Real Assets,,,Private Assets,,,,,"March 31, 2025",2025-03-31,,,USD,millions,1000000,,,,,,,,,,590,fb0effd0d42e7bbc44bc,1,,,
7fbd304bf4b6a58c5a3b,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Assets,1,,asset_class,694e1c9c41c37809e2f2,,Real Assets,,,Private Assets,,,,1 Year,"March 31, 2025",2025-03-31,,,,absolute,1,0.7,,,,,,,,,,4fa4ce6853ee01741130,1,,,
23b11f2596995396b535,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Assets,1,,asset_class,694e1c9c41c37809e2f2,,Real Assets,,,Private Assets,,,,10 Year,"March 31, 2025",2025-03-31,,,,absolute,1,3.1,,,,,,,,,,ba2bf22115ca1cf5c3f8,1,,,
e25ef29ffe8180a1a7c0,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Assets,1,,asset_class,694e1c9c41c37809e2f2,,Real Assets,,,Private Assets,,,,15 Year,"March 31, 2025",2025-03-31,,,,absolute,1,5.1,,,,,,,,,,4d727149b88fd5d1afbf,1,,,
e6ad8f2ab74610420e37,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Assets,1,,asset_class,694e1c9c41c37809e2f2,,Real Assets,,,Private Assets,,,,3 Year,"March 31, 2025",2025-03-31,,,,absolute,1,4.3,,,,,,,,,,df67f94f05943c77803b,1,,,
60b5022c1e5ae17fdf68,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Assets,1,,asset_class,694e1c9c41c37809e2f2,,Real Assets,,,Private Assets,,,,5 Year,"March 31, 2025",2025-03-31,,,,absolute,1,6.5,,,,,,,,,,edff180fa9b4cd1fe3d2,1,,,
8134f19df111c71dd65b,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Assets,1,,asset_class,694e1c9c41c37809e2f2,,Real Assets,,,Private Assets,,,,Fiscal YTD 9 Months,"March 31, 2025",2025-03-31,,,,absolute,1,2.7,,,,,,,,,,9733d9afc7a3c63c8225,1,,,
ed20ad4811dfa8c65e5e,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Estate,1,,asset_class,c05790ef306ca15c0eba,,Real Estate,,,Private Assets,,,,,"March 31, 2025",2025-03-31,,,USD,millions,1000000,,,,,,,,,,2933,93251fa964828fc2fbc5,1,,,
4997a35f2241e806c49d,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Estate,1,,asset_class,c05790ef306ca15c0eba,,Real Estate,,,Private Assets,,,,1 Year,"March 31, 2025",2025-03-31,,,,absolute,1,10.3,,,,,,,,,,8f9a11254853e106de73,1,,,
1b9219e23a532777b913,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Estate,1,,asset_class,c05790ef306ca15c0eba,,Real Estate,,,Private Assets,,,,10 Year,"March 31, 2025",2025-03-31,,,,absolute,1,10,,,,,,,,,,b70e589af6669c1a19e8,1,,,
60a8d9fa239459ff145c,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Estate,1,,asset_class,c05790ef306ca15c0eba,,Real Estate,,,Private Assets,,,,15 Year,"March 31, 2025",2025-03-31,,,,absolute,1,11.6,,,,,,,,,,4307a486fa5cfe39f754,1,,,
0d289d15b87fd58f29e9,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Estate,1,,asset_class,c05790ef306ca15c0eba,,Real Estate,,,Private Assets,,,,20 Year,"March 31, 2025",2025-03-31,,,,absolute,1,7.1,,,,,,,,,,d15a7a7c96aaa9dd8810,1,,,
49c8096e9c1afded99db,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Estate,1,,asset_class,c05790ef306ca15c0eba,,Real Estate,,,Private Assets,,,,3 Year,"March 31, 2025",2025-03-31,,,,absolute,1,7.4,,,,,,,,,,12382826cf48a75085b0,1,,,
39402170935991fe8bc1,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Estate,1,,asset_class,c05790ef306ca15c0eba,,Real Estate,,,Private Assets,,,,5 Year,"March 31, 2025",2025-03-31,,,,absolute,1,11.1,,,,,,,,,,2aa00d8d68083b3fbf1e,1,,,
cc691f458c5ce7016879,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Estate,1,,asset_class,c05790ef306ca15c0eba,,Real Estate,,,Private Assets,,,,Fiscal YTD 9 Months,"March 31, 2025",2025-03-31,,,,absolute,1,5.9,,,,,,,,,,5dbfdfe0cb39078f36a0,1,,,
7c8790b58b5865a060f3,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Estate Policy Benchmark,1,,benchmark,b7c525ac03e4e600e2c1,,Real Estate Policy Benchmark,,,Private Assets,,,,1 Year,"March 31, 2025",2025-03-31,,,,absolute,1,1.2,,,,,,,,,,660712baa40c2aa5c022,1,,,
3e2567f68c9b305c39f8,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Estate Policy Benchmark,1,,benchmark,b7c525ac03e4e600e2c1,,Real Estate Policy Benchmark,,,Private Assets,,,,10 Year,"March 31, 2025",2025-03-31,,,,absolute,1,5.1,,,,,,,,,,667d95b60b22f9f2314f,1,,,
0546c3c9f3b2f8e710d2,SRC384,04-quarterly-report,Quarterly_Report,4fb728d4bd1dc5cd8ffb,2,,"Figure 1. General Endowment Pool as of March 31, 2025",Real Estate Policy Benchmark,1,,benchmark,b7c525ac03e4e600e2c1,,Real Estate Policy Benchmark,,,Private Assets,,,,15 Year,"March 31, 2025",2025-03-31,,,,absolute,1,7.9,,,,,,,,,,8986299bebcde717c4f2,1,,,
