path,entry_type,size_bytes,sha256,repository_policy,local_readme,role
data/documents/txt/Schedule_Inv_AMG_Pantheon_Credit_Solutions_SemiAnnual_Sep2024.txt,file,76883,17633b7475697febcea445b94839d328aa0af3266bf992c9614a04a555761f3d,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2023Mar.txt,file,362615,0a92fa0c3a220b65d2bc56e7b39160589c1c50d61b9facffa95c656d3d2c2da8,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_AMG_Pantheon_Fund_Annual_FY2024Mar.txt,file,383613,ba9a6fe838960a5aa0349ae8c23586b82ea2903edceccb296e302ef49160a816,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Apollo_Debt_Solutions_BDC_ARS_FY2024.txt,file,915974,d47d7f96e839b907ea880b07572c71e2b77fc73d3f9039c0fc59a83efd5e1ff7,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Apollo_Debt_Solutions_BDC_ARS_FY2025.txt,file,803929,ee167588da061f7f301cb443ae4c8c0ed012e9f38251e6b55d641c4c2d10f976,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Apollo_Realty_Income_Solutions_Annual_Report_FY2024.txt,file,582499,c9cd1cf88d1b00c8f2c1a0af519ff3d74894e5a7210c75925c0c3c13fa31da68,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Apollo_S3_Private_Markets_Fund_NCSR_FY2025Mar.txt,file,189461,922a4212fd2af357a1b7ec1e8dd75a2bf4d9e98c786b105a4dcee7b1c4358b69,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2024.txt,file,772993,71538979de8a4f215b465df11adb8cc986c5aa6e3ca03315db25680c5266506a,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025.txt,file,1080258,0411901a7f27fa58965ebc1f6681a4426440f3c82407e7c3ac6c6229cd504b37,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_BlackRock_Direct_Lending_Corp_ARS_FY2025.txt,file,600581,17a3f7ffb0e202dfabfb0b382d4845c450dc7a92e17265a3ccbbb2dbdc70d3b3,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_BlackRock_Private_Credit_Fund_ARS_FY2025.txt,file,900859,7e00c730084ef4a203a2d63ef8cf10c2af86da00fdd9b384a6618e7ba88e4eee,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_BlackRock_TCP_Capital_Corp_ARS_FY2025.txt,file,784539,4cfaa19c08821b18fd022b5ab9d49f40d9be4b500762d9f87abe140fc904795b,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Blackstone_Private_Credit_Fund_ARS_FY2024.txt,file,1614327,dcba8780e5a51120e2caae49592cad0b883d5d35f1365ffbbc450f0f3fc965f2,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Blackstone_Private_Credit_Fund_ARS_FY2025.txt,file,2027682,960a09c9851b8916721a60f91405275c3f90afe258e21787c87a36d279e6c615,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Blackstone_Secured_Lending_Fund_ARS_FY2025.txt,file,1341236,f2f3f74ed56d641bfa27262cb2b7eb87fad6ed76352b08a3c8011683e4690d1a,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Bow_River_Capital_Evergreen_Fund_Annual_FY2025Mar.txt,file,260654,ec23f4d1c4ac404d48b366fa4d4b9e82b2aee93d82e97e028b722eb4f1f95a37,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Calamos_Aksia_Private_Equity_Alternatives_Fund_SemiAnnual.txt,file,110689,d55dc26d632feaa0b022a18332b5f0042877887f06ca25850da01ebd55d26311,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Cliffwater_Corporate_Lending_Fund_Annual_FY2026Mar.txt,file,971109,3243cdde92322dc10bc0b8031ce7c2cee4d01bda3fd6520a2a363da6e248bedc,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Cliffwater_Enhanced_Lending_Fund_Annual_FY2026Mar.txt,file,407517,50ed1e699180cd6ac6b9cf6114c1b28e2cffd0c19d03fb1c41f616a001581129,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_CNL_Strategic_Capital_LLC_ARS_FY2025.txt,file,659522,b3102ac3805bcd037be540df06ccb9c9e57c42f2b63a1358ff6007aef87074d0,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_CNL_Strategic_Residential_Credit_ARS_FY2025.txt,file,573059,dca8257403340ef193725f64bb983a89e2ae13ffb11de68388cd186517e0a913,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Franklin_BSP_Capital_Corp_ARS_FY2024.txt,file,853238,e5e5b5027fb4be7c798116b67678f9f4bce83476d029ae359273408042bc6b95,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Franklin_BSP_Capital_Corp_ARS_FY2025.txt,file,924377,735189ea35b5ea35bf99e3a06097c1923729c9a4ddf15a61d3df6caa4fb10878,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_FS_KKR_Capital_Corp_ARS_FY2024.txt,file,787491,39f329fe3200e9affcab21a7e406bc7cd1f5f92072a50438c66f9ba6e87d852d,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_FS_KKR_Capital_Corp_ARS_FY2025.txt,file,913489,07c88564f116652a38a7f50a500b1b70a1b2b060b390a6eb6d78184d9106e49e,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_InPoint_Commercial_RE_Income_Annual_Report_FY2025.txt,file,599226,d8ebec3a2a1cb359ed4c2b2bf76a2fa9a2216e371fcabd670f7cca4aa425df91,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Invesco_Commercial_Real_Estate_Finance_Trust_ARS_FY2025.txt,file,559164,c3e47969657f5350ddf65a045fc91e4fa49efe8e83eaf3549d5e045c023fd60c,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2022.txt,file,700732,91bbc45caa2f6ec281f1ca96129f16fd897366120111dba5dbb65923f04ced32,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2024.txt,file,798688,1f8de4453d18823b80f48c4761075e74f248e9000f1c2d97737c7fb925463b50,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_MidCap_Financial_Investment_Corp_ARS_FY2025.txt,file,850614,c0dc9809bf214a4c486f94aa38f35e903a288d678efe22908cf32af0c8e48bcf,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Monroe_Capital_Corp_ARS_FY2023.txt,file,839399,cb4e1dc1a995ca819e2f3b5a8d1bde10116db50e883626d13f960734d5f5ad02,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Monroe_Capital_Income_Plus_Corp_ARS_FY2023.txt,file,888308,207dfdce9dec77c3b1c32484706b5977f36bdb6ddef89b36e28917f065948159,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_New_Mexico_SIC_Investment_Holdings_Sep2022.txt,file,170881,9507abdba9c4566b1ab97162051b43b1c516201d846763f31738d771df38375b,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_OFS_Capital_Corp_ARS_FY2022.txt,file,5336293,131ff2c86fbe3063fbcefad6bf1de29ce5e464a6fd07b23e7be7146c997be35a,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_OFS_Capital_Corp_ARS_FY2023.txt,file,5303731,2af4f88790e4a3c1a7503e37b541e8dea314389639146d8dc24001e31fceec57,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_OFS_Capital_Corp_ARS_FY2024.txt,file,5277618,e2416722b64f3c893350f8447d4ea98471a925c8a502c9bd47965c8948bea8b1,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Pomona_Investment_Fund_Holdings_Dec2025.txt,file,53703,d1c420c073ad636b18bc1464b96d62b3666396c04a7b720850b73aaa63c74864,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Pomona_Investment_Fund_SemiAnnual_Sep2025.txt,file,114698,c3f07b2a971b11a36d792e6b2cca641edb88344187545f051a853a8bca309dcd,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2022.txt,file,522103,dbbd26d85644d1a529ff6b217db30fa713d298f0809e84b5f14f86a2c6994193,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2024.txt,file,646313,4cce8b41b894e885cad040817eb146d9eab40db9b43ab3759a24092831e39bf1,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Sixth_Street_Specialty_Lending_ARS_FY2025.txt,file,657933,33de2ba995e0f949345d8c0dea025e908ed99030fc12d740e25aeca7ca2dc41c,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_StepStone_Private_Markets_SPRIM_Annual_FY2026Mar.txt,file,244258,a0b594e52e43f776f826e69e433ce1c4c8653646b003024cca91de5fa4780baf,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_TPG_Twin_Brook_Capital_Income_Fund_ARS_FY2025.txt,file,954545,64daab831a06eeecc8b61567dab9d35a242b481bda2f5d473d7125cef91fdef8,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2021.txt,file,499919,027a9d865a6efcc1b931505e755bf88617361f92376ffa9be2e0553edebabe5a,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2022.txt,file,506828,62f56003b98d1b4701429566f5f39af55250eb1c596575b8a6a57125824ca1a7,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2021Apr.txt,file,150865,92c2919d072de584f4a5ddc9f89d4ab71a159a5bf0f479d70dc48d1858036ca7,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Variant_Alternative_Income_Fund_Annual_FY2025Apr.txt,file,197623,175dc1ed6473d9cfd61e642d6cb656cd94f1d7142b760a0354653389e6f1d0e2,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Variant_Alternative_Lending_Fund_Annual_FY2025Apr.txt,file,142871,5592b627ade132e47cdb9535e10015fd3726ea10f4ca09a9f0a373b4c6748678,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Venture_Lending_and_Leasing_IX_ARS_FY2024.txt,file,301822,99eb4db984bfd421dce7efeff7bdeb61d866e9557486b893a947cb195dd4d8a6,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Venture_Lending_Leasing_IX_ARS_FY2025.txt,file,280736,c163bcbd3d119582c8bd4cda5ce83cac5b6ce9d4aabcaede2f30677263285f31,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Wisconsin_SWIB_Schedule_Of_Investments_CY2023.txt,file,1609363,b12a8be0de2ba62573f2b95de58df4ec35f4d3f39787bf7771e05eba075b2325,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_Wisconsin_SWIB_Schedule_Of_Investments_CY2024.txt,file,1579824,4792fb88cbea10b8c235fe871c5a981153ddffa8e9a4395e9796520b320f21e1,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_WTI_Fund_X_Venture_Debt_ARS_FY2025.txt,file,317329,3aaad42ee64e55df91ceba319aac209c992e881b500b0b8b7ecb9f74a68fd606,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Schedule_Inv_WTI_Fund_XI_Venture_Debt_ARS_FY2025.txt,file,266480,a4824930a1b37c92607212780729d9ccdf214ca951675b8f8ffe55091df2fbbc,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Side_Letter_Fiducient_Private_Fund_Sample.txt,file,28913,b3ed10d9450e5d6d92a0f70e00d9bdab98bc05f1662659d5e124a08546dda4c1,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Side_Letter_MEABF_Sample.txt,file,35537,e644869dd2f3d40ce13deb626cd771d4bae7b51f2de4b2c78738bf1df6b8f62f,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Subscription_Hedge_Fund_Template.txt,file,41982,135bd1898f0471c72d8a65fe890401d2b625058616c00967d69ad8123b59107c,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Subscription_ILPA_Model_Subscription_Agreement.txt,file,49805,c37ca16b964f86b33a4057afecd006ec04755529833828f13abad39a1aef8098,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Subscription_PA_SERS_Insight_Venture_Partners_VIII_Closing_Binder_Redacted.txt,file,171284,58d9d489ef9e04d1c937fef144e3e2b21330dd86f934d8e6edf8be11d358ed2f,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Subscription_PA_SERS_Lubert_Adler_Real_Estate_Fund_VII_Redacted.txt,file,105822,68c7f01c92554f62b8cafb0c046b713087548bea75f37ee30e01262b5492c8d0,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Valuation_AIMA_Guide_To_Sound_Practices_Valuation_2018_Summary.txt,file,12669,207a541350fd304943a09a03fe1b1baf475c0726986137d7607247e60c2e4e3b,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Valuation_Augmentum_Fintech_Portfolio_Valuation_Mar2026.txt,file,7889,f1d0acf011b34ef22bd238f80d6208be632ed8a3b08a09ca8f9a1c839b86cd5a,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Valuation_IPEV_Guidelines_December_2015.txt,file,162649,76a2a7c2995b2b43e58c3fdd383b5b37a1ace612572fbb6e56f370796112b855,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Valuation_IPEV_Guidelines_December_2018.txt,file,188034,999bba628c321095b2b2dd460c00810b0f9d0174ca4ebc5e3219af115fc1e007,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Valuation_IPEV_Guidelines_December_2022.txt,file,223860,83f07f41eb3cfe9d73d9106cfb03d7be30cf118c6cdb25d2b07e53902ba2a5eb,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/documents/txt/Valuation_JLLIPT_Institutional_Valuation_Methodology.txt,file,19028,9a63106c021af14da9d09cdb338158bcdf58a31aedadef0c0137b21a412c9155,TRACK,data/documents/txt/README.md,Page-aligned text derived from the same-named source PDF.
data/extracted,directory,,,TRACK,data/extracted/README.md,"Published source observations, page coverage, route consolidations, and relational tables."
data/extracted/audit,directory,,,TRACK,data/extracted/audit/README.md,"Source checks, withheld cells, inheritance candidates, and changed fund-model cells."
data/extracted/audit/attribute-changes.csv,file,498229,96f4c7eb56a5b296206e067219f6a2757a70e125665494390c0f888a79f9b43c,TRACK,data/extracted/audit/README.md,CSV table for attribute changes.
data/extracted/audit/attribute-inherit.csv,file,92471,4c98740627da8181bea579057ac4cafa9f20a570f84016606e28f56b9cc0e726,TRACK,data/extracted/audit/README.md,Observation cells whose printed context is blank and whose fund has a settled attribute the inherit log would copy.
data/extracted/audit/promotion-category-mismatches.csv,file,13317,5468fd30c47dc9299e2963aecb4420ff5ed8e4e9d88f7b19d7598a1d57ab391c,TRACK,data/extracted/audit/README.md,"Cells the promotion left out because the printed value and its category disagree; the handoff for an adjudicator-instruction fix, never a licence to edit an adjudicated file."
data/extracted/audit/README.md,file,953,8009395d4ec4afb22780b189c230255d5072aa138d947abbc14cc1b51bab01d7,TRACK,data/extracted/audit/README.md,Folder guide and direct inventory.
data/extracted/audit/source-lineage-audit.csv,file,316,c7fd12a8846ce906cd75a5f0cebf8775c00b0ff164bca1e71be6a7c1f9c96749,TRACK,data/extracted/audit/README.md,Machine-readable source hash and extraction-lineage findings.
data/extracted/audit/source-lineage-audit.md,file,341,32e642423800d59a06ef7a4456921b0687a1f5e9d7844596fe47127a1b010c27,TRACK,data/extracted/audit/README.md,Readable source-lineage finding and repair record.
data/extracted/fund-level,directory,,,TRACK,data/extracted/fund-level/README.md,Immutable source-backed fund tables frozen before augmentation.
data/extracted/fund-level/document_fund_map.csv,file,56342,ac3ab6710e12d70e50e59994a260cbdbc034c92c6ceab357dbf49eaada59b279,TRACK,data/extracted/fund-level/README.md,Source-backed links between each document and every named fund.
data/extracted/fund-level/document_manager_map.csv,file,7219,b3a7a220653ffc209865c47ca31663e29ce2a822f67b49127181539c742f54a4,TRACK,data/extracted/fund-level/README.md,Source-backed links between each document and every named manager.
data/extracted/fund-level/fund_cashflows.csv,file,6198,a91bc7b276f3b574125987509c31cfead16edb36b4634fc0f0b0f0691415436f,TRACK,data/extracted/fund-level/README.md,"Dated calls, distributions, fees, subscriptions, and other cash-flow events."
data/extracted/fund-level/fund_holdings.csv,file,6739,fbd21b15eafd58a7f20ff9d37cc9345d20bc4cae1869f6694e57ccfa206abc67,TRACK,data/extracted/fund-level/README.md,"Portfolio-company and instrument positions with date, cost, value, and source of the row."
data/extracted/fund-level/fund_master.csv,file,179140,28145f4c601d1e62b5bd49d85233f66daa86a769b3bc87625be260b9cec3ba86,TRACK,data/extracted/fund-level/README.md,"Fund-level identity, manager, strategy, vintage, size, currency, and whether the row was extracted or generated."
data/extracted/fund-level/fund_metrics.csv,file,227583,b605cf83241e06896210408d33aa55092d91ecfd39f79a6bf1ba2a392df03894,TRACK,data/extracted/fund-level/README.md,Calculated multiples and IRR.
data/extracted/fund-level/fund_observations.csv,file,1092206,78a9e0975b39cea32f850b98492f77a9d2d26522e3d58fe91ca090747da4b7ad,TRACK,data/extracted/fund-level/README.md,"Long-form fund facts preserving metric, date role, grain, value, and evidence."
data/extracted/fund-level/fund_periods.csv,file,114873,ec3f5774b7e25de26e9855bf28842ae135a3f33b943442f8142a614bc6797d32,TRACK,data/extracted/fund-level/README.md,"Fund or position snapshots for capital, NAV, multiples, IRR, and NAV rollforward."
data/extracted/fund-level/fund_term_clauses.csv,file,312,0528d6357970652b61ebce48e4ef4afdc971e4e0032411ab5e846a5c423dffd4,TRACK,data/extracted/fund-level/README.md,"Source wording for governance, risk, transfer, and other nonnumeric provisions. Header-only for the same reason as fund_terms.csv: the clauses are extracted and readable, and the fund they govern is unnamed."
data/extracted/fund-level/fund_terms.csv,file,448,c47c3dd261dc8e793d59a635b26cbdbfbc7147a213822be37ced6770f923676e,TRACK,data/extracted/fund-level/README.md,"Numeric fund, LP, and share-class economic terms with effective dates. Header-only: the published legal documents name the governed fund only as the Fund, so a printed term attaches to no fund identity."
data/extracted/fund-level/manager_master.csv,file,11594,b1c22fdd364d1881f3a6c1f0932970ec87604dc047599c382fb438247e3e37ae,TRACK,data/extracted/fund-level/README.md,"Manager-level identity, and whether the row was extracted, derived, or generated."
data/extracted/fund-level/manager_observations.csv,file,17703,31e69ed72a157c9592cd3871ba7b4a42046669c6130608507d24570df3819015,TRACK,data/extracted/fund-level/README.md,Long-form manager facts kept separate from fund facts.
data/extracted/fund-level/quality_results.csv,file,1526329,41d53694830f3a79dd3f903f50441d1c1f3b4b63e627d73ab8437cfba23fff42,TRACK,data/extracted/fund-level/README.md,Rule-by-rule quality results.
data/extracted/fund-level/README.md,file,1451,4c3f7b0fd7eec091166b7743c98cd0bacc21962b2695cceca0eeebcc786689fb,TRACK,data/extracted/fund-level/README.md,Folder guide and direct inventory.
data/extracted/pdf-wide-coverage.csv,file,223154,a7553f076242d262be91b7c3a5b1f37b5130331a130351a93bba3d24f6538102,TRACK,data/extracted/README.md,One record per covered physical PDF page.
data/extracted/pdf-wide-records.csv,file,4495287,c385d5ce2785d0d8763e876fbb2bdc226622e30b4af52106760e72f6551dcc9f,TRACK,data/extracted/README.md,Published 42-column source observations.
data/extracted/raw,directory,,,TRACK,data/extracted/raw/README.md,Byte-preserving route mirrors used to verify adjudicated finals.
data/extracted/raw/01-financials.csv,file,443203,7f6e9376f93b01da4d57054dfdbc87c33eed66e48eb08cfb63c4fd44110b01a7,TRACK,data/extracted/raw/README.md,"Every adjudicated records-final.csv of this route concatenated in document order; 42 contract columns, nothing altered."
data/extracted/raw/02-performance.csv,file,1205149,34a70e7817a27063b8bd05cf7595c2e00372422777445a00de9ce7b8d1645908,TRACK,data/extracted/raw/README.md,"Every adjudicated records-final.csv of this route concatenated in document order; 42 contract columns, nothing altered."
data/extracted/raw/03-institutional-report.csv,file,292975,f3cb7957dfde6d7bbdcab01ad26462ef82459963bc2e2f15589f1188604bca0f,TRACK,data/extracted/raw/README.md,"Every adjudicated records-final.csv of this route concatenated in document order; 42 contract columns, nothing altered."
data/extracted/raw/04-quarterly-report.csv,file,1389813,08d4760a475b6ab0991b9d309934377c61c2ec6ad42f1721586dcf6cc917e9af,TRACK,data/extracted/raw/README.md,"Every adjudicated records-final.csv of this route concatenated in document order; 42 contract columns, nothing altered."
data/extracted/raw/05-fund-legal-docs.csv,file,74285,bd1716d62060a4eaa8bbb82e0a50ef3187ab1e0bd50c7d65d909f17968a956b8,TRACK,data/extracted/raw/README.md,"Every adjudicated records-final.csv of this route concatenated in document order; 42 contract columns, nothing altered."
data/extracted/raw/06-statements-and-economics.csv,file,672059,e9980012c8dcdd6743ca292c1ba00c2ade0ae6efa3ca0c8f1236588d37cbfb46,TRACK,data/extracted/raw/README.md,"Every adjudicated records-final.csv of this route concatenated in document order; 42 contract columns, nothing altered."
data/extracted/raw/07-institutional-mission.csv,file,174503,3dd1bd41be2fd20c863e38ae0c3794dff6f391e2bea3e815bc5a8f3dfe4568f1,TRACK,data/extracted/raw/README.md,"Every adjudicated records-final.csv of this route concatenated in document order; 42 contract columns, nothing altered."
data/extracted/raw/README.md,file,1168,8b72c9ee57740be47c5567556805b0ce37c69ea4253ca9254de299472fa209b8,TRACK,data/extracted/raw/README.md,Folder guide and direct inventory.
data/extracted/README.md,file,1252,dd40d8bedf166aa4c44f28f52a96c4f7b6ac490271d6ab32130b7368bdeddae9,TRACK,data/extracted/README.md,Folder guide and direct inventory.
data/extracted/review,directory,,,TRACK,data/extracted/review/README.md,"Flattened reviewer observations, final fund periods, gap ledger, cell lineage, and document summaries."
data/extracted/review/disagreement-fields.csv,file,3206,fd2788a2a978f6467a41ee31e1a924e9a73ebd6e07164e4b04c82ceff1b5b3f3,TRACK,data/extracted/review/README.md,Disagreement counts by conflict type and field.
data/extracted/review/document-summary.csv,file,6097,740392cd2e913ae8119b7b54a935dab2c0967faa4a090211d242d31dfc7e4bb6,TRACK,data/extracted/review/README.md,"One row per published document: what each extractor found, how the two compared, what the adjudicator decided, and how many rows were published."
data/extracted/review/observation-lineage.csv,file,11133114,e30e335b90a2fe659caa03ea31e38f3ec96b6a2bd85d7fdc44f541933f89a1f4,TRACK,data/extracted/review/README.md,"Observation links to candidate rows, pairs, decisions, final rows, and source hashes."
data/extracted/review/README.md,file,1705,7a42e502ae062e0afb057c0420962194f6a72879717fb07666a589088b0d43be,TRACK,data/extracted/review/README.md,Folder guide and direct inventory.
data/extracted/review/reviewer-analytics-summary.csv,file,10328,1e17b19110157176769d4ee70cc61e056df9f08a698cd539a49bde38f73bb741,TRACK,data/extracted/review/README.md,"Reviewer-ready distributions, analytical coverage, portfolio result, and strategy exposure."
data/extracted/review/reviewer-cell-lineage.csv,file,18585449,34255d19263b37a6b95211b850cbac1fb71d88bff634288b6e4ffb592e67b717,TRACK,data/extracted/review/README.md,Structured table for reviewer cell lineage.
data/extracted/review/reviewer-fund-periods.csv,file,2460474,cfcafb8db4d001ef2355e9cb4018f81b1283dfd7cbffa7f8c1c15ef0ee3db2a6,TRACK,data/extracted/review/README.md,"One flattened row per fund period with attribute sources, QC, and recomputed metrics."
data/extracted/review/reviewer-gap-ledger.csv,file,5002262,156b1ea16a95bf3fe8ae3b53a5348a42e72e4cb194800fc2c5ec13c6344bd7ed,TRACK,data/extracted/review/README.md,Structured table for reviewer gap ledger.
data/extracted/review/reviewer-observations.csv,file,12718408,e52827026efce64db750193bcf89f97c2844e364dd98d13f528352752d963d25,TRACK,data/extracted/review/README.md,"One flattened row per printed fact with enrichment, lineage, QC, and analysis links."
data/extracted/review/reviewer-queries.sql,file,1380,6387fa6e7f6dce90032d656805a5f5010ae2554c432029a23f1e06fbb0cda8fd,TRACK,data/extracted/review/README.md,SQL definitions for reviewer queries.
data/extracted/review/trace-sample.csv,file,19706,97c63713d7bb036bbfd75696e7e1a00f5381882d4b0c911df1a364d2c5f3a88a,TRACK,data/extracted/review/README.md,Lineage samples with source evidence.
data/extracted/rounds,directory,,,TRACK,data/extracted/rounds/README.md,Route records and physical-page coverage produced by publication gates.
data/extracted/rounds/01-financials-coverage.csv,file,35641,9f1cdee77118aac10618b0d59434743d019868eb0974f44d9d0646bd848fb7af,TRACK,data/extracted/rounds/README.md,Published physical-page coverage for one extraction route.
data/extracted/rounds/01-financials-records.csv,file,471355,b0754225d8820aee187dce722aa1a02b676f0b8832881e5b2d6db300faaad322,TRACK,data/extracted/rounds/README.md,Published observations for one extraction route.
