holding_id,document_id,route,page_id,source_page,source_table,holding_label,holding_alias_id,holding_entity_id,subject_type,source_occurrence,as_of_date_raw,as_of_date,currency,unit_scale,unit_scale_multiplier,fair_value,market_value,cost,notional_amount,quantity,portfolio_weight,interest_rate,maturity_date_raw,observation_ids,observation_count,collision_note
194655fcce212c4101a0,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"BC Life Sciences Private Investors, L.P.",7100977b8b3b482ca03b,FUND_0340,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,865847,,166905,,,,,,7f7adda8f6c2e0de166d;56b7ea4b1309e2b8c69c,2,
b10c4d88e36cf1d543e7,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,BC Partners XI GD - 2 LP,84de5e56f817705bca2c,FUND_0341,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,15710702,,12271962,,,,,,9b470147e77b08c1ff07;599036b2130fc6b5473b,2,
99763f261501a52f4964,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"BC XI Private Investor, L.P.",4383767f53ff7453822e,FUND_0342,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,959355,,818258,,,,,,2d7e1d8a422a07e3250f;b5108bb5bd8647473059,2,
6cbb2b10606d6e56accc,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"BC XII Private Investors, L.P.",871cb1c85b9bb88b9c04,FUND_0343,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,3985285,,1104978,,,,,,a9738c9826c4a7555358;bbf13997dbef1d4bc9c6,2,
42c22ddd1d80a0ffc742,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,BCP V-S L.P.,f056f0ad7d15fcacb59a,FUND_0344,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,,,47896,,,,,,8f383b46d20bc09ea3ff,1,
8f36c166d56455d51318,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"BP ACE EV, L.P.",feea70feca59b6bd9ece,FUND_0370,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1757299,,1757299,,,,,,dafb7820ea157d895789;4fb30b8bb305d22cb091,2,
12bc42c71346fa78a7a1,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"BPEA Private Equity Fund VI, L.P.",14d737b41e3fc28ca875,FUND_0374,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1104281,,3802760,,,,,,4bd28df2b3403f362d35;52658ce04e36c3706ca1,2,
06e04a42b53feb0f76f8,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Bain Capital Asia Fund II, L.P.",70db5883684c347f912b,FUND_0322,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,579097,,1427220,,,,,,ceb9a085a602d2156dfc;c094fe31a89667a07092,2,
ed3600b575e85a0adf80,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Bain Capital Asia Fund III, L.P.",4e9a49a66675c9967085,FUND_0323,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,4054788,,2069110,,,,,,cbed510daa7dece2556c;2104c3e8d5a9b4e72a62,2,
dafd2170697fec9eac58,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Bain Capital Distressed and Special Situations 2013 (E), L.P.",f749dc28cbbcad62c906,FUND_0324,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,16575,,,,,,,,8cb39ece2088c993bc02,1,
9f7485616c4ce668063b,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Bain Capital Empire Holdings, L.P.",92fe82d4246c9437f46e,FUND_0325,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,17195970,,17064874,,,,,,66af826b99537f8c8944;0dc4c9387208e6b5d07e,2,
b4e5c72bcb0147c40233,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Bain Capital Europe Fund III, L.P.",8efa15ed91b245736ead,FUND_0326,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1,,963168,,,,,,306d667725be32e7df9d;2902d1ba416d92d6dd94,2,
043ffacaac400cf5ad73,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Bain Capital Europe Fund V, SCSp",571442fdfcbe6628e3fe,FUND_0327,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2347099,,1439957,,,,,,e1a86347e50c0baed19a;ea8fd2d00b9174aeb8c5,2,
24e83824c9dfb1818b5e,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Bain Capital Fund VII, L.P.",3da2bdeffdadc827cddf,FUND_0328,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,4044135,,5477570,,,,,,225781e09b9a90795295;74816ece232af7eac6cc,2,
257722a076fcccf55676,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Bain Capital Fund X, L.P.",03598d7209d823d2ebb3,FUND_0329,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,3149725,,6145731,,,,,,639092b951ecdc010c25;0bd5bdc935d9d24fb151,2,
3c880fab63bbe08be82e,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Bain Capital Fund XI, L.P.",dde25617c49e6f25590d,FUND_0330,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1598750,,1650331,,,,,,a1a96577e3688adb7fa0;dd458db1a0826438ebce,2,
869d29363ac16d276e6f,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Bain Capital Fund XII, L.P.",e3d482159884f535eb91,FUND_0331,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1161503,,710360,,,,,,7fada20b7fc05d4443d4;d6c0f7fa42f82b03032b,2,
d55bf39d7adf555c12f3,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Bain Capital VII Coinvestment Fund, L.P.",39407213d1d32ed1c5c0,FUND_0332,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,53295,,49316,,,,,,c872fa8e3703881751ab;aacafeaa1c29562c6e4b,2,
563385431ab30ba7a8a2,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,Barley (No.1) Limited Partnership,8b9859dda049c56e9b14,FUND_0333,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,556727,,648686,,,,,,5e08f40b3bf5f0471ccf;0e9f8af4da52cb782987,2,
a282b75f621fd0cab6ca,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Berkshire Fund VI, Limited Partnership",eb52d50b5473daeb2ace,FUND_0347,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,707821,,4895898,,,,,,ea3f47b5002fbb1fc135;b484f7f695b44eff924e,2,
9e574362df9127e34827,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Berkshire Fund VII, L.P.",d18e400e6ea6e4887f30,FUND_0348,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,179841,,1177910,,,,,,1f4660a228feb8226b0e;d43c4482d3c0a974d155,2,
fb74987066a17ed67c41,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Berkshire Fund VIII (IND), L.P.",50e5a510d478ca1cfcae,FUND_0349,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1179914,,5911408,,,,,,9dbaec26667d6fc262d5;b509b9f85edfa86e0684,2,
da864fc11f2bf7cd0e50,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,Blackstone Capital Partners V L.P.,49fdda26b8f55eb1aa1f,FUND_0351,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,5087,,445286,,,,,,5e9ac12cecc1b929957d;cd27432eeeeeecc98670,2,
19c8d8f362987bd01e61,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Blackstone Capital Partners VII, L.P.",d427efffb3b5e6d22889,FUND_0352,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,477280,,386545,,,,,,84e6287bd75304bf5ff1;8860e35761d5259bd14c,2,
e4a482e45c100eeaaf2e,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Blackstone Capital Partners VIII (Lux), SCSp",99c720abf99626cae8d1,FUND_0353,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,524163,,416014,,,,,,f47d148264ce771f0dfa;6624096f6a8abb608839,2,
a000be1632a3babbcf5d,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,Blue Owl GP Stakes US Investors LP,6d6f0d1bf81f83077804,FUND_0363,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1895515,,1289685,,,,,,6293631896eb20963c18;4c19ce57d8484649647e,2,
31d4503713fdc480fce9,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Bowmark Capital Partners V, L.P.",3ea5e3b9b5149e941772,FUND_0369,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,64072,,347940,,,,,,eefd7e08dc617755b7f3;8c8e15f77befc4f20adf,2,
1a74ebccad2a487d7b4b,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,"Brentwood Associates Private Equity V, L.P.",3fab14464d72f927b072,FUND_0376,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,5262836,,4813622,,,,,,6b13c50058b2a2b244dd;fbc6a86aad25a89e2432,2,
492cedb042a6a5dc5f14,SRC407,06-statements-and-economics,b2a357d2af7e336f5305,2,Consolidated Schedule of Investments,Bridgepoint Europe IV 'A' L.P.,fed242392f768accf341,FUND_0377,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,488956,,547462,,,,,,91d82a8af5a90e200d60;aff5622e29d62344ffd3,2,
b7b6648f9c2c758fe20c,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,Bridgepoint Europe IV 'E' L.P.,e83a4ab12c93cdcc4580,FUND_0378,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,113059,,54141,,,,,,a7440bcf1bd389b653d2;14088b863ddc4be2fd1f,2,
92c443b117996102cbcd,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,Bridgepoint Europe Portfolio IV LP,c4ec13d90c21ccb1192b,FUND_0379,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,288180,,303274,,,,,,9a198f6ffc0c09ea0820;b15ec99a67c3e5cd4a37,2,
9ceb884ef3a8766345c8,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"CB Offshore CF I, Limited Partnership",671acdd83cdff84e332b,FUND_0411,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,6472858,,2823387,,,,,,71272656743077f4566b;0315d98914c1b952f257,2,
1c3471b7b88d6f10700d,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,CCP Climb LP,328563cfa72e3620f7e8,FUND_0418,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,25338038,,17693434,,,,,,3ed269f555020ae55f6b;8bf6555fda85e2ce02bb,2,
97d3ad4db9227a11308e,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,CCP Strider LP,c9a6b9f0041bf8d5a3f8,FUND_0419,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,27294128,,15545080,,,,,,f184658c73931ead5d76;3f16590ce66de470a030,2,
639c2d3eac3c5a3d1d1b,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"CD&R Value Building Partners I, L.P.",580616ab18805571d56a,FUND_0420,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,13484405,,9664748,,,,,,d1b6a9694c2bd23b39a5;f890e87e679f97ad8b4b,2,
5ef911d533cc8857d45a,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"CDRF8 Private Investors, LLC",606a1d0e17f431571a9c,FUND_0421,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,5221,,229064,,,,,,b2e4aac78391a8eb4b04;6bd14325a64a7bcede16,2,
df7044c8d570930ed2fd,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"CHP III, L.P.",60590b6b419fb03a2280,FUND_0426,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,27627,,215716,,,,,,91216c173317b895533d;9fe5052981b95cb8d546,2,
07f677d4887d1aee00c0,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"CI Capital Investors III, L.P.",57e028203d1d7f81b7eb,FUND_0427,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,24882407,,20964290,,,,,,40d82930ee3285f2e2d6;d553db78efed82a492e9,2,
5124d2f62da2d8b30786,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"CP VII Investors, L.P.",61cc96e51508285f60e2,FUND_0451,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,7953104,,6551312,,,,,,e8c33014d2ba69eaa54b;f5f014077a5d91bd2b69,2,
32a3adc6415ea035d483,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,CVC Capital Partners VI (A) L.P.,8678d8e72afed8b7dc3a,FUND_0459,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2801023,,3062078,,,,,,054419d07c0803c67711;7d35070ef161633d3ccc,2,
97296e6941f7b387e361,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,CVC Capital Partners VI (B) L.P.,3d33f264f979de291662,FUND_0460,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,9490523,,11602127,,,,,,7f159b7a812c797409d1;7aebb0634e6600afca4a,2,
0b80abc273fc74c5ee6e,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,CVC Capital Partners VII (A) L.P.,a1cc9dfbe64e680d1949,FUND_0461,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2980242,,2231840,,,,,,c941835e9b6deabf7548;21783c206e698eaa5e95,2,
e8d2b58967ff46af0822,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,CVC European Equity Partners V (A) L.P.,79b4549471279b236e24,FUND_0462,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,248008,,212127,,,,,,cd50f5358ffe676bccdf;eb22a5123c5570d30e07,2,
9db13b40fcd4cafd239a,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,CVC European Equity Partners V (C) L.P.,aa398863331f60678aca,FUND_0463,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,276022,,235566,,,,,,063a78707869bee28e5e;fb7682e82b8d9f4e0d80,2,
d1bcf7ae156d6293f437,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Camden Partners Strategic Fund VI, L.P.",43e66b919b7491a29f6b,FUND_0395,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,3350273,,1108891,,,,,,f30145fbc594777d45f2;002059b4b5d5fa59fc9d,2,
c51b354128d12135dfae,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,Capiton VI GmbH & Co. Beteiligungs KG,9dd8f276616660008add,FUND_0399,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,623178,,491298,,,,,,a40c91f6e9ebbdc91da6;7e8c64a4409ad7064fcc,2,
08678db5bd0310f02db3,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,Capvis Equity IV L.P.,30efb94713e9a8246f0c,FUND_0400,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,4222958,,5688290,,,,,,def2f22f1709d3e82538;a32587282170df387919,2,
8d36b2880e948b33dcdc,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,Capvis Equity V L.P.,715a7511b4a51512522c,FUND_0401,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,20163307,,16577631,,,,,,e045d3d299b489d1c0b7;ea9231a3d05836fad525,2,
21b6842a3c06f984453a,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Carlyle Credit Opportunities Fund (Parallel), L.P.",b9037bb09f76a19f314f,FUND_0402,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1387410,,1013649,,,,,,6af124d9bdea7ec33f36;7e942ad7152dd5a3c213,2,
4d3aabb552ac46b4730d,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Carlyle Europe Partners IV, L.P.",fb812175d8dd96f085db,FUND_0403,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,13723832,,11647555,,,,,,b8ae6c0316aaa6922d0b;5031a396908fb8a3a362,2,
64bad75fe973140a395f,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Carlyle Europe Partners V - EU, S.C.Sp.",42fc6cd03f638d2bbe57,FUND_0404,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,19336530,,18987123,,,,,,6fa3fdb9e5012982f32d;5dda557a30c7b8cfd1d4,2,
d3a45b6590bbe8ad5f57,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Carlyle Partners V, L.P.",1cd9a7e140ad4c9399fd,FUND_0406,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,40382,,53331,,,,,,693f358558f7f524977e;f0a6726c9a7bd757b51c,2,
2edac43fcd8db0c76966,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Carlyle Partners VII, L.P.",e2b140f12a6bfc686762,FUND_0407,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,64058570,,52976197,,,,,,cb0f3d8b1dc8a4d3a03c;9fb0ccb675c94726dd67,2,
2beb7ee26d2459f2e4d8,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Carlyle Partners VIII, L.P.",6c9d84f675f3794536fb,FUND_0408,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,6258290,,5389234,,,,,,963c082e1cd0e4a19026;41b043779631a7eddabd,2,
298dcf422a065a4270db,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Carlyle US Equity Opportunity Fund II, L.P.",5c7ad568aff9213e9454,FUND_0410,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1314568,,1294729,,,,,,27468895d9b489565399;51559afdcb6915b8f19f,2,
7096eb03ddbb4a8691ba,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Centerbridge Seaport Acquisition Fund, L.P.",d1c2c9955a7306f89749,FUND_0422,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,12507589,,9244010,,,,,,8b5d45afb40e49469077;26385b93a41bf168c338,2,
d5f25cf71169d50680bf,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Cerberus Institutional Partners, L.P. - Series Four",a16d5f92fba022401072,FUND_0423,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,39671,,705459,,,,,,094c512897047e11a971;ebba9f2d093757489f4f,2,
9ada9a987a68762dfba4,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Charlesbank Equity Fund VIII, Limited Partnership",bc35d5d70ca548b1c8b6,FUND_0424,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,3826925,,3446346,,,,,,749fae4f49f90d5b2654;a746d7d1442377666bfc,2,
4ba9c15a8a5019aa9d19,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,Charterhouse Capital Partners IX,5531c58e1341c2d960d7,FUND_0425,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,23282,,,,,,,,1643c5141b3dfcd11cc2,1,
13613a652763a265581b,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Clayton, Dubilier & Rice Fund IX, L.P.",ed1a464abed25861b9fc,FUND_0434,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2179000,,4142507,,,,,,b2f4205d61cfdabdb703;279e5224c72a78f87ffb,2,
336d1daa5c2dd389d851,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Clayton, Dubilier & Rice Fund X, L.P.",2aab78f8771c5dfbf087,FUND_0435,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,806704,,608945,,,,,,5d8ebd9b90b672895693;0ce438fb9e5ae7236dac,2,
056786ccfd4460a01777,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Clearlake Capital Partners III, L.P.",abfe2a37222724b4d786,FUND_0436,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,169369,,126092,,,,,,cffc9ac956852b4eeccf;759d4b5a8dc49d38ee01,2,
4d8e32d5ec4ce8df8af5,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Clearlake Capital Partners IV, L.P.",166214b9b833e62302be,FUND_0437,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1697701,,2362246,,,,,,1fb85ee5c3376efd7a6d;8187302a293fa8d005ec,2,
5d37d33bc12aed6677b8,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Clearlake Capital Partners VI, L.P.",416f631a930eac6e1fb6,FUND_0438,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2039174,,2093257,,,,,,0d9a67b67c799dbd9e75;53f9b219546db2708371,2,
24d24c9ae19f530a4317,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Clearlake Opportunities Partners (P-Offshore), L.P.",50a3f0600cc4ad2fb6a9,FUND_0440,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,663189,,654760,,,,,,0d22383966a52b1a2226;5353bb5bbabf9fca8737,2,
b61f9ee97f90640359a0,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Coller International Partners VI, L.P.",9dcebbcf67c7cbfacee7,FUND_0444,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,121202,,318530,,,,,,aad22d1a23a756d19299;c5172398b30949a9205b,2,
a8343818ddc43395a4c1,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Comvest Capital III International (Cayman), L.P.",5a492ad64dfa7f657950,FUND_0445,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,188271,,1611792,,,,,,943d7c957540a86339c0;063668db3948816166cf,2,
9815c27383becce83957,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Corsair IV Financial Services Capital Partners, L.P.",77b85effcb64627e53c5,FUND_0448,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1346189,,398241,,,,,,4d50fb05bb4c61ecbf8a;a37d877b5d3531d91192,2,
dc032f2152bec0ca2573,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Corsair V Financial Services Capital Partners, L.P.",12a6dc30eadf626da845,FUND_0449,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,2754001,,2107343,,,,,,9490c154db8ac8f8de5d;ae80b826e939e1904666,2,
3ca02090280324948735,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Court Square Capital Partners (Offshore) III, L.P.",acc67babe7767f1ea6ef,FUND_0450,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,550501,,648937,,,,,,347f8c20fc0ea0156209;59a80b3574a34aee5325,2,
d4698555af310cc2601b,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Crestview Partners II, L.P.",f669cbc2391c1a89ebb2,FUND_0452,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,562657,,739246,,,,,,cc44d7d09011dbe6a7c5;d084646709e827da40fb,2,
ad34c3507bf2f4a59b0b,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"DCM V, L.P.",71acd7d12ca8df6336e9,FUND_0465,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,5094,,1151030,,,,,,ceb78d15793f8e64e2c3;8181b08e6d9f2281c709,2,
5265d4ce4d014c88d835,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"DCM VI, L.P.",89e9696a80957c901f3e,FUND_0466,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,232235,,1582190,,,,,,977f0d8df469c6a29533;c3ca4d69aba7d35c8725,2,
449b59eb96e73f879a64,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,EQT IX (No.2) EUR SCSp,b635f9a8b631aa112aa7,FUND_0489,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1795036,,1149904,,,,,,92dffb088c52695e0d95;b42b5c23c552572eaa60,2,
e8fd2c6f68d01a32c69d,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,EQT VII (No.1) Limited Partnership,07e514b690cb2e4ae757,FUND_0490,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,462571,,790194,,,,,,3d96ad9166e936572bc9;56707315cb67a62f0123,2,
b90d270ed93d12c56124,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,EQT VIII (No.1) SCSp,680468980b112151ab3e,FUND_0491,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,1046029,,947020,,,,,,5d04dab31f387fb4c3df;9303e015787b0be464ed,2,
b6c42a9acfff531fdbee,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,EQT VIII (No.2) SCSp,72e428e255de2e958fcc,FUND_0492,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,871493,,709265,,,,,,d211a15910455e9f9063;0a3a340a3e1a854564dd,2,
db31bd5dd80b5cc5f72d,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,Endless Fund IV A LP,f0954560764f4f663082,FUND_0480,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,3123494,,4287294,,,,,,7962f6b9b15586ea6cf7;9ac6605b53c8ab736a91,2,
653146d2ff0e2cb69b92,SRC407,06-statements-and-economics,1e5c26773e67be0fd0d3,3,Consolidated Schedule of Investments,"Equistone Partners Europe Fund IV ""E"" L.P.",b421c9460df762bfc6aa,FUND_0493,fund,1,"December 31, 2025",2025-12-31,USD,absolute,1,133480,,443182,,,,,,31c5aeeb60a46e4c0b99;5444beec7eaaa900b103,2,
