observation_id,document_id,route,canonical_doc_type,product_tier,page_id,source_page,source_structure_type,source_section,source_table,source_row_label,source_column_label,source_occurrence,record_family,metric_id,metric_category,metric_name,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,manager_alias_id,manager_entity_id,investor_alias_id,investor_entity_id,portfolio_name,asset_class,strategy,geography,vintage_year,horizon,date_precision,as_of_date_raw,as_of_date,period_start_raw,period_start,period_end_raw,period_end,value_kind,value_raw,value_numeric,value_text,value_sign,currency,unit,unit_scale,unit_scale_multiplier,currency_scale_raw,term_category,basis_raw,condition_raw,evidence_quote,evidence_class,adjudication_status,source_agents,extractor_model,contract_version,notes
85745e9263cf202273eb,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Credit,Fiscal YTD 9 Months,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,28244b72b54ac615d435,,Private Credit,,,,,,,,Private Assets,,,,Fiscal YTD 9 Months,day,"March 31, 2025",2025-03-31,,,,,percent,6.3,6.3,,positive,,%,absolute,1,,,,,Private Credit $871 6.3 7.8 6.7 - - - - - -,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
291e2e01b91e249065eb,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Credit,Market Value in Millions ($),1,performance_observation,performance_observation.fair_value,fair_value,Market Value,asset_class,28244b72b54ac615d435,,Private Credit,,,,,,,,Private Assets,,,,,day,"March 31, 2025",2025-03-31,,,,,currency,$871,871,,positive,USD,,millions,1000000,in Millions ($),,,,Private Credit $871 6.3 7.8 6.7 - - - - - -,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
81791cb939d83d64a76a,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Credit Policy Benchmark,1 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,df78c04904b7440e8b71,,Private Credit Policy Benchmark,,,,,,,,Private Assets,,,,1 Year,day,"March 31, 2025",2025-03-31,,,,,percent,8.4,8.4,,positive,,%,absolute,1,,,,,Private Credit Policy Benchmark 6.3 8.4 8.0 - - - - - -,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
67ec698b8bb2b0a99bf3,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Credit Policy Benchmark,3 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,df78c04904b7440e8b71,,Private Credit Policy Benchmark,,,,,,,,Private Assets,,,,3 Year,day,"March 31, 2025",2025-03-31,,,,,percent,8.0,8,,positive,,%,absolute,1,,,,,Private Credit Policy Benchmark 6.3 8.4 8.0 - - - - - -,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
28c6c5edf3714a31e336,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Credit Policy Benchmark,Fiscal YTD 9 Months,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,df78c04904b7440e8b71,,Private Credit Policy Benchmark,,,,,,,,Private Assets,,,,Fiscal YTD 9 Months,day,"March 31, 2025",2025-03-31,,,,,percent,6.3,6.3,,positive,,%,absolute,1,,,,,Private Credit Policy Benchmark 6.3 8.4 8.0 - - - - - -,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
fa7b1d8e188a78b07668,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,1 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,,,,,,Private Assets,,,,1 Year,day,"March 31, 2025",2025-03-31,,,,,percent,6.2,6.2,,positive,,%,absolute,1,,,,,"Private Equity - Total $5,832 3.2 6.2 (1.4) 12.9 17.2 17.0 14.0 12.1 19.0",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
07e12eefd5ebdd5d7de7,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,10 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,,,,,,Private Assets,,,,10 Year,day,"March 31, 2025",2025-03-31,,,,,percent,17.2,17.2,,positive,,%,absolute,1,,,,,"Private Equity - Total $5,832 3.2 6.2 (1.4) 12.9 17.2 17.0 14.0 12.1 19.0",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
5aae9aaf6b7a5fa77d25,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,15 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,,,,,,Private Assets,,,,15 Year,day,"March 31, 2025",2025-03-31,,,,,percent,17.0,17,,positive,,%,absolute,1,,,,,"Private Equity - Total $5,832 3.2 6.2 (1.4) 12.9 17.2 17.0 14.0 12.1 19.0",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
66ab6257fedee2d4962b,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,20 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,,,,,,Private Assets,,,,20 Year,day,"March 31, 2025",2025-03-31,,,,,percent,14.0,14,,positive,,%,absolute,1,,,,,"Private Equity - Total $5,832 3.2 6.2 (1.4) 12.9 17.2 17.0 14.0 12.1 19.0",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
60f2c01512552df8f070,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,25 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,,,,,,Private Assets,,,,25 Year,day,"March 31, 2025",2025-03-31,,,,,percent,12.1,12.1,,positive,,%,absolute,1,,,,,"Private Equity - Total $5,832 3.2 6.2 (1.4) 12.9 17.2 17.0 14.0 12.1 19.0",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
52cee7e1b8cc4527b736,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,3 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,,,,,,Private Assets,,,,3 Year,day,"March 31, 2025",2025-03-31,,,,,percent,(1.4),-1.4,,negative,,%,absolute,1,,,,,"Private Equity - Total $5,832 3.2 6.2 (1.4) 12.9 17.2 17.0 14.0 12.1 19.0",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
df54bfc9e2646214dcde,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,30 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,,,,,,Private Assets,,,,30 Year,day,"March 31, 2025",2025-03-31,,,,,percent,19.0,19,,positive,,%,absolute,1,,,,,"Private Equity - Total $5,832 3.2 6.2 (1.4) 12.9 17.2 17.0 14.0 12.1 19.0",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
ba51d8081d7e053edb3b,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,5 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,,,,,,Private Assets,,,,5 Year,day,"March 31, 2025",2025-03-31,,,,,percent,12.9,12.9,,positive,,%,absolute,1,,,,,"Private Equity - Total $5,832 3.2 6.2 (1.4) 12.9 17.2 17.0 14.0 12.1 19.0",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
df30a4c4224223fdc408,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,Fiscal YTD 9 Months,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,,,,,,Private Assets,,,,Fiscal YTD 9 Months,day,"March 31, 2025",2025-03-31,,,,,percent,3.2,3.2,,positive,,%,absolute,1,,,,,"Private Equity - Total $5,832 3.2 6.2 (1.4) 12.9 17.2 17.0 14.0 12.1 19.0",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
91f6cbe907301bafc9f3,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity - Total,Market Value in Millions ($),1,performance_observation,performance_observation.fair_value,fair_value,Market Value,asset_class,836e36c042e5554900fe,,Private Equity - Total,,,,,,,,Private Assets,,,,,day,"March 31, 2025",2025-03-31,,,,,currency,"$5,832",5832,,positive,USD,,millions,1000000,in Millions ($),,,,"Private Equity - Total $5,832 3.2 6.2 (1.4) 12.9 17.2 17.0 14.0 12.1 19.0",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
5329187e1277ad288e59,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,1 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,,,,,,Private Assets,,,,1 Year,day,"March 31, 2025",2025-03-31,,,,,percent,9.8,9.8,,positive,,%,absolute,1,,,,,Private Equity Policy Benchmark 6.2 9.8 11.3 21.2 16.4 16.4 13.4 10.2 13.7,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
5584740520ef665a27da,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,10 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,,,,,,Private Assets,,,,10 Year,day,"March 31, 2025",2025-03-31,,,,,percent,16.4,16.4,,positive,,%,absolute,1,,,,,Private Equity Policy Benchmark 6.2 9.8 11.3 21.2 16.4 16.4 13.4 10.2 13.7,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
15dfa948db6e024d2bf7,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,15 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,,,,,,Private Assets,,,,15 Year,day,"March 31, 2025",2025-03-31,,,,,percent,16.4,16.4,,positive,,%,absolute,1,,,,,Private Equity Policy Benchmark 6.2 9.8 11.3 21.2 16.4 16.4 13.4 10.2 13.7,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
2365921b25b8b59c9793,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,20 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,,,,,,Private Assets,,,,20 Year,day,"March 31, 2025",2025-03-31,,,,,percent,13.4,13.4,,positive,,%,absolute,1,,,,,Private Equity Policy Benchmark 6.2 9.8 11.3 21.2 16.4 16.4 13.4 10.2 13.7,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
c20e35103b6d1d0d3767,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,25 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,,,,,,Private Assets,,,,25 Year,day,"March 31, 2025",2025-03-31,,,,,percent,10.2,10.2,,positive,,%,absolute,1,,,,,Private Equity Policy Benchmark 6.2 9.8 11.3 21.2 16.4 16.4 13.4 10.2 13.7,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
db14024c6591d4994d35,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,3 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,,,,,,Private Assets,,,,3 Year,day,"March 31, 2025",2025-03-31,,,,,percent,11.3,11.3,,positive,,%,absolute,1,,,,,Private Equity Policy Benchmark 6.2 9.8 11.3 21.2 16.4 16.4 13.4 10.2 13.7,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
21f3adba050f661303c9,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,30 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,,,,,,Private Assets,,,,30 Year,day,"March 31, 2025",2025-03-31,,,,,percent,13.7,13.7,,positive,,%,absolute,1,,,,,Private Equity Policy Benchmark 6.2 9.8 11.3 21.2 16.4 16.4 13.4 10.2 13.7,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
6a2c4f75b732703d73be,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,5 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,,,,,,Private Assets,,,,5 Year,day,"March 31, 2025",2025-03-31,,,,,percent,21.2,21.2,,positive,,%,absolute,1,,,,,Private Equity Policy Benchmark 6.2 9.8 11.3 21.2 16.4 16.4 13.4 10.2 13.7,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
46c942b26dccabaf921b,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Private Equity Policy Benchmark,Fiscal YTD 9 Months,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,8d4e9c7aa5e7c8a04d5b,,Private Equity Policy Benchmark,,,,,,,,Private Assets,,,,Fiscal YTD 9 Months,day,"March 31, 2025",2025-03-31,,,,,percent,6.2,6.2,,positive,,%,absolute,1,,,,,Private Equity Policy Benchmark 6.2 9.8 11.3 21.2 16.4 16.4 13.4 10.2 13.7,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
b475d5497a3fa0f75c21,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,1 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,,,,,,1 Year,day,"March 31, 2025",2025-03-31,,,,,percent,6.9,6.9,,positive,,%,absolute,1,,,,,"Public Equity $10,571 3.5 6.9 7.2 15.2 8.8 9.4 8.0 5.6 8.7",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
e96965adc4a2473671e2,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,10 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,,,,,,10 Year,day,"March 31, 2025",2025-03-31,,,,,percent,8.8,8.8,,positive,,%,absolute,1,,,,,"Public Equity $10,571 3.5 6.9 7.2 15.2 8.8 9.4 8.0 5.6 8.7",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
c7b07ddaea525245cead,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,15 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,,,,,,15 Year,day,"March 31, 2025",2025-03-31,,,,,percent,9.4,9.4,,positive,,%,absolute,1,,,,,"Public Equity $10,571 3.5 6.9 7.2 15.2 8.8 9.4 8.0 5.6 8.7",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
e02ef48e866e52824232,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,20 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,,,,,,20 Year,day,"March 31, 2025",2025-03-31,,,,,percent,8.0,8,,positive,,%,absolute,1,,,,,"Public Equity $10,571 3.5 6.9 7.2 15.2 8.8 9.4 8.0 5.6 8.7",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
1a92f17a6557ee0001f6,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,25 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,,,,,,25 Year,day,"March 31, 2025",2025-03-31,,,,,percent,5.6,5.6,,positive,,%,absolute,1,,,,,"Public Equity $10,571 3.5 6.9 7.2 15.2 8.8 9.4 8.0 5.6 8.7",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
4a841102548343661ea6,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,3 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,,,,,,3 Year,day,"March 31, 2025",2025-03-31,,,,,percent,7.2,7.2,,positive,,%,absolute,1,,,,,"Public Equity $10,571 3.5 6.9 7.2 15.2 8.8 9.4 8.0 5.6 8.7",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
9eaf924f9563059ce168,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,30 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,,,,,,30 Year,day,"March 31, 2025",2025-03-31,,,,,percent,8.7,8.7,,positive,,%,absolute,1,,,,,"Public Equity $10,571 3.5 6.9 7.2 15.2 8.8 9.4 8.0 5.6 8.7",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
c8b15cd4527fca708bf0,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,5 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,,,,,,5 Year,day,"March 31, 2025",2025-03-31,,,,,percent,15.2,15.2,,positive,,%,absolute,1,,,,,"Public Equity $10,571 3.5 6.9 7.2 15.2 8.8 9.4 8.0 5.6 8.7",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
fb2c25b462027c308e7c,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,Fiscal YTD 9 Months,1,performance_observation,performance_observation.return,return,Annualized Returns,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,,,,,,Fiscal YTD 9 Months,day,"March 31, 2025",2025-03-31,,,,,percent,3.5,3.5,,positive,,%,absolute,1,,,,,"Public Equity $10,571 3.5 6.9 7.2 15.2 8.8 9.4 8.0 5.6 8.7",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
420668d562fb693b0c0b,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity,Market Value in Millions ($),1,performance_observation,performance_observation.fair_value,fair_value,Market Value,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,,,,,,,day,"March 31, 2025",2025-03-31,,,,,currency,"$10,571",10571,,positive,USD,,millions,1000000,in Millions ($),,,,"Public Equity $10,571 3.5 6.9 7.2 15.2 8.8 9.4 8.0 5.6 8.7",actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
3536954612ba0575a57a,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity Policy Benchmark,1 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,a8f85af8920f8b48ffb5,,Public Equity Policy Benchmark,,,,,,,,,,,,1 Year,day,"March 31, 2025",2025-03-31,,,,,percent,6.2,6.2,,positive,,%,absolute,1,,,,,Public Equity Policy Benchmark 3.6 6.2 6.2 14.7 8.4 8.7 7.8 6.1 9.3,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
1048d586a414e7823a4b,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity Policy Benchmark,10 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,a8f85af8920f8b48ffb5,,Public Equity Policy Benchmark,,,,,,,,,,,,10 Year,day,"March 31, 2025",2025-03-31,,,,,percent,8.4,8.4,,positive,,%,absolute,1,,,,,Public Equity Policy Benchmark 3.6 6.2 6.2 14.7 8.4 8.7 7.8 6.1 9.3,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
7e35268043fa0b76b1ee,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity Policy Benchmark,15 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,a8f85af8920f8b48ffb5,,Public Equity Policy Benchmark,,,,,,,,,,,,15 Year,day,"March 31, 2025",2025-03-31,,,,,percent,8.7,8.7,,positive,,%,absolute,1,,,,,Public Equity Policy Benchmark 3.6 6.2 6.2 14.7 8.4 8.7 7.8 6.1 9.3,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
bc2a95998e8b7d241008,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity Policy Benchmark,20 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,a8f85af8920f8b48ffb5,,Public Equity Policy Benchmark,,,,,,,,,,,,20 Year,day,"March 31, 2025",2025-03-31,,,,,percent,7.8,7.8,,positive,,%,absolute,1,,,,,Public Equity Policy Benchmark 3.6 6.2 6.2 14.7 8.4 8.7 7.8 6.1 9.3,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
b2a99c5997f38ce5a7cb,SRC384,04-quarterly-report,Quarterly_Report,CORE,4fb728d4bd1dc5cd8ffb,2,TABLE,,"Figure 1. General Endowment Pool as of March 31, 2025",Public Equity Policy Benchmark,25 Year,1,performance_observation,performance_observation.return,return,Annualized Returns,benchmark,a8f85af8920f8b48ffb5,,Public Equity Policy Benchmark,,,,,,,,,,,,25 Year,day,"March 31, 2025",2025-03-31,,,,,percent,6.1,6.1,,positive,,%,absolute,1,,,,,Public Equity Policy Benchmark 3.6 6.2 6.2 14.7 8.4 8.7 7.8 6.1 9.3,actual,RESOLVED,A+B+ADJUDICATOR,claude-sonnet-5+gpt-5+claude-opus-5,2026-08-22.2,
