file_id,filename,file_ext,container_route,parser_route,doc_type,fund_type,tier,issuer,issuer_type,period_covered,default_perspective,fund_name_requirement,may_contain_multiple_funds,primary_fund_name,fund_name_status,manager_name,expected_fields,observed_fields,extraction_status,extraction_module_id,extraction_batch_id,extractor_a_status,extractor_b_status,extraction_adjudication_status,dates_provenance_audit_status,schema_math_audit_status,promotion_status,agent_a_status,agent_b_status,adjudication_status,source_url,sha256,notes,report_subtype
SRC337,Financials_Greater_Manchester_Pension_Fund_Statement_Of_Accounts_FY2024.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,Greater Manchester Pension Fund (Tameside MBC committee papers),pension,FY2023-24 (year ended 31 Mar 2024),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,net_assets|fund_account|nav|fair_value_hierarchy|private_equity_valuation|investment_management_expenses|commitment,,NOT_STARTED,02B,02B-FIN-023,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://tameside.moderngov.co.uk/documents/s172388/ITEM%2021%20-%20APPENDIX%207A%20-%20Statement%20of%20Accounts%202023-24%20PUBLISH.pdf,880cdf1fb0e766fe21e4ac818bc616b33bd93e2a30b18f54a0bd928ade078081,,
SRC338,Financials_NZ_Super_Fund_Annual_Report_FY2025.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,Guardians of New Zealand Superannuation (NZ Super Fund),pension,FY2024-25 (year ended 30 Jun 2025),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|net_assets|returns|reference_portfolio_return|value_added|private_markets_holdings|external_manager_list|management_fees|fair_value_hierarchy,,NOT_STARTED,02B,02B-FIN-023,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.nzsuperfund.nz/public/assets/NZ-Super-Fund-Annual-Report-2025_final-for-web.pdf,0b3de9834b3d185870a6264ddb6864fd1a0bcdcc06d75b392ec00164d8d32ed6,,
SRC339,Reporting_NZ_Super_Fund_Stewardship_Report_2025.pdf,pdf,physical page,template_or_table,Reporting,multi,B,Guardians of New Zealand Superannuation,pension,FY2024-25 (year ended 30 Jun 2025),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,TRUE,,PENDING_DOUBLE_REVIEW,,engagement_counts|voting_counts|exclusion_list|carbon_metrics|allocation,,NOT_STARTED,02E,02E-REPT-004,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://nzsuperfund.nz/public/assets/Uploads/2025-Stewardship-Report.pdf,515888513c1cef84c8e5e67ff2186012c9fb069191591cec8966e568dc4e556e,,stewardship_report
SRC340,Performance_Temasek_Review_2025_Highlights.pdf,pdf,physical page,table_text_or_ocr,Performance,multi,B,Temasek Holdings,other,FY2024-25 (year ended 31 Mar 2025),lp_position,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,TRUE,,PENDING_DOUBLE_REVIEW,,net_portfolio_value|total_shareholder_return|returns|geographic_allocation|sector_allocation|unlisted_assets_share,,NOT_STARTED,02A,02A-PERF-010,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.temasek.com.sg/content/dam/temasek-corporate/our-financials/investor-library/annual-review/en-tr-thumbnail-and-pdf/Temasek-Review-2025-Highlights.pdf,e3b4423f4ecaf274fbd42cb4667c3040dd234764730ca90703a6eee1a194a0ee,,
SRC341,Financials_Ilmarinen_Report_On_Operations_2024.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,Ilmarinen Mutual Pension Insurance Company,pension,FY2024 (calendar year ended 31 Dec 2024),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|market_value|returns|private_equity_allocation|real_estate_allocation|hedge_fund_allocation|solvency_capital|management_fees,,NOT_STARTED,02B,02B-FIN-023,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.ilmarinen.fi/media_global/liitepankki/ilmarinen/taloudellisia-tietoja/toimintakertomus-ja-tilinpaatos/tp24/ilmarinen_report_on_operations_2024.pdf,3f69842f8264c3a0c6b7cece61b043c9d59e0798e23857ad99896dc5bb7204a6,,
SRC342,Financials_Keva_Annual_Report_2024.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,Keva,pension,FY2024 (calendar year ended 31 Dec 2024),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|market_value|returns|private_equity_allocation|real_estate_allocation|infrastructure_allocation|hedge_fund_allocation,,NOT_STARTED,02B,02B-FIN-023,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.keva.fi/globalassets/2-tiedostot/tama-on-keva--tiedostot/sijoitukset-talous-ja-raportointi/2025/keva-annual-report-2024.pdf,c9d7748bfb5027b2ff0060fee90e51a7c9e4a83971bb8beeb6d43f1de75eb0c9,,
SRC343,Financials_Keva_Financial_Statements_2024.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,Keva,pension,FY2024 (calendar year ended 31 Dec 2024),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,balance_sheet|income_statement|nav|investment_income|management_fees|fair_value,,NOT_STARTED,02B,02B-FIN-023,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://kevatyonantajalle.keva.fi/globalassets/2-tiedostot/tama-on-keva--tiedostot/sijoitukset-talous-ja-raportointi/2025/keva-financial-statements-2024.pdf,527e320ead242b27091c92d5e9300e4b53349487896278f7127a44646125bbf0,,
SRC344,Financials_Varma_Board_Report_And_Financial_Statements_2024.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,Varma Mutual Pension Insurance Company,pension,FY2024 (calendar year ended 31 Dec 2024),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|market_value|returns|private_equity_allocation|real_estate_allocation|hedge_fund_allocation|solvency_capital|investment_income|management_fees,,NOT_STARTED,02B,02B-FIN-024,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.varma.fi/globalassets/tama-on-varma/varmas-report-of-the-board-of-directors-and-financial-statements-2024.pdf,191a95dd83ab4e46123f025a6efcebc5ead41089c12aafc2e24c53d2124050e2,,
SRC345,Performance_Aware_Super_Annual_Report_FY2025.pdf,pdf,physical page,table_text_or_ocr,Performance,multi,A,Aware Super,pension,FY2024-25 (year ended 30 Jun 2025),lp_position,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,TRUE,,PENDING_DOUBLE_REVIEW,,returns|option_returns|asset_allocation|unlisted_assets_allocation|infrastructure_allocation|private_equity_allocation|fees|largest_holdings,,NOT_STARTED,02A,02A-PERF-010,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://aware.com.au/content/dam/aware/au/en/documents/member/reports/annual-reports/2025/Aware-Super-Annual-Report-2025.pdf,c41de7a599f490dc19873e220e53ccd3fbda7d9fd0c0361d6865a3e14ec1a263,,
SRC346,Financials_Aware_Super_ASIC_Financial_Report_FY2025.pdf,pdf,physical page,financial_statement_sections,Financials,multi,B,Aware Super (lodged with ASIC),regulator,FY2024-25 (year ended 30 Jun 2025),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,net_assets|fair_value_hierarchy|unlisted_investment_valuation|investment_income|management_fees|related_party_disclosures,,NOT_STARTED,02B,02B-FIN-024,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://download.asic.gov.au/files/rse/Financial%20reporting_Aware%20Super_2025-09-25_15-47-56.pdf,490b7f667dc276a0fedb2051d7bb99754d7f16bebb9d859bb01f258b686b6f92,,
SRC347,Financials_Cumbria_LGPS_Pension_Fund_Annual_Report_FY2025.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,Cumbria Local Government Pension Scheme,pension,FY2024-25 (year ended 31 Mar 2025),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,net_assets|nav|asset_allocation|private_equity_allocation|infrastructure_allocation|pooled_vehicle_holdings|investment_management_expenses|returns,,NOT_STARTED,02B,02B-FIN-024,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.cumbriapensionfund.org/media/jyxlckex/cumbria-lgps-annual-report-2024-25.pdf,c30eff6488629113d0c89617b7f9df797b9c9e1b7106172e6d73e17f4157bc66,,
SRC348,Performance_AustralianSuper_Annual_Report_FY2025.pdf,pdf,physical page,table_text_or_ocr,Performance,multi,A,AustralianSuper,pension,FY2024-25 (year ended 30 Jun 2025),lp_position,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,TRUE,,PENDING_DOUBLE_REVIEW,,returns|option_returns|asset_allocation|unlisted_infrastructure_allocation|private_equity_allocation|property_allocation|fees|largest_holdings,,NOT_STARTED,02A,02A-PERF-010,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.australiansuper.com/-/media/australian-super/files/about-us/annual-reports/2025-annual-report.pdf,44c4a2ef7f0422270d4a2437b66ac3d9008515f12d682d36cc7feece17e92f75,,
SRC349,Financials_West_Yorkshire_Pension_Fund_Report_And_Accounts_FY2025.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,West Yorkshire Pension Fund (City of Bradford MDC),pension,FY2024-25 (year ended 31 Mar 2025),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,net_assets|nav|asset_allocation|private_equity_allocation|infrastructure_allocation|pooled_vehicle_holdings|investment_management_expenses|returns|commitment,,NOT_STARTED,02B,02B-FIN-024,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.wypf.org.uk/media/qu2gd24s/wypf-report-accounts-2024_25-final.pdf,5eb0655dbf4769de767a00fec12efa540426d951f300a115c4ed0fdcce797a14,,
SRC350,Financials_London_Borough_Hounslow_Pension_Fund_Annual_Report_FY2025.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,London Borough of Hounslow Pension Fund (administered by WYPF),pension,FY2024-25 (year ended 31 Mar 2025),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,net_assets|nav|asset_allocation|private_equity_allocation|infrastructure_allocation|pooled_vehicle_holdings|investment_management_expenses|returns,,NOT_STARTED,02B,02B-FIN-024,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.wypf.org.uk/media/myyp3fjc/hounslow-pf-annual-report-finalpdfv2.pdf,e5ed447e617a6722d3598d1dba8307cdb520eecb82a241df089aaefbd953d169,,
SRC351,Financials_AP2_Andra_AP_Fonden_Annual_Report_2024.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,Andra AP-fonden (AP2),pension,FY2024 (calendar year ended 31 Dec 2024),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,fund_capital|nav|returns|asset_allocation|private_equity_allocation|real_estate_allocation|alternative_investments|management_costs,,NOT_STARTED,02B,02B-FIN-025,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://ap2.se/wp-content/uploads/2025/03/Annual-Report-2024.pdf,de8720d3faa610b5efd57195a6bea00f1cc6f554757eaa46e896842e9e44cc50,,
SRC352,Financials_AP7_Sjunde_AP_Fonden_Annual_Report_2024.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,Sjunde AP-fonden (AP7),pension,FY2024 (calendar year ended 31 Dec 2024),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,fund_capital|nav|returns|asset_allocation|private_equity_allocation|leverage|management_costs|fee_ratio,,NOT_STARTED,02B,02B-FIN-025,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.ap7.se/app/uploads/2017/02/ap7-annual-report-2024.pdf,70df89d39b2cc0da3c202195b1c98080840d54a2bc08431b09717941b3d18688,,
SRC353,Financials_IMCO_Annual_Report_2024.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,Investment Management Corporation of Ontario (IMCO),pension,FY2024 (calendar year ended 31 Dec 2024),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,aum|returns|benchmark_return|private_equity_allocation|infrastructure_allocation|real_estate_allocation|global_credit_allocation|management_fees,,NOT_STARTED,02B,02B-FIN-025,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.imcoinvest.com/static-assets/pdf/2024/imco-annual-report-2024.pdf,922497f19b62147554aeaae6f25b6b0a3f921330b4ae1e603be361e1b562fc31,,
SRC354,Financials_UTIMCO_Permanent_University_Fund_FY2025_Audited.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,University of Texas/Texas A&M Investment Management Company (UTIMCO),lp,FY2025 (year ended 2025-08-31),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|fair_value_hierarchy|unfunded_commitments|asset_allocation|net_investment_income|redemption_terms,,NOT_STARTED,02B,02B-FIN-025,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.utimco.org/media/3glhzmod/2025-puf-audited-financial-statements.pdf,4f358069b7ed3c9ceb42c107a729f3428668cbab43c92d1f66abce4e394d6915,,
SRC355,Financials_UTIMCO_Permanent_Health_Fund_GEF_FY2025_Audited.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,University of Texas/Texas A&M Investment Management Company (UTIMCO),lp,FY2025 (year ended 2025-08-31),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|fair_value_hierarchy|unfunded_commitments|asset_allocation|net_investment_income|redemption_terms,,NOT_STARTED,02B,02B-FIN-025,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.utimco.org/media/5dwpon3g/2025-phfgef-audited-financial-statements.pdf,bcda6a1e92c86311b5ee3148888cd8620173cd7af6cfd08614c901c722329c11,,
SRC356,Reporting_UTIMCO_PUF_SemiAnnual_Specified_Data_Jun2025.pdf,pdf,physical page,template_or_table,Reporting,multi,A,University of Texas/Texas A&M Investment Management Company (UTIMCO),lp,six months ended 2025-06-30,fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,TRUE,,PENDING_DOUBLE_REVIEW,,nav|asset_allocation|net_investment_income|distributions|returns,,NOT_STARTED,02E,02E-REPT-004,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.utimco.org/media/4viiyn2s/2025-06-puf-semi-annual.pdf,bce1cc0f3cc4e5824307fdad05b63b448110f6218011c115af879665eca07ba5,,statutory_specified_data
SRC357,Performance_UTIMCO_Annual_Report_2025.pdf,pdf,physical page,table_text_or_ocr,Performance,multi,B,University of Texas/Texas A&M Investment Management Company (UTIMCO),lp,FY2025 (year ended 2025-08-31),lp_position,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,TRUE,,PENDING_DOUBLE_REVIEW,,nav|asset_allocation|returns|benchmark_returns|distributions,,NOT_STARTED,02A,02A-PERF-010,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.utimco.org/media/1kib4vyb/2025-annual-report.pdf,9a7638e5c13c06b55e9dc45fa0797149fe4607b5cd951bbf873d2d89e1b1cd89,,
SRC358,Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2022.pdf,pdf,physical page,long_table,Schedule_Inv,multi,A,University of Texas/Texas A&M Investment Management Company (UTIMCO),lp,FY2022 (as of 2022-08-31),portfolio_company,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,TRUE,,PENDING_DOUBLE_REVIEW,,fund_name|shares_units|cost|fair_value|nav|security_description,,NOT_STARTED,02C,02C-HOLD-014,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.utimco.org/media/lklnhh4j/2022-puf-audited-detail-schedule-of-investments.pdf,c2f86fa5587a35b4d2168face4010ec0368921e9c2886513981c72d5a85d954d,,
SRC359,Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2021.pdf,pdf,physical page,long_table,Schedule_Inv,multi,A,University of Texas/Texas A&M Investment Management Company (UTIMCO),lp,FY2021 (as of 2021-08-31),portfolio_company,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,TRUE,,PENDING_DOUBLE_REVIEW,,fund_name|shares_units|cost|fair_value|nav|security_description,,NOT_STARTED,02C,02C-HOLD-015,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.utimco.org/media/kkucajsf/2021-puf-audited-detail-schedule-of-investments.pdf,3f1fdc8dcfebd1c41ea440515ba942c76c6462f917776aea468f3d5c82318d23,,
SRC360,Financials_Indiana_University_Foundation_FY2025_Audited.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,Indiana University Foundation,lp,FY2025 (year ended 2025-06-30),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|fair_value_hierarchy|unfunded_commitments|asset_allocation|redemption_terms,,NOT_STARTED,02B,02B-FIN-026,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.myiu.org/doc/about/financial/iuf_2025_financial_statement.pdf,6e89b08534a69ea7fb417c3730b245031d0cdea7ba8be110925522505745e3da,,
SRC361,Financials_University_of_Illinois_Foundation_FY2025_Audited.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,University of Illinois Foundation,lp,FY2025 (year ended 2025-06-30),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|fair_value_hierarchy|unfunded_commitments|level3_rollforward|asset_allocation|redemption_terms,,NOT_STARTED,02B,02B-FIN-026,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://uifpublicwebsiteprod.blob.core.windows.net/website-assets/files/auditors-reports/UIF_FY25_Financial_Audit.pdf,0a173e607c1e226e1dc38cd6c1bcda7d30bed80240a14659d327b4896c385207,,
SRC362,Financials_Emory_University_FY2025_Audited.pdf,pdf,physical page,financial_statement_sections,Financials,multi,B,Emory University,lp,FY2025 (year ended 2025-08-31),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|fair_value_hierarchy|unfunded_commitments|asset_allocation|redemption_terms|endowment_rollforward,,NOT_STARTED,02B,02B-FIN-026,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://osp.emory.edu/_includes/documents/emoryuniversity_audit_fy25.pdf,b44f6eb06029f3b9ea6a4487708d37fc8b31053c1a26d58a6823896bd483d59a,,
SRC363,Performance_University_of_Michigan_Endowment_Fund_Profile_Jun2024.pdf,pdf,physical page,table_text_or_ocr,Performance,multi,A,University of Michigan,lp,as of 2024-06-30,lp_position,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,TRUE,,PENDING_DOUBLE_REVIEW,,nav|asset_allocation|returns|market_value|payout,,NOT_STARTED,02A,02A-PERF-010,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://publicaffairs.vpcomm.umich.edu/wp-content/uploads/sites/19/2025/01/2024-06-30-Endowment-Profile.pdf,37f3b1a46d11cdb22e38d276fda163e197904df1b0793d02a7af3ad40c050277,,
SRC364,Financials_Cornell_University_FY2025_Consolidated.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,Cornell University,lp,FY2025 (year ended 2025-06-30),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|fair_value_hierarchy|unfunded_commitments|asset_allocation|endowment_rollforward|redemption_terms,,NOT_STARTED,02B,02B-FIN-026,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://finance.cornell.edu/sites/default/files/cornell-financial-report-FY2025.pdf,aba877d8b6c70c4737b49cde7e655ddf3c99cecd7b36e5a9963ba1cc5f5d0ad9,,
SRC365,Financials_University_of_Washington_Annual_Report_FY2025.pdf,pdf,physical page,financial_statement_sections,Financials,multi,A,University of Washington,lp,FY2025 (year ended 2025-06-30),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,FALSE,,PENDING_DOUBLE_REVIEW,,nav|fair_value_hierarchy|unfunded_commitments|asset_allocation|returns|endowment_rollforward,,NOT_STARTED,02B,02B-FIN-026,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://finance.uw.edu/uwar/annualreport2025.pdf,8663daa2b3cc6cd4334d102f90c1a9673175d4c6bc16a7570082cf18c3aca137,,
SRC366,Regulatory_IRS_Form_990PF_Blank_2025.pdf,pdf,physical page,form_or_table,Regulatory,n_a,C,Internal Revenue Service,regulator,tax year 2025 (blank form),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,TRUE,,PENDING_DOUBLE_REVIEW,,line_item_labels|book_value|fair_market_value|investment_categories,,NOT_STARTED,02D,02D-REG-002,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.irs.gov/pub/irs-pdf/f990pf.pdf,999df73380009f180fcc741f778a47bc83a25de3116fb1a1cf8d03f6b24b39ba,,
SRC367,Regulatory_Ford_Foundation_Form_990PF_2024.pdf,pdf,physical page,form_or_table,Foundations_Annual,multi,A,Ford Foundation,lp,tax year 2024 (year ended 2024-09-30),fund_total,EXACT_NAME_OR_EXPLICIT_NO_FUND_DISPOSITION,TRUE,,PENDING_DOUBLE_REVIEW,,fund_name|cost|fair_market_value|book_value|investment_categories|realized_gains,,NOT_STARTED,02D,02D-REG-002,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,NOT_STARTED,BLOCKED_PENDING_AUDITS,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,PENDING_DOUBLE_REVIEW,https://www.fordfoundation.org/wp-content/uploads/2025/11/2024_Form-990PF_Ford_client-copy-signed-Copy-for-website.pdf,c8aa67d0cbff0f3971df115a168ab1297e02aa46bec96aad1ed2684f4155f894,,
