source,file_id,doc_type,issuer_type,page,locus_class,trigger,candidate_manager,quote,already_mapped_manager
Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2025.pdf,SRC261,Financials,gp,141,managed_by,is managed by,Nuveen Real Estate Global Cities Advisors,"perating Partnership. The Company and Operating Partnership are externally managed by Nuveen Real Estate Global Cities Advisors, LLC (the “Advisor”), an indirect, wholly owned subsidiary of the Sponsor and an investment advisory affiliate of Nuveen Real Estate (“Nuveen Real Estate”). Pursuant to a Registration Statement on Form S-11 (File No. 333-222231), the Company registered",
Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2024.pdf,SRC262,Financials,gp,14,defined_term,"(the ""Manager"")","Nuveen Real Estate Global Cities Advisors, LLC","e-related assets. We are externally managed by our advisor, Nuveen Real Estate Global Cities Advisors, LLC (the “Advisor”), an investment advisory affiliate of Nuveen Real Estate. Nuveen Real Estate is the real estate investment management division of our sponsor, Nuveen, LLC (together with its affiliates, “Nuveen” or the “Sponsor”). Nuveen is the asset management arm and wholl",
Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2024.pdf,SRC262,Financials,gp,133,defined_term,"(the ""Manager"")","Nuveen, LLC","to continue to qualify as a REIT. The Company’s sponsor is Nuveen, LLC (the “Sponsor”), a wholly owned subsidiary of Teachers Insurance and Annuity Association of America (“TIAA”). The Company is the sole general partner of Nuveen Global Cities REIT OP, LP, a Delaware limited partnership (“Nuveen OP”). Nuveen OP has issued a limited partner interest to Nuveen Global Cities REI",
Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2024.pdf,SRC262,Financials,gp,133,managed_by,is managed by,Nuveen Real Estate Global Cities Advisors,"s is conducted through Nuveen OP. The Company and Nuveen OP are externally managed by Nuveen Real Estate Global Cities Advisors, LLC (the “Advisor”), an indirect, wholly owned subsidiary of the Sponsor and an investment advisory affiliate of Nuveen Real Estate (“Nuveen Real Estate”). Pursuant to a Registration Statement on Form S-11 (File No. 333-222231) (the “Initial Public Of",
Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2023.pdf,SRC263,Financials,gp,12,defined_term,"(the ""Manager"")","Nuveen Real Estate Global Cities Advisors, LLC","e-related assets. We are externally managed by our advisor, Nuveen Real Estate Global Cities Advisors, LLC (the “Advisor”), an investment advisory affiliate of Nuveen Real Estate. Nuveen Real Estate is the real estate investment management division of our sponsor, Nuveen, LLC (together with its affiliates, “Nuveen” or the “Sponsor”). Nuveen is the asset management arm and wholl",
Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2023.pdf,SRC263,Financials,gp,80,defined_term,"(the ""Manager"")","Nuveen Real Estate Global Cities Advisors, LLC","l mortgage loans. We are externally managed by our advisor, Nuveen Real Estate Global Cities Advisors, LLC (the “Advisor”), an investment advisory affiliate of Nuveen Real Estate. Nuveen Real Estate is the real estate investment management division of our sponsor, Nuveen, LLC (“Nuveen”). Nuveen is the asset management arm and a wholly owned subsidiary of TIAA. Public Offerings",
Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2023.pdf,SRC263,Financials,gp,133,defined_term,"(the ""Manager"")","Nuveen, LLC","to continue to qualify as a REIT. The Company’s sponsor is Nuveen, LLC (the “Sponsor”), a wholly owned subsidiary of Teachers Insurance and Annuity Association of America (“TIAA”). The Company is the sole general partner of Nuveen Global Cities REIT OP, LP, a Delaware limited partnership (“Nuveen OP”). Nuveen OP has issued a limited partner interest to Nuveen Global Cities REI",
Financials_Nuveen_Global_Cities_REIT_Annual_Report_FY2023.pdf,SRC263,Financials,gp,133,managed_by,is managed by,Nuveen Real Estate Global Cities Advisors,"s is conducted through Nuveen OP. The Company and Nuveen OP are externally managed by Nuveen Real Estate Global Cities Advisors, LLC (the “Advisor”), an indirect, wholly owned subsidiary of the Sponsor and an investment advisory affiliate of Nuveen Real Estate. Pursuant to a Registration Statement on Form S-11 (File No. 333-222231) (the “IPO Registration Statement”), the Compan",
Financials_Brookfield_REIT_Annual_Report_FY2024.pdf,SRC266,Financials,gp,65,managed_by,is managed by,Brookfield REIT Adviser LLC,"usted returns, as well as provide a source of liquidity. We are externally managed by Brookfield REIT Adviser LLC (the “Adviser”), an affiliate of Brookfield Asset Management Ltd. (together with its affiliates, “Brookfield”). We are structured as an umbrella partnership real estate investment trust (“UPREIT”), which means that we own substantially all of our assets through our",
Financials_Brookfield_REIT_Annual_Report_FY2024.pdf,SRC266,Financials,gp,92,managed_by,is managed by,Brookfield REIT Adviser LLC,"ting Partnership. The Company and the Operating Partnership are externally managed by Brookfield REIT Adviser LLC (the “Adviser”), an affiliate of Brookfield Asset Management Ltd. (together with its affiliates, “Brookfield”). Prior to the Adviser Transition (as defined below) that occurred on November 2, 2021, the Company was externally managed by Oaktree Fund Advisors, LLC (th",
Financials_Brookfield_REIT_Annual_Report_FY2024.pdf,SRC266,Financials,gp,92,managed_by,is managed by,Oaktree Fund Advisors,"fined below) that occurred on November 2, 2021, the Company was externally managed by Oaktree Fund Advisors, LLC (the “Oaktree Adviser” or the “Sub-Adviser”), an affiliate of Oaktree Capital Management, L.P. (“Oaktree”). On November 2, 2021, the Company, the Adviser and the Operating Partnership consummated a series of related transactions and actions, referred collectively as",
Financials_Hines_Global_Income_Trust_Annual_Report_FY2024.pdf,SRC268,Financials,gp,19,defined_term,"(the ""Manager"")",HGIT Advisors LP,"ds from our public offerings, cash advances by our advisor, HGIT Advisors LP (the “Advisor”), cash resulting from a waiver or deferral of fees and/or proceeds from the sale of assets. We have not placed a cap on the amount of our distributions that may be paid from any of these sources. If we pay distributions from sources other than our cash flow from operations, we will have",
Financials_Hines_Global_Income_Trust_Annual_Report_FY2024.pdf,SRC268,Financials,gp,105,managed_by,is managed by,HGIT Advisors,"perated and sold real estate for over 67 years. The Company is managed by HGIT Advisors LP (the “Advisor”), an affiliate of Hines. The Company conducts substantially all of its operations through HGIT Properties, LP (the “Operating Partnership”). An affiliate of the Advisor, Hines Global REIT II Associates LP, owns less than a 1% limited partner interest in the Operating Partne",
Financials_INREIT_Invesco_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf,SRC270,Financials,gp,6,defined_term,"(the ""Manager"")","decision of Invesco Advisers, Inc.","o limits on the amounts that may be paid from such sources. The decision of Invesco Advisers, Inc. (the Adviser) to receive its management fee in shares of INREIT and the subsequent repurchase of such Adviser shares will impact INREIT’s cash position. The reimbursement of organizational and offering or other expenses paid to the Adviser will impact INREIT’s net asset value (NAV",
Financials_INREIT_Invesco_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf,SRC270,Financials,gp,9,defined_term,"(the ""Manager"")","decision of Invesco Advisers, Inc.","o limits on the amounts that may be paid from such sources. The decision of Invesco Advisers, Inc. (the Adviser) to receive its management fee in shares of INREIT and the subsequent repurchase of such Adviser shares will impact INREIT’s cash position. The reimbursement of organizational and offering or other expenses paid to the Adviser will impact INREIT’s net asset value (NAV",
Financials_RREEF_Property_Trust_Annual_Report_FY2023.pdf,SRC272,Financials,gp,11,managed_by,is managed by,"RREEF America, L.L.C.","der, LLC (the “OP Holder”), our wholly-owned subsidiary. We are externally managed by RREEF America, L.L.C. (“RREEF America” or our “advisor”), our advisor and sponsor. RREEF America, together with its affiliates in Europe and Asia, comprise the global real estate investment business of DWS Group GmbH & Co. KGaA (together with its subsidiaries, ""DWS""), a German partnership limi",
Financials_RREEF_Property_Trust_Annual_Report_FY2022.pdf,SRC273,Financials,gp,11,managed_by,is managed by,"RREEF America, L.L.C.","der, LLC (the “OP Holder”), our wholly-owned subsidiary. We are externally managed by RREEF America, L.L.C. (“RREEF America” or our “advisor”), our advisor and sponsor. RREEF America, together with its affiliates in Europe and Asia, comprise the global real estate investment business of DWS Group GmbH & Co. KGaA (together with its subsidiaries, ""DWS""), a German partnership limi",
Financials_Cantor_Fitzgerald_Income_Trust_Annual_Report_FY2024.pdf,SRC274,Financials,gp,4,defined_term,"(the ""Manager"")","Cantor Fitzgerald Income Advisors, LLC","the Company’s dependence on the resources and personnel of Cantor Fitzgerald Income Advisors, LLC (the “Advisor”), Cantor Fitzgerald Investors, LLC (“CFI”), and their affiliates, including the Advisor’s ability to source and close on attractiveinvestmentopportunitiesontheCompany’sbehalf; • theperformanceoftheAdvisorandCFI; • theCompany’sabilitytodeploycapitalquicklyandsuccessf",
Financials_Cantor_Fitzgerald_Income_Trust_Annual_Report_FY2023.pdf,SRC275,Financials,gp,4,defined_term,"(the ""Manager"")","Cantor Fitzgerald Income Advisors, LLC"," the Company’s dependenceon the resources and personnel of Cantor Fitzgerald Income Advisors, LLC (the “Advisor”), Cantor Fitzgerald Investors, LLC (“CFI”), and their affiliates, including the Advisor’s ability to source and close on attractiveinvestmentopportunitiesontheCompany’sbehalf;  theperformanceoftheAdvisorandCFI;  theCompany’sabilitytodeploycapitalquicklyandsuccessf",
Financials_Sculptor_Diversified_REIT_Annual_Report_FY2024.pdf,SRC276,Financials,gp,102,managed_by,is managed by,Sculptor Advisors,"ebruary 22, 2022. The Company and the Operating Partnership are externally managed by Sculptor Advisors LLC (the “Adviser”), an affiliate of Sculptor. The Company commenced its principal operations upon the acquisition of its first asset. On January 4, 2023, the Operating Partnership acquired a controlling interest in CapGrow Holdings Member, LLC (the “CapGrow Member” or the “P",
Financials_Sculptor_Diversified_REIT_Annual_Report_FY2023.pdf,SRC277,Financials,gp,78,managed_by,is managed by,Sculptor Advisors,"lly all of our assets through the Operating Partnership. We are externally managed by Sculptor Advisors LLC, an affiliate of Sculptor. The Company was formed on February 11, 2022 (“Inception”) as a Maryland corporation and intends to qualify as a real estate investment trust (“REIT”) for U.S. federal income tax purposes beginning January 1, 2023. We generally will not be subjec",
Financials_Sculptor_Diversified_REIT_Annual_Report_FY2023.pdf,SRC277,Financials,gp,97,managed_by,is managed by,Sculptor Advisors,"ebruary 22, 2022. The Company and the Operating Partnership are externally managed by Sculptor Advisors LLC (the “Adviser”), an affiliate of Sculptor. The Company commenced its principal operations upon the acquisition of its first asset. On January 4, 2023, the Operating Partnership acquired a controlling interest in CapGrow Holdings Member, LLC (the “CapGrow Member” or the “P",
Financials_FS_Credit_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf,SRC279,Financials,gp,12,managed_by,is managed by,"FS Real Estate Advisor, LLC","y commenced investment operations on September 13, 2017. We are managed by FS Real Estate Advisor, LLC (“FS Real Estate Advisor” or the “adviser”), a subsidiary of our sponsor, Franklin Square Holdings, L.P., which does business as Future Standard (“Future Standard” or the “sponsor”), a national sponsor of alternative investment funds designed for the individual investor. FS Re",
Financials_FS_Credit_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf,SRC279,Financials,gp,77,managed_by,is managed by,"FS Real Estate Advisor, LLC","ed investment operations on September 13, 2017. The Company is managed by FS Real Estate Advisor, LLC, (""FS Real Estate Advisor"" or the ""adviser""), a subsidiary of the Company’s sponsor, Franklin Square Holdings, L.P., which does business as Future Standard (""Future Standard""), a national sponsor of alternative investment funds designed for the individual investor. FS Real Esta",
Financials_InPoint_Commercial_RE_Income_Annual_Report_FY2024.pdf,SRC280,Financials,gp,98,managed_by,is managed by,"Inland InPoint Advisor, LLC","as a REIT for U.S. federal income tax purposes. The Company is externally managed by Inland InPoint Advisor, LLC (the “Advisor”), a Delaware limited liability company formed in August 2016 that is a wholly owned indirect subsidiary of Inland Real Estate Investment Corporation (“IREIC”), a member of The Inland Real Estate Group of Companies, Inc. The Advisor is responsible for c",
Schedule_Inv_InPoint_Commercial_RE_Income_Annual_Report_FY2025.pdf,SRC281,Schedule_Inv,gp,98,managed_by,is managed by,"Inland InPoint Advisor, LLC","as a REIT for U.S. federal income tax purposes. The Company is externally managed by Inland InPoint Advisor, LLC (the“Advisor”),a Delaware limited liability company formed in August 2016 that is a wholly owned indirect subsidiary of Inland Real Estate Investment Corporation (“IREIC”), a member of The Inland Real Estate Group of Companies, Inc. The Advisor is responsible for coo",
Schedule_Inv_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2024.pdf,SRC282,Schedule_Inv,gp,4,defined_term,"(the ""Manager"")",Ares Commercial Real Estate Management LLC,"of our relationships with Ares real estate (the “Sponsor”), Ares Commercial Real Estate Management LLC (the “Advisor”), and their affiliates;  changes in accounting principles, policies and guidelines applicable to REITs;  environmental, regulatory and/or safety requirements; and  the availability and cost of comprehensive insurance, including coverage for terrorist acts. Fo",
Schedule_Inv_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2024.pdf,SRC282,Schedule_Inv,gp,119,managed_by,is managed by,Ares Co,"ate Income Trust Inc. and its consolidated subsidiaries. We are externally managed by Ares Commercial Real Estate Management LLC (the “Advisor”) and consider Ares real estate to be our sponsor (the “Sponsor”). Ares Real Estate Income Trust Inc. is a Maryland corporation formed on April 11, 2005. We are primarily focused on investing in and operating a diverse portfolio of real",
Financials_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf,SRC283,Financials,gp,4,defined_term,"(the ""Manager"")",Ares Commercial Real Estate Management LLC,"of our relationships with Ares real estate (the “Sponsor”), Ares Commercial Real Estate Management LLC (the “Advisor”), and their affiliates; • changes in accounting principles, policies and guidelines applicable to REITs; • environmental, regulatory and/or safety requirements; and • the availability and cost of comprehensive insurance, including coverage for terrorist acts. Fo",
Financials_AREIT_Ares_Real_Estate_Income_Trust_Annual_Report_FY2025.pdf,SRC283,Financials,gp,119,managed_by,is managed by,Ares Co,"ate Income Trust Inc. and its consolidated subsidiaries. We are externally managed by Ares Commercial Real Estate Management LLC (the “Advisor”) and consider Ares real estate to be our sponsor (the “Sponsor”). Ares Real Estate Income Trust Inc. is a Maryland corporation formed on April 11, 2005. We are primarily focused on investing in and operating a diverse portfolio of real",
Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2024.pdf,SRC284,Schedule_Inv,gp,5,defined_term,"(the ""Manager"")",Ares Commercial Real Estate Management LLC,"net proceeds from our securities offerings, our reliance on Ares Commercial Real Estate Management LLC (the “Advisor”) and Ares real estate (the “Sponsor” or “AREG”) of Ares Management Corporation (“Ares”), our understanding of our competition and our ability to compete effectively, our financing needs, our expected leverage, the effects of our current strategies, rent and occu",
Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2024.pdf,SRC284,Schedule_Inv,gp,109,managed_by,is managed by,Ares Co,Operating Partnership LP (the “Operating Partnership”). We are externally managed by Ares Commercial Real Estate Management LLC (the “Advisor”) and consider Ares real estate to be our sponsor (the “Sponsor”). AIREIT was formed to make equity and debt investments in income-producing real estate assets consisting primarily of high-quality distribution warehouses and other indust,
Schedule_Inv_AIREIT_Ares_Industrial_REIT_Annual_Report_FY2023.pdf,SRC285,Schedule_Inv,gp,6,defined_term,"(the ""Manager"")",Ares Commercial Real Estate Management LLC,"net proceeds from our securities offerings, our reliance on Ares Commercial Real Estate Management LLC (the “Advisor”) and Ares real estate (the “Sponsor” or “AREG”) of Ares Management Corporation (“Ares”), our understanding of our competition and our ability to compete effectively, our financing needs, our expected leverage, the effects of our current strategies, rent and occu",
Financials_Oakley_Capital_Investments_Annual_Report_FY2024.pdf,SRC291,Financials,lp,21,printed_label,Investment Adviser,Oakley Capital,Capital We are a listed private equity company: Our chosen Investment Adviser: Oakley Capital Investments (‘OCI’) Oakley Capital (‘Oakley’) We provide public access to the private assets advised by Leading private equity firm investing in Oakley Capital by investing in the Oakley Funds. Our fast-growing unlisted companies strategic objective is to generate long-term superior r,
Financials_Oakley_Capital_Investments_Annual_Report_FY2024.pdf,SRC291,Financials,lp,22,defined_term,"(the ""Manager"")",Business model / Oakley Capital,pital Investments /Annual Report 2024 /Business model    Business model / Oakley Capital (Investment Adviser) The Oakley Difference Why does OCI choose Oakley Capital as its valued Investment Adviser? Oakley Capital is a pan-European private equity investor that is the partner of choice for founders and management teams with ambitions to grow their businesses and unlock thei,
Financials_Oakley_Capital_Investments_Annual_Report_FY2024.pdf,SRC291,Financials,lp,23,defined_term,"(the ""Manager"")",Business model / Oakley Capital,"pital Investments /Annual Report 2024 /Business model    Business model / Oakley Capital (Investment Adviser) Focused on sourcing the best investments... Deal origination Oakley’s success is built on its network of entrepreneurs and business founders, a number of whom it has previously backed. Oakley develops and benefits from repeat partnerships with these entrepreneurs fro",
Financials_Oakley_Capital_Investments_Annual_Report_FY2024.pdf,SRC291,Financials,lp,24,defined_term,"(the ""Manager"")",Business model / Oakley Capital,pital Investments /Annual Report 2024 /Business model    Business model / Oakley Capital (Investment Adviser) From a proprietary deal network... Business founder network Navigating complexity Oakley Capital's business founder network provides Successful track record of navigating complexity privileged access to off-market opportunities and across multiple dimensions: carve-o,
Financials_Oakley_Capital_Investments_Annual_Report_FY2024.pdf,SRC291,Financials,lp,26,defined_term,"(the ""Manager"")",Business model / Oakley Capital,"pital Investments /Annual Report 2024 /Business model    Business model / Oakley Capital (Investment Adviser) And proven value creation drivers... Oakley’s Investment Team works closely with founders and management teams to accelerate growth and create sustainable value by deploying a range of strategies including mergers & acquisitions (M&A), business transformation, perfor",
Financials_Oakley_Capital_Investments_Annual_Report_FY2024.pdf,SRC291,Financials,lp,27,defined_term,"(the ""Manager"")",Business model / Oakley Capital,"pital Investments /Annual Report 2024 /Business model    Business model / Oakley Capital (Investment Adviser) 1 Buy and build To date, Oakley has supported its portfolio companies with more than 250 bolt-on acquisitions, often providing the expertise and resources to 250+ help source and execute acquisitions. These include transformative deals that enable them to scale up qu",
Financials_Oakley_Capital_Investments_Annual_Report_FY2024.pdf,SRC291,Financials,lp,28,defined_term,"(the ""Manager"")",Business model / Oakley Capital,"pital Investments /Annual Report 2024 /Business model    Business model / Oakley Capital (Investment Adviser) 2 Business transformation Helping portfolio companies to meaningfully enhance the way they do business, increasing their value. This can include shifting to a recurring We leverage digital revenue or software as a service (SaaS) business model to improve the tools an",
Financials_Oakley_Capital_Investments_Annual_Report_FY2024.pdf,SRC291,Financials,lp,29,defined_term,"(the ""Manager"")",Business model / Oakley Capital,"pital Investments /Annual Report 2024 /Business model    Business model / Oakley Capital (Investment Adviser) 3 Performance improvement Giving management teams the tools to make better informed decisions by improving management information, data analysis and reporting. Oakley's Data & Analytics team helps unlock value across the portfolio by providing expert guidance to mana",
Financials_Oakley_Capital_Investments_Annual_Report_FY2024.pdf,SRC291,Financials,lp,30,defined_term,"(the ""Manager"")",Business model / Oakley Capital,"pital Investments /Annual Report 2024 /Business model    Business model / Oakley Capital (Investment Adviser) 4 Talent acquisition A key asset in any business is human capital, and Oakley's Head of Talent alongside the team, help portfolio companies attract and retain the best talent, while also advising on the optimal organisational structure to support a long- term busines",
Financials_Pantheon_Infrastructure_Annual_Report_FY2024.pdf,SRC292,Financials,lp,2,managed_by,is managed by,Pantheon Ventures,"ther defensive characteristics. non‑executive Directors and is managed by Pantheon Ventures (UK) LLP (‘Pantheon’ or the 'Investment Manager'), a leading multi‑strategy investment manager in infrastructure and real assets, private equity, private debt and real estate.",
Financials_Renewables_Infrastructure_Group_Annual_Report_FY2025.pdf,SRC296,Financials,lp,11,printed_label,Investment Manager,Advising the Board sales opportunities InfraRed Capital,"and Director day-to-day management execution of electricity Investment Manager – Advising the Board sales opportunities InfraRed Capital on strategy and – Capital raising, Partners Limited dividend policy investor relations and – Sourcing, transacting investor reporting 25+ and approving – Risk management and Phil George new investments financial administration Chief Financial",
Financials_Princess_Private_Equity_Holding_Annual_Report_FY2023.pdf,SRC298,Financials,lp,2,managed_by,is managed by,Partners Group,"ompanies in the middle and upper middle market. The Company is managed by Partners Group AG (""Partners Group""). Princess primarily accesses investments directly, and to a lesser extent via Partners Group's private equity programs; Princess also holds a small portfolio of fund investments that is currently in run-off. Princess aims to provide shareholders with long-term capital",
Financials_Princess_Private_Equity_Holding_Annual_Report_FY2023.pdf,SRC298,Financials,lp,69,defined_term,"(the ""Manager"")",Partners Group AG,"reported in a manner consistent with internal reporting at Partners Group AG (the ""Investment Manager""). The Investment Manager is appointed by the Directors and has been identified as the chief operating decision maker,responsibleforallocatingresourcesandassessingtheperformanceofeachoperatingsegment.Operatingsegments havebeenidentifiedas:privateequity,privatedebt,privatereale",
Quarterly_Report_Partners_Group_Private_Equity_Interim_Jun2024.pdf,SRC299,Quarterly_Report,lp,2,managed_by,is managed by,Partners Group,"companiesin the middle and upper middle market. The Company is managed by Partners Group AG (""Partners Group""). PGPE Ltd primarilyaccessesinvestmentsdirectly,andtoalesserextentviaPartnersGroup'sprivateequityprograms;theCompany also holds a small portfolio of legacy third party fund investments that is currently in run-off. PGPE Ltd aims to provide shareholders with long-term ca",
Financials_Greencoat_UK_Wind_Annual_Report_FY2024.pdf,SRC302,Financials,lp,116,defined_term,"(the ""Manager"")",Schroders Greencoat LLP,"PLC (LEI: 213800ZPBBK8H51RX165) (the “Company”), managed by Schroders Greencoat LLP (the “Investment Manager”) 1. Summary The Investment Manager considers PAIs of its investment decisions on sustainability factors in relation to the Company. The present statement is the consolidated statement on PAIs on sustainability factors of the Company. This statement on principal adverse",
Financials_Greencoat_UK_Wind_Annual_Report_FY2025.pdf,SRC303,Financials,lp,121,defined_term,"(the ""Manager"")",Schroders Greencoat LLP,"PLC (LEI: 213800ZPBBK8H51RX165) (the “Company”), managed by Schroders Greencoat LLP (the “Investment Manager”) 1. Summary The Investment Manager considers PAIs of its investment decisions on sustainability factors in relation to the Company. The present statement is the consolidated statement on PAIs on sustainability factors of the Company. This statement on principal adverse",
Financials_Seraphim_Space_Investment_Trust_Annual_Report_FY2025_Jun.pdf,SRC312,Financials,lp,3,managed_by,is managed by,Seraphim Space Manager LLP,"nline: investors.seraphim.vc investment manager The Company is managed by Seraphim Space Manager LLP (the ‘Investment Manager’ or ‘Seraphim Space’), the world’s most prolific SpaceTech investment group. The Investment Manager’s team consists of seasoned venture capitalists and some of the space sector’s most successful entrepreneurs who scaled their businesses to multi-billion",
Financials_Seraphim_Space_Investment_Trust_Annual_Report_FY2023_Jun.pdf,SRC313,Financials,lp,3,managed_by,is managed by,Seraphim Space Manager LLP,"ent manager Fair value vs. cost(1) 98.5% 104.3% The Company is managed by Seraphim Space Manager LLP (the ‘Investment Manager’ or ‘Seraphim Space’), the world’s leading SpaceTech investment group. The Investment Manager’s team consists of seasoned venture capitalists and some of the space Market capitalisation £64.6m £126.9m -49.1% sector’s most successful entrepreneurs who sca",
Reporting_NZ_Super_Fund_Stewardship_Report_2025.pdf,SRC339,Reporting,pension,14,managed_by,is managed by,Annuitas Management,"nment Superannuation Fund Authority 2024 2025 (GSFA), which is managed by Annuitas Management Limited. Annuitas also manages the National Provident Fund. • Coal phase out • Sustainable longevity economy Our shared engagement service provider for global equities is Columbia Threadneedle • Diversity in clinical trials and healthcare Investments’ Responsible Engagement Overlay (re",
Financials_UTIMCO_Permanent_University_Fund_FY2025_Audited.pdf,SRC354,Financials,lp,3,managed_by,is managed by,University of Texas/Texas A&M Investment Management,elated assets and liabilities and changes therein which are being managed by The University of Texas/Texas A&M Investment Management Company and do not include the 2.1 million acres of land discussed in Note 1. Our opinion is not modified with respect to these matters.,
Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2022.pdf,SRC358,Schedule_Inv,lp,2,managed_by,is managed by,University of Texas/Texas A&M Investment Management,"elated assets and liabilities and changes therein which are being managed by The University of Texas/Texas A&M Investment Management Company and does not include the PUF’s 2.1 million acres of land. October 31, 2022",
Schedule_Inv_UTIMCO_PUF_Detail_Schedules_FY2021.pdf,SRC359,Schedule_Inv,lp,2,managed_by,is managed by,University of Texas/Texas A&M Investment Management,"elated assets and liabilities and changes therein which are being managed by The University of Texas/Texas A&M Investment Management Company and does not include the PUF’s 2.1 million acres of land. October 29, 2021",
Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.pdf,SRC396,Schedule_Inv,gp,5,managed_by,is managed by,AB Private Credit Investors LLC,"med as a Delaware statutory trust on June 8, 2023, the Fund is externally managed by AB Private Credit Investors LLC (the“Adviser”or“AB-PCI”),which is responsible for sourcing potential investments, conducting due diligence on prospective investments, analyzing investment opportunities, structuring investments and monitoring our portfolio on an ongoing basis. The Adviser is reg",
Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.pdf,SRC396,Schedule_Inv,gp,66,managed_by,is managed by,AB Private Credit Investors LLC,"med as a Delaware statutory trust on June 8, 2023, the Fund is externally managed by AB Private Credit Investors LLC (the“Adviser”or“AB-PCI”),which is responsible for sourcing potential investments, conducting due diligence on prospective investments, analyzing investment opportunities, structuring investments and monitoring our portfolio on an ongoing basis. Our Adviser is reg",
Schedule_Inv_AB_Private_Lending_Fund_ARS_FY2025.pdf,SRC396,Schedule_Inv,gp,130,managed_by,is managed by,AB Private Credit Investors LLC,"ernal Revenue Code of 1986, as amended (the“Code”).The Fund is externally managed by AB Private Credit Investors LLC(“AB-PCI”or the“Adviser”),which is registered as an investment adviser with the U.S. Securities and Exchange Commission (the“SEC”)and an affiliate of AllianceBernstein L.P.(“AB”)and its subsidiaries. The Fund commenced operations on April 30, 2024. TheFund’sinvest",
Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025.pdf,SRC397,Schedule_Inv,gp,5,managed_by,is managed by,Ares Capital,"ns promulgated thereunder, the “Investment Company Act.” We are externally managed by Ares Capital Management LLC (“Ares Capital Management” or our “investment adviser”), a subsidiary of Ares Management Corporation (“Ares Management” or “Ares”), a publicly traded, leading global alternative investment manager, pursuant to our investment advisory and management agreement. Ares O",
Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025.pdf,SRC397,Schedule_Inv,gp,63,managed_by,is managed by,Ares Management,"Oversight of Cybersecurity Risks Our cybersecurity program is managed by Ares Management’s dedicated internal cybersecurity team, which is responsible for enterprise-wide cybersecurity strategy, policies, standards, engineering, architecture and processes. The team is led by Ares Management’s CISO who has a Master’s degree in Cybersecurity from Brown University and over 25 yea",
Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025.pdf,SRC397,Schedule_Inv,gp,71,managed_by,is managed by,Ares Capital,"s promulgated thereunder, the “Investment Company Act”). We are externally managed by Ares Capital Management LLC (“Ares Capital Management” or our “investment adviser”), a subsidiary of Ares Management Corporation (“Ares Management” or “Ares”), a publicly traded, leading global alternative investment manager, pursuant to our investment advisory and management agreement (the “i",
Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025.pdf,SRC397,Schedule_Inv,gp,209,managed_by,is managed by,Ares Capital,"qualify for the tax treatment applicable to RICs. The Fund is externally managed by Ares Capital Management LLC (“Ares Capital Management” or the Fund’s “investment adviser”), a subsidiary of Ares Management Corporation (“Ares Management” or “Ares”), a publicly traded, leading global alternative investment manager, pursuant to an investment advisory and management agreement. A",
Schedule_Inv_Ares_Strategic_Income_Fund_ARS_FY2025.pdf,SRC397,Schedule_Inv,gp,215,provides_services,provides investment management services to,"Investment Company Act, Ares Capital Management","of the Fund’s board of trustees and in accordance with the Investment Company Act, Ares Capital Management provides investment advisory and management services to the Fund. For providing these services, Ares Capital Management receives fees from the Fund consisting of a base management fee and an incentive fee. The cost of both the base management fee and the incentive fee is",
Schedule_Inv_BlackRock_Private_Credit_Fund_ARS_FY2025.pdf,SRC399,Schedule_Inv,gp,5,managed_by,is managed by,BlackRock Capital,"ess development company(“BDC”) under the 1940 Act. The Fund is externally managed by BlackRock Capital Investment Advisors, LLC (the “Investment Adviser”). BlackRock Advisors, LLC (the“Sub-Adviser”and, together with the Investment Adviser, the“Advisers”)serves as theFund’ssub-adviser. The Advisers are subsidiaries of BlackRock, Inc. (together with its subsidiaries, including bu",
