scenario_id,scenario_type,manager_id,manager_name,strategy,baseline_score,baseline_rank,scenario_score,scenario_rank,official_eligible,removed_fund_id,evidence_id,counterfactual_score
strict_20_10,peer_policy,MANAGER_SYNTH_00001,Synthetic Alternatives Manager 0001,venture,74.0740740741,1,74.07407407407408,1,true,,SCENARIO:manager:MANAGER_SYNTH_00001:venture:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00005,Synthetic Alternatives Manager 0005,private_credit,40.0,4,40.0,4,true,,SCENARIO:manager:MANAGER_SYNTH_00005:private_credit:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00017,Synthetic Alternatives Manager 0017,buyout,54.7368421052,8,54.736842105263165,7,true,,SCENARIO:manager:MANAGER_SYNTH_00017:buyout:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00026,Synthetic Alternatives Manager 0026,venture,14.0,4,13.999999999999998,4,true,,SCENARIO:manager:MANAGER_SYNTH_00026:venture:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00029,Synthetic Alternatives Manager 0029,venture,67.2,2,67.2,2,true,,SCENARIO:manager:MANAGER_SYNTH_00029:venture:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00031,Synthetic Alternatives Manager 0031,infrastructure,54.2857142857,2,,,false,,SCENARIO:manager:MANAGER_SYNTH_00031:infrastructure:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00033,Synthetic Alternatives Manager 0033,buyout,75.1238591916,4,75.1238591916558,3,true,,SCENARIO:manager:MANAGER_SYNTH_00033:buyout:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00036,Synthetic Alternatives Manager 0036,private_credit,31.0714285714,6,31.071428571428573,6,true,,SCENARIO:manager:MANAGER_SYNTH_00036:private_credit:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00055,Synthetic Alternatives Manager 0055,buyout,37.3684210526,14,37.368421052631575,13,true,,SCENARIO:manager:MANAGER_SYNTH_00055:buyout:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00061,Synthetic Alternatives Manager 0061,buyout,47.2446762277,12,47.24467622772708,11,true,,SCENARIO:manager:MANAGER_SYNTH_00061:buyout:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00061,Synthetic Alternatives Manager 0061,private_credit,54.2931034483,2,54.29310344827586,2,true,,SCENARIO:manager:MANAGER_SYNTH_00061:private_credit:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00078,Synthetic Alternatives Manager 0078,real_estate,67.1111111111,1,,,false,,SCENARIO:manager:MANAGER_SYNTH_00078:real_estate:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00086,Synthetic Alternatives Manager 0086,private_credit,53.301724138,3,53.30172413793103,3,true,,SCENARIO:manager:MANAGER_SYNTH_00086:private_credit:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00089,Synthetic Alternatives Manager 0089,private_credit,61.5384615384,1,61.53846153846154,1,true,,SCENARIO:manager:MANAGER_SYNTH_00089:private_credit:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00091,Synthetic Alternatives Manager 0091,buyout,83.1034482758,2,83.10344827586206,2,true,,SCENARIO:manager:MANAGER_SYNTH_00091:buyout:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00097,Synthetic Alternatives Manager 0097,buyout,50.5867014342,10,50.58670143415907,9,true,,SCENARIO:manager:MANAGER_SYNTH_00097:buyout:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00117,Synthetic Alternatives Manager 0117,buyout,75.4853620956,3,,,false,,SCENARIO:manager:MANAGER_SYNTH_00117:buyout:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00123,Synthetic Alternatives Manager 0123,buyout,53.70273794,9,53.70273794002608,8,true,,SCENARIO:manager:MANAGER_SYNTH_00123:buyout:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00124,Synthetic Alternatives Manager 0124,buyout,66.8965517242,5,66.89655172413794,4,true,,SCENARIO:manager:MANAGER_SYNTH_00124:buyout:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00128,Synthetic Alternatives Manager 0128,real_estate,61.9259259259,3,,,false,,SCENARIO:manager:MANAGER_SYNTH_00128:real_estate:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00129,Synthetic Alternatives Manager 0129,buyout,49.3487957181,11,49.348795718108825,10,true,,SCENARIO:manager:MANAGER_SYNTH_00129:buyout:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00137,Synthetic Alternatives Manager 0137,buyout,13.275862069,15,13.275862068965518,14,true,,SCENARIO:manager:MANAGER_SYNTH_00137:buyout:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00140,Synthetic Alternatives Manager 0140,real_estate,19.2857142857,4,,,false,,SCENARIO:manager:MANAGER_SYNTH_00140:real_estate:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00144,Synthetic Alternatives Manager 0144,infrastructure,61.4285714286,1,,,false,,SCENARIO:manager:MANAGER_SYNTH_00144:infrastructure:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00145,Synthetic Alternatives Manager 0145,buyout,9.99999999999,16,10.0,15,true,,SCENARIO:manager:MANAGER_SYNTH_00145:buyout:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00161,Synthetic Alternatives Manager 0161,growth,40.9166666667,2,,,false,,SCENARIO:manager:MANAGER_SYNTH_00161:growth:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00164,Synthetic Alternatives Manager 0164,secondaries,48.3157894737,2,,,false,,SCENARIO:manager:MANAGER_SYNTH_00164:secondaries:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00165,Synthetic Alternatives Manager 0165,venture,19.6296296297,3,19.62962962962963,3,true,,SCENARIO:manager:MANAGER_SYNTH_00165:venture:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00166,Synthetic Alternatives Manager 0166,buyout,60.4693611473,6,60.46936114732725,5,true,,SCENARIO:manager:MANAGER_SYNTH_00166:buyout:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,real_estate,64.2307692307,2,64.23076923076923,1,true,,SCENARIO:manager:MANAGER_SYNTH_00169:real_estate:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00176,Synthetic Alternatives Manager 0176,buyout,83.6332029552,1,83.63320295523685,1,true,,SCENARIO:manager:MANAGER_SYNTH_00176:buyout:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00179,Synthetic Alternatives Manager 0179,private_credit,35.3846153846,5,35.38461538461539,5,true,,SCENARIO:manager:MANAGER_SYNTH_00179:private_credit:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00185,Synthetic Alternatives Manager 0185,growth,54.1666666667,1,,,false,,SCENARIO:manager:MANAGER_SYNTH_00185:growth:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00189,Synthetic Alternatives Manager 0189,buyout,55.5172413793,7,55.51724137931035,6,true,,SCENARIO:manager:MANAGER_SYNTH_00189:buyout:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00189,Synthetic Alternatives Manager 0189,secondaries,51.6666666667,1,,,false,,SCENARIO:manager:MANAGER_SYNTH_00189:secondaries:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00193,Synthetic Alternatives Manager 0193,venture,13.4615384615,5,13.461538461538462,5,true,,SCENARIO:manager:MANAGER_SYNTH_00193:venture:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00195,Synthetic Alternatives Manager 0195,growth,37.5,3,,,false,,SCENARIO:manager:MANAGER_SYNTH_00195:growth:strict_20_10,
strict_20_10,peer_policy,MANAGER_SYNTH_00199,Synthetic Alternatives Manager 0199,buyout,39.2105263158,13,39.21052631578948,12,true,,SCENARIO:manager:MANAGER_SYNTH_00199:buyout:strict_20_10,
size_bands,peer_policy,MANAGER_SYNTH_00001,Synthetic Alternatives Manager 0001,venture,74.0740740741,1,,,false,,SCENARIO:manager:MANAGER_SYNTH_00001:venture:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00005,Synthetic Alternatives Manager 0005,private_credit,40.0,4,,,false,,SCENARIO:manager:MANAGER_SYNTH_00005:private_credit:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00017,Synthetic Alternatives Manager 0017,buyout,54.7368421052,8,54.42307692307692,7,true,,SCENARIO:manager:MANAGER_SYNTH_00017:buyout:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00026,Synthetic Alternatives Manager 0026,venture,14.0,4,,,false,,SCENARIO:manager:MANAGER_SYNTH_00026:venture:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00029,Synthetic Alternatives Manager 0029,venture,67.2,2,,,false,,SCENARIO:manager:MANAGER_SYNTH_00029:venture:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00031,Synthetic Alternatives Manager 0031,infrastructure,54.2857142857,2,,,false,,SCENARIO:manager:MANAGER_SYNTH_00031:infrastructure:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00033,Synthetic Alternatives Manager 0033,buyout,75.1238591916,4,75.35087719298245,3,true,,SCENARIO:manager:MANAGER_SYNTH_00033:buyout:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00036,Synthetic Alternatives Manager 0036,private_credit,31.0714285714,6,,,false,,SCENARIO:manager:MANAGER_SYNTH_00036:private_credit:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00055,Synthetic Alternatives Manager 0055,buyout,37.3684210526,14,44.03846153846153,12,true,,SCENARIO:manager:MANAGER_SYNTH_00055:buyout:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00061,Synthetic Alternatives Manager 0061,buyout,47.2446762277,12,53.80566801619433,9,true,,SCENARIO:manager:MANAGER_SYNTH_00061:buyout:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00061,Synthetic Alternatives Manager 0061,private_credit,54.2931034483,2,,,false,,SCENARIO:manager:MANAGER_SYNTH_00061:private_credit:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00078,Synthetic Alternatives Manager 0078,real_estate,67.1111111111,1,,,false,,SCENARIO:manager:MANAGER_SYNTH_00078:real_estate:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00086,Synthetic Alternatives Manager 0086,private_credit,53.301724138,3,,,false,,SCENARIO:manager:MANAGER_SYNTH_00086:private_credit:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00089,Synthetic Alternatives Manager 0089,private_credit,61.5384615384,1,65.38461538461539,1,true,,SCENARIO:manager:MANAGER_SYNTH_00089:private_credit:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00091,Synthetic Alternatives Manager 0091,buyout,83.1034482758,2,86.31578947368422,1,true,,SCENARIO:manager:MANAGER_SYNTH_00091:buyout:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00097,Synthetic Alternatives Manager 0097,buyout,50.5867014342,10,54.12955465587045,8,true,,SCENARIO:manager:MANAGER_SYNTH_00097:buyout:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00117,Synthetic Alternatives Manager 0117,buyout,75.4853620956,3,,,false,,SCENARIO:manager:MANAGER_SYNTH_00117:buyout:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00123,Synthetic Alternatives Manager 0123,buyout,53.70273794,9,59.1497975708502,5,true,,SCENARIO:manager:MANAGER_SYNTH_00123:buyout:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00124,Synthetic Alternatives Manager 0124,buyout,66.8965517242,5,73.88888888888889,4,true,,SCENARIO:manager:MANAGER_SYNTH_00124:buyout:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00128,Synthetic Alternatives Manager 0128,real_estate,61.9259259259,3,,,false,,SCENARIO:manager:MANAGER_SYNTH_00128:real_estate:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00129,Synthetic Alternatives Manager 0129,buyout,49.3487957181,11,55.402609086819616,6,true,,SCENARIO:manager:MANAGER_SYNTH_00129:buyout:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00137,Synthetic Alternatives Manager 0137,buyout,13.275862069,15,14.444444444444445,14,true,,SCENARIO:manager:MANAGER_SYNTH_00137:buyout:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00140,Synthetic Alternatives Manager 0140,real_estate,19.2857142857,4,,,false,,SCENARIO:manager:MANAGER_SYNTH_00140:real_estate:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00144,Synthetic Alternatives Manager 0144,infrastructure,61.4285714286,1,,,false,,SCENARIO:manager:MANAGER_SYNTH_00144:infrastructure:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00145,Synthetic Alternatives Manager 0145,buyout,9.99999999999,16,11.052631578947368,15,true,,SCENARIO:manager:MANAGER_SYNTH_00145:buyout:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00161,Synthetic Alternatives Manager 0161,growth,40.9166666667,2,,,false,,SCENARIO:manager:MANAGER_SYNTH_00161:growth:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00164,Synthetic Alternatives Manager 0164,secondaries,48.3157894737,2,,,false,,SCENARIO:manager:MANAGER_SYNTH_00164:secondaries:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00165,Synthetic Alternatives Manager 0165,venture,19.6296296297,3,,,false,,SCENARIO:manager:MANAGER_SYNTH_00165:venture:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00166,Synthetic Alternatives Manager 0166,buyout,60.4693611473,6,52.14912280701755,10,true,,SCENARIO:manager:MANAGER_SYNTH_00166:buyout:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,real_estate,64.2307692307,2,,,false,,SCENARIO:manager:MANAGER_SYNTH_00169:real_estate:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00176,Synthetic Alternatives Manager 0176,buyout,83.6332029552,1,84.73684210526315,2,true,,SCENARIO:manager:MANAGER_SYNTH_00176:buyout:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00179,Synthetic Alternatives Manager 0179,private_credit,35.3846153846,5,34.54545454545455,2,true,,SCENARIO:manager:MANAGER_SYNTH_00179:private_credit:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00185,Synthetic Alternatives Manager 0185,growth,54.1666666667,1,,,false,,SCENARIO:manager:MANAGER_SYNTH_00185:growth:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00189,Synthetic Alternatives Manager 0189,buyout,55.5172413793,7,52.10526315789474,11,true,,SCENARIO:manager:MANAGER_SYNTH_00189:buyout:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00189,Synthetic Alternatives Manager 0189,secondaries,51.6666666667,1,,,false,,SCENARIO:manager:MANAGER_SYNTH_00189:secondaries:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00193,Synthetic Alternatives Manager 0193,venture,13.4615384615,5,,,false,,SCENARIO:manager:MANAGER_SYNTH_00193:venture:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00195,Synthetic Alternatives Manager 0195,growth,37.5,3,,,false,,SCENARIO:manager:MANAGER_SYNTH_00195:growth:size_bands,
size_bands,peer_policy,MANAGER_SYNTH_00199,Synthetic Alternatives Manager 0199,buyout,39.2105263158,13,27.500000000000004,13,true,,SCENARIO:manager:MANAGER_SYNTH_00199:buyout:size_bands,
remove_best,leave_one_out,MANAGER_SYNTH_00001,Synthetic Alternatives Manager 0001,venture,74.0740740741,1,64.4444444444,,false,FUND_SYNTH_000004,SCENARIO:manager:MANAGER_SYNTH_00001:venture:remove_best,64.4444444444
remove_best,leave_one_out,MANAGER_SYNTH_00005,Synthetic Alternatives Manager 0005,private_credit,40.0,4,36.4285714286,,false,FUND_SYNTH_000017,SCENARIO:manager:MANAGER_SYNTH_00005:private_credit:remove_best,36.4285714286
remove_best,leave_one_out,MANAGER_SYNTH_00017,Synthetic Alternatives Manager 0017,buyout,54.7368421052,8,23.1578947368,,false,FUND_SYNTH_000067,SCENARIO:manager:MANAGER_SYNTH_00017:buyout:remove_best,23.1578947368
remove_best,leave_one_out,MANAGER_SYNTH_00026,Synthetic Alternatives Manager 0026,venture,14.0,4,3.2,,false,FUND_SYNTH_000102,SCENARIO:manager:MANAGER_SYNTH_00026:venture:remove_best,3.2
remove_best,leave_one_out,MANAGER_SYNTH_00029,Synthetic Alternatives Manager 0029,venture,67.2,2,62.4,,false,FUND_SYNTH_000115,SCENARIO:manager:MANAGER_SYNTH_00029:venture:remove_best,62.4
remove_best,leave_one_out,MANAGER_SYNTH_00031,Synthetic Alternatives Manager 0031,infrastructure,54.2857142857,2,48.5714285714,,false,FUND_SYNTH_000123,SCENARIO:manager:MANAGER_SYNTH_00031:infrastructure:remove_best,48.5714285714
remove_best,leave_one_out,MANAGER_SYNTH_00033,Synthetic Alternatives Manager 0033,buyout,75.1238591916,4,61.0169491525,,false,FUND_SYNTH_000131,SCENARIO:manager:MANAGER_SYNTH_00033:buyout:remove_best,61.0169491525
remove_best,leave_one_out,MANAGER_SYNTH_00036,Synthetic Alternatives Manager 0036,private_credit,31.0714285714,6,24.2857142857,,false,FUND_SYNTH_000143,SCENARIO:manager:MANAGER_SYNTH_00036:private_credit:remove_best,24.2857142857
remove_best,leave_one_out,MANAGER_SYNTH_00055,Synthetic Alternatives Manager 0055,buyout,37.3684210526,14,13.6842105263,,false,FUND_SYNTH_000219,SCENARIO:manager:MANAGER_SYNTH_00055:buyout:remove_best,13.6842105263
remove_best,leave_one_out,MANAGER_SYNTH_00061,Synthetic Alternatives Manager 0061,buyout,47.2446762277,12,24.7457627119,,false,FUND_SYNTH_000241,SCENARIO:manager:MANAGER_SYNTH_00061:buyout:remove_best,24.7457627119
remove_best,leave_one_out,MANAGER_SYNTH_00061,Synthetic Alternatives Manager 0061,private_credit,54.2931034483,2,47.5862068966,,false,FUND_SYNTH_000243,SCENARIO:manager:MANAGER_SYNTH_00061:private_credit:remove_best,47.5862068966
remove_best,leave_one_out,MANAGER_SYNTH_00078,Synthetic Alternatives Manager 0078,real_estate,67.1111111111,1,58.6666666667,,false,FUND_SYNTH_000310,SCENARIO:manager:MANAGER_SYNTH_00078:real_estate:remove_best,58.6666666667
remove_best,leave_one_out,MANAGER_SYNTH_00086,Synthetic Alternatives Manager 0086,private_credit,53.301724138,3,33.5,,false,FUND_SYNTH_000343,SCENARIO:manager:MANAGER_SYNTH_00086:private_credit:remove_best,33.5
remove_best,leave_one_out,MANAGER_SYNTH_00089,Synthetic Alternatives Manager 0089,private_credit,61.5384615384,1,34.8717948718,,false,FUND_SYNTH_000355,SCENARIO:manager:MANAGER_SYNTH_00089:private_credit:remove_best,34.8717948718
remove_best,leave_one_out,MANAGER_SYNTH_00091,Synthetic Alternatives Manager 0091,buyout,83.1034482758,2,76.2068965517,,false,FUND_SYNTH_000362,SCENARIO:manager:MANAGER_SYNTH_00091:buyout:remove_best,76.2068965517
remove_best,leave_one_out,MANAGER_SYNTH_00097,Synthetic Alternatives Manager 0097,buyout,50.5867014342,10,18.4615384615,,false,FUND_SYNTH_000387,SCENARIO:manager:MANAGER_SYNTH_00097:buyout:remove_best,18.4615384615
remove_best,leave_one_out,MANAGER_SYNTH_00117,Synthetic Alternatives Manager 0117,buyout,75.4853620956,3,69.1525423729,,false,FUND_SYNTH_000468,SCENARIO:manager:MANAGER_SYNTH_00117:buyout:remove_best,69.1525423729
remove_best,leave_one_out,MANAGER_SYNTH_00123,Synthetic Alternatives Manager 0123,buyout,53.70273794,9,13.8461538462,,false,FUND_SYNTH_000492,SCENARIO:manager:MANAGER_SYNTH_00123:buyout:remove_best,13.8461538462
remove_best,leave_one_out,MANAGER_SYNTH_00124,Synthetic Alternatives Manager 0124,buyout,66.8965517242,5,54.8275862069,,false,FUND_SYNTH_000495,SCENARIO:manager:MANAGER_SYNTH_00124:buyout:remove_best,54.8275862069
remove_best,leave_one_out,MANAGER_SYNTH_00128,Synthetic Alternatives Manager 0128,real_estate,61.9259259259,3,45.3333333333,,false,FUND_SYNTH_000509,SCENARIO:manager:MANAGER_SYNTH_00128:real_estate:remove_best,45.3333333333
remove_best,leave_one_out,MANAGER_SYNTH_00129,Synthetic Alternatives Manager 0129,buyout,49.3487957181,11,34.286351471897504,,false,FUND_SYNTH_000515,SCENARIO:manager:MANAGER_SYNTH_00129:buyout:remove_best,34.286351471897504
remove_best,leave_one_out,MANAGER_SYNTH_00137,Synthetic Alternatives Manager 0137,buyout,13.275862069,15,10.6896551724,,false,FUND_SYNTH_000547,SCENARIO:manager:MANAGER_SYNTH_00137:buyout:remove_best,10.6896551724
remove_best,leave_one_out,MANAGER_SYNTH_00140,Synthetic Alternatives Manager 0140,real_estate,19.2857142857,4,0.0,,false,FUND_SYNTH_000558,SCENARIO:manager:MANAGER_SYNTH_00140:real_estate:remove_best,0.0
remove_best,leave_one_out,MANAGER_SYNTH_00144,Synthetic Alternatives Manager 0144,infrastructure,61.4285714286,1,51.4285714286,,false,FUND_SYNTH_000575,SCENARIO:manager:MANAGER_SYNTH_00144:infrastructure:remove_best,51.4285714286
remove_best,leave_one_out,MANAGER_SYNTH_00145,Synthetic Alternatives Manager 0145,buyout,9.99999999999,16,8.62068965517,,false,FUND_SYNTH_000579,SCENARIO:manager:MANAGER_SYNTH_00145:buyout:remove_best,8.62068965517
remove_best,leave_one_out,MANAGER_SYNTH_00161,Synthetic Alternatives Manager 0161,growth,40.9166666667,2,32.5,,false,FUND_SYNTH_000643,SCENARIO:manager:MANAGER_SYNTH_00161:growth:remove_best,32.5
remove_best,leave_one_out,MANAGER_SYNTH_00164,Synthetic Alternatives Manager 0164,secondaries,48.3157894737,2,32.6315789474,,false,FUND_SYNTH_000654,SCENARIO:manager:MANAGER_SYNTH_00164:secondaries:remove_best,32.6315789474
remove_best,leave_one_out,MANAGER_SYNTH_00165,Synthetic Alternatives Manager 0165,venture,19.6296296297,3,11.8518518519,,false,FUND_SYNTH_000660,SCENARIO:manager:MANAGER_SYNTH_00165:venture:remove_best,11.8518518519
remove_best,leave_one_out,MANAGER_SYNTH_00166,Synthetic Alternatives Manager 0166,buyout,60.4693611473,6,50.1694915254,,false,FUND_SYNTH_000664,SCENARIO:manager:MANAGER_SYNTH_00166:buyout:remove_best,50.1694915254
remove_best,leave_one_out,MANAGER_SYNTH_00169,Synthetic Alternatives Manager 0169,real_estate,64.2307692307,2,32.3076923077,,false,FUND_SYNTH_000676,SCENARIO:manager:MANAGER_SYNTH_00169:real_estate:remove_best,32.3076923077
remove_best,leave_one_out,MANAGER_SYNTH_00176,Synthetic Alternatives Manager 0176,buyout,83.6332029552,1,69.8305084746,,false,FUND_SYNTH_000701,SCENARIO:manager:MANAGER_SYNTH_00176:buyout:remove_best,69.8305084746
remove_best,leave_one_out,MANAGER_SYNTH_00179,Synthetic Alternatives Manager 0179,private_credit,35.3846153846,5,2.5641025641,,false,FUND_SYNTH_000714,SCENARIO:manager:MANAGER_SYNTH_00179:private_credit:remove_best,2.5641025641
remove_best,leave_one_out,MANAGER_SYNTH_00185,Synthetic Alternatives Manager 0185,growth,54.1666666667,1,41.6666666667,,false,FUND_SYNTH_000738,SCENARIO:manager:MANAGER_SYNTH_00185:growth:remove_best,41.6666666667
remove_best,leave_one_out,MANAGER_SYNTH_00189,Synthetic Alternatives Manager 0189,buyout,55.5172413793,7,51.3793103448,,false,FUND_SYNTH_000753,SCENARIO:manager:MANAGER_SYNTH_00189:buyout:remove_best,51.3793103448
remove_best,leave_one_out,MANAGER_SYNTH_00189,Synthetic Alternatives Manager 0189,secondaries,51.6666666667,1,20.0,,false,FUND_SYNTH_000754,SCENARIO:manager:MANAGER_SYNTH_00189:secondaries:remove_best,20.0
remove_best,leave_one_out,MANAGER_SYNTH_00193,Synthetic Alternatives Manager 0193,venture,13.4615384615,5,10.0,,false,FUND_SYNTH_000769,SCENARIO:manager:MANAGER_SYNTH_00193:venture:remove_best,10.0
remove_best,leave_one_out,MANAGER_SYNTH_00195,Synthetic Alternatives Manager 0195,growth,37.5,3,0.0,,false,FUND_SYNTH_000777,SCENARIO:manager:MANAGER_SYNTH_00195:growth:remove_best,0.0
remove_best,leave_one_out,MANAGER_SYNTH_00199,Synthetic Alternatives Manager 0199,buyout,39.2105263158,13,35.7894736842,,false,FUND_SYNTH_000793,SCENARIO:manager:MANAGER_SYNTH_00199:buyout:remove_best,35.7894736842
remove_worst,leave_one_out,MANAGER_SYNTH_00001,Synthetic Alternatives Manager 0001,venture,74.0740740741,1,83.7037037037,,false,FUND_SYNTH_000003,SCENARIO:manager:MANAGER_SYNTH_00001:venture:remove_worst,83.7037037037
remove_worst,leave_one_out,MANAGER_SYNTH_00005,Synthetic Alternatives Manager 0005,private_credit,40.0,4,43.5714285714,,false,FUND_SYNTH_000020,SCENARIO:manager:MANAGER_SYNTH_00005:private_credit:remove_worst,43.5714285714
remove_worst,leave_one_out,MANAGER_SYNTH_00017,Synthetic Alternatives Manager 0017,buyout,54.7368421052,8,86.3157894737,,false,FUND_SYNTH_000065,SCENARIO:manager:MANAGER_SYNTH_00017:buyout:remove_worst,86.3157894737
remove_worst,leave_one_out,MANAGER_SYNTH_00026,Synthetic Alternatives Manager 0026,venture,14.0,4,24.8,,false,FUND_SYNTH_000104,SCENARIO:manager:MANAGER_SYNTH_00026:venture:remove_worst,24.8
remove_worst,leave_one_out,MANAGER_SYNTH_00029,Synthetic Alternatives Manager 0029,venture,67.2,2,72.0,,false,FUND_SYNTH_000116,SCENARIO:manager:MANAGER_SYNTH_00029:venture:remove_worst,72.0
remove_worst,leave_one_out,MANAGER_SYNTH_00031,Synthetic Alternatives Manager 0031,infrastructure,54.2857142857,2,60.0,,false,FUND_SYNTH_000122,SCENARIO:manager:MANAGER_SYNTH_00031:infrastructure:remove_worst,60.0
remove_worst,leave_one_out,MANAGER_SYNTH_00033,Synthetic Alternatives Manager 0033,buyout,75.1238591916,4,89.2307692308,,false,FUND_SYNTH_000129,SCENARIO:manager:MANAGER_SYNTH_00033:buyout:remove_worst,89.2307692308
remove_worst,leave_one_out,MANAGER_SYNTH_00036,Synthetic Alternatives Manager 0036,private_credit,31.0714285714,6,37.8571428571,,false,FUND_SYNTH_000142,SCENARIO:manager:MANAGER_SYNTH_00036:private_credit:remove_worst,37.8571428571
remove_worst,leave_one_out,MANAGER_SYNTH_00055,Synthetic Alternatives Manager 0055,buyout,37.3684210526,14,61.0526315789,,false,FUND_SYNTH_000217,SCENARIO:manager:MANAGER_SYNTH_00055:buyout:remove_worst,61.0526315789
remove_worst,leave_one_out,MANAGER_SYNTH_00061,Synthetic Alternatives Manager 0061,buyout,47.2446762277,12,69.7435897436,,false,FUND_SYNTH_000242,SCENARIO:manager:MANAGER_SYNTH_00061:buyout:remove_worst,69.7435897436
remove_worst,leave_one_out,MANAGER_SYNTH_00061,Synthetic Alternatives Manager 0061,private_credit,54.2931034483,2,61.0,,false,FUND_SYNTH_000244,SCENARIO:manager:MANAGER_SYNTH_00061:private_credit:remove_worst,61.0
remove_worst,leave_one_out,MANAGER_SYNTH_00078,Synthetic Alternatives Manager 0078,real_estate,67.1111111111,1,75.5555555556,,false,FUND_SYNTH_000311,SCENARIO:manager:MANAGER_SYNTH_00078:real_estate:remove_worst,75.5555555556
remove_worst,leave_one_out,MANAGER_SYNTH_00086,Synthetic Alternatives Manager 0086,private_credit,53.301724138,3,73.1034482759,,false,FUND_SYNTH_000341,SCENARIO:manager:MANAGER_SYNTH_00086:private_credit:remove_worst,73.1034482759
