evaluated_fund_id,policy_id,peer_fund_id,included,reason
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000356,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000383,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000407,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000464,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000484,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000503,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000538,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000566,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000576,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000581,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000618,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000621,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000662,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000677,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000695,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000709,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000714,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000715,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000728,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000758,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000771,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000783,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000788,true,V1_EXPLICIT_PEER
FUND_SYNTH_000607,reference_v1_10_5,FUND_SYNTH_000789,true,V1_EXPLICIT_PEER
FUND_SYNTH_000609,reference_v1_10_5,FUND_SYNTH_000077,true,V1_EXPLICIT_PEER
FUND_SYNTH_000609,reference_v1_10_5,FUND_SYNTH_000161,true,V1_EXPLICIT_PEER
FUND_SYNTH_000609,reference_v1_10_5,FUND_SYNTH_000448,true,V1_EXPLICIT_PEER
FUND_SYNTH_000609,reference_v1_10_5,FUND_SYNTH_000797,true,V1_EXPLICIT_PEER
FUND_SYNTH_000610,reference_v1_10_5,FUND_SYNTH_000066,true,V1_EXPLICIT_PEER
FUND_SYNTH_000610,reference_v1_10_5,FUND_SYNTH_000088,true,V1_EXPLICIT_PEER
FUND_SYNTH_000610,reference_v1_10_5,FUND_SYNTH_000122,true,V1_EXPLICIT_PEER
FUND_SYNTH_000610,reference_v1_10_5,FUND_SYNTH_000123,true,V1_EXPLICIT_PEER
FUND_SYNTH_000610,reference_v1_10_5,FUND_SYNTH_000139,true,V1_EXPLICIT_PEER
FUND_SYNTH_000610,reference_v1_10_5,FUND_SYNTH_000180,true,V1_EXPLICIT_PEER
FUND_SYNTH_000610,reference_v1_10_5,FUND_SYNTH_000296,true,V1_EXPLICIT_PEER
FUND_SYNTH_000610,reference_v1_10_5,FUND_SYNTH_000298,true,V1_EXPLICIT_PEER
FUND_SYNTH_000610,reference_v1_10_5,FUND_SYNTH_000415,true,V1_EXPLICIT_PEER
FUND_SYNTH_000610,reference_v1_10_5,FUND_SYNTH_000537,true,V1_EXPLICIT_PEER
FUND_SYNTH_000610,reference_v1_10_5,FUND_SYNTH_000564,true,V1_EXPLICIT_PEER
FUND_SYNTH_000610,reference_v1_10_5,FUND_SYNTH_000596,true,V1_EXPLICIT_PEER
FUND_SYNTH_000610,reference_v1_10_5,FUND_SYNTH_000704,true,V1_EXPLICIT_PEER
FUND_SYNTH_000610,reference_v1_10_5,FUND_SYNTH_000750,true,V1_EXPLICIT_PEER
FUND_SYNTH_000610,reference_v1_10_5,FUND_SYNTH_000773,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000017,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000020,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000042,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000062,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000090,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000142,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000143,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000164,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000202,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000216,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000223,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000228,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000236,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000244,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000277,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000343,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000352,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000438,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000479,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000544,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000550,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000616,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000626,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000632,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000689,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000692,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000707,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000768,true,V1_EXPLICIT_PEER
FUND_SYNTH_000611,reference_v1_10_5,FUND_SYNTH_000786,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000054,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000060,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000102,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000104,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000115,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000116,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000233,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000246,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000264,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000286,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000338,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000366,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000433,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000461,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000467,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000470,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000482,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000526,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000535,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000587,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000594,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000602,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000628,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000744,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000769,true,V1_EXPLICIT_PEER
FUND_SYNTH_000612,reference_v1_10_5,FUND_SYNTH_000791,true,V1_EXPLICIT_PEER
FUND_SYNTH_000613,reference_v1_10_5,FUND_SYNTH_000059,true,V1_EXPLICIT_PEER
FUND_SYNTH_000613,reference_v1_10_5,FUND_SYNTH_000145,true,V1_EXPLICIT_PEER
FUND_SYNTH_000613,reference_v1_10_5,FUND_SYNTH_000151,true,V1_EXPLICIT_PEER
FUND_SYNTH_000613,reference_v1_10_5,FUND_SYNTH_000367,true,V1_EXPLICIT_PEER
FUND_SYNTH_000613,reference_v1_10_5,FUND_SYNTH_000375,true,V1_EXPLICIT_PEER
FUND_SYNTH_000613,reference_v1_10_5,FUND_SYNTH_000397,true,V1_EXPLICIT_PEER
FUND_SYNTH_000613,reference_v1_10_5,FUND_SYNTH_000469,true,V1_EXPLICIT_PEER
FUND_SYNTH_000613,reference_v1_10_5,FUND_SYNTH_000522,true,V1_EXPLICIT_PEER
FUND_SYNTH_000613,reference_v1_10_5,FUND_SYNTH_000569,true,V1_EXPLICIT_PEER
FUND_SYNTH_000613,reference_v1_10_5,FUND_SYNTH_000574,true,V1_EXPLICIT_PEER
FUND_SYNTH_000613,reference_v1_10_5,FUND_SYNTH_000575,true,V1_EXPLICIT_PEER
FUND_SYNTH_000613,reference_v1_10_5,FUND_SYNTH_000584,true,V1_EXPLICIT_PEER
FUND_SYNTH_000613,reference_v1_10_5,FUND_SYNTH_000601,true,V1_EXPLICIT_PEER
FUND_SYNTH_000613,reference_v1_10_5,FUND_SYNTH_000679,true,V1_EXPLICIT_PEER
FUND_SYNTH_000613,reference_v1_10_5,FUND_SYNTH_000718,true,V1_EXPLICIT_PEER
FUND_SYNTH_000614,reference_v1_10_5,FUND_SYNTH_000354,true,V1_EXPLICIT_PEER
FUND_SYNTH_000614,reference_v1_10_5,FUND_SYNTH_000748,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000017,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000020,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000042,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000062,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000090,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000142,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000143,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000164,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000202,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000216,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000223,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000228,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000236,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000244,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000277,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000343,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000352,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000438,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000479,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000544,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000550,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000611,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000626,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000632,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000689,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000692,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000707,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000768,true,V1_EXPLICIT_PEER
FUND_SYNTH_000616,reference_v1_10_5,FUND_SYNTH_000786,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000001,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000006,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000046,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000048,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000049,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000074,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000087,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000089,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000124,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000129,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000148,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000179,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000225,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000230,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000242,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000274,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000291,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000299,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000315,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000323,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000342,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000351,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000357,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000361,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000362,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000370,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000376,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000384,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000387,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000400,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000402,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000449,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000455,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000463,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000466,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000478,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000492,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000495,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000496,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000500,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000505,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000514,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000518,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000542,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000547,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000548,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000579,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000580,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000582,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000631,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000636,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000663,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000667,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000702,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000736,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000743,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000753,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000756,true,V1_EXPLICIT_PEER
FUND_SYNTH_000617,reference_v1_10_5,FUND_SYNTH_000772,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000023,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000079,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000081,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000113,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000159,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000171,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000208,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000209,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000243,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000275,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000314,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000321,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000340,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000341,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000346,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000355,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000356,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000383,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000407,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000464,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000484,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000503,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000538,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000566,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000576,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000581,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000607,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000621,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000662,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000677,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000695,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000709,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000714,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000715,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000728,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000758,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000771,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000783,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000788,true,V1_EXPLICIT_PEER
FUND_SYNTH_000618,reference_v1_10_5,FUND_SYNTH_000789,true,V1_EXPLICIT_PEER
FUND_SYNTH_000620,reference_v1_10_5,FUND_SYNTH_000029,true,V1_EXPLICIT_PEER
FUND_SYNTH_000620,reference_v1_10_5,FUND_SYNTH_000222,true,V1_EXPLICIT_PEER
FUND_SYNTH_000620,reference_v1_10_5,FUND_SYNTH_000251,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000023,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000079,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000081,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000113,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000159,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000171,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000208,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000209,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000243,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000275,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000314,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000321,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000340,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000341,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000346,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000355,true,V1_EXPLICIT_PEER
FUND_SYNTH_000621,reference_v1_10_5,FUND_SYNTH_000356,true,V1_EXPLICIT_PEER
