manager_id,strategy,sub_strategy,fund_id,display_order,vintage_year,first_close_date,predecessor_fund_id,order_status
MANAGER_SYNTH_00118,fund_of_funds,diversified,FUND_SYNTH_000472,1,2023,2023-08-15,,ORDERED
MANAGER_SYNTH_00118,infrastructure,core_plus,FUND_SYNTH_000469,1,2022,2022-11-15,,ORDERED
MANAGER_SYNTH_00118,venture,early_stage,FUND_SYNTH_000470,1,2021,2021-02-15,,ORDERED
MANAGER_SYNTH_00119,growth,growth_equity,FUND_SYNTH_000476,1,2017,2017-08-15,,ORDERED
MANAGER_SYNTH_00119,growth,growth_equity,FUND_SYNTH_000474,2,2025,2025-02-15,FUND_SYNTH_000476,ORDERED
MANAGER_SYNTH_00119,private_credit,direct_lending,FUND_SYNTH_000475,1,2014,2014-11-15,,ORDERED
MANAGER_SYNTH_00119,venture,early_stage,FUND_SYNTH_000473,1,2025,2025-05-15,,ORDERED
MANAGER_SYNTH_00120,buyout,middle_market,FUND_SYNTH_000478,1,2019,2019-05-15,,ORDERED
MANAGER_SYNTH_00120,private_credit,direct_lending,FUND_SYNTH_000479,1,2020,2020-11-15,,ORDERED
MANAGER_SYNTH_00120,real_estate,value_add,FUND_SYNTH_000477,1,2013,2013-02-15,,ORDERED
MANAGER_SYNTH_00120,secondaries,lp_led,FUND_SYNTH_000480,1,2018,2018-02-15,,ORDERED
MANAGER_SYNTH_00121,private_credit,direct_lending,FUND_SYNTH_000484,1,2018,2018-08-15,,ORDERED
MANAGER_SYNTH_00121,private_credit,direct_lending,FUND_SYNTH_000481,2,2025,2025-08-15,FUND_SYNTH_000484,ORDERED
MANAGER_SYNTH_00121,secondaries,lp_led,FUND_SYNTH_000483,1,2016,2016-05-15,,ORDERED
MANAGER_SYNTH_00121,venture,early_stage,FUND_SYNTH_000482,1,2023,2023-11-15,,ORDERED
MANAGER_SYNTH_00122,buyout,middle_market,FUND_SYNTH_000485,1,2019,2019-05-15,,ORDERED
MANAGER_SYNTH_00122,buyout,middle_market,FUND_SYNTH_000486,2,2022,2022-05-15,FUND_SYNTH_000485,ORDERED
MANAGER_SYNTH_00122,fund_of_funds,diversified,FUND_SYNTH_000488,1,2014,2014-05-15,,ORDERED
MANAGER_SYNTH_00122,venture,early_stage,FUND_SYNTH_000487,1,2015,2015-02-15,,ORDERED
MANAGER_SYNTH_00123,buyout,middle_market,FUND_SYNTH_000492,1,2017,2017-08-15,,ORDERED
MANAGER_SYNTH_00123,buyout,middle_market,FUND_SYNTH_000491,2,2022,2022-11-15,FUND_SYNTH_000492,ORDERED
MANAGER_SYNTH_00123,private_credit,direct_lending,FUND_SYNTH_000489,1,2016,2016-05-15,,ORDERED
MANAGER_SYNTH_00123,venture,early_stage,FUND_SYNTH_000490,1,2018,2018-11-15,,ORDERED
MANAGER_SYNTH_00124,buyout,middle_market,FUND_SYNTH_000495,1,2015,2015-11-15,,ORDERED
MANAGER_SYNTH_00124,buyout,middle_market,FUND_SYNTH_000496,2,2019,2019-05-15,FUND_SYNTH_000495,ORDERED
MANAGER_SYNTH_00124,growth,growth_equity,FUND_SYNTH_000494,1,2016,2016-05-15,,ORDERED
MANAGER_SYNTH_00124,infrastructure,core_plus,FUND_SYNTH_000493,1,2012,2012-05-15,,ORDERED
MANAGER_SYNTH_00125,buyout,middle_market,FUND_SYNTH_000500,1,2016,2016-11-15,,ORDERED
MANAGER_SYNTH_00125,buyout,middle_market,FUND_SYNTH_000498,2,2025,2025-05-15,FUND_SYNTH_000500,ORDERED
MANAGER_SYNTH_00125,infrastructure,core_plus,FUND_SYNTH_000499,1,2019,2019-05-15,,ORDERED
MANAGER_SYNTH_00125,private_credit,direct_lending,FUND_SYNTH_000497,1,2012,2012-05-15,,ORDERED
MANAGER_SYNTH_00126,buyout,middle_market,FUND_SYNTH_000501,1,2022,2022-08-15,,ORDERED
MANAGER_SYNTH_00126,infrastructure,core_plus,FUND_SYNTH_000502,1,2022,2022-05-15,,ORDERED
MANAGER_SYNTH_00126,private_credit,direct_lending,FUND_SYNTH_000503,1,2016,2016-05-15,,ORDERED
MANAGER_SYNTH_00126,secondaries,lp_led,FUND_SYNTH_000504,1,2016,2016-05-15,,ORDERED
MANAGER_SYNTH_00127,buyout,middle_market,FUND_SYNTH_000505,1,2017,2017-11-15,,ORDERED
MANAGER_SYNTH_00127,secondaries,lp_led,FUND_SYNTH_000507,1,2012,2012-11-15,,ORDERED
MANAGER_SYNTH_00127,secondaries,lp_led,FUND_SYNTH_000508,2,2024,2024-05-15,FUND_SYNTH_000507,ORDERED
MANAGER_SYNTH_00127,venture,early_stage,FUND_SYNTH_000506,1,2014,2014-02-15,,ORDERED
MANAGER_SYNTH_00128,growth,growth_equity,FUND_SYNTH_000510,1,2013,2013-02-15,,ORDERED
MANAGER_SYNTH_00128,private_credit,direct_lending,FUND_SYNTH_000511,1,2014,2014-08-15,,ORDERED
MANAGER_SYNTH_00128,real_estate,value_add,FUND_SYNTH_000509,1,2017,2017-05-15,,ORDERED
MANAGER_SYNTH_00128,real_estate,value_add,FUND_SYNTH_000512,2,2022,2022-02-15,FUND_SYNTH_000509,ORDERED
MANAGER_SYNTH_00129,buyout,middle_market,FUND_SYNTH_000514,1,2017,2017-02-15,,ORDERED
MANAGER_SYNTH_00129,buyout,middle_market,FUND_SYNTH_000515,2,2020,2020-11-15,FUND_SYNTH_000514,ORDERED
MANAGER_SYNTH_00129,buyout,middle_market,FUND_SYNTH_000513,3,2022,2022-11-15,FUND_SYNTH_000515,ORDERED
MANAGER_SYNTH_00129,venture,early_stage,FUND_SYNTH_000516,1,2016,2016-05-15,,ORDERED
MANAGER_SYNTH_00130,buyout,middle_market,FUND_SYNTH_000518,1,2016,2016-05-15,,ORDERED
MANAGER_SYNTH_00130,growth,growth_equity,FUND_SYNTH_000520,1,2014,2014-08-15,,ORDERED
MANAGER_SYNTH_00130,infrastructure,core_plus,FUND_SYNTH_000517,1,2013,2013-11-15,,ORDERED
MANAGER_SYNTH_00130,private_credit,direct_lending,FUND_SYNTH_000519,1,2012,2012-11-15,,ORDERED
MANAGER_SYNTH_00131,buyout,middle_market,FUND_SYNTH_000523,1,2013,2013-11-15,,ORDERED
MANAGER_SYNTH_00131,buyout,middle_market,FUND_SYNTH_000521,2,2020,2020-08-15,FUND_SYNTH_000523,ORDERED
MANAGER_SYNTH_00131,infrastructure,core_plus,FUND_SYNTH_000522,1,2020,2020-08-15,,ORDERED
MANAGER_SYNTH_00131,real_estate,value_add,FUND_SYNTH_000524,1,2018,2018-02-15,,ORDERED
MANAGER_SYNTH_00132,growth,growth_equity,FUND_SYNTH_000525,1,2023,2023-08-15,,ORDERED
MANAGER_SYNTH_00132,private_credit,direct_lending,FUND_SYNTH_000527,1,2017,2017-08-15,,ORDERED
MANAGER_SYNTH_00132,real_estate,value_add,FUND_SYNTH_000528,1,2019,2019-08-15,,ORDERED
MANAGER_SYNTH_00132,venture,early_stage,FUND_SYNTH_000526,1,2021,2021-08-15,,ORDERED
MANAGER_SYNTH_00133,growth,growth_equity,FUND_SYNTH_000532,1,2017,2017-02-15,,ORDERED
MANAGER_SYNTH_00133,secondaries,lp_led,FUND_SYNTH_000529,1,2018,2018-02-15,,ORDERED
MANAGER_SYNTH_00133,venture,early_stage,FUND_SYNTH_000531,1,2013,2013-11-15,,ORDERED
MANAGER_SYNTH_00133,venture,early_stage,FUND_SYNTH_000530,2,2023,2023-05-15,FUND_SYNTH_000531,ORDERED
MANAGER_SYNTH_00134,buyout,middle_market,FUND_SYNTH_000536,1,2013,2013-11-15,,ORDERED
MANAGER_SYNTH_00134,buyout,middle_market,FUND_SYNTH_000534,2,2024,2024-08-15,FUND_SYNTH_000536,ORDERED
MANAGER_SYNTH_00134,real_estate,value_add,FUND_SYNTH_000533,1,2022,2022-02-15,,ORDERED
MANAGER_SYNTH_00134,venture,early_stage,FUND_SYNTH_000535,1,2020,2020-08-15,,ORDERED
MANAGER_SYNTH_00135,fund_of_funds,diversified,FUND_SYNTH_000540,1,2022,2022-08-15,,ORDERED
MANAGER_SYNTH_00135,infrastructure,core_plus,FUND_SYNTH_000537,1,2015,2015-05-15,,ORDERED
MANAGER_SYNTH_00135,private_credit,direct_lending,FUND_SYNTH_000538,1,2019,2019-05-15,,ORDERED
MANAGER_SYNTH_00135,private_credit,direct_lending,FUND_SYNTH_000539,2,2025,2025-05-15,FUND_SYNTH_000538,ORDERED
MANAGER_SYNTH_00136,buyout,middle_market,FUND_SYNTH_000542,1,2016,2016-02-15,,ORDERED
MANAGER_SYNTH_00136,buyout,middle_market,FUND_SYNTH_000541,2,2018,2018-11-15,FUND_SYNTH_000542,ORDERED
MANAGER_SYNTH_00136,private_credit,direct_lending,FUND_SYNTH_000544,1,2020,2020-05-15,,ORDERED
MANAGER_SYNTH_00136,real_estate,value_add,FUND_SYNTH_000543,1,2018,2018-05-15,,ORDERED
MANAGER_SYNTH_00137,buyout,middle_market,FUND_SYNTH_000548,1,2015,2015-11-15,,ORDERED
MANAGER_SYNTH_00137,buyout,middle_market,FUND_SYNTH_000547,2,2018,2018-11-15,FUND_SYNTH_000548,ORDERED
MANAGER_SYNTH_00137,growth,growth_equity,FUND_SYNTH_000546,1,2021,2021-08-15,,ORDERED
MANAGER_SYNTH_00137,real_estate,value_add,FUND_SYNTH_000545,1,2016,2016-05-15,,ORDERED
MANAGER_SYNTH_00138,buyout,middle_market,FUND_SYNTH_000551,1,2022,2022-02-15,,ORDERED
MANAGER_SYNTH_00138,buyout,middle_market,FUND_SYNTH_000552,2,2023,2023-05-15,FUND_SYNTH_000551,ORDERED
MANAGER_SYNTH_00138,growth,growth_equity,FUND_SYNTH_000549,1,2019,2019-11-15,,ORDERED
MANAGER_SYNTH_00138,private_credit,direct_lending,FUND_SYNTH_000550,1,2020,2020-02-15,,ORDERED
MANAGER_SYNTH_00139,infrastructure,core_plus,FUND_SYNTH_000555,1,2012,2012-02-15,,ORDERED
MANAGER_SYNTH_00139,private_credit,direct_lending,FUND_SYNTH_000553,1,2021,2021-02-15,,ORDERED
MANAGER_SYNTH_00139,private_credit,direct_lending,FUND_SYNTH_000556,2,2025,2025-11-15,FUND_SYNTH_000553,ORDERED
MANAGER_SYNTH_00139,real_estate,value_add,FUND_SYNTH_000554,1,2015,2015-08-15,,ORDERED
MANAGER_SYNTH_00140,buyout,middle_market,FUND_SYNTH_000559,1,2023,2023-02-15,,ORDERED
MANAGER_SYNTH_00140,real_estate,value_add,FUND_SYNTH_000558,1,2020,2020-11-15,,ORDERED
MANAGER_SYNTH_00140,real_estate,value_add,FUND_SYNTH_000557,2,2023,2023-11-15,FUND_SYNTH_000558,ORDERED
MANAGER_SYNTH_00140,venture,early_stage,FUND_SYNTH_000560,1,2012,2012-11-15,,ORDERED
MANAGER_SYNTH_00141,growth,growth_equity,FUND_SYNTH_000563,1,2022,2022-02-15,,ORDERED
MANAGER_SYNTH_00141,infrastructure,core_plus,FUND_SYNTH_000564,1,2018,2018-11-15,,ORDERED
MANAGER_SYNTH_00141,private_credit,direct_lending,FUND_SYNTH_000562,1,2022,2022-08-15,,ORDERED
MANAGER_SYNTH_00141,real_estate,value_add,FUND_SYNTH_000561,1,2023,2023-05-15,,ORDERED
MANAGER_SYNTH_00142,private_credit,direct_lending,FUND_SYNTH_000566,1,2018,2018-05-15,,ORDERED
MANAGER_SYNTH_00142,secondaries,lp_led,FUND_SYNTH_000568,1,2012,2012-05-15,,ORDERED
MANAGER_SYNTH_00142,secondaries,lp_led,FUND_SYNTH_000567,2,2014,2014-05-15,FUND_SYNTH_000568,ORDERED
MANAGER_SYNTH_00142,venture,early_stage,FUND_SYNTH_000565,1,2014,2014-11-15,,ORDERED
MANAGER_SYNTH_00143,growth,growth_equity,FUND_SYNTH_000571,1,2015,2015-05-15,,ORDERED
MANAGER_SYNTH_00143,growth,growth_equity,FUND_SYNTH_000572,2,2024,2024-05-15,FUND_SYNTH_000571,ORDERED
MANAGER_SYNTH_00143,infrastructure,core_plus,FUND_SYNTH_000569,1,2023,2023-05-15,,ORDERED
MANAGER_SYNTH_00143,real_estate,value_add,FUND_SYNTH_000570,1,2024,2024-02-15,,ORDERED
MANAGER_SYNTH_00144,infrastructure,core_plus,FUND_SYNTH_000574,1,2020,2020-11-15,,ORDERED
MANAGER_SYNTH_00144,infrastructure,core_plus,FUND_SYNTH_000575,2,2023,2023-08-15,FUND_SYNTH_000574,ORDERED
MANAGER_SYNTH_00144,private_credit,direct_lending,FUND_SYNTH_000576,1,2017,2017-05-15,,ORDERED
MANAGER_SYNTH_00144,real_estate,value_add,FUND_SYNTH_000573,1,2018,2018-11-15,,ORDERED
MANAGER_SYNTH_00145,buyout,middle_market,FUND_SYNTH_000580,1,2017,2017-11-15,,ORDERED
MANAGER_SYNTH_00145,buyout,middle_market,FUND_SYNTH_000579,2,2019,2019-08-15,FUND_SYNTH_000580,ORDERED
MANAGER_SYNTH_00145,fund_of_funds,diversified,FUND_SYNTH_000578,1,2018,2018-11-15,,ORDERED
MANAGER_SYNTH_00145,real_estate,value_add,FUND_SYNTH_000577,1,2021,2021-08-15,,ORDERED
MANAGER_SYNTH_00146,buyout,middle_market,FUND_SYNTH_000582,1,2017,2017-05-15,,ORDERED
MANAGER_SYNTH_00146,growth,growth_equity,FUND_SYNTH_000583,1,2023,2023-02-15,,ORDERED
MANAGER_SYNTH_00146,infrastructure,core_plus,FUND_SYNTH_000584,1,2021,2021-05-15,,ORDERED
MANAGER_SYNTH_00146,private_credit,direct_lending,FUND_SYNTH_000581,1,2018,2018-08-15,,ORDERED
MANAGER_SYNTH_00147,buyout,middle_market,FUND_SYNTH_000585,1,2023,2023-08-15,,ORDERED
MANAGER_SYNTH_00147,private_credit,direct_lending,FUND_SYNTH_000586,1,2012,2012-08-15,,ORDERED
MANAGER_SYNTH_00147,venture,early_stage,FUND_SYNTH_000588,1,2021,2021-11-15,,ORDERED
MANAGER_SYNTH_00147,venture,early_stage,FUND_SYNTH_000587,2,2022,2022-11-15,FUND_SYNTH_000588,ORDERED
MANAGER_SYNTH_00148,infrastructure,core_plus,FUND_SYNTH_000590,1,2012,2012-11-15,,ORDERED
MANAGER_SYNTH_00148,secondaries,lp_led,FUND_SYNTH_000589,1,2012,2012-08-15,,ORDERED
MANAGER_SYNTH_00148,venture,early_stage,FUND_SYNTH_000592,1,2016,2016-02-15,,ORDERED
MANAGER_SYNTH_00148,venture,early_stage,FUND_SYNTH_000591,2,2024,2024-05-15,FUND_SYNTH_000592,ORDERED
MANAGER_SYNTH_00149,growth,growth_equity,FUND_SYNTH_000595,1,2025,2025-05-15,,ORDERED
MANAGER_SYNTH_00149,infrastructure,core_plus,FUND_SYNTH_000596,1,2018,2018-02-15,,ORDERED
MANAGER_SYNTH_00149,infrastructure,core_plus,FUND_SYNTH_000593,2,2021,2021-11-15,FUND_SYNTH_000596,ORDERED
MANAGER_SYNTH_00149,venture,early_stage,FUND_SYNTH_000594,1,2021,2021-05-15,,ORDERED
MANAGER_SYNTH_00150,fund_of_funds,diversified,FUND_SYNTH_000598,1,2020,2020-08-15,,ORDERED
MANAGER_SYNTH_00150,growth,growth_equity,FUND_SYNTH_000600,1,2020,2020-02-15,,ORDERED
MANAGER_SYNTH_00150,secondaries,lp_led,FUND_SYNTH_000597,1,2023,2023-11-15,,ORDERED
MANAGER_SYNTH_00150,venture,early_stage,FUND_SYNTH_000599,1,2019,2019-05-15,,ORDERED
MANAGER_SYNTH_00151,buyout,middle_market,FUND_SYNTH_000604,1,2024,2024-05-15,,ORDERED
MANAGER_SYNTH_00151,fund_of_funds,diversified,FUND_SYNTH_000603,1,2014,2014-02-15,,ORDERED
MANAGER_SYNTH_00151,infrastructure,core_plus,FUND_SYNTH_000601,1,2020,2020-11-15,,ORDERED
MANAGER_SYNTH_00151,venture,early_stage,FUND_SYNTH_000602,1,2023,2023-02-15,,ORDERED
MANAGER_SYNTH_00152,growth,growth_equity,FUND_SYNTH_000608,1,2012,2012-02-15,,ORDERED
MANAGER_SYNTH_00152,growth,growth_equity,FUND_SYNTH_000606,2,2017,2017-05-15,FUND_SYNTH_000608,ORDERED
MANAGER_SYNTH_00152,private_credit,direct_lending,FUND_SYNTH_000607,1,2018,2018-08-15,,ORDERED
MANAGER_SYNTH_00152,venture,early_stage,FUND_SYNTH_000605,1,2017,2017-11-15,,ORDERED
MANAGER_SYNTH_00153,infrastructure,core_plus,FUND_SYNTH_000610,1,2016,2016-11-15,,ORDERED
MANAGER_SYNTH_00153,private_credit,direct_lending,FUND_SYNTH_000611,1,2023,2023-08-15,,ORDERED
MANAGER_SYNTH_00153,real_estate,value_add,FUND_SYNTH_000609,1,2014,2014-11-15,,ORDERED
MANAGER_SYNTH_00153,venture,early_stage,FUND_SYNTH_000612,1,2021,2021-02-15,,ORDERED
MANAGER_SYNTH_00154,growth,growth_equity,FUND_SYNTH_000615,1,2024,2024-02-15,,ORDERED
MANAGER_SYNTH_00154,infrastructure,core_plus,FUND_SYNTH_000613,1,2020,2020-11-15,,ORDERED
MANAGER_SYNTH_00154,private_credit,direct_lending,FUND_SYNTH_000616,1,2023,2023-08-15,,ORDERED
MANAGER_SYNTH_00154,venture,early_stage,FUND_SYNTH_000614,1,2017,2017-11-15,,ORDERED
MANAGER_SYNTH_00155,buyout,middle_market,FUND_SYNTH_000620,1,2014,2014-11-15,,ORDERED
MANAGER_SYNTH_00155,buyout,middle_market,FUND_SYNTH_000617,2,2017,2017-11-15,FUND_SYNTH_000620,ORDERED
MANAGER_SYNTH_00155,growth,growth_equity,FUND_SYNTH_000619,1,2012,2012-11-15,,ORDERED
MANAGER_SYNTH_00155,private_credit,direct_lending,FUND_SYNTH_000618,1,2015,2015-05-15,,ORDERED
MANAGER_SYNTH_00156,private_credit,direct_lending,FUND_SYNTH_000621,1,2018,2018-08-15,,ORDERED
MANAGER_SYNTH_00156,private_credit,direct_lending,FUND_SYNTH_000624,2,2023,2023-02-15,FUND_SYNTH_000621,ORDERED
MANAGER_SYNTH_00156,secondaries,lp_led,FUND_SYNTH_000623,1,2014,2014-02-15,,ORDERED
MANAGER_SYNTH_00156,venture,early_stage,FUND_SYNTH_000622,1,2015,2015-08-15,,ORDERED
MANAGER_SYNTH_00157,fund_of_funds,diversified,FUND_SYNTH_000625,1,2019,2019-05-15,,ORDERED
MANAGER_SYNTH_00157,private_credit,direct_lending,FUND_SYNTH_000626,1,2022,2022-11-15,,ORDERED
MANAGER_SYNTH_00157,real_estate,value_add,FUND_SYNTH_000627,1,2023,2023-11-15,,ORDERED
MANAGER_SYNTH_00157,venture,early_stage,FUND_SYNTH_000628,1,2021,2021-11-15,,ORDERED
MANAGER_SYNTH_00158,buyout,middle_market,FUND_SYNTH_000631,1,2016,2016-05-15,,ORDERED
MANAGER_SYNTH_00158,fund_of_funds,diversified,FUND_SYNTH_000630,1,2018,2018-11-15,,ORDERED
MANAGER_SYNTH_00158,private_credit,direct_lending,FUND_SYNTH_000632,1,2020,2020-11-15,,ORDERED
MANAGER_SYNTH_00158,real_estate,value_add,FUND_SYNTH_000629,1,2019,2019-08-15,,ORDERED
MANAGER_SYNTH_00159,buyout,middle_market,FUND_SYNTH_000634,1,2013,2013-02-15,,ORDERED
MANAGER_SYNTH_00159,buyout,middle_market,FUND_SYNTH_000636,2,2016,2016-11-15,FUND_SYNTH_000634,ORDERED
MANAGER_SYNTH_00159,fund_of_funds,diversified,FUND_SYNTH_000635,1,2013,2013-02-15,,ORDERED
MANAGER_SYNTH_00159,real_estate,value_add,FUND_SYNTH_000633,1,2022,2022-05-15,,ORDERED
MANAGER_SYNTH_00160,buyout,middle_market,FUND_SYNTH_000639,1,2020,2020-08-15,,ORDERED
MANAGER_SYNTH_00160,buyout,middle_market,FUND_SYNTH_000640,2,2024,2024-02-15,FUND_SYNTH_000639,ORDERED
MANAGER_SYNTH_00160,real_estate,value_add,FUND_SYNTH_000637,1,2021,2021-02-15,,ORDERED
MANAGER_SYNTH_00160,secondaries,lp_led,FUND_SYNTH_000638,1,2020,2020-11-15,,ORDERED
MANAGER_SYNTH_00161,buyout,middle_market,FUND_SYNTH_000641,1,2014,2014-05-15,,ORDERED
MANAGER_SYNTH_00161,buyout,middle_market,FUND_SYNTH_000644,2,2017,2017-02-15,FUND_SYNTH_000641,ORDERED
MANAGER_SYNTH_00161,growth,growth_equity,FUND_SYNTH_000642,1,2019,2019-02-15,,ORDERED
MANAGER_SYNTH_00161,growth,growth_equity,FUND_SYNTH_000643,2,2021,2021-08-15,FUND_SYNTH_000642,ORDERED
MANAGER_SYNTH_00162,buyout,middle_market,FUND_SYNTH_000648,1,2020,2020-05-15,,ORDERED
MANAGER_SYNTH_00162,private_credit,direct_lending,FUND_SYNTH_000646,1,2013,2013-02-15,,ORDERED
MANAGER_SYNTH_00162,real_estate,value_add,FUND_SYNTH_000647,1,2013,2013-08-15,,ORDERED
MANAGER_SYNTH_00162,real_estate,value_add,FUND_SYNTH_000645,2,2024,2024-08-15,FUND_SYNTH_000647,ORDERED
MANAGER_SYNTH_00163,growth,growth_equity,FUND_SYNTH_000649,1,2022,2022-02-15,,ORDERED
MANAGER_SYNTH_00163,real_estate,value_add,FUND_SYNTH_000651,1,2012,2012-11-15,,ORDERED
MANAGER_SYNTH_00163,real_estate,value_add,FUND_SYNTH_000650,2,2016,2016-11-15,FUND_SYNTH_000651,ORDERED
MANAGER_SYNTH_00163,real_estate,value_add,FUND_SYNTH_000652,3,2019,2019-02-15,FUND_SYNTH_000650,ORDERED
MANAGER_SYNTH_00164,fund_of_funds,diversified,FUND_SYNTH_000655,1,2023,2023-02-15,,ORDERED
MANAGER_SYNTH_00164,growth,growth_equity,FUND_SYNTH_000653,1,2014,2014-11-15,,ORDERED
MANAGER_SYNTH_00164,secondaries,lp_led,FUND_SYNTH_000656,1,2018,2018-02-15,,ORDERED
MANAGER_SYNTH_00164,secondaries,lp_led,FUND_SYNTH_000654,2,2021,2021-08-15,FUND_SYNTH_000656,ORDERED
MANAGER_SYNTH_00165,fund_of_funds,diversified,FUND_SYNTH_000658,1,2016,2016-05-15,,ORDERED
MANAGER_SYNTH_00165,real_estate,value_add,FUND_SYNTH_000657,1,2023,2023-11-15,,ORDERED
MANAGER_SYNTH_00165,venture,early_stage,FUND_SYNTH_000660,1,2017,2017-08-15,,ORDERED
MANAGER_SYNTH_00165,venture,early_stage,FUND_SYNTH_000659,2,2018,2018-08-15,FUND_SYNTH_000660,ORDERED
MANAGER_SYNTH_00166,buyout,middle_market,FUND_SYNTH_000663,1,2017,2017-02-15,,ORDERED
MANAGER_SYNTH_00166,buyout,middle_market,FUND_SYNTH_000664,2,2021,2021-11-15,FUND_SYNTH_000663,ORDERED
MANAGER_SYNTH_00166,growth,growth_equity,FUND_SYNTH_000661,1,2014,2014-11-15,,ORDERED
MANAGER_SYNTH_00166,private_credit,direct_lending,FUND_SYNTH_000662,1,2015,2015-08-15,,ORDERED
MANAGER_SYNTH_00167,buyout,middle_market,FUND_SYNTH_000667,1,2019,2019-11-15,,ORDERED
MANAGER_SYNTH_00167,fund_of_funds,diversified,FUND_SYNTH_000665,1,2022,2022-05-15,,ORDERED
MANAGER_SYNTH_00167,private_credit,direct_lending,FUND_SYNTH_000668,1,2013,2013-11-15,,ORDERED
MANAGER_SYNTH_00167,secondaries,lp_led,FUND_SYNTH_000666,1,2022,2022-11-15,,ORDERED
MANAGER_SYNTH_00168,fund_of_funds,diversified,FUND_SYNTH_000671,1,2019,2019-08-15,,ORDERED
MANAGER_SYNTH_00168,private_credit,direct_lending,FUND_SYNTH_000669,1,2013,2013-11-15,,ORDERED
MANAGER_SYNTH_00168,real_estate,value_add,FUND_SYNTH_000670,1,2020,2020-11-15,,ORDERED
MANAGER_SYNTH_00168,venture,early_stage,FUND_SYNTH_000672,1,2019,2019-11-15,,ORDERED
MANAGER_SYNTH_00169,buyout,middle_market,FUND_SYNTH_000675,1,2022,2022-05-15,,ORDERED
MANAGER_SYNTH_00169,private_credit,direct_lending,FUND_SYNTH_000673,1,2013,2013-11-15,,ORDERED
MANAGER_SYNTH_00169,real_estate,value_add,FUND_SYNTH_000676,1,2015,2015-05-15,,ORDERED
MANAGER_SYNTH_00169,real_estate,value_add,FUND_SYNTH_000674,2,2018,2018-11-15,FUND_SYNTH_000676,ORDERED
MANAGER_SYNTH_00170,infrastructure,core_plus,FUND_SYNTH_000679,1,2023,2023-11-15,,ORDERED
MANAGER_SYNTH_00170,private_credit,direct_lending,FUND_SYNTH_000677,1,2018,2018-08-15,,ORDERED
MANAGER_SYNTH_00170,secondaries,lp_led,FUND_SYNTH_000680,1,2018,2018-05-15,,ORDERED
MANAGER_SYNTH_00170,secondaries,lp_led,FUND_SYNTH_000678,2,2025,2025-05-15,FUND_SYNTH_000680,ORDERED
MANAGER_SYNTH_00171,growth,growth_equity,FUND_SYNTH_000683,1,2017,2017-11-15,,ORDERED
MANAGER_SYNTH_00171,growth,growth_equity,FUND_SYNTH_000681,2,2018,2018-02-15,FUND_SYNTH_000683,ORDERED
MANAGER_SYNTH_00171,real_estate,value_add,FUND_SYNTH_000682,1,2016,2016-05-15,,ORDERED
MANAGER_SYNTH_00171,real_estate,value_add,FUND_SYNTH_000684,2,2023,2023-05-15,FUND_SYNTH_000682,ORDERED
MANAGER_SYNTH_00172,buyout,middle_market,FUND_SYNTH_000688,1,2019,2019-02-15,,ORDERED
MANAGER_SYNTH_00172,infrastructure,core_plus,FUND_SYNTH_000687,1,2019,2019-02-15,,ORDERED
MANAGER_SYNTH_00172,real_estate,value_add,FUND_SYNTH_000685,1,2017,2017-08-15,,ORDERED
MANAGER_SYNTH_00172,secondaries,lp_led,FUND_SYNTH_000686,1,2013,2013-05-15,,ORDERED
MANAGER_SYNTH_00173,growth,growth_equity,FUND_SYNTH_000691,1,2014,2014-02-15,,ORDERED
MANAGER_SYNTH_00173,private_credit,direct_lending,FUND_SYNTH_000692,1,2020,2020-05-15,,AMBIGUOUS_SAME_VINTAGE
MANAGER_SYNTH_00173,private_credit,direct_lending,FUND_SYNTH_000689,2,2023,2023-02-15,,AMBIGUOUS_SAME_VINTAGE
MANAGER_SYNTH_00173,private_credit,direct_lending,FUND_SYNTH_000690,3,2023,2023-02-15,,AMBIGUOUS_SAME_VINTAGE
MANAGER_SYNTH_00174,private_credit,direct_lending,FUND_SYNTH_000695,1,2017,2017-11-15,,ORDERED
MANAGER_SYNTH_00174,real_estate,value_add,FUND_SYNTH_000696,1,2024,2024-08-15,,ORDERED
MANAGER_SYNTH_00174,secondaries,lp_led,FUND_SYNTH_000694,1,2012,2012-05-15,,ORDERED
MANAGER_SYNTH_00174,venture,early_stage,FUND_SYNTH_000693,1,2019,2019-05-15,,ORDERED
MANAGER_SYNTH_00175,buyout,middle_market,FUND_SYNTH_000699,1,2013,2013-05-15,,ORDERED
MANAGER_SYNTH_00175,buyout,middle_market,FUND_SYNTH_000697,2,2014,2014-11-15,FUND_SYNTH_000699,ORDERED
MANAGER_SYNTH_00175,buyout,middle_market,FUND_SYNTH_000700,3,2016,2016-02-15,FUND_SYNTH_000697,ORDERED
MANAGER_SYNTH_00175,buyout,middle_market,FUND_SYNTH_000698,4,2018,2018-08-15,FUND_SYNTH_000700,ORDERED
MANAGER_SYNTH_00176,buyout,middle_market,FUND_SYNTH_000702,1,2016,2016-05-15,,ORDERED
MANAGER_SYNTH_00176,buyout,middle_market,FUND_SYNTH_000701,2,2020,2020-05-15,FUND_SYNTH_000702,ORDERED
MANAGER_SYNTH_00176,growth,growth_equity,FUND_SYNTH_000703,1,2020,2020-02-15,,ORDERED
MANAGER_SYNTH_00176,infrastructure,core_plus,FUND_SYNTH_000704,1,2017,2017-05-15,,ORDERED
