population,fund_id,manager_id,manager_name,strategy,sub_strategy,vintage_year,currency,as_of_date,current_status,v1_status,v1_fund_score,v1_tvpi_percentile,v1_dpi_percentile,dpi,rvpi,tvpi,xirr,xirr_status,xirr_basis,realized_share,nav_reliance,ks_pme,direct_alpha,benchmark_id,benchmark_status,distribution_recency_months,distribution_velocity_1y,call_50_months,call_75_months,company_hhi,top_company_share,top3_company_share,sector_hhi,top_sector_share,top_sector,geography_hhi,geography_status,holdings_status,economic_loss_status,management_fee_rate,waterfall_type,term_status,size_step_up,size_predecessor_fund_id,size_step_status,strict_20_10_eligible,reference_peer_count,reference_peer_manager_count,size_peer_count,size_peer_manager_count,tvpi_peer_median,tvpi_peer_q25,tvpi_peer_q75,tvpi_robust_z,tvpi_size_percentile,dpi_peer_median,dpi_peer_q25,dpi_peer_q75,dpi_robust_z,dpi_size_percentile,trailing_1y_xirr,trailing_1y_status,trailing_3y_xirr,trailing_3y_status,trailing_5y_xirr,trailing_5y_status,trailing_10y_xirr,trailing_10y_status,age_3_status,age_3_date,age_3_lag_days,age_3_tvpi,age_3_dpi,age_3_tvpi_percentile,age_3_dpi_percentile,age_5_status,age_5_date,age_5_lag_days,age_5_tvpi,age_5_dpi,age_5_tvpi_percentile,age_5_dpi_percentile,age_7_status,age_7_date,age_7_lag_days,age_7_tvpi,age_7_dpi,age_7_tvpi_percentile,age_7_dpi_percentile,age_10_status,age_10_date,age_10_lag_days,age_10_tvpi,age_10_dpi,age_10_tvpi_percentile,age_10_dpi_percentile
fixture,FUND_SYNTH_000329,MANAGER_SYNTH_00083,Synthetic Alternatives Manager 0083,venture,early_stage,2016,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,87.8571428571,82.1428571429,96.4285714286,2.824075,0.506859,3.330935,0.2173518054,AVAILABLE,unstated,0.8478326704488098,0.15216732955119017,8.4886664244,0.4360397618,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,0.8542094455852156,0.6835623894407403,14.094455852156058,23.326488706365502,0.5878359343826394,0.7095661403741541,1.0,0.5878359343826394,0.7095661403741541,Consumer,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,deal_by_deal,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,28,25,9,9,2.212544080185,0.89342075730225,3.1138927031950003,0.6805291896709914,,1.6638043211,0.7339221995115,2.347896332035,1.0433909051392118,,0.299653125291432,AVAILABLE,0.17596152819025213,AVAILABLE,0.14139209474513914,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2019-09-30,47,1.850464,0.0,75.0,30.357142857142858,AVAILABLE,2021-09-30,47,2.347478,0.343443,78.57142857142857,82.14285714285714,AVAILABLE,2023-09-30,47,2.783255,1.19731,80.76923076923077,80.76923076923077,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000330,MANAGER_SYNTH_00083,Synthetic Alternatives Manager 0083,buyout,middle_market,2016,GBP,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,1.224067,0.123859,1.347925,0.0514836318,AVAILABLE,unstated,0.9081114633443437,0.09188853665565631,,,,BENCHMARK_CURRENCY_UNSUPPORTED,6.669404517453799,0.6482346550787615,15.408624229979466,27.564681724845997,0.25941249139675887,0.299276236429433,0.8001206272617611,0.3406180073656838,0.4030156815440289,Business Services,0.9999999999999996,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,5,5,1,1,1.80984869681,1.76240656502,2.12720675607,-0.9817395061417042,,1.08161332673,1.05326079503,1.8322893083,0.33705508984391525,,0.1718926916733208,AVAILABLE,0.08650886255821741,AVAILABLE,0.05584101640734054,AVAILABLE,0.058363980356615816,AVAILABLE,AVAILABLE,2018-12-31,46,1.08397,0.0,,,AVAILABLE,2020-12-31,46,1.178303,0.133526,,,AVAILABLE,2022-12-31,46,1.247763,0.514246,,,AVAILABLE,2025-12-31,46,1.334479,1.224067,,
fixture,FUND_SYNTH_000331,MANAGER_SYNTH_00083,Synthetic Alternatives Manager 0083,private_credit,direct_lending,2022,GBP,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,0.357735,0.877251,1.234986,0.0645473798,AVAILABLE,unstated,0.2896671092564492,0.7103328907435508,,,,BENCHMARK_CURRENCY_UNSUPPORTED,15.572895277207392,0.0,0.0,12.09034907597536,0.5151271643283162,0.5869688574384994,1.0,0.5151271643283162,0.5869688574384994,Industrials,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,4,4,1,1,1.236164215085,1.1974701117625002,1.290297950735,-0.01289978923105741,,0.395487383988,0.32807522288525004,0.46427702108775004,-0.27427750126375744,,0.05478294546350726,AVAILABLE,0.06694381780946267,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2024-12-31,60,1.1643,0.223859,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000332,MANAGER_SYNTH_00083,Synthetic Alternatives Manager 0083,growth,growth_equity,2014,GBP,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,1.34392,0.175994,1.519914,0.0626112295,AVAILABLE,unstated,0.884207742154881,0.11579225784511912,,,,BENCHMARK_CURRENCY_UNSUPPORTED,12.28747433264887,0.0,15.31006160164271,29.503080082135522,0.39248592845596475,0.451786588350465,1.0,0.5154391066854598,0.587860988742046,Energy Transition,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,0,0,0,0,,,,,,,,,,,0.24852312079853311,AVAILABLE,0.13824900519675398,AVAILABLE,0.07165253114987291,AVAILABLE,0.06272991486921038,AVAILABLE,AVAILABLE,2017-06-30,46,1.139777,0.0,,,AVAILABLE,2019-06-30,46,1.246323,0.066398,,,AVAILABLE,2021-06-30,46,1.333955,0.399397,,,AVAILABLE,2024-06-30,46,1.449045,1.189691,,
fixture,FUND_SYNTH_000333,MANAGER_SYNTH_00084,Synthetic Alternatives Manager 0084,growth,growth_equity,2021,CAD,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,0.527791,0.895469,1.423261,0.0865879529,AVAILABLE,unstated,0.3708324764059322,0.6291675235940677,,,,BENCHMARK_CURRENCY_UNSUPPORTED,0.3942505133470226,0.23663437387872263,6.505133470225872,18.135523613963038,0.33649063149162983,0.3716267751425562,1.0,0.33649063149162983,0.3716267751425562,Software,1.0000000000000004,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,0,0,0,0,,,,,,,,,,,0.06789725065428888,AVAILABLE,0.06726174545765112,AVAILABLE,0.099919710385099,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2023-12-31,46,1.248219,0.055485,,,AVAILABLE,2025-12-31,46,1.391225,0.448629,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000334,MANAGER_SYNTH_00084,Synthetic Alternatives Manager 0084,venture,early_stage,2019,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,51.4285714286,57.1428571429,42.8571428571,1.345393,1.065901,2.411294,0.1890115529,AVAILABLE,unstated,0.5579548686830378,0.4420451313169622,4.1353839823,0.338753982,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,0.6570841889117043,0.4200751713464515,8.903490759753593,14.455852156057494,0.5003872519578543,0.5139149552254813,1.0,0.5003872519578543,0.5139149552254813,Energy Transition,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,deal_by_deal,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,28,25,8,8,2.212544080185,0.89342075730225,3.3195944448625,0.12024534730293351,,1.8758327930149998,0.7339221995115,2.412603814465,-0.44326386856354294,,0.1208168172043096,AVAILABLE,0.12118300057980844,AVAILABLE,0.15000662085537717,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2022-06-30,60,1.68789,0.042427,67.85714285714286,85.71428571428571,AVAILABLE,2024-06-30,60,2.071216,0.545553,67.85714285714286,89.28571428571429,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000335,MANAGER_SYNTH_00084,Synthetic Alternatives Manager 0084,secondaries,lp_led,2013,CAD,,NO_COMMON_DATE_RECORD,,,,,,,,,RETURN_UNAVAILABLE,unstated,,,,,,NO_CURRENT_PERIOD,,,,,,,,,,,,UNKNOWN,HOLDINGS_UNAVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,,,,,,,,,,,,,,,,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,,UNAVAILABLE,AVAILABLE,2016-03-31,45,1.156911,0.0,,,AVAILABLE,2018-03-31,45,1.268686,0.107081,,,AVAILABLE,2020-03-31,45,1.362689,0.397284,,,AVAILABLE,2023-03-31,45,1.487367,0.898023,,
fixture,FUND_SYNTH_000336,MANAGER_SYNTH_00084,Synthetic Alternatives Manager 0084,buyout,middle_market,2020,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,63.5897435897,56.4102564103,74.358974359,0.768313,0.81382,1.582133,0.1069197813,AVAILABLE,unstated,0.4856185777013263,0.5143814222986737,0.9848370081,-0.003265263,BM_SYNTH_PUBLIC_EQUITY,AVAILABLE,3.811088295687885,0.2342861418736905,8.607802874743326,12.517453798767967,0.6012563363424426,0.7250070402703463,1.0,0.6012563363424426,0.7250070402703463,Business Services,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,39,35,12,12,1.44419982177,1.2665994279250001,1.776082459935,0.36744322266670876,41.666666666666664,0.483142819019,0.3274675660035,0.726571873927,1.0659427312782643,58.333333333333336,0.0911569881190398,AVAILABLE,0.08060600789450448,AVAILABLE,0.1032121428622888,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2023-06-30,46,1.322672,0.0,41.666666666666664,0.0,AVAILABLE,2025-06-30,46,1.501189,0.544074,40.0,33.333333333333336,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000337,MANAGER_SYNTH_00085,Synthetic Alternatives Manager 0085,growth,growth_equity,2023,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,13.3333333333,13.3333333333,13.3333333333,0.225445,0.946177,1.171622,0.0670934044,AVAILABLE,unstated,0.1924209810807749,0.8075790189192251,1.2447656928,0.0936407242,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,7.030800821355236,0.15717067655003455,3.7125256673511293,3.7125256673511293,0.18194328543839486,0.22634495335624608,0.6321806831731781,0.33517897381817696,0.36333029389072036,Energy Transition,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,15,15,5,5,1.69271383316,1.552429493135,1.841414954975,-2.1860640565459164,,0.616458017702,0.3893453905705,0.718016817852,-1.7899138094424416,,0.05885196892250615,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000338,MANAGER_SYNTH_00085,Synthetic Alternatives Manager 0085,venture,early_stage,2023,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,33.8461538462,46.1538461538,15.3846153846,0.294436,1.301349,1.595785,0.1652294564,AVAILABLE,unstated,0.18450842009642932,0.8154915799035706,1.5652739534,0.1571781082,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,1.0184804928131417,0.18743843335040783,1.839835728952772,4.698151950718686,0.5929364399999639,0.7155648858232295,1.0,0.5929364399999639,0.7155648858232295,Consumer,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,deal_by_deal,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,26,24,8,8,1.81707077421,1.2571941743325001,2.2725330565324997,-0.29081592349680363,,0.5598115825165,0.369833587697,0.7557207055345,-0.882812132696369,,0.11649381952502995,AVAILABLE,0.19434870833816775,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2025-12-31,55,1.522246,0.149197,52.17391304347826,65.21739130434783,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000339,MANAGER_SYNTH_00085,Synthetic Alternatives Manager 0085,buyout,middle_market,2017,CAD,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,1.242783,0.233193,1.475976,0.081863845,AVAILABLE,unstated,0.8420076746960756,0.1579923253039244,,,,BENCHMARK_CURRENCY_UNSUPPORTED,3.515400410677618,0.6376354409546016,21.09240246406571,32.2299794661191,0.5070673783168225,0.5594448413103378,1.0,0.5070673783168225,0.5594448413103378,Industrials,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,0,0,0,0,,,,,,,,,,,0.1465602077570245,AVAILABLE,0.07759953296761561,AVAILABLE,0.06636508904416792,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2020-09-30,46,1.177233,0.0,,,AVAILABLE,2022-09-30,46,1.297637,0.248804,,,AVAILABLE,2024-09-30,46,1.396873,0.631589,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000340,MANAGER_SYNTH_00085,Synthetic Alternatives Manager 0085,private_credit,direct_lending,2015,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,55.0,45.0,70.0,1.203668,0.098823,1.302491,0.0374725584,AVAILABLE,unstated,0.9241274658573596,0.07587253414264036,0.5892018195,-0.0741607614,BM_SYNTH_HIGH_YIELD_CREDIT,AVAILABLE,3.5482546201232035,0.6842500469307302,12.123203285420944,29.79876796714579,0.34263839913466737,0.41069767441860466,1.0,0.5741572742022716,0.6925581395348838,Business Services,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,40,38,13,13,1.35882505007,1.17869974942,1.588734702825,-0.19104598808920178,38.46153846153846,1.0237899551149998,0.85556486522075,1.2663448839975,0.6221503807648862,61.53846153846154,0.15920588791181578,AVAILABLE,0.05387240182960921,AVAILABLE,0.040887017517934096,AVAILABLE,0.045183941271794564,AVAILABLE,AVAILABLE,2017-12-31,46,1.049213,0.0,25.0,25.0,AVAILABLE,2019-12-31,46,1.13633,0.039805,30.0,2.5,AVAILABLE,2021-12-31,46,1.197371,0.309662,31.57894736842105,13.157894736842104,AVAILABLE,2024-12-31,46,1.269949,0.908761,,
fixture,FUND_SYNTH_000341,MANAGER_SYNTH_00086,Synthetic Alternatives Manager 0086,private_credit,direct_lending,2019,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,33.5,47.5,12.5,0.80216,0.516811,1.318971,0.0555117525,AVAILABLE,unstated,0.6081707727779073,0.3918292272220927,0.6507638578,-0.083228653,BM_SYNTH_HIGH_YIELD_CREDIT,AVAILABLE,4.238193018480493,0.38979591836734695,2.891170431211499,17.7741273100616,0.35968769783484733,0.4650578512396694,1.0,0.35968769783484733,0.4650578512396694,Software,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,40,38,12,11,1.35882505007,1.17869974942,1.588734702825,-0.13515852188570499,50.0,1.039202977765,0.8970836427715001,1.2663448839975,-0.7732817976998234,16.666666666666668,0.057733394166116274,AVAILABLE,0.04810318370500461,AVAILABLE,0.053525892316576375,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2022-03-31,65,1.137737,0.031026,52.5,72.5,AVAILABLE,2024-03-31,65,1.233274,0.316716,52.5,75.0,AVAILABLE,2026-03-31,65,1.309984,0.80216,55.26315789473684,81.57894736842105,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000342,MANAGER_SYNTH_00086,Synthetic Alternatives Manager 0086,buyout,middle_market,2018,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,28.1355932203,28.813559322,27.1186440678,1.119603,0.442828,1.562431,0.0797853,AVAILABLE,unstated,0.7165775401069518,0.28342245989304815,0.9882935475,-0.0020332145,BM_SYNTH_PUBLIC_EQUITY,AVAILABLE,1.051334702258727,0.5645900188115525,3.482546201232033,12.320328542094456,0.5239188667405164,0.6093591942648546,1.0,0.5239188667405164,0.6093591942648546,Energy Transition,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,59,53,19,17,1.8319060455,1.53796903383,2.03688900572,-0.6954540756420565,31.57894736842105,1.30913183564,1.112296951295,1.6659367697,-0.49622729128123566,42.10526315789474,0.08202448970565464,AVAILABLE,0.0647070762722384,AVAILABLE,0.06507450172149123,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2021-09-30,46,1.246675,0.032542,37.28813559322034,77.96610169491525,AVAILABLE,2023-09-30,46,1.391976,0.190866,35.59322033898305,32.20338983050848,AVAILABLE,2025-09-30,46,1.517889,0.622748,36.53846153846154,38.46153846153846,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000343,MANAGER_SYNTH_00086,Synthetic Alternatives Manager 0086,private_credit,direct_lending,2020,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,73.1034482759,68.9655172414,79.3103448276,0.656841,0.672279,1.32912,0.0577442219,AVAILABLE,unstated,0.4941923916432803,0.5058076083567197,0.6093830204,-0.0942031039,BM_SYNTH_HIGH_YIELD_CREDIT,AVAILABLE,4.205338809034908,0.34630276956171013,6.308008213552362,15.375770020533881,0.35776806237868314,0.41978115126762733,1.0,0.5128701273838945,0.5802188487323726,Industrials,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,1.3196943802151404,FUND_SYNTH_000341,AVAILABLE,true,29,26,9,8,1.24850442056,1.21255290596,1.35895710316,0.7709612505026153,,0.411588487354,0.274979580724,0.614782979053,1.1066236637257059,,0.05216975374682951,AVAILABLE,0.04609772298261826,AVAILABLE,0.06046599270615658,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2022-12-31,47,1.159069,0.08193,34.61538461538461,30.76923076923077,AVAILABLE,2024-12-31,47,1.264208,0.08193,50.0,0.0,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000344,MANAGER_SYNTH_00086,Synthetic Alternatives Manager 0086,growth,growth_equity,2015,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,79.1666666667,79.1666666667,79.1666666667,2.033125,0.266233,2.299359,0.1300975342,AVAILABLE,unstated,0.8842141465092285,0.11578585349077153,6.0067418207,0.3053052757,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,3.2854209445585214,0.6817325028683823,14.094455852156058,35.252566735112936,0.2382859659728349,0.36122112211221125,0.7353960396039604,0.30556286693025736,0.37417491749174914,Software,0.9999999999999998,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,24,24,7,7,1.967268763905,1.8328097946325,2.247019821375,0.8608278948993539,,1.672616991715,1.2539971840150002,1.9868305003475002,0.6199122973974855,,0.27776396495986083,AVAILABLE,0.1294201286910269,AVAILABLE,0.10401880293979072,AVAILABLE,0.13434655305265,AVAILABLE,AVAILABLE,2018-06-30,46,1.400059,0.0,58.333333333333336,41.666666666666664,AVAILABLE,2020-06-30,46,1.671075,0.103198,58.333333333333336,12.5,AVAILABLE,2022-06-30,46,1.899108,0.608009,58.333333333333336,54.166666666666664,AVAILABLE,2025-06-30,46,2.203739,1.66767,,
fixture,FUND_SYNTH_000345,MANAGER_SYNTH_00087,Synthetic Alternatives Manager 0087,buyout,middle_market,2023,EUR,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,0.283015,1.149024,1.432039,0.1296977602,AVAILABLE,unstated,0.19763072598456818,0.8023692740154319,,,,BENCHMARK_CURRENCY_UNSUPPORTED,0.7227926078028748,0.18850670602579733,2.6611909650924024,5.782340862422998,0.5201604750526699,0.6004003860865834,0.9999999999999999,0.5201604750526699,0.6004003860865834,Energy Transition,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,8,8,2,2,1.5471687570400001,1.4125338621274999,1.6434371254725,-0.47455908701457183,,0.499660246031,0.302228598598,0.6970590772235,-0.693034532494107,,0.09209822519753073,AVAILABLE,0.15509153391606836,AVAILABLE,,OPENING_NAV_UNAVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2025-12-31,46,1.37864,0.16069,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000346,MANAGER_SYNTH_00087,Synthetic Alternatives Manager 0087,private_credit,direct_lending,2016,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,59.0,50.0,72.5,1.246363,0.102305,1.348668,0.0520678725,AVAILABLE,unstated,0.9241434542132793,0.07585654578672073,0.665176015,-0.0703717987,BM_SYNTH_HIGH_YIELD_CREDIT,AVAILABLE,0.4928131416837782,0.853421962965475,11.301848049281315,19.7782340862423,0.3923061173330332,0.5311778290993072,1.0,0.3923061173330332,0.5311778290993072,Business Services,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,40,38,13,13,1.3439762376000002,1.17869974942,1.588734702825,0.015750136581428813,46.15384615384615,1.0237899551149998,0.85556486522075,1.2663448839975,0.7845624424884244,69.23076923076923,0.09880991393531902,AVAILABLE,0.06537077020930541,AVAILABLE,0.05191209305559497,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2019-09-30,64,1.095536,0.0,37.5,25.0,AVAILABLE,2021-09-30,64,1.19273,0.111419,40.0,17.5,AVAILABLE,2023-09-30,64,1.264725,0.63567,42.10526315789474,60.526315789473685,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000347,MANAGER_SYNTH_00087,Synthetic Alternatives Manager 0087,venture,early_stage,2015,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,35.0,32.1428571429,39.2857142857,1.190636,0.213717,1.404353,0.049295552,AVAILABLE,unstated,0.8478182603686637,0.1521817396313364,3.7614492731,0.2099936588,BM_SYNTH_SMALL_CAP_EQUITY,AVAILABLE,0.4928131416837782,0.653815031653101,11.3347022587269,32.36139630390144,0.44371605609259107,0.6019635675419919,0.9999999999999999,0.44371605609259107,0.6019635675419919,Business Services,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,deal_by_deal,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,true,28,25,9,8,2.3126122191449996,0.89342075730225,3.3195944448625,-0.6036913090287928,,1.8758327930149998,0.7339221995115,2.412603814465,-0.5725871000209041,,0.0790750883691726,AVAILABLE,0.05481685044289817,AVAILABLE,0.04431653196783053,AVAILABLE,0.053656565504006506,AVAILABLE,AVAILABLE,2018-06-30,46,1.110207,0.0,32.142857142857146,30.357142857142858,AVAILABLE,2020-06-30,46,1.204111,0.07268,32.142857142857146,17.857142857142858,AVAILABLE,2022-06-30,46,1.278408,0.332634,34.61538461538461,30.76923076923077,AVAILABLE,2025-06-30,46,1.374498,0.843391,,
fixture,FUND_SYNTH_000348,MANAGER_SYNTH_00087,Synthetic Alternatives Manager 0087,private_credit,direct_lending,2021,CAD,2026-06-30,AVAILABLE,PEERS_INSUFFICIENT,,,,0.485371,0.766946,1.252318,0.0591409525,AVAILABLE,unstated,0.38757851557492634,0.6124214844250737,,,,BENCHMARK_CURRENCY_UNSUPPORTED,3.909650924024641,0.20027398470988556,8.476386036960985,13.60164271047228,0.2987742670227532,0.378021978021978,0.8681318681318682,0.2987742670227532,0.378021978021978,Software,1.0000000000000004,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,FUND_SYNTH_000346,FUND_SIZE_CURRENCY_MISMATCH,false,1,1,0,0,1.15210117568,1.15210117568,1.15210117568,,,0.231727906191,0.231727906191,0.231727906191,,,0.04784022848304328,AVAILABLE,0.04508961099027446,AVAILABLE,0.06353125214329423,AVAILABLE,,OPENING_NAV_UNAVAILABLE,AVAILABLE,2024-03-31,61,1.155797,0.010956,,,AVAILABLE,2026-03-31,61,1.242405,0.485371,,,FUND_TOO_YOUNG,,,,,,,FUND_TOO_YOUNG,,,,,,
fixture,FUND_SYNTH_000349,MANAGER_SYNTH_00088,Synthetic Alternatives Manager 0088,buyout,middle_market,2014,USD,2026-06-30,AVAILABLE,RANKABLE_FUND,0.0,0.0,0.0,1.121309,0.113476,1.234784,0.0264724557,AVAILABLE,unstated,0.9081008252399932,0.09189917476000674,0.783959253,-0.0301750546,BM_SYNTH_PUBLIC_EQUITY,AVAILABLE,0.5256673511293635,0.7114169215086645,11.630390143737166,33.08418891170431,0.5001462812652882,0.5085522296884545,1.0,0.5001462812652882,0.5085522296884545,Consumer,1.0,AVAILABLE_CONSTANT,AVAILABLE,UNSUPPORTED_DEFINITION,0.018,whole_fund,AVAILABLE,,,PREDECESSOR_UNAVAILABLE,false,11,11,3,3,2.00340547691,1.7230727999450002,2.283938912975,-1.5473304306515672,,1.81931271284,1.56473719745,2.074065013345,-1.5473528621351953,,0.07053965450155854,AVAILABLE,0.037856675545206095,AVAILABLE,0.02946643789984034,AVAILABLE,0.031331184953123654,AVAILABLE,AVAILABLE,2016-12-31,46,1.021623,0.0,3.8461538461538463,50.0,AVAILABLE,2018-12-31,46,1.092277,0.024124,3.8461538461538463,11.538461538461538,AVAILABLE,2020-12-31,46,1.140372,0.109802,3.8461538461538463,3.8461538461538463,AVAILABLE,2023-12-31,46,1.195376,0.60793,7.6923076923076925,15.384615384615385
